 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  G   
 -2.3191 -2.2775 -2.2356 -2.1980 -2.1592 -2.1246 -2.1312 -2.1047 -2.0679 -2.0145
 -1.9457 -1.8825 -1.8005 -1.7142 -1.6318 -1.4660 -1.3526 -1.2829 -1.2351
 -2.2816 -2.1768 -2.1080 -2.0716 -2.0601 -2.0470 -2.0235 -1.9938 -1.9603 -1.9226
 -1.8731 -1.8088 -1.7345 -1.6602 -1.5913 -1.4504 -1.3509 -1.2860 -1.2449 -1.2192
 -2.2232 -2.1329 -2.0542 -1.9906 -1.9457 -1.9231 -1.9181 -1.9089 -1.8842 -1.8461
 -1.8043 -1.7561 -1.6953 -1.6293 -1.5667 -1.4385 -1.3501 -1.2932 -1.2573 -1.2346
 -1.2204
 -2.1672 -2.0902 -2.0182 -1.9529 -1.8971 -1.8536 -1.8232 -1.8058 -1.7952 -1.7763
 -1.7434 -1.7054 -1.6592 -1.6039 -1.5478 -1.4302 -1.3497 -1.2999 -1.2691 -1.2495
 -1.2370 -1.2295
 -2.0926 -2.0336 -1.9753 -1.9180 -1.8636 -1.8149 -1.7743 -1.7423 -1.7172 -1.6970
 -1.6758 -1.6481 -1.6163 -1.5755 -1.5295 -1.4229 -1.3482 -1.3041 -1.2789 -1.2631
 -1.2530 -1.2471 -1.2441 -1.2425
 -2.0002 -1.9594 -1.9175 -1.8733 -1.8272 -1.7815 -1.7389 -1.7019 -1.6706 -1.6429
 -1.6172 -1.5916 -1.5665 -1.5369 -1.5025 -1.4141 -1.3445 -1.3040 -1.2843 -1.2736
 -1.2672 -1.2638 -1.2626 -1.2631 -1.2643 -1.2674 -1.2739 -1.2851 -1.3019 -1.3248
 -1.8975 -1.8700 -1.8436 -1.8140 -1.7801 -1.7428 -1.7044 -1.6674 -1.6343 -1.6049
 -1.5775 -1.5507 -1.5246 -1.4988 -1.4708 -1.3992 -1.3379 -1.2996 -1.2836 -1.2786
 -1.2774 -1.2779 -1.2797 -1.2825 -1.2859 -1.2889 -1.2935 -1.3019 -1.3159 -1.3366
 -1.3636
 -1.7864 -1.7717 -1.7573 -1.7404 -1.7196 -1.6938 -1.6634 -1.6312 -1.5999 -1.5707
 -1.5440 -1.5186 -1.4935 -1.4687 -1.4431 -1.3808 -1.3280 -1.2920 -1.2774 -1.2766
 -1.2812 -1.2871 -1.2933 -1.2997 -1.3059 -1.3121 -1.3173 -1.3237 -1.3342 -1.3509
 -1.3752
 -1.6759 -1.6704 -1.6639 -1.6565 -1.6465 -1.6317 -1.6119 -1.5878 -1.5615 -1.5351
 -1.5102 -1.4869 -1.4645 -1.4423 -1.4193 -1.3625 -1.3153 -1.2826 -1.2679 -1.2688
 -1.2779 -1.2897 -1.3017 -1.3129 -1.3233 -1.3327 -1.3417 -1.3519 -1.3634 -1.3761
 -1.3900
 -1.5659 -1.5661 -1.5686 -1.5677 -1.5651 -1.5597 -1.5499 -1.5354 -1.5170 -1.4962
 -1.4748 -1.4543 -1.4347 -1.4159 -1.3967 -1.3466 -1.3032 -1.2728 -1.2580 -1.2580
 -1.2686 -1.2847 -1.3023 -1.3194 -1.3351 -1.3492 -1.3621 -1.3740 -1.3896 -1.4014
 -1.4107
 -1.4566 -1.4588 -1.4714 -1.4785 -1.4800 -1.4807 -1.4788 -1.4732 -1.4636 -1.4505
 -1.4350 -1.4185 -1.4023 -1.3868 -1.3715 -1.3310 -1.2913 -1.2630 -1.2484 -1.2473
