 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  g   
 -7.4568 -7.2038 -7.0381 -6.8385 -6.5895 -6.3758 -6.2582 -6.1825 -6.0692 -5.8939
 -5.6871 -5.4603 -5.2315 -5.0157 -4.8106 -4.3455 -3.9458 -3.6278 -3.3712
 -7.1479 -6.8179 -6.5709 -6.3629 -6.1854 -6.0359 -5.9063 -5.7841 -5.6567 -5.5156
 -5.3551 -5.1718 -4.9707 -4.7698 -4.5830 -4.1784 -3.8404 -3.5662 -3.3507 -3.1864
 -6.9401 -6.5723 -6.2790 -6.0535 -5.8902 -5.7565 -5.6226 -5.4882 -5.3572 -5.2284
 -5.0906 -4.9373 -4.7637 -4.5804 -4.4085 -4.0479 -3.7572 -3.5196 -3.3347 -3.1905
 -3.0734
 -6.8334 -6.4670 -6.1624 -5.9103 -5.7039 -5.5376 -5.4071 -5.2948 -5.1707 -5.0323
 -4.8936 -4.7568 -4.6105 -4.4475 -4.2871 -3.9540 -3.6962 -3.4880 -3.3232 -3.1932
 -3.0863 -2.9946
 -6.7537 -6.4032 -6.1049 -5.8499 -5.6310 -5.4433 -5.2825 -5.1440 -5.0235 -4.9075
 -4.7767 -4.6366 -4.5003 -4.3576 -4.2088 -3.8921 -3.6543 -3.4671 -3.3186 -3.2005
 -3.1026 -3.0179 -2.9421 -2.8729
 -6.6658 -6.3431 -6.0618 -5.8152 -5.5973 -5.4033 -5.2302 -5.0752 -4.9356 -4.8076
 -4.6861 -4.5618 -4.4322 -4.3013 -4.1630 -3.8559 -3.6280 -3.4536 -3.3171 -3.2090
 -3.1196 -3.0419 -2.9719 -2.9074 -2.8472 -2.7913 -2.7401 -2.6945 -2.6574 -2.6368
 -6.5563 -6.2683 -6.0124 -5.7825 -5.5737 -5.3828 -5.2073 -5.0453 -4.8961 -4.7580
 -4.6282 -4.5040 -4.3818 -4.2624 -4.1377 -3.8413 -3.6146 -3.4461 -3.3163 -3.2156
 -3.1340 -3.0637 -3.0003 -2.9413 -2.8858 -2.8332 -2.7843 -2.7391 -2.7004 -2.6720
 -2.6594
 -6.4289 -6.1749 -5.9471 -5.7393 -5.5459 -5.3645 -5.1932 -5.0313 -4.8786 -4.7354
 -4.6005 -4.4726 -4.3503 -4.2326 -4.1174 -3.8397 -3.6129 -3.4438 -3.3164 -3.2192
 -3.1435 -3.0805 -3.0243 -2.9720 -2.9223 -2.8746 -2.8292 -2.7867 -2.7481 -2.7158
 -2.6957
 -6.2887 -6.0651 -5.8629 -5.6776 -5.5030 -5.3356 -5.1737 -5.0173 -4.8667 -4.7229
 -4.5859 -4.4560 -4.3323 -4.2144 -4.1012 -3.8366 -3.6159 -3.4452 -3.3169 -3.2201
 -3.1472 -3.0898 -3.0408 -2.9961 -2.9535 -2.9120 -2.8718 -2.8331 -2.7968 -2.7643
 -2.7387
 -6.1531 -5.9547 -5.7714 -5.6037 -5.4466 -5.2948 -5.1464 -4.9997 -4.8556 -4.7153
 -4.5798 -4.4500 -4.3261 -4.2083 -4.0958 -3.8368 -3.6211 -3.4507 -3.3208 -3.2225
 -3.1490 -3.0939 -3.0505 -3.0130 -2.9781 -2.9441 -2.9108 -2.8778 -2.8458 -2.8157
 -2.7873
 -6.0265 -5.8443 -5.6761 -5.5202 -5.3749 -5.2372 -5.1024 -4.9683 -4.8345 -4.7017
 -4.5713 -4.4445 -4.3224 -4.2055 -4.0939 -3.8383 -3.6252 -3.4553 -3.3246 -3.2250
 -3.1501 -3.0948 -3.0537 -3.0215 -2.9938 -2.9677 -2.9421 -2.9163 -2.8904 -2.8651
 -2.8413
 -5.9089 -5.7339 -5.5777 -5.4302 -5.2932 -5.1644 -5.0407 -4.9191 -4.7972 -4.6751
 -4.5533 -4.4330 -4.3154 -4.2016 -4.0955 -3.8411 -3.6282 -3.4590 -3.3283
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  g   
 -7.8338 -7.4739 -7.1756 -6.9263 -6.7140 -6.5221 -6.3353 -6.1431 -5.9459 -5.7454
 -5.5359 -5.3166 -5.0949 -4.8852 -4.6794 -4.2701 -3.9235 -3.6277 -3.3923
 -7.4733 -7.0883 -6.7683 -6.5067 -6.2906 -6.1054 -5.9370 -5.7707 -5.6040 -5.4347
 -5.2569 -5.0660 -4.8646 -4.6682 -4.4889 -4.1159 -3.8151 -3.5628 -3.3576 -3.1955
 -7.1754 -6.7680 -6.4422 -6.2082 -5.9905 -5.8050 -5.6424 -5.4909 -5.3436 -5.1967
