 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  i   
 -1.4741 -1.4587 -1.4473 -1.4405 -1.4365 -1.4113 -1.3744 -1.3493 -1.3443 -1.3579
 -1.3828 -1.4112 -1.4403 -1.4698 -1.5000 -1.5311 -1.5638 -1.5985 -1.6363 -1.6792
 -1.7299
 -1.9705 -1.8833 -1.8046 -1.7354 -1.6758 -1.6244 -1.5796 -1.5402 -1.5062 -1.4776
 -1.4542 -1.4351 -1.4191 -1.4061 -1.3978 -1.3797 -1.3591 -1.3410 -1.3372 -1.3512
 -1.3787 -1.4117 -1.4452 -1.4781 -1.5106 -1.5429 -1.5758 -1.6095 -1.6449 -1.6831
 -1.7267
 -1.8797 -1.8065 -1.7405 -1.6818 -1.6316 -1.5889 -1.5518 -1.5184 -1.4879 -1.4605
 -1.4364 -1.4158 -1.3983 -1.3833 -1.3713 -1.3507 -1.3362 -1.3270 -1.3263 -1.3401
 -1.3681 -1.4043 -1.4427 -1.4804 -1.5167 -1.5519 -1.5865 -1.6209 -1.6556 -1.6916
 -1.7297
 -1.7880 -1.7206 -1.6641 -1.6147 -1.5727 -1.5377 -1.5083 -1.4824 -1.4584 -1.4357
 -1.4142 -1.3948 -1.3776 -1.3628 -1.3502 -1.3278 -1.3138 -1.3092 -1.3129 -1.3271
 -1.3543 -1.3915 -1.4333 -1.4759 -1.5171 -1.5565 -1.5944 -1.6310 -1.6669 -1.7029
 -1.7396
 -1.6978 -1.6357 -1.5835 -1.5401 -1.5043 -1.4753 -1.4520 -1.4328 -1.4157 -1.3995
 -1.3835 -1.3678 -1.3531 -1.3399 -1.3345 -1.3110 -1.2919 -1.2876 -1.2970
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  i   
 -2.7381 -2.6388 -2.5528 -2.4731 -2.3973 -2.3136 -2.2097 -2.0858 -1.9732 -1.8761
 -1.7896 -1.7102 -1.6370 -1.5709 -1.5120 -1.3941 -1.3132 -1.2676 -1.2539
 -2.5709 -2.4632 -2.3729 -2.2941 -2.2217 -2.1506 -2.0704 -1.9783 -1.8946 -1.8208
 -1.7531 -1.6882 -1.6253 -1.5662 -1.5126 -1.4051 -1.3320 -1.2903 -1.2765 -1.2825
 -2.4531 -2.3368 -2.2405 -2.1590 -2.0886 -2.0254 -1.9633 -1.8946 -1.8303 -1.7730
 -1.7204 -1.6691 -1.6169 -1.5647 -1.5157 -1.4164 -1.3488 -1.3097 -1.2957 -1.3007
 -1.3171
 -2.3690 -2.2337 -2.1312 -2.0533 -1.9857 -1.9268 -1.8743 -1.8223 -1.7723 -1.7272
 -1.6860 -1.6466 -1.6059 -1.5621 -1.5180 -1.4258 -1.3626 -1.3256 -1.3116 -1.3159
 -1.3316 -1.3538
 -2.3239 -2.1696 -2.0470 -1.9520 -1.8810 -1.8308 -1.7951 -1.7588 -1.7208 -1.6842
 -1.6503 -1.6189 -1.5882 -1.5547 -1.5171 -1.4321 -1.3727 -1.3377 -1.3243 -1.3284
 -1.3441 -1.3660 -1.3919 -1.4218
 -2.3187 -2.1572 -2.0186 -1.9040 -1.8140 -1.7461 -1.6991 -1.6706 -1.6522 -1.6355
 -1.6146 -1.5900 -1.5647 -1.5394 -1.5106 -1.4343 -1.3787 -1.3457 -1.3332 -1.3378
 -1.3544 -1.3770 -1.4030 -1.4317 -1.4634 -1.4983 -1.5369 -1.5809 -1.6304 -1.6805
 -2.3191 -2.1576 -2.0156 -1.8949 -1.7956 -1.7172 -1.6574 -1.6128 -1.5807 -1.5604
 -1.5500 -1.5428 -1.5319 -1.5159 -1.4958 -1.4322 -1.3806 -1.3496 -1.3382 -1.3435
 -1.3613 -1.3858 -1.4131 -1.4422 -1.4731 -1.5061 -1.5420 -1.5812 -1.6251 -1.6750
 -1.7268
 -2.3113 -2.1559 -2.0163 -1.8949 -1.7930 -1.7096 -1.6429 -1.5905 -1.5505 -1.5200
 -1.4975 -1.4828 -1.4751 -1.4700 -1.4632 -1.4243 -1.3780 -1.3494 -1.3389 -1.3448
 -1.3612 -1.3909 -1.4207 -1.4516 -1.4832 -1.5158 -1.5503 -1.5864 -1.6258 -1.6703
 -1.7212
 -2.2791 -2.1389 -2.0058 -1.8892 -1.7892 -1.7058 -1.6371 -1.5809 -1.5358 -1.5000
 -1.4717 -1.4495 -1.4326 -1.4214 -1.4152 -1.3998 -1.3699 -1.3446 -1.3353 -1.3418
 -1.3619 -1.3915 -1.4248 -1.4587 -1.4926 -1.5264 -1.5610 -1.5964 -1.6336 -1.6735
 -1.7179
 -2.2284 -2.1007 -1.9805 -1.8717 -1.7770 -1.6969 -1.6301 -1.5741 -1.5275 -1.4888
 -1.4569 -1.4310 -1.4098 -1.3927 -1.3800 -1.3638 -1.3505 -1.3353 -1.3280 -1.3344
 -1.3545 -1.3856 -1.4223 -1.4604 -1.4978 -1.5343 -1.5705 -1.6065 -1.6430 -1.6808
 -1.7203
 -2.1716 -2.0500 -1.9388 -1.8381 -1.7505 -1.6757 -1.6129 -1.5602 -1.5156 -1.4775
 -1.4449 -1.4172 -1.3938 -1.3743 -1.3583 -1.3337 -1.3231 -1.3179 -1.3167 -1.3241
 -1.3437 -1.3749 -1.4138 -1.4559 -1.4977 -1.5382 -1.5775 -1.6156 -1.6531 -1.6908
 -1.7291
 -2.1192 -1.9966 -1.8883 -1.7932 -1.7112 -1.6416 -1.5834 -1.5351 -1.4944 -1.4595
 -1.4290 -1.4023 -1.3788 -1.3586 -1.3501 -1.3095 -1.2877 -1.2924 -1.3014
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  i   
 -3.2754 -3.1684 -3.0694 -2.9696 -2.8665 -2.7356 -2.5513 -2.3146 -2.0987 -1.9320
 -1.8076 -1.7104 -1.6314 -1.5650 -1.5078 -1.3948 -1.3138 -1.2639 -1.2421
 -3.0460 -2.9313 -2.8319 -2.7394 -2.6447 -2.5360 -2.3916 -2.2048 -2.0326 -1.8935
 -1.7846 -1.6966 -1.6233 -1.5613 -1.5080 -1.4035 -1.3308 -1.2853 -1.2650 -1.2659
 -2.8764 -2.7498 -2.6440 -2.5519 -2.4656 -2.3759 -2.2651 -2.1199 -1.9798 -1.8618
 -1.7661 -1.6868 -1.6190 -1.5605 -1.5101 -1.4119 -1.3445 -1.3026 -1.2835 -1.2833
 -1.2975
 -2.7514 -2.6147 -2.5000 -2.4027 -2.3171 -2.2371 -2.1523 -2.0426 -1.9292 -1.8294
 -1.7459 -1.6755 -1.6140 -1.5597 -1.5119 -1.4188 -1.3554 -1.3163 -1.2984 -1.2977
 -1.3107 -1.3326
 -2.6193 -2.4849 -2.3756 -2.2810 -2.1959 -2.1190 -2.0465 -1.9659 -1.8764 -1.7930
 -1.7211 -1.6595 -1.6053 -1.5562 -1.5118 -1.4234 -1.3635 -1.3267 -1.3100 -1.3094
 -1.3218 -1.3430 -1.3698 -1.4010
 -2.5450 -2.3819 -2.2488 -2.1438 -2.0626 -1.9987 -1.9419 -1.8840 -1.8185 -1.7520
 -1.6912 -1.6380 -1.5909 -1.5482 -1.5083 -1.4253 -1.3686 -1.3339 -1.3183 -1.3184
 -1.3307 -1.3519 -1.3786 -1.4089 -1.4424 -1.4794 -1.5205 -1.5666 -1.6175 -1.6678
 -2.5225 -2.3455 -2.1936 -2.0667 -1.9642 -1.8828 -1.8187 -1.7691 -1.7274 -1.6888
 -1.6498 -1.6100 -1.5709 -1.5343 -1.4999 -1.4242 -1.3705 -1.3380 -1.3235 -1.3242
 -1.3370 -1.3589 -1.3864 -1.4170 -1.4499 -1.4852 -1.5234 -1.5650 -1.6111 -1.6623
 -1.7136
 -2.5225 -2.3390 -2.1778 -2.0392 -1.9226 -1.8277 -1.7518 -1.6910 -1.6415 -1.6014
 -1.5716 -1.5502 -1.5310 -1.5093 -1.4842 -1.4195 -1.3693 -1.3388 -1.3254 -1.3267
 -1.3401 -1.3630 -1.3921 -1.4243 -1.4579 -1.4928 -1.5297 -1.5686 -1.6109 -1.6567
 -1.7078
 -2.5287 -2.3429 -2.1782 -2.0333 -1.9090 -1.8053 -1.7207 -1.6528 -1.5981 -1.5536
 -1.5172 -1.4887 -1.4687 -1.4556 -1.4446 -1.4079 -1.3639 -1.3358 -1.3239 -1.3259
 -1.3401 -1.3640 -1.3951 -1.4297 -1.4653 -1.5014 -1.5384 -1.5763 -1.6160 -1.6583
 -1.7045
 -2.5303 -2.3499 -2.1849 -2.0381 -1.9099 -1.8009 -1.7107 -1.6371 -1.5775 -1.5293
 -1.4900 -1.4577 -1.4316 -1.4115 -1.3975 -1.3779 -1.3540 -1.3296 -1.3190 -1.3215
 -1.3359 -1.3606 -1.3933 -1.4306 -1.4692 -1.5077 -1.5460 -1.5844 -1.6233 -1.6636
 -1.7061
 -2.5228 -2.3464 -2.1860 -2.0407 -1.9117 -1.8007 -1.7076 -1.6307 -1.5678 -1.5164
 -1.4742 -1.4396 -1.4109 -1.3873 -1.3683 -1.3412 -1.3296 -1.3185 -1.3107 -1.3140
 -1.3285 -1.3534 -1.3871 -1.4266 -1.4685 -1.5104 -1.5515 -1.5917 -1.6316 -1.6716
 -1.7124
 -2.5193 -2.3385 -2.1779 -2.0352 -1.9075 -1.7967 -1.7029 -1.6247 -1.5604 -1.5075
 -1.4637 -1.4272 -1.3968 -1.3715 -1.3570 -1.2978 -1.2907 -1.3025 -1.2990
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  i   
 -3.5669 -3.4712 -3.3782 -3.2772 -3.1383 -2.9553 -2.7295 -2.4622 -2.1788 -1.9666
 -1.8190 -1.7115 -1.6281 -1.5605 -1.5034 -1.3921 -1.3130 -1.2616 -1.2361
 -3.3121 -3.2056 -3.1108 -3.0174 -2.9139 -2.7847 -2.6040 -2.3578 -2.1233 -1.9380
 -1.8024 -1.7013 -1.6219 -1.5573 -1.5032 -1.3993 -1.3270 -1.2808 -1.2581 -1.2562
 -3.1125 -2.9915 -2.8893 -2.7977 -2.7069 -2.6040 -2.4672 -2.2755 -2.0813 -1.9179
 -1.7922 -1.6962 -1.6198 -1.5573 -1.5051 -1.4063 -1.3389 -1.2964 -1.2757 -1.2732
 -1.2856
 -2.9632 -2.8263 -2.7124 -2.6155 -2.5283 -2.4414 -2.3402 -2.1967 -2.0384 -1.8965
 -1.7816 -1.6913 -1.6182 -1.5578 -1.5071 -1.4121 -1.3485 -1.3087 -1.2896 -1.2871
 -1.2982 -1.3195
 -2.8326 -2.6949 -2.5746 -2.4708 -2.3801 -2.2976 -2.2159 -2.1134 -1.9890 -1.8689
 -1.7664 -1.6831 -1.6146 -1.5569 -1.5079 -1.4162 -1.3556 -1.3181 -1.3003 -1.2982
 -1.3087 -1.3288 -1.3557 -1.3872
 -2.6874 -2.5405 -2.4243 -2.3306 -2.2489 -2.1726 -2.0990 -2.0231 -1.9304 -1.8328
 -1.7442 -1.6693 -1.6065 -1.5529 -1.5065 -1.4181 -1.3602 -1.3247 -1.3081 -1.3067
 -1.3170 -1.3368 -1.3632 -1.3941 -1.4287 -1.4669 -1.5094 -1.5569 -1.6084 -1.6589
 -2.6281 -2.4552 -2.3106 -2.1938 -2.1006 -2.0258 -1.9647 -1.9099 -1.8504 -1.7820
 -1.7123 -1.6485 -1.5927 -1.5443 -1.5016 -1.4175 -1.3621 -1.3287 -1.3131 -1.3123
 -1.3230 -1.3430 -1.3698 -1.4009 -1.4348 -1.4714 -1.5111 -1.5541 -1.6016 -1.6532
 -1.7044
 -2.6139 -2.4280 -2.2666 -2.1297 -2.0167 -1.9248 -1.8498 -1.7877 -1.7342 -1.6859
 -1.6437 -1.6051 -1.5668 -1.5284 -1.4916 -1.4141 -1.3613 -1.3297 -1.3152 -1.3149
 -1.3262 -1.3468 -1.3746 -1.4067 -1.4413 -1.4776 -1.5158 -1.5564 -1.5999 -1.6472
 -1.6991
 -2.6191 -2.4267 -2.2561 -2.1075 -1.9808 -1.8754 -1.7891 -1.7186 -1.6596 -1.6085
 -1.5647 -1.5302 -1.5047 -1.4843 -1.4641 -1.4060 -1.3567 -1.3273 -1.3142 -1.3147
 -1.3268 -1.3483 -1.3773 -1.4113 -1.4476 -1.4849 -1.5232 -1.5627 -1.6039 -1.6477
 -1.6952
 -2.6371 -2.4413 -2.2653 -2.1097 -1.9743 -1.8592 -1.7636 -1.6852 -1.6211 -1.5680
 -1.5230 -1.4850 -1.4542 -1.4309 -1.4144 -1.3847 -1.3492 -1.3220 -1.3102 -1.3113
 -1.3238 -1.3460 -1.3761 -1.4120 -1.4506 -1.4899 -1.5296 -1.5694 -1.6099 -1.6520
 -1.6957
 -2.6539 -2.4576 -2.2809 -2.1207 -1.9803 -1.8588 -1.7564 -1.6717 -1.6024 -1.5457
 -1.4989 -1.4599 -1.4271 -1.4000 -1.3784 -1.3475 -1.3307 -1.3129 -1.3031 -1.3051
 -1.3178 -1.3404 -1.3714 -1.4087 -1.4498 -1.4919 -1.5340 -1.5755 -1.6168 -1.6583
 -1.7006
 -2.6695 -2.4738 -2.2936 -2.1331 -1.9891 -1.8638 -1.7568 -1.6675 -1.5941 -1.5340
 -1.4846 -1.4438 -1.4098 -1.3814 -1.3561 -1.2944 -1.3012 -1.3000 -1.2929
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  i   
 -3.8184 -3.7498 -3.6794 -3.5939 -3.4438 -3.2251 -2.9463 -2.6149 -2.2657 -2.0059
 -1.8326 -1.7131 -1.6247 -1.5549 -1.4974 -1.3870 -1.3090 -1.2570 -1.2303
 -3.5572 -3.4725 -3.3952 -3.3129 -3.2091 -3.0621 -2.8415 -2.5286 -2.2258 -1.9879
 -1.8222 -1.7064 -1.6204 -1.5526 -1.4971 -1.3929 -1.3208 -1.2740 -1.2498 -1.2454
 -3.3397 -3.2356 -3.1473 -3.0646 -2.9751 -2.8615 -2.6974 -2.4551 -2.1984 -1.9815
 -1.8210 -1.7062 -1.6207 -1.5537 -1.4992 -1.3986 -1.3310 -1.2878 -1.2659 -1.2619
 -1.2724
 -3.1679 -3.0429 -2.9392 -2.8501 -2.7661 -2.6746 -2.5565 -2.3780 -2.1680 -1.9745
 -1.8217 -1.7082 -1.6228 -1.5559 -1.5018 -1.4037 -1.3393 -1.2987 -1.2786 -1.2750
 -1.2844 -1.3046
 -3.0324 -2.8920 -2.7733 -2.6731 -2.5855 -2.5028 -2.4130 -2.2887 -2.1253 -1.9598
 -1.8187 -1.7087 -1.6243 -1.5579 -1.5040 -1.4075 -1.3457 -1.3073 -1.2884 -1.2853
 -1.2943 -1.3131 -1.3397 -1.3717
 -2.8646 -2.7400 -2.6293 -2.5282 -2.4367 -2.3534 -2.2741 -2.1860 -2.0668 -1.9324
 -1.8078 -1.7048 -1.6232 -1.5581 -1.5049 -1.4096 -1.3500 -1.3135 -1.2956 -1.2931
 -1.3020 -1.3202 -1.3460 -1.3773 -1.4128 -1.4523 -1.4963 -1.5457 -1.5986 -1.6499
 -2.7387 -2.5816 -2.4564 -2.3580 -2.2779 -2.2079 -2.1403 -2.0713 -1.9898 -1.8891
 -1.7856 -1.6937 -1.6173 -1.5551 -1.5034 -1.4099 -1.3520 -1.3173 -1.3004 -1.2983
 -1.3077 -1.3258 -1.3514 -1.3825 -1.4173 -1.4553 -1.4964 -1.5411 -1.5905 -1.6436
 -1.6956
 -2.6975 -2.5174 -2.3641 -2.2379 -2.1362 -2.0539 -1.9855 -1.9265 -1.8701 -1.8070
 -1.7376 -1.6679 -1.6033 -1.5469 -1.4986 -1.4078 -1.3515 -1.3185 -1.3028 -1.3011
 -1.3109 -1.3295 -1.3556 -1.3872 -1.4223 -1.4598 -1.4996 -1.5416 -1.5869 -1.6363
 -1.6897
 -2.6933 -2.5008 -2.3318 -2.1864 -2.0644 -1.9642 -1.8819 -1.8127 -1.7522 -1.6956
 -1.6423 -1.5959 -1.5560 -1.5193 -1.4833 -1.4024 -1.3478 -1.3166 -1.3023 -1.3014
 -1.3118 -1.3313 -1.3582 -1.3908 -1.4272 -1.4654 -1.5052 -1.5472 -1.5912 -1.6370
 -1.6844
 -2.7146 -2.5127 -2.3339 -2.1764 -2.0405 -1.9256 -1.8302 -1.7514 -1.6852 -1.6276
 -1.5754 -1.5294 -1.4916 -1.4624 -1.4396 -1.3899 -1.3419 -1.3121 -1.2991 -1.2989
 -1.3098 -1.3300 -1.3577 -1.3915 -1.4293 -1.4691 -1.5100 -1.5514 -1.5936 -1.6375
 -1.6831
 -2.7461 -2.5393 -2.3526 -2.1873 -2.0417 -1.9163 -1.8103 -1.7222 -1.6493 -1.5887
 -1.5369 -1.4919 -1.4531 -1.4208 -1.3954 -1.3566 -1.3295 -1.3045 -1.2928 -1.2936
 -1.3050 -1.3257 -1.3542 -1.3891 -1.4285 -1.4703 -1.5131 -1.5560 -1.5989 -1.6422
 -1.6858
 -2.7888 -2.5733 -2.3810 -2.2091 -2.0558 -1.9227 -1.8085 -1.7126 -1.6332 -1.5679
 -1.5138 -1.4684 -1.4298 -1.3971 -1.3507 -1.3025 -1.3106 -1.2938 -1.2834
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  i   
 -4.0002 -3.9666 -3.9582 -3.9250 -3.8179 -3.5974 -3.2320 -2.7534 -2.3532 -2.0532
 -1.8509 -1.7170 -1.6219 -1.5489 -1.4900 -1.3799 -1.3021 -1.2498 -1.2214
 -3.7482 -3.7000 -3.6508 -3.5956 -3.5083 -3.3540 -3.0922 -2.7032 -2.3325 -2.0453
 -1.8468 -1.7136 -1.6194 -1.5477 -1.4901 -1.3845 -1.3122 -1.2647 -1.2392 -1.2330
 -3.5277 -3.4523 -3.3904 -3.3297 -3.2533 -3.1370 -2.9468 -2.6488 -2.3254 -2.0530
 -1.8549 -1.7186 -1.6224 -1.5501 -1.4927 -1.3894 -1.3208 -1.2767 -1.2538 -1.2484
 -1.2574
 -3.3449 -3.2433 -3.1611 -3.0900 -3.0180 -2.9280 -2.7950 -2.5798 -2.3127 -2.0631
 -1.8676 -1.7278 -1.6284 -1.5545 -1.4964 -1.3941 -1.3281 -1.2865 -1.2652 -1.2606
 -1.2688 -1.2878
 -3.1990 -3.0734 -2.9699 -2.8836 -2.8069 -2.7289 -2.6332 -2.4871 -2.2818 -2.0647
 -1.8788 -1.7379 -1.6355 -1.5594 -1.5003 -1.3980 -1.3339 -1.2942 -1.2741 -1.2700
 -1.2780 -1.2958 -1.3218 -1.3538
 -3.0234 -2.9292 -2.8143 -2.7145 -2.6279 -2.5493 -2.4700 -2.3712 -2.2257 -2.0498
 -1.8821 -1.7453 -1.6418 -1.5639 -1.5037 -1.4006 -1.3382 -1.3001 -1.2808 -1.2771
 -1.2852 -1.3023 -1.3272 -1.3584 -1.3946 -1.4357 -1.4815 -1.5321 -1.5859 -1.6381
 -2.8616 -2.7357 -2.6374 -2.5526 -2.4723 -2.3945 -2.3189 -2.2420 -2.1439 -2.0130
 -1.8722 -1.7462 -1.6450 -1.5669 -1.5059 -1.4020 -1.3405 -1.3040 -1.2856 -1.2822
 -1.2905 -1.3075 -1.3319 -1.3624 -1.3976 -1.4365 -1.4789 -1.5256 -1.5770 -1.6310
 -1.6836
 -2.7740 -2.6091 -2.4746 -2.3692 -2.2867 -2.2189 -2.1585 -2.0984 -2.0323 -1.9463
 -1.8414 -1.7352 -1.6422 -1.5664 -1.5059 -1.4015 -1.3406 -1.3056 -1.2883 -1.2851
 -1.2937 -1.3111 -1.3356 -1.3660 -1.4011 -1.4393 -1.4805 -1.5242 -1.5714 -1.6227
 -1.6771
 -2.7505 -2.5660 -2.4060 -2.2716 -2.1623 -2.0746 -2.0022 -1.9402 -1.8826 -1.8232
 -1.7561 -1.6859 -1.6177 -1.5550 -1.5002 -1.3985 -1.3378 -1.3042 -1.2883 -1.2859
 -1.2949 -1.3130 -1.3381 -1.3690 -1.4046 -1.4432 -1.4842 -1.5268 -1.5717 -1.6195
 -1.6708
 -2.7639 -2.5665 -2.3922 -2.2395 -2.1095 -2.0014 -1.9126 -1.8385 -1.7742 -1.7151
 -1.6569 -1.6007 -1.5510 -1.5089 -1.4723 -1.3928 -1.3334 -1.3005 -1.2858 -1.2843
 -1.2936 -1.3122 -1.3380 -1.3697 -1.4060 -1.4456 -1.4872 -1.5300 -1.5741 -1.6198
 -1.6673
 -2.8002 -2.5932 -2.4070 -2.2420 -2.0978 -1.9743 -1.8705 -1.7842 -1.7120 -1.6499
 -1.5937 -1.5416 -1.4947 -1.4551 -1.4233 -1.3683 -1.3255 -1.2941 -1.2805 -1.2799
 -1.2898 -1.3089 -1.3354 -1.3679 -1.4051 -1.4460 -1.4890 -1.5329 -1.5775 -1.6227
 -1.6666
 -2.8529 -2.6361 -2.4403 -2.2643 -2.1096 -1.9746 -1.8590 -1.7616 -1.6804 -1.6127
 -1.5552 -1.5051 -1.4607 -1.4219 -1.3532 -1.3250 -1.3141 -1.2850 -1.2724
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  i   
 -4.1233 -4.1249 -4.1328 -4.0970 -3.9858 -3.7565 -3.3891 -2.8492 -2.4375 -2.1089
 -1.8763 -1.7239 -1.6198 -1.5425 -1.4816 -1.3701 -1.2929 -1.2401 -1.2105
 -3.8770 -3.8623 -3.8543 -3.8362 -3.7801 -3.6374 -3.3364 -2.8621 -2.4403 -2.1105
 -1.8782 -1.7243 -1.6196 -1.5427 -1.4825 -1.3742 -1.3013 -1.2528 -1.2261 -1.2184
 -3.6588 -3.6194 -3.5929 -3.5656 -3.5163 -3.4116 -3.2024 -2.8472 -2.4561 -2.1320
 -1.8957 -1.7351 -1.6257 -1.5469 -1.4860 -1.3789 -1.3087 -1.2633 -1.2390 -1.2324
 -1.2404
