 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4862 -2.3247 -2.4349 -3.0634 -4.1118 -4.7372 -5.0143 -5.1079 -4.9717 -4.6349
 -4.9994 -5.4942 -5.1682 -4.3840 -3.8411 -4.0198
 -3.0494 -2.9285 -2.9066 -3.1162 -3.5406 -3.8092 -3.9711 -4.0863 -4.1385 -4.1303
 -4.3502 -4.5704 -4.4308 -4.0770 -3.8404 -4.0310 -4.2146 -4.3769 -4.5467
 -3.3447 -3.2951 -3.2497 -3.2662 -3.3549 -3.4296 -3.5132 -3.6108 -3.7184 -3.8306
 -3.9365 -3.9999 -3.9746 -3.8950 -3.8568 -4.0416 -4.2277 -4.3950 -4.5603 -4.7167
 -4.8669
 -3.3721 -3.4245 -3.4642 -3.5134 -3.5547 -3.5983 -3.6406 -3.6812 -3.7116 -3.7358
 -3.7581 -3.7827 -3.7997 -3.8380 -3.8903 -4.0516 -4.2387 -4.4098 -4.5725 -4.7294
 -4.8800 -5.0243 -5.1637
 -3.4843 -3.5090 -3.5311 -3.5611 -3.5939 -3.6317 -3.6719 -3.7121 -3.7502 -3.7833
 -3.8108 -3.8375 -3.8623 -3.8944 -3.9387 -4.0786 -4.2471 -4.4183 -4.5830 -4.7397
 -4.8892 -5.0325 -5.1704 -5.3036 -5.4328
 -3.6042 -3.6096 -3.6177 -3.6315 -3.6529 -3.6813 -3.7153 -3.7518 -3.7891 -3.8252
 -3.8584 -3.8882 -3.9169 -3.9440 -3.9838 -4.1078 -4.2598 -4.4261 -4.5906 -4.7475
 -4.8967 -5.0394 -5.1762 -5.3080 -5.4355 -5.5593
 -3.7318 -3.7263 -3.7240 -3.7246 -3.7316 -3.7471 -3.7708 -3.8003 -3.8330 -3.8671
 -3.9013 -3.9338 -3.9642 -3.9914 -4.0256 -4.1392 -4.2768 -4.4332 -4.5953 -4.7528
 -4.9025 -5.0450 -5.1812 -5.3121 -5.4384 -5.5606 -5.6794 -5.7951 -5.9079 -6.0176
