 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F350LP
 -2.1026
 -2.5518 -2.5216 -2.4910 -2.4598 -2.4271 -2.3930 -2.3581 -2.3238 -2.2924 -2.2653
 -2.2416 -2.2199 -2.1989 -2.1787 -2.1608 -2.1065 -2.0547 -2.0163 -1.9985 -1.9967
 -2.0023 -2.0099 -2.0180 -2.0263 -2.0346 -2.0428 -2.0514 -2.0610 -2.0727 -2.0889
 -2.1144
 -2.4479 -2.4306 -2.4126 -2.3942 -2.3743 -2.3517 -2.3261 -2.2980 -2.2694 -2.2420
 -2.2173 -2.1951 -2.1741 -2.1535 -2.1348 -2.0852 -2.0408 -2.0073 -1.9902 -1.9896
 -1.9990 -2.0121 -2.0257 -2.0387 -2.0510 -2.0624 -2.0734 -2.0844 -2.0961 -2.1100
 -2.1289
 -2.3401 -2.3327 -2.3246 -2.3159 -2.3066 -2.2950 -2.2800 -2.2610 -2.2390 -2.2154
 -2.1920 -2.1703 -2.1503 -2.1313 -2.1132 -2.0674 -2.0267 -1.9970 -1.9807 -1.9795
 -1.9901 -2.0069 -2.0258 -2.0444 -2.0618 -2.0777 -2.0926 -2.1065 -2.1200 -2.1340
 -2.1488
 -2.2301 -2.2314 -2.2314 -2.2301 -2.2283 -2.2255 -2.2200 -2.2106 -2.1973 -2.1806
 -2.1618 -2.1426 -2.1242 -2.1072 -2.0911 -2.0515 -2.0136 -1.9861 -1.9712 -1.9692
 -1.9790 -1.9969 -2.0191 -2.0427 -2.0657 -2.0870 -2.1068 -2.1249 -2.1417 -2.1580
 -2.1746
 -2.1180 -2.1267 -2.1363 -2.1405 -2.1446 -2.1478 -2.1494 -2.1484 -2.1438 -2.1355
 -2.1237 -2.1097 -2.0947 -2.0801 -2.0685 -2.0375 -2.0015 -1.9746 -1.9617
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.0164 -2.9726 -2.9385 -2.9095 -2.8827 -2.8532 -2.8162 -2.7688 -2.7132 -2.6534
 -2.5884 -2.5180 -2.4438 -2.3715 -2.3003 -2.1601 -2.0574 -1.9884 -1.9454
 -2.9235 -2.8647 -2.8196 -2.7836 -2.7526 -2.7240 -2.6946 -2.6597 -2.6204 -2.5778
 -2.5303 -2.4754 -2.4127 -2.3472 -2.2850 -2.1547 -2.0601 -1.9969 -1.9579 -1.9345
 -2.8791 -2.7918 -2.7301 -2.6943 -2.6581 -2.6273 -2.5997 -2.5719 -2.5427 -2.5119
 -2.4780 -2.4382 -2.3888 -2.3312 -2.2736 -2.1519 -2.0638 -2.0051 -1.9695 -1.9487
 -1.9363
 -2.8690 -2.7619 -2.6816 -2.6246 -2.5844 -2.5549 -2.5308 -2.5076 -2.4818 -2.4556
 -2.4289 -2.4001 -2.3648 -2.3182 -2.2661 -2.1517 -2.0685 -2.0130 -1.9802 -1.9618
 -1.9516 -1.9464
 -2.8735 -2.7703 -2.6764 -2.6012 -2.5437 -2.5004 -2.4682 -2.4445 -2.4273 -2.4120
 -2.3892 -2.3636 -2.3363 -2.3026 -2.2587 -2.1518 -2.0724 -2.0196 -1.9891 -1.9735
 -1.9656 -1.9621 -1.9617 -1.9637
 -2.8663 -2.7695 -2.6781 -2.5950 -2.5227 -2.4632 -2.4167 -2.3829 -2.3606 -2.3489
 -2.3402 -2.3254 -2.3053 -2.2802 -2.2470 -2.1502 -2.0743 -2.0235 -1.9951 -1.9824
 -1.9778 -1.9769 -1.9784 -1.9817 -1.9864 -1.9928 -2.0014 -2.0143 -2.0331 -2.0566
 -2.8374 -2.7536 -2.6710 -2.5933 -2.5225 -2.4601 -2.4072 -2.3643 -2.3313 -2.3060
 -2.2870 -2.2731 -2.2598 -2.2446 -2.2237 -2.1453 -2.0732 -2.0242 -1.9970 -1.9871
 -1.9864 -1.9893 -1.9938 -1.9993 -2.0056 -2.0127 -2.0213 -2.0317 -2.0467 -2.0687
 -2.0965
 -2.7840 -2.7159 -2.6465 -2.5790 -2.5153 -2.4566 -2.4036 -2.3571 -2.3179 -2.2859
 -2.2592 -2.2366 -2.2173 -2.2013 -2.1865 -2.1311 -2.0686 -2.0214 -1.9950 -1.9867
 -1.9898 -1.9973 -2.0059 -2.0148 -2.0238 -2.0328 -2.0425 -2.0531 -2.0658 -2.0828
 -2.1085
 -2.7062 -2.6537 -2.5995 -2.5450 -2.4921 -2.4417 -2.3941 -2.3495 -2.3087 -2.2729
 -2.2419 -2.2152 -2.1912 -2.1698 -2.1520 -2.1059 -2.0569 -2.0148 -1.9893 -1.9815
 -1.9872 -1.9994 -2.0130 -2.0266 -2.0394 -2.0517 -2.0637 -2.0757 -2.0885 -2.1034
 -2.1230
 -2.6122 -2.5752 -2.5354 -2.4938 -2.4526 -2.4124 -2.3731 -2.3345 -2.2970 -2.2614
 -2.2288 -2.1996 -2.1736 -2.1500 -2.1289 -2.0826 -2.0403 -2.0050 -1.9815 -1.9733
 -1.9795 -1.9946 -2.0131 -2.0319 -2.0498 -2.0665 -2.0822 -2.0971 -2.1117 -2.1268
 -2.1425
 -2.5106 -2.4846 -2.4572 -2.4275 -2.3972 -2.3673 -2.3374 -2.3069 -2.2758 -2.2444
 -2.2135 -2.1844 -2.1577 -2.1335 -2.1115 -2.0641 -2.0237 -1.9927 -1.9721 -1.9640
 -1.9693 -1.9851 -2.0067 -2.0303 -2.0536 -2.0755 -2.0960 -2.1150 -2.1328 -2.1502
 -2.1677
 -2.4032 -2.3880 -2.3705 -2.3510 -2.3302 -2.3091 -2.2879 -2.2659 -2.2425 -2.2176
 -2.1915 -2.1653 -2.1399 -2.1162 -2.0998 -2.0504 -2.0071 -1.9779 -1.9611
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -3.2834 -3.2339 -3.1927 -3.1542 -3.1171 -3.0687 -2.9955 -2.8947 -2.7904 -2.6914
 -2.5988 -2.5126 -2.4326 -2.3599 -2.2943 -2.1585 -2.0564 -1.9841 -1.9385
 -3.1601 -3.1017 -3.0547 -3.0139 -2.9743 -2.9305 -2.8715 -2.7917 -2.7092 -2.6296
 -2.5534 -2.4798 -2.4084 -2.3413 -2.2798 -2.1525 -2.0582 -1.9922 -1.9501 -1.9250
 -3.0725 -3.0037 -2.9487 -2.9025 -2.8606 -2.8189 -2.7710 -2.7084 -2.6419 -2.5770
 -2.5145 -2.4532 -2.3914 -2.3299 -2.2720 -2.1512 -2.0623 -2.0004 -1.9609 -1.9379
 -1.9252
 -3.0167 -2.9276 -2.8615 -2.8134 -2.7699 -2.7281 -2.6853 -2.6360 -2.5820 -2.5283
 -2.4766 -2.4263 -2.3752 -2.3213 -2.2674 -2.1522 -2.0672 -2.0083 -1.9708 -1.9495
 -1.9386 -1.9335
 -2.9923 -2.8845 -2.7978 -2.7295 -2.6770 -2.6384 -2.6082 -2.5721 -2.5292 -2.4839
 -2.4394 -2.3969 -2.3552 -2.3110 -2.2630 -2.1534 -2.0716 -2.0150 -1.9793 -1.9597
 -1.9508 -1.9476 -1.9478 -1.9506
 -2.9933 -2.8802 -2.7785 -2.6899 -2.6164 -2.5573 -2.5132 -2.4833 -2.4599 -2.4352
 -2.4040 -2.3682 -2.3317 -2.2953 -2.2556 -2.1535 -2.0745 -2.0197 -1.9856 -1.9678
 -1.9614 -1.9606 -1.9628 -1.9670 -1.9728 -1.9805 -1.9905 -2.0047 -2.0241 -2.0473
 -2.9929 -2.8817 -2.7777 -2.6831 -2.5996 -2.5287 -2.4705 -2.4235 -2.3865 -2.3595
 -2.3411 -2.3242 -2.3019 -2.2740 -2.2422 -2.1514 -2.0752 -2.0220 -1.9892 -1.9730
 -1.9689 -1.9714 -1.9765 -1.9830 -1.9904 -1.9989 -2.0089 -2.0211 -2.0371 -2.0593
 -2.0865
 -2.9806 -2.8772 -2.7774 -2.6832 -2.5974 -2.5214 -2.4560 -2.4010 -2.3558 -2.3188
 -2.2890 -2.2664 -2.2498 -2.2341 -2.2150 -2.1455 -2.0734 -2.0216 -1.9896 -1.9745
 -1.9700 -1.9783 -1.9872 -1.9971 -2.0072 -2.0175 -2.0287 -2.0402 -2.0541 -2.0731
 -2.0987
 -2.9435 -2.8558 -2.7648 -2.6771 -2.5943 -2.5189 -2.4519 -2.3931 -2.3428 -2.3004
 -2.2647 -2.2347 -2.2095 -2.1894 -2.1731 -2.1267 -2.0674 -2.0179 -1.9867 -1.9721
 -1.9714 -1.9803 -1.9935 -2.0077 -2.0216 -2.0351 -2.0486 -2.0622 -2.0766 -2.0930
 -2.1134
 -2.8828 -2.8113 -2.7349 -2.6580 -2.5831 -2.5127 -2.4485 -2.3904 -2.3387 -2.2932
 -2.2536 -2.2194 -2.1896 -2.1638 -2.1419 -2.0985 -2.0542 -2.0117 -1.9815 -1.9667
 -1.9661 -1.9767 -1.9935 -2.0124 -2.0311 -2.0489 -2.0659 -2.0823 -2.0984 -2.1152
 -2.1325
 -2.8038 -2.7470 -2.6855 -2.6208 -2.5566 -2.4946 -2.4364 -2.3827 -2.3334 -2.2884
 -2.2475 -2.2108 -2.1782 -2.1494 -2.1239 -2.0741 -2.0346 -2.0002 -1.9738 -1.9593
 -1.9581 -1.9688 -1.9878 -2.0108 -2.0345 -2.0572 -2.0789 -2.0992 -2.1184 -2.1373
 -2.1564
 -2.7110 -2.6670 -2.6188 -2.5672 -2.5143 -2.4620 -2.4119 -2.3647 -2.3204 -2.2789
 -2.2398 -2.2034 -2.1699 -2.1394 -2.1191 -2.0535 -2.0086 -1.9834 -1.9636
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.6649 -3.6174 -3.5717 -3.5218 -3.4677 -3.3891 -3.2639 -3.0890 -2.9114 -2.7538
 -2.6218 -2.5132 -2.4240 -2.3488 -2.2836 -2.1519 -2.0521 -1.9791 -1.9289
 -3.4928 -3.4382 -3.3912 -3.3457 -3.2955 -3.2316 -3.1353 -2.9939 -2.8474 -2.7119
 -2.5930 -2.4917 -2.4065 -2.3345 -2.2722 -2.1467 -2.0536 -1.9861 -1.9406 -1.9124
 -3.3615 -3.2959 -3.2425 -3.1961 -3.1509 -3.0996 -3.0269 -2.9159 -2.7947 -2.6780
 -2.5718 -2.4781 -2.3970 -2.3273 -2.2668 -2.1458 -2.0569 -1.9933 -1.9506 -1.9241
 -1.9096
 -3.2656 -3.1885 -3.1257 -3.0734 -3.0269 -2.9810 -2.9266 -2.8429 -2.7440 -2.6446
 -2.5510 -2.4660 -2.3901 -2.3232 -2.2645 -2.1469 -2.0610 -2.0001 -1.9595 -1.9345
 -1.9212 -1.9156
 -3.1756 -3.0917 -3.0268 -2.9724 -2.9236 -2.8778 -2.8307 -2.7699 -2.6915 -2.6081
 -2.5269 -2.4512 -2.3820 -2.3193 -2.2630 -2.1485 -2.0649 -2.0059 -1.9671 -1.9435
 -1.9316 -1.9274 -1.9279 -1.9316
 -3.1345 -3.0242 -2.9340 -2.8640 -2.8120 -2.7725 -2.7356 -2.6921 -2.6344 -2.5673
 -2.4983 -2.4320 -2.3700 -2.3130 -2.2603 -2.1495 -2.0679 -2.0105 -1.9730 -1.9508
 -1.9403 -1.9380 -1.9404 -1.9456 -1.9528 -1.9622 -1.9744 -1.9903 -2.0110 -2.0344
 -3.1239 -3.0039 -2.8979 -2.8071 -2.7325 -2.6723 -2.6233 -2.5830 -2.5450 -2.5042
 -2.4576 -2.4061 -2.3531 -2.3023 -2.2544 -2.1493 -2.0695 -2.0134 -1.9769 -1.9559
 -1.9468 -1.9466 -1.9515 -1.9590 -1.9680 -1.9783 -1.9902 -2.0046 -2.0226 -2.0459
 -2.0725
 -3.1223 -3.0001 -2.8883 -2.7878 -2.6995 -2.6244 -2.5612 -2.5071 -2.4588 -2.4154
 -2.3786 -2.3475 -2.3165 -2.2814 -2.2427 -2.1469 -2.0694 -2.0143 -1.9785 -1.9583
 -1.9505 -1.9523 -1.9601 -1.9707 -1.9824 -1.9946 -2.0079 -2.0223 -2.0392 -2.0587
 -2.0841
 -3.1191 -2.9989 -2.8873 -2.7836 -2.6890 -2.6050 -2.5321 -2.4692 -2.4145 -2.3660
 -2.3227 -2.2855 -2.2557 -2.2318 -2.2088 -2.1393 -2.0663 -2.0125 -1.9773 -1.9577
 -1.9511 -1.9545 -1.9652 -1.9795 -1.9948 -2.0101 -2.0257 -2.0414 -2.0581 -2.0768
 -2.0989
 -3.1035 -2.9933 -2.8863 -2.7847 -2.6892 -2.6015 -2.5231 -2.4542 -2.3942 -2.3420
 -2.2960 -2.2554 -2.2201 -2.1903 -2.1661 -2.1169 -2.0608 -2.0091 -1.9744 -1.9549
 -1.9485 -1.9529 -1.9657 -1.9835 -2.0029 -2.0222 -2.0411 -2.0595 -2.0779 -2.0970
 -2.1176
 -3.0664 -2.9697 -2.8738 -2.7790 -2.6872 -2.6007 -2.5213 -2.4499 -2.3869 -2.3315
 -2.2828 -2.2400 -2.2023 -2.1691 -2.1403 -2.0870 -2.0444 -2.0027 -1.9693 -1.9498
 -1.9432 -1.9480 -1.9619 -1.9824 -2.0057 -2.0294 -2.0525 -2.0747 -2.0960 -2.1172
 -2.1385
 -3.0077 -2.9253 -2.8421 -2.7587 -2.6747 -2.5935 -2.5172 -2.4470 -2.3838 -2.3274
 -2.2773 -2.2328 -2.1931 -2.1579 -2.1314 -2.0496 -2.0171 -1.9933 -1.9620
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F350LP
 -3.8835 -3.8459 -3.8054 -3.7543 -3.6736 -3.5565 -3.4002 -3.2031 -2.9801 -2.7904
 -2.6385 -2.5181 -2.4221 -2.3440 -2.2779 -2.1470 -2.0487 -1.9758 -1.9241
 -3.6872 -3.6423 -3.6008 -3.5557 -3.4990 -3.4200 -3.2983 -3.1166 -2.9284 -2.7594
 -2.6175 -2.5018 -2.4083 -2.3320 -2.2679 -2.1422 -2.0495 -1.9818 -1.9350 -1.9051
 -3.5282 -3.4715 -3.4243 -3.3805 -3.3334 -3.2739 -3.1847 -3.0436 -2.8867 -2.7374
 -2.6058 -2.4946 -2.4027 -2.3271 -2.2638 -2.1413 -2.0522 -1.9881 -1.9443 -1.9163
 -1.9004
 -3.4085 -3.3373 -3.2797 -3.2311 -3.1862 -3.1381 -3.0753 -2.9715 -2.8438 -2.7146
 -2.5952 -2.4903 -2.4008 -2.3259 -2.2630 -2.1424 -2.0558 -1.9940 -1.9525 -1.9260
 -1.9111 -1.9047
 -3.3128 -3.2340 -3.1670 -3.1106 -3.0615 -3.0154 -2.9663 -2.8946 -2.7949 -2.6863
 -2.5808 -2.4844 -2.3992 -2.3258 -2.2634 -2.1443 -2.0595 -1.9994 -1.9594 -1.9343
 -1.9206 -1.9153 -1.9156 -1.9192
 -3.2218 -3.1263 -3.0533 -2.9976 -2.9511 -2.9074 -2.8628 -2.8114 -2.7379 -2.6501
 -2.5597 -2.4735 -2.3946 -2.3247 -2.2637 -2.1458 -2.0625 -2.0037 -1.9648 -1.9410
 -1.9285 -1.9246 -1.9265 -1.9320 -1.9400 -1.9504 -1.9637 -1.9808 -2.0022 -2.0260
 -3.1901 -3.0739 -2.9749 -2.8949 -2.8323 -2.7836 -2.7446 -2.7079 -2.6616 -2.5999
 -2.5286 -2.4553 -2.3850 -2.3203 -2.2622 -2.1465 -2.0644 -2.0067 -1.9685 -1.9458
 -1.9345 -1.9322 -1.9362 -1.9438 -1.9535 -1.9648 -1.9782 -1.9937 -2.0129 -2.0368
 -2.0637
 -3.1816 -3.0576 -2.9464 -2.8492 -2.7674 -2.7000 -2.6440 -2.5958 -2.5507 -2.5052
 -2.4600 -2.4130 -2.3621 -2.3090 -2.2568 -2.1458 -2.0649 -2.0080 -1.9704 -1.9483
 -1.9382 -1.9374 -1.9436 -1.9539 -1.9663 -1.9797 -1.9941 -2.0099 -2.0275 -2.0489
 -2.0754
 -3.1792 -3.0542 -2.9387 -2.8337 -2.7402 -2.6593 -2.5903 -2.5310 -2.4777 -2.4271
 -2.3791 -2.3367 -2.3009 -2.2682 -2.2343 -2.1418 -2.0629 -2.0069 -1.9699 -1.9483
 -1.9392 -1.9400 -1.9484 -1.9618 -1.9774 -1.9936 -2.0104 -2.0276 -2.0457 -2.0657
 -2.0891
 -3.1784 -3.0560 -2.9408 -2.8336 -2.7349 -2.6459 -2.5675 -2.4992 -2.4394 -2.3857
 -2.3362 -2.2906 -2.2502 -2.2165 -2.1888 -2.1271 -2.0596 -2.0046 -1.9680 -1.9464
 -1.9376 -1.9393 -1.9494 -1.9655 -1.9846 -2.0045 -2.0245 -2.0442 -2.0639 -2.0847
 -2.1066
 -3.1643 -3.0504 -2.9412 -2.8357 -2.7369 -2.6449 -2.5614 -2.4870 -2.4216 -2.3639
 -2.3125 -2.2663 -2.2245 -2.1875 -2.1556 -2.0971 -2.0483 -2.0001 -1.9641 -1.9425
 -1.9337 -1.9358 -1.9469 -1.9650 -1.9872 -2.0110 -2.0349 -2.0581 -2.0807 -2.1032
 -2.1279
 -3.1369 -3.0283 -2.9284 -2.8312 -2.7359 -2.6455 -2.5612 -2.4842 -2.4156 -2.3548
 -2.3010 -2.2532 -2.2105 -2.1724 -2.1347 -2.0518 -2.0290 -1.9934 -1.9582
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F350LP
 -4.0928 -4.0738 -4.0465 -4.0026 -3.9086 -3.7601 -3.5617 -3.3170 -3.0487 -2.8285
 -2.6582 -2.5260 -2.4228 -2.3404 -2.2724 -2.1408 -2.0438 -1.9713 -1.9189
 -3.8820 -3.8536 -3.8244 -3.7857 -3.7264 -3.6317 -3.4788 -3.2479 -3.0124 -2.8083
 -2.6443 -2.5147 -2.4125 -2.3309 -2.2640 -2.1365 -2.0440 -1.9762 -1.9285 -1.8971
 -3.7000 -3.6586 -3.6231 -3.5863 -3.5396 -3.4711 -3.3614 -3.1843 -2.9844 -2.7989
 -2.6417 -2.5137 -2.4110 -2.3286 -2.2615 -2.1359 -2.0462 -1.9815 -1.9369 -1.9076
 -1.8903
 -3.5543 -3.4965 -3.4499 -3.4092 -3.3677 -3.3168 -3.2425 -3.1153 -2.9529 -2.7888
 -2.6418 -2.5170 -2.4142 -2.3306 -2.2625 -2.1373 -2.0494 -1.9867 -1.9441 -1.9165
 -1.9002 -1.8928
 -3.4448 -3.3709 -3.3105 -3.2605 -3.2162 -3.1721 -3.1193 -3.0349 -2.9103 -2.7716
 -2.6383 -2.5199 -2.4188 -2.3347 -2.2655 -2.1395 -2.0529 -1.9915 -1.9502 -1.9241
 -1.9089 -1.9022 -1.9019 -1.9057
 -3.3319 -3.2584 -3.1956 -3.1398 -3.0901 -3.0445 -2.9988 -2.9425 -2.8540 -2.7427
 -2.6271 -2.5184 -2.4218 -2.3388 -2.2691 -2.1418 -2.0560 -1.9956 -1.9552 -1.9301
 -1.9160 -1.9104 -1.9113 -1.9167 -1.9253 -1.9366 -1.9511 -1.9696 -1.9920 -2.0165
 -3.2580 -3.1542 -3.0719 -3.0093 -2.9613 -2.9214 -2.8825 -2.8400 -2.7820 -2.6996
 -2.6047 -2.5094 -2.4204 -2.3410 -2.2720 -2.1437 -2.0583 -1.9987 -1.9588 -1.9345
 -1.9215 -1.9172 -1.9197 -1.9268 -1.9370 -1.9493 -1.9638 -1.9808 -2.0015 -2.0264
 -2.0539
 -3.2348 -3.1151 -3.0102 -2.9226 -2.8522 -2.7965 -2.7511 -2.7121 -2.6722 -2.6211
 -2.5572 -2.4850 -2.4101 -2.3383 -2.2728 -2.1449 -2.0593 -2.0004 -1.9610 -1.9371
 -1.9251 -1.9221 -1.9262 -1.9356 -1.9481 -1.9622 -1.9779 -1.9950 -2.0144 -2.0373
 -2.0650
 -3.2283 -3.1027 -2.9881 -2.8861 -2.7981 -2.7247 -2.6638 -2.6115 -2.5634 -2.5142
 -2.4627 -2.4125 -2.3637 -2.3141 -2.2629 -2.1438 -2.0584 -2.0000 -1.9611 -1.9375
 -1.9263 -1.9247 -1.9306 -1.9424 -1.9576 -1.9745 -1.9924 -2.0117 -2.0324 -2.0544
 -2.0774
 -3.2318 -3.1039 -2.9860 -2.8776 -2.7797 -2.6936 -2.6195 -2.5559 -2.4998 -2.4471
 -2.3949 -2.3441 -2.2978 -2.2580 -2.2228 -2.1379 -2.0569 -1.9987 -1.9600 -1.9365
 -1.9256 -1.9249 -1.9323 -1.9460 -1.9639 -1.9839 -2.0048 -2.0258 -2.0472 -2.0697
 -2.0932
 -3.2326 -3.1083 -2.9903 -2.8806 -2.7786 -2.6856 -2.6024 -2.5294 -2.4653 -2.4083
 -2.3555 -2.3056 -2.2587 -2.2165 -2.1802 -2.1115 -2.0510 -1.9956 -1.9572 -1.9337
 -1.9227 -1.9224 -1.9308 -1.9462 -1.9665 -1.9896 -2.0139 -2.0382 -2.0623 -2.0864
 -2.1124
 -3.2214 -3.1046 -2.9923 -2.8851 -2.7828 -2.6877 -2.6001 -2.5209 -2.4506 -2.3885
 -2.3331 -2.2828 -2.2368 -2.1946 -2.1351 -2.0646 -2.0407 -1.9907 -1.9527
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F350LP
 -4.2712 -4.2752 -4.2884 -4.2760 -4.2036 -4.0435 -3.7739 -3.4181 -3.1131 -2.8696
 -2.6815 -2.5380 -2.4268 -2.3389 -2.2677 -2.1343 -2.0371 -1.9652 -1.9130
 -4.0568 -4.0538 -4.0419 -4.0181 -3.9644 -3.8581 -3.6700 -3.3798 -3.0943 -2.8589
 -2.6741 -2.5311 -2.4198 -2.3320 -2.2611 -2.1303 -2.0372 -1.9691 -1.9209 -1.8883
 -3.8612 -3.8410 -3.8237 -3.8005 -3.7599 -3.6856 -3.5534 -3.3334 -3.0841 -2.8614
 -2.6797 -2.5357 -2.4223 -2.3326 -2.2606 -2.1300 -2.0390 -1.9735 -1.9280 -1.8978
 -1.8793
 -3.6952 -3.6567 -3.6270 -3.5994 -3.5655 -3.5139 -3.4268 -3.2721 -3.0679 -2.8655
 -2.6899 -2.5460 -2.4304 -2.3381 -2.2639 -2.1319 -2.0420 -1.9780 -1.9343 -1.9058
 -1.8884 -1.8798
 -3.5645 -3.5062 -3.4604 -3.4229 -3.3876 -3.3470 -3.2896 -3.1898 -3.0358 -2.8616
 -2.6980 -2.5574 -2.4410 -2.3463 -2.2698 -2.1348 -2.0454 -1.9824 -1.9398 -1.9125
 -1.8962 -1.8883 -1.8871 -1.8906
 -3.4360 -3.3876 -3.3278 -3.2776 -3.2345 -3.1941 -3.1499 -3.0874 -2.9821 -2.8431
 -2.6983 -2.5656 -2.4512 -2.3556 -2.2770 -2.1382 -2.0488 -1.9865 -1.9443 -1.9178
 -1.9026 -1.8957 -1.8954 -1.9003 -1.9088 -1.9208 -1.9366 -1.9565 -1.9799 -2.0051
 -3.3326 -3.2537 -3.1953 -3.1478 -3.1039 -3.0615 -3.0194 -2.9736 -2.9067 -2.8057
 -2.6860 -2.5666 -2.4581 -2.3640 -2.2845 -2.1418 -2.0516 -1.9897 -1.9479 -1.9219
 -1.9076 -1.9018 -1.9026 -1.9088 -1.9188 -1.9317 -1.9471 -1.9657 -1.9880 -2.0139
 -2.0420
 -3.2822 -3.1733 -3.0829 -3.0126 -2.9595 -2.9184 -2.8834 -2.8482 -2.8061 -2.7423
 -2.6546 -2.5557 -2.4582 -2.3690 -2.2908 -2.1452 -2.0534 -1.9919 -1.9505 -1.9246
 -1.9110 -1.9063 -1.9085 -1.9163 -1.9282 -1.9427 -1.9593 -1.9778 -1.9989 -2.0234
 -2.0520
 -3.2661 -3.1451 -3.0366 -2.9431 -2.8661 -2.8048 -2.7552 -2.7135 -2.6737 -2.6292
 -2.5728 -2.5069 -2.4354 -2.3619 -2.2912 -2.1473 -2.0535 -1.9922 -1.9511 -1.9255
 -1.9124 -1.9089 -1.9126 -1.9222 -1.9362 -1.9530 -1.9716 -1.9912 -2.0126 -2.0364
 -2.0633
 -3.2662 -3.1401 -3.0245 -2.9191 -2.8261 -2.7470 -2.6812 -2.6257 -2.5764 -2.5284
 -2.4767 -2.4218 -2.3678 -2.3168 -2.2674 -2.1485 -2.0539 -1.9918 -1.9509 -1.9253
 -1.9124 -1.9095 -1.9144 -1.9256 -1.9416 -1.9609 -1.9822 -2.0043 -2.0273 -2.0509
 -2.0769
 -3.2737 -3.1463 -3.0270 -2.9165 -2.8155 -2.7250 -2.6461 -2.5781 -2.5192 -2.4659
 -2.4140 -2.3615 -2.3096 -2.2615 -2.2188 -2.1309 -2.0525 -1.9900 -1.9490 -1.9235
 -1.9105 -1.9079 -1.9138 -1.9263 -1.9441 -1.9658 -1.9899 -2.0150 -2.0404 -2.0663
 -2.0929
 -3.2769 -3.1536 -3.0352 -2.9228 -2.8187 -2.7226 -2.6356 -2.5581 -2.4901 -2.4301
 -2.3756 -2.3242 -2.2748 -2.2279 -2.1454 -2.0945 -2.0493 -1.9868 -1.9454
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F350LP
 -4.4122 -4.4406 -4.4597 -4.4361 -4.3493 -4.1714 -3.8905 -3.4851 -3.1722 -2.9134
 -2.7091 -2.5535 -2.4339 -2.3398 -2.2646 -2.1269 -2.0296 -1.9577 -1.9050
 -4.1988 -4.2188 -4.2345 -4.2328 -4.1936 -4.0843 -3.8579 -3.4989 -3.1739 -2.9112
 -2.7072 -2.5509 -2.4302 -2.3357 -2.2601 -2.1238 -2.0294 -1.9607 -1.9118 -1.8784
 -3.9968 -4.0019 -4.0083 -4.0055 -3.9787 -3.9055 -3.7524 -3.4857 -3.1834 -2.9250
 -2.7201 -2.5608 -2.4366 -2.3394 -2.2618 -2.1243 -2.0311 -1.9644 -1.9179 -1.8867
 -1.8673
