 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F125W
  1.3667  1.3366  1.2889  1.2572  1.2419  1.2160  1.1708  1.1260  1.0957  1.0786
  1.0689  1.0638  1.0597  1.0515  1.0404  0.9924  0.9189  0.8319  0.7422
  1.3265  1.3066  1.2788  1.2517  1.2229  1.1918  1.1601  1.1295  1.1012  1.0762
  1.0554  1.0393  1.0276  1.0174  1.0051  0.9579  0.8884  0.8045  0.7159  0.6249
  1.3043  1.2867  1.2673  1.2433  1.2116  1.1800  1.1527  1.1263  1.0993  1.0723
  1.0469  1.0243  1.0061  0.9921  0.9778  0.9299  0.8630  0.7817  0.6942  0.6053
  0.5162
  1.3001  1.2769  1.2544  1.2320  1.2080  1.1806  1.1486  1.1164  1.0900  1.0669
  1.0434  1.0188  0.9952  0.9756  0.9585  0.9084  0.8427  0.7635  0.6772  0.5896
  0.5022  0.4152
  1.3132  1.2833  1.2556  1.2297  1.2046  1.1789  1.1516  1.1222  1.0912  1.0619
  1.0378  1.0155  0.9916  0.9679  0.9468  0.8929  0.8274  0.7496  0.6640  0.5767
  0.4901  0.4043  0.3193  0.2346
  1.3398  1.3035  1.2699  1.2392  1.2106  1.1830  1.1554  1.1271  1.0978  1.0683
  1.0398  1.0141  0.9903  0.9657  0.9422  0.8831  0.8167  0.7400  0.6547  0.5669
  0.4799  0.3944  0.3101  0.2267  0.1440  0.0614 -0.0215 -0.1062 -0.1932 -0.2791
  1.3733  1.3329  1.2944  1.2588  1.2261  1.1952  1.1653  1.1357  1.1058  1.0759
  1.0466  1.0186  0.9924  0.9665  0.9413  0.8787  0.8104  0.7341  0.6495  0.5608
  0.4725  0.3861  0.3015  0.2186  0.1369  0.0560 -0.0247 -0.1055 -0.1883 -0.2737
 -0.3586
  1.4042  1.3644  1.3241  1.2852  1.2488  1.2144  1.1817  1.1499  1.1183  1.0868
  1.0559  1.0259  0.9973  0.9700  0.9429  0.8777  0.8076  0.7313  0.6475  0.5586
  0.4688  0.3805  0.2947  0.2111  0.1294  0.0492 -0.0301 -0.1089 -0.1881 -0.2689
 -0.3530
  1.4223  1.3882  1.3509  1.3123  1.2744  1.2378  1.2026  1.1684  1.1347  1.1013
