 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.9748 -2.7861 -2.6035 -2.4343 -2.2829 -2.1499 -2.0413 -1.9603 -1.8977 -1.8162
 -1.7199 -1.6254 -1.5401 -1.4636 -1.3945 -1.2503 -1.1410 -1.0641 -1.0151 -0.9843
 -0.9633 -0.9484 -0.9383 -0.9337
 -2.9073 -2.7268 -2.5542 -2.3887 -2.2359 -2.0987 -1.9767 -1.8708 -1.7846 -1.7206
 -1.6629 -1.5944 -1.5190 -1.4460 -1.3804 -1.2436 -1.1388 -1.0646 -1.0185 -0.9921
 -0.9752 -0.9633 -0.9551 -0.9502 -0.9474 -0.9481 -0.9543 -0.9675 -0.9881 -1.0141
 -2.8461 -2.6755 -2.5136 -2.3552 -2.2049 -2.0670 -1.9432 -1.8333 -1.7371 -1.6561
 -1.5900 -1.5356 -1.4817 -1.4236 -1.3643 -1.2350 -1.1345 -1.0622 -1.0178 -0.9949
 -0.9832 -0.9757 -0.9707 -0.9679 -0.9673 -0.9678 -0.9712 -0.9797 -0.9951 -1.0185
 -1.0493
 -2.7966 -2.6303 -2.4788 -2.3280 -2.1825 -2.0456 -1.9211 -1.8097 -1.7116 -1.6259
 -1.5529 -1.4910 -1.4374 -1.3885 -1.3397 -1.2223 -1.1272 -1.0569 -1.0130 -0.9922
 -0.9853 -0.9834 -0.9831 -0.9839 -0.9858 -0.9869 -0.9891 -0.9952 -1.0073 -1.0269
 -1.0551
 -2.7650 -2.5960 -2.4468 -2.3033 -2.1633 -2.0293 -1.9049 -1.7921 -1.6920 -1.6044
 -1.5290 -1.4646 -1.4083 -1.3576 -1.3113 -1.2051 -1.1155 -1.0483 -1.0047 -0.9843
 -0.9807 -0.9846 -0.9903 -0.9962 -1.0021 -1.0081 -1.0147 -1.0235 -1.0346 -1.0478
 -1.0629
 -2.7585 -2.5780 -2.4241 -2.2846 -2.1502 -2.0201 -1.8966 -1.7828 -1.6804 -1.5899
 -1.5117 -1.4452 -1.3880 -1.3372 -1.2906 -1.1884 -1.1034 -1.0387 -0.9955 -0.9739
 -0.9708 -0.9784 -0.9900 -1.0020 -1.0134 -1.0240 -1.0342 -1.0442 -1.0546 -1.0663
 -1.0789
 -2.7816 -2.5773 -2.4126 -2.2716 -2.1408 -2.0145 -1.8934 -1.7790 -1.6744 -1.5809
 -1.4989 -1.4286 -1.3692 -1.3181 -1.2724 -1.1728 -1.0909 -1.0283 -0.9858 -0.9630
 -0.9585 -0.9671 -0.9824 -1.0002 -1.0178 -1.0342 -1.0495 -1.0637 -1.0771 -1.0905
 -1.1047
 -2.8287 -2.5940 -2.4123 -2.2638 -2.1343 -2.0118 -1.8937 -1.7806 -1.6741 -1.5773
 -1.4914 -1.4166 -1.3528 -1.2991 -1.2531 -1.1574 -1.0785 -1.0176 -0.9759
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.8228 -3.6486 -3.3550 -3.0574 -2.7791 -2.5453 -2.3704 -2.2222 -2.0875 -1.9638
 -1.8477 -1.7387 -1.6373 -1.5435 -1.4578 -1.2788 -1.1422 -1.0389 -0.9653
 -3.4154 -3.3363 -3.2373 -2.9964 -2.7345 -2.4964 -2.3041 -2.1517 -2.0183 -1.8983
 -1.7865 -1.6822 -1.5856 -1.4972 -1.4170 -1.2518 -1.1280 -1.0363 -0.9713 -0.9275
 -3.2539 -3.0471 -2.9297 -2.8709 -2.7003 -2.4758 -2.2716 -2.1071 -1.9724 -1.8549
 -1.7470 -1.6469 -1.5547 -1.4706 -1.3946 -1.2386 -1.1223 -1.0373 -0.9781 -0.9388
 -0.9127
 -3.1780 -2.9468 -2.7513 -2.6060 -2.5271 -2.4351 -2.2619 -2.0865 -1.9423 -1.8242
 -1.7193 -1.6230 -1.5346 -1.4541 -1.3815 -1.2325 -1.1213 -1.0404 -0.9849 -0.9491
 -0.9257 -0.9099
 -3.1300 -2.9011 -2.6918 -2.5080 -2.3556 -2.2424 -2.1690 -2.0686 -1.9292 -1.8021
 -1.6978 -1.6044 -1.5192 -1.4419 -1.3723 -1.2292 -1.1219 -1.0438 -0.9909 -0.9578
 -0.9373 -0.9236 -0.9148 -0.9094
 -3.0988 -2.8753 -2.6658 -2.4744 -2.3030 -2.1548 -2.0329 -1.9402 -1.8698 -1.7822
 -1.6811 -1.5885 -1.5054 -1.4308 -1.3638 -1.2259 -1.1220 -1.0459 -0.9948 -0.9640
 -0.9467 -0.9362 -0.9294 -0.9261 -0.9249 -0.9274 -0.9358 -0.9517 -0.9747 -1.0001
 -3.0818 -2.8623 -2.6549 -2.4628 -2.2878 -2.1316 -1.9937 -1.8735 -1.7739 -1.6972
 -1.6334 -1.5660 -1.4918 -1.4193 -1.3541 -1.2211 -1.1203 -1.0460 -0.9961 -0.9670
 -0.9527 -0.9461 -0.9427 -0.9417 -0.9428 -0.9450 -0.9504 -0.9613 -0.9797 -1.0057
 -1.0353
 -3.0749 -2.8601 -2.6549 -2.4627 -2.2862 -2.1262 -1.9832 -1.8561 -1.7447 -1.6490
 -1.5701 -1.5089 -1.4551 -1.3997 -1.3420 -1.2136 -1.1161 -1.0434 -0.9941 -0.9660
 -0.9543 -0.9519 -0.9529 -0.9555 -0.9592 -0.9643 -0.9697 -0.9777 -0.9910 -1.0117
 -1.0411
 -3.0837 -2.8640 -2.6625 -2.4708 -2.2921 -2.1298 -1.9837 -1.8527 -1.7366 -1.6344
 -1.5463 -1.4729 -1.4131 -1.3625 -1.3154 -1.2014 -1.1077 -1.0370 -0.9884 -0.9607
 -0.9505 -0.9520 -0.9583 -0.9658 -0.9736 -0.9817 -0.9907 -1.0019 -1.0154 -1.0309
 -1.0482
 -3.1173 -2.8864 -2.6791 -2.4907 -2.3116 -2.1455 -1.9956 -1.8611 -1.7411 -1.6346
 -1.5413 -1.4615 -1.3948 -1.3388 -1.2903 -1.1864 -1.0968 -1.0287 -0.9808 -0.9525
 -0.9423 -0.9460 -0.9570 -0.9702 -0.9834 -0.9960 -1.0085 -1.0208 -1.0336 -1.0478
 -1.0648
 -3.1865 -2.9129 -2.7014 -2.5149 -2.3397 -2.1723 -2.0174 -1.8780 -1.7537 -1.6429
 -1.5450 -1.4600 -1.3877 -1.3271 -1.2754 -1.1705 -1.0854 -1.0179 -0.9711 -0.9425
 -0.9314 -0.9354 -0.9494 -0.9677 -0.9867 -1.0049 -1.0223 -1.0386 -1.0544 -1.0702
 -1.0868
 -3.3007 -2.9740 -2.7364 -2.5439 -2.3687 -2.2048 -2.0503 -1.9054 -1.7750 -1.6589
 -1.5561 -1.4658 -1.3877 -1.3217 -1.2661 -1.1577 -1.0737 -1.0074 -0.9604
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.8632 -3.6123 -3.2873 -2.9899 -2.7179 -2.4874 -2.3129 -2.1691 -2.0411 -1.9211
 -1.8097 -1.7053 -1.6076 -1.5170 -1.4335 -1.2571 -1.1240 -1.0249 -0.9526
 -3.5087 -3.4544 -3.2389 -2.9534 -2.6875 -2.4490 -2.2615 -2.1121 -1.9834 -1.8663
 -1.7582 -1.6574 -1.5636 -1.4771 -1.3979 -1.2336 -1.1117 -1.0222 -0.9583 -0.9146
 -3.2851 -3.1171 -3.0660 -2.9231 -2.6774 -2.4426 -2.2383 -2.0776 -1.9459 -1.8303
 -1.7251 -1.6277 -1.5374 -1.4544 -1.3787 -1.2226 -1.1073 -1.0235 -0.9645 -0.9248
 -0.8989
 -3.2171 -2.9783 -2.8009 -2.7099 -2.6324 -2.4443 -2.2394 -2.0627 -1.9223 -1.8052
 -1.7021 -1.6075 -1.5203 -1.4404 -1.3677 -1.2180 -1.1072 -1.0268 -0.9709 -0.9341
 -0.9107 -0.8955
 -3.1886 -2.9392 -2.7206 -2.5433 -2.4153 -2.3390 -2.2320 -2.0671 -1.9126 -1.7878
 -1.6845 -1.5919 -1.5073 -1.4301 -1.3600 -1.2157 -1.1085 -1.0304 -0.9766 -0.9420
 -0.9211 -0.9079 -0.8998 -0.8953
 -3.1801 -2.9292 -2.7019 -2.5010 -2.3307 -2.1906 -2.0856 -2.0085 -1.9077 -1.7811
 -1.6706 -1.5785 -1.4957 -1.4207 -1.3529 -1.2134 -1.1093 -1.0331 -0.9808 -0.9478
 -0.9293 -0.9190 -0.9130 -0.9105 -0.9113 -0.9160 -0.9256 -0.9412 -0.9633 -0.9906
 -3.1876 -2.9361 -2.7051 -2.4969 -2.3127 -2.1526 -2.0150 -1.8997 -1.8104 -1.7378
 -1.6550 -1.5669 -1.4847 -1.4111 -1.3452 -1.2098 -1.1086 -1.0340 -0.9826 -0.9509
 -0.9345 -0.9275 -0.9248 -0.9246 -0.9267 -0.9315 -0.9392 -0.9512 -0.9693 -0.9960
 -1.0265
 -3.2056 -2.9566 -2.7230 -2.5099 -2.3189 -2.1500 -2.0015 -1.8717 -1.7594 -1.6652
 -1.5900 -1.5274 -1.4653 -1.3999 -1.3361 -1.2041 -1.1056 -1.0323 -0.9817 -0.9507
 -0.9359 -0.9320 -0.9335 -0.9369 -0.9418 -0.9481 -0.9551 -0.9648 -0.9796 -1.0014
 -1.0314
 -3.2384 -2.9836 -2.7510 -2.5341 -2.3372 -2.1620 -2.0069 -1.8698 -1.7492 -1.6439
 -1.5537 -1.4790 -1.4195 -1.3677 -1.3168 -1.1945 -1.0988 -1.0271 -0.9771 -0.9466
 -0.9329 -0.9318 -0.9377 -0.9460 -0.9549 -0.9643 -0.9746 -0.9860 -0.9992 -1.0165
 -1.0381
 -3.2938 -3.0229 -2.7899 -2.5735 -2.3719 -2.1896 -2.0279 -1.8848 -1.7581 -1.6463
 -1.5488 -1.4651 -1.3955 -1.3383 -1.2895 -1.1822 -1.0898 -1.0201 -0.9705 -0.9397
 -0.9261 -0.9265 -0.9361 -0.9495 -0.9636 -0.9774 -0.9912 -1.0049 -1.0193 -1.0351
 -1.0536
 -3.3840 -3.0767 -2.8345 -2.6189 -2.4182 -2.2308 -2.0614 -1.9113 -1.7785 -1.6607
 -1.5571 -1.4670 -1.3903 -1.3264 -1.2729 -1.1667 -1.0792 -1.0102 -0.9616 -0.9306
 -0.9163 -0.9170 -0.9289 -0.9467 -0.9662 -0.9854 -1.0039 -1.0216 -1.0388 -1.0562
 -1.0740
 -3.5252 -3.1571 -2.8899 -2.6688 -2.4692 -2.2822 -2.1080 -1.9499 -1.8096 -1.6854
 -1.5755 -1.4791 -1.3957 -1.3251 -1.2662 -1.1540 -1.0686 -1.0001 -0.9510
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.8876 -3.5515 -3.2212 -2.9325 -2.6775 -2.4508 -2.2741 -2.1272 -2.0013 -1.8848
 -1.7769 -1.6762 -1.5820 -1.4942 -1.4128 -1.2382 -1.1058 -1.0075 -0.9377
 -3.6444 -3.4963 -3.2056 -2.9094 -2.6489 -2.4179 -2.2319 -2.0818 -1.9530 -1.8386
 -1.7332 -1.6353 -1.5441 -1.4594 -1.3813 -1.2170 -1.0947 -1.0063 -0.9433 -0.8998
 -3.3257 -3.2450 -3.1577 -2.9114 -2.6465 -2.4126 -2.2135 -2.0543 -1.9224 -1.8082
 -1.7051 -1.6098 -1.5215 -1.4398 -1.3645 -1.2074 -1.0912 -1.0077 -0.9490 -0.9089
 -0.8830
 -3.2420 -3.0126 -2.8922 -2.8387 -2.6557 -2.4238 -2.2165 -2.0430 -1.9035 -1.7874
 -1.6855 -1.5924 -1.5066 -1.4275 -1.3549 -1.2035 -1.0914 -1.0110 -0.9550 -0.9174
 -0.8936 -0.8788
 -3.2288 -2.9632 -2.7478 -2.5987 -2.5220 -2.4200 -2.2325 -2.0496 -1.8966 -1.7735
 -1.6707 -1.5790 -1.4952 -1.4184 -1.3481 -1.2018 -1.0931 -1.0148 -0.9605 -0.9247
 -0.9027 -0.8899 -0.8824 -0.8791
 -3.2429 -2.9654 -2.7240 -2.5222 -2.3639 -2.2500 -2.1709 -2.0567 -1.9052 -1.7689
 -1.6595 -1.5677 -1.4852 -1.4101 -1.3419 -1.2001 -1.0945 -1.0178 -0.9647 -0.9302
 -0.9100 -0.8994 -0.8940 -0.8922 -0.8933 -0.8987 -0.9100 -0.9285 -0.9533 -0.9794
 -3.2773 -2.9916 -2.7379 -2.5171 -2.3296 -2.1738 -2.0456 -1.9465 -1.8663 -1.7686
 -1.6550 -1.5582 -1.4758 -1.4019 -1.3351 -1.1972 -1.0944 -1.0192 -0.9668 -0.9333
 -0.9146 -0.9064 -0.9040 -0.9047 -0.9079 -0.9139 -0.9227 -0.9362 -0.9567 -0.9843
 -1.0142
 -3.3237 -3.0359 -2.7733 -2.5404 -2.3382 -2.1643 -2.0161 -1.8888 -1.7815 -1.6948
 -1.6212 -1.5439 -1.4664 -1.3932 -1.3275 -1.1926 -1.0922 -1.0184 -0.9666 -0.9336
 -0.9161 -0.9102 -0.9113 -0.9154 -0.9214 -0.9289 -0.9388 -0.9510 -0.9670 -0.9890
 -1.0196
 -3.3852 -3.0903 -2.8226 -2.5806 -2.3666 -2.1808 -2.0202 -1.8810 -1.7598 -1.6549
 -1.5662 -1.4927 -1.4314 -1.3736 -1.3154 -1.1847 -1.0867 -1.0141 -0.9629 -0.9303
 -0.9137 -0.9099 -0.9145 -0.9230 -0.9329 -0.9435 -0.9553 -0.9684 -0.9834 -1.0017
 -1.0257
 -3.4675 -3.1546 -2.8854 -2.6399 -2.4164 -2.2188 -2.0472 -1.8979 -1.7678 -1.6539
 -1.5548 -1.4697 -1.3985 -1.3407 -1.2905 -1.1753 -1.0797 -1.0083 -0.9574 -0.9247
 -0.9082 -0.9054 -0.9128 -0.9257 -0.9404 -0.9553 -0.9704 -0.9858 -1.0019 -1.0195
 -1.0399
 -3.5803 -3.2338 -2.9547 -2.7076 -2.4809 -2.2745 -2.0914 -1.9317 -1.7925 -1.6704
 -1.5636 -1.4709 -1.3915 -1.3252 -1.2702 -1.1613 -1.0703 -1.0000 -0.9496 -0.9167
 -0.8998 -0.8972 -0.9063 -0.9227 -0.9423 -0.9622 -0.9819 -1.0011 -1.0199 -1.0390
 -1.0583
 -3.7418 -3.3367 -3.0338 -2.7798 -2.5519 -2.3428 -2.1518 -1.9814 -1.8319 -1.7010
 -1.5862 -1.4859 -1.3992 -1.3255 -1.2640 -1.1487 -1.0614 -0.9904 -0.9399
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.8931 -3.5217 -3.1865 -2.9015 -2.6508 -2.4280 -2.2500 -2.0960 -1.9678 -1.8550
 -1.7494 -1.6511 -1.5597 -1.4744 -1.3950 -1.2223 -1.0889 -0.9916 -0.9220
 -3.6469 -3.5049 -3.1795 -2.8796 -2.6198 -2.3940 -2.2108 -2.0577 -1.9281 -1.8152
 -1.7116 -1.6157 -1.5267 -1.4438 -1.3668 -1.2024 -1.0782 -0.9890 -0.9265 -0.8832
 -3.4276 -3.3887 -3.1777 -2.8898 -2.6212 -2.3860 -2.1931 -2.0345 -1.9025 -1.7893
 -1.6873 -1.5936 -1.5069 -1.4264 -1.3519 -1.1934 -1.0748 -0.9903 -0.9317 -0.8914
 -0.8651
 -3.2661 -3.0799 -3.0358 -2.8912 -2.6416 -2.4025 -2.1957 -2.0259 -1.8874 -1.7715
 -1.6703 -1.5784 -1.4937 -1.4155 -1.3432 -1.1899 -1.0751 -0.9934 -0.9371 -0.8989
 -0.8744 -0.8598
 -3.2524 -2.9811 -2.7902 -2.7045 -2.6254 -2.4263 -2.2159 -2.0328 -1.8828 -1.7602
 -1.6577 -1.5666 -1.4835 -1.4072 -1.3369 -1.1884 -1.0769 -0.9971 -0.9422 -0.9055
 -0.8825 -0.8694 -0.8625 -0.8598
 -3.2852 -2.9842 -2.7374 -2.5488 -2.4238 -2.3497 -2.2301 -2.0541 -1.8917 -1.7575
 -1.6484 -1.5568 -1.4745 -1.3997 -1.3311 -1.1870 -1.0785 -1.0003 -0.9463 -0.9107
 -0.8889 -0.8775 -0.8725 -0.8715 -0.8739 -0.8809 -0.8937 -0.9134 -0.9393 -0.9663
 -3.3463 -3.0260 -2.7539 -2.5277 -2.3464 -2.2059 -2.1021 -2.0182 -1.9044 -1.7669
 -1.6459 -1.5488 -1.4663 -1.3922 -1.3250 -1.1844 -1.0788 -1.0021 -0.9487 -0.9139
 -0.8932 -0.8834 -0.8809 -0.8822 -0.8863 -0.8935 -0.9042 -0.9197 -0.9417 -0.9703
 -1.0007
 -3.4278 -3.0946 -2.8034 -2.5550 -2.3472 -2.1754 -2.0341 -1.9167 -1.8219 -1.7394
 -1.6465 -1.5454 -1.4592 -1.3848 -1.3182 -1.1804 -1.0773 -1.0019 -0.9490 -0.9146
 -0.8949 -0.8868 -0.8868 -0.8912 -0.8980 -0.9067 -0.9181 -0.9319 -0.9499 -0.9741
 -1.0057
 -3.5205 -3.1766 -2.8745 -2.6083 -2.3804 -2.1887 -2.0279 -1.8915 -1.7742 -1.6738
 -1.5896 -1.5159 -1.4438 -1.3747 -1.3093 -1.1735 -1.0725 -0.9985 -0.9462 -0.9121
 -0.8932 -0.8867 -0.8894 -0.8975 -0.9079 -0.9196 -0.9328 -0.9471 -0.9639 -0.9848
 -1.0109
 -3.6342 -3.2723 -2.9631 -2.6877 -2.4431 -2.2330 -2.0551 -1.9041 -1.7745 -1.6617
 -1.5635 -1.4793 -1.4076 -1.3475 -1.2928 -1.1663 -1.0669 -0.9938 -0.9417 -0.9075
 -0.8888 -0.8832 -0.8879 -0.8995 -0.9141 -0.9298 -0.9461 -0.9631 -0.9811 -0.9999
 -1.0233
 -3.7752 -3.3815 -3.0596 -2.7786 -2.5261 -2.3014 -2.1067 -1.9404 -1.7982 -1.6752
 -1.5680 -1.4747 -1.3942 -1.3260 -1.2697 -1.1552 -1.0591 -0.9870 -0.9351 -0.9005
 -0.8816 -0.8763 -0.8823 -0.8966 -0.9153 -0.9356 -0.9562 -0.9767 -0.9972 -1.0184
 -1.0395
 -3.9582 -3.5099 -3.1657 -2.8753 -2.6183 -2.3868 -2.1797 -1.9985 -1.8423 -1.7075
 -1.5905 -1.4889 -1.4008 -1.3252 -1.2615 -1.1426 -1.0515 -0.9784 -0.9267
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.7832 -3.4204 -3.1095 -2.8478 -2.6068 -2.3938 -2.2240 -2.0746 -1.9430 -1.8306
 -1.7267 -1.6301 -1.5407 -1.4574 -1.3798 -1.2093 -1.0758 -0.9757 -0.9045
 -3.7037 -3.4455 -3.1210 -2.8351 -2.5879 -2.3680 -2.1923 -2.0400 -1.9083 -1.7960
 -1.6934 -1.5989 -1.5115 -1.4302 -1.3544 -1.1902 -1.0633 -0.9715 -0.9081 -0.8646
 -3.5581 -3.4316 -3.1497 -2.8555 -2.5939 -2.3653 -2.1755 -2.0197 -1.8868 -1.7733
 -1.6720 -1.5793 -1.4938 -1.4145 -1.3407 -1.1815 -1.0595 -0.9722 -0.9125 -0.8720
 -0.8454
 -3.3698 -3.2000 -3.1258 -2.8846 -2.6202 -2.3835 -2.1794 -2.0123 -1.8745 -1.7580
 -1.6571 -1.5657 -1.4819 -1.4045 -1.3326 -1.1780 -1.0595 -0.9749 -0.9173 -0.8786
 -0.8535 -0.8386
 -3.2562 -3.0010 -2.8757 -2.8306 -2.6457 -2.4125 -2.2007 -2.0196 -1.8711 -1.7488
 -1.6462 -1.5553 -1.4726 -1.3968 -1.3268 -1.1765 -1.0611 -0.9783 -0.9219 -0.8844
 -0.8605 -0.8469 -0.8404 -0.8382
 -3.3001 -2.9888 -2.7521 -2.5997 -2.5316 -2.4241 -2.2295 -2.0414 -1.8799 -1.7473
 -1.6383 -1.5466 -1.4645 -1.3898 -1.3212 -1.1751 -1.0628 -0.9815 -0.9258 -0.8892
 -0.8662 -0.8538 -0.8488 -0.8486 -0.8522 -0.8600 -0.8741 -0.8959 -0.9228 -0.9510
 -3.3867 -3.0384 -2.7578 -2.5370 -2.3750 -2.2677 -2.1890 -2.0625 -1.9018 -1.7569
 -1.6372 -1.5399 -1.4571 -1.3827 -1.3153 -1.1726 -1.0633 -0.9836 -0.9285 -0.8923
 -0.8703 -0.8590 -0.8558 -0.8575 -0.8625 -0.8707 -0.8829 -0.9003 -0.9241 -0.9539
 -0.9852
 -3.5037 -3.1275 -2.8140 -2.5578 -2.3521 -2.1911 -2.0655 -1.9678 -1.8804 -1.7708
 -1.6468 -1.5385 -1.4511 -1.3762 -1.3089 -1.1686 -1.0621 -0.9840 -0.9294 -0.8935
 -0.8722 -0.8622 -0.8608 -0.8650 -0.8723 -0.8820 -0.8945 -0.9099 -0.9301 -0.9565
 -0.9892
 -3.6321 -3.2391 -2.9030 -2.6183 -2.3829 -2.1914 -2.0363 -1.9078 -1.7994 -1.7078
 -1.6245 -1.5366 -1.4465 -1.3690 -1.3012 -1.1622 -1.0577 -0.9812 -0.9273 -0.8918
 -0.8712 -0.8625 -0.8630 -0.8700 -0.8804 -0.8928 -0.9071 -0.9235 -0.9421 -0.9649
 -0.9934
 -3.7737 -3.3690 -3.0175 -2.7141 -2.4533 -2.2355 -2.0565 -1.9081 -1.7827 -1.6740
 -1.5794 -1.4977 -1.4245 -1.3563 -1.2931 -1.1563 -1.0529 -0.9774 -0.9238 -0.8882
 -0.8678 -0.8599 -0.8621 -0.8715 -0.8854 -0.9013 -0.9185 -0.9369 -0.9567 -0.9785
 -1.0033
 -3.9413 -3.5126 -3.1435 -2.8284 -2.5522 -2.3125 -2.1101 -1.9414 -1.7999 -1.6790
 -1.5737 -1.4816 -1.4014 -1.3318 -1.2727 -1.1480 -1.0466 -0.9717 -0.9182 -0.8822
 -0.8616 -0.8541 -0.8574 -0.8689 -0.8860 -0.9058 -0.9269 -0.9485 -0.9708 -0.9939
 -1.0175
 -4.1350 -3.6698 -3.2793 -2.9513 -2.6653 -2.4136 -2.1926 -2.0034 -1.8437 -1.7082
 -1.5920 -1.4911 -1.4031 -1.3265 -1.2400 -1.1373 -1.0388 -0.9641 -0.9105
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.7270 -3.3681 -3.0681 -2.8213 -2.5817 -2.3753 -2.2029 -2.0553 -1.9236 -1.8122
 -1.7086 -1.6129 -1.5245 -1.4428 -1.3667 -1.1983 -1.0644 -0.9620 -0.8865
 -3.7570 -3.4037 -3.0824 -2.8054 -2.5674 -2.3529 -2.1751 -2.0255 -1.8927 -1.7811
 -1.6788 -1.5849 -1.4984 -1.4182 -1.3435 -1.1800 -1.0503 -0.9548 -0.8890 -0.8446
 -3.5374 -3.4349 -3.1139 -2.8284 -2.5748 -2.3512 -2.1630 -2.0084 -1.8743 -1.7611
 -1.6598 -1.5673 -1.4824 -1.4039 -1.3308 -1.1715 -1.0461 -0.9547 -0.8925 -0.8510
 -0.8239
