 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.0595 -2.9356 -2.8218 -2.7182 -2.6237 -2.4236 -2.2651 -2.1402 -2.0426 -1.9658
 -1.9036 -1.8514 -1.8065 -1.7676
 -4.4772 -4.2580 -4.0560 -3.8671 -3.6958 -3.5419 -3.4023 -3.2770 -3.1703 -3.0849
 -3.0025 -2.9053 -2.8002 -2.6987 -2.6060 -2.4093 -2.2543 -2.1340 -2.0419 -1.9713
 -1.9148 -1.8674 -1.8264 -1.7901 -1.7566 -1.7269 -1.7022 -1.6838 -1.6726 -1.6702
 -4.4210 -4.2086 -4.0143 -3.8294 -3.6580 -3.5030 -3.3630 -3.2355 -3.1193 -3.0165
 -2.9273 -2.8486 -2.7682 -2.6817 -2.5938 -2.4000 -2.2470 -2.1289 -2.0402 -1.9742
 -1.9233 -1.8814 -1.8451 -1.8127 -1.7833 -1.7550 -1.7297 -1.7098 -1.6971 -1.6928
 -1.6964
 -4.3808 -4.1707 -3.9829 -3.8027 -3.6330 -3.4766 -3.3356 -3.2083 -3.0925 -2.9866
 -2.8909 -2.8048 -2.7268 -2.6528 -2.5776 -2.3934 -2.2415 -2.1244 -2.0370 -1.9738
 -1.9276 -1.8912 -1.8605 -1.8331 -1.8079 -1.7826 -1.7588 -1.7388 -1.7246 -1.7176
 -1.7186
 -4.3621 -4.1468 -3.9588 -3.7826 -3.6154 -3.4587 -3.3157 -3.1867 -3.0706 -2.9653
 -2.8692 -2.7815 -2.7006 -2.6256 -2.5547 -2.3857 -2.2363 -2.1193 -2.0321 -1.9697
 -1.9263 -1.8950 -1.8701 -1.8486 -1.8288 -1.8100 -1.7923 -1.7769 -1.7639 -1.7531
 -1.7443
 -4.3689 -4.1401 -3.9470 -3.7732 -3.6084 -3.4527 -3.3075 -3.1754 -3.0568 -2.9502
 -2.8540 -2.7666 -2.6860 -2.6107 -2.5397 -2.3778 -2.2343 -2.1168 -2.0286 -1.9653
 -1.9223 -1.8936 -1.8735 -1.8580 -1.8443 -1.8313 -1.8188 -1.8065 -1.7949 -1.7847
 -1.7757
 -4.3958 -4.1513 -3.9492 -3.7725 -3.6084 -3.4538 -3.3083 -3.1729 -3.0501 -2.9401
 -2.8417 -2.7533 -2.6730 -2.5987 -2.5288 -2.3697 -2.2310 -2.1153 -2.0259 -1.9610
 -1.9168 -1.8884 -1.8710 -1.8602 -1.8525 -1.8459 -1.8395 -1.8328 -1.8258 -1.8191
 -1.8135
 -4.4373 -4.1803 -3.9652 -3.7796 -3.6140 -3.4602 -3.3151 -3.1787 -3.0520 -2.9369
 -2.8342 -2.7427 -2.6607 -2.5865 -2.5177 -2.3625 -2.2270 -2.1133 -2.0236
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.4705 -5.2722 -4.9507 -4.6262 -4.3212 -4.0609 -3.8599 -3.6850 -3.5231 -3.3735
 -3.2329 -3.1018 -2.9808 -2.8696 -2.7677 -2.5477 -2.3625 -2.2007 -2.0634
 -5.0167 -4.9208 -4.8062 -4.5428 -4.2561 -3.9914 -3.7717 -3.5918 -3.4302 -3.2826
 -3.1443 -3.0159 -2.8978 -2.7902 -2.6925 -2.4851 -2.3150 -2.1703 -2.0476 -1.9471
 -4.8338 -4.6005 -4.4670 -4.3964 -4.2067 -3.9574 -3.7260 -3.5335 -3.3705 -3.2245
 -3.0888 -2.9628 -2.8468 -2.7413 -2.6458 -2.4452 -2.2837 -2.1498 -2.0382 -1.9466
 -1.8720
 -4.7487 -4.4859 -4.2680 -4.1065 -4.0148 -3.9069 -3.7094 -3.5067 -3.3345 -3.1879
 -3.0545 -2.9306 -2.8165 -2.7124 -2.6182 -2.4210 -2.2644 -2.1371 -2.0333 -1.9488
 -1.8799 -1.8225
 -4.7000 -4.4343 -4.1983 -3.9947 -3.8260 -3.6974 -3.6086 -3.4871 -3.3209 -3.1660
 -3.0334 -2.9116 -2.7991 -2.6961 -2.6027 -2.4071 -2.2530 -2.1297 -2.0312 -1.9524
 -1.8887 -1.8357 -1.7905 -1.7508
 -4.6761 -4.4098 -4.1684 -3.9535 -3.7637 -3.5993 -3.4612 -3.3512 -3.2620 -3.1503
 -3.0217 -2.9007 -2.7894 -2.6875 -2.5947 -2.3995 -2.2463 -2.1252 -2.0303 -1.9560
 -1.8972 -1.8489 -1.8076 -1.7717 -1.7394 -1.7111 -1.6878 -1.6702 -1.6593 -1.6576
 -4.6742 -4.4058 -4.1604 -3.9396 -3.7433 -3.5703 -3.4166 -3.2795 -3.1614 -3.0654
 -2.9802 -2.8867 -2.7842 -2.6835 -2.5909 -2.3959 -2.2425 -2.1222 -2.0292 -1.9582
 -1.9037 -1.8603 -1.8237 -1.7917 -1.7632 -1.7368 -1.7137 -1.6954 -1.6831 -1.6783
 -1.6832
 -4.6884 -4.4199 -4.1703 -3.9434 -3.7407 -3.5609 -3.4018 -3.2592 -3.1308 -3.0163
 -2.9175 -2.8345 -2.7568 -2.6747 -2.5890 -2.3946 -2.2404 -2.1197 -2.0274 -1.9582
 -1.9071 -1.8684 -1.8369 -1.8098 -1.7855 -1.7633 -1.7419 -1.7233 -1.7098 -1.7033
 -1.7049
 -4.7224 -4.4455 -4.1943 -3.9618 -3.7512 -3.5643 -3.3992 -3.2525 -3.1210 -3.0019
 -2.8948 -2.8006 -2.7183 -2.6442 -2.5725 -2.3927 -2.2378 -2.1162 -2.0238 -1.9553
 -1.9062 -1.8712 -1.8449 -1.8234 -1.8043 -1.7868 -1.7708 -1.7572 -1.7460 -1.7370
 -1.7300
 -4.7811 -4.4930 -4.2339 -3.9993 -3.7821 -3.5858 -3.4123 -3.2593 -3.1236 -3.0017
 -2.8917 -2.7928 -2.7045 -2.6255 -2.5536 -2.3896 -2.2383 -2.1151 -2.0212 -1.9520
 -1.9031 -1.8701 -1.8479 -1.8317 -1.8184 -1.8065 -1.7955 -1.7849 -1.7753 -1.7672
 -1.7619
 -4.8632 -4.5457 -4.2823 -4.0465 -3.8281 -3.6248 -3.4410 -3.2786 -3.1358 -3.0090
 -2.8957 -2.7939 -2.7024 -2.6200 -2.5451 -2.3824 -2.2392 -2.1152 -2.0192 -1.9484
 -1.8985 -1.8656 -1.8456 -1.8336 -1.8259 -1.8199 -1.8148 -1.8096 -1.8045 -1.7998
 -1.7962
 -4.9685 -4.6213 -4.3409 -4.1005 -3.8801 -3.6756 -3.4866 -3.3136 -3.1604 -3.0256
 -2.9065 -2.8006 -2.7057 -2.6205 -2.5433 -2.3773 -2.2375 -2.1165 -2.0185
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5068 -5.2251 -4.8679 -4.5431 -4.2458 -3.9899 -3.7894 -3.6190 -3.4641 -3.3180
 -3.1819 -3.0550 -2.9376 -2.8298 -2.7309 -2.5181 -2.3424 -2.1909 -2.0585
 -5.1110 -5.0408 -4.8011 -4.4889 -4.1976 -3.9332 -3.7192 -3.5425 -3.3860 -3.2414
 -3.1069 -2.9819 -2.8666 -2.7612 -2.6653 -2.4627 -2.2991 -2.1611 -2.0428 -1.9433
 -4.8622 -4.6711 -4.6075 -4.4466 -4.1767 -3.9164 -3.6853 -3.4973 -3.3378 -3.1940
 -3.0614 -2.9381 -2.8243 -2.7204 -2.6260 -2.4285 -2.2715 -2.1417 -2.0327 -1.9415
 -1.8664
 -4.7862 -4.5165 -4.3186 -4.2143 -4.1232 -3.9127 -3.6821 -3.4782 -3.3105 -3.1655
 -3.0343 -2.9127 -2.8002 -2.6973 -2.6037 -2.4085 -2.2549 -2.1300 -2.0273 -1.9425
 -1.8729 -1.8149
 -4.7589 -4.4721 -4.2274 -4.0314 -3.8885 -3.7988 -3.6734 -3.4833 -3.3019 -3.1499
 -3.0189 -2.8987 -2.7874 -2.6853 -2.5922 -2.3976 -2.2454 -2.1233 -2.0248 -1.9450
 -1.8803 -1.8265 -1.7808 -1.7411
 -4.7609 -4.4649 -4.2052 -3.9812 -3.7934 -3.6378 -3.5174 -3.4239 -3.3012 -3.1485
 -3.0113 -2.8917 -2.7815 -2.6800 -2.5873 -2.3924 -2.2403 -2.1195 -2.0237 -1.9476
 -1.8872 -1.8379 -1.7962 -1.7602 -1.7288 -1.7016 -1.6787 -1.6614 -1.6511 -1.6494
 -4.7884 -4.4834 -4.2123 -3.9750 -3.7696 -3.5929 -3.4399 -3.3082 -3.2018 -3.1101
 -3.0038 -2.8894 -2.7798 -2.6789 -2.5865 -2.3910 -2.2380 -2.1173 -2.0229 -1.9495
 -1.8927 -1.8478 -1.8106 -1.7786 -1.7504 -1.7255 -1.7042 -1.6866 -1.6739 -1.6695
 -1.6747
 -4.8334 -4.5245 -4.2424 -3.9928 -3.7750 -3.5864 -3.4220 -3.2769 -3.1482 -3.0361
 -2.9421 -2.8585 -2.7715 -2.6791 -2.5881 -2.3919 -2.2374 -2.1159 -2.0218 -1.9498
 -1.8956 -1.8547 -1.8223 -1.7950 -1.7711 -1.7496 -1.7293 -1.7120 -1.6996 -1.6938
 -1.6955
 -4.8972 -4.5787 -4.2907 -4.0294 -3.7986 -3.5983 -3.4244 -3.2718 -3.1361 -3.0143
 -2.9061 -2.8122 -2.7316 -2.6567 -2.5805 -2.3924 -2.2366 -2.1136 -2.0190 -1.9475
 -1.8950 -1.8573 -1.8294 -1.8074 -1.7886 -1.7717 -1.7566 -1.7430 -1.7315 -1.7239
 -1.7204
 -4.9829 -4.6497 -4.3576 -4.0898 -3.8467 -3.6325 -3.4468 -3.2851 -3.1430 -3.0163
 -2.9025 -2.8008 -2.7113 -2.6324 -2.5610 -2.3933 -2.2387 -2.1138 -2.0174 -1.9452
 -1.8928 -1.8566 -1.8322 -1.8150 -1.8017 -1.7902 -1.7800 -1.7705 -1.7621 -1.7553
 -1.7513
 -5.0921 -4.7336 -4.4336 -4.1631 -3.9145 -3.6879 -3.4879 -3.3141 -3.1629 -3.0296
 -2.9109 -2.8048 -2.7099 -2.6256 -2.5500 -2.3874 -2.2415 -2.1150 -2.0164 -1.9424
 -1.8892 -1.8530 -1.8303 -1.8169 -1.8087 -1.8029 -1.7983 -1.7941 -1.7901 -1.7867
 -1.7839
 -5.2261 -4.8334 -4.5176 -4.2432 -3.9928 -3.7609 -3.5494 -3.3616 -3.1978 -3.0547
 -2.9290 -2.8175 -2.7181 -2.6293 -2.5498 -2.3821 -2.2418 -2.1180 -2.0166
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5271 -5.1501 -4.7859 -4.4707 -4.1926 -3.9422 -3.7403 -3.5667 -3.4141 -3.2719
 -3.1394 -3.0161 -2.9018 -2.7966 -2.7001 -2.4923 -2.3228 -2.1778 -2.0521
 -5.2523 -5.0797 -4.7577 -4.4334 -4.1484 -3.8932 -3.6818 -3.5049 -3.3484 -3.2071
 -3.0757 -2.9537 -2.8408 -2.7374 -2.6429 -2.4433 -2.2838 -2.1509 -2.0368 -1.9388
 -4.9023 -4.8042 -4.7006 -4.4285 -4.1378 -3.8792 -3.6545 -3.4689 -3.3096 -3.1680
 -3.0379 -2.9171 -2.8055 -2.7030 -2.6096 -2.4138 -2.2595 -2.1330 -2.0264 -1.9360
 -1.8604
 -4.8096 -4.5513 -4.4139 -4.3481 -4.1439 -3.8873 -3.6547 -3.4550 -3.2889 -3.1455
 -3.0163 -2.8967 -2.7861 -2.6843 -2.5914 -2.3969 -2.2451 -2.1222 -2.0207 -1.9358
 -1.8654 -1.8067
 -4.7989 -4.4960 -4.2558 -4.0898 -4.0006 -3.8825 -3.6715 -3.4632 -3.2842 -3.1347
 -3.0049 -2.8863 -2.7765 -2.6754 -2.5827 -2.3883 -2.2371 -2.1162 -2.0178 -1.9373
 -1.8712 -1.8166 -1.7704 -1.7307
 -4.8258 -4.5015 -4.2280 -4.0040 -3.8291 -3.7011 -3.6079 -3.4739 -3.2978 -3.1359
 -3.0005 -2.8821 -2.7731 -2.6724 -2.5799 -2.3849 -2.2333 -2.1130 -2.0167 -1.9392
 -1.8769 -1.8262 -1.7838 -1.7475 -1.7157 -1.6887 -1.6670 -1.6510 -1.6413 -1.6399
 -4.8842 -4.5410 -4.2460 -3.9963 -3.7882 -3.6164 -3.4734 -3.3592 -3.2621 -3.1429
 -3.0045 -2.8823 -2.7735 -2.6733 -2.5809 -2.3850 -2.2321 -2.1115 -2.0160 -1.9407
 -1.8814 -1.8345 -1.7963 -1.7639 -1.7358 -1.7115 -1.6905 -1.6739 -1.6630 -1.6591
 -1.6638
 -4.9634 -4.6095 -4.2951 -4.0245 -3.7955 -3.6024 -3.4388 -3.2965 -3.1734 -3.0700
 -2.9777 -2.8783 -2.7758 -2.6765 -2.5845 -2.3876 -2.2328 -2.1110 -2.0154 -1.9411
 -1.8841 -1.8405 -1.8065 -1.7785 -1.7546 -1.7337 -1.7158 -1.7006 -1.6890 -1.6825
 -1.6845
 -5.0617 -4.6949 -4.3678 -4.0783 -3.8294 -3.6185 -3.4394 -3.2851 -3.1492 -3.0285
 -2.9227 -2.8313 -2.7499 -2.6688 -2.5852 -2.3902 -2.2336 -2.1099 -2.0135 -1.9395
 -1.8838 -1.8428 -1.8126 -1.7895 -1.7705 -1.7540 -1.7398 -1.7274 -1.7173 -1.7104
 -1.7087
 -5.1792 -4.7977 -4.4632 -4.1616 -3.8939 -3.6633 -3.4675 -3.3001 -3.1550 -3.0266
 -2.9119 -2.8098 -2.7204 -2.6425 -2.5704 -2.3946 -2.2375 -2.1115 -2.0132 -1.9382
 -1.8825 -1.8427 -1.8153 -1.7965 -1.7825 -1.7712 -1.7616 -1.7533 -1.7462 -1.7409
 -1.7384
 -5.3159 -4.9117 -4.5690 -4.2616 -3.9826 -3.7345 -3.5197 -3.3363 -3.1788 -3.0417
 -2.9204 -2.8123 -2.7160 -2.6309 -2.5554 -2.3919 -2.2422 -2.1142 -2.0134 -1.9366
 -1.8800 -1.8402 -1.8142 -1.7984 -1.7890 -1.7829 -1.7788 -1.7754 -1.7726 -1.7706
 -1.7689
 -5.4758 -5.0390 -4.6816 -4.3689 -4.0852 -3.8273 -3.5965 -3.3951 -3.2220 -3.0726
 -2.9423 -2.8276 -2.7256 -2.6349 -2.5543 -2.3864 -2.2451 -2.1186 -2.0149
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5273 -5.1082 -4.7375 -4.4271 -4.1550 -3.9102 -3.7083 -3.5276 -3.3727 -3.2352
 -3.1055 -2.9846 -2.8729 -2.7701 -2.6754 -2.4712 -2.3053 -2.1666 -2.0456
 -5.2519 -5.0825 -4.7214 -4.3932 -4.1101 -3.8617 -3.6545 -3.4752 -3.3184 -3.1796
 -3.0506 -2.9310 -2.8203 -2.7186 -2.6253 -2.4275 -2.2701 -2.1405 -2.0298 -1.9337
 -5.0094 -4.9549 -4.7167 -4.3994 -4.1051 -3.8461 -3.6293 -3.4452 -3.2866 -3.1468
 -3.0187 -2.9001 -2.7904 -2.6893 -2.5968 -2.4017 -2.2485 -2.1240 -2.0195 -1.9300
 -1.8541
 -4.8334 -4.6219 -4.5648 -4.4002 -4.1248 -3.8608 -3.6297 -3.4351 -3.2709 -3.1286
 -3.0010 -2.8833 -2.7743 -2.6738 -2.5816 -2.3872 -2.2358 -2.1142 -2.0136 -1.9288
 -1.8576 -1.7981
 -4.8216 -4.5143 -4.3008 -4.2014 -4.1083 -3.8864 -3.6517 -3.4440 -3.2691 -3.1210
 -2.9923 -2.8752 -2.7669 -2.6668 -2.5747 -2.3801 -2.2289 -2.1087 -2.0106 -1.9293
 -1.8620 -1.8062 -1.7593 -1.7192
 -4.8683 -4.5200 -4.2422 -4.0329 -3.8932 -3.8065 -3.6692 -3.4699 -3.2832 -3.1244
 -2.9902 -2.8728 -2.7649 -2.6652 -2.5732 -2.3779 -2.2259 -2.1059 -2.0093 -1.9306
 -1.8665 -1.8142 -1.7707 -1.7338 -1.7023 -1.6759 -1.6547 -1.6389 -1.6301 -1.6291
 -4.9571 -4.5755 -4.2619 -4.0079 -3.8072 -3.6517 -3.5343 -3.4358 -3.3022 -3.1413
 -2.9963 -2.8745 -2.7665 -2.6671 -2.5754 -2.3790 -2.2255 -2.1049 -2.0088 -1.9318
 -1.8702 -1.8211 -1.7813 -1.7480 -1.7198 -1.6957 -1.6759 -1.6605 -1.6501 -1.6470
 -1.6519
 -5.0765 -4.6706 -4.3253 -4.0394 -3.8058 -3.6155 -3.4593 -3.3277 -3.2181 -3.1190
 -3.0057 -2.8816 -2.7713 -2.6718 -2.5800 -2.3827 -2.2272 -2.1052 -2.0086 -1.9325
 -1.8727 -1.8263 -1.7900 -1.7608 -1.7365 -1.7157 -1.6986 -1.6841 -1.6736 -1.6691
 -1.6717
 -5.2115 -4.7897 -4.4220 -4.1066 -3.8437 -3.6276 -3.4490 -3.2980 -3.1664 -3.0510
 -2.9508 -2.8594 -2.7669 -2.6744 -2.5843 -2.3867 -2.2293 -2.1051 -2.0075 -1.9314
 -1.8727 -1.8284 -1.7954 -1.7704 -1.7505 -1.7340 -1.7204 -1.7088 -1.7001 -1.6952
 -1.6949
 -5.3651 -4.9279 -4.5473 -4.2118 -3.9214 -3.6781 -3.4766 -3.3080 -3.1640 -3.0371
 -2.9240 -2.8239 -2.7355 -2.6567 -2.5805 -2.3938 -2.2347 -2.1081 -2.0084 -1.9311
 -1.8724 -1.8291 -1.7983 -1.7768 -1.7614 -1.7496 -1.7405 -1.7331 -1.7273 -1.7229
 -1.7229
 -5.5339 -5.0768 -4.6852 -4.3386 -4.0304 -3.7625 -3.5357 -3.3461 -3.1863 -3.0488
 -2.9278 -2.8198 -2.7235 -2.6385 -2.5634 -2.3959 -2.2413 -2.1123 -2.0100 -1.9307
 -1.8710 -1.8277 -1.7980 -1.7790 -1.7675 -1.7605 -1.7562 -1.7535 -1.7519 -1.7515
 -1.7511
 -5.7207 -5.2336 -4.8295 -4.4751 -4.1579 -3.8744 -3.6260 -3.4133 -3.2336 -3.0809
 -2.9492 -2.8337 -2.7312 -2.6400 -2.5590 -2.3910 -2.2468 -2.1180 -2.0129
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.3980 -4.9890 -4.6456 -4.3608 -4.0999 -3.8666 -3.6746 -3.5004 -3.3428 -3.2068
 -3.0796 -2.9609 -2.8513 -2.7501 -2.6571 -2.4555 -2.2888 -2.1509 -2.0380
 -5.3080 -5.0114 -4.6513 -4.3386 -4.0697 -3.8287 -3.6308 -3.4536 -3.2958 -3.1588
 -3.0318 -2.9140 -2.8052 -2.7050 -2.6128 -2.4160 -2.2590 -2.1307 -2.0224 -1.9279
 -5.1480 -4.9971 -4.6812 -4.3569 -4.0707 -3.8199 -3.6077 -3.4279 -3.2694 -3.1305
 -3.0042 -2.8873 -2.7792 -2.6795 -2.5878 -2.3929 -2.2394 -2.1156 -2.0123 -1.9237
 -1.8477
 -4.9437 -4.7492 -4.6582 -4.3891 -4.0976 -3.8369 -3.6099 -3.4194 -3.2570 -3.1152
 -2.9891 -2.8729 -2.7654 -2.6661 -2.5746 -2.3801 -2.2279 -2.1064 -2.0064 -1.9217
 -1.8499 -1.7893
 -4.8240 -4.5355 -4.3918 -4.3341 -4.1268 -3.8686 -3.6331 -3.4288 -3.2566 -3.1098
 -2.9822 -2.8662 -2.7592 -2.6602 -2.5689 -2.3740 -2.2217 -2.1013 -2.0032 -1.9215
 -1.8530 -1.7959 -1.7480 -1.7071
 -4.8812 -4.5243 -4.2585 -4.0877 -4.0073 -3.8837 -3.6665 -3.4551 -3.2704 -3.1144
 -2.9812 -2.8647 -2.7579 -2.6592 -2.5679 -2.3723 -2.2191 -2.0988 -2.0019 -1.9222
 -1.8565 -1.8024 -1.7576 -1.7199 -1.6879 -1.6614 -1.6404 -1.6253 -1.6172 -1.6170
 -4.9959 -4.5866 -4.2659 -4.0187 -3.8387 -3.7181 -3.6264 -3.4817 -3.2988 -3.1310
 -2.9885 -2.8674 -2.7602 -2.6615 -2.5703 -2.3739 -2.2193 -2.0981 -2.0015 -1.9232
 -1.8596 -1.8081 -1.7665 -1.7320 -1.7030 -1.6788 -1.6590 -1.6443 -1.6354 -1.6331
 -1.6386
 -5.1558 -4.7028 -4.3350 -4.0423 -3.8119 -3.6336 -3.4940 -3.3833 -3.2813 -3.1527
 -3.0069 -2.8763 -2.7657 -2.6668 -2.5754 -2.3781 -2.2216 -2.0989 -2.0017 -1.9240
 -1.8619 -1.8127 -1.7739 -1.7429 -1.7175 -1.6965 -1.6796 -1.6664 -1.6573 -1.6535
 -1.6569
 -5.3378 -4.8548 -4.4500 -4.1158 -3.8463 -3.6314 -3.4594 -3.3170 -3.1951 -3.0896
 -2.9905 -2.8837 -2.7726 -2.6725 -2.5809 -2.3829 -2.2245 -2.0997 -2.0012 -1.9234
 -1.8622 -1.8148 -1.7787 -1.7511 -1.7297 -1.7125 -1.6990 -1.6886 -1.6810 -1.6774
 -1.6788
 -5.5299 -5.0326 -4.6042 -4.2381 -3.9310 -3.6807 -3.4789 -3.3140 -3.1748 -3.0526
 -2.9441 -2.8475 -2.7581 -2.6715 -2.5870 -2.3915 -2.2311 -2.1037 -2.0030 -1.9240
 -1.8627 -1.8161 -1.7817 -1.7571 -1.7394 -1.7264 -1.7170 -1.7101 -1.7056 -1.7035
 -1.7046
 -5.7306 -5.2206 -4.7762 -4.3911 -4.0568 -3.7732 -3.5391 -3.3479 -3.1898 -3.0551
 -2.9366 -2.8307 -2.7360 -2.6512 -2.5749 -2.3984 -2.2393 -2.1093 -2.0060 -1.9248
 -1.8624 -1.8157 -1.7823 -1.7596 -1.7451 -1.7362 -1.7312 -1.7287 -1.7280 -1.7290
 -1.7307
 -5.9400 -5.4189 -4.9548 -4.5582 -4.2077 -3.9018 -3.6386 -3.4183 -3.2359 -3.0833
 -2.9531 -2.8392 -2.7376 -2.6468 -2.5446 -2.4036 -2.2491 -2.1165 -2.0102
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.3241 -4.9240 -4.5931 -4.3247 -4.0664 -3.8410 -3.6476 -3.4768 -3.3205 -3.1867
 -3.0610 -2.9439 -2.8357 -2.7361 -2.6443 -2.4446 -2.2792 -2.1424 -2.0303
 -5.3600 -4.9596 -4.6029 -4.3006 -4.0424 -3.8082 -3.6094 -3.4365 -3.2788 -3.1440
 -3.0185 -2.9022 -2.7948 -2.6959 -2.6046 -2.4086 -2.2510 -2.1227 -2.0154 -1.9221
 -5.1232 -4.9961 -4.6377 -4.3225 -4.0456 -3.8012 -3.5920 -3.4148 -3.2563 -3.1192
 -2.9941 -2.8785 -2.7717 -2.6732 -2.5823 -2.3876 -2.2329 -2.1085 -2.0056 -1.9175
