 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F098M
 -2.0410 -1.4367 -0.5179 -0.1113 -0.6577 -1.8539 -1.2031 -0.2189  0.3633  0.3717
  0.3782  0.3024 -0.0937 -0.5586 -0.8641 -0.9126
 -1.4536 -1.2161 -0.8082 -0.6198 -0.8136 -1.3590 -1.1015 -0.6883 -0.3976 -0.3176
 -0.2736 -0.3038 -0.4826 -0.7017 -0.8505 -0.8965 -0.9311 -0.9643 -1.0624
 -1.0469 -1.0129 -0.9137 -0.8561 -0.8692 -1.0178 -0.9799 -0.8984 -0.8096 -0.7363
 -0.6970 -0.7033 -0.7519 -0.8166 -0.8643 -0.9044 -0.9576 -0.9969 -1.0594 -1.1188
 -1.1521
 -0.8209 -0.8271 -0.8344 -0.8202 -0.8247 -0.8304 -0.8383 -0.8490 -0.8726 -0.8843
 -0.8919 -0.8962 -0.9016 -0.9034 -0.9055 -0.9363 -0.9708 -1.0168 -1.0685 -1.1237
 -1.1789 -1.2329 -1.2844
 -0.7099 -0.7344 -0.7572 -0.7697 -0.7853 -0.7990 -0.8119 -0.8250 -0.8395 -0.8550
 -0.8695 -0.8816 -0.8930 -0.9024 -0.9102 -0.9433 -0.9886 -1.0387 -1.0913 -1.1453
 -1.1996 -1.2532 -1.3051 -1.3561 -1.4070
 -0.6181 -0.6541 -0.6873 -0.7167 -0.7420 -0.7637 -0.7827 -0.8000 -0.8165 -0.8328
 -0.8494 -0.8660 -0.8813 -0.8965 -0.9097 -0.9464 -0.9976 -1.0522 -1.1074 -1.1623
 -1.2170 -1.2710 -1.3237 -1.3749 -1.4248 -1.4744
 -0.5455 -0.5862 -0.6247 -0.6612 -0.6947 -0.7245 -0.7507 -0.7740 -0.7951 -0.8146
 -0.8332 -0.8513 -0.8692 -0.8874 -0.9040 -0.9456 -0.9978 -1.0573 -1.1168 -1.1747
 -1.2311 -1.2863 -1.3401 -1.3924 -1.4429 -1.4922 -1.5411 -1.5926 -1.6488 -1.7072
 -0.4922 -0.5307 -0.5694 -0.6082 -0.6462 -0.6821 -0.7148 -0.7443 -0.7710 -0.7951
 -0.8172 -0.8379 -0.8576 -0.8767 -0.8956 -0.9411 -0.9928 -1.0541 -1.1182 -1.1807
 -1.2406 -1.2983 -1.3541 -1.4082 -1.4602 -1.5105 -1.5589 -1.6080 -1.6606 -1.7180
 -1.7783
 -0.4633 -0.4937 -0.5273 -0.5636 -0.6013 -0.6393 -0.6764 -0.7112 -0.7431 -0.7722
 -0.7987 -0.8229 -0.8453 -0.8663 -0.8862 -0.9345 -0.9857 -1.0454 -1.1117 -1.1788
 -1.2436 -1.3054 -1.3644 -1.4211 -1.4756 -1.5278 -1.5784 -1.6272 -1.6768 -1.7300
 -1.7888
 -0.4550 -0.4769 -0.5032 -0.5334 -0.5665 -0.6025 -0.6399 -0.6772 -0.7131 -0.7465
 -0.7773 -0.8054 -0.8312 -0.8549 -0.8766 -0.9269 -0.9785 -1.0360 -1.1013 -1.1707
 -1.2401 -1.3070 -1.3706 -1.4311 -1.4888 -1.5439 -1.5969 -1.6481 -1.6984 -1.7498
 -1.8026
 -0.4670 -0.4802 -0.4973 -0.5179 -0.5434 -0.5733 -0.6070 -0.6434 -0.6808 -0.7173
 -0.7518 -0.7839 -0.8136 -0.8405 -0.8648 -0.9187 -0.9704 -1.0266 -1.0894 -1.1578
 -1.2291 -1.3001 -1.3686 -1.4339 -1.4958 -1.5547 -1.6110 -1.6650 -1.7172 -1.7685
 -1.8197
 -0.5045 -0.5036 -0.5089 -0.5196 -0.5356 -0.5567 -0.5836 -0.6153 -0.6505 -0.6871
 -0.7237 -0.7591 -0.7926 -0.8233 -0.8508 -0.9100 -0.9633 -1.0181 -1.0789 -1.1453
 -1.2156 -1.2880 -1.3600 -1.4299 -1.4966 -1.5599 -1.6203 -1.6779 -1.7333 -1.7869
 -1.8397
 -0.5673 -0.5472 -0.5380 -0.5385 -0.5431 -0.5527 -0.5728 -0.5971 -0.6268 -0.6594
 -0.6943 -0.7311 -0.7698 -0.8033 -0.8347 -0.9009 -0.9572 -1.0105 -1.0698
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F098M
 -0.6891 -0.6839 -0.6993 -0.7378 -0.8142 -0.9887 -0.9513 -0.8994 -0.8603 -0.8338
 -0.7865 -0.7487 -0.7764 -0.8343 -0.8666 -0.8558
