 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.2292 -0.1723 -0.1178 -0.0662 -0.0179  0.0835  0.1519  0.1901  0.2034  0.1974
  0.1790  0.1552  0.1287  0.0992  0.0672  0.0317 -0.0086 -0.0545 -0.1053 -0.1565
 -0.8276 -0.7401 -0.6531 -0.5664 -0.4811 -0.4009 -0.3286 -0.2663 -0.2175 -0.1859
 -0.1639 -0.1363 -0.0986 -0.0546 -0.0102  0.0857  0.1507  0.1872  0.2001  0.1938
  0.1741  0.1482  0.1201  0.0902  0.0584  0.0249 -0.0115 -0.0524 -0.0988 -0.1504
 -0.2034
 -0.7591 -0.6733 -0.5951 -0.5187 -0.4429 -0.3682 -0.2971 -0.2319 -0.1741 -0.1250
 -0.0868 -0.0599 -0.0390 -0.0165  0.0113  0.0918  0.1532  0.1880  0.2006  0.1942
  0.1733  0.1447  0.1139  0.0821  0.0496  0.0158 -0.0190 -0.0562 -0.0975 -0.1442
 -0.1971
 -0.7040 -0.6090 -0.5322 -0.4629 -0.3964 -0.3310 -0.2664 -0.2043 -0.1466 -0.0944
 -0.0486 -0.0104  0.0198  0.0428  0.0618  0.1104  0.1606  0.1929  0.2048  0.1985
  0.1770  0.1457  0.1111  0.0762  0.0414  0.0064 -0.0294 -0.0672 -0.1071 -0.1488
 -0.1922
 -0.6723 -0.5615 -0.4738 -0.4048 -0.3438 -0.2864 -0.2306 -0.1754 -0.1220 -0.0716
 -0.0254  0.0157  0.0511  0.0807  0.1044  0.1451  0.1765  0.2016  0.2124  0.2067
  0.1857  0.1530  0.1147  0.0755  0.0371 -0.0005 -0.0378 -0.0751 -0.1128 -0.1519
 -0.1936
 -0.6770 -0.5320 -0.4294 -0.3515 -0.2887 -0.2350 -0.1859 -0.1386 -0.0922 -0.0468
 -0.0036  0.0363  0.0722  0.1035  0.1302  0.1763  0.2015  0.2168  0.2233  0.2175
  0.1975  0.1649  0.1242  0.0808  0.0379 -0.0036 -0.0440 -0.0833 -0.1220 -0.1609
 -0.2005
 -0.7255 -0.5392 -0.4087 -0.3136 -0.2409 -0.1835 -0.1358 -0.0935 -0.0540 -0.0153
  0.0225  0.0586  0.0923  0.1226  0.1493  0.1985  0.2250  0.2365  0.2379
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -1.6087 -1.4565 -1.2535 -1.0659 -0.8914 -0.7410 -0.6290 -0.5385 -0.4561 -0.3741
 -0.2982 -0.2266 -0.1590 -0.0951 -0.0349  0.0977  0.1969  0.2567  0.2788
 -1.3395 -1.3425 -1.2242 -1.0483 -0.8816 -0.7291 -0.6087 -0.5137 -0.4306 -0.3518
 -0.2793 -0.2112 -0.1469 -0.0861 -0.0287  0.0954  0.1856  0.2389  0.2587  0.2547
 -1.1641 -1.0812 -1.0827 -1.0180 -0.8732 -0.7282 -0.5985 -0.4961 -0.4117 -0.3350
 -0.2655 -0.2007 -0.1396 -0.0818 -0.0273  0.0904  0.1746  0.2238  0.2427  0.2393
  0.2227
 -1.0906 -0.9614 -0.8674 -0.8370 -0.8197 -0.7195 -0.5965 -0.4856 -0.3968 -0.3207
 -0.2534 -0.1914 -0.1332 -0.0783 -0.0265  0.0855  0.1652  0.2116  0.2298  0.2269
  0.2108  0.1876
 -1.0334 -0.9057 -0.7875 -0.6916 -0.6310 -0.6113 -0.5708 -0.4800 -0.3863 -0.3079
 -0.2411 -0.1815 -0.1259 -0.0737 -0.0245  0.0821  0.1582  0.2024  0.2199  0.2172
  0.2011  0.1781  0.1510  0.1203
 -0.9779 -0.8591 -0.7445 -0.6377 -0.5456 -0.4734 -0.4281 -0.4051 -0.3642 -0.2957
 -0.2284 -0.1701 -0.1168 -0.0670 -0.0202  0.0812  0.1538  0.1961  0.2129  0.2103
  0.1938  0.1700  0.1427  0.1125  0.0791  0.0419  0.0003 -0.0459 -0.0962 -0.1488
 -0.9218 -0.8111 -0.7049 -0.6033 -0.5079 -0.4226 -0.3501 -0.2933 -0.2561 -0.2322
 -0.1996 -0.1533 -0.1046 -0.0577 -0.0132  0.0832  0.1524  0.1928  0.2091  0.2063
  0.1894  0.1642  0.1355  0.1048  0.0720  0.0366 -0.0017 -0.0437 -0.0903 -0.1425
 -0.1955
 -0.8716 -0.7601 -0.6613 -0.5678 -0.4784 -0.3941 -0.3168 -0.2491 -0.1920 -0.1470
 -0.1159 -0.0931 -0.0685 -0.0375 -0.0012  0.0883  0.1541  0.1928  0.2084  0.2058
  0.1885  0.1616  0.1306  0.0981  0.0645  0.0295 -0.0068 -0.0456 -0.0883 -0.1359
 -0.1891
 -0.8365 -0.7125 -0.6127 -0.5253 -0.4437 -0.3660 -0.2921 -0.2235 -0.1621 -0.1085
 -0.0635 -0.0281 -0.0019  0.0185  0.0386  0.0998  0.1600  0.1964  0.2114  0.2087
  0.1912  0.1628  0.1288  0.0932  0.0574  0.0213 -0.0158 -0.0540 -0.0939 -0.1372
 -0.1839
 -0.8257 -0.6817 -0.5701 -0.4805 -0.4036 -0.3329 -0.2658 -0.2018 -0.1418 -0.0870
 -0.0383  0.0037  0.0388  0.0668  0.0887  0.1304  0.1707  0.2033  0.2175  0.2152
  0.1982  0.1691  0.1326  0.0933  0.0541  0.0154 -0.0232 -0.0618 -0.1009 -0.1415
 -0.1844
 -0.8505 -0.6738 -0.5434 -0.4421 -0.3607 -0.2930 -0.2319 -0.1744 -0.1197 -0.0678
 -0.0198  0.0234  0.0614  0.0938  0.1208  0.1667  0.1949  0.2155  0.2269  0.2246
  0.2084  0.1796  0.1414  0.0988  0.0555  0.0131 -0.0283 -0.0689 -0.1089 -0.1492
 -0.1900
 -0.9241 -0.6999 -0.5406 -0.4198 -0.3257 -0.2520 -0.1920 -0.1392 -0.0905 -0.0440
  0.0002  0.0414  0.0790  0.1123  0.1410  0.1930  0.2212  0.2353  0.2403
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -1.6329 -1.4236 -1.2126 -1.0298 -0.8683 -0.7221 -0.6101 -0.5188 -0.4399 -0.3612
 -0.2882 -0.2197 -0.1551 -0.0943 -0.0371  0.0903  0.1903  0.2549  0.2866
 -1.4548 -1.3870 -1.2071 -1.0191 -0.8557 -0.7098 -0.5921 -0.4982 -0.4165 -0.3405
 -0.2705 -0.2051 -0.1435 -0.0855 -0.0307  0.0899  0.1821  0.2411  0.2668  0.2664
 -1.2072 -1.1868 -1.1613 -1.0158 -0.8516 -0.7066 -0.5821 -0.4823 -0.3991 -0.3244
 -0.2571 -0.1946 -0.1360 -0.0808 -0.0285  0.0866  0.1735  0.2279  0.2516  0.2518
  0.2363
 -1.1242 -0.9962 -0.9424 -0.9409 -0.8454 -0.7068 -0.5797 -0.4719 -0.3850 -0.3106
 -0.2451 -0.1852 -0.1293 -0.0767 -0.0270  0.0829  0.1658  0.2170  0.2394  0.2400
  0.2253  0.2020
 -1.0801 -0.9359 -0.8152 -0.7380 -0.7173 -0.6817 -0.5785 -0.4688 -0.3750 -0.2988
 -0.2332 -0.1752 -0.1218 -0.0717 -0.0244  0.0804  0.1598  0.2086  0.2300  0.2306
  0.2165  0.1936  0.1659  0.1342
 -1.0422 -0.9012 -0.7720 -0.6602 -0.5747 -0.5234 -0.5010 -0.4536 -0.3703 -0.2891
 -0.2216 -0.1643 -0.1127 -0.0648 -0.0198  0.0799  0.1558  0.2027  0.2231  0.2237
  0.2098  0.1868  0.1590  0.1280  0.0938  0.0557  0.0128 -0.0355 -0.0879 -0.1395
 -1.0059 -0.8697 -0.7438 -0.6285 -0.5270 -0.4424 -0.3777 -0.3359 -0.3098 -0.2699
 -0.2099 -0.1522 -0.1019 -0.0558 -0.0129  0.0819  0.1543  0.1992  0.2191  0.2196
  0.2057  0.1820  0.1532  0.1218  0.0880  0.0514  0.0119 -0.0316 -0.0800 -0.1329
 -0.1860
 -0.9772 -0.8371 -0.7158 -0.6047 -0.5033 -0.4116 -0.3323 -0.2664 -0.2149 -0.1791
 -0.1535 -0.1233 -0.0848 -0.0436 -0.0033  0.0866  0.1556  0.1986  0.2179  0.2185
  0.2046  0.1801  0.1496  0.1165  0.0819  0.0457  0.0072 -0.0334 -0.0773 -0.1257
 -0.1795
 -0.9653 -0.8119 -0.6840 -0.5768 -0.4796 -0.3906 -0.3093 -0.2370 -0.1749 -0.1229
 -0.0817 -0.0515 -0.0282 -0.0059  0.0197  0.0956  0.1606  0.2015  0.2200  0.2205
  0.2065  0.1812  0.1486  0.1129  0.0762  0.0389  0.0004 -0.0394 -0.0809 -0.1252
 -0.1739
 -0.9787 -0.7999 -0.6600 -0.5478 -0.4534 -0.3687 -0.2912 -0.2197 -0.1551 -0.0983
 -0.0493 -0.0084  0.0246  0.0498  0.0698  0.1163  0.1685  0.2071  0.2249  0.2256
  0.2120  0.1865  0.1523  0.1137  0.0739  0.0343 -0.0055 -0.0456 -0.0864 -0.1286
 -0.1732
 -1.0260 -0.8142 -0.6528 -0.5255 -0.4249 -0.3418 -0.2683 -0.2010 -0.1389 -0.0820
 -0.0310  0.0137  0.0520  0.0840  0.1099  0.1545  0.1876  0.2166  0.2329  0.2336
  0.2205  0.1953  0.1603  0.1192  0.0760  0.0330 -0.0095 -0.0514 -0.0930 -0.1349
 -0.1771
 -1.1214 -0.8611 -0.6699 -0.5214 -0.4048 -0.3138 -0.2401 -0.1762 -0.1184 -0.0649
 -0.0154  0.0294  0.0693  0.1040  0.1335  0.1860  0.2158  0.2342  0.2443
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.6122 -1.3771 -1.1673 -0.9938 -0.8420 -0.7044 -0.5957 -0.5021 -0.4234 -0.3492
 -0.2786 -0.2121 -0.1499 -0.0916 -0.0368  0.0855  0.1841  0.2545  0.2919
 -1.4458 -1.3841 -1.1762 -0.9878 -0.8285 -0.6899 -0.5771 -0.4834 -0.4030 -0.3294
 -0.2614 -0.1980 -0.1386 -0.0827 -0.0300  0.0866  0.1790  0.2425  0.2744  0.2788
 -1.2842 -1.2950 -1.1758 -0.9952 -0.8280 -0.6837 -0.5657 -0.4681 -0.3867 -0.3137
 -0.2481 -0.1874 -0.1308 -0.0775 -0.0272  0.0846  0.1726  0.2316  0.2606  0.2647
  0.2513
 -1.1509 -1.0502 -1.0541 -0.9851 -0.8343 -0.6877 -0.5618 -0.4581 -0.3732 -0.3000
 -0.2360 -0.1778 -0.1237 -0.0730 -0.0251  0.0819  0.1665  0.2224  0.2494  0.2536
  0.2412  0.2183
 -1.1129 -0.9583 -0.8514 -0.8215 -0.8010 -0.6906 -0.5648 -0.4542 -0.3635 -0.2887
 -0.2241 -0.1677 -0.1158 -0.0675 -0.0220  0.0800  0.1613  0.2150  0.2407  0.2447
  0.2331  0.2110  0.1828  0.1505
 -1.0917 -0.9296 -0.7911 -0.6845 -0.6230 -0.6036 -0.5537 -0.4553 -0.3594 -0.2794
 -0.2130 -0.1567 -0.1066 -0.0604 -0.0170  0.0798  0.1576  0.2094  0.2342  0.2381
  0.2270  0.2053  0.1774  0.1456  0.1104  0.0711  0.0267 -0.0231 -0.0764 -0.1286
 -1.0762 -0.9132 -0.7697 -0.6459 -0.5441 -0.4695 -0.4245 -0.3977 -0.3486 -0.2739
 -0.2038 -0.1454 -0.0959 -0.0513 -0.0100  0.0820  0.1561  0.2059  0.2302  0.2339
  0.2230  0.2014  0.1730  0.1410  0.1062  0.0685  0.0275 -0.0177 -0.0677 -0.1215
 -0.1748
 -1.0728 -0.9003 -0.7559 -0.6297 -0.5190 -0.4250 -0.3488 -0.2910 -0.2515 -0.2227
 -0.1850 -0.1336 -0.0841 -0.0405 -0.0007  0.0868  0.1572  0.2049  0.2285  0.2324
  0.2215  0.1997  0.1704  0.1372  0.1018  0.0645  0.0246 -0.0178 -0.0636 -0.1135
 -0.1681
 -1.0866 -0.8946 -0.7423 -0.6152 -0.5042 -0.4064 -0.3210 -0.2487 -0.1893 -0.1425
 -0.1079 -0.0814 -0.0533 -0.0212  0.0132  0.0953  0.1619  0.2073  0.2299  0.2336
  0.2226  0.2003  0.1699  0.1347  0.0975  0.0593  0.0195 -0.0216 -0.0649 -0.1114
 -0.1617
 -1.1275 -0.9092 -0.7385 -0.6032 -0.4912 -0.3939 -0.3077 -0.2312 -0.1648 -0.1083
 -0.0611 -0.0233  0.0060  0.0294  0.0502  0.1079  0.1687  0.2119  0.2338  0.2377
  0.2269  0.2045  0.1732  0.1360  0.0964  0.0560  0.0151 -0.0265 -0.0690 -0.1131
 -0.1596
 -1.2018 -0.9485 -0.7531 -0.5994 -0.4785 -0.3797 -0.2945 -0.2189 -0.1513 -0.0915
 -0.0394  0.0050  0.0422  0.0727  0.0968  0.1407  0.1818  0.2197  0.2405  0.2443
  0.2340  0.2118  0.1800  0.1413  0.0990  0.0557  0.0124 -0.0307 -0.0739 -0.1176
 -0.1615
 -1.3198 -1.0190 -0.7922 -0.6145 -0.4750 -0.3661 -0.2786 -0.2040 -0.1381 -0.0789
 -0.0257  0.0211  0.0618  0.0966  0.1258  0.1769  0.2089  0.2335  0.2502
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.5684 -1.3331 -1.1326 -0.9682 -0.8169 -0.6828 -0.5797 -0.4907 -0.4103 -0.3377
 -0.2692 -0.2043 -0.1438 -0.0871 -0.0342  0.0837  0.1766  0.2463  0.2960
 -1.5129 -1.3578 -1.1441 -0.9609 -0.8069 -0.6701 -0.5629 -0.4711 -0.3905 -0.3187
 -0.2523 -0.1903 -0.1324 -0.0782 -0.0271  0.0860  0.1774  0.2437  0.2813  0.2913
 -1.3988 -1.3424 -1.1615 -0.9704 -0.8061 -0.6655 -0.5496 -0.4553 -0.3752 -0.3030
 -0.2389 -0.1796 -0.1243 -0.0726 -0.0238  0.0849  0.1728  0.2352  0.2694  0.2781
  0.2675
 -1.2432 -1.1500 -1.1302 -0.9819 -0.8148 -0.6691 -0.5456 -0.4447 -0.3617 -0.2894
 -0.2267 -0.1697 -0.1170 -0.0677 -0.0212  0.0829  0.1677  0.2276  0.2597  0.2678
  0.2582  0.2363
 -1.1310 -0.9815 -0.9202 -0.9214 -0.8189 -0.6767 -0.5487 -0.4404 -0.3518 -0.2784
 -0.2148 -0.1594 -0.1088 -0.0619 -0.0178  0.0813  0.1631  0.2211  0.2519  0.2597
  0.2508  0.2301  0.2018  0.1690
 -1.1212 -0.9464 -0.8086 -0.7252 -0.7072 -0.6644 -0.5536 -0.4423 -0.3470 -0.2691
 -0.2037 -0.1484 -0.0994 -0.0544 -0.0125  0.0814  0.1597  0.2159  0.2459  0.2535
  0.2451  0.2252  0.1976  0.1651  0.1289  0.0887  0.0430 -0.0086 -0.0628 -0.1159
 -1.1265 -0.9409 -0.7851 -0.6591 -0.5678 -0.5180 -0.4943 -0.4370 -0.3476 -0.2639
 -0.1950 -0.1373 -0.0887 -0.0452 -0.0051  0.0838  0.1581  0.2123  0.2417  0.2494
  0.2412  0.2217  0.1943  0.1620  0.1265  0.0877  0.0450 -0.0018 -0.0532 -0.1080
 -0.1619
 -1.1479 -0.9469 -0.7821 -0.6441 -0.5297 -0.4393 -0.3741 -0.3326 -0.3019 -0.2542
 -0.1886 -0.1280 -0.0774 -0.0345  0.0043  0.0889  0.1591  0.2109  0.2396  0.2474
  0.2394  0.2200  0.1924  0.1595  0.1236  0.0854  0.0444  0.0007 -0.0469 -0.0990
 -0.1545
 -1.1791 -0.9644 -0.7861 -0.6407 -0.5187 -0.4159 -0.3308 -0.2628 -0.2108 -0.1729
 -0.1423 -0.1072 -0.0635 -0.0213  0.0165  0.0974  0.1638  0.2128  0.2403  0.2479
  0.2398  0.2202  0.1920  0.1580  0.1209  0.0819  0.0411 -0.0017 -0.0467 -0.0949
 -0.1473
 -1.2531 -1.0048 -0.8037 -0.6452 -0.5169 -0.4091 -0.3172 -0.2390 -0.1739 -0.1203
 -0.0773 -0.0440 -0.0171  0.0094  0.0367  0.1076  0.1703  0.2168  0.2433  0.2509
  0.2430  0.2233  0.1947  0.1596  0.1208  0.0802  0.0385 -0.0044 -0.0486 -0.0947
 -0.1431
 -1.3518 -1.0698 -0.8413 -0.6609 -0.5196 -0.4062 -0.3111 -0.2294 -0.1589 -0.0985
 -0.0473 -0.0047  0.0303  0.0584  0.0815  0.1297  0.1802  0.2238  0.2490  0.2564
  0.2489  0.2293  0.2004  0.1644  0.1239  0.0811  0.0373 -0.0068 -0.0516 -0.0971
 -0.1432
 -1.4750 -1.1595 -0.9003 -0.6959 -0.5336 -0.4070 -0.3063 -0.2224 -0.1503 -0.0874
 -0.0325  0.0147  0.0549  0.0888  0.1509  0.1637  0.1935  0.2338  0.2574
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.5251 -1.2904 -1.0983 -0.9446 -0.7941 -0.6652 -0.5614 -0.4759 -0.3969 -0.3266
 -0.2594 -0.1958 -0.1364 -0.0811 -0.0296  0.0850  0.1766  0.2470  0.2992
 -1.5558 -1.3225 -1.1108 -0.9341 -0.7866 -0.6535 -0.5452 -0.4575 -0.3776 -0.3080
 -0.2429 -0.1820 -0.1251 -0.0721 -0.0222  0.0881  0.1779  0.2455  0.2878  0.3037
 -1.3849 -1.3455 -1.1302 -0.9451 -0.7864 -0.6492 -0.5345 -0.4425 -0.3634 -0.2926
 -0.2295 -0.1712 -0.1169 -0.0662 -0.0185  0.0876  0.1745  0.2390  0.2780  0.2917
  0.2847
 -1.2427 -1.2586 -1.1469 -0.9645 -0.7946 -0.6528 -0.5311 -0.4319 -0.3506 -0.2790
 -0.2173 -0.1612 -0.1093 -0.0611 -0.0157  0.0859  0.1702  0.2327  0.2698  0.2825
  0.2761  0.2561
 -1.1454 -1.0244 -1.0282 -0.9618 -0.8088 -0.6597 -0.5332 -0.4271 -0.3406 -0.2683
 -0.2053 -0.1508 -0.1010 -0.0551 -0.0120  0.0846  0.1659  0.2269  0.2630  0.2752
  0.2693  0.2505  0.2226  0.1886
 -1.1380 -0.9583 -0.8364 -0.8050 -0.7843 -0.6682 -0.5400 -0.4286 -0.3353 -0.2588
 -0.1942 -0.1397 -0.0915 -0.0475 -0.0066  0.0848  0.1624  0.2219  0.2574  0.2696
  0.2641  0.2461  0.2193  0.1865  0.1498  0.1081  0.0605  0.0080 -0.0470 -0.1011
 -1.1577 -0.9557 -0.7950 -0.6765 -0.6130 -0.5955 -0.5369 -0.4332 -0.3359 -0.2534
 -0.1854 -0.1285 -0.0806 -0.0381  0.0010  0.0874  0.1609  0.2182  0.2531  0.2655
  0.2604  0.2429  0.2167  0.1845  0.1484  0.1092  0.0658  0.0172 -0.0366 -0.0922
 -0.1470
 -1.2008 -0.9751 -0.7960 -0.6527 -0.5408 -0.4632 -0.4201 -0.3905 -0.3323 -0.2524
 -0.1797 -0.1196 -0.0694 -0.0271  0.0106  0.0926  0.1618  0.2164  0.2505  0.2631
  0.2584  0.2411  0.2152  0.1830  0.1470  0.1083  0.0661  0.0203 -0.0292 -0.0822
 -0.1387
 -1.2611 -1.0138 -0.8132 -0.6547 -0.5267 -0.4236 -0.3439 -0.2861 -0.2466 -0.2130
