 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F410M
 -3.6605 -3.8103 -3.8836 -3.9104 -3.9639 -4.0347 -4.1135 -4.1868 -4.2690 -4.3517
 -4.4331 -4.5136 -4.5937 -4.6725 -4.7508 -4.9431 -5.1277 -5.2958 -5.4678
 -3.7502 -3.8155 -3.8852 -3.9602 -4.0378 -4.1015 -4.1627 -4.2318 -4.3077 -4.3867
 -4.4665 -4.5461 -4.6252 -4.7035 -4.7809 -4.9701 -5.1527 -5.3272 -5.4938 -5.6528
 -3.7936 -3.8549 -3.9217 -3.9922 -4.0648 -4.1409 -4.2133 -4.2772 -4.3444 -4.4168
 -4.4928 -4.5702 -4.6480 -4.7254 -4.8021 -4.9894 -5.1701 -5.3439 -5.5103 -5.6690
 -5.8203
 -3.8400 -3.8962 -3.9586 -4.0260 -4.0967 -4.1687 -4.2415 -4.3150 -4.3843 -4.4511
 -4.5199 -4.5921 -4.6666 -4.7421 -4.8176 -5.0032 -5.1826 -5.3559 -5.5222 -5.6809
 -5.8319 -5.9762
 -3.8945 -3.9420 -3.9985 -4.0609 -4.1280 -4.1981 -4.2691 -4.3399 -4.4118 -4.4827
 -4.5509 -4.6181 -4.6866 -4.7576 -4.8304 -5.0130 -5.1910 -5.3639 -5.5305 -5.6894
 -5.8404 -5.9845 -6.1223 -6.2548
 -3.9567 -3.9969 -4.0444 -4.1003 -4.1620 -4.2279 -4.2964 -4.3657 -4.4352 -4.5049
 -4.5743 -4.6426 -4.7097 -4.7768 -4.8449 -5.0209 -5.1964 -5.3684 -5.5352 -5.6950
 -5.8465 -5.9906 -6.1283 -6.2604 -6.3876 -6.5104 -6.6294 -6.7450 -6.8575 -6.9673
 -4.0245 -4.0599 -4.0990 -4.1472 -4.2019 -4.2620 -4.3259 -4.3921 -4.4596 -4.5274
 -4.5949 -4.6619 -4.7286 -4.7949 -4.8613 -5.0294 -5.2004 -5.3695 -5.5362 -5.6976
 -5.8504 -5.9951 -6.1328 -6.2647 -6.3914 -6.5135 -6.6315 -6.7458 -6.8570 -6.9654
 -7.0716
 -4.0960 -4.1284 -4.1630 -4.2039 -4.2506 -4.3033 -4.3611 -4.4223 -4.4861 -4.5513
 -4.6168 -4.6820 -4.7466 -4.8112 -4.8760 -5.0393 -5.2047 -5.3701 -5.5345 -5.6965
 -5.8514 -5.9976 -6.1361 -6.2681 -6.3946 -6.5162 -6.6335 -6.7469 -6.8570 -6.9642
 -7.0688
 -4.1689 -4.1998 -4.2330 -4.2721 -4.3107 -4.3556 -4.4060 -4.4608 -4.5193 -4.5802
 -4.6427 -4.7057 -4.7684 -4.8307 -4.8930 -5.0510 -5.2117 -5.3729 -5.5342 -5.6949
 -5.8514 -6.0002 -6.1403 -6.2733 -6.4001 -6.5217 -6.6388 -6.7519 -6.8614 -6.9677
 -7.0708
 -4.2412 -4.2715 -4.3047 -4.3404 -4.3783 -4.4182 -4.4606 -4.5080 -4.5595 -4.6145
 -4.6721 -4.7315 -4.7916 -4.8516 -4.9116 -5.0629 -5.2175 -5.3746 -5.5319 -5.6892
 -5.8451 -5.9958 -6.1385 -6.2733 -6.4011 -6.5231 -6.6403 -6.7530 -6.8619 -6.9673
 -7.0717
 -4.3109 -4.3443 -4.3789 -4.4147 -4.4515 -4.4890 -4.5273 -4.5670 -4.6109 -4.6587
 -4.7099 -4.7638 -4.8196 -4.8766 -4.9341 -5.0787 -5.2261 -5.3776 -5.5309 -5.6846
 -5.8378 -5.9883 -6.1331 -6.2705 -6.4003 -6.5236 -6.6414 -6.7544 -6.8632 -6.9683
 -7.0700
 -4.3763 -4.4289 -4.4720 -4.5085 -4.5414 -4.5728 -4.6048 -4.6388 -4.6754 -4.7153
 -4.7587 -4.8057 -4.8555 -4.9075 -4.9610 -5.0984 -5.2389 -5.3834 -5.5320
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F410M
 -3.6706 -3.7480 -3.8039 -3.8588 -3.9279 -4.0059 -4.0892 -4.1745 -4.2595 -4.3442
 -4.4277 -4.5099 -4.5907 -4.6703 -4.7487 -4.9402 -5.1248 -5.2991 -5.4680
 -3.6988 -3.7631 -3.8370 -3.9106 -3.9699 -4.0405 -4.1204 -4.2043 -4.2891 -4.3740
 -4.4580 -4.5406 -4.6217 -4.7013 -4.7795 -4.9688 -5.1505 -5.3246 -5.4908 -5.6496
 -3.7342 -3.7973 -3.8646 -3.9357 -4.0139 -4.0836 -4.1514 -4.2285 -4.3109 -4.3947
 -4.4783 -4.5610 -4.6423 -4.7221 -4.8003 -4.9891 -5.1692 -5.3417 -5.5072 -5.6655
 -5.8167
 -3.7719 -3.8321 -3.8979 -3.9666 -4.0384 -4.1141 -4.1911 -4.2609 -4.3331 -4.4121
 -4.4936 -4.5753 -4.6562 -4.7358 -4.8141 -5.0029 -5.1824 -5.3540 -5.5189 -5.6770
 -5.8280 -5.9723
 -3.8136 -3.8690 -3.9311 -3.9980 -4.0683 -4.1407 -4.2150 -4.2903 -4.3648 -4.4363
 -4.5105 -4.5879 -4.6667 -4.7454 -4.8232 -5.0118 -5.1911 -5.3624 -5.5270 -5.6851
 -5.8360 -5.9802 -6.1182 -6.2512
 -3.8614 -3.9107 -3.9672 -4.0298 -4.0968 -4.1671 -4.2393 -4.3124 -4.3862 -4.4609
 -4.5346 -4.6067 -4.6796 -4.7543 -4.8302 -5.0173 -5.1963 -5.3673 -5.5319 -5.6903
 -5.8417 -5.9859 -6.1238 -6.2561 -6.3836 -6.5068 -6.6262 -6.7422 -6.8551 -6.9648
 -3.9168 -3.9597 -4.0091 -4.0657 -4.1278 -4.1942 -4.2636 -4.3347 -4.4067 -4.4792
 -4.5523 -4.6255 -4.6973 -4.7682 -4.8394 -5.0210 -5.1989 -5.3695 -5.5339 -5.6929
 -5.8451 -5.9899 -6.1279 -6.2600 -6.3869 -6.5093 -6.6277 -6.7425 -6.8542 -6.9630
 -7.0691
 -3.9788 -4.0179 -4.0594 -4.1085 -4.1643 -4.2253 -4.2903 -4.3581 -4.4276 -4.4979
 -4.5687 -4.6400 -4.7111 -4.7816 -4.8515 -5.0255 -5.2001 -5.3696 -5.5334 -5.6926
 -5.8461 -5.9921 -6.1307 -6.2630 -6.3897 -6.5116 -6.6293 -6.7433 -6.8538 -6.9614
 -7.0662
 -4.0447 -4.0820 -4.1191 -4.1608 -4.2093 -4.2638 -4.3233 -4.3865 -4.4523 -4.5198
 -4.5881 -4.6570 -4.7260 -4.7947 -4.8633 -5.0338 -5.2035 -5.3710 -5.5336 -5.6922
 -5.8467 -5.9946 -6.1347 -6.2678 -6.3948 -6.5168 -6.6343 -6.7479 -6.8579 -6.9645
 -7.0679
 -4.1111 -4.1482 -4.1842 -4.2218 -4.2629 -4.3101 -4.3627 -4.4198 -4.4807 -4.5441
 -4.6091 -4.6752 -4.7417 -4.8081 -4.8744 -5.0402 -5.2058 -5.3698 -5.5303 -5.6872
 -5.8412 -5.9906 -6.1328 -6.2675 -6.3955 -6.5178 -6.6353 -6.7485 -6.8578 -6.9637
 -7.0686
 -4.1742 -4.2159 -4.2536 -4.2896 -4.3256 -4.3663 -4.4118 -4.4620 -4.5166 -4.5747
 -4.6354 -4.6978 -4.7612 -4.8250 -4.8889 -5.0486 -5.2093 -5.3696 -5.5277 -5.6823
 -5.8344 -5.9837 -6.1277 -6.2647 -6.3945 -6.5179 -6.6361 -6.7495 -6.8587 -6.9643
 -7.0664
 -4.2339 -4.2849 -4.3274 -4.3638 -4.3976 -4.4323 -4.4712 -4.5146 -4.5623 -4.6139
 -4.6689 -4.7266 -4.7861 -4.8466 -4.9077 -5.0609 -5.2155 -5.3712 -5.5261
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F410M
 -3.6737 -3.7109 -3.7597 -3.8248 -3.8983 -3.9795 -4.0680 -4.1571 -4.2448 -4.3314
 -4.4166 -4.5002 -4.5821 -4.6625 -4.7414 -4.9329 -5.1175 -5.2949 -5.4634
 -3.6648 -3.7364 -3.7929 -3.8509 -3.9257 -4.0080 -4.0950 -4.1840 -4.2721 -4.3594
 -4.4454 -4.5298 -4.6126 -4.6935 -4.7728 -4.9637 -5.1456 -5.3199 -5.4863 -5.6449
 -3.6907 -3.7511 -3.8197 -3.8925 -3.9534 -4.0298 -4.1146 -4.2024 -4.2904 -4.3776
 -4.4637 -4.5486 -4.6318 -4.7133 -4.7930 -4.9843 -5.1654 -5.3378 -5.5028 -5.6606
 -5.8118
 -3.7209 -3.7821 -3.8476 -3.9162 -3.9918 -4.0624 -4.1344 -4.2170 -4.3035 -4.3901
 -4.4759 -4.5607 -4.6441 -4.7258 -4.8058 -4.9978 -5.1788 -5.3505 -5.5145 -5.6718
 -5.8225 -5.9669
 -3.7529 -3.8128 -3.8779 -3.9465 -4.0173 -4.0912 -4.1684 -4.2410 -4.3174 -4.4002
 -4.4848 -4.5691 -4.6521 -4.7338 -4.8138 -5.0062 -5.1875 -5.3590 -5.5226 -5.6795
 -5.8301 -5.9743 -6.1124 -6.2455
 -3.7892 -3.8451 -3.9077 -3.9748 -4.0448 -4.1171 -4.1914 -4.2675 -4.3441 -4.4184
 -4.4955 -4.5763 -4.6580 -4.7392 -4.8189 -5.0113 -5.1928 -5.3644 -5.5278 -5.6845
 -5.8351 -5.9794 -6.1173 -6.2499 -6.3779 -6.5017 -6.6217 -6.7381 -6.8511 -6.9607
 -3.8317 -3.8820 -3.9398 -4.0034 -4.0710 -4.1416 -4.2144 -4.2887 -4.3638 -4.4397
 -4.5153 -4.5909 -4.6669 -4.7444 -4.8226 -5.0141 -5.1956 -5.3673 -5.5308 -5.6874
 -5.8382 -5.9827 -6.1208 -6.2532 -6.3805 -6.5035 -6.6227 -6.7381 -6.8500 -6.9587
 -7.0649
 -3.8813 -3.9257 -3.9770 -4.0353 -4.0989 -4.1662 -4.2363 -4.3086 -4.3823 -4.4565
 -4.5309 -4.6063 -4.6813 -4.7555 -4.8294 -5.0156 -5.1965 -5.3682 -5.5316 -5.6883
 -5.8393 -5.9844 -6.1230 -6.2555 -6.3826 -6.5051 -6.6235 -6.7381 -6.8492 -6.9571
 -7.0620
 -3.9362 -3.9769 -4.0221 -4.0739 -4.1318 -4.1948 -4.2613 -4.3305 -4.4016 -4.4740
 -4.5468 -4.6202 -4.6940 -4.7676 -4.8404 -5.0201 -5.1984 -5.3698 -5.5330 -5.6896
 -5.8408 -5.9868 -6.1264 -6.2596 -6.3870 -6.5094 -6.6276 -6.7419 -6.8525 -6.9596
 -7.0635
 -3.9933 -4.0323 -4.0741 -4.1193 -4.1706 -4.2276 -4.2892 -4.3542 -4.4218 -4.4912
 -4.5616 -4.6328 -4.7045 -4.7764 -4.8478 -5.0241 -5.1975 -5.3674 -5.5301 -5.6861
 -5.8371 -5.9836 -6.1245 -6.2589 -6.3871 -6.5099 -6.6280 -6.7417 -6.8518 -6.9583
 -7.0617
 -4.0490 -4.0927 -4.1322 -4.1728 -4.2176 -4.2679 -4.3234 -4.3831 -4.4464 -4.5120
 -4.5793 -4.6477 -4.7168 -4.7864 -4.8560 -5.0282 -5.1979 -5.3646 -5.5265 -5.6817
 -5.8317 -5.9780 -6.1200 -6.2561 -6.3858 -6.5095 -6.6282 -6.7421 -6.8520 -6.9582
 -7.0610
 -4.1020 -4.1509 -4.1929 -4.2320 -4.2728 -4.3170 -4.3657 -4.4193 -4.4771 -4.5381
 -4.6015 -4.6665 -4.7326 -4.7994 -4.8666 -5.0339 -5.1993 -5.3628 -5.5226
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F410M
 -3.6726 -3.7018 -3.7509 -3.8144 -3.8859 -3.9672 -4.0561 -4.1465 -4.2355 -4.3230
 -4.4089 -4.4931 -4.5757 -4.6565 -4.7358 -4.9276 -5.1122 -5.2900 -5.4593
 -3.6628 -3.7244 -3.7692 -3.8349 -3.9122 -3.9947 -4.0828 -4.1729 -4.2622 -4.3504
 -4.4371 -4.5222 -4.6056 -4.6873 -4.7671 -4.9591 -5.1416 -5.3161 -5.4829 -5.6417
 -3.6748 -3.7340 -3.8061 -3.8610 -3.9315 -4.0143 -4.1014 -4.1907 -4.2799 -4.3680
 -4.4549 -4.5404 -4.6244 -4.7066 -4.7870 -4.9797 -5.1618 -5.3347 -5.4997 -5.6575
 -5.8086
 -3.7025 -3.7619 -3.8257 -3.8965 -3.9655 -4.0335 -4.1159 -4.2034 -4.2921 -4.3799
 -4.4666 -4.5521 -4.6362 -4.7187 -4.7994 -4.9930 -5.1752 -5.3475 -5.5116 -5.6686
 -5.8192 -5.9636
 -3.7310 -3.7913 -3.8563 -3.9239 -3.9940 -4.0692 -4.1403 -4.2168 -4.3016 -4.3885
 -4.4748 -4.5600 -4.6439 -4.7263 -4.8072 -5.0013 -5.1839 -5.3561 -5.5198 -5.6762
 -5.8265 -5.9706 -6.1088 -6.2420
 -3.7619 -3.8204 -3.8848 -3.9526 -4.0227 -4.0946 -4.1691 -4.2455 -4.3199 -4.3980
 -4.4814 -4.5657 -4.6492 -4.7313 -4.8120 -5.0062 -5.1892 -5.3616 -5.5251 -5.6813
 -5.8313 -5.9754 -6.1134 -6.2460 -6.3739 -6.4978 -6.6183 -6.7353 -6.8486 -6.9582
 -3.7979 -3.8520 -3.9134 -3.9795 -4.0486 -4.1200 -4.1932 -4.2678 -4.3437 -4.4200
 -4.4954 -4.5736 -4.6539 -4.7349 -4.8152 -5.0090 -5.1921 -5.3647 -5.5283 -5.6844
 -5.8343 -5.9784 -6.1165 -6.2489 -6.3763 -6.4995 -6.6189 -6.7348 -6.8473 -6.9561
 -7.0600
 -3.8404 -3.8890 -3.9452 -4.0075 -4.0740 -4.1434 -4.2150 -4.2884 -4.3630 -4.4381
 -4.5134 -4.5893 -4.6654 -4.7416 -4.8186 -5.0104 -5.1932 -5.3659 -5.5296 -5.6856
 -5.8355 -5.9798 -6.1182 -6.2508 -6.3781 -6.5008 -6.6196 -6.7346 -6.8462 -6.9543
 -7.0592
 -3.8882 -3.9327 -3.9832 -4.0402 -4.1026 -4.1688 -4.2379 -4.3090 -4.3818 -4.4556
 -4.5297 -4.6040 -4.6792 -4.7542 -4.8286 -5.0133 -5.1952 -5.3679 -5.5316 -5.6877
 -5.8376 -5.9823 -6.1213 -6.2545 -6.3821 -6.5047 -6.6232 -6.7377 -6.8487 -6.9563
 -7.0606
 -3.9394 -3.9821 -4.0274 -4.0783 -4.1349 -4.1964 -4.2617 -4.3296 -4.3996 -4.4710
 -4.5433 -4.6161 -4.6892 -4.7627 -4.8359 -5.0163 -5.1936 -5.3657 -5.5292 -5.6850
 -5.8348 -5.9796 -6.1195 -6.2536 -6.3818 -6.5048 -6.6231 -6.7373 -6.8477 -6.9547
 -7.0584
 -3.9908 -4.0351 -4.0776 -4.1234 -4.1740 -4.2297 -4.2900 -4.3538 -4.4203 -4.4886
 -4.5582 -4.6288 -4.6998 -4.7713 -4.8429 -5.0195 -5.1929 -5.3626 -5.5258 -5.6812
 -5.8304 -5.9751 -6.1155 -6.2508 -6.3803 -6.5041 -6.6230 -6.7372 -6.8475 -6.9541
 -7.0572
 -4.0401 -4.0886 -4.1319 -4.1744 -4.2202 -4.2702 -4.3247 -4.3833 -4.4454 -4.5100
 -4.5764 -4.6440 -4.7125 -4.7816 -4.8510 -5.0235 -5.1930 -5.3595 -5.5215
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = F410M
 -3.6752 -3.7014 -3.7461 -3.8055 -3.8759 -3.9558 -4.0443 -4.1349 -4.2249 -4.3134
 -4.3999 -4.4847 -4.5678 -4.6491 -4.7288 -4.9212 -5.1058 -5.2832 -5.4540
 -3.6726 -3.7065 -3.7566 -3.8237 -3.9004 -3.9826 -4.0707 -4.1611 -4.2512 -4.3402
 -4.4275 -4.5132 -4.5972 -4.6794 -4.7599 -4.9530 -5.1363 -5.3113 -5.4786 -5.6379
 -3.6622 -3.7275 -3.7800 -3.8395 -3.9166 -4.0011 -4.0888 -4.1787 -4.2686 -4.3575
 -4.4450 -4.5310 -4.6155 -4.6983 -4.7793 -4.9736 -5.1567 -5.3305 -5.4959 -5.6538
 -5.8049
 -3.6873 -3.7435 -3.8075 -3.8752 -3.9358 -4.0148 -4.1017 -4.1909 -4.2805 -4.3690
 -4.4565 -4.5425 -4.6271 -4.7101 -4.7915 -4.9867 -5.1702 -5.3435 -5.5080 -5.6650
 -5.8153 -5.9598
 -3.7139 -3.7728 -3.8362 -3.9019 -3.9731 -4.0407 -4.1150 -4.2004 -4.2890 -4.3773
 -4.4643 -4.5501 -4.6346 -4.7176 -4.7991 -4.9948 -5.1788 -5.3521 -5.5163 -5.6727
 -5.8225 -5.9666 -6.1048 -6.2379
 -3.7408 -3.8002 -3.8650 -3.9323 -4.0011 -4.0721 -4.1463 -4.2189 -4.2981 -4.3837
 -4.4701 -4.5555 -4.6397 -4.7225 -4.8038 -4.9997 -5.1841 -5.3576 -5.5217 -5.6778
 -5.8273 -5.9710 -6.1090 -6.2416 -6.3698 -6.4941 -6.6147 -6.7320 -6.8458 -6.9553
 -3.7708 -3.8278 -3.8917 -3.9590 -4.0285 -4.0996 -4.1721 -4.2464 -4.3222 -4.3977
 -4.4767 -4.5600 -4.6434 -4.7258 -4.8069 -5.0025 -5.1871 -5.3608 -5.5250 -5.6810
 -5.8302 -5.9738 -6.1116 -6.2441 -6.3716 -6.4950 -6.6149 -6.7312 -6.8440 -6.9532
 -7.0589
 -3.8060 -3.8588 -3.9192 -3.9848 -4.0532 -4.1236 -4.1957 -4.2692 -4.3438 -4.4191
 -4.4948 -4.5710 -4.6493 -4.7289 -4.8090 -5.0039 -5.1885 -5.3623 -5.5265 -5.6825
 -5.8316 -5.9750 -6.1130 -6.2455 -6.3729 -6.4958 -6.6149 -6.7304 -6.8424 -6.9510
 -7.0561
 -3.8464 -3.8953 -3.9511 -4.0128 -4.0788 -4.1475 -4.2181 -4.2902 -4.3639 -4.4383
 -4.5129 -4.5876 -4.6634 -4.7396 -4.8158 -5.0064 -5.1907 -5.3646 -5.5290 -5.6850
 -5.8341 -5.9777 -6.1159 -6.2488 -6.3765 -6.4993 -6.6180 -6.7330 -6.8444 -6.9525
 -7.0572
 -3.8909 -3.9369 -3.9877 -4.0441 -4.1058 -4.1713 -4.2395 -4.3095 -4.3810 -4.4536
 -4.5270 -4.6007 -4.6744 -4.7488 -4.8233 -5.0077 -5.1891 -5.3628 -5.5271 -5.6830
 -5.8321 -5.9756 -6.1142 -6.2477 -6.3759 -6.4989 -6.6175 -6.7320 -6.8429 -6.9504
 -7.0546
 -3.9366 -3.9828 -4.0299 -4.0814 -4.1377 -4.1987 -4.2632 -4.3303 -4.3992 -4.4695
 -4.5407 -4.6127 -4.6849 -4.7575 -4.8302 -5.0105 -5.1875 -5.3600 -5.5242 -5.6799
 -5.8286 -5.9720 -6.1108 -6.2451 -6.3742 -6.4980 -6.6169 -6.7315 -6.8421 -6.9492
 -7.0527
 -3.9817 -4.0308 -4.0766 -4.1243 -4.1758 -4.2315 -4.2913 -4.3544 -4.4201 -4.4875
 -4.5561 -4.6257 -4.6959 -4.7665 -4.8374 -5.0137 -5.1867 -5.3561 -5.5202
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = F410M
 -3.6866 -3.7044 -3.7413 -3.7961 -3.8643 -3.9435 -4.0317 -4.1223 -4.2129 -4.3026
 -4.3898 -4.4751 -4.5586 -4.6404 -4.7205 -4.9135 -5.0984 -5.2765 -5.4475
 -3.6622 -3.6993 -3.7496 -3.8140 -3.8883 -3.9699 -4.0579 -4.1484 -4.2391 -4.3290
