 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F277W
 -2.5091 -2.5635 -2.5368 -2.5227 -2.5608 -2.6121 -2.6681 -2.7231 -2.7912 -2.8601
 -2.9320 -3.0062 -3.0823 -3.1569 -3.2300 -3.4048 -3.5673 -3.7250 -3.9181
 -2.5879 -2.5942 -2.6088 -2.6298 -2.6483 -2.6658 -2.7034 -2.7572 -2.8189 -2.8857
 -2.9563 -3.0294 -3.1033 -3.1766 -3.2488 -3.4225 -3.5884 -3.7551 -3.9186 -4.0758
 -2.6487 -2.6519 -2.6676 -2.6904 -2.7176 -2.7460 -2.7680 -2.7980 -2.8464 -2.9073
 -2.9740 -3.0450 -3.1178 -3.1907 -3.2627 -3.4363 -3.6021 -3.7677 -3.9304 -4.0865
 -4.2363
 -2.7194 -2.7147 -2.7257 -2.7477 -2.7762 -2.8083 -2.8422 -2.8728 -2.9017 -2.9418
 -2.9965 -3.0610 -3.1306 -3.2021 -3.2734 -3.4470 -3.6129 -3.7777 -3.9394 -4.0950
 -4.2438 -4.3869
 -2.8074 -2.7882 -2.7896 -2.8055 -2.8313 -2.8627 -2.8973 -2.9339 -2.9702 -3.0060
 -3.0437 -3.0913 -3.1493 -3.2149 -3.2838 -3.4558 -3.6217 -3.7852 -3.9458 -4.1013
 -4.2498 -4.3921 -4.5289 -4.6610
 -2.9109 -2.8793 -2.8656 -2.8708 -2.8893 -2.9166 -2.9490 -2.9841 -3.0221 -3.0624
 -3.1028 -3.1437 -3.1892 -3.2418 -3.3008 -3.4648 -3.6294 -3.7909 -3.9499 -4.1055
 -4.2543 -4.3963 -4.5324 -4.6635 -4.7906 -4.9140 -5.0338 -5.1501 -5.2631 -5.3729
 -3.0255 -2.9853 -2.9573 -2.9496 -2.9567 -2.9760 -3.0033 -3.0351 -3.0702 -3.1080
 -3.1489 -3.1918 -3.2360 -3.2825 -3.3332 -3.4785 -3.6376 -3.7960 -3.9528 -4.1075
 -4.2568 -4.3993 -4.5352 -4.6658 -4.7916 -4.9133 -5.0314 -5.1464 -5.2584 -5.3677
 -5.4739
 -3.1468 -3.1011 -3.0650 -3.0452 -3.0392 -3.0468 -3.0654 -3.0913 -3.1222 -3.1561
 -3.1930 -3.2329 -3.2758 -3.3212 -3.3688 -3.5010 -3.6491 -3.8027 -3.9558 -4.1079
 -4.2570 -4.4005 -4.5371 -4.6676 -4.7930 -4.9139 -5.0309 -5.1445 -5.2550 -5.3628
 -5.4682
 -3.2703 -3.2216 -3.1825 -3.1574 -3.1389 -3.1338 -3.1409 -3.1578 -3.1820 -3.2110
 -3.2432 -3.2784 -3.3166 -3.3582 -3.4030 -3.5274 -3.6663 -3.8131 -3.9623 -4.1108
 -4.2581 -4.4019 -4.5398 -4.6713 -4.7970 -4.9177 -5.0342 -5.1470 -5.2565 -5.3630
 -5.4667
 -3.3915 -3.3415 -3.3021 -3.2722 -3.2511 -3.2378 -3.2326 -3.2381 -3.2527 -3.2743
 -3.3006 -3.3305 -3.3633 -3.3995 -3.4393 -3.5526 -3.6830 -3.8236 -3.9679 -4.1124
 -4.2562 -4.3985 -4.5368 -4.6696 -4.7962 -4.9174 -5.0338 -5.1461 -5.2547 -5.3601
 -5.4645
 -3.5061 -3.4609 -3.4238 -3.3940 -3.3708 -3.3535 -3.3416 -3.3357 -3.3389 -3.3504
 -3.3688 -3.3920 -3.4188 -3.4487 -3.4818 -3.5810 -3.7017 -3.8348 -3.9740 -4.1152
 -4.2557 -4.3951 -4.5323 -4.6656 -4.7936 -4.9158 -5.0329 -5.1454 -5.2538 -5.3587
 -5.4603
 -3.6110 -3.5970 -3.5735 -3.5448 -3.5151 -3.4878 -3.4658 -3.4509 -3.4435 -3.4436
 -3.4511 -3.4655 -3.4850 -3.5082 -3.5347 -3.6166 -3.7237 -3.8482 -3.9817
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F277W
 -2.4875 -2.5034 -2.5087 -2.5316 -2.5733 -2.6244 -2.6824 -2.7464 -2.8131 -2.8821
 -2.9524 -3.0240 -3.0965 -3.1691 -3.2411 -3.4152 -3.5786 -3.7338 -3.9031
 -2.5200 -2.5295 -2.5493 -2.5658 -2.5914 -2.6404 -2.6999 -2.7638 -2.8305 -2.8994
 -2.9699 -3.0420 -3.1149 -3.1879 -3.2600 -3.4339 -3.5966 -3.7543 -3.9152 -4.0723
 -2.5649 -2.5736 -2.5931 -2.6189 -2.6464 -2.6703 -2.7159 -2.7772 -2.8429 -2.9107
 -2.9806 -3.0523 -3.1252 -3.1985 -3.2711 -3.4460 -3.6097 -3.7673 -3.9268 -4.0826
 -4.2325
 -2.6183 -2.6220 -2.6402 -2.6692 -2.7032 -2.7370 -2.7676 -2.8021 -2.8568 -2.9208
 -2.9885 -3.0588 -3.1310 -3.2041 -3.2769 -3.4532 -3.6186 -3.7770 -3.9355 -4.0906
 -4.2396 -4.3828
 -2.6828 -2.6778 -2.6898 -2.7143 -2.7468 -2.7855 -2.8280 -2.8678 -2.9024 -2.9443
 -3.0006 -3.0659 -3.1355 -3.2075 -3.2800 -3.4570 -3.6242 -3.7837 -3.9417 -4.0965
 -4.2451 -4.3875 -4.5246 -4.6573
 -2.7618 -2.7455 -2.7471 -2.7644 -2.7926 -2.8282 -2.8694 -2.9145 -2.9605 -3.0027
 -3.0426 -3.0893 -3.1467 -3.2126 -3.2827 -3.4590 -3.6274 -3.7881 -3.9456 -4.1002
 -4.2490 -4.3912 -4.5276 -4.6591 -4.7864 -4.9098 -5.0298 -5.1466 -5.2602 -5.3702
 -2.8553 -2.8274 -2.8169 -2.8232 -2.8436 -2.8737 -2.9104 -2.9522 -2.9980 -3.0462
 -3.0937 -3.1388 -3.1844 -3.2357 -3.2941 -3.4613 -3.6296 -3.7909 -3.9478 -4.1019
 -4.2511 -4.3937 -4.5300 -4.6609 -4.7871 -4.9093 -5.0280 -5.1433 -5.2555 -5.3647
 -5.4712
 -2.9581 -2.9243 -2.9021 -2.8957 -2.9047 -2.9262 -2.9568 -2.9934 -3.0346 -3.0796
 -3.1277 -3.1774 -3.2266 -3.2753 -3.3257 -3.4699 -3.6323 -3.7931 -3.9491 -4.1020
 -4.2511 -4.3946 -4.5314 -4.6623 -4.7880 -4.9093 -5.0267 -5.1408 -5.2517 -5.3598
 -5.4654
 -3.0670 -3.0306 -3.0012 -2.9836 -2.9803 -2.9907 -3.0125 -3.0424 -3.0781 -3.1179
 -3.1614 -3.2085 -3.2581 -3.3089 -3.3599 -3.4931 -3.6416 -3.7983 -3.9527 -4.1038
 -4.2519 -4.3959 -4.5339 -4.6656 -4.7915 -4.9126 -5.0296 -5.1430 -5.2530 -5.3598
 -5.4637
 -3.1782 -3.1406 -3.1086 -3.0857 -3.0714 -3.0699 -3.0804 -3.1012 -3.1298 -3.1636
 -3.2015 -3.2430 -3.2880 -3.3361 -3.3864 -3.5168 -3.6559 -3.8039 -3.9548 -4.1033
 -4.2492 -4.3922 -4.5308 -4.6637 -4.7905 -4.9120 -5.0288 -5.1415 -5.2506 -5.3564
 -5.4613
 -3.2841 -3.2531 -3.2229 -3.1972 -3.1753 -3.1644 -3.1639 -3.1738 -3.1931 -3.2197
