 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F115W
 -1.1952 -1.2668 -1.4384 -1.4755 -1.4704 -1.4284 -1.3474 -1.3050 -1.2677 -1.2336
 -1.2116 -1.1969 -1.1861 -1.1786 -1.1765 -1.1913 -1.2298 -1.3016 -1.4013
 -1.2323 -1.2495 -1.2673 -1.2965 -1.3397 -1.3589 -1.3425 -1.3121 -1.2806 -1.2547
 -1.2361 -1.2233 -1.2152 -1.2113 -1.2113 -1.2305 -1.2783 -1.3464 -1.4220 -1.4997
 -1.1741 -1.1934 -1.2075 -1.2200 -1.2349 -1.2622 -1.2924 -1.2991 -1.2855 -1.2662
 -1.2521 -1.2429 -1.2377 -1.2359 -1.2376 -1.2582 -1.3039 -1.3699 -1.4443 -1.5206
 -1.5968
 -1.1172 -1.1430 -1.1609 -1.1743 -1.1854 -1.1961 -1.2113 -1.2358 -1.2555 -1.2607
 -1.2574 -1.2534 -1.2516 -1.2523 -1.2559 -1.2788 -1.3236 -1.3879 -1.4618 -1.5375
 -1.6128 -1.6874
 -1.0574 -1.0917 -1.1162 -1.1342 -1.1484 -1.1606 -1.1721 -1.1847 -1.2025 -1.2221
 -1.2386 -1.2487 -1.2551 -1.2603 -1.2665 -1.2927 -1.3376 -1.4011 -1.4747 -1.5509
 -1.6262 -1.7003 -1.7737 -1.8467
 -0.9961 -1.0366 -1.0694 -1.0939 -1.1131 -1.1293 -1.1439 -1.1578 -1.1718 -1.1870
 -1.2054 -1.2244 -1.2408 -1.2548 -1.2675 -1.3001 -1.3460 -1.4089 -1.4826 -1.5604
 -1.6369 -1.7117 -1.7850 -1.8573 -1.9290 -2.0007 -2.0731 -2.1466 -2.2217 -2.2985
 -0.9363 -0.9802 -1.0189 -1.0505 -1.0759 -1.0972 -1.1159 -1.1334 -1.1503 -1.1664
 -1.1831 -1.2010 -1.2199 -1.2384 -1.2561 -1.3003 -1.3493 -1.4109 -1.4854 -1.5652
 -1.6442 -1.7207 -1.7951 -1.8678 -1.9391 -2.0085 -2.0776 -2.1481 -2.2215 -2.2979
 -2.3746
 -0.8813 -0.9258 -0.9670 -1.0034 -1.0351 -1.0622 -1.0857 -1.1072 -1.1276 -1.1471
 -1.1660 -1.1847 -1.2035 -1.2228 -1.2423 -1.2928 -1.3476 -1.4100 -1.4838 -1.5650
 -1.6470 -1.7264 -1.8030 -1.8771 -1.9492 -2.0195 -2.0879 -2.1561 -2.2256 -2.2978
 -2.3736
 -0.8339 -0.8769 -0.9176 -0.9549 -0.9912 -1.0235 -1.0524 -1.0785 -1.1028 -1.1257
 -1.1475 -1.1688 -1.1897 -1.2103 -1.2307 -1.2840 -1.3425 -1.4072 -1.4802 -1.5617
 -1.6460 -1.7288 -1.8085 -1.8852 -1.9591 -2.0307 -2.1005 -2.1690 -2.2376 -2.3065
 -2.3757
 -0.7975 -0.8369 -0.8750 -0.9118 -0.9475 -0.9820 -1.0151 -1.0456 -1.0742 -1.1008
 -1.1260 -1.1503 -1.1738 -1.1966 -1.2190 -1.2755 -1.3356 -1.4016 -1.4743 -1.5548
 -1.6396 -1.7248 -1.8078 -1.8878 -1.9646 -2.0383 -2.1097 -2.1789 -2.2467 -2.3137
 -2.3813
 -0.7749 -0.8081 -0.8415 -0.8750 -0.9087 -0.9425 -0.9763 -1.0098 -1.0419 -1.0724
 -1.1012 -1.1288 -1.1553 -1.1809 -1.2060 -1.2671 -1.3290 -1.3957 -1.4686 -1.5475
 -1.6315 -1.7173 -1.8026 -1.8858 -1.9659 -2.0427 -2.1166 -2.1877 -2.2566 -2.3240
 -2.3905
 -0.7683 -0.7879 -0.8128 -0.8416 -0.8731 -0.9062 -0.9402 -0.9743 -1.0080 -1.0411
 -1.0732 -1.1041 -1.1338 -1.1625 -1.1902 -1.2573 -1.3225 -1.3900 -1.4627
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F115W
 -1.4249 -1.4874 -1.5182 -1.4938 -1.4510 -1.4034 -1.3589 -1.3199 -1.2835 -1.2514
 -1.2276 -1.2118 -1.2022 -1.1973 -1.1965 -1.2116 -1.2477 -1.3074 -1.3897
 -1.3373 -1.3529 -1.3915 -1.4406 -1.4395 -1.4078 -1.3703 -1.3345 -1.3008 -1.2718
 -1.2511 -1.2381 -1.2310 -1.2283 -1.2292 -1.2458 -1.2832 -1.3421 -1.4149 -1.4920
 -1.2792 -1.2874 -1.2957 -1.3133 -1.3536 -1.3811 -1.3683 -1.3408 -1.3121 -1.2860
 -1.2674 -1.2563 -1.2511 -1.2502 -1.2526 -1.2717 -1.3089 -1.3655 -1.4363 -1.5120
 -1.5884
 -1.2248 -1.2380 -1.2448 -1.2484 -1.2570 -1.2788 -1.3114 -1.3251 -1.3133 -1.2934
 -1.2772 -1.2677 -1.2640 -1.2645 -1.2684 -1.2900 -1.3281 -1.3834 -1.4526 -1.5277
 -1.6033 -1.6785
 -1.1674 -1.1897 -1.2019 -1.2093 -1.2155 -1.2216 -1.2318 -1.2503 -1.2740 -1.2826
