 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  I   
  0.7288  0.7047  0.6765  0.6525  0.6281  0.6046  0.5826  0.5623  0.5445  0.5291
  0.5163  0.5057  0.4970  0.4900  0.4816  0.4716  0.4702  0.4614  0.4401
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  I   
 -0.1747 -0.1124 -0.0703 -0.0434 -0.0276 -0.0172 -0.0064  0.0087  0.0295  0.0571
  0.0945  0.1419  0.1965  0.2513  0.3051  0.4045  0.4632  0.4831  0.4765
 -0.0564  0.0148  0.0597  0.0840  0.0939  0.0950  0.0926  0.0923  0.0963  0.1067
  0.1267  0.1583  0.2011  0.2487  0.2942  0.3845  0.4385  0.4579  0.4520  0.4319
  0.0006  0.0918  0.1474  0.1700  0.1809  0.1800  0.1725  0.1638  0.1574  0.1557
  0.1613  0.1773  0.2062  0.2454  0.2858  0.3677  0.4175  0.4365  0.4312  0.4119
  0.3851
  0.0148  0.1186  0.1864  0.2229  0.2366  0.2358  0.2272  0.2166  0.2081  0.2018
  0.1996  0.2036  0.2176  0.2454  0.2799  0.3541  0.4002  0.4189  0.4141  0.3952
  0.3691  0.3382
  0.0112  0.1079  0.1816  0.2305  0.2587  0.2712  0.2721  0.2649  0.2526  0.2397
  0.2343  0.2341  0.2390  0.2530  0.2790  0.3450  0.3877  0.4055  0.4009  0.3816
  0.3554  0.3251  0.2914  0.2545
  0.0205  0.1084  0.1768  0.2285  0.2659  0.2907  0.3046  0.3094  0.3063  0.2953
  0.2817  0.2729  0.2691  0.2724  0.2864  0.3416  0.3806  0.3972  0.3923  0.3718
  0.3442  0.3132  0.2798  0.2439  0.2054  0.1642  0.1197  0.0703  0.0159 -0.0397
  0.0523  0.1267  0.1857  0.2311  0.2663  0.2930  0.3122  0.3245  0.3309  0.3331
  0.3315  0.3259  0.3189  0.3124  0.3119  0.3446  0.3791  0.3942  0.3889  0.3669
  0.3367  0.3037  0.2693  0.2334  0.1957  0.1561  0.1139  0.0690  0.0193 -0.0360
 -0.0935
  0.1079  0.1667  0.2136  0.2499  0.2785  0.3018  0.3209  0.3361  0.3469  0.3542
  0.3592  0.3624  0.3633  0.3605  0.3556  0.3617  0.3837  0.3965  0.3909  0.3679
  0.3346  0.2982  0.2613  0.2240  0.1860  0.1469  0.1062  0.0635  0.0180 -0.0318
 -0.0883
  0.1858  0.2291  0.2624  0.2879  0.3078  0.3243  0.3390  0.3524  0.3639  0.3730
  0.3802  0.3860  0.3911  0.3946  0.3942  0.3938  0.3986  0.4041  0.3974  0.3741
  0.3384  0.2978  0.2570  0.2167  0.1769  0.1371  0.0965  0.0550  0.0118 -0.0341
 -0.0846
  0.2762  0.3051  0.3264  0.3421  0.3534  0.3622  0.3703  0.3787  0.3872  0.3951
  0.4019  0.4077  0.4129  0.4176  0.4208  0.4233  0.4220  0.4180  0.4079  0.3848
  0.3487  0.3050  0.2597  0.2152  0.1720  0.1300  0.0883  0.0467  0.0045 -0.0391
 -0.0851
  0.3694  0.3896  0.4014  0.4087  0.4127  0.4146  0.4160  0.4181  0.4212  0.4252
  0.4293  0.4330  0.4363  0.4394  0.4423  0.4462  0.4446  0.4359  0.4211  0.3975
  0.3620  0.3175  0.2689  0.2199  0.1724  0.1267  0.0823  0.0391 -0.0036 -0.0466
 -0.0904
  0.4634  0.4750  0.4812  0.4828  0.4813  0.4780  0.4740  0.4702  0.4674  0.4657
  0.4652  0.4651  0.4650  0.4650  0.4587  0.4625  0.4664  0.4578  0.4370
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =  I   
 -0.5357 -0.4491 -0.3779 -0.3163 -0.2616 -0.2061 -0.1420 -0.0698 -0.0095  0.0410
  0.0898  0.1414  0.1952  0.2473  0.2950  0.3906  0.4533  0.4833  0.4833
 -0.3787 -0.2857 -0.2135 -0.1570 -0.1114 -0.0720 -0.0310  0.0137  0.0506  0.0824
  0.1151  0.1535  0.1980  0.2440  0.2873  0.3742  0.4307  0.4579  0.4589  0.4419
 -0.2659 -0.1662 -0.0904 -0.0344  0.0060  0.0353  0.0596  0.0853  0.1066  0.1246
  0.1437  0.1686  0.2020  0.2414  0.2804  0.3600  0.4117  0.4371  0.4389  0.4231
  0.3970
 -0.1859 -0.0715  0.0103  0.0623  0.0990  0.1231  0.1385  0.1511  0.1615  0.1695
  0.1781  0.1908  0.2116  0.2418  0.2760  0.3491  0.3967  0.4204  0.4226  0.4078
  0.3826  0.3515
 -0.1433 -0.0155  0.0792  0.1449  0.1857  0.2046  0.2077  0.2088  0.2109  0.2132
  0.2159  0.2206  0.2301  0.2486  0.2758  0.3419  0.3860  0.4079  0.4099  0.3956
  0.3705  0.3397  0.3052  0.2672
 -0.1366 -0.0068  0.0971  0.1762  0.2316  0.2663  0.2818  0.2803  0.2699  0.2585
  0.2521  0.2518  0.2559  0.2646  0.2819  0.3389  0.3795  0.3996  0.4009  0.3864
  0.3607  0.3294  0.2950  0.2580  0.2182  0.1755  0.1295  0.0788  0.0236 -0.0316
 -0.1314 -0.0043  0.0988  0.1791  0.2393  0.2816  0.3082  0.3223  0.3266  0.3221
  0.3105  0.2978  0.2903  0.2899  0.2971  0.3405  0.3771  0.3953  0.3957  0.3807
  0.3541  0.3213  0.2860  0.2488  0.2098  0.1688  0.1250  0.0783  0.0276 -0.0281
 -0.0851
 -0.1155  0.0042  0.1028  0.1807  0.2402  0.2845  0.3162  0.3373  0.3495  0.3554
  0.3566  0.3533  0.3454  0.3366  0.3310  0.3478  0.3791  0.3951  0.3947  0.3792
  0.3539  0.3167  0.2792  0.2407  0.2014  0.1609  0.1185  0.0745  0.0276 -0.0237
 -0.0803
 -0.0754  0.0287  0.1194  0.1912  0.2469  0.2893  0.3213  0.3453  0.3623  0.3734
  0.3804  0.3845  0.3862  0.3845  0.3794  0.3726  0.3864  0.3991  0.3976  0.3817
  0.3532  0.3161  0.2756  0.2345  0.1934  0.1522  0.1101  0.0669  0.0221 -0.0253
 -0.0766
 -0.0142  0.0743  0.1515  0.2145  0.2641  0.3022  0.3316  0.3547  0.3730  0.3870
  0.3972  0.4046  0.4100  0.4138  0.4152  0.4097  0.4057  0.4078  0.4043  0.3885
  0.3602  0.3218  0.2782  0.2335  0.1894  0.1461  0.1030  0.0598  0.0160 -0.0292
 -0.0766
  0.0597  0.1352  0.1995  0.2531  0.2950  0.3274  0.3524  0.3723  0.3888  0.4024
  0.4136  0.4223  0.4291  0.4343  0.4383  0.4405  0.4340  0.4249  0.4150  0.3982
  0.3705  0.3320  0.2865  0.2382  0.1902  0.1435  0.0979  0.0533  0.0090 -0.0355
 -0.0808
  0.1393  0.2044  0.2589  0.3036  0.3386  0.3652  0.3854  0.4011  0.4139  0.4249
  0.4345  0.4425  0.4489  0.4539  0.4487  0.4650  0.4713  0.4504  0.4297
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =  I   
 -1.0451 -0.9554 -0.8725 -0.7878 -0.6958 -0.5804 -0.4253 -0.2374 -0.0846  0.0191
  0.0917  0.1504  0.2029  0.2511  0.2952  0.3844  0.4474  0.4823  0.4911
 -0.8288 -0.7311 -0.6480 -0.5714 -0.4930 -0.4031 -0.2878 -0.1484 -0.0333  0.0487
  0.1084  0.1583  0.2050  0.2491  0.2897  0.3719  0.4277  0.4588  0.4667  0.4549
 -0.6668 -0.5569 -0.4679 -0.3933 -0.3259 -0.2576 -0.1761 -0.0750  0.0134  0.0790
  0.1276  0.1684  0.2082  0.2477  0.2853  0.3618  0.4129  0.4409  0.4479  0.4374
  0.4136
 -0.5462 -0.4262 -0.3286 -0.2501 -0.1857 -0.1299 -0.0740 -0.0044  0.0619  0.1135
  0.1520  0.1839  0.2153  0.2489  0.2828  0.3541  0.4015  0.4271  0.4331  0.4232
  0.4008  0.3701
 -0.4187 -0.3014 -0.2092 -0.1334 -0.0705 -0.0194  0.0233  0.0676  0.1144  0.1533
  0.1827  0.2060  0.2288  0.2546  0.2834  0.3492  0.3933  0.4167  0.4217  0.4119
  0.3902  0.3602  0.3251  0.2859
 -0.3477 -0.2059 -0.0935 -0.0090  0.0507  0.0905  0.1189  0.1433  0.1707  0.1970
  0.2182  0.2347  0.2496  0.2668  0.2887  0.3471  0.3881  0.4095  0.4136  0.4033
  0.3818  0.3520  0.3171  0.2788  0.2373  0.1927  0.1443  0.0917  0.0352 -0.0202
 -0.3228 -0.1713 -0.0459  0.0543  0.1306  0.1854  0.2217  0.2415  0.2503  0.2549
  0.2600  0.2670  0.2759  0.2864  0.3003  0.3482  0.3859  0.4054  0.4084  0.3977
  0.3759  0.3457  0.3102  0.2717  0.2310  0.1878  0.1420  0.0930  0.0402 -0.0166
 -0.0730
 -0.3148 -0.1594 -0.0291  0.0772  0.1613  0.2249  0.2704  0.3007  0.3191  0.3277
  0.3277  0.3219  0.3162  0.3151  0.3202  0.3533  0.3868  0.4042  0.4063  0.3951
  0.3729  0.3420  0.3053  0.2657  0.2246  0.1820  0.1373  0.0908  0.0412 -0.0114
 -0.0684
 -0.3096 -0.1533 -0.0218  0.0866  0.1733  0.2406  0.2909  0.3268  0.3507  0.3653
  0.3732  0.3755  0.3728  0.3667  0.3608  0.3656  0.3915  0.4065  0.4073  0.3955
  0.3727  0.3410  0.3027  0.2611  0.2184  0.1751  0.1308  0.0853  0.0381 -0.0114
 -0.0644
 -0.2958 -0.1470 -0.0171  0.0910  0.1784  0.2469  0.2992  0.3381  0.3661  0.3851
  0.3973  0.4045  0.4084  0.4094  0.4075  0.3975  0.4012  0.4121  0.4115  0.3993
  0.3764  0.3442  0.3046  0.2608  0.2157  0.1706  0.1254  0.0801  0.0340 -0.0135
 -0.0631
 -0.2648 -0.1259 -0.0046  0.0998  0.1856  0.2536  0.3059  0.3456  0.3754  0.3973
  0.4129  0.4234  0.4304  0.4351  0.4379  0.4356  0.4265  0.4225  0.4190  0.4061
  0.3832  0.3509  0.3106  0.2648  0.2169  0.1691  0.1218  0.0752  0.0288 -0.0180
 -0.0655
 -0.2200 -0.0916  0.0215  0.1184  0.2001  0.2656  0.3167  0.3558  0.3856  0.4083
  0.4256  0.4385  0.4477  0.4542  0.4520  0.4799  0.4674  0.4377  0.4298
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =  I   
 -1.3171 -1.2423 -1.1689 -1.0857 -0.9588 -0.7894 -0.5874 -0.3612 -0.1388  0.0053
  0.0948  0.1582  0.2106  0.2569  0.2990  0.3850  0.4454  0.4816  0.4942
 -1.0778 -0.9921 -0.9165 -0.8406 -0.7524 -0.6381 -0.4795 -0.2738 -0.0956  0.0274
  0.1074  0.1647  0.2124  0.2554  0.2948  0.3747  0.4295  0.4613  0.4714  0.4624
 -0.8873 -0.7864 -0.7033 -0.6297 -0.5556 -0.4693 -0.3549 -0.2013 -0.0581  0.0483
  0.1205  0.1723  0.2153  0.2548  0.2914  0.3664  0.4170  0.4455  0.4539  0.4455
  0.4236
 -0.7437 -0.6261 -0.5309 -0.4526 -0.3840 -0.3161 -0.2372 -0.1289 -0.0167  0.0734
  0.1375  0.1836  0.2213  0.2563  0.2898  0.3602  0.4074  0.4334  0.4404  0.4321
  0.4115  0.3815
 -0.6184 -0.4991 -0.3967 -0.3113 -0.2403 -0.1793 -0.1212 -0.0504  0.0324  0.1053
  0.1602  0.2000  0.2319  0.2614  0.2909  0.3561  0.4003  0.4242  0.4301  0.4216
  0.4016  0.3727  0.3377  0.2983
 -0.4811 -0.3533 -0.2546 -0.1779 -0.1145 -0.0594 -0.0112  0.0350  0.0903  0.1452
  0.1897  0.2227  0.2483  0.2716  0.2957  0.3544  0.3957  0.4178  0.4226  0.4137
  0.3939  0.3655  0.3309  0.2921  0.2498  0.2040  0.1543  0.1004  0.0434 -0.0121
 -0.4240 -0.2743 -0.1517 -0.0552  0.0184  0.0728  0.1111  0.1383  0.1648  0.1959
  0.2262  0.2513  0.2710  0.2880  0.3058  0.3555  0.3937  0.4138  0.4178  0.4084
  0.3884  0.3601  0.3253  0.2865  0.2447  0.2004  0.1531  0.1029  0.0489 -0.0083
 -0.0646
 -0.4046 -0.2451 -0.1105  0.0000  0.0877  0.1552  0.2053  0.2407  0.2639  0.2792
  0.2882  0.2945  0.3016  0.3110  0.3224  0.3600  0.3943  0.4125  0.4156  0.4057
  0.3854  0.3567  0.3213  0.2818  0.2397  0.1959  0.1501  0.1019  0.0512 -0.0027
 -0.0601
 -0.3989 -0.2347 -0.0941  0.0230  0.1182  0.1932  0.2503  0.2923  0.3217  0.3417
  0.3540  0.3588  0.3576  0.3542  0.3530  0.3700  0.3985  0.4143  0.4161  0.4056
  0.3847  0.3552  0.3189  0.2780  0.2347  0.1903  0.1446  0.0977  0.0491 -0.0018
 -0.0559
 -0.4014 -0.2353 -0.0912  0.0299  0.1292  0.2084  0.2700  0.3164  0.3501  0.3734
  0.3889  0.3984  0.4032  0.4039  0.4013  0.3943  0.4061  0.4190  0.4194  0.4084
  0.3873  0.3573  0.3202  0.2778  0.2327  0.1869  0.1405  0.0938  0.0462 -0.0029
 -0.0536
 -0.3956 -0.2336 -0.0914  0.0319  0.1332  0.2150  0.2790  0.3280  0.3646  0.3912
  0.4097  0.4219  0.4297  0.4346  0.4371  0.4331  0.4258  0.4274  0.4257  0.4140
  0.3926  0.3624  0.3247  0.2811  0.2341  0.1860  0.1378  0.0901  0.0423 -0.0058
 -0.0532
 -0.3815 -0.2221 -0.0842  0.0353  0.1370  0.2198  0.2852  0.3356  0.3739  0.4024
  0.4235  0.4384  0.4486  0.4555  0.4604  0.4864  0.4576  0.4395  0.4350
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =  I   
 -1.5533 -1.5062 -1.4567 -1.3904 -1.2544 -1.0503 -0.7937 -0.4980 -0.2025 -0.0117
  0.0987  0.1689  0.2214  0.2660  0.3059  0.3884  0.4471  0.4834  0.4968
 -1.3078 -1.2458 -1.1899 -1.1267 -1.0391 -0.9064 -0.7043 -0.4246 -0.1721  0.0018
  0.1069  0.1737  0.2230  0.2649  0.3026  0.3800  0.4338  0.4659  0.4774  0.4708
 -1.0994 -1.0183 -0.9517 -0.8887 -0.8160 -0.7168 -0.5704 -0.3591 -0.1481  0.0107
  0.1131  0.1785  0.2255  0.2647  0.3002  0.3734  0.4235  0.4523  0.4617  0.4548
  0.4347
 -0.9333 -0.8305 -0.7483 -0.6795 -0.6138 -0.5384 -0.4374 -0.2876 -0.1185  0.0227
  0.1207  0.1848  0.2299  0.2664  0.2993  0.3683  0.4154  0.4419  0.4497  0.4425
  0.4233  0.3945
 -0.8029 -0.6836 -0.5853 -0.5049 -0.4368 -0.3727 -0.3013 -0.2027 -0.0763  0.0425
  0.1327  0.1944  0.2373  0.2708  0.3007  0.3649  0.4094  0.4339  0.4406  0.4329
  0.4143  0.3866  0.3519  0.3122
 -0.6447 -0.5391 -0.4465 -0.3635 -0.2906 -0.2269 -0.1685 -0.1044 -0.0186  0.0740
  0.1519  0.2087  0.2487  0.2789  0.3053  0.3636  0.4053  0.4281  0.4339  0.4259
  0.4073  0.3804  0.3464  0.3073  0.2642  0.2172  0.1662  0.1106  0.0523 -0.0041
 -0.5277 -0.3923 -0.2862 -0.2047 -0.1409 -0.0879 -0.0402  0.0043  0.0559  0.1194
  0.1808  0.2295  0.2651  0.2915  0.3139  0.3648  0.4033  0.4243  0.4294  0.4211
  0.4023  0.3755  0.3419  0.3031  0.2607  0.2151  0.1665  0.1147  0.0589  0.0004
 -0.0567
 -0.4860 -0.3314 -0.2020 -0.0974 -0.0151  0.0488  0.0984  0.1356  0.1647  0.1955
  0.2290  0.2610  0.2882  0.3097  0.3275  0.3691  0.4039  0.4230  0.4270  0.4184
  0.3994  0.3724  0.3386  0.2996  0.2571  0.2122  0.1648  0.1153  0.0630  0.0072
 -0.0517
 -0.4733 -0.3087 -0.1676 -0.0494  0.0469  0.1234  0.1830  0.2290  0.2635  0.2900
  0.3108  0.3248  0.3338  0.3411  0.3496  0.3780  0.4075  0.4243  0.4271  0.4178
  0.3984  0.3707  0.3363  0.2966  0.2534  0.2081  0.1611  0.1120  0.0610  0.0082
 -0.0461
 -0.4797 -0.3072 -0.1586 -0.0323  0.0724  0.1572  0.2243  0.2761  0.3152  0.3443
  0.3660  0.3813  0.3901  0.3932  0.3928  0.3953  0.4142  0.4283  0.4297  0.4198
  0.4001  0.3719  0.3369  0.2964  0.2522  0.2060  0.1585  0.1103  0.0611  0.0103
 -0.0422
 -0.4902 -0.3156 -0.1613 -0.0296  0.0809  0.1712  0.2432  0.2995  0.3424  0.3742
  0.3972  0.4136  0.4246  0.4314  0.4345  0.4309  0.4285  0.4355  0.4351  0.4243
  0.4042  0.3757  0.3402  0.2989  0.2535  0.2058  0.1570  0.1080  0.0587  0.0089
 -0.0400
 -0.4974 -0.3235 -0.1688 -0.0341  0.0809  0.1752  0.2512  0.3108  0.3566  0.3911
  0.4165  0.4345  0.4470  0.4554  0.4747  0.4848  0.4504  0.4459  0.4433
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =  I   
 -1.7296 -1.7160 -1.7230 -1.7038 -1.6123 -1.4117 -1.0725 -0.6276 -0.2720 -0.0363
  0.1001  0.1801  0.2346  0.2780  0.3160  0.3944  0.4517  0.4877  0.5023
 -1.4913 -1.4656 -1.4369 -1.4001 -1.3284 -1.1890 -0.9458 -0.5869 -0.2586 -0.0318
  0.1036  0.1831  0.2359  0.2772  0.3134  0.3879  0.4407  0.4729  0.4854  0.4806
 -1.2780 -1.2263 -1.1869 -1.1462 -1.0865 -0.9841 -0.8102 -0.5389 -0.2537 -0.0360
  0.1020  0.1845  0.2376  0.2774  0.3117  0.3826  0.4324  0.4616  0.4718  0.4660
  0.4473
 -1.0991 -1.0214 -0.9625 -0.9130 -0.8594 -0.7843 -0.6659 -0.4745 -0.2416 -0.0403
  0.0988  0.1853  0.2400  0.2790  0.3114  0.3785  0.4256  0.4528  0.4615  0.4550
  0.4369  0.4090
 -0.9564 -0.8538 -0.7731 -0.7088 -0.6524 -0.5918 -0.5110 -0.3857 -0.2110 -0.0366
  0.0978  0.1868  0.2436  0.2824  0.3131  0.3757  0.4204  0.4458  0.4536  0.4467
  0.4287  0.4020  0.3678  0.3281
 -0.7903 -0.7144 -0.6204 -0.5411 -0.4747 -0.4153 -0.3537 -0.2738 -0.1560 -0.0177
  0.1034  0.1912  0.2492  0.2881  0.3172  0.3747  0.4166  0.4405  0.4476  0.4404
  0.4225  0.3965  0.3633  0.3243  0.2805  0.2322  0.1797  0.1230  0.0638  0.0067
 -0.6402 -0.5343 -0.4539 -0.3862 -0.3230 -0.2628 -0.2061 -0.1493 -0.0762  0.0211
  0.1206  0.2011  0.2580  0.2965  0.3242  0.3760  0.4147  0.4368  0.4432  0.4360
  0.4181  0.3922  0.3596  0.3213  0.2786  0.2322  0.1825  0.1289  0.0713  0.0118
 -0.0458
 -0.5587 -0.4180 -0.3050 -0.2180 -0.1514 -0.0986 -0.0537 -0.0120  0.0304  0.0867
  0.1554  0.2207  0.2720  0.3086  0.3346  0.3804  0.4151  0.4352  0.4406  0.4333
  0.4153  0.3893  0.3568  0.3188  0.2764  0.2308  0.1823  0.1313  0.0772  0.0196
 -0.0401
 -0.5309 -0.3739 -0.2401 -0.1294 -0.0410  0.0285  0.0840  0.1286  0.1651  0.1976
  0.2333  0.2693  0.3017  0.3289  0.3503  0.3886  0.4185  0.4362  0.4402  0.4323
  0.4140  0.3875  0.3547  0.3165  0.2740  0.2284  0.1804  0.1306  0.0785  0.0239
 -0.0336
 -0.5315 -0.3636 -0.2184 -0.0943  0.0089  0.0925  0.1592  0.2122  0.2546  0.2887
  0.3178  0.3428  0.3614  0.3738  0.3823  0.4016  0.4245  0.4396  0.4421  0.4334
  0.4150  0.3882  0.3549  0.3164  0.2735  0.2275  0.1794  0.1299  0.0790  0.0260
 -0.0277
 -0.5485 -0.3726 -0.2177 -0.0843  0.0283  0.1213  0.1966  0.2564  0.3034  0.3400
  0.3689  0.3919  0.4094  0.4211  0.4275  0.4304  0.4355  0.4459  0.4466  0.4370
  0.4181  0.3911  0.3574  0.3183  0.2748  0.2281  0.1792  0.1292  0.0784  0.0268
 -0.0223
 -0.5705 -0.3912 -0.2302 -0.0887  0.0310  0.1311  0.2128  0.2781  0.3295  0.3691
  0.3993  0.4220  0.4390  0.4512  0.4859  0.4750  0.4515  0.4551  0.4537
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =  I   
 -1.8551 -1.8744 -1.8948 -1.8707 -1.7762 -1.5689 -1.2235 -0.7192 -0.3436 -0.0705
  0.0960  0.1905  0.2495  0.2930  0.3293  0.4038  0.4589  0.4946  0.5101
 -1.6215 -1.6271 -1.6372 -1.6344 -1.5911 -1.4618 -1.1810 -0.7382 -0.3520 -0.0751
  0.0943  0.1911  0.2502  0.2923  0.3271  0.3984  0.4502  0.4826  0.4960  0.4923
 -1.4086 -1.3918 -1.3862 -1.3767 -1.3418 -1.2499 -1.0570 -0.7277 -0.3695 -0.0932
  0.0842  0.1882  0.2504  0.2925  0.3260  0.3941  0.4434  0.4733  0.4846  0.4797
  0.4618
 -1.2239 -1.1787 -1.1512 -1.1302 -1.0991 -1.0350 -0.9076 -0.6778 -0.3799 -0.1155
  0.0692  0.1822  0.2500  0.2935  0.3262  0.3907  0.4378  0.4659  0.4759  0.4703
  0.4526  0.4254
 -1.0731 -0.9978 -0.9443 -0.9053 -0.8696 -0.8209 -0.7379 -0.5897 -0.3665 -0.1312
  0.0531  0.1746  0.2489  0.2952  0.3278  0.3884  0.4331  0.4597  0.4689  0.4630
  0.4455  0.4192  0.3854  0.3450
 -0.9467 -0.8503 -0.7728 -0.7124 -0.6638 -0.6172 -0.5585 -0.4666 -0.3173 -0.1285
  0.0430  0.1674  0.2476  0.2976  0.3310  0.3878  0.4295  0.4547  0.4634  0.4575
  0.4400  0.4143  0.3816  0.3428  0.2988  0.2502  0.1965  0.1374  0.0772  0.0189
 -0.7711 -0.6938 -0.6211 -0.5526 -0.4913 -0.4369 -0.3845 -0.3231 -0.2316 -0.0991
  0.0452  0.1642  0.2473  0.3010  0.3358  0.3895  0.4277  0.4510  0.4590  0.4533
  0.4360  0.4104  0.3783  0.3407  0.2981  0.2515  0.2007  0.1453  0.0857  0.0251
 -0.0336
 -0.6250 -0.5099 -0.4257 -0.3656 -0.3180 -0.2729 -0.2252 -0.1753 -0.1184 -0.0369
  0.0682  0.1708  0.2511  0.3063  0.3426  0.3939  0.4279  0.4491  0.4561  0.4503
  0.4333  0.4078  0.3760  0.3389  0.2972  0.2515  0.2022  0.1496  0.0938  0.0341
 -0.0269
 -0.5658 -0.4305 -0.3117 -0.2181 -0.1475 -0.0936 -0.0498 -0.0136  0.0230  0.0685
  0.1285  0.1994  0.2655  0.3168  0.3526  0.4017  0.4312  0.4497  0.4552  0.4488
  0.4318  0.4061  0.3741  0.3371  0.2958  0.2506  0.2021  0.1509  0.0972  0.0406
 -0.0190
 -0.5628 -0.4054 -0.2697 -0.1544 -0.0602  0.0144  0.0733  0.1202  0.1598  0.1963
  0.2332  0.2725  0.3111  0.3444  0.3709  0.4123  0.4370  0.4526  0.4564  0.4491
  0.4321  0.4065  0.3743  0.3372  0.2959  0.2509  0.2027  0.1523  0.0999  0.0453
 -0.0112
 -0.5762 -0.4078 -0.2599 -0.1317 -0.0231  0.0666  0.1390  0.1971  0.2443  0.2835
  0.3174  0.3476  0.3748  0.3970  0.4127  0.4327  0.4466  0.4583  0.4602  0.4518
  0.4343  0.4086  0.3763  0.3388  0.2972  0.2520  0.2037  0.1532  0.1012  0.0479
 -0.0035
 -0.6047 -0.4279 -0.2692 -0.1311 -0.0124  0.0875  0.1699  0.2366  0.2899  0.3325
  0.3668  0.3951  0.4188  0.4377  0.4780  0.4629  0.4600  0.4668  0.4666
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value =  I   
 -1.9322 -1.9820 -1.9538 -1.8524 -1.6818 -1.4456 -1.1472 -0.7901 -0.4073 -0.1120
  0.0847  0.1979  0.2649  0.3101  0.3459  0.4168  0.4698  0.5046  0.5200
 -1.7103 -1.7491 -1.8427 -1.9172 -1.8998 -1.7322 -1.3675 -0.8492 -0.4378 -0.1269
  0.0768  0.1951  0.2642  0.3093  0.3438  0.4120  0.4626  0.4950  0.5091  0.5065
 -1.4952 -1.5140 -1.5425 -1.5659 -1.5618 -1.4926 -1.2925 -0.8987 -0.4816 -0.1592
  0.0573  0.1866  0.2619  0.3089  0.3430  0.4083  0.4569  0.4875  0.5000  0.4961
  0.4787
 -1.3038 -1.2947 -1.3022 -1.3141 -1.3122 -1.2694 -1.1448 -0.8822 -0.5196 -0.1988
