 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.5308 -2.3707 -2.2230 -2.0733 -1.9263 -1.7856 -1.6552 -1.5364 -1.4311 -1.3397
 -1.2628 -1.1985 -1.1436 -1.0936 -1.0440 -0.9242 -0.8268 -0.7546 -0.7090 -0.6864
 -0.6779 -0.6744 -0.6724 -0.6715 -0.6715 -0.6705 -0.6707 -0.6747 -0.6846 -0.7021
 -0.7282
 -2.4886 -2.3277 -2.1844 -2.0447 -1.9061 -1.7710 -1.6433 -1.5248 -1.4177 -1.3232
 -1.2424 -1.1742 -1.1155 -1.0635 -1.0161 -0.9077 -0.8158 -0.7464 -0.7010 -0.6788
 -0.6734 -0.6756 -0.6797 -0.6840 -0.6881 -0.6923 -0.6970 -0.7038 -0.7128 -0.7239
 -0.7368
 -2.4704 -2.2999 -2.1532 -2.0189 -1.8885 -1.7603 -1.6363 -1.5195 -1.4119 -1.3149
 -1.2302 -1.1583 -1.0975 -1.0444 -0.9963 -0.8917 -0.8044 -0.7374 -0.6921 -0.6687
 -0.6638 -0.6696 -0.6796 -0.6900 -0.6997 -0.7086 -0.7171 -0.7251 -0.7335 -0.7431
 -0.7537
 -2.4829 -2.2885 -2.1316 -1.9967 -1.8717 -1.7493 -1.6307 -1.5164 -1.4095 -1.3113
 -1.2233 -1.1469 -1.0824 -1.0277 -0.9796 -0.8768 -0.7926 -0.7276 -0.6830 -0.6582
 -0.6518 -0.6585 -0.6722 -0.6883 -0.7043 -0.7191 -0.7328 -0.7451 -0.7566 -0.7681
 -0.7803
 -2.5203 -2.2935 -2.1196 -1.9781 -1.8549 -1.7380 -1.6245 -1.5145 -1.4091 -1.3107
 -1.2209 -1.1407 -1.0713 -1.0127 -0.9631 -0.8626 -0.7810 -0.7176 -0.6736
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.5787 -3.4027 -3.1055 -2.7994 -2.5053 -2.2556 -2.0717 -1.9211 -1.7864 -1.6626
 -1.5464 -1.4378 -1.3372 -1.2448 -1.1604 -0.9831 -0.8461 -0.7409 -0.6646
 -3.1694 -3.0873 -2.9859 -2.7412 -2.4704 -2.2181 -2.0129 -1.8547 -1.7196 -1.5987
 -1.4861 -1.3816 -1.2857 -1.1982 -1.1190 -0.9550 -0.8305 -0.7371 -0.6697 -0.6234
 -3.0079 -2.7956 -2.6743 -2.6131 -2.4388 -2.2064 -1.9905 -1.8160 -1.6768 -1.5573
 -1.4480 -1.3472 -1.2550 -1.1714 -1.0960 -0.9407 -0.8238 -0.7372 -0.6758 -0.6342
 -0.6059
 -2.9325 -2.6963 -2.4951 -2.3450 -2.2626 -2.1672 -1.9880 -1.8040 -1.6520 -1.5298
 -1.4226 -1.3247 -1.2357 -1.1552 -1.0828 -0.9340 -0.8220 -0.7396 -0.6822 -0.6442
 -0.6187 -0.6008
 -2.8839 -2.6522 -2.4379 -2.2483 -2.0902 -1.9722 -1.8951 -1.7907 -1.6458 -1.5126
 -1.4045 -1.3086 -1.2219 -1.1439 -1.0740 -0.9304 -0.8221 -0.7425 -0.6878 -0.6527
 -0.6303 -0.6146 -0.6038 -0.5963
 -2.8494 -2.6263 -2.4141 -2.2180 -2.0408 -1.8866 -1.7591 -1.6619 -1.5881 -1.4972
 -1.3920 -1.2960 -1.2105 -1.1344 -1.0664 -0.9273 -0.8221 -0.7444 -0.6915 -0.6589
 -0.6397 -0.6273 -0.6187 -0.6134 -0.6101 -0.6104 -0.6165 -0.6300 -0.6506 -0.6740
 -2.8261 -2.6104 -2.4033 -2.2089 -2.0299 -1.8683 -1.7240 -1.5978 -1.4933 -1.4131
 -1.3465 -1.2764 -1.1997 -1.1252 -1.0583 -0.9230 -0.8205 -0.7444 -0.6927 -0.6618
 -0.6458 -0.6373 -0.6322 -0.6292 -0.6284 -0.6286 -0.6317 -0.6404 -0.6565 -0.6803
 -0.7080
 -2.8103 -2.6019 -2.4002 -2.2086 -2.0304 -1.8670 -1.7190 -1.5857 -1.4681 -1.3672
 -1.2846 -1.2204 -1.1645 -1.1074 -1.0481 -0.9165 -0.8166 -0.7419 -0.6908 -0.6609
 -0.6474 -0.6432 -0.6426 -0.6434 -0.6453 -0.6484 -0.6517 -0.6576 -0.6687 -0.6872
 -0.7144
 -2.8080 -2.5970 -2.4014 -2.2131 -2.0355 -1.8722 -1.7232 -1.5877 -1.4655 -1.3572
 -1.2638 -1.1863 -1.1237 -1.0710 -1.0225 -0.9055 -0.8090 -0.7359 -0.6854 -0.6557
 -0.6437 -0.6435 -0.6481 -0.6539 -0.6600 -0.6663 -0.6732 -0.6822 -0.6936 -0.7070
 -0.7223
 -2.8286 -2.6084 -2.4090 -2.2261 -2.0506 -1.8861 -1.7358 -1.5991 -1.4751 -1.3630
 -1.2638 -1.1786 -1.1077 -1.0487 -0.9982 -0.8913 -0.7991 -0.7284 -0.6781 -0.6479
 -0.6358 -0.6377 -0.6470 -0.6586 -0.6700 -0.6809 -0.6915 -0.7019 -0.7127 -0.7248
 -0.7398
 -2.8848 -2.6233 -2.4210 -2.2413 -2.0712 -1.9077 -1.7550 -1.6158 -1.4899 -1.3757
 -1.2727 -1.1820 -1.1045 -1.0397 -0.9850 -0.8762 -0.7886 -0.7185 -0.6692 -0.6384
 -0.6253 -0.6274 -0.6396 -0.6563 -0.6736 -0.6901 -0.7057 -0.7203 -0.7341 -0.7479
 -0.7625
 -2.9876 -2.6720 -2.4444 -2.2599 -2.0911 -1.9323 -1.7817 -1.6395 -1.5100 -1.3930
 -1.2874 -1.1927 -1.1095 -1.0384 -0.9787 -0.8644 -0.7777 -0.7089 -0.6593
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.6239 -3.3693 -3.0395 -2.7318 -2.4432 -2.1958 -2.0128 -1.8675 -1.7400 -1.6201
 -1.5084 -1.4037 -1.3065 -1.2169 -1.1347 -0.9608 -0.8279 -0.7273 -0.6525
 -3.2649 -3.2086 -2.9910 -2.7002 -2.4233 -2.1687 -1.9685 -1.8141 -1.6846 -1.5668
 -1.4577 -1.3564 -1.2627 -1.1769 -1.0987 -0.9364 -0.8144 -0.7235 -0.6573 -0.6111
 -3.0398 -2.8673 -2.8140 -2.6692 -2.4186 -2.1735 -1.9556 -1.7853 -1.6500 -1.5329
 -1.4262 -1.3277 -1.2370 -1.1543 -1.0793 -0.9246 -0.8091 -0.7239 -0.6628 -0.6208
 -0.5925
 -2.9722 -2.7281 -2.5458 -2.4519 -2.3725 -2.1803 -1.9671 -1.7794 -1.6314 -1.5109
 -1.4055 -1.3092 -1.2210 -1.1409 -1.0685 -0.9194 -0.8082 -0.7266 -0.6688 -0.6297
 -0.6042 -0.5868
 -2.9431 -2.6904 -2.4665 -2.2843 -2.1523 -2.0732 -1.9632 -1.7924 -1.6299 -1.4982
 -1.3914 -1.2963 -1.2099 -1.1318 -1.0615 -0.9170 -0.8091 -0.7298 -0.6742 -0.6375
 -0.6145 -0.5993 -0.5891 -0.5824
 -2.9314 -2.6807 -2.4501 -2.2444 -2.0691 -1.9241 -1.8152 -1.7350 -1.6306 -1.4987
 -1.3825 -1.2866 -1.2011 -1.1244 -1.0556 -0.9150 -0.8099 -0.7322 -0.6781 -0.6432
 -0.6227 -0.6105 -0.6025 -0.5979 -0.5966 -0.5992 -0.6065 -0.6197 -0.6396 -0.6648
 -2.9327 -2.6850 -2.4540 -2.2429 -2.0545 -1.8894 -1.7466 -1.6265 -1.5334 -1.4577
 -1.3716 -1.2795 -1.1938 -1.1175 -1.0497 -0.9121 -0.8093 -0.7330 -0.6798 -0.6463
 -0.6280 -0.6191 -0.6145 -0.6124 -0.6125 -0.6152 -0.6207 -0.6305 -0.6463 -0.6707
 -0.6994
 -2.9419 -2.6995 -2.4692 -2.2563 -2.0632 -1.8908 -1.7376 -1.6023 -1.4849 -1.3863
 -1.3078 -1.2421 -1.1773 -1.1093 -1.0432 -0.9075 -0.8068 -0.7316 -0.6790 -0.6461
 -0.6294 -0.6238 -0.6234 -0.6251 -0.6280 -0.6324 -0.6373 -0.6449 -0.6575 -0.6771
 -0.7049
 -2.9635 -2.7179 -2.4909 -2.2773 -2.0812 -1.9047 -1.7467 -1.6052 -1.4793 -1.3686
 -1.2737 -1.1952 -1.1327 -1.0786 -1.0257 -0.8994 -0.8008 -0.7268 -0.6747 -0.6422
 -0.6266 -0.6237 -0.6278 -0.6343 -0.6414 -0.6489 -0.6573 -0.6666 -0.6778 -0.6930
 -0.7123
 -3.0054 -2.7465 -2.5212 -2.3100 -2.1117 -1.9307 -1.7686 -1.6233 -1.4929 -1.3761
 -1.2731 -1.1845 -1.1108 -1.0505 -0.9994 -0.8884 -0.7930 -0.7205 -0.6686 -0.6357
 -0.6200 -0.6186 -0.6264 -0.6381 -0.6504 -0.6624 -0.6744 -0.6862 -0.6985 -0.7123
 -0.7287
 -3.0811 -2.7879 -2.5555 -2.3466 -2.1507 -1.9669 -1.7994 -1.6495 -1.5153 -1.3945
 -1.2863 -1.1910 -1.1092 -1.0412 -0.9844 -0.8737 -0.7835 -0.7117 -0.6604 -0.6271
 -0.6107 -0.6094 -0.6194 -0.6355 -0.6533 -0.6708 -0.6875 -0.7034 -0.7187 -0.7341
 -0.7498
 -3.2095 -2.8547 -2.5990 -2.3863 -2.1927 -2.0105 -1.8400 -1.6844 -1.5450 -1.4201
 -1.3079 -1.2075 -1.1193 -1.0438 -0.9807 -0.8621 -0.7737 -0.7026 -0.6508
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.6470 -3.3093 -2.9727 -2.6723 -2.4005 -2.1570 -1.9722 -1.8245 -1.6999 -1.5839
 -1.4758 -1.3746 -1.2804 -1.1931 -1.1128 -0.9411 -0.8097 -0.7105 -0.6383
 -3.4025 -3.2530 -2.9595 -2.6561 -2.3828 -2.1351 -1.9368 -1.7825 -1.6536 -1.5390
 -1.4329 -1.3343 -1.2427 -1.1584 -1.0811 -0.9193 -0.7976 -0.7081 -0.6431 -0.5970
 -3.0811 -2.9975 -2.9086 -2.6600 -2.3881 -2.1418 -1.9283 -1.7603 -1.6257 -1.5106
 -1.4063 -1.3099 -1.2209 -1.1391 -1.0644 -0.9090 -0.7933 -0.7087 -0.6481 -0.6056
 -0.5772
 -2.9973 -2.7627 -2.6388 -2.5838 -2.3992 -2.1613 -1.9432 -1.7577 -1.6115 -1.4928
 -1.3891 -1.2944 -1.2074 -1.1277 -1.0552 -0.9048 -0.7930 -0.7115 -0.6537 -0.6138
 -0.5877 -0.5706
 -2.9839 -2.7143 -2.4937 -2.3407 -2.2620 -2.1585 -1.9666 -1.7753 -1.6126 -1.4835
 -1.3777 -1.2837 -1.1981 -1.1201 -1.0493 -0.9031 -0.7943 -0.7148 -0.6588 -0.6209
 -0.5968 -0.5817 -0.5721 -0.5666
 -2.9952 -2.7174 -2.4719 -2.2653 -2.1027 -1.9859 -1.9046 -1.7876 -1.6305 -1.4866
 -1.3713 -1.2762 -1.1910 -1.1140 -1.0446 -0.9018 -0.7956 -0.7176 -0.6628 -0.6263
 -0.6040 -0.5913 -0.5839 -0.5801 -0.5790 -0.5822 -0.5911 -0.6072 -0.6296 -0.6538
 -3.0234 -2.7417 -2.4872 -2.2630 -2.0710 -1.9108 -1.7788 -1.6765 -1.5936 -1.4927
 -1.3740 -1.2717 -1.1856 -1.1088 -1.0401 -0.8998 -0.7958 -0.7190 -0.6649 -0.6294
 -0.6087 -0.5985 -0.5942 -0.5928 -0.5940 -0.5979 -0.6045 -0.6157 -0.6339 -0.6592
 -0.6873
 -3.0610 -2.7802 -2.5208 -2.2874 -2.0824 -1.9048 -1.7523 -1.6206 -1.5093 -1.4194
 -1.3429 -1.2623 -1.1809 -1.1042 -1.0355 -0.8965 -0.7942 -0.7185 -0.6647 -0.6297
 -0.6103 -0.6024 -0.6016 -0.6039 -0.6078 -0.6134 -0.6212 -0.6312 -0.6450 -0.6648
 -0.6933
 -3.1111 -2.8258 -2.5641 -2.3250 -2.1112 -1.9236 -1.7599 -1.6167 -1.4910 -1.3817
 -1.2891 -1.2125 -1.1480 -1.0874 -1.0266 -0.8905 -0.7895 -0.7147 -0.6614 -0.6267
 -0.6081 -0.6023 -0.6050 -0.6117 -0.6197 -0.6284 -0.6382 -0.6492 -0.6622 -0.6783
 -0.7001
 -3.1795 -2.8797 -2.6185 -2.3779 -2.1573 -1.9608 -1.7883 -1.6368 -1.5031 -1.3849
 -1.2811 -1.1918 -1.1169 -1.0558 -1.0031 -0.8831 -0.7838 -0.7097 -0.6564 -0.6215
 -0.6029 -0.5981 -0.6035 -0.6146 -0.6275 -0.6405 -0.6538 -0.6672 -0.6813 -0.6968
 -0.7151
 -3.2768 -2.9461 -2.6775 -2.4371 -2.2149 -2.0116 -1.8302 -1.6706 -1.5299 -1.4050
 -1.2942 -1.1969 -1.1129 -1.0426 -0.9843 -0.8702 -0.7759 -0.7025 -0.6494 -0.6140
 -0.5949 -0.5903 -0.5973 -0.6119 -0.6296 -0.6478 -0.6657 -0.6829 -0.6998 -0.7170
 -0.7342
 -3.4239 -3.0344 -2.7444 -2.4992 -2.2772 -2.0724 -1.8848 -1.7166 -1.5680 -1.4365
 -1.3196 -1.2158 -1.1247 -1.0464 -0.9808 -0.8586 -0.7678 -0.6941 -0.6408
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.6443 -3.2719 -2.9306 -2.6344 -2.3680 -2.1298 -1.9451 -1.7916 -1.6656 -1.5539
 -1.4484 -1.3498 -1.2580 -1.1729 -1.0941 -0.9243 -0.7927 -0.6949 -0.6233
 -3.4004 -3.2593 -2.9308 -2.6227 -2.3492 -2.1070 -1.9125 -1.7563 -1.6277 -1.5154
 -1.4115 -1.3150 -1.2254 -1.1425 -1.0661 -0.9041 -0.7813 -0.6915 -0.6271 -0.5811
 -3.1819 -3.1414 -2.9296 -2.6384 -2.3610 -2.1117 -1.9046 -1.7381 -1.6045 -1.4913
 -1.3887 -1.2940 -1.2065 -1.1256 -1.0513 -0.8948 -0.7773 -0.6921 -0.6316 -0.5889
 -0.5601
 -3.0205 -2.8301 -2.7841 -2.6389 -2.3865 -2.1391 -1.9196 -1.7381 -1.5938 -1.4763
 -1.3740 -1.2807 -1.1948 -1.1157 -1.0432 -0.8911 -0.7771 -0.6947 -0.6366 -0.5962
 -0.5693 -0.5522
 -3.0075 -2.7317 -2.5362 -2.4482 -2.3686 -2.1675 -1.9503 -1.7565 -1.5968 -1.4692
 -1.3645 -1.2716 -1.1868 -1.1091 -1.0381 -0.8897 -0.7786 -0.6980 -0.6415 -0.6026
 -0.5773 -0.5619 -0.5528 -0.5478
 -3.0383 -2.7364 -2.4848 -2.2917 -2.1639 -2.0886 -1.9676 -1.7870 -1.6165 -1.4738
 -1.3598 -1.2654 -1.1808 -1.1040 -1.0341 -0.8888 -0.7802 -0.7010 -0.6454 -0.6077
 -0.5837 -0.5701 -0.5629 -0.5598 -0.5600 -0.5647 -0.5751 -0.5924 -0.6159 -0.6410
 -3.0934 -2.7772 -2.5033 -2.2730 -2.0874 -1.9436 -1.8375 -1.7520 -1.6356 -1.4928
 -1.3647 -1.2624 -1.1765 -1.0997 -1.0304 -0.8873 -0.7808 -0.7028 -0.6477 -0.6109
 -0.5881 -0.5762 -0.5715 -0.5708 -0.5728 -0.5778 -0.5862 -0.5995 -0.6192 -0.6455
 -0.6741
 -3.1658 -2.8405 -2.5520 -2.3024 -2.0913 -1.9155 -1.7705 -1.6500 -1.5527 -1.4679
 -1.3721 -1.2661 -1.1747 -1.0966 -1.0270 -0.8848 -0.7799 -0.7030 -0.6482 -0.6117
 -0.5899 -0.5797 -0.5777 -0.5801 -0.5849 -0.5915 -0.6007 -0.6123 -0.6281 -0.6501
 -0.6795
 -3.2469 -2.9140 -2.6178 -2.3541 -2.1256 -1.9314 -1.7673 -1.6274 -1.5065 -1.4029
 -1.3159 -1.2396 -1.1641 -1.0912 -1.0224 -0.8802 -0.7762 -0.7001 -0.6457 -0.6095
 -0.5885 -0.5798 -0.5804 -0.5866 -0.5950 -0.6047 -0.6159 -0.6281 -0.6428 -0.6616
 -0.6855
 -3.3465 -2.9989 -2.6981 -2.4276 -2.1856 -1.9757 -1.7965 -1.6429 -1.5101 -1.3936
 -1.2918 -1.2042 -1.1297 -1.0664 -1.0087 -0.8758 -0.7721 -0.6963 -0.6418 -0.6053
 -0.5844 -0.5766 -0.5793 -0.5888 -0.6015 -0.6153 -0.6297 -0.6446 -0.6606 -0.6774
 -0.6986
 -3.4713 -3.0949 -2.7843 -2.5102 -2.2620 -2.0401 -1.8465 -1.6799 -1.5361 -1.4104
 -1.2997 -1.2026 -1.1183 -1.0467 -0.9870 -0.8666 -0.7662 -0.6906 -0.6360 -0.5990
 -0.5777 -0.5702 -0.5740 -0.5862 -0.6030 -0.6214 -0.6401 -0.6587 -0.6773 -0.6964
 -0.7155
 -3.6386 -3.2082 -2.8780 -2.5968 -2.3458 -2.1183 -1.9142 -1.7349 -1.5793 -1.4438
 -1.3249 -1.2202 -1.1283 -1.0487 -0.9812 -0.8551 -0.7599 -0.6835 -0.6287
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.5400 -3.1737 -2.8539 -2.5785 -2.3201 -2.0920 -1.9165 -1.7683 -1.6397 -1.5290
 -1.4257 -1.3291 -1.2394 -1.1560 -1.0788 -0.9106 -0.7786 -0.6787 -0.6066
 -3.4614 -3.2033 -2.8732 -2.5767 -2.3140 -2.0769 -1.8910 -1.7364 -1.6067 -1.4957
 -1.3934 -1.2985 -1.2105 -1.1290 -1.0535 -0.8915 -0.7665 -0.6747 -0.6096 -0.5635
 -3.3158 -3.1881 -2.9041 -2.6041 -2.3314 -2.0872 -1.8833 -1.7206 -1.5873 -1.4746
 -1.3734 -1.2801 -1.1938 -1.1139 -1.0401 -0.8826 -0.7623 -0.6748 -0.6134 -0.5706
 -0.5413
 -3.1267 -2.9526 -2.8771 -2.6346 -2.3650 -2.1178 -1.8997 -1.7212 -1.5787 -1.4618
 -1.3606 -1.2684 -1.1835 -1.1051 -1.0328 -0.8790 -0.7619 -0.6771 -0.6179 -0.5769
 -0.5493 -0.5319
 -3.0122 -2.7519 -2.6229 -2.5768 -2.3915 -2.1541 -1.9332 -1.7402 -1.5824 -1.4563
 -1.3525 -1.2604 -1.1764 -1.0992 -1.0283 -0.8778 -0.7632 -0.6801 -0.6222 -0.5826
 -0.5563 -0.5402 -0.5314 -0.5269
 -3.0547 -2.7412 -2.4992 -2.3429 -2.2736 -2.1659 -1.9688 -1.7735 -1.6021 -1.4616
 -1.3487 -1.2551 -1.1711 -1.0946 -1.0246 -0.8771 -0.7649 -0.6832 -0.6260 -0.5873
 -0.5621 -0.5473 -0.5400 -0.5375 -0.5389 -0.5443 -0.5559 -0.5753 -0.5997 -0.6260
 -3.1359 -2.7909 -2.5072 -2.2816 -2.1157 -2.0065 -1.9271 -1.7994 -1.6341 -1.4815
 -1.3545 -1.2529 -1.1675 -1.0908 -1.0213 -0.8758 -0.7658 -0.6853 -0.6286 -0.5905
 -0.5662 -0.5527 -0.5472 -0.5467 -0.5495 -0.5554 -0.5653 -0.5804 -0.6019 -0.6294
 -0.6588
 -3.2429 -2.8756 -2.5638 -2.3050 -2.0952 -1.9306 -1.8024 -1.7031 -1.6145 -1.5026
 -1.3738 -1.2587 -1.1667 -1.0885 -1.0184 -0.8736 -0.7653 -0.6860 -0.6297 -0.5918
 -0.5683 -0.5560 -0.5524 -0.5544 -0.5596 -0.5671 -0.5775 -0.5908 -0.6086 -0.6327
 -0.6633
 -3.3608 -2.9788 -2.6486 -2.3653 -2.1281 -1.9336 -1.7751 -1.6437 -1.5330 -1.4395
 -1.3544 -1.2639 -1.1690 -1.0868 -1.0153 -0.8697 -0.7622 -0.6839 -0.6280 -0.5904
 -0.5675 -0.5565 -0.5549 -0.5597 -0.5680 -0.5783 -0.5905 -0.6047 -0.6212 -0.6418
 -0.6681
 -3.4882 -3.0976 -2.7551 -2.4562 -2.1971 -1.9788 -1.7977 -1.6467 -1.5185 -1.4069
 -1.3099 -1.2258 -1.1504 -1.0788 -1.0122 -0.8672 -0.7592 -0.6810 -0.6252 -0.5873
 -0.5645 -0.5543 -0.5542 -0.5615 -0.5733 -0.5871 -0.6023 -0.6186 -0.6364 -0.6561
 -0.6788
 -3.6373 -3.2273 -2.8708 -2.5626 -2.2903 -2.0528 -1.8507 -1.6811 -1.5379 -1.4145
 -1.3064 -1.2114 -1.1284 -1.0562 -0.9940 -0.8623 -0.7552 -0.6766 -0.6205 -0.5820
 -0.5590 -0.5490 -0.5499 -0.5592 -0.5742 -0.5920 -0.6111 -0.6307 -0.6510 -0.6721
 -0.6936
 -3.8080 -3.3680 -2.9936 -2.6756 -2.3954 -2.1473 -1.9287 -1.7409 -1.5814 -1.4451
 -1.3270 -1.2236 -1.1325 -1.0528 -0.9607 -0.8550 -0.7502 -0.6707 -0.6139
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.4800 -3.1160 -2.8063 -2.5457 -2.2886 -2.0684 -1.8920 -1.7468 -1.6188 -1.5096
 -1.4073 -1.3120 -1.2236 -1.1417 -1.0658 -0.8993 -0.7669 -0.6651 -0.5895
 -3.5142 -3.1591 -2.8311 -2.5422 -2.2881 -2.0567 -1.8697 -1.7194 -1.5895 -1.4798
 -1.3784 -1.2847 -1.1979 -1.1175 -1.0427 -0.8811 -0.7537 -0.6587 -0.5915 -0.5446
 -3.2938 -3.1920 -2.8681 -2.5746 -2.3084 -2.0685 -1.8664 -1.7063 -1.5729 -1.4613
 -1.3607 -1.2682 -1.1829 -1.1039 -1.0306 -0.8725 -0.7491 -0.6582 -0.5946 -0.5507
 -0.5209
