 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F356W
  0.8171  0.6834  0.6455  0.6275  0.5763  0.5079  0.4307  0.3573  0.2749  0.1930
  0.1128  0.0329 -0.0464 -0.1244 -0.2023 -0.3937 -0.5765 -0.7436 -0.9121
  0.7237  0.6691  0.6115  0.5499  0.4889  0.4395  0.3833  0.3149  0.2390  0.1602
  0.0813  0.0026 -0.0755 -0.1529 -0.2296 -0.4169 -0.5977 -0.7711 -0.9369 -1.0953
  0.6775  0.6242  0.5669  0.5064  0.4438  0.3792  0.3210  0.2669  0.2032  0.1313
  0.0560 -0.0206 -0.0974 -0.1738 -0.2496 -0.4349 -0.6138 -0.7865 -0.9518 -1.1096
 -1.2604
  0.6295  0.5793  0.5244  0.4653  0.4028  0.3385  0.2740  0.2110  0.1530  0.0937
  0.0282 -0.0426 -0.1160 -0.1904 -0.2650 -0.4483 -0.6257 -0.7977 -0.9629 -1.1204
 -1.2706 -1.4145
  0.5740  0.5315  0.4808  0.4251  0.3653  0.3023  0.2376  0.1733  0.1092  0.0472
 -0.0120 -0.0729 -0.1379 -0.2070 -0.2786 -0.4585 -0.6341 -0.8052 -0.9705 -1.1284
 -1.2785 -1.4218 -1.5592 -1.6915
  0.5110  0.4755  0.4327  0.3821  0.3266  0.2672  0.2048  0.1412  0.0773  0.0135
 -0.0489 -0.1094 -0.1694 -0.2313 -0.2959 -0.4676 -0.6403 -0.8098 -0.9748 -1.1336
 -1.2843 -1.4275 -1.5645 -1.6961 -1.8231 -1.9460 -2.0652 -2.1811 -2.2939 -2.4039
  0.4420  0.4116  0.3772  0.3330  0.2833  0.2288  0.1708  0.1102  0.0479 -0.0149
 -0.0772 -0.1385 -0.1989 -0.2590 -0.3198 -0.4791 -0.6460 -0.8119 -0.9760 -1.1358
 -1.2878 -1.4318 -1.5688 -1.7000 -1.8261 -1.9477 -2.0655 -2.1799 -2.2913 -2.4001
 -2.5063
  0.3688  0.3418  0.3123  0.2752  0.2325  0.1843  0.1317  0.0758  0.0172 -0.0431
 -0.1039 -0.1644 -0.2240 -0.2834 -0.3428 -0.4948 -0.6535 -0.8146 -0.9754 -1.1347
 -1.2884 -1.4340 -1.5719 -1.7033 -1.8292 -1.9502 -2.0669 -2.1800 -2.2899 -2.3971
 -2.5019
  0.2928  0.2682  0.2405  0.2064  0.1711  0.1299  0.0839  0.0339 -0.0197 -0.0758
 -0.1336 -0.1922 -0.2504 -0.3082 -0.3660 -0.5127 -0.6649 -0.8204 -0.9773 -1.1340
