 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F250M
  0.8614  0.8289  0.8789  0.9115  0.8818  0.8375  0.7817  0.7300  0.6650  0.6023
  0.5396  0.4726  0.4016  0.3322  0.2643  0.1068 -0.0258 -0.1359 -0.3930
  0.7905  0.8062  0.8093  0.8036  0.7982  0.7888  0.7559  0.7052  0.6470  0.5857
  0.5213  0.4540  0.3854  0.3172  0.2504  0.0935 -0.0525 -0.2114 -0.3738 -0.5309
  0.7232  0.7448  0.7483  0.7417  0.7285  0.7122  0.6995  0.6740  0.6290  0.5722
  0.5108  0.4451  0.3771  0.3088  0.2416  0.0825 -0.0660 -0.2231 -0.3842 -0.5400
 -0.6898
  0.6416  0.6752  0.6856  0.6808  0.6672  0.6480  0.6250  0.6040  0.5822  0.5467
  0.4962  0.4360  0.3707  0.3034  0.2361  0.0746 -0.0770 -0.2336 -0.3923 -0.5472
 -0.6958 -0.8390
  0.5353  0.5901  0.6144  0.6177  0.6076  0.5900  0.5678  0.5419  0.5153  0.4878
  0.4564  0.4131  0.3585  0.2964  0.2309  0.0684 -0.0861 -0.2417 -0.3983 -0.5526
 -0.7006 -0.8426 -0.9796 -1.1121
  0.4074  0.4799  0.5261  0.5444  0.5434  0.5307  0.5114  0.4886  0.4618  0.4311
  0.3990  0.3648  0.3241  0.2749  0.2187  0.0621 -0.0941 -0.2484 -0.4028 -0.5564
 -0.7041 -0.8456 -0.9815 -1.1127 -1.2403 -1.3644 -1.4850 -1.6022 -1.7160 -1.8264
  0.2653  0.3493  0.4150  0.4522  0.4671  0.4644  0.4508  0.4317  0.4089  0.3826
  0.3516  0.3164  0.2785  0.2368  0.1896  0.0507 -0.1023 -0.2546 -0.4069 -0.5587
 -0.7063 -0.8478 -0.9832 -1.1134 -1.2391 -1.3611 -1.4798 -1.5955 -1.7084 -1.8186
 -1.9255
  0.1164  0.2066  0.2826  0.3363  0.3700  0.3835  0.3809  0.3682  0.3497  0.3280
  0.3026  0.2726  0.2375  0.1978  0.1545  0.0295 -0.1137 -0.2627 -0.4116 -0.5603
 -0.7070 -0.8488 -0.9844 -1.1142 -1.2390 -1.3597 -1.4768 -1.5906 -1.7017 -1.8102
 -1.9165
 -0.0320  0.0603  0.1389  0.1982  0.2493  0.2807  0.2940  0.2928  0.2817  0.2649
  0.2446  0.2209  0.1927  0.1589  0.1196  0.0032 -0.1311 -0.2741 -0.4198 -0.5648
 -0.7090 -0.8505 -0.9869 -1.1173 -1.2421 -1.3621 -1.4782 -1.5908 -1.7004 -1.8072
 -1.9113
 -0.1725 -0.0811 -0.0040  0.0601  0.1126  0.1544  0.1849  0.1994  0.2005  0.1919
  0.1776  0.1594  0.1378  0.1111  0.0790 -0.0224 -0.1483 -0.2856 -0.4269 -0.5682
 -0.7088 -0.8482 -0.9844 -1.1157 -1.2412 -1.3614 -1.4770 -1.5886 -1.6967 -1.8018
 -1.9062
 -0.3007 -0.2184 -0.1466 -0.0845 -0.0310  0.0146  0.0529  0.0830  0.0996  0.1039
  0.0986  0.0873  0.0719  0.0531  0.0304 -0.0521 -0.1670 -0.2973 -0.4341 -0.5726
 -0.7100 -0.8463 -0.9809 -1.1122 -1.2387 -1.3598 -1.4759 -1.5874 -1.6949 -1.7990
 -1.9002
