 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F322W2
  0.4122  0.3584  0.3099  0.2646  0.2237  0.1965  0.2439  0.2604  0.2767  0.2797
  0.2630  0.2160  0.1700  0.1046  0.0341 -0.1457 -0.3175 -0.4985 -0.6687
  0.5130  0.4527  0.3928  0.3333  0.2808  0.2429  0.2194  0.2089  0.2092  0.2173
  0.2186  0.1971  0.1476  0.0828  0.0129 -0.1638 -0.3391 -0.5106 -0.6753 -0.8329
  0.5164  0.4658  0.4133  0.3601  0.3087  0.2613  0.2217  0.1940  0.1754  0.1635
  0.1609  0.1544  0.1203  0.0616 -0.0059 -0.1805 -0.3537 -0.5244 -0.6887 -0.8455
 -0.9958
  0.5014  0.4591  0.4141  0.3669  0.3189  0.2727  0.2313  0.1957  0.1664  0.1419
  0.1186  0.1058  0.0848  0.0379 -0.0243 -0.1945 -0.3654 -0.5348 -0.6989 -0.8554
 -1.0048 -1.1481
  0.4649  0.4327  0.3967  0.3568  0.3140  0.2699  0.2272  0.1888  0.1552  0.1244
  0.0948  0.0665  0.0439  0.0059 -0.0468 -0.2079 -0.3753 -0.5423 -0.7061 -0.8628
 -1.0119 -1.1546 -1.2915 -1.4236
  0.4064  0.3849  0.3596  0.3295  0.2941  0.2549  0.2139  0.1738  0.1365  0.1024
  0.0692  0.0348  0.0061 -0.0303 -0.0775 -0.2235 -0.3851 -0.5482 -0.7106 -0.8677
 -1.0173 -1.1598 -1.2961 -1.4273 -1.5541 -1.6770 -1.7962 -1.9121 -2.0248 -2.1346
  0.3305  0.3158  0.3015  0.2825  0.2572  0.2256  0.1897  0.1515  0.1132  0.0763
  0.0410  0.0052 -0.0292 -0.0652 -0.1096 -0.2441 -0.3966 -0.5540 -0.7131 -0.8700
 -1.0205 -1.1636 -1.2999 -1.4306 -1.5563 -1.6777 -1.7955 -1.9099 -2.0214 -2.1302
 -2.2363
  0.2385  0.2302  0.2230  0.2142  0.2004  0.1790  0.1513  0.1184  0.0826  0.0461
  0.0097 -0.0267 -0.0629 -0.0991 -0.1411 -0.2667 -0.4105 -0.5615 -0.7154 -0.8700
 -1.0210 -1.1654 -1.3025 -1.4333 -1.5587 -1.6795 -1.7962 -1.9092 -2.0191 -2.1264
 -2.2313
  0.1380  0.1325  0.1286  0.1261  0.1221  0.1120  0.0946  0.0703  0.0407  0.0076
 -0.0272 -0.0628 -0.0987 -0.1349 -0.1742 -0.2913 -0.4270 -0.5724 -0.7212 -0.8717
 -1.0216 -1.1671 -1.3058 -1.4377 -1.5635 -1.6842 -1.8006 -1.9132 -2.0223 -2.1282
 -2.2309
  0.0289  0.0227  0.0254  0.0252  0.0261  0.0252  0.0186  0.0048 -0.0157 -0.0417
 -0.0716 -0.1042 -0.1381 -0.1730 -0.2096 -0.3168 -0.4430 -0.5817 -0.7258 -0.8719
 -1.0184 -1.1632 -1.3031 -1.4366 -1.5636 -1.6848 -1.8012 -1.9132 -2.0239 -2.1288
 -2.2301
 -0.0887 -0.0992 -0.0866 -0.0808 -0.0812 -0.0787 -0.0773 -0.0807 -0.0907 -0.1070
 -0.1288 -0.1552 -0.1847 -0.2163 -0.2497 -0.3462 -0.4620 -0.5924 -0.7313 -0.8734
 -1.0163 -1.1585 -1.2980 -1.4329 -1.5615 -1.6840 -1.8012 -1.9136 -2.0217 -2.1262
 -2.2275
 -0.2149 -0.2332 -0.2074 -0.1903 -0.1927 -0.1915 -0.1876 -0.1845 -0.1852 -0.1910
