 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -0.2364 -0.2034 -0.1733 -0.1467 -0.1239 -0.0846 -0.0609 -0.0469 -0.0447 -0.0592
 -0.0891 -0.1269 -0.1664 -0.2048 -0.2418 -0.2776 -0.3130 -0.3482 -0.3839 -0.4209
 -0.4600
 -0.5933 -0.5134 -0.4564 -0.4121 -0.3798 -0.3489 -0.3203 -0.2923 -0.2638 -0.2337
 -0.2035 -0.1745 -0.1478 -0.1236 -0.1022 -0.0623 -0.0399 -0.0303 -0.0317 -0.0459
 -0.0746 -0.1135 -0.1566 -0.2000 -0.2419 -0.2819 -0.3206 -0.3580 -0.3947 -0.4315
 -0.4691
 -0.5891 -0.4754 -0.3983 -0.3462 -0.3100 -0.2814 -0.2560 -0.2321 -0.2097 -0.1874
 -0.1643 -0.1409 -0.1185 -0.0979 -0.0794 -0.0435 -0.0218 -0.0136 -0.0175
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.7936 -1.7121 -1.5373 -1.3526 -1.1739 -1.0215 -0.9084 -0.8127 -0.7234 -0.6386
 -0.5591 -0.4838 -0.4125 -0.3449 -0.2812 -0.1452 -0.0492  0.0034  0.0185
 -1.5007 -1.4868 -1.4564 -1.3191 -1.1585 -1.0068 -0.8820 -0.7834 -0.6952 -0.6140
 -0.5384 -0.4670 -0.3994 -0.3355 -0.2757 -0.1496 -0.0632 -0.0160 -0.0018 -0.0083
 -1.3720 -1.2651 -1.2182 -1.2150 -1.1304 -0.9972 -0.8684 -0.7623 -0.6745 -0.5959
 -0.5238 -0.4561 -0.3921 -0.3316 -0.2750 -0.1565 -0.0764 -0.0324 -0.0184 -0.0246
 -0.0419
 -1.2922 -1.1737 -1.0703 -0.9996 -0.9788 -0.9502 -0.8568 -0.7497 -0.6580 -0.5804
 -0.5111 -0.4467 -0.3860 -0.3287 -0.2751 -0.1629 -0.0874 -0.0457 -0.0317 -0.0378
 -0.0547 -0.0776
 -1.2205 -1.1114 -1.0043 -0.9072 -0.8285 -0.7784 -0.7589 -0.7198 -0.6437 -0.5657
 -0.4979 -0.4365 -0.3788 -0.3244 -0.2736 -0.1671 -0.0954 -0.0556 -0.0420 -0.0480
 -0.0654 -0.0882 -0.1148 -0.1448
 -1.1487 -1.0516 -0.9539 -0.8580 -0.7682 -0.6903 -0.6297 -0.5908 -0.5695 -0.5348
 -0.4801 -0.4235 -0.3691 -0.3177 -0.2695 -0.1683 -0.1001 -0.0621 -0.0489 -0.0551
 -0.0736 -0.0976 -0.1243 -0.1539 -0.1860 -0.2217 -0.2621 -0.3082 -0.3591 -0.4104
 -1.0757 -0.9884 -0.9016 -0.8152 -0.7302 -0.6504 -0.5785 -0.5165 -0.4680 -0.4366
 -0.4148 -0.3875 -0.3499 -0.3061 -0.2618 -0.1661 -0.1013 -0.0649 -0.0522 -0.0587
 -0.0785 -0.1046 -0.1328 -0.1628 -0.1948 -0.2284 -0.2650 -0.3060 -0.3525 -0.4043
 -0.4574
 -1.0075 -0.9217 -0.8436 -0.7674 -0.6919 -0.6175 -0.5468 -0.4819 -0.4245 -0.3757
 -0.3378 -0.3110 -0.2903 -0.2680 -0.2403 -0.1600 -0.0988 -0.0642 -0.0517 -0.0583
 -0.0793 -0.1080 -0.1390 -0.1709 -0.2035 -0.2375 -0.2725 -0.3098 -0.3512 -0.3980
 -0.4510
 -0.9526 -0.8576 -0.7808 -0.7117 -0.6454 -0.5802 -0.5160 -0.4542 -0.3969 -0.3449
 -0.2995 -0.2615 -0.2315 -0.2086 -0.1897 -0.1414 -0.0914 -0.0593 -0.0475 -0.0540
 -0.0757 -0.1070 -0.1417 -0.1768 -0.2118 -0.2468 -0.2827 -0.3207 -0.3607 -0.4026
 -0.4461
 -0.9211 -0.8103 -0.7227 -0.6537 -0.5928 -0.5356 -0.4800 -0.4251 -0.3721 -0.3220
 -0.2762 -0.2353 -0.2001 -0.1707 -0.1471 -0.1067 -0.0755 -0.0506 -0.0400 -0.0458
 -0.0669 -0.0998 -0.1382 -0.1775 -0.2160 -0.2537 -0.2912 -0.3285 -0.3664 -0.4056
 -0.4474
 -0.9257 -0.7811 -0.6786 -0.6006 -0.5378 -0.4843 -0.4353 -0.3882 -0.3421 -0.2970
 -0.2542 -0.2146 -0.1789 -0.1478 -0.1212 -0.0754 -0.0505 -0.0354 -0.0291 -0.0350
 -0.0551 -0.0879 -0.1287 -0.1722 -0.2152 -0.2568 -0.2973 -0.3367 -0.3755 -0.4145
 -0.4543
 -0.9738 -0.7884 -0.6582 -0.5631 -0.4904 -0.4330 -0.3853 -0.3431 -0.3038 -0.2654
 -0.2279 -0.1920 -0.1587 -0.1286 -0.1021 -0.0533 -0.0270 -0.0157 -0.0144
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -1.8562 -1.7042 -1.5015 -1.3144 -1.1404 -0.9906 -0.8791 -0.7888 -0.7066 -0.6247
 -0.5490 -0.4775 -0.4100 -0.3463 -0.2862 -0.1540 -0.0550  0.0047  0.0266
 -1.5872 -1.5903 -1.4723 -1.2969 -1.1307 -0.9787 -0.8588 -0.7641 -0.6812 -0.6026
 -0.5301 -0.4622 -0.3980 -0.3374 -0.2802 -0.1564 -0.0663 -0.0131  0.0064  0.0023
 -1.4119 -1.3293 -1.3310 -1.2666 -1.1222 -0.9777 -0.8485 -0.7465 -0.6624 -0.5858
 -0.5165 -0.4518 -0.3908 -0.3332 -0.2788 -0.1614 -0.0774 -0.0283 -0.0096 -0.0131
 -0.0300
 -1.3385 -1.2096 -1.1159 -1.0857 -1.0687 -0.9689 -0.8463 -0.7359 -0.6474 -0.5715
 -0.5044 -0.4425 -0.3845 -0.3297 -0.2780 -0.1663 -0.0868 -0.0405 -0.0225 -0.0255
 -0.0419 -0.0652
 -1.2813 -1.1538 -1.0360 -0.9404 -0.8802 -0.8608 -0.8205 -0.7302 -0.6368 -0.5587
 -0.4921 -0.4326 -0.3772 -0.3251 -0.2760 -0.1697 -0.0938 -0.0498 -0.0324 -0.0352
 -0.0516 -0.0747 -0.1020 -0.1329
 -1.2259 -1.1072 -0.9930 -0.8865 -0.7948 -0.7229 -0.6779 -0.6552 -0.6146 -0.5464
 -0.4794 -0.4213 -0.3681 -0.3184 -0.2718 -0.1706 -0.0982 -0.0561 -0.0394 -0.0422
 -0.0588 -0.0828 -0.1102 -0.1406 -0.1741 -0.2115 -0.2533 -0.2996 -0.3500 -0.4027
 -1.1699 -1.0593 -0.9534 -0.8520 -0.7570 -0.6720 -0.5999 -0.5434 -0.5065 -0.4829
 -0.4505 -0.4044 -0.3559 -0.3091 -0.2648 -0.1687 -0.0996 -0.0594 -0.0432 -0.0462
 -0.0633 -0.0886 -0.1174 -0.1482 -0.1812 -0.2167 -0.2551 -0.2973 -0.3441 -0.3963
 -0.4495
 -1.1199 -1.0085 -0.9098 -0.8165 -0.7274 -0.6434 -0.5665 -0.4991 -0.4424 -0.3976
 -0.3668 -0.3442 -0.3198 -0.2889 -0.2527 -0.1635 -0.0980 -0.0594 -0.0439 -0.0467
 -0.0641 -0.0911 -0.1223 -0.1549 -0.1887 -0.2238 -0.2602 -0.2991 -0.3419 -0.3897
 -0.4431
 -1.0851 -0.9611 -0.8613 -0.7741 -0.6926 -0.6152 -0.5416 -0.4734 -0.4123 -0.3590
 -0.3144 -0.2791 -0.2531 -0.2329 -0.2129 -0.1521 -0.0921 -0.0558 -0.0410 -0.0438
 -0.0614 -0.0900 -0.1241 -0.1598 -0.1957 -0.2320 -0.2692 -0.3075 -0.3476 -0.3910
 -0.4378
 -1.0745 -0.9306 -0.8190 -0.7294 -0.6526 -0.5820 -0.5153 -0.4515 -0.3919 -0.3374
 -0.2890 -0.2473 -0.2124 -0.1846 -0.1628 -0.1214 -0.0813 -0.0489 -0.0348 -0.0373
 -0.0544 -0.0836 -0.1203 -0.1597 -0.1990 -0.2378 -0.2765 -0.3152 -0.3545 -0.3952
 -0.4382
 -1.0993 -0.9230 -0.7925 -0.6911 -0.6098 -0.5422 -0.4813 -0.4241 -0.3696 -0.3180
 -0.2703 -0.2274 -0.1897 -0.1575 -0.1307 -0.0850 -0.0572 -0.0367 -0.0254 -0.0279
 -0.0443 -0.0732 -0.1115 -0.1542 -0.1976 -0.2401 -0.2817 -0.3223 -0.3625 -0.4029
 -0.4438
 -1.1724 -0.9492 -0.7902 -0.6693 -0.5750 -0.5014 -0.4415 -0.3888 -0.3403 -0.2941
 -0.2502 -0.2092 -0.1720 -0.1389 -0.1104 -0.0587 -0.0308 -0.0169 -0.0121
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -1.8804 -1.6714 -1.4607 -1.2784 -1.1174 -0.9718 -0.8602 -0.7692 -0.6905 -0.6119
 -0.5390 -0.4706 -0.4062 -0.3455 -0.2885 -0.1613 -0.0617  0.0026  0.0344
 -1.7024 -1.6348 -1.4552 -1.2677 -1.1047 -0.9595 -0.8422 -0.7487 -0.6671 -0.5913
 -0.5214 -0.4561 -0.3947 -0.3368 -0.2821 -0.1619 -0.0698 -0.0110  0.0145  0.0140
 -1.4550 -1.4348 -1.4095 -1.2643 -1.1006 -0.9561 -0.8321 -0.7327 -0.6498 -0.5752
 -0.5081 -0.4457 -0.3873 -0.3321 -0.2800 -0.1652 -0.0785 -0.0243 -0.0007 -0.0007
 -0.0164
 -1.3720 -1.2444 -1.1909 -1.1895 -1.0943 -0.9562 -0.8296 -0.7223 -0.6357 -0.5615
 -0.4961 -0.4363 -0.3806 -0.3281 -0.2785 -0.1689 -0.0862 -0.0351 -0.0129 -0.0125
 -0.0274 -0.0509
 -1.3279 -1.1841 -1.0637 -0.9868 -0.9663 -0.9311 -0.8282 -0.7190 -0.6256 -0.5496
 -0.4842 -0.4264 -0.3731 -0.3231 -0.2759 -0.1714 -0.0923 -0.0436 -0.0224 -0.0219
 -0.0362 -0.0592 -0.0871 -0.1189
 -1.2901 -1.1493 -1.0205 -0.9090 -0.8238 -0.7729 -0.7507 -0.7036 -0.6206 -0.5399
 -0.4726 -0.4155 -0.3640 -0.3163 -0.2714 -0.1720 -0.0962 -0.0495 -0.0292 -0.0288
 -0.0428 -0.0660 -0.0940 -0.1251 -0.1594 -0.1977 -0.2408 -0.2892 -0.3417 -0.3934
 -1.2540 -1.1179 -0.9922 -0.8772 -0.7761 -0.6919 -0.6275 -0.5860 -0.5601 -0.5205
 -0.4608 -0.4034 -0.3532 -0.3073 -0.2644 -0.1700 -0.0978 -0.0530 -0.0332 -0.0329
 -0.0469 -0.0708 -0.0997 -0.1313 -0.1652 -0.2020 -0.2417 -0.2853 -0.3338 -0.3868
 -0.4400
 -1.2255 -1.0855 -0.9643 -0.8534 -0.7523 -0.6609 -0.5820 -0.5164 -0.4652 -0.4296
 -0.4044 -0.3744 -0.3361 -0.2950 -0.2549 -0.1653 -0.0965 -0.0536 -0.0344 -0.0340
 -0.0481 -0.0727 -0.1033 -0.1365 -0.1713 -0.2076 -0.2462 -0.2870 -0.3310 -0.3795
 -0.4335
 -1.2138 -1.0604 -0.9326 -0.8255 -0.7286 -0.6399 -0.5589 -0.4869 -0.4251 -0.3735
 -0.3325 -0.3026 -0.2794 -0.2573 -0.2319 -0.1563 -0.0915 -0.0507 -0.0324 -0.0320
 -0.0462 -0.0716 -0.1043 -0.1401 -0.1770 -0.2144 -0.2530 -0.2929 -0.3346 -0.3790
 -0.4278
 -1.2274 -1.0488 -0.9088 -0.7967 -0.7023 -0.6179 -0.5406 -0.4694 -0.4052 -0.3486
 -0.3000 -0.2593 -0.2266 -0.2016 -0.1817 -0.1355 -0.0836 -0.0451 -0.0275 -0.0269
 -0.0407 -0.0663 -0.1006 -0.1394 -0.1792 -0.2190 -0.2589 -0.2991 -0.3401 -0.3824
 -0.4270
 -1.2748 -1.0633 -0.9019 -0.7746 -0.6740 -0.5910 -0.5176 -0.4506 -0.3888 -0.3322
 -0.2815 -0.2372 -0.1991 -0.1673 -0.1416 -0.0974 -0.0645 -0.0357 -0.0195 -0.0190
 -0.0322 -0.0575 -0.0926 -0.1339 -0.1772 -0.2203 -0.2629 -0.3049 -0.3466 -0.3886
 -0.4308
 -1.3698 -1.1104 -0.9194 -0.7708 -0.6541 -0.5631 -0.4896 -0.4258 -0.3682 -0.3150
 -0.2658 -0.2212 -0.1816 -0.1472 -0.1179 -0.0658 -0.0363 -0.0181 -0.0082
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.8597 -1.6249 -1.4155 -1.2424 -1.0912 -0.9541 -0.8459 -0.7525 -0.6740 -0.5999
 -0.5294 -0.4630 -0.4010 -0.3429 -0.2882 -0.1662 -0.0678  0.0023  0.0397
 -1.6934 -1.6319 -1.4244 -1.2364 -1.0776 -0.9395 -0.8273 -0.7339 -0.6537 -0.5802
 -0.5123 -0.4490 -0.3897 -0.3340 -0.2815 -0.1652 -0.0730 -0.0097  0.0221  0.0263
 -1.5320 -1.5429 -1.4239 -1.2437 -1.0770 -0.9332 -0.8158 -0.7185 -0.6375 -0.5645
 -0.4990 -0.4385 -0.3820 -0.3289 -0.2787 -0.1672 -0.0794 -0.0206  0.0082  0.0122
 -0.0013
 -1.3988 -1.2983 -1.3023 -1.2336 -1.0832 -0.9371 -0.8117 -0.7085 -0.6239 -0.5509
 -0.4870 -0.4289 -0.3750 -0.3244 -0.2766 -0.1699 -0.0856 -0.0298 -0.0029  0.0011
 -0.0115 -0.0346
 -1.3608 -1.2065 -1.0999 -1.0702 -1.0499 -0.9398 -0.8145 -0.7044 -0.6141 -0.5395
 -0.4752 -0.4188 -0.3671 -0.3190 -0.2735 -0.1719 -0.0908 -0.0373 -0.0117 -0.0078
 -0.0196 -0.0418 -0.0701 -0.1026
 -1.3397 -1.1778 -1.0396 -0.9333 -0.8721 -0.8529 -0.8032 -0.7053 -0.6098 -0.5302
 -0.4640 -0.4079 -0.3579 -0.3118 -0.2686 -0.1721 -0.0945 -0.0429 -0.0181 -0.0144
 -0.0257 -0.0475 -0.0756 -0.1075 -0.1428 -0.1824 -0.2269 -0.2768 -0.3302 -0.3826
 -1.3243 -1.1614 -1.0181 -0.8947 -0.7932 -0.7189 -0.6742 -0.6476 -0.5988 -0.5245
 -0.4548 -0.3966 -0.3473 -0.3028 -0.2616 -0.1699 -0.0960 -0.0463 -0.0222 -0.0186
 -0.0297 -0.0514 -0.0799 -0.1121 -0.1470 -0.1849 -0.2261 -0.2714 -0.3215 -0.3754
 -0.4288
 -1.3211 -1.1486 -1.0044 -0.8783 -0.7679 -0.6743 -0.5985 -0.5409 -0.5017 -0.4732
 -0.4358 -0.3847 -0.3354 -0.2920 -0.2523 -0.1651 -0.0949 -0.0474 -0.0238 -0.0202
 -0.0312 -0.0531 -0.0825 -0.1159 -0.1514 -0.1889 -0.2289 -0.2715 -0.3174 -0.3674
 -0.4220
 -1.3351 -1.1431 -0.9909 -0.8639 -0.7531 -0.6556 -0.5706 -0.4986 -0.4395 -0.3930
 -0.3586 -0.3323 -0.3045 -0.2726 -0.2384 -0.1566 -0.0902 -0.0450 -0.0225 -0.0189
 -0.0301 -0.0525 -0.0830 -0.1184 -0.1557 -0.1941 -0.2340 -0.2752 -0.3186 -0.3652
 -0.4156
 -1.3761 -1.1580 -0.9873 -0.8520 -0.7401 -0.6430 -0.5571 -0.4809 -0.4149 -0.3587
 -0.3118 -0.2742 -0.2451 -0.2219 -0.2013 -0.1440 -0.0834 -0.0404 -0.0186 -0.0149
 -0.0257 -0.0483 -0.0798 -0.1170 -0.1568 -0.1973 -0.2383 -0.2800 -0.3227 -0.3668
 -0.4135
 -1.4505 -1.1976 -1.0022 -0.8485 -0.7275 -0.6289 -0.5439 -0.4685 -0.4012 -0.3417
 -0.2899 -0.2458 -0.2088 -0.1786 -0.1546 -0.1111 -0.0703 -0.0326 -0.0120 -0.0082
 -0.0187 -0.0410 -0.0729 -0.1118 -0.1542 -0.1975 -0.2409 -0.2842 -0.3275 -0.3713
 -0.4153
 -1.5682 -1.2683 -1.0417 -0.8639 -0.7243 -0.6154 -0.5280 -0.4536 -0.3879 -0.3289
 -0.2761 -0.2296 -0.1892 -0.1546 -0.1256 -0.0749 -0.0432 -0.0189 -0.0023
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.8160 -1.5811 -1.3809 -1.2169 -1.0662 -0.9326 -0.8299 -0.7412 -0.6609 -0.5884
 -0.5200 -0.4553 -0.3949 -0.3383 -0.2856 -0.1680 -0.0753 -0.0058  0.0437
 -1.7605 -1.6057 -1.3923 -1.2095 -1.0560 -0.9198 -0.8131 -0.7216 -0.6412 -0.5695
 -0.5032 -0.4413 -0.3836 -0.3295 -0.2785 -0.1657 -0.0747 -0.0085  0.0290  0.0388
 -1.6465 -1.5903 -1.4096 -1.2189 -1.0550 -0.9150 -0.7997 -0.7058 -0.6259 -0.5539
 -0.4899 -0.4307 -0.3756 -0.3239 -0.2753 -0.1669 -0.0793 -0.0171  0.0170  0.0256
  0.0148
 -1.4910 -1.3980 -1.3784 -1.2304 -1.0637 -0.9185 -0.7955 -0.6951 -0.6124 -0.5403
 -0.4777 -0.4209 -0.3683 -0.3191 -0.2727 -0.1689 -0.0844 -0.0247  0.0073  0.0152
  0.0055 -0.0165
 -1.3789 -1.2297 -1.1686 -1.1700 -1.0677 -0.9259 -0.7983 -0.6906 -0.6024 -0.5293
 -0.4659 -0.4106 -0.3601 -0.3133 -0.2693 -0.1705 -0.0890 -0.0312 -0.0005  0.0071
 -0.0019 -0.0228 -0.0512 -0.0842
 -1.3691 -1.1945 -1.0571 -0.9740 -0.9562 -0.9136 -0.8031 -0.6922 -0.5974 -0.5199
 -0.4547 -0.3996 -0.3507 -0.3059 -0.2641 -0.1705 -0.0924 -0.0364 -0.0065  0.0010
 -0.0076 -0.0276 -0.0554 -0.0880 -0.1244 -0.1648 -0.2106 -0.2623 -0.3167 -0.3698
 -1.3746 -1.1891 -1.0335 -0.9078 -0.8168 -0.7673 -0.7438 -0.6868 -0.5978 -0.5145
 -0.4459 -0.3884 -0.3400 -0.2966 -0.2567 -0.1681 -0.0940 -0.0400 -0.0107 -0.0031
 -0.0115 -0.0311 -0.0587 -0.0911 -0.1268 -0.1657 -0.2085 -0.2555 -0.3070 -0.3619
 -0.4159
 -1.3962 -1.1952 -1.0305 -0.8928 -0.7787 -0.6887 -0.6237 -0.5825 -0.5521 -0.5046
 -0.4394 -0.3791 -0.3287 -0.2860 -0.2473 -0.1630 -0.0930 -0.0414 -0.0128 -0.0051
 -0.0132 -0.0328 -0.0606 -0.0936 -0.1296 -0.1680 -0.2091 -0.2530 -0.3007 -0.3529
 -0.4085
 -1.4279 -1.2129 -1.0346 -0.8894 -0.7676 -0.6651 -0.5804 -0.5127 -0.4609 -0.4233
 -0.3930 -0.3581 -0.3147 -0.2727 -0.2351 -0.1545 -0.0883 -0.0395 -0.0122 -0.0047
 -0.0129 -0.0327 -0.0610 -0.0951 -0.1323 -0.1714 -0.2124 -0.2553 -0.3004 -0.3488
 -0.4012
 -1.5019 -1.2535 -1.0524 -0.8940 -0.7658 -0.6582 -0.5667 -0.4888 -0.4239 -0.3706
 -0.3279 -0.2949 -0.2682 -0.2419 -0.2148 -0.1443 -0.0818 -0.0355 -0.0092 -0.0017
 -0.0097 -0.0295 -0.0583 -0.0935 -0.1324 -0.1731 -0.2149 -0.2579 -0.3023 -0.3484
 -0.3970
 -1.6006 -1.3189 -1.0904 -0.9100 -0.7686 -0.6553 -0.5605 -0.4791 -0.4089 -0.3487
 -0.2978 -0.2554 -0.2208 -0.1929 -0.1699 -0.1221 -0.0719 -0.0286 -0.0035  0.0038
 -0.0038 -0.0235 -0.0526 -0.0887 -0.1293 -0.1722 -0.2161 -0.2603 -0.3052 -0.3508
 -0.3970
 -1.7239 -1.4090 -1.1498 -0.9453 -0.7829 -0.6563 -0.5557 -0.4720 -0.4002 -0.3375
 -0.2829 -0.2360 -0.1960 -0.1624 -0.1004 -0.0879 -0.0586 -0.0188  0.0049
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -1.7725 -1.5384 -1.3467 -1.1933 -1.0433 -0.9150 -0.8116 -0.7263 -0.6475 -0.5774
 -0.5103 -0.4468 -0.3875 -0.3323 -0.2809 -0.1667 -0.0755 -0.0053  0.0468
 -1.8034 -1.5704 -1.3590 -1.1827 -1.0357 -0.9032 -0.7954 -0.7080 -0.6283 -0.5588
 -0.4938 -0.4330 -0.3763 -0.3234 -0.2736 -0.1636 -0.0741 -0.0068  0.0353  0.0511
 -1.6326 -1.5934 -1.3784 -1.1936 -1.0354 -0.8988 -0.7846 -0.6930 -0.6141 -0.5434
 -0.4805 -0.4223 -0.3682 -0.3176 -0.2700 -0.1642 -0.0776 -0.0132  0.0256  0.0392
  0.0320
