 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  r   
 -2.5207 -2.4019 -2.2885 -2.1756 -2.0623 -1.9495 -1.8417 -1.7432 -1.6583 -1.5874
 -1.5270 -1.4729 -1.4218 -1.3733 -1.3263 -1.2173 -1.1279 -1.0641 -1.0286 -1.0137
 -1.0080 -1.0050 -1.0032 -1.0024 -1.0028 -1.0040 -1.0048 -1.0081 -1.0169 -1.0339
 -1.0606
 -2.4531 -2.3359 -2.2249 -2.1148 -2.0131 -1.9110 -1.8105 -1.7145 -1.6277 -1.5535
 -1.4917 -1.4390 -1.3910 -1.3452 -1.3008 -1.1992 -1.1160 -1.0550 -1.0183 -1.0046
 -1.0035 -1.0069 -1.0113 -1.0158 -1.0202 -1.0245 -1.0291 -1.0345 -1.0429 -1.0545
 -1.0691
 -2.4048 -2.2860 -2.1736 -2.0671 -1.9662 -1.8702 -1.7783 -1.6885 -1.6034 -1.5267
 -1.4613 -1.4070 -1.3606 -1.3174 -1.2764 -1.1830 -1.1041 -1.0455 -1.0084 -0.9930
 -0.9931 -1.0010 -1.0116 -1.0224 -1.0323 -1.0413 -1.0497 -1.0577 -1.0660 -1.0755
 -1.0861
 -2.3718 -2.2476 -2.1319 -2.0242 -1.9236 -1.8296 -1.7417 -1.6588 -1.5787 -1.5033
 -1.4355 -1.3776 -1.3297 -1.2889 -1.2519 -1.1664 -1.0920 -1.0356 -0.9992 -0.9818
 -0.9807 -0.9898 -1.0044 -1.0210 -1.0372 -1.0522 -1.0658 -1.0781 -1.0895 -1.1008
 -1.1131
 -2.3332 -2.1943 -2.0741 -1.9684 -1.8735 -1.7862 -1.7038 -1.6246 -1.5490 -1.4780
 -1.4121 -1.3524 -1.3012 -1.2589 -1.2232 -1.1471 -1.0793 -1.0254 -0.9898
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.6369 -3.5577 -3.4334 -3.1997 -2.9374 -2.6927 -2.4926 -2.3313 -2.1878 -2.0534
 -1.9269 -1.8095 -1.7018 -1.6034 -1.5137 -1.3278 -1.1780 -1.0568 -0.9840
 -3.3483 -3.1557 -3.0466 -2.9791 -2.8168 -2.5992 -2.3953 -2.2291 -2.0892 -1.9611
 -1.8417 -1.7317 -1.6315 -1.5409 -1.4589 -1.2873 -1.1550 -1.0578 -0.9916 -0.9476
 -3.1940 -2.9786 -2.7953 -2.6566 -2.5823 -2.4939 -2.3330 -2.1633 -2.0206 -1.8981
 -1.7851 -1.6815 -1.5875 -1.5026 -1.4262 -1.2670 -1.1460 -1.0589 -1.0002 -0.9610
 -0.9343
 -3.0868 -2.8796 -2.6864 -2.5112 -2.3667 -2.2653 -2.1992 -2.1057 -1.9748 -1.8531
 -1.7447 -1.6467 -1.5580 -1.4781 -1.4061 -1.2560 -1.1423 -1.0616 -1.0085 -0.9736
 -0.9493 -0.9324
 -3.0011 -2.8094 -2.6228 -2.4485 -2.2912 -2.1525 -2.0400 -1.9567 -1.8929 -1.8108
 -1.7143 -1.6199 -1.5352 -1.4597 -1.3915 -1.2490 -1.1405 -1.0640 -1.0151 -0.9844
 -0.9634 -0.9483 -0.9380 -0.9332
 -2.9338 -2.7519 -2.5768 -2.4075 -2.2499 -2.1068 -1.9794 -1.8696 -1.7813 -1.7164
 -1.6585 -1.5901 -1.5150 -1.4426 -1.3777 -1.2423 -1.1382 -1.0644 -1.0185 -0.9921
 -0.9753 -0.9632 -0.9549 -0.9498 -0.9467 -0.9471 -0.9530 -0.9657 -0.9859 -1.0115
 -2.8712 -2.7008 -2.5378 -2.3772 -2.2234 -2.0809 -1.9515 -1.8365 -1.7366 -1.6535
 -1.5866 -1.5321 -1.4785 -1.4208 -1.3620 -1.2337 -1.1339 -1.0620 -1.0178 -0.9950
 -0.9832 -0.9757 -0.9705 -0.9675 -0.9666 -0.9667 -0.9697 -0.9779 -0.9929 -1.0159
 -1.0463
 -2.8190 -2.6540 -2.5028 -2.3512 -2.2038 -2.0638 -1.9349 -1.8183 -1.7152 -1.6260
 -1.5511 -1.4884 -1.4347 -1.3860 -1.3376 -1.2211 -1.1267 -1.0567 -1.0130 -0.9922
 -0.9854 -0.9834 -0.9829 -0.9836 -0.9852 -0.9859 -0.9878 -0.9935 -1.0051 -1.0243
 -1.0521
 -2.7837 -2.6168 -2.4689 -2.3259 -2.1854 -2.0498 -1.9226 -1.8057 -1.7006 -1.6084
 -1.5297 -1.4635 -1.4064 -1.3557 -1.3095 -1.2040 -1.1150 -1.0481 -1.0047 -0.9844
 -0.9807 -0.9845 -0.9901 -0.9958 -1.0014 -1.0072 -1.0134 -1.0217 -1.0324 -1.0452
 -1.0599
 -2.7729 -2.5953 -2.4432 -2.3047 -2.1711 -2.0409 -1.9162 -1.7999 -1.6938 -1.5987
 -1.5161 -1.4464 -1.3875 -1.3359 -1.2891 -1.1874 -1.1029 -1.0385 -0.9955 -0.9739
 -0.9708 -0.9783 -0.9898 -1.0016 -1.0128 -1.0231 -1.0330 -1.0426 -1.0525 -1.0638
 -1.0759
 -2.7925 -2.5906 -2.4277 -2.2881 -2.1589 -2.0335 -1.9127 -1.7976 -1.6909 -1.5940
 -1.5078 -1.4335 -1.3710 -1.3182 -1.2717 -1.1719 -1.0904 -1.0281 -0.9858 -0.9630
 -0.9585 -0.9670 -0.9822 -0.9998 -1.0171 -1.0333 -1.0483 -1.0621 -1.0751 -1.0880
 -1.1017
 -2.8376 -2.6028 -2.4226 -2.2759 -2.1481 -2.0272 -1.9105 -1.7981 -1.6915 -1.5931
 -1.5043 -1.4258 -1.3582 -1.3016 -1.2538 -1.1569 -1.0782 -1.0175 -0.9760
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.8425 -3.6655 -3.3677 -3.0630 -2.7735 -2.5296 -2.3507 -2.2033 -2.0707 -1.9486
 -1.8338 -1.7262 -1.6265 -1.5348 -1.4510 -1.2759 -1.1415 -1.0390 -0.9656
 -3.4353 -3.3532 -3.2516 -3.0069 -2.7382 -2.4906 -2.2911 -2.1370 -2.0046 -1.8857
 -1.7746 -1.6714 -1.5764 -1.4898 -1.4114 -1.2496 -1.1275 -1.0364 -0.9716 -0.9277
 -3.2760 -3.0642 -2.9434 -2.8822 -2.7084 -2.4783 -2.2669 -2.0974 -1.9617 -1.8446
 -1.7371 -1.6377 -1.5467 -1.4641 -1.3896 -1.2367 -1.1219 -1.0375 -0.9784 -0.9390
 -0.9128
 -3.2027 -2.9669 -2.7666 -2.6172 -2.5354 -2.4409 -2.2639 -2.0836 -1.9358 -1.8165
 -1.7115 -1.6153 -1.5276 -1.4483 -1.3770 -1.2307 -1.1209 -1.0406 -0.9852 -0.9493
 -0.9258 -0.9099
 -3.1568 -2.9244 -2.7107 -2.5222 -2.3653 -2.2485 -2.1727 -2.0701 -1.9279 -1.7980
 -1.6925 -1.5985 -1.5134 -1.4368 -1.3682 -1.2275 -1.1215 -1.0439 -0.9911 -0.9580
 -0.9374 -0.9236 -0.9146 -0.9089
 -3.1263 -2.9007 -2.6881 -2.4928 -2.3168 -2.1641 -2.0382 -1.9427 -1.8705 -1.7815
 -1.6787 -1.5849 -1.5012 -1.4267 -1.3602 -1.2243 -1.1216 -1.0461 -0.9951 -0.9643
 -0.9469 -0.9362 -0.9293 -0.9257 -0.9242 -0.9264 -0.9344 -0.9499 -0.9724 -0.9975
 -3.1085 -2.8884 -2.6792 -2.4845 -2.3062 -2.1458 -2.0032 -1.8789 -1.7763 -1.6977
 -1.6326 -1.5643 -1.4894 -1.4165 -1.3513 -1.2196 -1.1199 -1.0461 -0.9963 -0.9672
 -0.9529 -0.9461 -0.9426 -0.9413 -0.9422 -0.9441 -0.9491 -0.9596 -0.9775 -1.0031
 -1.0324
 -3.0994 -2.8853 -2.6795 -2.4860 -2.3074 -2.1447 -1.9978 -1.8663 -1.7506 -1.6517
 -1.5707 -1.5081 -1.4536 -1.3979 -1.3401 -1.2123 -1.1156 -1.0434 -0.9943 -0.9662
 -0.9544 -0.9519 -0.9528 -0.9552 -0.9587 -0.9634 -0.9684 -0.9761 -0.9890 -1.0092
 -1.0381
 -3.1047 -2.8869 -2.6858 -2.4939 -2.3144 -2.1505 -2.0020 -1.8677 -1.7472 -1.6408
 -1.5494 -1.4737 -1.4126 -1.3613 -1.3141 -1.2004 -1.1072 -1.0370 -0.9886 -0.9609
 -0.9507 -0.9520 -0.9581 -0.9655 -0.9731 -0.9809 -0.9894 -1.0001 -1.0131 -1.0282
 -1.0452
 -3.1334 -2.9055 -2.6999 -2.5121 -2.3330 -2.1665 -2.0155 -1.8792 -1.7561 -1.6456
 -1.5483 -1.4650 -1.3959 -1.3386 -1.2894 -1.1856 -1.0964 -1.0287 -0.9809 -0.9527
 -0.9425 -0.9460 -0.9569 -0.9699 -0.9828 -0.9951 -1.0073 -1.0192 -1.0315 -1.0452
 -1.0618
 -3.1978 -2.9276 -2.7187 -2.5335 -2.3589 -2.1919 -2.0370 -1.8970 -1.7712 -1.6578
 -1.5562 -1.4673 -1.3917 -1.3287 -1.2756 -1.1699 -1.0850 -1.0179 -0.9712 -0.9427
 -0.9315 -0.9354 -0.9492 -0.9674 -0.9861 -1.0040 -1.0211 -1.0370 -1.0523 -1.0677
 -1.0838
 -3.3097 -2.9839 -2.7491 -2.5587 -2.3849 -2.2218 -2.0679 -1.9233 -1.7926 -1.6755
 -1.5705 -1.4770 -1.3954 -1.3262 -1.2682 -1.1575 -1.0734 -1.0074 -0.9605
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  r   
 -3.8856 -3.6304 -3.3004 -2.9947 -2.7106 -2.4697 -2.2916 -2.1494 -2.0240 -1.9060
 -1.7959 -1.6925 -1.5963 -1.5074 -1.4258 -1.2537 -1.1231 -1.0251 -0.9531
 -3.5298 -3.4732 -3.2548 -2.9644 -2.6902 -2.4409 -2.2466 -2.0961 -1.9692 -1.8536
 -1.7463 -1.6464 -1.5538 -1.4688 -1.3913 -1.2309 -1.1111 -1.0226 -0.9588 -0.9150
 -3.3071 -3.1349 -3.0815 -2.9363 -2.6865 -2.4444 -2.2317 -2.0664 -1.9345 -1.8198
 -1.7152 -1.6182 -1.5288 -1.4471 -1.3729 -1.2203 -1.1069 -1.0239 -0.9650 -0.9252
 -0.8992
 -3.2417 -2.9980 -2.8162 -2.7225 -2.6431 -2.4518 -2.2414 -2.0584 -1.9147 -1.7972
 -1.6941 -1.5996 -1.5129 -1.4339 -1.3625 -1.2158 -1.1068 -1.0272 -0.9714 -0.9345
 -0.9110 -0.8955
 -3.2154 -2.9620 -2.7388 -2.5572 -2.4258 -2.3473 -2.2382 -2.0698 -1.9110 -1.7831
 -1.6790 -1.5860 -1.5012 -1.4245 -1.3553 -1.2136 -1.1081 -1.0308 -0.9772 -0.9424
 -0.9214 -0.9080 -0.8997 -0.8949
 -3.2078 -2.9546 -2.7236 -2.5187 -2.3442 -2.2003 -2.0925 -2.0134 -1.9107 -1.7815
 -1.6684 -1.5751 -1.4915 -1.4163 -1.3490 -1.2115 -1.1089 -1.0334 -0.9813 -0.9483
 -0.9296 -0.9191 -0.9129 -0.9101 -0.9106 -0.9150 -0.9242 -0.9394 -0.9612 -0.9881
 -3.2149 -2.9625 -2.7293 -2.5182 -2.3304 -2.1663 -2.0248 -1.9062 -1.8147 -1.7405
 -1.6562 -1.5664 -1.4828 -1.4083 -1.3422 -1.2081 -1.1082 -1.0342 -0.9830 -0.9514
 -0.9348 -0.9276 -0.9247 -0.9243 -0.9261 -0.9305 -0.9378 -0.9494 -0.9671 -0.9934
 -1.0235
 -3.2310 -2.9824 -2.7480 -2.5332 -2.3399 -2.1681 -2.0159 -1.8821 -1.7664 -1.6694
 -1.5924 -1.5284 -1.4652 -1.3989 -1.3345 -1.2027 -1.1052 -1.0325 -0.9821 -0.9511
 -0.9362 -0.9322 -0.9334 -0.9367 -0.9412 -0.9472 -0.9538 -0.9632 -0.9775 -0.9989
 -1.0284
 -3.2605 -3.0074 -2.7749 -2.5575 -2.3596 -2.1827 -2.0252 -1.8848 -1.7604 -1.6514
 -1.5582 -1.4813 -1.4204 -1.3676 -1.3161 -1.1935 -1.0984 -1.0273 -0.9775 -0.9470
 -0.9332 -0.9320 -0.9376 -0.9457 -0.9544 -0.9634 -0.9734 -0.9843 -0.9971 -1.0140
 -1.0351
 -3.3108 -3.0435 -2.8117 -2.5955 -2.3936 -2.2108 -2.0481 -1.9031 -1.7735 -1.6581
 -1.5569 -1.4701 -1.3980 -1.3393 -1.2895 -1.1817 -1.0895 -1.0202 -0.9708 -0.9401
 -0.9263 -0.9267 -0.9361 -0.9492 -0.9630 -0.9766 -0.9900 -1.0033 -1.0172 -1.0326
 -1.0506
 -3.3952 -3.0926 -2.8531 -2.6385 -2.4380 -2.2507 -2.0812 -1.9305 -1.7963 -1.6762
 -1.5693 -1.4756 -1.3956 -1.3292 -1.2741 -1.1664 -1.0790 -1.0103 -0.9619 -0.9309
 -0.9166 -0.9171 -0.9288 -0.9464 -0.9657 -0.9846 -1.0028 -1.0200 -1.0368 -1.0537
 -1.0711
 -3.5331 -3.1673 -2.9039 -2.6849 -2.4863 -2.2998 -2.1259 -1.9681 -1.8276 -1.7024
 -1.5907 -1.4914 -1.4046 -1.3309 -1.2694 -1.1543 -1.0686 -1.0001 -0.9512
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  r   
 -3.9090 -3.5695 -3.2331 -2.9349 -2.6677 -2.4306 -2.2507 -2.1060 -1.9834 -1.8694
 -1.7631 -1.6634 -1.5703 -1.4839 -1.4042 -1.2340 -1.1046 -1.0079 -0.9384
 -3.6668 -3.5161 -3.2219 -2.9194 -2.6493 -2.4072 -2.2145 -2.0641 -1.9377 -1.8253
 -1.7212 -1.6242 -1.5339 -1.4505 -1.3739 -1.2137 -1.0940 -1.0067 -0.9441 -0.9004
 -3.3476 -3.2639 -3.1745 -2.9254 -2.6548 -2.4121 -2.2041 -2.0410 -1.9096 -1.7970
 -1.6949 -1.6003 -1.5126 -1.4318 -1.3580 -1.2044 -1.0906 -1.0082 -0.9498 -0.9096
 -0.8834
 -3.2662 -3.0317 -2.9079 -2.8527 -2.6677 -2.4313 -2.2167 -2.0363 -1.8943 -1.7785
 -1.6772 -1.5845 -1.4990 -1.4205 -1.3490 -1.2007 -1.0910 -1.0116 -0.9558 -0.9180
 -0.8940 -0.8790
 -3.2555 -2.9853 -2.7651 -2.6124 -2.5338 -2.4303 -2.2396 -2.0514 -1.8931 -1.7678
 -1.6648 -1.5730 -1.4891 -1.4125 -1.3429 -1.1992 -1.0927 -1.0153 -0.9613 -0.9254
 -0.9032 -0.8901 -0.8824 -0.8787
 -3.2709 -2.9905 -2.7449 -2.5389 -2.3769 -2.2604 -2.1796 -2.0636 -1.9089 -1.7686
 -1.6567 -1.5641 -1.4810 -1.4057 -1.3376 -1.1977 -1.0940 -1.0183 -0.9655 -0.9309
 -0.9105 -0.8996 -0.8940 -0.8920 -0.8928 -0.8978 -0.9087 -0.9267 -0.9510 -0.9769
 -3.3050 -3.0183 -2.7619 -2.5376 -2.3463 -2.1869 -2.0557 -1.9544 -1.8726 -1.7732
 -1.6571 -1.5578 -1.4740 -1.3992 -1.3321 -1.1951 -1.0940 -1.0196 -0.9676 -0.9341
 -0.9151 -0.9068 -0.9041 -0.9045 -0.9074 -0.9130 -0.9214 -0.9345 -0.9546 -0.9817
 -1.0113
 -3.3497 -3.0623 -2.7987 -2.5636 -2.3586 -2.1816 -2.0300 -1.8994 -1.7895 -1.7008
 -1.6257 -1.5469 -1.4676 -1.3930 -1.3261 -1.1910 -1.0918 -1.0188 -0.9673 -0.9343
 -0.9166 -0.9105 -0.9114 -0.9153 -0.9209 -0.9281 -0.9376 -0.9493 -0.9649 -0.9865
 -1.0167
 -3.4080 -3.1148 -2.8473 -2.6044 -2.3890 -2.2012 -2.0380 -1.8957 -1.7713 -1.6634
 -1.5723 -1.4971 -1.4342 -1.3751 -1.3159 -1.1838 -1.0864 -1.0145 -0.9636 -0.9310
 -0.9143 -0.9102 -0.9146 -0.9229 -0.9325 -0.9427 -0.9541 -0.9668 -0.9814 -0.9992
 -1.0228
 -3.4852 -3.1763 -2.9082 -2.6625 -2.4386 -2.2403 -2.0674 -1.9162 -1.7834 -1.6663
 -1.5640 -1.4762 -1.4028 -1.3433 -1.2919 -1.1753 -1.0795 -1.0086 -0.9580 -0.9254
 -0.9087 -0.9057 -0.9129 -0.9256 -0.9399 -0.9545 -0.9693 -0.9842 -0.9999 -1.0170
 -1.0369
 -3.5914 -3.2507 -2.9745 -2.7281 -2.5014 -2.2949 -2.1116 -1.9513 -1.8106 -1.6863
 -1.5766 -1.4807 -1.3983 -1.3295 -1.2728 -1.1618 -1.0704 -1.0003 -0.9501 -0.9172
 -0.9003 -0.8976 -0.9063 -0.9226 -0.9418 -0.9614 -0.9808 -0.9995 -1.0179 -1.0365
 -1.0553
 -3.7481 -3.3473 -3.0489 -2.7972 -2.5700 -2.3610 -2.1701 -1.9999 -1.8503 -1.7186
 -1.6021 -1.4992 -1.4094 -1.3327 -1.2686 -1.1498 -1.0617 -0.9907 -0.9404
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.9094 -3.5346 -3.1929 -2.8983 -2.6361 -2.4038 -2.2236 -2.0727 -1.9486 -1.8388
 -1.7352 -1.6382 -1.5478 -1.4637 -1.3857 -1.2172 -1.0873 -0.9918 -0.9229
 -3.6658 -3.5228 -3.1933 -2.8863 -2.6160 -2.3793 -2.1901 -2.0376 -1.9113 -1.8011
 -1.6991 -1.6044 -1.5163 -1.4344 -1.3588 -1.1983 -1.0772 -0.9896 -0.9275 -0.8841
 -3.4485 -3.4075 -3.1943 -2.9028 -2.6272 -2.3819 -2.1803 -2.0185 -1.8879 -1.7770
 -1.6765 -1.5838 -1.4978 -1.4181 -1.3447 -1.1898 -1.0740 -0.9910 -0.9327 -0.8923
 -0.8658
 -3.2890 -3.0983 -3.0521 -2.9060 -2.6536 -2.4081 -2.1928 -2.0163 -1.8760 -1.7613
 -1.6614 -1.5701 -1.4859 -1.4082 -1.3367 -1.1866 -1.0745 -0.9941 -0.9382 -0.8999
 -0.8751 -0.8602
 -3.2784 -3.0020 -2.8066 -2.7186 -2.6385 -2.4374 -2.2221 -2.0321 -1.8769 -1.7529
 -1.6509 -1.5602 -1.4773 -1.4012 -1.3314 -1.1853 -1.0763 -0.9978 -0.9433 -0.9065
 -0.8832 -0.8699 -0.8627 -0.8596
 -3.3132 -3.0087 -2.7571 -2.5643 -2.4367 -2.3612 -2.2404 -2.0612 -1.8939 -1.7552
 -1.6445 -1.5527 -1.4702 -1.3951 -1.3267 -1.1842 -1.0779 -1.0010 -0.9474 -0.9118
 -0.8897 -0.8780 -0.8727 -0.8714 -0.8734 -0.8800 -0.8924 -0.9117 -0.9371 -0.9638
 -3.3743 -3.0528 -2.7773 -2.5470 -2.3620 -2.2186 -2.1128 -2.0276 -1.9122 -1.7717
 -1.6470 -1.5478 -1.4644 -1.3896 -1.3219 -1.1821 -1.0782 -1.0027 -0.9498 -0.9149
 -0.8941 -0.8840 -0.8811 -0.8821 -0.8859 -0.8927 -0.9029 -0.9180 -0.9396 -0.9678
 -0.9979
 -3.4542 -3.1215 -2.8289 -2.5779 -2.3669 -2.1917 -2.0473 -1.9275 -1.8310 -1.7471
 -1.6528 -1.5491 -1.4606 -1.3848 -1.3171 -1.1787 -1.0767 -1.0025 -0.9500 -0.9156
 -0.8957 -0.8874 -0.8871 -0.8912 -0.8977 -0.9060 -0.9169 -0.9303 -0.9479 -0.9716
 -1.0027
 -3.5437 -3.2020 -2.8998 -2.6326 -2.4027 -2.2086 -2.0450 -1.9058 -1.7858 -1.6832
 -1.5974 -1.5223 -1.4484 -1.3776 -1.3107 -1.1728 -1.0722 -0.9990 -0.9472 -0.9131
 -0.8941 -0.8873 -0.8897 -0.8975 -0.9076 -0.9188 -0.9316 -0.9455 -0.9619 -0.9824
 -1.0080
 -3.6522 -3.2948 -2.9868 -2.7111 -2.4659 -2.2546 -2.0751 -1.9219 -1.7898 -1.6743
 -1.5736 -1.4873 -1.4140 -1.3522 -1.2960 -1.1669 -1.0669 -0.9943 -0.9426 -0.9085
 -0.8897 -0.8838 -0.8883 -0.8995 -0.9138 -0.9291 -0.9450 -0.9615 -0.9791 -0.9976
 -1.0203
 -3.7862 -3.3991 -3.0804 -2.8001 -2.5474 -2.3224 -2.1272 -1.9601 -1.8164 -1.6912
 -1.5815 -1.4856 -1.4026 -1.3323 -1.2741 -1.1568 -1.0596 -0.9875 -0.9359 -0.9015
 -0.8825 -0.8769 -0.8826 -0.8966 -0.9150 -0.9349 -0.9551 -0.9751 -0.9952 -1.0159
 -1.0365
 -3.9631 -3.5209 -3.1819 -2.8938 -2.6374 -2.4059 -2.1988 -2.0176 -1.8611 -1.7255
 -1.6069 -1.5030 -1.4122 -1.3339 -1.2678 -1.1450 -1.0525 -0.9790 -0.9274
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  r   
 -3.8014 -3.4338 -3.1147 -2.8418 -2.5882 -2.3663 -2.1949 -2.0489 -1.9220 -1.8130
 -1.7116 -1.6168 -1.5286 -1.4464 -1.3701 -1.2034 -1.0730 -0.9753 -0.9056
 -3.7246 -3.4644 -3.1343 -2.8395 -2.5806 -2.3493 -2.1686 -2.0172 -1.8895 -1.7805
 -1.6801 -1.5871 -1.5007 -1.4205 -1.3459 -1.1854 -1.0619 -0.9720 -0.9094 -0.8658
 -3.5808 -3.4520 -3.1669 -2.8674 -2.5971 -2.3574 -2.1591 -2.0007 -1.8700 -1.7595
 -1.6603 -1.5690 -1.4844 -1.4059 -1.3331 -1.1773 -1.0584 -0.9730 -0.9138 -0.8733
 -0.8463
 -3.3937 -3.2194 -3.1432 -2.8999 -2.6310 -2.3863 -2.1728 -1.9993 -1.8605 -1.7461
 -1.6471 -1.5569 -1.4739 -1.3970 -1.3259 -1.1741 -1.0586 -0.9757 -0.9187 -0.8800
 -0.8545 -0.8393
 -3.2817 -3.0210 -2.8921 -2.8455 -2.6594 -2.4227 -2.2043 -2.0155 -1.8622 -1.7394
 -1.6380 -1.5482 -1.4661 -1.3906 -1.3210 -1.1729 -1.0602 -0.9791 -0.9233 -0.8858
 -0.8616 -0.8476 -0.8408 -0.8382
 -3.3280 -3.0125 -2.7706 -2.6145 -2.5449 -2.4366 -2.2398 -2.0468 -1.8791 -1.7425
 -1.6328 -1.5416 -1.4597 -1.3851 -1.3167 -1.1719 -1.0619 -0.9823 -0.9272 -0.8906
 -0.8674 -0.8546 -0.8493 -0.8487 -0.8519 -0.8593 -0.8729 -0.8942 -0.9207 -0.9485
 -3.4151 -3.0651 -2.7802 -2.5550 -2.3894 -2.2802 -2.2005 -2.0729 -1.9092 -1.7597
 -1.6363 -1.5377 -1.4546 -1.3800 -1.3122 -1.1700 -1.0625 -0.9843 -0.9299 -0.8938
 -0.8715 -0.8599 -0.8563 -0.8576 -0.8622 -0.8700 -0.8818 -0.8988 -0.9221 -0.9514
 -0.9824
 -3.5304 -3.1550 -2.8395 -2.5798 -2.3703 -2.2061 -2.0782 -1.9791 -1.8907 -1.7796
 -1.6529 -1.5411 -1.4518 -1.3760 -1.3079 -1.1668 -1.0614 -0.9846 -0.9307 -0.8949
 -0.8734 -0.8631 -0.8613 -0.8651 -0.8721 -0.8813 -0.8934 -0.9084 -0.9281 -0.9541
 -0.9863
 -3.6568 -3.2654 -2.9291 -2.6426 -2.4046 -2.2102 -2.0522 -1.9213 -1.8111 -1.7181
 -1.6337 -1.5445 -1.4518 -1.3722 -1.3029 -1.1616 -1.0574 -0.9819 -0.9286 -0.8932
 -0.8725 -0.8635 -0.8636 -0.8702 -0.8802 -0.8922 -0.9061 -0.9220 -0.9402 -0.9625
 -0.9905
 -3.7935 -3.3924 -3.0423 -2.7384 -2.4764 -2.2570 -2.0758 -1.9252 -1.7975 -1.6866
 -1.5903 -1.5072 -1.4328 -1.3627 -1.2979 -1.1575 -1.0531 -0.9781 -0.9250 -0.8896
 -0.8691 -0.8609 -0.8627 -0.8718 -0.8852 -0.9007 -0.9175 -0.9354 -0.9547 -0.9761
 -1.0004
 -3.9526 -3.5309 -3.1655 -2.8511 -2.5744 -2.3342 -2.1308 -1.9609 -1.8178 -1.6948
 -1.5874 -1.4933 -1.4113 -1.3401 -1.2793 -1.1511 -1.0476 -0.9725 -0.9193 -0.8836
 -0.8629 -0.8551 -0.8580 -0.8691 -0.8858 -0.9052 -0.9259 -0.9471 -0.9688 -0.9914
 -1.0145
 -4.1339 -3.6808 -3.2967 -2.9711 -2.6856 -2.4336 -2.2124 -2.0230 -1.8628 -1.7263
 -1.6085 -1.5057 -1.4155 -1.3368 -1.2471 -1.1424 -1.0409 -0.9651 -0.9115
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  r   
 -3.7423 -3.3769 -3.0678 -2.8096 -2.5577 -2.3433 -2.1706 -2.0271 -1.9005 -1.7928
 -1.6922 -1.5987 -1.5118 -1.4313 -1.3565 -1.1918 -1.0612 -0.9612 -0.8877
 -3.7772 -3.4201 -3.0922 -2.8052 -2.5551 -2.3297 -2.1476 -2.0000 -1.8718 -1.7637
 -1.6642 -1.5722 -1.4871 -1.4081 -1.3345 -1.1745 -1.0485 -0.9553 -0.8904 -0.8461
 -3.5582 -3.4548 -3.1302 -2.8376 -2.5740 -2.3389 -2.1424 -1.9862 -1.8551 -1.7453
 -1.6466 -1.5561 -1.4725 -1.3949 -1.3228 -1.1666 -1.0446 -0.9554 -0.8941 -0.8527
 -0.8253
