 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.8018  0.8061  0.8144  0.8217  0.8320  0.8444  0.8880  0.8872  0.8766  0.8552
  0.8242  0.8007  0.7546  0.7072  0.6571  0.5296  0.3952  0.2616  0.1309
  0.8017  0.7837  0.7840  0.8007  0.8272  0.8448  0.8504  0.8475  0.8377  0.8210
  0.7949  0.7591  0.7167  0.6713  0.6243  0.5026  0.3761  0.2465  0.1180 -0.0081
  0.7700  0.7602  0.7506  0.7453  0.7483  0.7637  0.7870  0.8008  0.7990  0.7841
  0.7614  0.7305  0.6909  0.6462  0.5997  0.4804  0.3577  0.2314  0.1051 -0.0187
 -0.1394
  0.7430  0.7369  0.7280  0.7183  0.7107  0.7079  0.7117  0.7225  0.7345  0.7354
  0.7216  0.6975  0.6637  0.6219  0.5765  0.4589  0.3396  0.2174  0.0936 -0.0283
 -0.1470 -0.2626
  0.7065  0.7064  0.7019  0.6940  0.6845  0.6755  0.6692  0.6664  0.6660  0.6668
  0.6634  0.6497  0.6265  0.5934  0.5528  0.4385  0.3218  0.2037  0.0833 -0.0368
 -0.1541 -0.2682 -0.3792 -0.4873
  0.6594  0.6658  0.6675  0.6645  0.6576  0.6480  0.6380  0.6293  0.6219  0.6146
  0.6059  0.5942  0.5775  0.5530  0.5209  0.4184  0.3046  0.1900  0.0734 -0.0444
 -0.1606 -0.2738 -0.3836 -0.4904 -0.5949 -0.6975 -0.7981 -0.8971 -0.9944 -1.0902
  0.6029  0.6147  0.6230  0.6263  0.6244  0.6179  0.6084  0.5977  0.5871  0.5766
  0.5649  0.5501  0.5321  0.5104  0.4834  0.3947  0.2880  0.1766  0.0636 -0.0512
 -0.1661 -0.2787 -0.3880 -0.4940 -0.5970 -0.6970 -0.7949 -0.8916 -0.9879 -1.0838
 -1.1773
  0.5374  0.5542  0.5679  0.5776  0.5820  0.5807  0.5748  0.5655  0.5543  0.5426
  0.5300  0.5153  0.4973  0.4754  0.4495  0.3690  0.2707  0.1636  0.0539 -0.0577
