 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.7798 -0.8185 -0.8573 -0.8965 -0.9363 -0.9764 -1.0179 -1.0624 -1.1108 -1.1639
 -1.2223
 -1.0224 -1.0109 -1.0004 -0.9857 -0.9669 -0.9447 -0.9192 -0.8919 -0.8649 -0.8388
 -0.8137 -0.7905 -0.7700 -0.7537 -0.7419 -0.7242 -0.7110 -0.7028 -0.7104 -0.7363
 -0.7750 -0.8181 -0.8610 -0.9030 -0.9446 -0.9862 -1.0287 -1.0732 -1.1197 -1.1679
 -1.2177
 -0.9358 -0.9255 -0.9169 -0.9058 -0.8942 -0.8800 -0.8638 -0.8452 -0.8250 -0.8043
 -0.7839 -0.7643 -0.7456 -0.7288 -0.7150 -0.6956 -0.6896 -0.6902 -0.7000 -0.7250
 -0.7641 -0.8104 -0.8578 -0.9040 -0.9488 -0.9925 -1.0360 -1.0794 -1.1235 -1.1690
 -1.2170
 -0.8624 -0.8477 -0.8378 -0.8279 -0.8203 -0.8107 -0.8006 -0.7898 -0.7777 -0.7638
 -0.7492 -0.7346 -0.7203 -0.7066 -0.6942 -0.6737 -0.6683 -0.6736 -0.6874 -0.7121
 -0.7501 -0.7973 -0.8481 -0.8989 -0.9480 -0.9953 -1.0413 -1.0862 -1.1306 -1.1753
 -1.2210
 -0.8018 -0.7776 -0.7630 -0.7530 -0.7461 -0.7405 -0.7346 -0.7283 -0.7222 -0.7155
 -0.7076 -0.6990 -0.6900 -0.6811 -0.6723 -0.6558 -0.6504 -0.6569 -0.6734
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  I   
 -2.0606 -2.0029 -1.8578 -1.7041 -1.5591 -1.4387 -1.3517 -1.2770 -1.2057 -1.1374
 -1.0731 -1.0120 -0.9538 -0.8987 -0.8470 -0.7380 -0.6644 -0.6303 -0.6312
 -1.8068 -1.8094 -1.7953 -1.6830 -1.5511 -1.4302 -1.3343 -1.2583 -1.1885 -1.1235
 -1.0626 -1.0050 -0.9503 -0.8986 -0.8503 -0.7498 -0.6838 -0.6535 -0.6539 -0.6734
 -1.6947 -1.6135 -1.5842 -1.5944 -1.5307 -1.4242 -1.3235 -1.2427 -1.1745 -1.1122
 -1.0546 -1.0003 -0.9488 -0.9002 -0.8549 -0.7610 -0.7002 -0.6721 -0.6719 -0.6906
 -0.7191
 -1.6214 -1.5324 -1.4523 -1.4011 -1.3955 -1.3834 -1.3134 -1.2311 -1.1612 -1.1009
 -1.0462 -0.9951 -0.9466 -0.9009 -0.8582 -0.7698 -0.7130 -0.6866 -0.6860 -0.7040
 -0.7321 -0.7652
 -1.5501 -1.4735 -1.3924 -1.3176 -1.2595 -1.2276 -1.2238 -1.2024 -1.1470 -1.0881
 -1.0358 -0.9877 -0.9422 -0.8992 -0.8590 -0.7757 -0.7222 -0.6973 -0.6966 -0.7143
 -0.7425 -0.7755 -0.8119 -0.8514
 -1.4739 -1.4124 -1.3432 -1.2711 -1.2034 -1.1463 -1.1046 -1.0825 -1.0762 -1.0573
 -1.0189 -0.9765 -0.9346 -0.8945 -0.8568 -0.7783 -0.7278 -0.7043 -0.7038 -0.7213
 -0.7503 -0.7842 -0.8206 -0.8597 -0.9012 -0.9459 -0.9945 -1.0477 -1.1047 -1.1618
 -1.3929 -1.3442 -1.2887 -1.2280 -1.1654 -1.1065 -1.0548 -1.0118 -0.9803 -0.9634
 -0.9550 -0.9409 -0.9162 -0.8844 -0.8508 -0.7774 -0.7299 -0.7078 -0.7075 -0.7250
 -0.7549 -0.7905 -0.8281 -0.8673 -0.9085 -0.9514 -0.9969 -1.0462 -1.1001 -1.1582
 -1.2170
 -1.3116 -1.2698 -1.2258 -1.1775 -1.1256 -1.0723 -1.0217 -0.9762 -0.9369 -0.9044
 -0.8807 -0.8666 -0.8575 -0.8465 -0.8300 -0.7726 -0.7284 -0.7078 -0.7076 -0.7250
 -0.7557 -0.7935 -0.8333 -0.8739 -0.9154 -0.9583 -1.0024 -1.0487 -1.0985 -1.1527
 -1.2119
 -1.2348 -1.1943 -1.1563 -1.1176 -1.0765 -1.0331 -0.9887 -0.9461 -0.9073 -0.8726
 -0.8426 -0.8183 -0.8003 -0.7883 -0.7796 -0.7548 -0.7223 -0.7040 -0.7043 -0.7213
 -0.7525 -0.7925 -0.8355 -0.8788 -0.9220 -0.9656 -1.0101 -1.0565 -1.1050 -1.1551
 -1.2068
 -1.1671 -1.1250 -1.0873 -1.0531 -1.0197 -0.9858 -0.9504 -0.9143 -0.8793 -0.8468
 -0.8174 -0.7913 -0.7690 -0.7509 -0.7373 -0.7193 -0.7071 -0.6963 -0.6976 -0.7139
 -0.7443 -0.7855 -0.8318 -0.8787 -0.9249 -0.9704 -1.0158 -1.0613 -1.1075 -1.1551
 -1.2050
 -1.1132 -1.0646 -1.0243 -0.9895 -0.9587 -0.9305 -0.9030 -0.8750 -0.8466 -0.8186
 -0.7923 -0.7683 -0.7467 -0.7278 -0.7117 -0.6877 -0.6814 -0.6818 -0.6876 -0.7039
 -0.7332 -0.7742 -0.8225 -0.8732 -0.9233 -0.9720 -1.0197 -1.0665 -1.1130 -1.1598
 -1.2074
 -1.0750 -1.0171 -0.9716 -0.9332 -0.9009 -0.8733 -0.8492 -0.8272 -0.8059 -0.7843
 -0.7629 -0.7427 -0.7241 -0.7072 -0.6922 -0.6657 -0.6575 -0.6619 -0.6736
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  I   
 -2.1147 -1.9923 -1.8219 -1.6667 -1.5264 -1.4095 -1.3241 -1.2544 -1.1899 -1.1248
 -1.0644 -1.0073 -0.9531 -0.9019 -0.8536 -0.7484 -0.6722 -0.6310 -0.6246
 -1.8832 -1.9011 -1.8060 -1.6584 -1.5220 -1.4022 -1.3112 -1.2389 -1.1744 -1.1121
 -1.0547 -1.0007 -0.9495 -0.9011 -0.8554 -0.7575 -0.6886 -0.6523 -0.6471 -0.6640
 -1.7299 -1.6697 -1.6842 -1.6376 -1.5184 -1.4020 -1.3025 -1.2259 -1.1615 -1.1015
 -1.0468 -0.9957 -0.9474 -0.9017 -0.8585 -0.7663 -0.7024 -0.6694 -0.6644 -0.6803
 -0.7083
 -1.6630 -1.5637 -1.4914 -1.4762 -1.4733 -1.3959 -1.2993 -1.2153 -1.1493 -1.0909
 -1.0386 -0.9901 -0.9445 -0.9014 -0.8607 -0.7734 -0.7134 -0.6827 -0.6780 -0.6930
 -0.7204 -0.7539
 -1.6046 -1.5116 -1.4199 -1.3455 -1.3032 -1.2986 -1.2758 -1.2082 -1.1379 -1.0797
 -1.0288 -0.9828 -0.9398 -0.8991 -0.8608 -0.7783 -0.7214 -0.6926 -0.6882 -0.7027
 -0.7299 -0.7632 -0.8001 -0.8403
 -1.5421 -1.4626 -1.3784 -1.2960 -1.2253 -1.1729 -1.1453 -1.1381 -1.1150 -1.0663
 -1.0169 -0.9731 -0.9325 -0.8943 -0.8583 -0.7805 -0.7265 -0.6994 -0.6955 -0.7096
 -0.7368 -0.7706 -0.8077 -0.8474 -0.8901 -0.9362 -0.9862 -1.0398 -1.0965 -1.1547
 -1.4740 -1.4072 -1.3354 -1.2611 -1.1888 -1.1247 -1.0722 -1.0341 -1.0134 -1.0045
 -0.9873 -0.9566 -0.9214 -0.8864 -0.8528 -0.7798 -0.7288 -0.7032 -0.6996 -0.7137
 -0.7409 -0.7758 -0.8139 -0.8539 -0.8960 -0.9405 -0.9877 -1.0382 -1.0924 -1.1509
 -1.2094
 -1.4050 -1.3451 -1.2847 -1.2217 -1.1575 -1.0951 -1.0384 -0.9903 -0.9515 -0.9229
 -0.9063 -0.8970 -0.8853 -0.8667 -0.8418 -0.7759 -0.7281 -0.7039 -0.7008 -0.7146
 -0.7418 -0.7779 -0.8178 -0.8592 -0.9017 -0.9457 -0.9912 -1.0390 -1.0900 -1.1451
 -1.2046
 -1.3403 -1.2811 -1.2264 -1.1730 -1.1188 -1.0644 -1.0113 -0.9625 -0.9200 -0.8840
 -0.8550 -0.8337 -0.8201 -0.8112 -0.8022 -0.7658 -0.7236 -0.7014 -0.6987 -0.7123
 -0.7396 -0.7768 -0.8192 -0.8630 -0.9072 -0.9519 -0.9976 -1.0446 -1.0932 -1.1448
 -1.1993
 -1.2847 -1.2234 -1.1685 -1.1190 -1.0726 -1.0271 -0.9817 -0.9373 -0.8962 -0.8595
 -0.8277 -0.8010 -0.7795 -0.7634 -0.7522 -0.7347 -0.7140 -0.6956 -0.6935 -0.7065
 -0.7331 -0.7708 -0.8153 -0.8623 -0.9092 -0.9557 -1.0023 -1.0491 -1.0966 -1.1456
 -1.1967
 -1.2421 -1.1747 -1.1170 -1.0661 -1.0213 -0.9816 -0.9438 -0.9066 -0.8704 -0.8364
 -0.8055 -0.7785 -0.7553 -0.7358 -0.7201 -0.6976 -0.6894 -0.6845 -0.6852 -0.6981
 -0.7238 -0.7609 -0.8067 -0.8566 -0.9070 -0.9565 -1.0053 -1.0533 -1.1010 -1.1491
 -1.1978
 -1.2165 -1.1385 -1.0752 -1.0203 -0.9727 -0.9328 -0.8987 -0.8676 -0.8380 -0.8091
 -0.7817 -0.7568 -0.7347 -0.7155 -0.6990 -0.6711 -0.6623 -0.6648 -0.6730
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  I   
 -2.1306 -1.9568 -1.7802 -1.6307 -1.5030 -1.3904 -1.3052 -1.2347 -1.1736 -1.1119
 -1.0546 -1.0007 -0.9498 -0.9019 -0.8567 -0.7567 -0.6804 -0.6351 -0.6186
 -1.9836 -1.9366 -1.7845 -1.6266 -1.4945 -1.3817 -1.2934 -1.2223 -1.1591 -1.0998
 -1.0451 -0.9940 -0.9458 -0.9003 -0.8573 -0.7633 -0.6933 -0.6519 -0.6407 -0.6538
 -1.7664 -1.7625 -1.7516 -1.6297 -1.4932 -1.3781 -1.2842 -1.2103 -1.1471 -1.0893
 -1.0371 -0.9886 -0.9430 -0.9000 -0.8592 -0.7700 -0.7044 -0.6669 -0.6570 -0.6693
 -0.6960
 -1.6923 -1.5929 -1.5564 -1.5669 -1.4914 -1.3785 -1.2795 -1.1996 -1.1355 -1.0790
 -1.0287 -0.9826 -0.9395 -0.8988 -0.8603 -0.7757 -0.7135 -0.6786 -0.6698 -0.6814
 -0.7072 -0.7408
 -1.6463 -1.5380 -1.4428 -1.3843 -1.3775 -1.3577 -1.2774 -1.1933 -1.1245 -1.0686
 -1.0191 -0.9751 -0.9343 -0.8960 -0.8597 -0.7796 -0.7204 -0.6875 -0.6795 -0.6907
 -0.7158 -0.7490 -0.7865 -0.8275
 -1.5989 -1.5004 -1.4024 -1.3144 -1.2487 -1.2145 -1.2072 -1.1779 -1.1166 -1.0574
 -1.0084 -0.9658 -0.9270 -0.8909 -0.8568 -0.7813 -0.7251 -0.6939 -0.6865 -0.6975
 -0.7221 -0.7553 -0.7927 -0.8332 -0.8767 -0.9238 -0.9748 -1.0302 -1.0888 -1.1463
 -1.5465 -1.4594 -1.3705 -1.2833 -1.2046 -1.1403 -1.0943 -1.0694 -1.0590 -1.0363
 -0.9949 -0.9540 -0.9173 -0.8833 -0.8513 -0.7805 -0.7274 -0.6977 -0.6907 -0.7017
 -0.7259 -0.7594 -0.7976 -0.8383 -0.8813 -0.9270 -0.9754 -1.0272 -1.0830 -1.1422
 -1.2011
 -1.4923 -1.4120 -1.3333 -1.2550 -1.1795 -1.1098 -1.0506 -1.0037 -0.9699 -0.9500
 -0.9392 -0.9240 -0.9001 -0.8717 -0.8429 -0.7771 -0.7271 -0.6990 -0.6924 -0.7030
 -0.7271 -0.7609 -0.8003 -0.8422 -0.8857 -0.9308 -0.9782 -1.0277 -1.0799 -1.1358
 -1.1958
 -1.4419 -1.3626 -1.2885 -1.2187 -1.1511 -1.0863 -1.0261 -0.9734 -0.9299 -0.8953
 -0.8699 -0.8539 -0.8439 -0.8340 -0.8203 -0.7696 -0.7235 -0.6973 -0.6912 -0.7017
 -0.7257 -0.7599 -0.8009 -0.8449 -0.8899 -0.9356 -0.9827 -1.0312 -1.0814 -1.1340
 -1.1901
 -1.4002 -1.3180 -1.2441 -1.1775 -1.1167 -1.0590 -1.0041 -0.9528 -0.9071 -0.8682
 -0.8361 -0.8105 -0.7914 -0.7786 -0.7699 -0.7491 -0.7169 -0.6929 -0.6873 -0.6974
 -0.7207 -0.7549 -0.7971 -0.8435 -0.8908 -0.9383 -0.9860 -1.0343 -1.0834 -1.1338
 -1.1864
 -1.3709 -1.2825 -1.2053 -1.1368 -1.0771 -1.0245 -0.9758 -0.9299 -0.8869 -0.8481
 -0.8143 -0.7859 -0.7624 -0.7437 -0.7296 -0.7101 -0.6980 -0.6848 -0.6806 -0.6905
 -0.7130 -0.7468 -0.7895 -0.8378 -0.8881 -0.9382 -0.9879 -1.0372 -1.0864 -1.1360
 -1.1861
 -1.3582 -1.2588 -1.1758 -1.1030 -1.0397 -0.9863 -0.9409 -0.9001 -0.8623 -0.8269
 -0.7946 -0.7662 -0.7420 -0.7216 -0.7049 -0.6780 -0.6689 -0.6677 -0.6706
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  I   
 -2.1020 -1.9073 -1.7342 -1.5948 -1.4766 -1.3719 -1.2898 -1.2171 -1.1561 -1.0986
 -1.0438 -0.9922 -0.9440 -0.8989 -0.8564 -0.7620 -0.6875 -0.6371 -0.6153
 -1.9676 -1.9257 -1.7493 -1.5927 -1.4659 -1.3605 -1.2767 -1.2057 -1.1437 -1.0868
 -1.0343 -0.9853 -0.9396 -0.8965 -0.8560 -0.7664 -0.6971 -0.6522 -0.6350 -0.6431
 -1.8312 -1.8557 -1.7577 -1.6038 -1.4660 -1.3533 -1.2659 -1.1939 -1.1323 -1.0762
 -1.0259 -0.9795 -0.9361 -0.8954 -0.8568 -0.7714 -0.7057 -0.6646 -0.6498 -0.6579
 -0.6824
 -1.7137 -1.6381 -1.6539 -1.6013 -1.4744 -1.3552 -1.2589 -1.1834 -1.1211 -1.0659
 -1.0173 -0.9731 -0.9321 -0.8936 -0.8571 -0.7760 -0.7131 -0.6745 -0.6613 -0.6693
 -0.6927 -0.7260
 -1.6746 -1.5563 -1.4723 -1.4563 -1.4487 -1.3594 -1.2590 -1.1756 -1.1105 -1.0559
 -1.0077 -0.9654 -0.9265 -0.8902 -0.8559 -0.7792 -0.7191 -0.6823 -0.6702 -0.6781
 -0.7006 -0.7330 -0.7709 -0.8125
 -1.6425 -1.5255 -1.4181 -1.3336 -1.2887 -1.2827 -1.2496 -1.1738 -1.1022 -1.0453
 -0.9975 -0.9561 -0.9191 -0.8848 -0.8526 -0.7805 -0.7234 -0.6882 -0.6767 -0.6846
 -0.7065 -0.7383 -0.7758 -0.8170 -0.8614 -0.9095 -0.9619 -1.0188 -1.0784 -1.1364
 -1.6068 -1.4984 -1.3937 -1.2979 -1.2178 -1.1615 -1.1326 -1.1209 -1.0897 -1.0359
 -0.9865 -0.9452 -0.9095 -0.8772 -0.8470 -0.7795 -0.7257 -0.6921 -0.6810 -0.6887
 -0.7102 -0.7416 -0.7794 -0.8206 -0.8645 -0.9112 -0.9610 -1.0144 -1.0718 -1.1318
 -1.1909
 -1.5711 -1.4672 -1.3694 -1.2775 -1.1930 -1.1202 -1.0630 -1.0228 -0.9996 -0.9863
 -0.9651 -0.9314 -0.8976 -0.8671 -0.8388 -0.7760 -0.7256 -0.6938 -0.6830 -0.6905
 -0.7116 -0.7429 -0.7811 -0.8232 -0.8674 -0.9136 -0.9623 -1.0134 -1.0674 -1.1246
 -1.1854
 -1.5370 -1.4337 -1.3396 -1.2532 -1.1732 -1.1000 -1.0354 -0.9821 -0.9406 -0.9105
 -0.8913 -0.8792 -0.8658 -0.8476 -0.8256 -0.7690 -0.7223 -0.6925 -0.6826 -0.6899
 -0.7109 -0.7423 -0.7813 -0.8248 -0.8702 -0.9169 -0.9652 -1.0149 -1.0668 -1.1213
 -1.1790
 -1.5113 -1.4054 -1.3105 -1.2260 -1.1504 -1.0815 -1.0185 -0.9622 -0.9145 -0.8755
 -0.8449 -0.8221 -0.8068 -0.7966 -0.7879 -0.7571 -0.7168 -0.6891 -0.6797 -0.6866
 -0.7071 -0.7384 -0.7780 -0.8229 -0.8701 -0.9182 -0.9670 -1.0167 -1.0674 -1.1201
 -1.1741
 -1.4976 -1.3847 -1.2863 -1.1992 -1.1238 -1.0580 -0.9990 -0.9454 -0.8973 -0.8554
 -0.8205 -0.7921 -0.7696 -0.7527 -0.7409 -0.7236 -0.7047 -0.6827 -0.6743 -0.6811
 -0.7009 -0.7318 -0.7715 -0.8175 -0.8669 -0.9172 -0.9676 -1.0181 -1.0688 -1.1202
 -1.1719
 -1.4995 -1.3755 -1.2705 -1.1786 -1.0990 -1.0316 -0.9745 -0.9243 -0.8792 -0.8386
 -0.8027 -0.7724 -0.7472 -0.7268 -0.7107 -0.6867 -0.6768 -0.6701 -0.6661
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  I   
 -2.0524 -1.8594 -1.6970 -1.5676 -1.4514 -1.3504 -1.2730 -1.2043 -1.1416 -1.0855
 -1.0327 -0.9828 -0.9364 -0.8932 -0.8530 -0.7636 -0.6949 -0.6458 -0.6134
 -2.0205 -1.8923 -1.7125 -1.5629 -1.4426 -1.3396 -1.2608 -1.1913 -1.1291 -1.0738
 -1.0229 -0.9755 -0.9314 -0.8903 -0.8516 -0.7663 -0.6988 -0.6523 -0.6301 -0.6325
 -1.9294 -1.8912 -1.7360 -1.5740 -1.4407 -1.3328 -1.2479 -1.1787 -1.1181 -1.0629
 -1.0141 -0.9691 -0.9274 -0.8884 -0.8517 -0.7701 -0.7055 -0.6621 -0.6428 -0.6464
 -0.6679
 -1.7941 -1.7242 -1.7173 -1.5904 -1.4495 -1.3329 -1.2402 -1.1675 -1.1068 -1.0524
 -1.0052 -0.9624 -0.9229 -0.8861 -0.8514 -0.7738 -0.7116 -0.6703 -0.6527 -0.6568
 -0.6774 -0.7094
 -1.6902 -1.5744 -1.5306 -1.5424 -1.4579 -1.3396 -1.2387 -1.1590 -1.0960 -1.0427
 -0.9955 -0.9545 -0.9170 -0.8823 -0.8497 -0.7766 -0.7169 -0.6770 -0.6605 -0.6648
 -0.6846 -0.7155 -0.7535 -0.7956
 -1.6695 -1.5399 -1.4315 -1.3667 -1.3607 -1.3321 -1.2426 -1.1560 -1.0868 -1.0323
 -0.9854 -0.9451 -0.9094 -0.8767 -0.8461 -0.7776 -0.7210 -0.6825 -0.6665 -0.6707
 -0.6899 -0.7200 -0.7572 -0.7990 -0.8443 -0.8932 -0.9469 -1.0055 -1.0659 -1.1247
 -1.6518 -1.5238 -1.4070 -1.3077 -1.2359 -1.2011 -1.1907 -1.1507 -1.0829 -1.0225
 -0.9751 -0.9345 -0.8999 -0.8689 -0.8403 -0.7764 -0.7233 -0.6864 -0.6707 -0.6747
 -0.6935 -0.7228 -0.7597 -0.8013 -0.8459 -0.8935 -0.9448 -0.9999 -1.0585 -1.1195
 -1.1791
 -1.6343 -1.5088 -1.3934 -1.2901 -1.2010 -1.1305 -1.0823 -1.0561 -1.0405 -1.0102
 -0.9643 -0.9233 -0.8887 -0.8591 -0.8320 -0.7726 -0.7233 -0.6884 -0.6732 -0.6769
 -0.6951 -0.7241 -0.7608 -0.8026 -0.8473 -0.8944 -0.9441 -0.9964 -1.0521 -1.1114
 -1.1730
 -1.6213 -1.4931 -1.3786 -1.2765 -1.1861 -1.1075 -1.0423 -0.9921 -0.9567 -0.9344
 -0.9191 -0.8998 -0.8729 -0.8457 -0.8206 -0.7657 -0.7201 -0.6877 -0.6734 -0.6770
 -0.6951 -0.7240 -0.7609 -0.8033 -0.8487 -0.8960 -0.9453 -0.9967 -1.0501 -1.1063
 -1.1657
 -1.6138 -1.4824 -1.3660 -1.2632 -1.1735 -1.0950 -1.0264 -0.9679 -0.9207 -0.8839
 -0.8569 -0.8384 -0.8256 -0.8135 -0.7995 -0.7563 -0.7149 -0.6849 -0.6715 -0.6748
 -0.6925 -0.7212 -0.7582 -0.8011 -0.8476 -0.8959 -0.9455 -0.9964 -1.0487 -1.1028
 -1.1590
 -1.6113 -1.4775 -1.3580 -1.2516 -1.1598 -1.0815 -1.0137 -0.9543 -0.9031 -0.8603
 -0.8257 -0.7987 -0.7784 -0.7640 -0.7538 -0.7339 -0.7062 -0.6795 -0.6671 -0.6704
 -0.6875 -0.7158 -0.7528 -0.7963 -0.8440 -0.8938 -0.9447 -0.9961 -1.0483 -1.1014
 -1.1552
 -1.6137 -1.4783 -1.3546 -1.2455 -1.1488 -1.0671 -0.9988 -0.9404 -0.8896 -0.8453
 -0.8076 -0.7766 -0.7516 -0.7320 -0.6835 -0.6985 -0.6940 -0.6715 -0.6602
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  I   
 -2.0008 -1.8117 -1.6600 -1.5420 -1.4277 -1.3319 -1.2537 -1.1879 -1.1263 -1.0723
 -1.0207 -0.9722 -0.9270 -0.8854 -0.8468 -0.7617 -0.6955 -0.6466 -0.6125
 -2.0435 -1.8488 -1.6742 -1.5331 -1.4201 -1.3212 -1.2417 -1.1755 -1.1137 -1.0604
 -1.0107 -0.9644 -0.9216 -0.8819 -0.8447 -0.7632 -0.6981 -0.6514 -0.6257 -0.6225
 -1.9067 -1.8820 -1.6972 -1.5436 -1.4176 -1.3140 -1.2306 -1.1633 -1.1034 -1.0493
 -1.0016 -0.9577 -0.9171 -0.8794 -0.8441 -0.7661 -0.7033 -0.6590 -0.6360 -0.6349
 -0.6527
