 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F070W
 -1.0781 -1.0355 -1.2249 -1.2002 -1.0788 -0.9035 -0.7085 -0.5795 -0.4677 -0.3503
 -0.2377 -0.1328 -0.0359  0.0501  0.1239  0.2770  0.3681  0.4382  0.4611
 -1.0756 -0.9504 -0.8473 -0.7835 -0.7588 -0.7074 -0.6047 -0.4878 -0.3794 -0.2761
 -0.1765 -0.0831  0.0022  0.0786  0.1464  0.2815  0.3706  0.4205  0.4437  0.4507
 -0.9328 -0.8149 -0.7020 -0.6028 -0.5246 -0.4814 -0.4547 -0.3986 -0.3150 -0.2219
 -0.1328 -0.0485  0.0289  0.0986  0.1604  0.2831  0.3634  0.4071  0.4266  0.4323
  0.4290
 -0.8094 -0.7100 -0.6066 -0.5058 -0.4147 -0.3376 -0.2801 -0.2468 -0.2153 -0.1635
 -0.0940 -0.0206  0.0488  0.1121  0.1688  0.2821  0.3566  0.3957  0.4119  0.4160
  0.4127  0.4036
 -0.6907 -0.6123 -0.5262 -0.4354 -0.3462 -0.2648 -0.1944 -0.1359 -0.0950 -0.0630
 -0.0282  0.0182  0.0719  0.1264  0.1774  0.2821  0.3521  0.3878  0.4008  0.4022
  0.3977  0.3887  0.3755  0.3580
 -0.5756 -0.5126 -0.4455 -0.3705 -0.2913 -0.2128 -0.1412 -0.0787 -0.0260  0.0172
  0.0520  0.0829  0.1167  0.1545  0.1939  0.2855  0.3516  0.3852  0.3953  0.3924
  0.3851  0.3746  0.3611  0.3446  0.3251  0.3020  0.2746  0.2426  0.2056  0.1635
 -0.4675 -0.4137 -0.3604 -0.3008 -0.2357 -0.1667 -0.0986 -0.0361  0.0175  0.0632
  0.1027  0.1372  0.1675  0.1963  0.2256  0.2969  0.3560  0.3895  0.3964  0.3887
  0.3766  0.3630  0.3476  0.3304  0.3113  0.2915  0.2691  0.2415  0.2070  0.1653
  0.1206
 -0.3698 -0.3200 -0.2733 -0.2246 -0.1727 -0.1169 -0.0577  0.0012  0.0545  0.1000
  0.1387  0.1729  0.2043  0.2326  0.2588  0.3178  0.3662  0.3972  0.4037  0.3924
  0.3746  0.3558  0.3369  0.3174  0.2970  0.2758  0.2543  0.2304  0.2017  0.1662
  0.1228
 -0.2856 -0.2362 -0.1904 -0.1448 -0.1021 -0.0575 -0.0101  0.0401  0.0899  0.1349
  0.1729  0.2052  0.2341  0.2610  0.2863  0.3408  0.3819  0.4081  0.4152  0.4025
  0.3800  0.3551  0.3309  0.3073  0.2840  0.2609  0.2374  0.2130  0.1857  0.1554
  0.1224
 -0.2184 -0.1667 -0.1186 -0.0736 -0.0315  0.0079  0.0457  0.0853  0.1269  0.1684
  0.2059  0.2373  0.2638  0.2882  0.3109  0.3605  0.3983  0.4212  0.4278  0.4163
  0.3921  0.3627  0.3325  0.3034  0.2757  0.2492  0.2232  0.1975  0.1714  0.1440
  0.1148
 -0.1678 -0.1088 -0.0556 -0.0078  0.0351  0.0737  0.1081  0.1397  0.1720  0.2056
  0.2394  0.2699  0.2955  0.3168  0.3358  0.3787  0.4137  0.4345  0.4399  0.4302
  0.4069  0.3759  0.3416  0.3070  0.2737  0.2423  0.2123  0.1837  0.1557  0.1278
  0.0989
 -0.1218 -0.0360  0.0286  0.0773  0.1149  0.1457  0.1730  0.1993  0.2253  0.2514
  0.2776  0.3038  0.3280  0.3482  0.3648  0.3987  0.4283  0.4476  0.4521
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F070W
 -1.3793 -1.3502 -1.2811 -1.1204 -0.9331 -0.7554 -0.6092 -0.4915 -0.3863 -0.2860
 -0.1896 -0.0978 -0.0117  0.0679  0.1399  0.2867  0.3828  0.4461  0.4725
 -1.1649 -1.0464 -0.9888 -0.9628 -0.8584 -0.7044 -0.5561 -0.4349 -0.3330 -0.2385
 -0.1482 -0.0626  0.0175  0.0908  0.1568  0.2882  0.3777  0.4306  0.4554  0.4628
 -1.0430 -0.9093 -0.7926 -0.7072 -0.6728 -0.6269 -0.5190 -0.3977 -0.2944 -0.2049
 -0.1205 -0.0406  0.0341  0.1025  0.1638  0.2857  0.3688  0.4178  0.4399  0.4459
  0.4424
 -0.9474 -0.8236 -0.7024 -0.5883 -0.4947 -0.4347 -0.4041 -0.3515 -0.2638 -0.1776
 -0.0983 -0.0238  0.0459  0.1098  0.1672  0.2817  0.3602  0.4067  0.4269  0.4314
  0.4275  0.4179
 -0.8602 -0.7509 -0.6400 -0.5303 -0.4277 -0.3361 -0.2638 -0.2154 -0.1843 -0.1378
 -0.0746 -0.0068  0.0579  0.1174  0.1713  0.2791  0.3538  0.3985  0.4173  0.4197
  0.4143  0.4043  0.3902  0.3711
 -0.7802 -0.6803 -0.5821 -0.4827 -0.3840 -0.2908 -0.2061 -0.1334 -0.0772 -0.0408
 -0.0111  0.0278  0.0767  0.1291  0.1786  0.2799  0.3510  0.3943  0.4118  0.4116
  0.4035  0.3918  0.3771  0.3595  0.3397  0.3164  0.2884  0.2545  0.2146  0.1712
 -0.6994 -0.6085 -0.5211 -0.4341 -0.3455 -0.2575 -0.1737 -0.0974 -0.0305  0.0243
  0.0662  0.0970  0.1261  0.1592  0.1960  0.2852  0.3524  0.3944  0.4113  0.4086
  0.3966  0.3816  0.3649  0.3465  0.3261  0.3042  0.2794  0.2503  0.2157  0.1748
  0.1281
 -0.6265 -0.5360 -0.4583 -0.3799 -0.3027 -0.2242 -0.1463 -0.0718 -0.0039  0.0558
  0.1058  0.1465  0.1793  0.2067  0.2330  0.2994  0.3585  0.3987  0.4155  0.4114
  0.3953  0.3757  0.3555  0.3347  0.3130  0.2917  0.2691  0.2431  0.2121  0.1747
  0.1302
 -0.5677 -0.4713 -0.3942 -0.3218 -0.2518 -0.1835 -0.1149 -0.0462  0.0195  0.0793
  0.1313  0.1750  0.2120  0.2433  0.2699  0.3253  0.3720  0.4073  0.4237  0.4194
