 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F335M
  1.3417  1.6184  1.6606  1.1437  0.0648 -0.9641 -1.3539 -1.6056 -1.6231 -1.4588
 -1.8268 -1.9959 -1.4034 -0.5895 -0.0665 -0.2439
  0.8788  1.0329  1.1137  0.9538  0.5248  0.0698 -0.1591 -0.3804 -0.5362 -0.6236
 -0.8510 -0.9273 -0.6566 -0.2836 -0.0599 -0.2511 -0.4275 -0.5952 -0.7692
  0.6267  0.6655  0.7118  0.7039  0.6154  0.4843  0.3668  0.2114  0.0459 -0.1091
 -0.2248 -0.2558 -0.1923 -0.1047 -0.0733 -0.2600 -0.4424 -0.6164 -0.7841 -0.9412
 -1.0913
  0.5854  0.5162  0.4549  0.3940  0.3367  0.2794  0.2238  0.1698  0.1231  0.0848
  0.0517  0.0185 -0.0106 -0.0529 -0.1067 -0.2706 -0.4627 -0.6344 -0.7979 -0.9555
 -1.1063 -1.2509 -1.3903
  0.4999  0.4521  0.4053  0.3559  0.3046  0.2513  0.1975  0.1441  0.0920  0.0434
  0.0013 -0.0360 -0.0705 -0.1087 -0.1548 -0.2964 -0.4690 -0.6433 -0.8094 -0.9668
 -1.1167 -1.2602 -1.3981 -1.5311 -1.6602
  0.4037  0.3720  0.3376  0.2995  0.2568  0.2104  0.1614  0.1113  0.0608  0.0108
 -0.0371 -0.0808 -0.1200 -0.1554 -0.1983 -0.3245 -0.4797 -0.6504 -0.8173 -0.9753
 -1.1251 -1.2680 -1.4049 -1.5366 -1.6639 -1.7874
  0.2967  0.2759  0.2518  0.2248  0.1934  0.1567  0.1155  0.0714  0.0253 -0.0221
 -0.0698 -0.1162 -0.1596 -0.1978 -0.2372 -0.3549 -0.4948 -0.6557 -0.8216 -0.9810
 -1.1315 -1.2743 -1.4108 -1.5416 -1.6676 -1.7895 -1.9079 -2.0232 -2.1356 -2.2453
  0.1790  0.1638  0.1479  0.1314  0.1118  0.0872  0.0571  0.0218 -0.0172 -0.0590
 -0.1029 -0.1480 -0.1927 -0.2344 -0.2738 -0.3820 -0.5137 -0.6626 -0.8232 -0.9832
 -1.1353 -1.2791 -1.4156 -1.5462 -1.6715 -1.7922 -1.9090 -2.0225 -2.1331 -2.2412
 -2.3470
  0.0545  0.0421  0.0314  0.0222  0.0126  0.0001 -0.0173 -0.0406 -0.0697 -0.1034
 -0.1405 -0.1808 -0.2233 -0.2662 -0.3067 -0.4093 -0.5316 -0.6727 -0.8248 -0.9821
 -1.1358 -1.2814 -1.4190 -1.5499 -1.6751 -1.7954 -1.9114 -2.0235 -2.1324 -2.2386
 -2.3426
 -0.0591 -0.0791 -0.0923 -0.0994 -0.1024 -0.1050 -0.1102 -0.1203 -0.1368 -0.1593
 -0.1872 -0.2198 -0.2566 -0.2965 -0.3364 -0.4379 -0.5511 -0.6849 -0.8308 -0.9826
 -1.1354 -1.2832 -1.4229 -1.5551 -1.6809 -1.8013 -1.9171 -2.0287 -2.1366 -2.2415
 -2.3437
 -0.1644 -0.1910 -0.2087 -0.2184 -0.2200 -0.2180 -0.2150 -0.2140 -0.2175 -0.2276
 -0.2450 -0.2686 -0.2970 -0.3289 -0.3635 -0.4604 -0.5713 -0.6962 -0.8356 -0.9818
 -1.1306 -1.2782 -1.4201 -1.5544 -1.6817 -1.8028 -1.9189 -2.0305 -2.1380 -2.2419
 -2.3448
 -0.2591 -0.2936 -0.3171 -0.3308 -0.3357 -0.3341 -0.3274 -0.3199 -0.3137 -0.3127
 -0.3177 -0.3289 -0.3460 -0.3691 -0.3979 -0.4884 -0.5945 -0.7101 -0.8421 -0.9828
 -1.1270 -1.2717 -1.4138 -1.5504 -1.6799 -1.8026 -1.9197 -2.0319 -2.1397 -2.2436
 -2.3440
 -0.3433 -0.3868 -0.4175 -0.4366 -0.4495 -0.4533 -0.4403 -0.4308 -0.4201 -0.4121
 -0.4076 -0.4063 -0.4079 -0.4171 -0.4397 -0.5220 -0.6207 -0.7266 -0.8503
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value = F335M
  0.3911  0.3205  0.2451  0.1663  0.0873  0.0630  0.1356  0.1876  0.1953  0.1344
 -0.0286 -0.1743 -0.1648 -0.0744 -0.0388 -0.2235
  0.4489  0.3782  0.3050  0.2302  0.1562  0.1118  0.1218  0.1327  0.1317  0.1054
  0.0378 -0.0290 -0.0451 -0.0370 -0.0576 -0.2439 -0.4245 -0.5973 -0.7642
  0.4866  0.4178  0.3480  0.2777  0.2085  0.1519  0.1200  0.1007  0.0886  0.0784
  0.0656  0.0464  0.0178 -0.0231 -0.0782 -0.2626 -0.4431 -0.6164 -0.7821 -0.9401
 -1.0916
  0.5042  0.4393  0.3741  0.3088  0.2444  0.1833  0.1302  0.0914  0.0660  0.0534
  0.0546  0.0521  0.0239 -0.0327 -0.1006 -0.2796 -0.4582 -0.6314 -0.7966 -0.9541
 -1.1046 -1.2492 -1.3890
  0.5017  0.4427  0.3833  0.3235  0.2638  0.2060  0.1524  0.1048  0.0639  0.0304
  0.0049 -0.0120 -0.0267 -0.0659 -0.1248 -0.2949 -0.4698 -0.6423 -0.8078 -0.9650
 -1.1149 -1.2584 -1.3963 -1.5295 -1.6588
  0.4791  0.4280  0.3756  0.3218  0.2667  0.2116  0.1581  0.1086  0.0639  0.0242
 -0.0138 -0.0499 -0.0760 -0.1074 -0.1561 -0.3111 -0.4795 -0.6497 -0.8156 -0.9733
 -1.1230 -1.2659 -1.4028 -1.5346 -1.6621 -1.7859
  0.4339  0.3924  0.3492  0.3034  0.2549  0.2042  0.1528  0.1025  0.0547  0.0102
 -0.0320 -0.0733 -0.1135 -0.1449 -0.1902 -0.3313 -0.4898 -0.6547 -0.8200 -0.9789
 -1.1292 -1.2720 -1.4085 -1.5395 -1.6657 -1.7878 -1.9064 -2.0219 -2.1345 -2.2441
  0.3670  0.3348  0.3013  0.2653  0.2257  0.1821  0.1357  0.0878  0.0399 -0.0070
 -0.0523 -0.0967 -0.1408 -0.1790 -0.2216 -0.3538 -0.5030 -0.6598 -0.8215 -0.9811
 -1.1329 -1.2766 -1.4132 -1.5439 -1.6693 -1.7903 -1.9074 -2.0211 -2.1319 -2.2400
 -2.3459
  0.3259  0.2720  0.2325  0.2060  0.1764  0.1422  0.1035  0.0613  0.0166 -0.0290
 -0.0748 -0.1206 -0.1664 -0.2106 -0.2518 -0.3761 -0.5174 -0.6672 -0.8221 -0.9801
 -1.1327 -1.2789 -1.4165 -1.5475 -1.6729 -1.7933 -1.9095 -2.0222 -2.1316 -2.2380
 -2.3415
