 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.4199  1.5941  1.4864  0.8492 -0.2106 -0.8567 -1.1382 -1.2262 -1.0876 -0.7329
 -1.1107 -1.6177 -1.2885 -0.4940  0.0688 -0.1035
  0.8532  0.9803  1.0038  0.7917  0.3644  0.0878 -0.0761 -0.1899 -0.2414 -0.2277
 -0.4538 -0.6791 -0.5368 -0.1778  0.0676 -0.1208 -0.3078 -0.4713 -0.6432
  0.5573  0.6085  0.6546  0.6387  0.5511  0.4753  0.3912  0.2934  0.1855  0.0730
 -0.0345 -0.0988 -0.0719  0.0096  0.0501 -0.1347 -0.3209 -0.4888 -0.6548 -0.8108
 -0.9610
  0.5322  0.4787  0.4388  0.3902  0.3495  0.3058  0.2637  0.2237  0.1931  0.1692
  0.1472  0.1230  0.1064  0.0683  0.0163 -0.1452 -0.3323 -0.5033 -0.6663 -0.8229
 -0.9734 -1.1177 -1.2571
  0.4193  0.3944  0.3724  0.3428  0.3104  0.2728  0.2328  0.1928  0.1549  0.1219
  0.0947  0.0683  0.0438  0.0119 -0.0323 -0.1722 -0.3406 -0.5118 -0.6765 -0.8332
 -0.9827 -1.1260 -1.2638 -1.3970 -1.5262
  0.2990  0.2939  0.2861  0.2726  0.2515  0.2234  0.1896  0.1532  0.1161  0.0802
  0.0472  0.0176 -0.0109 -0.0378 -0.0775 -0.2014 -0.3533 -0.5196 -0.6840 -0.8410
 -0.9902 -1.1329 -1.2697 -1.4015 -1.5290 -1.6528
  0.1712  0.1772  0.1799  0.1796  0.1729  0.1576  0.1341  0.1049  0.0724  0.0384
  0.0044 -0.0280 -0.0583 -0.0853 -0.1193 -0.2328 -0.3704 -0.5267 -0.6888 -0.8463
 -0.9959 -1.1384 -1.2747 -1.4056 -1.5319 -1.6541 -1.7729 -1.8886 -2.0014 -2.1111
  0.0358  0.0443  0.0538  0.0642  0.0714  0.0714  0.0626  0.0448  0.0205 -0.0078
 -0.0384 -0.0702 -0.1015 -0.1305 -0.1608 -0.2613 -0.3907 -0.5360 -0.6920 -0.8487
 -0.9994 -1.1425 -1.2788 -1.4093 -1.5348 -1.6558 -1.7731 -1.8871 -1.9983 -2.1068
 -2.2127
 -0.1016 -0.0952 -0.0838 -0.0681 -0.0511 -0.0371 -0.0297 -0.0316 -0.0433 -0.0623
 -0.0861 -0.1132 -0.1426 -0.1726 -0.2015 -0.2900 -0.4098 -0.5480 -0.6959 -0.8490
 -1.0000 -1.1445 -1.2816 -1.4123 -1.5374 -1.6579 -1.7743 -1.8870 -1.9965 -2.1033
 -2.2079
 -0.2277 -0.2315 -0.2255 -0.2107 -0.1895 -0.1658 -0.1446 -0.1301 -0.1252 -0.1302
 -0.1433 -0.1624 -0.1861 -0.2131 -0.2409 -0.3214 -0.4298 -0.5615 -0.7039 -0.8515
 -1.0006 -1.1461 -1.2849 -1.4168 -1.5424 -1.6628 -1.7789 -1.8909 -1.9994 -2.1050
 -2.2079
 -0.3468 -0.3571 -0.3571 -0.3479 -0.3278 -0.3022 -0.2736 -0.2465 -0.2255 -0.2141
 -0.2134 -0.2217 -0.2366 -0.2562 -0.2792 -0.3523 -0.4505 -0.5734 -0.7103 -0.8529
 -0.9977 -1.1421 -1.2821 -1.4156 -1.5424 -1.6635 -1.7796 -1.8914 -1.9993 -2.1038
 -2.2075
 -0.4525 -0.4720 -0.4791 -0.4752 -0.4609 -0.4385 -0.4086 -0.3762 -0.3445 -0.3205
 -0.3054 -0.2986 -0.2995 -0.3077 -0.3226 -0.3848 -0.4751 -0.5871 -0.7174 -0.8555
 -0.9962 -1.1374 -1.2767 -1.4116 -1.5402 -1.6626 -1.7796 -1.8917 -1.9997 -2.1039
 -2.2049
 -0.5447 -0.5761 -0.5915 -0.5926 -0.5888 -0.5747 -0.5410 -0.5089 -0.4742 -0.4429
 -0.4160 -0.3933 -0.3744 -0.3676 -0.3711 -0.4190 -0.5036 -0.6026 -0.7252
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3778  0.3136  0.2443  0.1706  0.1004  0.1185  0.1849  0.2542  0.2992  0.2856
  0.1442 -0.0337 -0.0642  0.0296  0.0787 -0.0987
  0.4344  0.3730  0.3082  0.2409  0.1760  0.1580  0.1702  0.1937  0.2136  0.2123
  0.1600  0.0873  0.0609  0.0743  0.0620 -0.1179 -0.2967 -0.4688 -0.6346
  0.4667  0.4100  0.3510  0.2906  0.2314  0.1907  0.1666  0.1570  0.1558  0.1568
  0.1550  0.1460  0.1262  0.0926  0.0427 -0.1360 -0.3139 -0.4862 -0.6511 -0.8086
 -0.9600
  0.4747  0.4246  0.3727  0.3197  0.2667  0.2166  0.1741  0.1443  0.1259  0.1191
  0.1291  0.1423  0.1319  0.0847  0.0208 -0.1530 -0.3284 -0.5001 -0.6645 -0.8214
 -0.9716 -1.1160 -1.2554
  0.4584  0.4168  0.3733  0.3282  0.2818  0.2357  0.1927  0.1554  0.1239  0.0991
  0.0823  0.0762  0.0779  0.0505 -0.0037 -0.1689 -0.3402 -0.5105 -0.6748 -0.8314
 -0.9808 -1.1241 -1.2620 -1.3954 -1.5249
  0.4178  0.3866  0.3528  0.3161  0.2767  0.2357  0.1945  0.1560  0.1219  0.0933
  0.0654  0.0385  0.0254  0.0068 -0.0361 -0.1860 -0.3511 -0.5182 -0.6822 -0.8390
 -0.9882 -1.1308 -1.2677 -1.3996 -1.5273 -1.6514
  0.3526  0.3322  0.3099  0.2838  0.2535  0.2192  0.1823  0.1447  0.1086  0.0755
  0.0448  0.0144 -0.0158 -0.0337 -0.0725 -0.2073 -0.3630 -0.5246 -0.6869 -0.8441
 -0.9937 -1.1362 -1.2725 -1.4035 -1.5300 -1.6524 -1.7714 -1.8873 -2.0002 -2.1099
  0.2666  0.2547  0.2428  0.2289  0.2100  0.1852  0.1555  0.1221  0.0873  0.0527
  0.0194 -0.0132 -0.0465 -0.0726 -0.1071 -0.2315 -0.3777 -0.5316 -0.6897 -0.8465
 -0.9970 -1.1401 -1.2764 -1.4070 -1.5327 -1.6540 -1.7715 -1.8857 -1.9970 -2.1056
 -2.2116
  0.2115  0.1743  0.1546  0.1506  0.1437  0.1308  0.1112  0.0855  0.0554  0.0229
 -0.0103 -0.0438 -0.0779 -0.1106 -0.1416 -0.2559 -0.3937 -0.5408 -0.6917 -0.8466
 -0.9968 -1.1420 -1.2791 -1.4099 -1.5352 -1.6558 -1.7724 -1.8856 -1.9956 -2.1026
 -2.2068
  0.0580  0.0645  0.0621  0.0516  0.0535  0.0526  0.0449  0.0302  0.0086 -0.0181
 -0.0480 -0.0798 -0.1129 -0.1466 -0.1779 -0.2827 -0.4113 -0.5528 -0.6993 -0.8487
 -0.9982 -1.1437 -1.2825 -1.4143 -1.5401 -1.6607 -1.7769 -1.8892 -1.9979 -2.1035
 -2.2067
 -0.0407 -0.0447 -0.0509 -0.0591 -0.0522 -0.0465 -0.0429 -0.0457 -0.0559 -0.0731
 -0.0960 -0.1229 -0.1527 -0.1842 -0.2159 -0.3109 -0.4288 -0.5629 -0.7047 -0.8493
 -0.9952 -1.1397 -1.2797 -1.4132 -1.5402 -1.6613 -1.7776 -1.8895 -1.9976 -2.1024
 -2.2062
