 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
  0.9361  0.1874 -0.7038 -0.6843  0.5835  2.1715  1.5252  0.6056  0.1464  0.1838
  0.2469  0.3403  0.5250  0.6889  0.7613  0.6287
  0.9837  0.6810  0.2678  0.2297  0.7231  1.4463  1.2166  0.8586  0.6385  0.5930
  0.5731  0.5882  0.6510  0.7084  0.7205  0.5979  0.4624  0.3376  0.1951
  0.9355  0.8805  0.7628  0.7177  0.7873  0.9805  0.9666  0.9167  0.8546  0.7954
  0.7501  0.7269  0.7191  0.7104  0.6865  0.5724  0.4473  0.3209  0.1904  0.0642
 -0.0527
  0.7915  0.7859  0.7812  0.7797  0.7760  0.7741  0.7752  0.7800  0.7947  0.7909
  0.7780  0.7564  0.7291  0.6948  0.6593  0.5522  0.4307  0.3047  0.1791  0.0568
 -0.0627 -0.1793 -0.2936
  0.7154  0.7231  0.7279  0.7303  0.7287  0.7257  0.7226  0.7207  0.7201  0.7191
  0.7125  0.6980  0.6768  0.6491  0.6156  0.5186  0.4084  0.2896  0.1673  0.0464
 -0.0715 -0.1861 -0.2977 -0.4069 -0.5142
  0.6252  0.6445  0.6587  0.6677  0.6715  0.6714  0.6687  0.6648  0.6602  0.6556
  0.6499  0.6405  0.6243  0.6022  0.5740  0.4863  0.3850  0.2734  0.1556  0.0369
 -0.0795 -0.1926 -0.3024 -0.4095 -0.5141 -0.6170
  0.5208  0.5501  0.5736  0.5919  0.6045  0.6112  0.6135  0.6123  0.6085  0.6031
  0.5963  0.5876  0.5754  0.5582  0.5345  0.4553  0.3605  0.2561  0.1440  0.0283
 -0.0867 -0.1988 -0.3076 -0.4132 -0.5161 -0.6167 -0.7155 -0.8138 -0.9118 -1.0071
  0.4023  0.4399  0.4726  0.5009  0.5240  0.5407  0.5516  0.5568  0.5576  0.5549
  0.5496  0.5418  0.5313  0.5171  0.4981  0.4274  0.3378  0.2383  0.1320  0.0203
