 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.7557 -1.5415 -1.3787 -1.3652 -1.4103 -1.4551 -1.5016 -1.5444 -1.6016 -1.6584
 -1.7168 -1.7788 -1.8451 -1.9149 -1.9871 -2.1628 -2.3320 -2.5084 -2.6621
 -1.6848 -1.6619 -1.6345 -1.5831 -1.5172 -1.5014 -1.5310 -1.5776 -1.6292 -1.6833
 -1.7410 -1.8028 -1.8686 -1.9369 -2.0059 -2.1760 -2.3413 -2.5030 -2.6610 -2.8147
 -1.7696 -1.7494 -1.7353 -1.7209 -1.6997 -1.6534 -1.6142 -1.6204 -1.6584 -1.7103
 -1.7654 -1.8251 -1.8893 -1.9565 -2.0246 -2.1924 -2.3544 -2.5125 -2.6676 -2.8187
 -2.9655
 -1.8545 -1.8276 -1.8138 -1.8062 -1.8006 -1.7950 -1.7797 -1.7482 -1.7348 -1.7539
 -1.7965 -1.8508 -1.9116 -1.9768 -2.0437 -2.2096 -2.3689 -2.5234 -2.6748 -2.8236
 -2.9680 -3.1082
 -1.9528 -1.9093 -1.8881 -1.8789 -1.8763 -1.8766 -1.8790 -1.8803 -1.8698 -1.8597
 -1.8657 -1.8950 -1.9419 -2.0003 -2.0642 -2.2274 -2.3847 -2.5353 -2.6827 -2.8289
 -2.9714 -3.1097 -3.2439 -3.3744
 -2.0658 -2.0064 -1.9688 -1.9516 -1.9458 -1.9464 -1.9504 -1.9569 -1.9653 -1.9714
 -1.9738 -1.9816 -2.0048 -2.0436 -2.0940 -2.2463 -2.4012 -2.5485 -2.6920 -2.8347
 -2.9754 -3.1123 -3.2449 -3.3735 -3.4990 -3.6215 -3.7407 -3.8565 -3.9687 -4.0774
 -2.1910 -2.1188 -2.0625 -2.0331 -2.0185 -2.0146 -2.0172 -2.0230 -2.0314 -2.0423
 -2.0554 -2.0699 -2.0872 -2.1123 -2.1477 -2.2715 -2.4188 -2.5639 -2.7033 -2.8414
 -2.9796 -3.1153 -3.2469 -3.3743 -3.4978 -3.6177 -3.7345 -3.8486 -3.9603 -4.0695
 -4.1745
 -2.3258 -2.2432 -2.1746 -2.1298 -2.1025 -2.0891 -2.0860 -2.0891 -2.0956 -2.1043
 -2.1162 -2.1324 -2.1534 -2.1787 -2.2086 -2.3100 -2.4403 -2.5801 -2.7163 -2.8499
 -2.9840 -3.1179 -3.2489 -3.3758 -3.4985 -3.6173 -3.7327 -3.8450 -3.9548 -4.0622
 -4.1676
 -2.4677 -2.3766 -2.3010 -2.2440 -2.2029 -2.1772 -2.1639 -2.1603 -2.1632 -2.1691
 -2.1774 -2.1893 -2.2070 -2.2310 -2.2605 -2.3528 -2.4690 -2.5991 -2.7322 -2.8622
 -2.9921 -3.1229 -3.2530 -3.3800 -3.5028 -3.6214 -3.7364 -3.8478 -3.9562 -4.0620
 -4.1653
 -2.6141 -2.5157 -2.4349 -2.3702 -2.3198 -2.2826 -2.2574 -2.2434 -2.2384 -2.2396
 -2.2443 -2.2517 -2.2630 -2.2812 -2.3060 -2.3904 -2.4972 -2.6187 -2.7465 -2.8736
 -2.9995 -3.1260 -3.2530 -3.3790 -3.5020 -3.6210 -3.7361 -3.8473 -3.9551 -4.0598
 -4.1633
 -2.7614 -2.6612 -2.5768 -2.5064 -2.4490 -2.4032 -2.3680 -2.3428 -2.3276 -2.3205
 -2.3193 -2.3221 -2.3279 -2.3378 -2.3536 -2.4242 -2.5245 -2.6380 -2.7600 -2.8847
 -3.0081 -3.1311 -3.2542 -3.3776 -3.4995 -3.6187 -3.7343 -3.8461 -3.9542 -4.0589
 -4.1604
 -2.9029 -2.8262 -2.7486 -2.6737 -2.6048 -2.5448 -2.4959 -2.4592 -2.4332 -2.4162
 -2.4065 -2.4026 -2.4027 -2.4061 -2.4136 -2.4614 -2.5502 -2.6578 -2.7739
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
 -1.4597 -1.3657 -1.3406 -1.3714 -1.4166 -1.4633 -1.5101 -1.5600 -1.6132 -1.6683
 -1.7263 -1.7870 -1.8503 -1.9164 -1.9846 -2.1571 -2.3258 -2.4946 -2.6543
 -1.5790 -1.5558 -1.4897 -1.4233 -1.4347 -1.4780 -1.5270 -1.5771 -1.6296 -1.6842
 -1.7420 -1.8026 -1.8657 -1.9315 -1.9993 -2.1702 -2.3372 -2.4996 -2.6579 -2.8118
 -1.6528 -1.6458 -1.6369 -1.6089 -1.5413 -1.5123 -1.5439 -1.5941 -1.6472 -1.7011
 -1.7581 -1.8179 -1.8803 -1.9455 -2.0127 -2.1824 -2.3478 -2.5080 -2.6638 -2.8152
 -2.9622
 -1.7221 -1.7107 -1.7097 -1.7132 -1.7065 -1.6756 -1.6280 -1.6256 -1.6673 -1.7197
 -1.7751 -1.8336 -1.8948 -1.9588 -2.0251 -2.1937 -2.3580 -2.5163 -2.6700 -2.8193
 -2.9641 -3.1047
 -1.7974 -1.7749 -1.7690 -1.7724 -1.7791 -1.7866 -1.7832 -1.7650 -1.7424 -1.7557
 -1.7976 -1.8518 -1.9105 -1.9725 -2.0375 -2.2045 -2.3679 -2.5247 -2.6763 -2.8238
 -2.9669 -3.1056 -3.2401 -3.3709
 -1.8845 -1.8468 -1.8305 -1.8285 -1.8351 -1.8464 -1.8612 -1.8763 -1.8822 -1.8728
 -1.8704 -1.8920 -1.9346 -1.9898 -2.0514 -2.2154 -2.3778 -2.5334 -2.6829 -2.8284
 -2.9701 -3.1075 -3.2405 -3.3695 -3.4950 -3.6172 -3.7363 -3.8526 -3.9659 -4.0748
 -1.9849 -1.9316 -1.9016 -1.8892 -1.8901 -1.8992 -1.9135 -1.9322 -1.9541 -1.9731
