 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =  i   
 -1.1221 -1.0589 -0.9938 -0.9290 -0.8706 -0.7551 -0.6917 -0.6692 -0.6760
 -1.3391 -1.2610 -1.2249 -1.2004 -1.1820 -1.1712 -1.1649 -1.1577 -1.1441 -1.1207
 -1.0853 -1.0371 -0.9805 -0.9239 -0.8721 -0.7713 -0.7133 -0.6932 -0.6969 -0.7133
 -1.3135 -1.2169 -1.1498 -1.1113 -1.1034 -1.1095 -1.1090 -1.1002 -1.0877 -1.0724
 -1.0504 -1.0182 -0.9737 -0.9243 -0.8776 -0.7857 -0.7318 -0.7128 -0.7171 -0.7335
 -0.7572
 -1.2996 -1.2087 -1.1382 -1.0858 -1.0505 -1.0318 -1.0318 -1.0433 -1.0471 -1.0362
 -1.0179 -0.9952 -0.9642 -0.9238 -0.8830 -0.7979 -0.7474 -0.7290 -0.7338 -0.7503
 -0.7730 -0.8006
 -1.2717 -1.1932 -1.1292 -1.0769 -1.0354 -1.0046 -0.9840 -0.9730 -0.9735 -0.9795
 -0.9773 -0.9660 -0.9464 -0.9173 -0.8825 -0.8061 -0.7584 -0.7406 -0.7464 -0.7640
 -0.7869 -0.8137 -0.8441 -0.8782
 -1.2227 -1.1596 -1.1066 -1.0609 -1.0214 -0.9881 -0.9612 -0.9408 -0.9259 -0.9167
 -0.9138 -0.9120 -0.9073 -0.8946 -0.8730 -0.8085 -0.7640 -0.7468 -0.7537 -0.7737
 -0.7985 -0.8258 -0.8557 -0.8884 -0.9239 -0.9625 -1.0051 -1.0524 -1.1060 -1.1612
 -1.1542 -1.1060 -1.0658 -1.0301 -0.9973 -0.9671 -0.9401 -0.9172 -0.8982 -0.8824
 -0.8693 -0.8597 -0.8546 -0.8498 -0.8405 -0.8023 -0.7636 -0.7471 -0.7546 -0.7777
 -0.8061 -0.8357 -0.8667 -0.8992 -0.9336 -0.9700 -1.0093 -1.0519 -1.0994 -1.1537
 -1.2102
 -1.0721 -1.0365 -1.0077 -0.9825 -0.9586 -0.9352 -0.9125 -0.8912 -0.8723 -0.8556
 -0.8406 -0.8271 -0.8164 -0.8081 -0.8009 -0.7796 -0.7558 -0.7419 -0.7495 -0.7748
 -0.8077 -0.8415 -0.8751 -0.9091 -0.9438 -0.9795 -1.0169 -1.0564 -1.0989 -1.1468
 -1.2019
 -0.9824 -0.9562 -0.9364 -0.9199 -0.9049 -0.8897 -0.8736 -0.8572 -0.8413 -0.8266
 -0.8131 -0.8005 -0.7888 -0.7786 -0.7695 -0.7512 -0.7383 -0.7315 -0.7398 -0.7660
 -0.8026 -0.8416 -0.8797 -0.9169 -0.9535 -0.9901 -1.0273 -1.0654 -1.1053 -1.1482
 -1.1962
 -0.8937 -0.8721 -0.8580 -0.8480 -0.8398 -0.8319 -0.8232 -0.8133 -0.8027 -0.7921
 -0.7818 -0.7723 -0.7631 -0.7541 -0.7456 -0.7274 -0.7178 -0.7171 -0.7272 -0.7527
 -0.7906 -0.8336 -0.8770 -0.9188 -0.9591 -0.9981 -1.0366 -1.0750 -1.1138 -1.1541
 -1.1967
 -0.8110 -0.7898 -0.7768 -0.7705 -0.7671 -0.7647 -0.7621 -0.7588 -0.7545 -0.7493
 -0.7438 -0.7385 -0.7331 -0.7276 -0.7218 -0.7077 -0.6992 -0.7013 -0.7138 -0.7385
 -0.7756 -0.8201 -0.8672 -0.9141 -0.9591 -1.0021 -1.0436 -1.0839 -1.1235 -1.1632
 -1.2039
 -0.7385 -0.7145 -0.6994 -0.6921 -0.6904 -0.6917 -0.6936 -0.6954 -0.6967 -0.6975
 -0.6976 -0.6974 -0.6999 -0.6977 -0.6981 -0.6921 -0.6825 -0.6841 -0.6996
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =  i   
 -1.6846 -1.5840 -1.5083 -1.4511 -1.4061 -1.3663 -1.3255 -1.2799 -1.2311 -1.1783
 -1.1194 -1.0556 -0.9906 -0.9304 -0.8762 -0.7670 -0.6965 -0.6638 -0.6642
 -1.5547 -1.4478 -1.3697 -1.3155 -1.2781 -1.2505 -1.2260 -1.1993 -1.1693 -1.1343
 -1.0919 -1.0411 -0.9852 -0.9309 -0.8814 -0.7820 -0.7177 -0.6884 -0.6874 -0.7029
 -1.4418 -1.3319 -1.2677 -1.2239 -1.1897 -1.1659 -1.1486 -1.1324 -1.1142 -1.0924
 -1.0643 -1.0273 -0.9814 -0.9329 -0.8874 -0.7959 -0.7364 -0.7082 -0.7067 -0.7214
 -0.7450
 -1.4133 -1.2837 -1.1899 -1.1293 -1.1001 -1.0952 -1.0925 -1.0831 -1.0694 -1.0531
 -1.0334 -1.0084 -0.9745 -0.9332 -0.8919 -0.8071 -0.7516 -0.7245 -0.7223 -0.7367
 -0.7595 -0.7876
 -1.4058 -1.2773 -1.1780 -1.1045 -1.0529 -1.0220 -1.0104 -1.0130 -1.0210 -1.0183
 -1.0046 -0.9849 -0.9606 -0.9289 -0.8928 -0.8145 -0.7625 -0.7366 -0.7342 -0.7488
 -0.7719 -0.7994 -0.8307 -0.8659
 -1.3923 -1.2719 -1.1760 -1.1013 -1.0440 -1.0018 -0.9724 -0.9536 -0.9455 -0.9489
 -0.9545 -0.9518 -0.9385 -0.9165 -0.8880 -0.8174 -0.7688 -0.7442 -0.7421 -0.7573
 -0.7818 -0.8101 -0.8411 -0.8748 -0.9116 -0.9513 -0.9951 -1.0442 -1.0984 -1.1535
 -1.3612 -1.2535 -1.1659 -1.0956 -1.0389 -0.9933 -0.9575 -0.9303 -0.9102 -0.8960
 -0.8888 -0.8889 -0.8901 -0.8852 -0.8712 -0.8152 -0.7703 -0.7471 -0.7453 -0.7615
 -0.7882 -0.8187 -0.8507 -0.8844 -0.9200 -0.9578 -0.9986 -1.0427 -1.0914 -1.1462
 -1.2028
 -1.3103 -1.2171 -1.1404 -1.0779 -1.0261 -0.9824 -0.9456 -0.9150 -0.8902 -0.8702
 -0.8538 -0.8414 -0.8350 -0.8329 -0.8296 -0.8040 -0.7669 -0.7456 -0.7440 -0.7606
 -0.7896 -0.8234 -0.8580 -0.8932 -0.9290 -0.9661 -1.0050 -1.0461 -1.0900 -1.1390
 -1.1947
 -1.2441 -1.1634 -1.0979 -1.0442 -0.9995 -0.9611 -0.9273 -0.8974 -0.8716 -0.8497
 -0.8309 -0.8148 -0.8014 -0.7920 -0.7859 -0.7738 -0.7560 -0.7393 -0.7384 -0.7550
 -0.7857 -0.8232 -0.8618 -0.9000 -0.9378 -0.9757 -1.0143 -1.0539 -1.0953 -1.1402
 -1.1887
 -1.1763 -1.1028 -1.0446 -0.9984 -0.9602 -0.9278 -0.8991 -0.8729 -0.8492 -0.8281
 -0.8096 -0.7934 -0.7791 -0.7667 -0.7566 -0.7415 -0.7336 -0.7278 -0.7292 -0.7452
 -0.7758 -0.8158 -0.8588 -0.9013 -0.9425 -0.9827 -1.0226 -1.0624 -1.1027 -1.1445
 -1.1884
 -1.1165 -1.0436 -0.9871 -0.9440 -0.9105 -0.8831 -0.8596 -0.8383 -0.8187 -0.8005
 -0.7841 -0.7697 -0.7570 -0.7454 -0.7351 -0.7163 -0.7092 -0.7099 -0.7167 -0.7332
 -0.7628 -0.8033 -0.8493 -0.8962 -0.9420 -0.9860 -1.0287 -1.0703 -1.1114 -1.1526
 -1.1946
 -1.0693 -0.9936 -0.9341 -0.8890 -0.8556 -0.8307 -0.8108 -0.7938 -0.7787 -0.7648
 -0.7520 -0.7405 -0.7307 -0.7211 -0.7214 -0.6982 -0.6828 -0.6856 -0.7009
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =  i   
 -2.1340 -1.9986 -1.8848 -1.7839 -1.6886 -1.5905 -1.4819 -1.3654 -1.2680 -1.1868
 -1.1145 -1.0472 -0.9842 -0.9279 -0.8776 -0.7752 -0.7022 -0.6609 -0.6515
 -1.9526 -1.8120 -1.6993 -1.6063 -1.5261 -1.4508 -1.3697 -1.2877 -1.2167 -1.1545
 -1.0956 -1.0373 -0.9809 -0.9287 -0.8819 -0.7871 -0.7208 -0.6834 -0.6744 -0.6864
 -1.8187 -1.6760 -1.5621 -1.4720 -1.3996 -1.3388 -1.2803 -1.2217 -1.1693 -1.1222
 -1.0762 -1.0281 -0.9782 -0.9299 -0.8859 -0.7974 -0.7362 -0.7016 -0.6925 -0.7032
 -0.7263
 -1.6700 -1.5326 -1.4376 -1.3629 -1.2994 -1.2473 -1.2028 -1.1606 -1.1220 -1.0867
 -1.0520 -1.0148 -0.9733 -0.9299 -0.8887 -0.8054 -0.7484 -0.7161 -0.7070 -0.7168
 -0.7389 -0.7678
 -1.6088 -1.4451 -1.3216 -1.2343 -1.1797 -1.1510 -1.1299 -1.1052 -1.0778 -1.0504
 -1.0233 -0.9950 -0.9631 -0.9266 -0.8892 -0.8106 -0.7572 -0.7268 -0.7182 -0.7275
 -0.7493 -0.7777 -0.8103 -0.8470
 -1.5906 -1.4210 -1.2865 -1.1840 -1.1096 -1.0591 -1.0288 -1.0155 -1.0135 -1.0083
 -0.9933 -0.9715 -0.9463 -0.9178 -0.8859 -0.8128 -0.7626 -0.7342 -0.7262 -0.7355
 -0.7573 -0.7861 -0.8185 -0.8540 -0.8926 -0.9348 -0.9808 -1.0317 -1.0871 -1.1422
 -1.5835 -1.4147 -1.2781 -1.1709 -1.0892 -1.0285 -0.9849 -0.9548 -0.9361 -0.9288
 -0.9304 -0.9302 -0.9206 -0.9016 -0.8768 -0.8117 -0.7647 -0.7381 -0.7308 -0.7403
 -0.7625 -0.7925 -0.8259 -0.8614 -0.8990 -0.9390 -0.9819 -1.0284 -1.0792 -1.1348
 -1.1912
 -1.5694 -1.4074 -1.2738 -1.1671 -1.0834 -1.0185 -0.9687 -0.9312 -0.9032 -0.8828
 -0.8692 -0.8633 -0.8632 -0.8617 -0.8535 -0.8066 -0.7634 -0.7387 -0.7319 -0.7415
 -0.7643 -0.7958 -0.8312 -0.8681 -0.9060 -0.9453 -0.9866 -1.0300 -1.0764 -1.1270
 -1.1832
 -1.5393 -1.3872 -1.2607 -1.1581 -1.0765 -1.0118 -0.9599 -0.9184 -0.8856 -0.8598
 -0.8394 -0.8235 -0.8126 -0.8072 -0.8050 -0.7899 -0.7576 -0.7354 -0.7295 -0.7392
 -0.7623 -0.7954 -0.8336 -0.8732 -0.9129 -0.9530 -0.9940 -1.0360 -1.0798 -1.1268
 -1.1769
 -1.5020 -1.3583 -1.2381 -1.1415 -1.0635 -1.0009 -0.9501 -0.9081 -0.8732 -0.8444
 -0.8208 -0.8015 -0.7855 -0.7730 -0.7643 -0.7548 -0.7439 -0.7285 -0.7238 -0.7331
 -0.7559 -0.7897 -0.8304 -0.8734 -0.9162 -0.9585 -1.0006 -1.0426 -1.0854 -1.1295
 -1.1758
 -1.4691 -1.3271 -1.2093 -1.1158 -1.0413 -0.9815 -0.9330 -0.8927 -0.8586 -0.8294
 -0.8046 -0.7838 -0.7664 -0.7518 -0.7396 -0.7218 -0.7172 -0.7149 -0.7145 -0.7242
 -0.7462 -0.7798 -0.8220 -0.8683 -0.9150 -0.9606 -1.0053 -1.0490 -1.0922 -1.1358
 -1.1800
 -1.4503 -1.3056 -1.1859 -1.0896 -1.0138 -0.9548 -0.9079 -0.8696 -0.8375 -0.8099
 -0.7859 -0.7654 -0.7479 -0.7332 -0.7309 -0.6909 -0.6775 -0.6946 -0.7016
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =  i   
 -2.4270 -2.2781 -2.1476 -2.0257 -1.9030 -1.7677 -1.6091 -1.4344 -1.2951 -1.1919
 -1.1104 -1.0411 -0.9798 -0.9252 -0.8767 -0.7779 -0.7054 -0.6604 -0.6448
 -2.2132 -2.0584 -1.9301 -1.8187 -1.7157 -1.6097 -1.4859 -1.3570 -1.2497 -1.1657
 -1.0957 -1.0334 -0.9766 -0.9255 -0.8799 -0.7879 -0.7216 -0.6819 -0.6677 -0.6767
 -2.0597 -1.8978 -1.7666 -1.6584 -1.5660 -1.4807 -1.3888 -1.2925 -1.2087 -1.1399
 -1.0809 -1.0262 -0.9742 -0.9260 -0.8827 -0.7960 -0.7347 -0.6978 -0.6852 -0.6930
 -0.7150
 -1.9057 -1.7610 -1.6366 -1.5321 -1.4451 -1.3711 -1.3019 -1.2305 -1.1655 -1.1103
 -1.0618 -1.0159 -0.9702 -0.9257 -0.8846 -0.8022 -0.7451 -0.7109 -0.6991 -0.7060
 -0.7268 -0.7557
 -1.7920 -1.6245 -1.4767 -1.3926 -1.3303 -1.2747 -1.2217 -1.1695 -1.1198 -1.0759
 -1.0370 -1.0000 -0.9621 -0.9229 -0.8847 -0.8062 -0.7526 -0.7207 -0.7098 -0.7164
 -0.7363 -0.7645 -0.7976 -0.8350
 -1.7261 -1.5300 -1.3854 -1.2763 -1.1974 -1.1444 -1.1133 -1.0919 -1.0680 -1.0391
 -1.0086 -0.9784 -0.9479 -0.9156 -0.8818 -0.8079 -0.7573 -0.7276 -0.7175 -0.7241
 -0.7437 -0.7718 -0.8046 -0.8408 -0.8804 -0.9235 -0.9710 -1.0233 -1.0795 -1.1347
 -1.6990 -1.5092 -1.3556 -1.2348 -1.1429 -1.0750 -1.0265 -0.9935 -0.9749 -0.9678
 -0.9622 -0.9492 -0.9279 -0.9023 -0.8744 -0.8069 -0.7592 -0.7314 -0.7222 -0.7290
 -0.7486 -0.7771 -0.8106 -0.8468 -0.8855 -0.9267 -0.9711 -1.0188 -1.0709 -1.1272
 -1.1834
 -1.6953 -1.5049 -1.3482 -1.2228 -1.1246 -1.0494 -0.9930 -0.9511 -0.9206 -0.8995
 -0.8876 -0.8840 -0.8822 -0.8745 -0.8586 -0.8028 -0.7582 -0.7324 -0.7238 -0.7308
 -0.7506 -0.7798 -0.8148 -0.8522 -0.8912 -0.9317 -0.9742 -1.0192 -1.0670 -1.1188
 -1.1755
 -1.6849 -1.4985 -1.3436 -1.2175 -1.1176 -1.0394 -0.9786 -0.9316 -0.8955 -0.8680
 -0.8470 -0.8317 -0.8226 -0.8190 -0.8163 -0.7918 -0.7535 -0.7299 -0.7223 -0.7295
 -0.7495 -0.7796 -0.8164 -0.8563 -0.8969 -0.9382 -0.9805 -1.0240 -1.0692 -1.1171
 -1.1688
 -1.6679 -1.4884 -1.3361 -1.2122 -1.1126 -1.0339 -0.9716 -0.9219 -0.8822 -0.8506
 -0.8254 -0.8053 -0.7892 -0.7773 -0.7698 -0.7610 -0.7441 -0.7243 -0.7178 -0.7248
 -0.7446 -0.7751 -0.8134 -0.8559 -0.8994 -0.9426 -0.9859 -1.0294 -1.0735 -1.1191
 -1.1667
 -1.6523 -1.4738 -1.3245 -1.2013 -1.1031 -1.0249 -0.9627 -0.9125 -0.8716 -0.8378
 -0.8101 -0.7874 -0.7688 -0.7535 -0.7411 -0.7249 -0.7200 -0.7139 -0.7100 -0.7174
 -0.7367 -0.7670 -0.8062 -0.8510 -0.8976 -0.9440 -0.9897 -1.0346 -1.0792 -1.1241
 -1.1698
 -1.6498 -1.4689 -1.3161 -1.1899 -1.0898 -1.0110 -0.9488 -0.8988 -0.8580 -0.8241
 -0.7955 -0.7717 -0.7518 -0.7354 -0.7302 -0.6835 -0.6812 -0.6987 -0.6989
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =  i   
 -2.7444 -2.5924 -2.4533 -2.3155 -2.1666 -1.9901 -1.7711 -1.5223 -1.3278 -1.1963
 -1.1051 -1.0335 -0.9731 -0.9205 -0.8740 -0.7787 -0.7079 -0.6602 -0.6394
 -2.4993 -2.3385 -2.2010 -2.0758 -1.9515 -1.8123 -1.6382 -1.4479 -1.2904 -1.1768
 -1.0937 -1.0273 -0.9702 -0.9202 -0.8759 -0.7866 -0.7211 -0.6785 -0.6609 -0.6663
 -2.3201 -2.1477 -2.0054 -1.8843 -1.7746 -1.6636 -1.5324 -1.3863 -1.2580 -1.1591
 -1.0837 -1.0221 -0.9683 -0.9203 -0.8777 -0.7927 -0.7318 -0.6930 -0.6774 -0.6820
 -0.7022
 -2.1754 -2.0004 -1.8540 -1.7319 -1.6278 -1.5337 -1.4357 -1.3251 -1.2221 -1.1377
 -1.0708 -1.0150 -0.9652 -0.9198 -0.8787 -0.7972 -0.7402 -0.7044 -0.6902 -0.6945
 -0.7133 -0.7419
 -1.9765 -1.8236 -1.7040 -1.5996 -1.5051 -1.4205 -1.3425 -1.2604 -1.1798 -1.1100
 -1.0524 -1.0036 -0.9592 -0.9173 -0.8785 -0.8001 -0.7464 -0.7132 -0.7001 -0.7044
 -0.7221 -0.7495 -0.7830 -0.8211
 -1.8622 -1.6757 -1.5322 -1.4257 -1.3490 -1.2927 -1.2428 -1.1890 -1.1308 -1.0758
 -1.0278 -0.9863 -0.9483 -0.9115 -0.8760 -0.8012 -0.7503 -0.7194 -0.7073 -0.7118
 -0.7290 -0.7558 -0.7886 -0.8254 -0.8660 -0.9105 -0.9594 -1.0130 -1.0702 -1.1259
 -1.8229 -1.6209 -1.4583 -1.3310 -1.2340 -1.1614 -1.1089 -1.0725 -1.0464 -1.0223
 -0.9944 -0.9633 -0.9317 -0.9007 -0.8698 -0.8003 -0.7519 -0.7231 -0.7119 -0.7166
 -0.7337 -0.7603 -0.7933 -0.8300 -0.8696 -0.9122 -0.9579 -1.0072 -1.0608 -1.1180
 -1.1743
 -1.8158 -1.6061 -1.4337 -1.2953 -1.1869 -1.1036 -1.0404 -0.9926 -0.9572 -0.9335
 -0.9204 -0.9122 -0.9007 -0.8820 -0.8582 -0.7967 -0.7509 -0.7241 -0.7138 -0.7186
 -0.7358 -0.7626 -0.7964 -0.8341 -0.8739 -0.9157 -0.9597 -1.0062 -1.0557 -1.1089
 -1.1662
 -1.8183 -1.6048 -1.4280 -1.2839 -1.1691 -1.0793 -1.0099 -0.9566 -0.9159 -0.8848
 -0.8618 -0.8465 -0.8383 -0.8337 -0.8269 -0.7885 -0.7468 -0.7220 -0.7129 -0.7180
 -0.7355 -0.7628 -0.7977 -0.8370 -0.8783 -0.9207 -0.9644 -1.0094 -1.0563 -1.1058
 -1.1589
 -1.8218 -1.6106 -1.4307 -1.2837 -1.1651 -1.0714 -0.9980 -0.9406 -0.8958 -0.8608
 -0.8334 -0.8119 -0.7955 -0.7841 -0.7775 -0.7655 -0.7397 -0.7172 -0.7093 -0.7145
 -0.7318 -0.7594 -0.7951 -0.8363 -0.8798 -0.9239 -0.9684 -1.0133 -1.0591 -1.1063
 -1.1556
 -1.8268 -1.6141 -1.4351 -1.2847 -1.1640 -1.0678 -0.9920 -0.9322 -0.8846 -0.8465
 -0.8160 -0.7915 -0.7718 -0.7558 -0.7434 -0.7282 -0.7208 -0.7089 -0.7027 -0.7083
 -0.7253 -0.7529 -0.7892 -0.8318 -0.8777 -0.9243 -0.9709 -1.0171 -1.0633 -1.1098
 -1.1572
 -1.8422 -1.6259 -1.4416 -1.2884 -1.1631 -1.0643 -0.9862 -0.9245 -0.8754 -0.8356
 -0.8029 -0.7764 -0.7546 -0.7369 -0.7246 -0.6766 -0.6901 -0.6971 -0.6931
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =  i   
 -3.0508 -2.9124 -2.7808 -2.6410 -2.4736 -2.2562 -1.9693 -1.6335 -1.3744 -1.2095
 -1.1049 -1.0300 -0.9700 -0.9190 -0.8739 -0.7821 -0.7127 -0.6634 -0.6376
 -2.7871 -2.6344 -2.5001 -2.3709 -2.2314 -2.0603 -1.8311 -1.5671 -1.3464 -1.1956
 -1.0964 -1.0249 -0.9673 -0.9182 -0.8751 -0.7883 -0.7237 -0.6791 -0.6574 -0.6581
 -2.5852 -2.4153 -2.2727 -2.1470 -2.0255 -1.8904 -1.7173 -1.5114 -1.3249 -1.1863
 -1.0907 -1.0212 -0.9653 -0.9176 -0.8759 -0.7926 -0.7322 -0.6916 -0.6725 -0.6736
 -0.6911
 -2.4301 -2.2459 -2.0924 -1.9631 -1.8489 -1.7376 -1.6093 -1.4523 -1.2989 -1.1749
 -1.0841 -1.0168 -0.9629 -0.9167 -0.8761 -0.7956 -0.7388 -0.7014 -0.6843 -0.6857
 -0.7018 -0.7289
 -2.2566 -2.0917 -1.9436 -1.8141 -1.7014 -1.6005 -1.5011 -1.3852 -1.2633 -1.1568
 -1.0735 -1.0098 -0.9585 -0.9144 -0.8752 -0.7973 -0.7436 -0.7089 -0.6933 -0.6951
 -0.7103 -0.7360 -0.7690 -0.8073
 -2.0448 -1.8722 -1.7432 -1.6443 -1.5583 -1.4753 -1.3939 -1.3089 -1.2164 -1.1292
 -1.0562 -0.9982 -0.9507 -0.9096 -0.8726 -0.7976 -0.7465 -0.7144 -0.7000 -0.7020
 -0.7170 -0.7417 -0.7737 -0.8106 -0.8515 -0.8967 -0.9465 -1.0015 -1.0593 -1.1153
 -1.9577 -1.7546 -1.5938 -1.4702 -1.3763 -1.3055 -1.2513 -1.2027 -1.1482 -1.0882
 -1.0305 -0.9805 -0.9381 -0.9011 -0.8672 -0.7961 -0.7474 -0.7176 -0.7044 -0.7067
 -0.7216 -0.7460 -0.7776 -0.8140 -0.8539 -0.8970 -0.9435 -0.9941 -1.0491 -1.1070
 -1.1635
 -1.9326 -1.7138 -1.5348 -1.3916 -1.2796 -1.1925 -1.1248 -1.0718 -1.0304 -0.9988
 -0.9729 -0.9467 -0.9176 -0.8872 -0.8577 -0.7926 -0.7461 -0.7184 -0.7065 -0.7090
 -0.7240 -0.7485 -0.7801 -0.8169 -0.8568 -0.8991 -0.9441 -0.9916 -1.0423 -1.0970
 -1.1551
 -1.9342 -1.7063 -1.5162 -1.3613 -1.2373 -1.1398 -1.0637 -1.0040 -0.9566 -0.9192
 -0.8920 -0.8744 -0.8632 -0.8522 -0.8369 -0.7852 -0.7418 -0.7162 -0.7058 -0.7089
 -0.7242 -0.7491 -0.7814 -0.8192 -0.8600 -0.9027 -0.9472 -0.9934 -1.0416 -1.0925
 -1.1470
 -1.9532 -1.7185 -1.5205 -1.3571 -1.2248 -1.1197 -1.0370 -0.9723 -0.9215 -0.8814
 -0.8498 -0.8255 -0.8080 -0.7968 -0.7896 -0.7693 -0.7353 -0.7116 -0.7026 -0.7061
 -0.7214 -0.7467 -0.7796 -0.8183 -0.8606 -0.9046 -0.9497 -0.9957 -1.0428 -1.0914
 -1.1423
 -1.9779 -1.7384 -1.5347 -1.3641 -1.2255 -1.1143 -1.0266 -0.9577 -0.9035 -0.8607
 -0.8266 -0.7995 -0.7780 -0.7611 -0.7487 -0.7335 -0.7213 -0.7039 -0.6965 -0.7007
 -0.7160 -0.7414 -0.7748 -0.8145 -0.8583 -0.9043 -0.9510 -0.9981 -1.0454 -1.0933
 -1.1424
 -2.0127 -1.7674 -1.5561 -1.3793 -1.2330 -1.1163 -1.0237 -0.9510 -0.8937 -0.8482
 -0.8117 -0.7824 -0.7588 -0.7396 -0.7142 -0.6778 -0.6998 -0.6931 -0.6875
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =  i   
 -3.2977 -3.1872 -3.0806 -2.9585 -2.7905 -2.5243 -2.1556 -1.7337 -1.4157 -1.2142
 -1.0939 -1.0143 -0.9540 -0.9036 -0.8603 -0.7721 -0.7059 -0.6579 -0.6293
 -3.0361 -2.9063 -2.7908 -2.6729 -2.5288 -2.3277 -2.0341 -1.6874 -1.3995 -1.2073
 -1.0890 -1.0108 -0.9520 -0.9034 -0.8614 -0.7773 -0.7148 -0.6703 -0.6461 -0.6434
 -2.8252 -2.6722 -2.5428 -2.4243 -2.2990 -2.1425 -1.9226 -1.6471 -1.3935 -1.2085
 -1.0888 -1.0096 -0.9510 -0.9032 -0.8621 -0.7806 -0.7213 -0.6802 -0.6589 -0.6575
 -0.6729
