 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F150W2
 -1.3581 -2.0636 -2.9054 -2.8815 -1.6637 -0.1292 -0.7380 -1.6126 -2.0638 -2.0349
 -1.9661 -1.8740 -1.7039 -1.5618 -1.4966 -1.6329
 -1.2876 -1.5735 -1.9663 -2.0006 -1.5286 -0.8295 -1.0457 -1.3865 -1.6016 -1.6470
 -1.6624 -1.6475 -1.5911 -1.5429 -1.5340 -1.6576 -1.7867 -1.9097 -2.0477
 -1.3206 -1.3737 -1.4875 -1.5303 -1.4655 -1.2789 -1.2921 -1.3401 -1.4003 -1.4569
 -1.4996 -1.5226 -1.5318 -1.5422 -1.5667 -1.6800 -1.8034 -1.9274 -2.0557 -2.1799
 -2.2952
 -1.4571 -1.4642 -1.4690 -1.4706 -1.4744 -1.4774 -1.4772 -1.4734 -1.4600 -1.4645
 -1.4776 -1.4991 -1.5261 -1.5598 -1.5947 -1.7001 -1.8197 -1.9440 -2.0677 -2.1882
 -2.3062 -2.4213 -2.5334
 -1.5280 -1.5224 -1.5188 -1.5175 -1.5199 -1.5238 -1.5276 -1.5304 -1.5319 -1.5339
 -1.5412 -1.5559 -1.5772 -1.6046 -1.6376 -1.7333 -1.8420 -1.9592 -2.0797 -2.1989
 -2.3151 -2.4281 -2.5381 -2.6458 -2.7516
 -1.6132 -1.5964 -1.5842 -1.5770 -1.5746 -1.5757 -1.5792 -1.5840 -1.5894 -1.5949
 -1.6015 -1.6117 -1.6282 -1.6503 -1.6783 -1.7650 -1.8651 -1.9753 -2.0915 -2.2086
 -2.3233 -2.4348 -2.5432 -2.6488 -2.7520 -2.8535
 -1.7126 -1.6862 -1.6652 -1.6491 -1.6384 -1.6331 -1.6320 -1.6342 -1.6389 -1.6452
 -1.6529 -1.6624 -1.6753 -1.6930 -1.7168 -1.7952 -1.8890 -1.9923 -2.1031 -2.2173
 -2.3308 -2.4414 -2.5486 -2.6528 -2.7543 -2.8536 -2.9511 -3.0481 -3.1451 -3.2395
 -1.8263 -1.7918 -1.7618 -1.7359 -1.7152 -1.7004 -1.6912 -1.6873 -1.6876 -1.6914
 -1.6978 -1.7064 -1.7176 -1.7326 -1.7519 -1.8224 -1.9112 -2.0096 -2.1149 -2.2253
 -2.3371 -2.4471 -2.5539 -2.6574 -2.7578 -2.8555 -2.9509 -3.0451 -3.1392 -3.2335
 -3.3258
 -1.9537 -1.9112 -1.8724 -1.8370 -1.8058 -1.7802 -1.7607 -1.7474 -1.7402 -1.7385
 -1.7408 -1.7467 -1.7558 -1.7682 -1.7846 -1.8464 -1.9304 -2.0254 -2.1267 -2.2329
 -2.3421 -2.4514 -2.5582 -2.6616 -2.7617 -2.8587 -2.9533 -3.0456 -3.1367 -3.2278
 -3.3197
 -2.0883 -2.0399 -1.9943 -1.9513 -1.9105 -1.8740 -1.8431 -1.8188 -1.8015 -1.7909
 -1.7865 -1.7874 -1.7928 -1.8021 -1.8159 -1.8697 -1.9476 -2.0397 -2.1387 -2.2418
 -2.3481 -2.4560 -2.5629 -2.6669 -2.7674 -2.8644 -2.9586 -3.0503 -3.1400 -3.2288
 -3.3169
 -2.2257 -2.1737 -2.1225 -2.0721 -2.0231 -1.9774 -1.9362 -1.9008 -1.8723 -1.8514
 -1.8380 -1.8315 -1.8312 -1.8366 -1.8471 -1.8932 -1.9631 -2.0510 -2.1476 -2.2484
 -2.3519 -2.4574 -2.5633 -2.6676 -2.7689 -2.8666 -2.9611 -3.0526 -3.1416 -3.2287
 -3.3157
 -2.3745 -2.3126 -2.2536 -2.1973 -2.1419 -2.0888 -2.0389 -1.9939 -1.9548 -1.9236
 -1.9004 -1.8847 -1.8763 -1.8746 -1.8793 -1.9151 -1.9784 -2.0615 -2.1551 -2.2541
 -2.3556 -2.4589 -2.5629 -2.6667 -2.7684 -2.8671 -2.9625 -3.0547 -3.1438 -3.2306
 -3.3154
 -2.5347 -2.4566 -2.3876 -2.3269 -2.2669 -2.2082 -2.1482 -2.0953 -2.0478 -2.0076
 -1.9747 -1.9485 -1.9285 -1.9161 -1.9125 -1.9354 -1.9935 -2.0712 -2.1612
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F150W2
