 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  i   
 -1.0370 -0.9620 -0.8911 -0.8256 -0.7664 -0.6514 -0.5801 -0.5459 -0.5394 -0.5478
 -0.5646
 -1.6729 -1.5822 -1.4913 -1.4049 -1.3353 -1.2945 -1.2789 -1.2424 -1.1705 -1.0934
 -1.0203 -0.9504 -0.8842 -0.8229 -0.7674 -0.6599 -0.5929 -0.5600 -0.5538 -0.5628
 -0.5793 -0.6009
 -1.5746 -1.4996 -1.4190 -1.3376 -1.2611 -1.1924 -1.1385 -1.1049 -1.0864 -1.0516
 -0.9974 -0.9362 -0.8755 -0.8183 -0.7664 -0.6654 -0.6020 -0.5702 -0.5645 -0.5748
 -0.5921 -0.6134 -0.6385 -0.6685
 -1.4776 -1.4154 -1.3491 -1.2781 -1.2061 -1.1375 -1.0742 -1.0187 -0.9762 -0.9499
 -0.9285 -0.8979 -0.8561 -0.8082 -0.7611 -0.6665 -0.6066 -0.5758 -0.5707 -0.5829
 -0.6023 -0.6249 -0.6500 -0.6779 -0.7082 -0.7419 -0.7800 -0.8235 -0.8723 -0.9239
 -1.3758 -1.3260 -1.2730 -1.2159 -1.1542 -1.0915 -1.0310 -0.9745 -0.9234 -0.8799
 -0.8461 -0.8218 -0.7996 -0.7734 -0.7425 -0.6625 -0.6064 -0.5767 -0.5718 -0.5859
 -0.6088 -0.6340 -0.6606 -0.6888 -0.7188 -0.7505 -0.7851 -0.8238 -0.8674 -0.9165
 -0.9707
 -1.2780 -1.2319 -1.1913 -1.1452 -1.0964 -1.0438 -0.9900 -0.9376 -0.8882 -0.8426
 -0.8020 -0.7676 -0.7404 -0.7188 -0.6990 -0.6479 -0.6009 -0.5730 -0.5680 -0.5832
 -0.6097 -0.6391 -0.6688 -0.6988 -0.7294 -0.7599 -0.7919 -0.8271 -0.8670 -0.9125
 -0.9644
 -1.1916 -1.1428 -1.1054 -1.0677 -1.0282 -0.9871 -0.9435 -0.8980 -0.8534 -0.8107
 -0.7712 -0.7356 -0.7042 -0.6781 -0.6572 -0.6182 -0.5871 -0.5647 -0.5602 -0.5754
 -0.6046 -0.6388 -0.6730 -0.7065 -0.7394 -0.7723 -0.8059 -0.8415 -0.8793 -0.9189
 -0.9601
 -1.1254 -1.0688 -1.0262 -0.9882 -0.9553 -0.9220 -0.8882 -0.8526 -0.8153 -0.7779
 -0.7422 -0.7091 -0.6790 -0.6524 -0.6296 -0.5901 -0.5661 -0.5517 -0.5493 -0.5636
 -0.5932 -0.6309 -0.6701 -0.7084 -0.7452 -0.7808 -0.8160 -0.8510 -0.8865 -0.9233
 -0.9621
 -1.0908 -1.0120 -0.9565 -0.9137 -0.8827 -0.8528 -0.8249 -0.7975 -0.7693 -0.7394
 -0.7092 -0.6802 -0.6535 -0.6293 -0.6078 -0.5678 -0.5451 -0.5352 -0.5363 -0.5503
 -0.5787 -0.6175 -0.6603 -0.7036 -0.7453 -0.7851 -0.8236 -0.8608 -0.8973 -0.9340
 -0.9714
 -1.0857 -0.9723 -0.8963 -0.8458 -0.8113 -0.7841 -0.7597 -0.7365 -0.7146 -0.6927
 -0.6698 -0.6465 -0.6241 -0.6035 -0.5850 -0.5490 -0.5270 -0.5185 -0.5221
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.2994 -2.2177 -2.0426 -1.8575 -1.6785 -1.5259 -1.4129 -1.3175 -1.2283 -1.1437
 -1.0642 -0.9889 -0.9175 -0.8499 -0.7862 -0.6503 -0.5545 -0.5017 -0.4863
 -2.0067 -1.9927 -1.9621 -1.8243 -1.6632 -1.5111 -1.3864 -1.2879 -1.2000 -1.1189
 -1.0433 -0.9720 -0.9044 -0.8405 -0.7806 -0.6547 -0.5683 -0.5211 -0.5065 -0.5127
 -1.8779 -1.7711 -1.7240 -1.7206 -1.6355 -1.5018 -1.3728 -1.2667 -1.1791 -1.1007
 -1.0287 -0.9610 -0.8970 -0.8365 -0.7799 -0.6616 -0.5815 -0.5374 -0.5231 -0.5290
 -0.5459
 -1.7978 -1.6797 -1.5762 -1.5053 -1.4842 -1.4553 -1.3614 -1.2542 -1.1625 -1.0850
 -1.0159 -0.9516 -0.8909 -0.8336 -0.7800 -0.6679 -0.5924 -0.5506 -0.5364 -0.5421
 -0.5588 -0.5814
 -1.7255 -1.6172 -1.5103 -1.4131 -1.3342 -1.2837 -1.2640 -1.2246 -1.1482 -1.0702
 -1.0026 -0.9413 -0.8836 -0.8293 -0.7785 -0.6721 -0.6004 -0.5605 -0.5466 -0.5523
 -0.5695 -0.5920 -0.6184 -0.6482
 -1.6526 -1.5567 -1.4596 -1.3639 -1.2740 -1.1960 -1.1351 -1.0959 -1.0744 -1.0395
 -0.9848 -0.9282 -0.8739 -0.8225 -0.7743 -0.6733 -0.6051 -0.5669 -0.5535 -0.5594
 -0.5777 -0.6014 -0.6279 -0.6573 -0.6892 -0.7247 -0.7649 -0.8107 -0.8613 -0.9125
 -1.5780 -1.4924 -1.4067 -1.3208 -1.2360 -1.1561 -1.0841 -1.0219 -0.9732 -0.9416
 -0.9197 -0.8923 -0.8547 -0.8109 -0.7666 -0.6711 -0.6063 -0.5697 -0.5568 -0.5630
 -0.5826 -0.6084 -0.6365 -0.6662 -0.6980 -0.7314 -0.7677 -0.8085 -0.8548 -0.9064
 -0.9593
 -1.5077 -1.4243 -1.3477 -1.2725 -1.1975 -1.1233 -1.0526 -0.9875 -0.9299 -0.8809
 -0.8428 -0.8161 -0.7953 -0.7729 -0.7452 -0.6650 -0.6037 -0.5689 -0.5563 -0.5626
 -0.5834 -0.6119 -0.6427 -0.6743 -0.7068 -0.7405 -0.7752 -0.8123 -0.8536 -0.9002
 -0.9530
 -1.4504 -1.3582 -1.2835 -1.2158 -1.1503 -1.0857 -1.0216 -0.9598 -0.9024 -0.8504
 -0.8047 -0.7666 -0.7366 -0.7138 -0.6948 -0.6464 -0.5963 -0.5640 -0.5521 -0.5583
 -0.5797 -0.6109 -0.6454 -0.6803 -0.7150 -0.7499 -0.7856 -0.8233 -0.8632 -0.9049
 -0.9482
 -1.4166 -1.3086 -1.2234 -1.1564 -1.0968 -1.0405 -0.9853 -0.9306 -0.8777 -0.8276
 -0.7816 -0.7406 -0.7053 -0.6760 -0.6523 -0.6118 -0.5804 -0.5553 -0.5445 -0.5501
 -0.5710 -0.6037 -0.6419 -0.6810 -0.7193 -0.7569 -0.7941 -0.8313 -0.8690 -0.9080
 -0.9496
 -1.4198 -1.2767 -1.1768 -1.1013 -1.0404 -0.9881 -0.9399 -0.8933 -0.8475 -0.8025
 -0.7596 -0.7200 -0.6843 -0.6531 -0.6266 -0.5806 -0.5555 -0.5401 -0.5336 -0.5393
 -0.5592 -0.5918 -0.6324 -0.6757 -0.7186 -0.7600 -0.8003 -0.8395 -0.8782 -0.9170
 -0.9566
 -1.4676 -1.2822 -1.1538 -1.0611 -0.9907 -0.9351 -0.8888 -0.8474 -0.8086 -0.7706
 -0.7332 -0.6974 -0.6641 -0.6339 -0.6074 -0.5585 -0.5320 -0.5204 -0.5189
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  i   
 -2.3614 -2.2093 -2.0064 -1.8188 -1.6445 -1.4946 -1.3832 -1.2932 -1.2112 -1.1295
 -1.0538 -0.9823 -0.9148 -0.8511 -0.7910 -0.6588 -0.5599 -0.5003 -0.4782
 -2.0927 -2.0959 -1.9776 -1.8017 -1.6350 -1.4827 -1.3629 -1.2683 -1.1857 -1.1072
 -1.0349 -0.9670 -0.9028 -0.8422 -0.7849 -0.6612 -0.5712 -0.5180 -0.4983 -0.5021
 -1.9176 -1.8351 -1.8366 -1.7719 -1.6269 -1.4819 -1.3526 -1.2506 -1.1667 -1.0904
 -1.0211 -0.9565 -0.8955 -0.8379 -0.7835 -0.6662 -0.5823 -0.5331 -0.5142 -0.5175
 -0.5341
 -1.8440 -1.7154 -1.6217 -1.5913 -1.5739 -1.4736 -1.3506 -1.2400 -1.1517 -1.0760
 -1.0089 -0.9472 -0.8892 -0.8344 -0.7827 -0.6711 -0.5916 -0.5453 -0.5271 -0.5299
 -0.5460 -0.5690
 -1.7861 -1.6595 -1.5419 -1.4462 -1.3857 -1.3659 -1.3253 -1.2346 -1.1410 -1.0631
 -0.9966 -0.9372 -0.8819 -0.8298 -0.7807 -0.6745 -0.5987 -0.5546 -0.5370 -0.5396
 -0.5557 -0.5785 -0.6055 -0.6362
 -1.7296 -1.6122 -1.4987 -1.3924 -1.3004 -1.2284 -1.1831 -1.1600 -1.1191 -1.0507
 -0.9838 -0.9258 -0.8727 -0.8231 -0.7765 -0.6754 -0.6030 -0.5608 -0.5440 -0.5465
 -0.5629 -0.5866 -0.6138 -0.6439 -0.6772 -0.7144 -0.7559 -0.8020 -0.8522 -0.9047
 -1.6719 -1.5632 -1.4584 -1.3577 -1.2627 -1.1777 -1.1054 -1.0486 -1.0114 -0.9876
 -0.9550 -0.9089 -0.8605 -0.8137 -0.7695 -0.6735 -0.6044 -0.5641 -0.5478 -0.5505
 -0.5674 -0.5925 -0.6210 -0.6516 -0.6844 -0.7197 -0.7579 -0.7998 -0.8464 -0.8985
 -0.9514
 -1.6195 -1.5108 -1.4139 -1.3215 -1.2330 -1.1491 -1.0721 -1.0046 -0.9476 -0.9026
 -0.8716 -0.8489 -0.8245 -0.7936 -0.7574 -0.6683 -0.6028 -0.5641 -0.5484 -0.5510
 -0.5682 -0.5950 -0.6260 -0.6584 -0.6919 -0.7268 -0.7630 -0.8017 -0.8443 -0.8919
 -0.9451
 -1.5819 -1.4611 -1.3638 -1.2781 -1.1976 -1.1206 -1.0472 -0.9789 -0.9177 -0.8643
 -0.8194 -0.7841 -0.7580 -0.7377 -0.7177 -0.6568 -0.5969 -0.5604 -0.5454 -0.5481
 -0.5655 -0.5939 -0.6277 -0.6632 -0.6990 -0.7351 -0.7721 -0.8102 -0.8500 -0.8932
 -0.9399
 -1.5686 -1.4278 -1.3192 -1.2319 -1.1565 -1.0868 -1.0205 -0.9570 -0.8973 -0.8428
 -0.7943 -0.7524 -0.7174 -0.6896 -0.6677 -0.6263 -0.5861 -0.5535 -0.5393 -0.5415
 -0.5585 -0.5875 -0.6240 -0.6632 -0.7023 -0.7410 -0.7795 -0.8180 -0.8571 -0.8975
 -0.9404
 -1.5916 -1.4174 -1.2899 -1.1914 -1.1122 -1.0459 -0.9859 -0.9291 -0.8749 -0.8234
 -0.7757 -0.7327 -0.6948 -0.6626 -0.6358 -0.5900 -0.5620 -0.5413 -0.5299 -0.5322
 -0.5483 -0.5770 -0.6151 -0.6577 -0.7009 -0.7433 -0.7846 -0.8251 -0.8651 -0.9053
 -0.9461
 -1.6644 -1.4415 -1.2847 -1.1667 -1.0751 -1.0035 -0.9449 -0.8931 -0.8451 -0.7992
 -0.7554 -0.7145 -0.6772 -0.6441 -0.6156 -0.5638 -0.5357 -0.5215 -0.5165
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  i   
 -2.3850 -2.1760 -1.9651 -1.7824 -1.6211 -1.4754 -1.3640 -1.2732 -1.1947 -1.1163
 -1.0436 -0.9752 -0.9108 -0.8501 -0.7930 -0.6659 -0.5663 -0.5020 -0.4704
 -2.2075 -2.1399 -1.9601 -1.7721 -1.6087 -1.4631 -1.3459 -1.2526 -1.1713 -1.0957
 -1.0259 -0.9607 -0.8993 -0.8414 -0.7867 -0.6664 -0.5745 -0.5158 -0.4901 -0.4904
 -1.9604 -1.9403 -1.9149 -1.7692 -1.6050 -1.4600 -1.3358 -1.2366 -1.1539 -1.0795
 -1.0125 -0.9503 -0.8918 -0.8367 -0.7845 -0.6698 -0.5832 -0.5290 -0.5053 -0.5051
 -0.5205
 -1.8774 -1.7501 -1.6965 -1.6949 -1.5992 -1.4606 -1.3336 -1.2261 -1.1396 -1.0657
 -1.0005 -0.9408 -0.8851 -0.8327 -0.7830 -0.6735 -0.5909 -0.5398 -0.5174 -0.5169
 -0.5314 -0.5547
 -1.8327 -1.6897 -1.5695 -1.4924 -1.4716 -1.4360 -1.3326 -1.2231 -1.1296 -1.0537
 -0.9885 -0.9308 -0.8776 -0.8277 -0.7805 -0.6760 -0.5969 -0.5482 -0.5269 -0.5262
 -0.5403 -0.5631 -0.5907 -0.6222
 -1.7937 -1.6544 -1.5261 -1.4147 -1.3293 -1.2781 -1.2557 -1.2082 -1.1249 -1.0440
 -0.9769 -0.9198 -0.8685 -0.8208 -0.7759 -0.6766 -0.6009 -0.5542 -0.5337 -0.5331
 -0.5469 -0.5699 -0.5975 -0.6284 -0.6625 -0.7006 -0.7434 -0.7916 -0.8439 -0.8955
 -1.7557 -1.6217 -1.4973 -1.3829 -1.2818 -1.1974 -1.1327 -1.0909 -1.0648 -1.0249
 -0.9650 -0.9077 -0.8576 -0.8118 -0.7690 -0.6746 -0.6024 -0.5576 -0.5377 -0.5372
 -0.5510 -0.5746 -0.6033 -0.6347 -0.6684 -0.7049 -0.7444 -0.7878 -0.8361 -0.8889
 -0.9419
 -1.7244 -1.5875 -1.4683 -1.3585 -1.2578 -1.1665 -1.0875 -1.0216 -0.9702 -0.9344
 -0.9089 -0.8788 -0.8405 -0.7995 -0.7594 -0.6699 -0.6011 -0.5582 -0.5389 -0.5382
 -0.5521 -0.5765 -0.6070 -0.6400 -0.6745 -0.7106 -0.7490 -0.7896 -0.8334 -0.8817
 -0.9355
 -1.7097 -1.5601 -1.4349 -1.3295 -1.2335 -1.1453 -1.0644 -0.9924 -0.9304 -0.8785
 -0.8374 -0.8072 -0.7840 -0.7618 -0.7364 -0.6609 -0.5961 -0.5553 -0.5368 -0.5363
 -0.5502 -0.5754 -0.6079 -0.6436 -0.6802 -0.7174 -0.7558 -0.7955 -0.8370 -0.8812
 -0.9298
 -1.7205 -1.5452 -1.4086 -1.2990 -1.2062 -1.1227 -1.0458 -0.9748 -0.9106 -0.8539
 -0.8051 -0.7642 -0.7314 -0.7063 -0.6864 -0.6401 -0.5882 -0.5497 -0.5319 -0.5311
 -0.5447 -0.5701 -0.6042 -0.6428 -0.6825 -0.7221 -0.7618 -0.8018 -0.8426 -0.8847
 -0.9292
 -1.7658 -1.5568 -1.3987 -1.2745 -1.1762 -1.0947 -1.0222 -0.9557 -0.8941 -0.8375
 -0.7868 -0.7423 -0.7041 -0.6722 -0.6464 -0.6021 -0.5690 -0.5402 -0.5239 -0.5232
 -0.5362 -0.5613 -0.5963 -0.6373 -0.6805 -0.7234 -0.7658 -0.8076 -0.8492 -0.8910
 -0.9332
 -1.8599 -1.6015 -1.4131 -1.2677 -1.1539 -1.0651 -0.9930 -0.9301 -0.8730 -0.8200
 -0.7710 -0.7264 -0.6867 -0.6522 -0.6229 -0.5707 -0.5410 -0.5226 -0.5125
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.3637 -2.1290 -1.9195 -1.7462 -1.5947 -1.4575 -1.3494 -1.2562 -1.1779 -1.1041
 -1.0337 -0.9674 -0.9054 -0.8473 -0.7926 -0.6706 -0.5723 -0.5022 -0.4649
 -2.1981 -2.1366 -1.9289 -1.7406 -1.5813 -1.4429 -1.3307 -1.2376 -1.1576 -1.0844
 -1.0166 -0.9534 -0.8941 -0.8384 -0.7859 -0.6696 -0.5774 -0.5143 -0.4825 -0.4781
 -2.0371 -2.0481 -1.9289 -1.7483 -1.5811 -1.4368 -1.3192 -1.2221 -1.1413 -1.0686
 -1.0033 -0.9429 -0.8864 -0.8332 -0.7831 -0.6716 -0.5839 -0.5251 -0.4963 -0.4921
 -0.5054
 -1.9040 -1.8038 -1.8078 -1.7387 -1.5878 -1.4412 -1.3153 -1.2121 -1.1277 -1.0549
 -0.9912 -0.9332 -0.8793 -0.8288 -0.7810 -0.6743 -0.5900 -0.5343 -0.5074 -0.5032
 -0.5155 -0.5384
 -1.8655 -1.7120 -1.6055 -1.5756 -1.5550 -1.4444 -1.3186 -1.2081 -1.1179 -1.0434
 -0.9793 -0.9231 -0.8714 -0.8233 -0.7779 -0.6763 -0.5953 -0.5418 -0.5161 -0.5121
 -0.5236 -0.5456 -0.5737 -0.6059
 -1.8432 -1.6828 -1.5452 -1.4389 -1.3774 -1.3580 -1.3079 -1.2095 -1.1137 -1.0341
 -0.9681 -0.9121 -0.8622 -0.8162 -0.7730 -0.6765 -0.5989 -0.5474 -0.5225 -0.5187
 -0.5297 -0.5513 -0.5792 -0.6108 -0.6459 -0.6852 -0.7295 -0.7792 -0.8325 -0.8846
 -1.8256 -1.6653 -1.5233 -1.4002 -1.2988 -1.2242 -1.1792 -1.1523 -1.1032 -1.0286
 -0.9588 -0.9007 -0.8515 -0.8071 -0.7659 -0.6743 -0.6004 -0.5508 -0.5266 -0.5228
 -0.5337 -0.5552 -0.5835 -0.6155 -0.6501 -0.6878 -0.7288 -0.7739 -0.8238 -0.8775
 -0.9308
 -1.8195 -1.6506 -1.5084 -1.3834 -1.2734 -1.1798 -1.1038 -1.0460 -1.0065 -0.9777
 -0.9400 -0.8888 -0.8395 -0.7962 -0.7566 -0.6695 -0.5993 -0.5519 -0.5282 -0.5244
 -0.5352 -0.5569 -0.5861 -0.6193 -0.6546 -0.6918 -0.7316 -0.7740 -0.8196 -0.8695
 -0.9240
 -1.8303 -1.6423 -1.4931 -1.3679 -1.2581 -1.1610 -1.0760 -1.0039 -0.9446 -0.8978
 -0.8632 -0.8367 -0.8087 -0.7769 -0.7427 -0.6610 -0.5946 -0.5494 -0.5269 -0.5231
 -0.5341 -0.5563 -0.5866 -0.6218 -0.6589 -0.6971 -0.7368 -0.7778 -0.8210 -0.8674
 -0.9177
 -1.8683 -1.6538 -1.4869 -1.3543 -1.2441 -1.1478 -1.0623 -0.9862 -0.9201 -0.8638
 -0.8167 -0.7789 -0.7497 -0.7264 -0.7057 -0.6483 -0.5878 -0.5448 -0.5230 -0.5191
 -0.5297 -0.5521 -0.5834 -0.6205 -0.6600 -0.7003 -0.7412 -0.7827 -0.8252 -0.8691
 -0.9156
 -1.9404 -1.6903 -1.4985 -1.3481 -1.2297 -1.1326 -1.0485 -0.9735 -0.9064 -0.8469
 -0.7950 -0.7508 -0.7136 -0.6832 -0.6592 -0.6156 -0.5747 -0.5370 -0.5162 -0.5124
 -0.5226 -0.5448 -0.5765 -0.6152 -0.6574 -0.7006 -0.7439 -0.7869 -0.8300 -0.8737
 -0.9176
 -2.0568 -1.7585 -1.5348 -1.3604 -1.2239 -1.1173 -1.0314 -0.9578 -0.8927 -0.8339
 -0.7812 -0.7346 -0.6941 -0.6594 -0.6303 -0.5796 -0.5477 -0.5232 -0.5065
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  i   
 -2.3193 -2.0845 -1.8844 -1.7202 -1.5692 -1.4357 -1.3332 -1.2446 -1.1646 -1.0923
 -1.0240 -0.9594 -0.8991 -0.8426 -0.7898 -0.6721 -0.5794 -0.5101 -0.4607
 -2.2646 -2.1098 -1.8963 -1.7133 -1.5594 -1.4229 -1.3163 -1.2250 -1.1448 -1.0734
 -1.0073 -0.9455 -0.8878 -0.8337 -0.7828 -0.6700 -0.5789 -0.5129 -0.4754 -0.4655
 -2.1512 -2.0951 -1.9142 -1.7232 -1.5588 -1.4184 -1.3029 -1.2092 -1.1295 -1.0577
 -0.9939 -0.9348 -0.8798 -0.8282 -0.7795 -0.6711 -0.5836 -0.5214 -0.4873 -0.4787
 -0.4892
 -1.9959 -1.9032 -1.8836 -1.7352 -1.5680 -1.4223 -1.2989 -1.1984 -1.1159 -1.0441
 -0.9817 -0.9250 -0.8724 -0.8233 -0.7769 -0.6732 -0.5886 -0.5290 -0.4970 -0.4890
 -0.4986 -0.5203
 -1.8836 -1.7351 -1.6740 -1.6752 -1.5725 -1.4302 -1.3022 -1.1941 -1.1059 -1.0330
 -0.9698 -0.9147 -0.8643 -0.8175 -0.7735 -0.6748 -0.5933 -0.5355 -0.5048 -0.4971
 -0.5059 -0.5265 -0.5548 -0.5876
 -1.8728 -1.6996 -1.5626 -1.4794 -1.4614 -1.4185 -1.3074 -1.1961 -1.1011 -1.0236
 -0.9585 -0.9036 -0.8548 -0.8101 -0.7683 -0.6747 -0.5967 -0.5408 -0.5108 -0.5032
 -0.5116 -0.5314 -0.5590 -0.5913 -0.6275 -0.6677 -0.7132 -0.7647 -0.8189 -0.8719
 -1.8761 -1.6932 -1.5387 -1.4133 -1.3222 -1.2724 -1.2486 -1.1912 -1.1018 -1.0183
 -0.9497 -0.8924 -0.8441 -0.8007 -0.7609 -0.6723 -0.5983 -0.5443 -0.5150 -0.5073
 -0.5155 -0.5349 -0.5622 -0.5945 -0.6299 -0.6686 -0.7112 -0.7580 -0.8093 -0.8640
 -0.9178
 -1.8944 -1.6972 -1.5347 -1.3979 -1.2842 -1.1940 -1.1288 -1.0873 -1.0566 -1.0088
 -0.9433 -0.8830 -0.8326 -0.7901 -0.7514 -0.6672 -0.5973 -0.5457 -0.5171 -0.5093
 -0.5172 -0.5366 -0.5641 -0.5970 -0.6328 -0.6709 -0.7118 -0.7555 -0.8030 -0.8550
 -0.9105
 -1.9220 -1.7119 -1.5369 -1.3936 -1.2727 -1.1705 -1.0857 -1.0178 -0.9658 -0.9279
 -0.8973 -0.8622 -0.8186 -0.7767 -0.7392 -0.6587 -0.5926 -0.5438 -0.5164 -0.5088
 -0.5169 -0.5364 -0.5645 -0.5985 -0.6355 -0.6744 -0.7152 -0.7579 -0.8028 -0.8510
 -0.9032
 -1.9924 -1.7490 -1.5518 -1.3963 -1.2698 -1.1631 -1.0719 -0.9940 -0.9291 -0.8756
 -0.8326 -0.7993 -0.7724 -0.7461 -0.7189 -0.6485 -0.5861 -0.5398 -0.5134 -0.5058
 -0.5136 -0.5333 -0.5619 -0.5969 -0.6356 -0.6761 -0.7178 -0.7606 -0.8047 -0.8507
 -0.8991
 -2.0890 -1.8110 -1.5863 -1.4095 -1.2708 -1.1591 -1.0651 -0.9841 -0.9140 -0.8538
 -0.8027 -0.7602 -0.7253 -0.6973 -0.6742 -0.6264 -0.5761 -0.5328 -0.5077 -0.5003
 -0.5077 -0.5272 -0.5561 -0.5921 -0.6326 -0.6753 -0.7189 -0.7631 -0.8077 -0.8532
 -0.8993
 -2.2116 -1.8980 -1.6424 -1.4414 -1.2823 -1.1583 -1.0592 -0.9763 -0.9049 -0.8424
 -0.7879 -0.7409 -0.7008 -0.6670 -0.6051 -0.5924 -0.5626 -0.5228 -0.4993
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  i   
 -2.2751 -2.0413 -1.8497 -1.6962 -1.5461 -1.4180 -1.3147 -1.2295 -1.1509 -1.0810
 -1.0140 -0.9507 -0.8915 -0.8364 -0.7850 -0.6707 -0.5795 -0.5094 -0.4574
 -2.3068 -2.0739 -1.8626 -1.6861 -1.5388 -1.4061 -1.2985 -1.2112 -1.1318 -1.0625
 -0.9976 -0.9369 -0.8803 -0.8274 -0.7777 -0.6677 -0.5782 -0.5109 -0.4689 -0.4531
 -2.1369 -2.0977 -1.8826 -1.6975 -1.5389 -1.4019 -1.2876 -1.1961 -1.1175 -1.0470
 -0.9843 -0.9262 -0.8722 -0.8216 -0.7741 -0.6683 -0.5817 -0.5174 -0.4787 -0.4650
 -0.4720
