 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  g   
 -3.3517 -3.2233 -3.0989 -2.9768 -2.8569 -2.5802 -2.3454 -2.1523 -2.0005
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value =  g   
 -6.8808 -6.5990 -6.1741 -5.7452 -5.3447 -5.0039 -4.7383 -4.5017 -4.2782 -4.0682
 -3.8688 -3.6824 -3.5109 -3.3544 -3.2111 -2.8944 -2.6080 -2.3402 -2.1030
 -6.2789 -6.1227 -5.9525 -5.6079 -5.2313 -4.8807 -4.5881 -4.3441 -4.1197 -3.9096
 -3.7099 -3.5232 -3.3518 -3.1968 -3.0568 -2.7568 -2.4982 -2.2646 -2.0573 -1.8827
 -6.0300 -5.7065 -5.5143 -5.4028 -5.1498 -4.8210 -4.5105 -4.2485 -4.0222 -3.8132
 -3.6146 -3.4276 -3.2550 -3.0986 -2.9583 -2.6645 -2.4222 -2.2113 -2.0269 -1.8698
 -1.7393
 -5.9051 -5.5523 -5.2589 -5.0404 -4.9074 -4.7522 -4.4855 -4.2097 -3.9704 -3.7610
 -3.5642 -3.3775 -3.2034 -3.0445 -2.9017 -2.6068 -2.3724 -2.1760 -2.0079 -1.8647
 -1.7445 -1.6427
 -5.8186 -5.4761 -5.1664 -4.8974 -4.6749 -4.5007 -4.3700 -4.1934 -3.9601 -3.7401
 -3.5443 -3.3587 -3.1836 -3.0219 -2.8755 -2.5744 -2.3419 -2.1537 -1.9968 -1.8647
 -1.7534 -1.6589 -1.5767 -1.5036
 -5.7496 -5.4260 -5.1196 -4.8415 -4.5958 -4.3815 -4.1971 -4.0426 -3.9070 -3.7371
 -3.5452 -3.3607 -3.1854 -3.0214 -2.8712 -2.5606 -2.3249 -2.1402 -1.9906 -1.8669
 -1.7637 -1.6763 -1.6002 -1.5323 -1.4704 -1.4141 -1.3632 -1.3176 -1.2798 -1.2584
 -5.6914 -5.3871 -5.0928 -4.8165 -4.5660 -4.3439 -4.1441 -3.9611 -3.7968 -3.6545
 -3.5186 -3.3657 -3.1995 -3.0358 -2.8827 -2.5610 -2.3181 -2.1329 -1.9872 -1.8696
 -1.7732 -1.6925 -1.6229 -1.5608 -1.5039 -1.4509 -1.4024 -1.3591 -1.3217 -1.2926
 -1.2797
 -5.6383 -5.3529 -5.0730 -4.8043 -4.5539 -4.3271 -4.1240 -3.9383 -3.7652 -3.6037
 -3.4566 -3.3230 -3.1902 -3.0486 -2.9024 -2.5729 -2.3201 -2.1306 -1.9854 -1.8714
 -1.7802 -1.7058 -1.6426 -1.5870 -1.5360 -1.4885 -1.4430 -1.4011 -1.3649 -1.3362
 -1.3159
 -5.5943 -5.3180 -5.0524 -4.7942 -4.5478 -4.3199 -4.1136 -3.9269 -3.7546 -3.5916
 -3.4372 -3.2925 -3.1572 -3.0296 -2.9036 -2.5910 -2.3279 -2.1310 -1.9839 -1.8711
 -1.7831 -1.7135 -1.6567 -1.6078 -1.5636 -1.5222 -1.4833 -1.4477 -1.4153 -1.3859
 -1.3592
 -5.5646 -5.2925 -5.0345 -4.7883 -4.5498 -4.3235 -4.1149 -3.9254 -3.7530 -3.5924
 -3.4397 -3.2933 -3.1531 -3.0203 -2.8959 -2.6088 -2.3478 -2.1400 -1.9870 -1.8725
 -1.7851 -1.7181 -1.6658 -1.6233 -1.5861 -1.5518 -1.5194 -1.4883 -1.4589 -1.4318
 -1.4081
 -5.5502 -5.2628 -5.0126 -4.7775 -4.5503 -4.3304 -4.1223 -3.9299 -3.7548 -3.5943
 -3.4444 -3.3013 -3.1628 -3.0287 -2.9008 -2.6172 -2.3689 -2.1562 -1.9942 -1.8752
 -1.7864 -1.7196 -1.6698 -1.6318 -1.6011 -1.5740 -1.5489 -1.5246 -1.5011 -1.4786
 -1.4579
 -5.5538 -5.2450 -4.9883 -4.7593 -4.5414 -4.3319 -4.1307 -3.9389 -3.7609 -3.5977
 -3.4478 -3.3076 -3.1733 -3.0429 -2.9158 -2.6274 -2.3843 -2.1753 -2.0062
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  g   
 -6.8793 -6.4750 -6.0023 -5.5745 -5.1906 -4.8655 -4.6061 -4.3785 -4.1668 -3.9652
 -3.7756 -3.5982 -3.4347 -3.2855 -3.1494 -2.8518 -2.5871 -2.3388 -2.1099
 -6.3448 -6.2223 -5.8995 -5.4906 -5.1078 -4.7640 -4.4846 -4.2488 -4.0345 -3.8326
 -3.6422 -3.4641 -3.2999 -3.1507 -3.0160 -2.7296 -2.4854 -2.2640 -2.0637 -1.8896
 -6.0259 -5.7574 -5.6497 -5.4287 -5.0760 -4.7325 -4.4267 -4.1756 -3.9578 -3.7562
 -3.5663 -3.3875 -3.2217 -3.0705 -2.9342 -2.6497 -2.4164 -2.2125 -2.0320 -1.8748
 -1.7420
 -5.9211 -5.5624 -5.2950 -5.1449 -5.0108 -4.7313 -4.4246 -4.1502 -3.9216 -3.7187
 -3.5297 -3.3509 -3.1834 -3.0294 -2.8899 -2.6010 -2.3719 -2.1785 -2.0117 -1.8677
 -1.7452 -1.6410
 -5.8677 -5.5019 -5.1814 -4.9233 -4.7320 -4.6028 -4.4257 -4.1681 -3.9201 -3.7086
 -3.5196 -3.3413 -3.1727 -3.0159 -2.8725 -2.5752 -2.3450 -2.1571 -1.9994 -1.8655
 -1.7519 -1.6550 -1.5712 -1.4971
 -5.8353 -5.4788 -5.1504 -4.8611 -4.6178 -4.4145 -4.2518 -4.1162 -3.9388 -3.7238
 -3.5278 -3.3498 -3.1807 -3.0216 -2.8744 -2.5663 -2.3307 -2.1444 -1.9924 -1.8660
 -1.7601 -1.6701 -1.5924 -1.5235 -1.4616 -1.4054 -1.3542 -1.3095 -1.2736 -1.2507
 -5.8160 -5.4717 -5.1470 -4.8499 -4.5878 -4.3614 -4.1633 -3.9885 -3.8400 -3.7032
 -3.5423 -3.3697 -3.2013 -3.0409 -2.8906 -2.5706 -2.3263 -2.1379 -1.9885 -1.8674
 -1.7679 -1.6844 -1.6130 -1.5499 -1.4929 -1.4407 -1.3935 -1.3507 -1.3128 -1.2839
 -1.2710
 -5.8024 -5.4732 -5.1559 -4.8591 -4.5892 -4.3511 -4.1419 -3.9545 -3.7835 -3.6284
 -3.4906 -3.3594 -3.2176 -3.0664 -2.9166 -2.5860 -2.3306 -2.1366 -1.9871 -1.8688
 -1.7738 -1.6962 -1.6310 -1.5742 -1.5230 -1.4758 -1.4310 -1.3901 -1.3549 -1.3267
 -1.3065
 -5.7956 -5.4745 -5.1673 -4.8746 -4.6029 -4.3575 -4.1400 -3.9468 -3.7713 -3.6080
 -3.4563 -3.3174 -3.1891 -3.0631 -2.9321 -2.6078 -2.3408 -2.1385 -1.9861 -1.8686
 -1.7764 -1.7033 -1.6438 -1.5936 -1.5490 -1.5078 -1.4696 -1.4340 -1.4013 -1.3731
 -1.3495
 -5.7982 -5.4806 -5.1840 -4.8989 -4.6287 -4.3794 -4.1550 -3.9550 -3.7759 -3.6115
 -3.4573 -3.3121 -3.1758 -3.0476 -2.9261 -2.6329 -2.3628 -2.1494 -1.9905 -1.8707
 -1.7789 -1.7080 -1.6528 -1.6083 -1.5703 -1.5361 -1.5042 -1.4740 -1.4457 -1.4199
 -1.3974
 -5.8119 -5.4854 -5.1962 -4.9214 -4.6580 -4.4091 -4.1798 -3.9731 -3.7881 -3.6210
 -3.4669 -3.3217 -3.1834 -3.0514 -2.9258 -2.6438 -2.3885 -2.1679 -1.9993 -1.8745
 -1.7808 -1.7102 -1.6570 -1.6168 -1.5848 -1.5574 -1.5326 -1.5091 -1.4866 -1.4653
 -1.4454
 -5.8433 -5.4927 -5.2011 -4.9357 -4.6824 -4.4397 -4.2106 -3.9991 -3.8077 -3.6353
 -3.4789 -3.3342 -3.1975 -3.0661 -2.9394 -2.6521 -2.4072 -2.1912 -2.0138
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  g   
 -6.8108 -6.3090 -5.8304 -5.4216 -5.0697 -4.7593 -4.5037 -4.2768 -4.0715 -3.8785
 -3.6972 -3.5278 -3.3713 -3.2282 -3.0978 -2.8152 -2.5681 -2.3367 -2.1168
 -6.4681 -6.2207 -5.7946 -5.3699 -4.9991 -4.6737 -4.4035 -4.1718 -3.9616 -3.7680
 -3.5857 -3.4153 -3.2577 -3.1139 -2.9836 -2.7081 -2.4757 -2.2647 -2.0708 -1.8980
 -6.0382 -5.8847 -5.7277 -5.3695 -4.9892 -4.6505 -4.3586 -4.1153 -3.9020 -3.7073
 -3.5250 -3.3538 -3.1945 -3.0484 -2.9160 -2.6394 -2.4138 -2.2158 -2.0383 -1.8813
 -1.7462
 -5.9233 -5.5796 -5.3853 -5.2795 -5.0079 -4.6712 -4.3635 -4.0992 -3.8773 -3.6808
 -3.4987 -3.3271 -3.1662 -3.0173 -2.8814 -2.5983 -2.3740 -2.1835 -2.0172 -1.8721
 -1.7472 -1.6406
 -5.8979 -5.5132 -5.1978 -4.9754 -4.8466 -4.6809 -4.4011 -4.1230 -3.8820 -3.6782
 -3.4954 -3.3238 -3.1618 -3.0104 -2.8707 -2.5778 -2.3501 -2.1630 -2.0040 -1.8680
 -1.7516 -1.6522 -1.5662 -1.4908
 -5.9007 -5.5122 -5.1656 -4.8753 -4.6470 -4.4763 -4.3441 -4.1578 -3.9188 -3.6971
 -3.5081 -3.3363 -3.1737 -3.0202 -2.8770 -2.5728 -2.3381 -2.1509 -1.9963 -1.8668
 -1.7577 -1.6649 -1.5849 -1.5146 -1.4516 -1.3951 -1.3448 -1.3001 -1.2632 -1.2420
 -5.9218 -5.5354 -5.1813 -4.8676 -4.6003 -4.3794 -4.1935 -4.0398 -3.9016 -3.7308
 -3.5356 -3.3597 -3.1969 -3.0421 -2.8962 -2.5805 -2.3359 -2.1452 -1.9923 -1.8672
 -1.7637 -1.6771 -1.6031 -1.5385 -1.4808 -1.4287 -1.3813 -1.3389 -1.3024 -1.2740
 -1.2609
 -5.9510 -5.5727 -5.2178 -4.8941 -4.6083 -4.3633 -4.1548 -3.9716 -3.8090 -3.6662
 -3.5314 -3.3822 -3.2264 -3.0724 -2.9250 -2.5989 -2.3425 -2.1452 -1.9912 -1.8683
 -1.7689 -1.6874 -1.6193 -1.5606 -1.5086 -1.4614 -1.4187 -1.3800 -1.3452 -1.3157
 -1.2955
 -5.9866 -5.6121 -5.2614 -4.9346 -4.6390 -4.3786 -4.1537 -3.9585 -3.7839 -3.6244
 -3.4791 -3.3471 -3.2215 -3.0905 -2.9532 -2.6237 -2.3554 -2.1490 -1.9912 -1.8684
 -1.7713 -1.6938 -1.6309 -1.5783 -1.5326 -1.4914 -1.4537 -1.4190 -1.3876 -1.3600
 -1.3379
 -6.0279 -5.6590 -5.3146 -4.9891 -4.6881 -4.4172 -4.1789 -3.9712 -3.7888 -3.6239
 -3.4713 -3.3297 -3.1991 -3.0770 -2.9580 -2.6559 -2.3797 -2.1622 -1.9973 -1.8716
 -1.7744 -1.6988 -1.6396 -1.5922 -1.5527 -1.5180 -1.4865 -1.4572 -1.4301 -1.4056
 -1.3845
 -6.0741 -5.7010 -5.3647 -5.0463 -4.7458 -4.4689 -4.2201 -4.0004 -3.8077 -3.6366
 -3.4811 -3.3364 -3.2006 -3.0730 -2.9522 -2.6730 -2.4099 -2.1828 -2.0082 -1.8769
 -1.7775 -1.7018 -1.6444 -1.6008 -1.5666 -1.5383 -1.5135 -1.4906 -1.4692 -1.4493
 -1.4303
 -6.1337 -5.7400 -5.4052 -5.0963 -4.8032 -4.5272 -4.2725 -4.0429 -3.8393 -3.6593
 -3.4984 -3.3516 -3.2146 -3.0849 -2.9612 -2.6797 -2.4329 -2.2098 -2.0252
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  g   
 -6.6654 -6.1348 -5.6725 -5.2917 -4.9647 -4.6731 -4.4255 -4.1963 -3.9917 -3.8084
 -3.6341 -3.4712 -3.3208 -3.1830 -3.0572 -2.7859 -2.5524 -2.3346 -2.1260
 -6.3776 -6.1414 -5.6766 -5.2590 -4.9033 -4.5966 -4.3381 -4.1087 -3.9021 -3.7158
 -3.5405 -3.3767 -3.2251 -3.0861 -2.9598 -2.6927 -2.4696 -2.2674 -2.0793 -1.9079
 -6.1154 -6.0179 -5.6992 -5.2879 -4.9075 -4.5762 -4.3002 -4.0636 -3.8550 -3.6669
 -3.4912 -3.3267 -3.1735 -3.0324 -2.9036 -2.6336 -2.4145 -2.2217 -2.0468 -1.8897
 -1.7524
 -5.9193 -5.6348 -5.5375 -5.3122 -4.9533 -4.6082 -4.3072 -4.0544 -3.8387 -3.6476
 -3.4718 -3.3068 -3.1521 -3.0084 -2.8763 -2.5989 -2.3789 -2.1913 -2.0253 -1.8786
 -1.7512 -1.6417
 -5.9062 -5.5158 -5.2331 -5.0896 -4.9538 -4.6625 -4.3535 -4.0790 -3.8479 -3.6497
 -3.4726 -3.3072 -3.1514 -3.0054 -2.8699 -2.5824 -2.3575 -2.1717 -2.0116 -1.8728
 -1.7533 -1.6509 -1.5624 -1.4852
 -5.9407 -5.5237 -5.1701 -4.8966 -4.7096 -4.5860 -4.3986 -4.1343 -3.8845 -3.6712
 -3.4878 -3.3217 -3.1651 -3.0174 -2.8788 -2.5803 -2.3473 -2.1602 -2.0035 -1.8703
 -1.7574 -1.6612 -1.5785 -1.5062 -1.4426 -1.3860 -1.3351 -1.2895 -1.2533 -1.2324
 -6.0014 -5.5729 -5.1942 -4.8722 -4.6129 -4.4108 -4.2547 -4.1180 -3.9341 -3.7157
 -3.5174 -3.3465 -3.1893 -3.0404 -2.8996 -2.5904 -2.3468 -2.1551 -1.9993 -1.8699
 -1.7620 -1.6714 -1.5943 -1.5273 -1.4683 -1.4157 -1.3690 -1.3273 -1.2904 -1.2627
 -1.2498
 -6.0791 -5.6454 -5.2536 -4.9087 -4.6152 -4.3714 -4.1712 -4.0009 -3.8549 -3.7168
 -3.5562 -3.3811 -3.2215 -3.0719 -2.9294 -2.6110 -2.3555 -2.1563 -1.9985 -1.8708
 -1.7663 -1.6803 -1.6084 -1.5471 -1.4936 -1.4458 -1.4032 -1.3642 -1.3301 -1.3027
 -1.2830
 -6.1599 -5.7271 -5.3293 -4.9705 -4.6552 -4.3857 -4.1600 -3.9684 -3.7998 -3.6484
 -3.5120 -3.3816 -3.2445 -3.1037 -2.9630 -2.6381 -2.3708 -2.1618 -1.9995 -1.8713
 -1.7687 -1.6861 -1.6188 -1.5630 -1.5153 -1.4733 -1.4358 -1.4016 -1.3712 -1.3453
 -1.3242
 -6.2464 -5.8167 -5.4198 -5.0544 -4.7249 -4.4361 -4.1884 -3.9779 -3.7967 -3.6348
 -3.4868 -3.3510 -3.2258 -3.1069 -2.9860 -2.6753 -2.3976 -2.1774 -2.0073 -1.8756
 -1.7726 -1.6915 -1.6274 -1.5761 -1.5341 -1.4981 -1.4664 -1.4378 -1.4118 -1.3879
 -1.3690
 -6.3332 -5.9026 -5.5106 -5.1462 -4.8101 -4.5077 -4.2422 -4.0131 -3.8164 -3.6450
 -3.4911 -3.3493 -3.2177 -3.0955 -2.9803 -2.7027 -2.4317 -2.2004 -2.0206 -1.8827
 -1.7770 -1.6954 -1.6329 -1.5848 -1.5475 -1.5173 -1.4918 -1.4693 -1.4488 -1.4303
 -1.4126
 -6.4268 -5.9798 -5.5923 -5.2347 -4.9007 -4.5924 -4.3144 -4.0692 -3.8562 -3.6714
 -3.5090 -3.3629 -3.2279 -3.1016 -2.9826 -2.7104 -2.4605 -2.2306 -2.0401
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  g   
 -6.4886 -5.9693 -5.5362 -5.1825 -4.8682 -4.5900 -4.3552 -4.1364 -3.9329 -3.7548
 -3.5869 -3.4294 -3.2839 -3.1502 -3.0281 -2.7650 -2.5340 -2.3252 -2.1358
 -6.4237 -6.0271 -5.5608 -5.1611 -4.8240 -4.5289 -4.2839 -4.0609 -3.8570 -3.6766
 -3.5072 -3.3489 -3.2023 -3.0676 -2.9445 -2.6837 -2.4677 -2.2728 -2.0900 -1.9198
 -6.2634 -6.0457 -5.6266 -5.2040 -4.8347 -4.5173 -4.2515 -4.0236 -3.8190 -3.6358
 -3.4661 -3.3071 -3.1592 -3.0225 -2.8971 -2.6325 -2.4185 -2.2305 -2.0581 -1.9007
 -1.7612
 -6.0382 -5.7697 -5.6280 -5.2719 -4.8908 -4.5515 -4.2605 -4.0172 -3.8076 -3.6209
 -3.4507 -3.2912 -3.1420 -3.0030 -2.8747 -2.6027 -2.3865 -2.2020 -2.0367 -1.8884
 -1.7579 -1.6450
 -5.8996 -5.5270 -5.3254 -5.2293 -4.9540 -4.6160 -4.3070 -4.0413 -3.8180 -3.6253
 -3.4532 -3.2932 -3.1428 -3.0019 -2.8707 -2.5891 -2.3671 -2.1834 -2.0229 -1.8812
 -1.7581 -1.6519 -1.5604 -1.4810
 -5.9536 -5.5216 -5.1776 -4.9481 -4.8300 -4.6600 -4.3754 -4.0962 -3.8525 -3.6472
 -3.4689 -3.3080 -3.1568 -3.0143 -2.8805 -2.5889 -2.3582 -2.1722 -2.0144 -1.8777
 -1.7604 -1.6601 -1.5740 -1.4991 -1.4334 -1.3758 -1.3242 -1.2781 -1.2424 -1.2219
 -6.0475 -5.5869 -5.1936 -4.8753 -4.6391 -4.4776 -4.3504 -4.1564 -3.9137 -3.6893
 -3.4987 -3.3327 -3.1807 -3.0371 -2.9013 -2.6003 -2.3590 -2.1675 -2.0100 -1.8766
 -1.7637 -1.6685 -1.5875 -1.5176 -1.4565 -1.4027 -1.3546 -1.3124 -1.2769 -1.2500
 -1.2375
 -6.1695 -5.6886 -5.2676 -4.9086 -4.6143 -4.3838 -4.2031 -4.0573 -3.9190 -3.7442
 -3.5465 -3.3684 -3.2128 -3.0684 -2.9311 -2.6221 -2.3693 -2.1695 -2.0093 -1.8772
 -1.7673 -1.6761 -1.5998 -1.5349 -1.4789 -1.4299 -1.3868 -1.3491 -1.3159 -1.2878
 -1.2689
 -6.3087 -5.8095 -5.3702 -4.9852 -4.6565 -4.3850 -4.1656 -3.9840 -3.8275 -3.6888
 -3.5540 -3.4051 -3.2488 -3.1035 -2.9654 -2.6506 -2.3866 -2.1767 -2.0110 -1.8779
 -1.7696 -1.6812 -1.6090 -1.5491 -1.4984 -1.4547 -1.4165 -1.3830 -1.3534 -1.3284
 -1.3085
 -6.4461 -5.9458 -5.4968 -5.0944 -4.7413 -4.4395 -4.1883 -3.9807 -3.8052 -3.6499
 -3.5093 -3.3804 -3.2563 -3.1306 -3.0029 -2.6896 -2.4157 -2.1945 -2.0205 -1.8833
 -1.7742 -1.6869 -1.6173 -1.5614 -1.5156 -1.4774 -1.4447 -1.4162 -1.3910 -1.3693
 -1.3513
 -6.5698 -6.0790 -5.6303 -5.2200 -4.8507 -4.5264 -4.2485 -4.0148 -3.8190 -3.6509
 -3.5012 -3.3645 -3.2382 -3.1208 -3.0089 -2.7274 -2.4525 -2.2200 -2.0361 -1.8924
 -1.7800 -1.6921 -1.6235 -1.5703 -1.5286 -1.4954 -1.4684 -1.4455 -1.4255 -1.4083
 -1.3924
 -6.6796 -6.2090 -5.7523 -5.3477 -4.9731 -4.6351 -4.3364 -4.0792 -3.8610 -3.6754
 -3.5150 -3.3718 -3.2405 -3.1187 -2.9834 -2.7640 -2.4970 -2.2532 -2.0578
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  g   
 -6.3178 -5.8277 -5.4241 -5.0986 -4.7948 -4.5305 -4.2987 -4.0874 -3.8887 -3.7165
 -3.5534 -3.4006 -3.2591 -3.1291 -3.0099 -2.7525 -2.5280 -2.3272 -2.1469
 -6.4164 -5.9068 -5.4562 -5.0780 -4.7606 -4.4789 -4.2377 -4.0229 -3.8227 -3.6482
 -3.4840 -3.3305 -3.1883 -3.0572 -2.9370 -2.6810 -2.4701 -2.2811 -2.1032 -1.9348
 -6.1865 -5.9990 -5.5325 -5.1263 -4.7742 -4.4704 -4.2130 -3.9918 -3.7905 -3.6130
 -3.4484 -3.2943 -3.1509 -3.0182 -2.8960 -2.6362 -2.4260 -2.2422 -2.0726 -1.9153
 -1.7734
