 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = BX   
 -4.7269 -4.5032 -4.2793 -4.0662 -3.8717 -3.4618 -3.1241 -2.8303 -2.5712 -2.3515
 -6.7568 -6.4545 -6.1843 -5.9417 -5.7211 -5.5151 -5.3123 -5.1005 -4.8956 -4.7003
 -4.5088 -4.3132 -4.1094 -3.9065 -3.7180 -3.3256 -3.0143 -2.7521 -2.5235 -2.3267
 -2.1627
 -6.5645 -6.2087 -5.9140 -5.6607 -5.4332 -5.2292 -5.0416 -4.8580 -4.6787 -4.5070
 -4.3394 -4.1698 -3.9907 -3.8024 -3.6196 -3.2370 -2.9415 -2.6998 -2.4931 -2.3147
 -2.1643 -2.0367
 -6.4960 -6.0859 -5.7451 -5.4624 -5.2272 -5.0307 -4.8603 -4.6921 -4.5256 -4.3651
 -4.2107 -4.0587 -3.9028 -3.7348 -3.5607 -3.1831 -2.8959 -2.6671 -2.4756 -2.3114
 -2.1724 -2.0544 -1.9512 -1.8590
 -6.5412 -6.0923 -5.7066 -5.3820 -5.1138 -4.8934 -4.7133 -4.5644 -4.4288 -4.2893
 -4.1373 -3.9854 -3.8372 -3.6875 -3.5274 -3.1541 -2.8694 -2.6480 -2.4667 -2.3135
 -2.1841 -2.0746 -1.9792 -1.8935 -1.8150 -1.7427 -1.6766 -1.6140 -1.5572 -1.5214
 -6.6521 -6.1695 -5.7539 -5.4027 -5.1087 -4.8644 -4.6613 -4.4900 -4.3417 -4.2109
 -4.0881 -3.9557 -3.8090 -3.6592 -3.5092 -3.1430 -2.8564 -2.6380 -2.4632 -2.3180
 -2.1965 -2.0947 -2.0068 -1.9281 -1.8557 -1.7885 -1.7265 -1.6693 -1.6162 -1.5701
 -1.5440
 -6.8129 -6.3001 -5.8562 -5.4793 -5.1627 -4.8970 -4.6730 -4.4823 -4.3174 -4.1706
 -4.0360 -3.9095 -3.7852 -3.6523 -3.5086 -3.1458 -2.8538 -2.6345 -2.4629 -2.3231
 -2.2082 -2.1122 -2.0315 -1.9601 -1.8946 -1.8333 -1.7764 -1.7227 -1.6735 -1.6307
 -1.5955
 -6.9779 -6.4561 -5.9904 -5.5923 -5.2542 -4.9681 -4.7245 -4.5147 -4.3317 -4.1694
 -4.0219 -3.8842 -3.7532 -3.6274 -3.5012 -3.1592 -2.8578 -2.6340 -2.4631 -2.3265
 -2.2150 -2.1245 -2.0501 -1.9862 -1.9282 -1.8741 -1.8232 -1.7754 -1.7308 -1.6904
 -1.6552
 -7.1181 -6.6064 -6.1423 -5.7335 -5.3793 -5.0747 -4.8122 -4.5839 -4.3828 -4.2035
 -4.0412 -3.8918 -3.7516 -3.6184 -3.4911 -3.1768 -2.8782 -2.6427 -2.4685 -2.3323
 -2.2226 -2.1346 -2.0644 -2.0067 -1.9563 -1.9099 -1.8665 -1.8251 -1.7860 -1.7497
 -1.7162
 -7.2121 -6.7260 -6.2796 -5.8729 -5.5144 -5.1989 -4.9219 -4.6770 -4.4590 -4.2633
 -4.0857 -3.9231 -3.7722 -3.6307 -3.4968 -3.1862 -2.9019 -2.6604 -2.4775 -2.3390
 -2.2294 -2.1420 -2.0737 -2.0202 -1.9763 -1.9376 -1.9021 -1.8683 -1.8360 -1.8054
 -1.7770
 -7.2419 -6.7952 -6.3778 -5.9897 -5.6381 -5.3223 -5.0390 -4.7834 -4.5520 -4.3417
 -4.1498 -3.9741 -3.8120 -3.6610 -3.5183 -3.1874 -2.9289 -2.6871 -2.4901
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = BX   
 -7.9434 -7.7878 -7.6287 -7.4550 -7.2625 -7.0025 -6.6235 -6.1261 -5.6509 -5.2605
 -4.9419 -4.6693 -4.4281 -4.2116 -4.0160 -3.6022 -3.2615 -2.9531 -2.6731
 -7.4395 -7.2634 -7.0885 -6.9066 -6.7047 -6.4620 -6.1435 -5.7364 -5.3454 -5.0090
 -4.7220 -4.4685 -4.2376 -4.0270 -3.8360 -3.4364 -3.1151 -2.8411 -2.5985 -2.3830
 -7.0419 -6.8418 -6.6479 -6.4554 -6.2561 -6.0366 -5.7718 -5.4423 -5.1144 -4.8210
 -4.5631 -4.3299 -4.1119 -3.9076 -3.7196 -3.3271 -3.0198 -2.7659 -2.5466 -2.3528
 -2.1837
 -6.7661 -6.5313 -6.3115 -6.1017 -5.8969 -5.6904 -5.4681 -5.2030 -4.9273 -4.6714
 -4.4408 -4.2292 -4.0276 -3.8327 -3.6482 -3.2583 -2.9582 -2.7166 -2.5127 -2.3352
 -2.1800 -2.0463
 -6.6268 -6.3320 -6.0775 -5.8457 -5.6274 -5.4198 -5.2171 -5.0010 -4.7696 -4.5464
 -4.3406 -4.1499 -3.9668 -3.7855 -3.6074 -3.2181 -2.9201 -2.6858 -2.4921 -2.3265
 -2.1828 -2.0587 -1.9512 -1.8561
 -6.6254 -6.2471 -5.9218 -5.6461 -5.4121 -5.2090 -5.0210 -4.8353 -4.6392 -4.4430
 -4.2572 -4.0836 -3.9178 -3.7529 -3.5854 -3.1984 -2.8987 -2.6677 -2.4808 -2.3239
 -2.1896 -2.0740 -1.9741 -1.8859 -1.8061 -1.7334 -1.6669 -1.6038 -1.5474 -1.5115
 -6.7112 -6.2765 -5.8935 -5.5629 -5.2826 -5.0455 -4.8440 -4.6725 -4.5171 -4.3615
 -4.1994 -4.0369 -3.8796 -3.7265 -3.5732 -3.1939 -2.8894 -2.6585 -2.4757 -2.3248
 -2.1979 -2.0900 -1.9973 -1.9159 -1.8424 -1.7751 -1.7136 -1.6569 -1.6040 -1.5581
 -1.5310
 -6.8735 -6.3861 -5.9560 -5.5826 -5.2628 -4.9931 -4.7662 -4.5740 -4.4077 -4.2608
 -4.1280 -3.9989 -3.8612 -3.7147 -3.5668 -3.2009 -2.8903 -2.6558 -2.4745 -2.3276
 -2.2062 -2.1046 -2.0186 -1.9442 -1.8775 -1.8162 -1.7599 -1.7080 -1.6605 -1.6172
 -1.5823
 -7.1209 -6.5685 -6.0895 -5.6739 -5.3181 -5.0170 -4.7636 -4.5501 -4.3683 -4.2104
 -4.0694 -3.9405 -3.8193 -3.6977 -3.5661 -3.2134 -2.8972 -2.6566 -2.4741 -2.3297
 -2.2121 -2.1152 -2.0351 -1.9674 -1.9079 -1.8537 -1.8036 -1.7569 -1.7139 -1.6749
 -1.6407
 -7.4136 -6.8271 -6.2991 -5.8391 -5.4445 -5.1099 -4.8278 -4.5896 -4.3868 -4.2124
 -4.0591 -3.9207 -3.7922 -3.6700 -3.5508 -3.2348 -2.9174 -2.6669 -2.4797 -2.3349
 -2.2190 -2.1250 -2.0490 -1.9868 -1.9340 -1.8871 -1.8441 -1.8038 -1.7663 -1.7318
 -1.7007
 -7.6929 -7.0954 -6.5498 -6.0558 -5.6253 -5.2569 -4.9443 -4.6791 -4.4524 -4.2569
 -4.0858 -3.9334 -3.7944 -3.6647 -3.5409 -3.2447 -2.9467 -2.6853 -2.4895 -2.3415
 -2.2255 -2.1327 -2.0589 -2.0004 -1.9533 -1.9133 -1.8778 -1.8448 -1.8138 -1.7850
 -1.7585
 -7.8916 -7.3265 -6.7854 -6.2862 -5.8355 -5.4416 -5.1022 -4.8103 -4.5588 -4.3403
 -4.1485 -3.9780 -3.8243 -3.6834 -3.5364 -3.2431 -2.9851 -2.7118 -2.5035
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = BX   
 -8.1556 -8.0363 -7.9121 -7.7705 -7.5670 -7.2747 -6.8770 -6.3605 -5.7700 -5.2969
 -4.9374 -4.6493 -4.4047 -4.1898 -3.9969 -3.5901 -3.2545 -2.9600 -2.6920
 -7.6366 -7.5005 -7.3638 -7.2165 -7.0409 -6.8087 -6.4714 -5.9887 -5.4963 -5.0800
 -4.7477 -4.4745 -4.2385 -4.0281 -3.8384 -3.4408 -3.1222 -2.8525 -2.6149 -2.4026
 -7.2100 -7.0538 -6.9009 -6.7450 -6.5739 -6.3672 -6.0902 -5.7036 -5.2919 -4.9236
 -4.6162 -4.3574 -4.1301 -3.9245 -3.7369 -3.3431 -3.0341 -2.7800 -2.5617 -2.3694
 -2.1991
 -6.8878 -6.7042 -6.5288 -6.3572 -6.1826 -5.9925 -5.7658 -5.4624 -5.1208 -4.7984
 -4.5174 -4.2749 -4.0587 -3.8597 -3.6748 -3.2817 -2.9769 -2.7322 -2.5267 -2.3486
 -2.1920 -2.0551
 -6.6980 -6.4654 -6.2561 -6.0603 -5.8711 -5.6822 -5.4833 -5.2460 -4.9668 -4.6885
 -4.4354 -4.2113 -4.0086 -3.8191 -3.6392 -3.2461 -2.9413 -2.7020 -2.5050 -2.3372
 -2.1915 -2.0642 -1.9535 -1.8563
 -6.6488 -6.3331 -6.0689 -5.8429 -5.6374 -5.4409 -5.2482 -5.0495 -4.8232 -4.5861
 -4.3612 -4.1565 -3.9689 -3.7918 -3.6201 -3.2290 -2.9213 -2.6839 -2.4925 -2.3322
 -2.1951 -2.0763 -1.9733 -1.8828 -1.8018 -1.7289 -1.6615 -1.5979 -1.5423 -1.5069
 -6.7105 -6.3207 -5.9804 -5.6903 -5.4429 -5.2288 -5.0400 -4.8664 -4.6868 -4.4913
 -4.2941 -4.1075 -3.9341 -3.7702 -3.6097 -3.2259 -2.9132 -2.6746 -2.4865 -2.3315
 -2.2010 -2.0895 -1.9936 -1.9099 -1.8352 -1.7675 -1.7060 -1.6495 -1.5966 -1.5516
 -1.5251
 -6.8476 -6.4013 -6.0046 -5.6578 -5.3601 -5.1059 -4.8874 -4.6977 -4.5299 -4.3731
 -4.2209 -4.0662 -3.9085 -3.7536 -3.6029 -3.2337 -2.9155 -2.6725 -2.4848 -2.3333
 -2.2076 -2.1021 -2.0126 -1.9355 -1.8675 -1.8060 -1.7500 -1.6984 -1.6507 -1.6087
 -1.5737
 -7.0646 -6.5597 -6.1103 -5.7156 -5.3735 -5.0808 -4.8322 -4.6203 -4.4374 -4.2754
 -4.1290 -3.9957 -3.8690 -3.7387 -3.5998 -3.2458 -2.9239 -2.6742 -2.4846 -2.3348
 -2.2126 -2.1116 -2.0277 -1.9570 -1.8958 -1.8411 -1.7912 -1.7452 -1.7030 -1.6648
 -1.6315
 -7.3816 -6.8133 -6.3057 -5.8603 -5.4738 -5.1426 -4.8611 -4.6227 -4.4198 -4.2449
 -4.0910 -3.9523 -3.8249 -3.7048 -3.5863 -3.2658 -2.9450 -2.6861 -2.4909 -2.3401
 -2.2194 -2.1211 -2.0410 -1.9755 -1.9205 -1.8727 -1.8297 -1.7901 -1.7533 -1.7200
 -1.6900
 -7.7326 -7.1286 -6.5764 -6.0797 -5.6474 -5.2750 -4.9579 -4.6891 -4.4608 -4.2655
 -4.0964 -3.9470 -3.8119 -3.6864 -3.5670 -3.2769 -2.9747 -2.7058 -2.5020 -2.3472
 -2.2260 -2.1289 -2.0512 -1.9892 -1.9394 -1.8979 -1.8620 -1.8294 -1.7992 -1.7713
 -1.7492
 -8.1176 -7.4339 -6.8681 -6.3476 -5.8778 -5.4673 -5.1141 -4.8123 -4.5552 -4.3349
 -4.1444 -3.9777 -3.8291 -3.6939 -3.5419 -3.2791 -3.0130 -2.7333 -2.5179
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = BX   
 -8.3911 -8.2971 -8.1956 -8.0766 -7.8925 -7.6043 -7.1831 -6.6057 -5.9205 -5.3630
 -4.9571 -4.6489 -4.3985 -4.1834 -3.9925 -3.5905 -3.2613 -2.9744 -2.7074
 -7.8559 -7.7477 -7.6389 -7.5185 -7.3666 -7.1492 -6.8073 -6.2690 -5.6810 -5.1773
 -4.7937 -4.4967 -4.2531 -4.0419 -3.8532 -3.4570 -3.1390 -2.8707 -2.6354 -2.4250
 -7.4009 -7.2770 -7.1561 -7.0310 -6.8872 -6.6994 -6.4241 -5.9983 -5.5040 -5.0514
 -4.6867 -4.3979 -4.1591 -3.9511 -3.7640 -3.3695 -3.0576 -2.8010 -2.5815 -2.3890
 -2.2180
 -7.0358 -6.8908 -6.7519 -6.6151 -6.4714 -6.3038 -6.0837 -5.7570 -5.3512 -4.9516
 -4.6105 -4.3315 -4.0980 -3.8937 -3.7086 -3.3140 -3.0040 -2.7546 -2.5457 -2.3655
 -2.2073 -2.0676
 -6.7800 -6.6004 -6.4349 -6.2775 -6.1223 -5.9602 -5.7739 -5.5264 -5.2026 -4.8599
 -4.5479 -4.2826 -4.0568 -3.8579 -3.6760 -3.2812 -2.9700 -2.7245 -2.5228 -2.3516
 -2.2032 -2.0731 -1.9588 -1.8590
 -6.6719 -6.4260 -6.2158 -6.0269 -5.8499 -5.6773 -5.5010 -5.3029 -5.0508 -4.7651
 -4.4880 -4.2412 -4.0261 -3.8346 -3.6581 -3.2652 -2.9506 -2.7059 -2.5091 -2.3444
 -2.2037 -2.0816 -1.9749 -1.8813 -1.7983 -1.7237 -1.6560 -1.5911 -1.5352 -1.4994
 -6.6929 -6.3554 -6.0718 -5.8358 -5.6333 -5.4493 -5.2716 -5.0939 -4.8953 -4.6639
 -4.4246 -4.2006 -3.9993 -3.8176 -3.6486 -3.2623 -2.9430 -2.6962 -2.5019 -2.3420
 -2.2072 -2.0918 -1.9921 -1.9050 -1.8283 -1.7597 -1.6978 -1.6412 -1.5877 -1.5424
 -1.5157
 -6.8001 -6.3984 -6.0436 -5.7383 -5.4789 -5.2562 -5.0598 -4.8830 -4.7173 -4.5408
 -4.3503 -4.1573 -3.9732 -3.8028 -3.6432 -3.2693 -2.9456 -2.6940 -2.4995 -2.3426
 -2.2122 -2.1021 -2.0085 -1.9279 -1.8576 -1.7951 -1.7389 -1.6880 -1.6411 -1.5983
 -1.5631
 -6.9825 -6.5225 -6.1120 -5.7504 -5.4367 -5.1679 -4.9368 -4.7348 -4.5556 -4.3909
 -4.2336 -4.0832 -3.9354 -3.7862 -3.6373 -3.2801 -2.9551 -2.6966 -2.4992 -2.3434
 -2.2160 -2.1101 -2.0217 -1.9471 -1.8833 -1.8274 -1.7774 -1.7321 -1.6911 -1.6538
 -1.6201
 -7.2748 -6.7451 -6.2752 -5.8602 -5.4976 -5.1842 -4.9156 -4.6856 -4.4868 -4.3118
 -4.1536 -4.0088 -3.8761 -3.7512 -3.6269 -3.2980 -2.9767 -2.7100 -2.5063 -2.3487
 -2.2224 -2.1191 -2.0343 -1.9645 -1.9064 -1.8569 -1.8135 -1.7742 -1.7383 -1.7060
 -1.6771
 -7.6542 -7.0644 -6.5303 -6.0584 -5.6441 -5.2853 -4.9773 -4.7144 -4.4898 -4.2968
 -4.1282 -3.9782 -3.8422 -3.7171 -3.5993 -3.3105 -3.0056 -2.7313 -2.5189 -2.3566
 -2.2293 -2.1270 -2.0444 -1.9781 -1.9247 -1.8809 -1.8440 -1.8114 -1.7819 -1.7551
 -1.7341
 -8.0385 -7.4260 -6.8552 -6.3344 -5.8688 -5.4634 -5.1132 -4.8135 -4.5581 -4.3398
 -4.1518 -3.9879 -3.8424 -3.7106 -3.5545 -3.3176 -3.0418 -2.7605 -2.5370
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = BX   
 -8.6327 -8.5579 -8.5379 -8.4949 -8.3522 -8.0484 -7.5342 -6.8196 -6.0859 -5.4638
 -5.0059 -4.6720 -4.4113 -4.1934 -4.0029 -3.6048 -3.2785 -2.9961 -2.7331
 -8.0876 -8.0041 -7.9137 -7.8129 -7.6779 -7.4695 -7.1223 -6.5399 -5.8805 -5.3029
 -4.8643 -4.5385 -4.2830 -4.0688 -3.8800 -3.4849 -3.1664 -2.8974 -2.6618 -2.4517
 -7.6087 -7.5092 -7.4126 -7.3108 -7.1878 -7.0157 -6.7452 -6.2941 -5.7329 -5.2023
 -4.7780 -4.4550 -4.2006 -3.9879 -3.8005 -3.4060 -3.0907 -2.8304 -2.6079 -2.4132
 -2.2411
 -7.2061 -7.0898 -6.9792 -6.8700 -6.7519 -6.6051 -6.3959 -6.0589 -5.6004 -5.1271
 -4.7217 -4.4018 -4.1478 -3.9358 -3.7493 -3.3547 -3.0399 -2.7850 -2.5714 -2.3875
 -2.2268 -2.0845
 -6.8937 -6.7527 -6.6214 -6.4963 -6.3717 -6.2354 -6.0656 -5.8182 -5.4605 -5.0542
 -4.6779 -4.3661 -4.1138 -3.9028 -3.7177 -3.3232 -3.0067 -2.7545 -2.5472 -2.3712
 -2.2193 -2.0860 -1.9682 -1.8652
 -6.7153 -6.5184 -6.3515 -6.2004 -6.0574 -5.9151 -5.7614 -5.5711 -5.3031 -4.9700
 -4.6339 -4.3379 -4.0908 -3.8824 -3.6996 -3.3067 -2.9870 -2.7350 -2.5319 -2.3619
 -2.2167 -2.0908 -1.9803 -1.8830 -1.7964 -1.7187 -1.6485 -1.5844 -1.5291 -1.4933
 -6.6728 -6.3973 -6.1755 -5.9880 -5.8183 -5.6574 -5.4986 -5.3319 -5.1288 -4.8678
 -4.5808 -4.3095 -4.0727 -3.8693 -3.6902 -3.3022 -2.9789 -2.7242 -2.5231 -2.3576
 -2.2176 -2.0978 -1.9938 -1.9029 -1.8232 -1.7526 -1.6901 -1.6325 -1.5782 -1.5338
 -1.5073
 -6.7445 -6.3876 -6.0817 -5.8279 -5.6170 -5.4352 -5.2686 -5.1066 -4.9403 -4.7423
 -4.5111 -4.2741 -4.0546 -3.8597 -3.6860 -3.3066 -2.9811 -2.7215 -2.5195 -2.3566
 -2.2207 -2.1056 -2.0074 -1.9226 -1.8490 -1.7845 -1.7275 -1.6766 -1.6298 -1.5869
 -1.5524
 -6.8890 -6.4736 -6.1042 -5.7826 -5.5085 -5.2762 -5.0746 -4.8944 -4.7282 -4.5661
 -4.3914 -4.2074 -4.0228 -3.8458 -3.6814 -3.3150 -2.9902 -2.7243 -2.5187 -2.3564
 -2.2233 -2.1120 -2.0185 -1.9394 -1.8719 -1.8136 -1.7626 -1.7170 -1.6762 -1.6397
 -1.6073
 -7.1333 -6.6541 -6.2277 -5.8501 -5.5202 -5.2358 -4.9919 -4.7803 -4.5927 -4.4223
 -4.2610 -4.1051 -3.9567 -3.8143 -3.6738 -3.3307 -3.0111 -2.7387 -2.5265 -2.3616
 -2.2292 -2.1203 -2.0301 -1.9554 -1.8932 -1.8408 -1.7960 -1.7565 -1.7213 -1.6895
 -1.6626
 -7.4928 -6.9409 -6.4478 -6.0116 -5.6285 -5.2950 -5.0071 -4.7596 -4.5459 -4.3587
 -4.1910 -4.0371 -3.8952 -3.7646 -3.6424 -3.3437 -3.0384 -2.7612 -2.5405 -2.3702
 -2.2364 -2.1282 -2.0402 -1.9687 -1.9107 -1.8635 -1.8245 -1.7913 -1.7622 -1.7364
 -1.7184
 -7.9117 -7.3171 -6.7647 -6.2662 -5.8271 -5.4428 -5.1094 -4.8224 -4.5761 -4.3643
 -4.1802 -4.0177 -3.8717 -3.7391 -3.5872 -3.3540 -3.0721 -2.7918 -2.5607
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = BX   
 -8.8581 -8.8054 -8.7973 -8.7455 -8.5809 -8.2491 -7.7033 -6.9594 -6.2505 -5.5946
 -5.0851 -4.7188 -4.4431 -4.2197 -4.0284 -3.6321 -3.3082 -3.0273 -2.7655
 -8.3181 -8.2532 -8.1860 -8.1013 -7.9758 -7.7686 -7.4000 -6.7677 -6.0804 -5.4516
 -4.9600 -4.6005 -4.3284 -4.1081 -3.9186 -3.5243 -3.2051 -2.9339 -2.6960 -2.4841
 -7.8237 -7.7455 -7.6697 -7.5862 -7.4773 -7.3134 -7.0408 -6.5684 -5.9592 -5.3704
 -4.8903 -4.5298 -4.2555 -4.0350 -3.8459 -3.4519 -3.1342 -2.8697 -2.6427 -2.4441
 -2.2691
