 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F350LP
 -0.5920 -0.5862 -0.5855 -0.5867 -0.5883 -0.5894 -0.5901 -0.5903 -0.5904 -0.5913
 -0.5930
 -1.2555 -1.2345 -1.2123 -1.1900 -1.1686 -1.1475 -1.1247 -1.0986 -1.0690 -1.0364
 -1.0021 -0.9679 -0.9350 -0.9040 -0.8741 -0.8006 -0.7305 -0.6725 -0.6289 -0.5999
 -0.5842 -0.5790 -0.5808 -0.5864 -0.5934 -0.6002 -0.6063 -0.6115 -0.6158 -0.6199
 -0.6245
 -1.1404 -1.1287 -1.1178 -1.1022 -1.0873 -1.0726 -1.0572 -1.0398 -1.0191 -0.9949
 -0.9675 -0.9382 -0.9083 -0.8792 -0.8538 -0.7879 -0.7205 -0.6642 -0.6224
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =F350LP
 -2.3090 -2.2483 -2.2028 -2.1737 -2.1308 -2.0749 -1.9975 -1.9033 -1.7971 -1.6899
 -1.5831 -1.4783 -1.3785 -1.2850 -1.1854 -0.9978
 -2.1584 -2.0950 -2.0386 -1.9850 -1.9326 -1.8768 -1.8129 -1.7385 -1.6575 -1.5755
 -1.4913 -1.4035 -1.3133 -1.2258 -1.1399 -0.9645 -0.8247 -0.7155 -0.6326
 -2.0523 -1.9709 -1.9000 -1.8359 -1.7762 -1.7194 -1.6633 -1.6028 -1.5400 -1.4768
 -1.4110 -1.3394 -1.2607 -1.1800 -1.1031 -0.9381 -0.8088 -0.7090 -0.6335 -0.5763
 -0.5321
 -1.9907 -1.8760 -1.7870 -1.7264 -1.6617 -1.6028 -1.5487 -1.4962 -1.4446 -1.3938
 -1.3422 -1.2860 -1.2207 -1.1476 -1.0750 -0.9186 -0.7975 -0.7051 -0.6358 -0.5834
 -0.5423 -0.5104 -0.4843
 -1.9659 -1.8270 -1.7172 -1.6326 -1.5664 -1.5121 -1.4644 -1.4185 -1.3713 -1.3254
 -1.2810 -1.2359 -1.1851 -1.1229 -1.0556 -0.9060 -0.7908 -0.7038 -0.6395 -0.5916
 -0.5545 -0.5247 -0.5000 -0.4793 -0.4626
 -1.9636 -1.8265 -1.6988 -1.5933 -1.5092 -1.4420 -1.3881 -1.3445 -1.3085 -1.2750
 -1.2340 -1.1917 -1.1487 -1.0997 -1.0403 -0.8978 -0.7866 -0.7038 -0.6437 -0.6000
 -0.5666 -0.5398 -0.5175 -0.4987 -0.4829 -0.4700
 -1.9543 -1.8223 -1.6955 -1.5794 -1.4779 -1.3931 -1.3250 -1.2725 -1.2337 -1.2069
 -1.1829 -1.1514 -1.1145 -1.0734 -1.0245 -0.8913 -0.7836 -0.7036 -0.6467 -0.6070
 -0.5778 -0.5545 -0.5353 -0.5188 -0.5046 -0.4925 -0.4830 -0.4775 -0.4777 -0.4855
 -1.9248 -1.8062 -1.6881 -1.5769 -1.4763 -1.3880 -1.3128 -1.2508 -1.2007 -1.1601
 -1.1269 -1.0988 -1.0704 -1.0390 -1.0015 -0.8845 -0.7802 -0.7022 -0.6474 -0.6110
 -0.5860 -0.5672 -0.5517 -0.5385 -0.5268 -0.5164 -0.5080 -0.5016 -0.4997 -0.5050
 -0.5184
 -1.8709 -1.7692 -1.6652 -1.5647 -1.4711 -1.3863 -1.3106 -1.2442 -1.1874 -1.1395
 -1.0981 -1.0615 -1.0282 -0.9979 -0.9679 -0.8723 -0.7754 -0.6992 -0.6455 -0.6110
 -0.5898 -0.5757 -0.5648 -0.5557 -0.5476 -0.5401 -0.5338 -0.5287 -0.5259 -0.5274
 -0.5379
 -1.7917 -1.7070 -1.6198 -1.5334 -1.4514 -1.3750 -1.3044 -1.2395 -1.1805 -1.1280
 -1.0817 -1.0404 -1.0025 -0.9671 -0.9353 -0.8515 -0.7663 -0.6937 -0.6409 -0.6071
 -0.5882 -0.5783 -0.5726 -0.5686 -0.5650 -0.5616 -0.5585 -0.5558 -0.5541 -0.5547
 -0.5602
 -1.6957 -1.6289 -1.5579 -1.4860 -1.4166 -1.3509 -1.2887 -1.2295 -1.1731 -1.1202
 -1.0715 -1.0272 -0.9868 -0.9491 -0.9141 -0.8323 -0.7546 -0.6871 -0.6356 -0.6015
 -0.5830 -0.5754 -0.5740 -0.5751 -0.5770 -0.5786 -0.5799 -0.5810 -0.5821 -0.5840
 -0.5866
 -1.5917 -1.5382 -1.4820 -1.4238 -1.3666 -1.3118 -1.2592 -1.2080 -1.1577 -1.1083
 -1.0607 -1.0157 -0.9739 -0.9352 -0.8991 -0.8169 -0.7424 -0.6791 -0.6296 -0.5953
 -0.5759 -0.5687 -0.5695 -0.5749 -0.5820 -0.5891 -0.5959 -0.6018 -0.6070 -0.6120
 -0.6175
 -1.4816 -1.4411 -1.3976 -1.3519 -1.3055 -1.2602 -1.2167 -1.1740 -1.1311 -1.0879
 -1.0444 -1.0016 -0.9604 -0.9216 -0.8903 -0.8053 -0.7297 -0.6697 -0.6229
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F350LP
 -2.6230 -2.5704 -2.5212 -2.4686 -2.4215 -2.3469 -2.2246 -2.0559 -1.8790 -1.7171
 -1.5750 -1.4522 -1.3457 -1.2517 -1.1672 -0.9876
 -2.4514 -2.3878 -2.3310 -2.2747 -2.2182 -2.1457 -2.0400 -1.8982 -1.7536 -1.6196
 -1.4987 -1.3897 -1.2912 -1.2024 -1.1221 -0.9529 -0.8182 -0.7113 -0.6294
 -2.3174 -2.2423 -2.1765 -2.1142 -2.0503 -1.9789 -1.8873 -1.7691 -1.6499 -1.5381
 -1.4351 -1.3393 -1.2494 -1.1658 -1.0892 -0.9280 -0.8022 -0.7042 -0.6287 -0.5708
 -0.5258
 -2.2210 -2.1339 -2.0577 -1.9871 -1.9178 -1.8465 -1.7665 -1.6686 -1.5679 -1.4726
 -1.3842 -1.3010 -1.2203 -1.1419 -1.0685 -0.9129 -0.7929 -0.7006 -0.6302 -0.5765
 -0.5351 -0.5021 -0.4757
 -2.1527 -2.0428 -1.9564 -1.8840 -1.8126 -1.7403 -1.6659 -1.5839 -1.4979 -1.4153
 -1.3383 -1.2664 -1.1963 -1.1253 -1.0554 -0.9044 -0.7881 -0.6997 -0.6331 -0.5831
 -0.5451 -0.5148 -0.4903 -0.4700 -0.4538
 -2.1170 -1.9847 -1.8727 -1.7785 -1.6995 -1.6338 -1.5757 -1.5101 -1.4379 -1.3653
 -1.2963 -1.2323 -1.1716 -1.1102 -1.0460 -0.8997 -0.7861 -0.7004 -0.6368 -0.5900
 -0.5552 -0.5281 -0.5059 -0.4876 -0.4723 -0.4604
 -2.1136 -1.9722 -1.8402 -1.7213 -1.6184 -1.5316 -1.4615 -1.4072 -1.3604 -1.3126
 -1.2586 -1.2016 -1.1460 -1.0923 -1.0363 -0.8967 -0.7851 -0.7014 -0.6401 -0.5960
 -0.5646 -0.5409 -0.5218 -0.5058 -0.4924 -0.4812 -0.4728 -0.4684 -0.4690 -0.4762
 -2.1140 -1.9724 -1.8352 -1.7069 -1.5914 -1.4912 -1.4064 -1.3354 -1.2766 -1.2299
 -1.1933 -1.1582 -1.1174 -1.0715 -1.0229 -0.8937 -0.7842 -0.7017 -0.6420 -0.6001
 -0.5717 -0.5518 -0.5364 -0.5238 -0.5128 -0.5035 -0.4963 -0.4915 -0.4903 -0.4954
 -0.5081
 -2.1046 -1.9707 -1.8365 -1.7067 -1.5868 -1.4799 -1.3870 -1.3078 -1.2411 -1.1849
 -1.1377 -1.0990 -1.0669 -1.0351 -0.9992 -0.8890 -0.7824 -0.7009 -0.6420 -0.6015
 -0.5737 -0.5592 -0.5481 -0.5395 -0.5321 -0.5257 -0.5205 -0.5160 -0.5142 -0.5177
 -0.5279
 -2.0700 -1.9527 -1.8276 -1.7040 -1.5862 -1.4786 -1.3831 -1.2995 -1.2273 -1.1655
 -1.1125 -1.0665 -1.0264 -0.9917 -0.9607 -0.8744 -0.7780 -0.6977 -0.6393 -0.5996
 -0.5751 -0.5619 -0.5550 -0.5511 -0.5483 -0.5458 -0.5439 -0.5425 -0.5423 -0.5442
 -0.5504
 -2.0109 -1.9112 -1.8025 -1.6905 -1.5807 -1.4777 -1.3843 -1.3005 -1.2264 -1.1609
 -1.1034 -1.0528 -1.0079 -0.9676 -0.9316 -0.8518 -0.7696 -0.6941 -0.6360 -0.5961
 -0.5717 -0.5599 -0.5565 -0.5572 -0.5594 -0.5618 -0.5642 -0.5665 -0.5690 -0.5723
 -0.5764
 -1.9331 -1.8493 -1.7572 -1.6591 -1.5611 -1.4669 -1.3793 -1.2994 -1.2270 -1.1613
 -1.1017 -1.0479 -0.9995 -0.9558 -0.9161 -0.8313 -0.7561 -0.6874 -0.6315 -0.5912
 -0.5663 -0.5545 -0.5527 -0.5571 -0.5641 -0.5717 -0.5793 -0.5862 -0.5927 -0.5991
 -0.6061
 -1.8412 -1.7713 -1.6942 -1.6114 -1.5264 -1.4429 -1.3638 -1.2902 -1.2221 -1.1591
 -1.1006 -1.0463 -0.9960 -0.9499 -0.9142 -0.8129 -0.7375 -0.6776 -0.6258
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F350LP
 -3.0802 -3.0258 -2.9671 -2.8968 -2.8365 -2.7296 -2.5409 -2.2853 -2.0408 -1.7742
 -1.5854 -1.4385 -1.3220 -1.2250 -1.1407 -0.9681
 -2.8537 -2.7944 -2.7369 -2.6746 -2.6098 -2.5155 -2.3621 -2.1427 -1.9115 -1.7028
 -1.5295 -1.3901 -1.2779 -1.1846 -1.1038 -0.9388 -0.8094 -0.7059 -0.6234
 -2.6707 -2.6027 -2.5417 -2.4817 -2.4158 -2.3332 -2.2093 -2.0248 -1.8291 -1.6462
 -1.4876 -1.3556 -1.2471 -1.1564 -1.0780 -0.9184 -0.7950 -0.6984 -0.6228 -0.5638
 -0.5178
 -2.5312 -2.4507 -2.3815 -2.3181 -2.2546 -2.1827 -2.0825 -1.9316 -1.7652 -1.6044
 -1.4597 -1.3350 -1.2296 -1.1404 -1.0633 -0.9069 -0.7872 -0.6949 -0.6236 -0.5682
 -0.5252 -0.4913 -0.4646
 -2.4283 -2.3355 -2.2557 -2.1844 -2.1171 -2.0483 -1.9670 -1.8472 -1.7070 -1.5665
 -1.4359 -1.3198 -1.2188 -1.1316 -1.0555 -0.9011 -0.7837 -0.6941 -0.6258 -0.5733
 -0.5330 -0.5018 -0.4770 -0.4570 -0.4415
 -2.3275 -2.2281 -2.1466 -2.0735 -2.0029 -1.9325 -1.8579 -1.7647 -1.6488 -1.5273
 -1.4108 -1.3044 -1.2095 -1.1256 -1.0513 -0.8987 -0.7828 -0.6948 -0.6287 -0.5786
 -0.5410 -0.5124 -0.4899 -0.4719 -0.4574 -0.4465
 -2.2765 -2.1467 -2.0370 -1.9476 -1.8750 -1.8129 -1.7500 -1.6769 -1.5859 -1.4841
 -1.3821 -1.2859 -1.1982 -1.1193 -1.0480 -0.8980 -0.7830 -0.6962 -0.6315 -0.5835
 -0.5483 -0.5224 -0.5029 -0.4874 -0.4748 -0.4650 -0.4583 -0.4550 -0.4567 -0.4639
 -2.2629 -2.1196 -1.9892 -1.8741 -1.7755 -1.6911 -1.6172 -1.5507 -1.4847 -1.4152
 -1.3398 -1.2609 -1.1830 -1.1103 -1.0432 -0.8977 -0.7836 -0.6974 -0.6337 -0.5873
 -0.5541 -0.5311 -0.5147 -0.5024 -0.4925 -0.4847 -0.4790 -0.4759 -0.4763 -0.4823
 -0.4941
 -2.2638 -2.1162 -1.9767 -1.8475 -1.7307 -1.6281 -1.5383 -1.4580 -1.3837 -1.3146
 -1.2539 -1.2004 -1.1478 -1.0921 -1.0341 -0.8969 -0.7840 -0.6980 -0.6348 -0.5893
 -0.5578 -0.5372 -0.5242 -0.5156 -0.5093 -0.5042 -0.5008 -0.4990 -0.4998 -0.5034
 -0.5132
 -2.2655 -2.1197 -1.9791 -1.8438 -1.7171 -1.6020 -1.5000 -1.4100 -1.3299 -1.2573
 -1.1914 -1.1337 -1.0853 -1.0441 -1.0037 -0.8921 -0.7825 -0.6969 -0.6338 -0.5889
 -0.5586 -0.5399 -0.5300 -0.5254 -0.5233 -0.5221 -0.5219 -0.5224 -0.5242 -0.5282
 -0.5358
 -2.2552 -2.1205 -1.9847 -1.8509 -1.7213 -1.5999 -1.4899 -1.3923 -1.3063 -1.2304
 -1.1627 -1.1024 -1.0490 -1.0028 -0.9632 -0.8753 -0.7806 -0.6959 -0.6325 -0.5874
 -0.5574 -0.5397 -0.5320 -0.5308 -0.5330 -0.5364 -0.5403 -0.5443 -0.5487 -0.5543
 -0.5615
 -2.2230 -2.1029 -1.9792 -1.8529 -1.7269 -1.6055 -1.4928 -1.3910 -1.3007 -1.2211
 -1.1507 -1.0883 -1.0326 -0.9831 -0.9390 -0.8500 -0.7704 -0.6934 -0.6303 -0.5846
 -0.5542 -0.5367 -0.5300 -0.5313 -0.5373 -0.5453 -0.5539 -0.5624 -0.5706 -0.5791
 -0.5881
 -2.1697 -2.0638 -1.9538 -1.8403 -1.7230 -1.6073 -1.4972 -1.3954 -1.3038 -1.2222
 -1.1497 -1.0850 -1.0270 -0.9751 -0.9311 -0.8162 -0.7519 -0.6894 -0.6272
 [Fe/H] = -0.75 [alpha/Fe] = 0.30 BC value =F350LP
 -3.2619 -3.2080 -3.1459 -3.0690 -2.9954 -2.8658 -2.6441 -2.3491 -2.0743 -1.7875
 -1.5874 -1.4330 -1.3131 -1.2148 -1.1303 -0.9585
 -3.0205 -2.9613 -2.9016 -2.8343 -2.7599 -2.6494 -2.4716 -2.2205 -1.9589 -1.7268
 -1.5383 -1.3900 -1.2731 -1.1778 -1.0964 -0.9320 -0.8044 -0.7025 -0.6205
 -2.8222 -2.7539 -2.6915 -2.6282 -2.5562 -2.4631 -2.3221 -2.1127 -1.8887 -1.6810
 -1.5044 -1.3614 -1.2466 -1.1529 -1.0733 -0.9136 -0.7909 -0.6949 -0.6195 -0.5602
 -0.5133
 -2.6670 -2.5858 -2.5156 -2.4507 -2.3844 -2.3068 -2.1956 -2.0257 -1.8351 -1.6501
 -1.4857 -1.3472 -1.2336 -1.1401 -1.0610 -0.9033 -0.7836 -0.6912 -0.6198 -0.5640
 -0.5203 -0.4859 -0.4590
 -2.5515 -2.4564 -2.3750 -2.3029 -2.2349 -2.1644 -2.0777 -1.9441 -1.7841 -1.6218
 -1.4711 -1.3393 -1.2277 -1.1344 -1.0552 -0.8985 -0.7804 -0.6902 -0.6214 -0.5683
 -0.5272 -0.4952 -0.4695 -0.4493 -0.4343
 -2.4426 -2.3466 -2.2611 -2.1833 -2.1100 -2.0387 -1.9626 -1.8611 -1.7298 -1.5898
 -1.4545 -1.3317 -1.2243 -1.1321 -1.0531 -0.8970 -0.7797 -0.6907 -0.6238 -0.5728
 -0.5340 -0.5045 -0.4815 -0.4634 -0.4492 -0.4388
 -2.3559 -2.2315 -2.1310 -2.0513 -1.9852 -1.9219 -1.8529 -1.7725 -1.6687 -1.5511
 -1.4323 -1.3205 -1.2195 -1.1304 -1.0526 -0.8971 -0.7803 -0.6921 -0.6262 -0.5771
 -0.5403 -0.5132 -0.4929 -0.4773 -0.4650 -0.4555 -0.4494 -0.4472 -0.4495 -0.4571
 -2.3284 -2.1838 -2.0557 -1.9469 -1.8561 -1.7793 -1.7124 -1.6488 -1.5770 -1.4920
 -1.3980 -1.3019 -1.2104 -1.1267 -1.0515 -0.8978 -0.7814 -0.6935 -0.6283 -0.5803
 -0.5455 -0.5208 -0.5034 -0.4908 -0.4811 -0.4738 -0.4691 -0.4667 -0.4681 -0.4747
 -0.4868
 -2.3251 -2.1724 -2.0309 -1.9025 -1.7896 -1.6921 -1.6067 -1.5289 -1.4543 -1.3820
 -1.3152 -1.2509 -1.1844 -1.1155 -1.0473 -0.8984 -0.7824 -0.6945 -0.6294 -0.5822
 -0.5488 -0.5262 -0.5118 -0.5026 -0.4964 -0.4920 -0.4893 -0.4884 -0.4896 -0.4949
 -0.5058
 -2.3290 -2.1753 -2.0291 -1.8913 -1.7644 -1.6508 -1.5508 -1.4620 -1.3810 -1.3049
