 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5085 -3.5826 -3.6430 -3.6726 -3.6721 -3.6545 -3.6278 -3.6000 -3.5830 -3.5898
 -3.6074 -3.6456 -3.7015 -3.7605 -3.8270 -4.0029 -4.1777 -4.3488 -4.5135
 -3.4523 -3.5196 -3.5842 -3.6385 -3.6799 -3.7065 -3.7178 -3.7162 -3.7064 -3.6932
 -3.6834 -3.6885 -3.7213 -3.7790 -3.8467 -4.0226 -4.1962 -4.3666 -4.5308 -4.6885
 -3.4180 -3.4785 -3.5418 -3.6055 -3.6661 -3.7164 -3.7524 -3.7727 -3.7774 -3.7672
 -3.7520 -3.7410 -3.7534 -3.8006 -3.8651 -4.0390 -4.2114 -4.3808 -4.5446 -4.7014
 -4.8516
 -3.4056 -3.4593 -3.5158 -3.5736 -3.6307 -3.6842 -3.7316 -3.7695 -3.7960 -3.8118
 -3.8132 -3.8031 -3.7978 -3.8253 -3.8822 -4.0521 -4.2233 -4.3914 -4.5549 -4.7112
 -4.8606 -5.0040
 -3.4136 -3.4597 -3.5088 -3.5599 -3.6119 -3.6626 -3.7095 -3.7498 -3.7836 -3.8113
 -3.8343 -3.8495 -3.8499 -3.8602 -3.9027 -4.0634 -4.2326 -4.3992 -4.5622 -4.7186
 -4.8677 -5.0104 -5.1473 -5.2795
 -3.4429 -3.4800 -3.5204 -3.5635 -3.6087 -3.6550 -3.7005 -3.7426 -3.7790 -3.8100
 -3.8381 -3.8660 -3.8874 -3.8997 -3.9319 -4.0752 -4.2407 -4.4049 -4.5668 -4.7236
 -4.8730 -5.0155 -5.1519 -5.2831 -5.4097 -5.5323 -5.6516 -5.7677 -5.8807 -5.9904
 -3.4948 -3.5221 -3.5523 -3.5857 -3.6224 -3.6618 -3.7032 -3.7445 -3.7835 -3.8183
 -3.8494 -3.8797 -3.9117 -3.9338 -3.9631 -4.0918 -4.2491 -4.4099 -4.5694 -4.7259
 -4.8763 -5.0193 -5.1557 -5.2864 -5.4122 -5.5336 -5.6515 -5.7659 -5.8773 -5.9860
 -6.0920
