 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F560W
 -5.3260 -5.4066 -5.4853 -5.5632 -5.6410 -5.7086 -5.7331 -5.7609 -5.7893 -5.8268
 -5.8752 -5.9351 -5.9994 -6.0701 -6.1443 -6.3208 -6.4901 -6.6772 -6.8397
 -5.2443 -5.3282 -5.4150 -5.5043 -5.5929 -5.6734 -5.7424 -5.7995 -5.8460 -5.8836
 -5.9219 -5.9705 -6.0330 -6.1036 -6.1764 -6.3550 -6.5269 -6.6939 -6.8612 -7.0212
 -5.2390 -5.3179 -5.3974 -5.4773 -5.5579 -5.6396 -5.7217 -5.7981 -5.8651 -5.9211
 -5.9640 -6.0041 -6.0577 -6.1250 -6.1968 -6.3759 -6.5474 -6.7140 -6.8808 -7.0408
 -7.1930
 -5.2492 -5.3216 -5.3951 -5.4693 -5.5441 -5.6189 -5.6936 -5.7688 -5.8447 -5.9172
 -5.9832 -6.0328 -6.0808 -6.1418 -6.2110 -6.3894 -6.5618 -6.7287 -6.8949 -7.0549
 -7.2070 -7.3520
 -5.2755 -5.3396 -5.4059 -5.4741 -5.5439 -5.6147 -5.6858 -5.7562 -5.8266 -5.8981
 -5.9704 -6.0381 -6.0944 -6.1560 -6.2226 -6.3979 -6.5711 -6.7390 -6.9049 -7.0649
 -7.2171 -7.3620 -7.5003 -7.6328
 -5.3197 -5.3744 -5.4313 -5.4914 -5.5550 -5.6211 -5.6889 -5.7570 -5.8249 -5.8925
 -5.9609 -6.0309 -6.0934 -6.1585 -6.2278 -6.4031 -6.5758 -6.7447 -6.9113 -7.0718
 -7.2243 -7.3694 -7.5077 -7.6400 -7.7668 -7.8890 -8.0071 -8.1218 -8.2336 -8.3429
 -5.3782 -5.4267 -5.4736 -5.5236 -5.5784 -5.6379 -5.7008 -5.7658 -5.8316 -5.8976
 -5.9634 -6.0299 -6.0939 -6.1576 -6.2266 -6.4036 -6.5769 -6.7460 -6.9137 -7.0758
 -7.2292 -7.3747 -7.5132 -7.6456 -7.7723 -7.8940 -8.0113 -8.1248 -8.2350 -8.3424
 -8.4481
 -5.4498 -5.4929 -5.5332 -5.5735 -5.6175 -5.6677 -5.7232 -5.7829 -5.8454 -5.9089
 -5.9730 -6.0374 -6.1007 -6.1624 -6.2281 -6.4011 -6.5745 -6.7435 -6.9116 -7.0760
 -7.2314 -7.3780 -7.5171 -7.6499 -7.7767 -7.8983 -8.0151 -8.1278 -8.2369 -8.3431
 -8.4467
 -5.5287 -5.5696 -5.6070 -5.6412 -5.6755 -5.7147 -5.7603 -5.8121 -5.8685 -5.9281
 -5.9894 -6.0515 -6.1134 -6.1744 -6.2370 -6.4025 -6.5725 -6.7409 -6.9081 -7.0743
 -7.2330 -7.3818 -7.5221 -7.6556 -7.7831 -7.9050 -8.0221 -8.1349 -8.2438 -8.3489
 -8.4506
 -5.6148 -5.6568 -5.6876 -5.7198 -5.7492 -5.7790 -5.8138 -5.8552 -5.9028 -5.9554
 -6.0116 -6.0701 -6.1296 -6.1893 -6.2495 -6.4066 -6.5702 -6.7356 -6.9005 -7.0656
 -7.2267 -7.3790 -7.5215 -7.6562 -7.7845 -7.9071 -8.0245 -8.1373 -8.2483 -8.3530
 -8.4537
