 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F090W
 -1.2825 -1.2990 -1.4777 -1.5059 -1.4672 -1.3775 -1.2492 -1.1719 -1.1019 -1.0273
 -0.9562 -0.8898 -0.8289 -0.7749 -0.7288 -0.6359 -0.6146 -0.6788 -0.7168
 -1.2942 -1.2592 -1.2332 -1.2299 -1.2513 -1.2501 -1.2063 -1.1433 -1.0778 -1.0135
 -0.9512 -0.8928 -0.8396 -0.7929 -0.7538 -0.6907 -0.6749 -0.6930 -0.7269 -0.7676
 -1.1944 -1.1650 -1.1327 -1.1049 -1.0869 -1.0907 -1.1044 -1.0940 -1.0552 -1.0025
 -0.9488 -0.8965 -0.8482 -0.8058 -0.7703 -0.7134 -0.6983 -0.7159 -0.7500 -0.7903
 -0.8334
 -1.0985 -1.0837 -1.0586 -1.0306 -1.0049 -0.9838 -0.9730 -0.9781 -0.9820 -0.9676
 -0.9355 -0.8946 -0.8527 -0.8144 -0.7823 -0.7308 -0.7167 -0.7337 -0.7681 -0.8086
 -0.8515 -0.8957
 -0.9961 -1.0000 -0.9891 -0.9691 -0.9463 -0.9244 -0.9051 -0.8899 -0.8838 -0.8829
 -0.8802 -0.8672 -0.8443 -0.8157 -0.7879 -0.7419 -0.7293 -0.7465 -0.7813 -0.8229
 -0.8665 -0.9111 -0.9565 -1.0027
 -0.8864 -0.9065 -0.9131 -0.9067 -0.8925 -0.8751 -0.8579 -0.8417 -0.8266 -0.8143
 -0.8081 -0.8057 -0.8013 -0.7925 -0.7799 -0.7462 -0.7356 -0.7529 -0.7885 -0.8328
 -0.8783 -0.9241 -0.9704 -1.0169 -1.0636 -1.1111 -1.1602 -1.2116 -1.2656 -1.3225
 -0.7719 -0.8046 -0.8263 -0.8352 -0.8338 -0.8256 -0.8139 -0.8013 -0.7886 -0.7754
 -0.7635 -0.7552 -0.7511 -0.7493 -0.7473 -0.7395 -0.7353 -0.7515 -0.7891 -0.8369
 -0.8860 -0.9343 -0.9822 -1.0299 -1.0776 -1.1242 -1.1713 -1.2208 -1.2740 -1.3314
 -1.3906
 -0.6548 -0.6973 -0.7302 -0.7523 -0.7644 -0.7684 -0.7661 -0.7600 -0.7521 -0.7430
 -0.7331 -0.7240 -0.7172 -0.7138 -0.7132 -0.7180 -0.7270 -0.7459 -0.7835 -0.8340
 -0.8877 -0.9401 -0.9909 -1.0407 -1.0899 -1.1385 -1.1860 -1.2341 -1.2846 -1.3390
 -1.3982
 -0.5377 -0.5877 -0.6287 -0.6602 -0.6844 -0.7001 -0.7090 -0.7125 -0.7120 -0.7085
 -0.7034 -0.6977 -0.6925 -0.6890 -0.6878 -0.6947 -0.7114 -0.7362 -0.7737 -0.8256
 -0.8833 -0.9407 -0.9958 -1.0490 -1.1007 -1.1513 -1.2012 -1.2508 -1.3015 -1.3534
 -1.4065
 -0.4228 -0.4788 -0.5260 -0.5651 -0.5970 -0.6223 -0.6415 -0.6550 -0.6640 -0.6686
 -0.6700 -0.6696 -0.6684 -0.6677 -0.6680 -0.6755 -0.6944 -0.7227 -0.7612 -0.8124
 -0.8718 -0.9332 -0.9932 -1.0508 -1.1061 -1.1596 -1.2117 -1.2628 -1.3135 -1.3643
 -1.4165
 -0.3125 -0.3720 -0.4238 -0.4684 -0.5066 -0.5389 -0.5659 -0.5881 -0.6061 -0.6198
 -0.6294 -0.6361 -0.6405 -0.6439 -0.6474 -0.6595 -0.6793 -0.7093 -0.7490 -0.7987
 -0.8575 -0.9205 -0.9841 -1.0462 -1.1058 -1.1631 -1.2184 -1.2721 -1.3245 -1.3763
 -1.4283
 -0.2086 -0.2634 -0.3154 -0.3641 -0.4088 -0.4490 -0.4843 -0.5146 -0.5404 -0.5620
 -0.5800 -0.5947 -0.6064 -0.6158 -0.6237 -0.6434 -0.6663 -0.6966 -0.7369
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F090W
 -1.5552 -1.5856 -1.5832 -1.5116 -1.4146 -1.3154 -1.2289 -1.1569 -1.0909 -1.0282
 -0.9693 -0.9139 -0.8623 -0.8148 -0.7721 -0.6870 -0.6474 -0.6623 -0.6956
 -1.4107 -1.3764 -1.3805 -1.4049 -1.3714 -1.2968 -1.2167 -1.1462 -1.0833 -1.0249
 -0.9702 -0.9189 -0.8712 -0.8276 -0.7886 -0.7164 -0.6836 -0.6888 -0.7186 -0.7581
 -1.3184 -1.2736 -1.2346 -1.2150 -1.2308 -1.2372 -1.1952 -1.1342 -1.0755 -1.0211
 -0.9705 -0.9230 -0.8788 -0.8383 -0.8024 -0.7368 -0.7073 -0.7116 -0.7404 -0.7796
 -0.8227
 -1.2345 -1.2002 -1.1583 -1.1176 -1.0895 -1.0838 -1.0980 -1.0945 -1.0591 -1.0129
 -0.9675 -0.9239 -0.8830 -0.8455 -0.8122 -0.7520 -0.7256 -0.7295 -0.7571 -0.7965
 -0.8396 -0.8843
 -1.1450 -1.1291 -1.0977 -1.0608 -1.0264 -0.9974 -0.9793 -0.9766 -0.9853 -0.9786
 -0.9529 -0.9186 -0.8826 -0.8482 -0.8173 -0.7619 -0.7382 -0.7422 -0.7692 -0.8091
 -0.8532 -0.8985 -0.9445 -0.9920
 -1.0470 -1.0486 -1.0352 -1.0085 -0.9776 -0.9484 -0.9225 -0.9012 -0.8889 -0.8883
 -0.8905 -0.8850 -0.8684 -0.8438 -0.8172 -0.7665 -0.7453 -0.7498 -0.7766 -0.8176
 -0.8636 -0.9104 -0.9574 -1.0049 -1.0522 -1.1001 -1.1500 -1.2027 -1.2586 -1.3163
