 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F162M
 -1.3806 -1.2041 -1.0641 -1.0527 -1.0850 -1.1085 -1.1319 -1.1500 -1.1921 -1.2381
 -1.2905 -1.3464 -1.4051 -1.4657 -1.5279 -1.6856 -1.8546 -2.0126 -2.1583
 -1.2895 -1.2900 -1.2788 -1.2319 -1.1604 -1.1343 -1.1498 -1.1805 -1.2192 -1.2648
 -1.3159 -1.3709 -1.4285 -1.4878 -1.5481 -1.7003 -1.8526 -2.0048 -2.1559 -2.3043
 -1.3380 -1.3422 -1.3453 -1.3427 -1.3251 -1.2721 -1.2209 -1.2143 -1.2417 -1.2861
 -1.3362 -1.3909 -1.4483 -1.5076 -1.5677 -1.7183 -1.8670 -2.0149 -2.1627 -2.3083
 -2.4507
 -1.3903 -1.3896 -1.3938 -1.3987 -1.4015 -1.3990 -1.3793 -1.3368 -1.3127 -1.3248
 -1.3629 -1.4136 -1.4695 -1.5282 -1.5879 -1.7375 -1.8833 -2.0268 -2.1700 -2.3130
 -2.4531 -2.5900
 -1.4529 -1.4426 -1.4416 -1.4459 -1.4523 -1.4589 -1.4647 -1.4647 -1.4488 -1.4318
 -1.4314 -1.4557 -1.4982 -1.5515 -1.6093 -1.7573 -1.9013 -2.0402 -2.1782 -2.3176
 -2.4557 -2.5909 -2.7226 -2.8514
 -1.5266 -1.5069 -1.4969 -1.4957 -1.5000 -1.5074 -1.5167 -1.5273 -1.5382 -1.5445
 -1.5433 -1.5452 -1.5622 -1.5950 -1.6397 -1.7780 -1.9202 -2.0558 -2.1888 -2.3231
 -2.4582 -2.5916 -2.7220 -2.8492 -2.9738 -3.0954 -3.2139 -3.3288 -3.4400 -3.5474
 -1.6102 -1.5823 -1.5621 -1.5544 -1.5529 -1.5570 -1.5650 -1.5757 -1.5896 -1.6062
 -1.6225 -1.6358 -1.6481 -1.6666 -1.6955 -1.8048 -1.9400 -2.0739 -2.2024 -2.3308
 -2.4615 -2.5923 -2.7210 -2.8470 -2.9698 -3.0893 -3.2059 -3.3199 -3.4315 -3.5404
 -3.6445
 -1.7027 -1.6675 -1.6396 -1.6234 -1.6157 -1.6140 -1.6177 -1.6255 -1.6371 -1.6525
 -1.6716 -1.6926 -1.7139 -1.7355 -1.7596 -1.8458 -1.9635 -2.0924 -2.2181 -2.3415
 -2.4666 -2.5937 -2.7202 -2.8445 -2.9660 -3.0846 -3.2003 -3.3131 -3.4234 -3.5313
 -3.6369
 -1.8030 -1.7612 -1.7279 -1.7036 -1.6891 -1.6815 -1.6796 -1.6824 -1.6898 -1.7012
 -1.7167 -1.7365 -1.7596 -1.7849 -1.8121 -1.8913 -1.9942 -2.1132 -2.2363 -2.3563
