 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.6432 -1.4288 -1.2657 -1.2525 -1.2978 -1.3422 -1.3889 -1.4316 -1.4891 -1.5454
 -1.6041 -1.6661 -1.7324 -1.8022 -1.8744 -2.0511 -2.2193 -2.3951 -2.5494
 -1.5721 -1.5492 -1.5218 -1.4704 -1.4044 -1.3886 -1.4182 -1.4649 -1.5165 -1.5706
 -1.6283 -1.6901 -1.7560 -1.8243 -1.8932 -2.0633 -2.2286 -2.3903 -2.5482 -2.7020
 -1.6569 -1.6367 -1.6226 -1.6083 -1.5870 -1.5407 -1.5015 -1.5077 -1.5457 -1.5976
 -1.6527 -1.7124 -1.7766 -1.8438 -1.9119 -2.0797 -2.2417 -2.3998 -2.5549 -2.7060
 -2.8527
 -1.7419 -1.7150 -1.7011 -1.6935 -1.6880 -1.6823 -1.6670 -1.6355 -1.6221 -1.6412
 -1.6838 -1.7381 -1.7989 -1.8641 -1.9310 -2.0969 -2.2562 -2.4107 -2.5621 -2.7108
 -2.8553 -2.9955
 -1.8402 -1.7967 -1.7755 -1.7663 -1.7636 -1.7640 -1.7664 -1.7676 -1.7571 -1.7471
 -1.7530 -1.7823 -1.8292 -1.8876 -1.9516 -2.1148 -2.2720 -2.4226 -2.5700 -2.7162
 -2.8587 -2.9970 -3.1312 -3.2617
 -1.9532 -1.8938 -1.8562 -1.8390 -1.8332 -1.8338 -1.8378 -1.8443 -1.8526 -1.8588
 -1.8611 -1.8690 -1.8922 -1.9309 -1.9813 -2.1336 -2.2885 -2.4358 -2.5793 -2.7220
 -2.8627 -2.9996 -3.1321 -3.2608 -3.3864 -3.5089 -3.6281 -3.7438 -3.8560 -3.9646
 -2.0783 -2.0062 -1.9498 -1.9205 -1.9058 -1.9020 -1.9046 -1.9103 -1.9188 -1.9297
 -1.9427 -1.9572 -1.9746 -1.9996 -2.0351 -2.1588 -2.3062 -2.4512 -2.5906 -2.7287
 -2.8668 -3.0025 -3.1341 -3.2615 -3.3850 -3.5049 -3.6217 -3.7358 -3.8476 -3.9568
 -4.0618
 -2.2130 -2.1306 -2.0619 -2.0171 -1.9899 -1.9764 -1.9734 -1.9765 -1.9830 -1.9917
 -2.0036 -2.0198 -2.0408 -2.0661 -2.0960 -2.1973 -2.3277 -2.4674 -2.6036 -2.7372
 -2.8713 -3.0052 -3.1362 -3.2630 -3.3857 -3.5046 -3.6200 -3.7324 -3.8421 -3.9495
 -4.0549
 -2.3548 -2.2639 -2.1883 -2.1313 -2.0903 -2.0646 -2.0513 -2.0476 -2.0505 -2.0565
 -2.0647 -2.0767 -2.0943 -2.1184 -2.1479 -2.2401 -2.3563 -2.4864 -2.6195 -2.7495
 -2.8794 -3.0102 -3.1402 -3.2672 -3.3900 -3.5087 -3.6236 -3.7351 -3.8436 -3.9494
 -4.0525
 -2.5012 -2.4029 -2.3222 -2.2574 -2.2071 -2.1699 -2.1447 -2.1307 -2.1257 -2.1270
 -2.1316 -2.1391 -2.1503 -2.1684 -2.1933 -2.2778 -2.3845 -2.5060 -2.6338 -2.7609
 -2.8868 -3.0132 -3.1403 -3.2663 -3.3892 -3.5083 -3.6233 -3.7346 -3.8423 -3.9470
 -4.0504
 -2.6485 -2.5483 -2.4638 -2.3935 -2.3361 -2.2904 -2.2553 -2.2302 -2.2150 -2.2078
 -2.2067 -2.2095 -2.2153 -2.2251 -2.2409 -2.3115 -2.4119 -2.5253 -2.6472 -2.7720
 -2.8954 -3.0183 -3.1415 -3.2648 -3.3868 -3.5059 -3.6215 -3.7333 -3.8414 -3.9461
 -4.0477
 -2.7900 -2.7133 -2.6357 -2.5608 -2.4919 -2.4319 -2.3831 -2.3465 -2.3206 -2.3036
 -2.2939 -2.2899 -2.2900 -2.2934 -2.3010 -2.3488 -2.4376 -2.5452 -2.6612
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F182M
 -1.3469 -1.2528 -1.2276 -1.2585 -1.3037 -1.3504 -1.3973 -1.4472 -1.5005 -1.5556
 -1.6136 -1.6743 -1.7376 -1.8037 -1.8719 -2.0447 -2.2131 -2.3817 -2.5416
 -1.4663 -1.4431 -1.3769 -1.3104 -1.3218 -1.3651 -1.4141 -1.4643 -1.5169 -1.5715
 -1.6293 -1.6899 -1.7530 -1.8189 -1.8866 -2.0575 -2.2245 -2.3869 -2.5452 -2.6991
 -1.5402 -1.5331 -1.5242 -1.4961 -1.4285 -1.3995 -1.4311 -1.4813 -1.5344 -1.5883
 -1.6454 -1.7052 -1.7677 -1.8328 -1.9000 -2.0697 -2.2351 -2.3953 -2.5511 -2.7025
 -2.8495
 -1.6095 -1.5981 -1.5971 -1.6006 -1.5939 -1.5629 -1.5152 -1.5129 -1.5545 -1.6070
 -1.6624 -1.7209 -1.7821 -1.8461 -1.9124 -2.0810 -2.2452 -2.4036 -2.5573 -2.7066
 -2.8514 -2.9919
 -1.6848 -1.6622 -1.6564 -1.6597 -1.6664 -1.6740 -1.6706 -1.6522 -1.6296 -1.6429
 -1.6849 -1.7390 -1.7978 -1.8598 -1.9248 -2.0918 -2.2552 -2.4120 -2.5635 -2.7110
 -2.8542 -2.9928 -3.1273 -3.2582
 -1.7717 -1.7341 -1.7179 -1.7158 -1.7225 -1.7338 -1.7486 -1.7636 -1.7696 -1.7601
 -1.7577 -1.7793 -1.8219 -1.8771 -1.9387 -2.1027 -2.2651 -2.4207 -2.5702 -2.7156
 -2.8574 -2.9948 -3.1277 -3.2567 -3.3822 -3.5044 -3.6235 -3.7398 -3.8530 -3.9620
 -1.8722 -1.8190 -1.7890 -1.7766 -1.7774 -1.7866 -1.8008 -1.8196 -1.8414 -1.8604
 -1.8717 -1.8762 -1.8896 -1.9198 -1.9646 -2.1149 -2.2753 -2.4298 -2.5775 -2.7205
 -2.8606 -2.9971 -3.1291 -3.2570 -3.3809 -3.5015 -3.6190 -3.7334 -3.8448 -3.9533
 -4.0591
 -1.9845 -1.9195 -1.8741 -1.8484 -1.8391 -1.8417 -1.8525 -1.8684 -1.8890 -1.9133
 -1.9384 -1.9605 -1.9782 -1.9966 -2.0235 -2.1366 -2.2868 -2.4393 -2.5856 -2.7262
 -2.8638 -2.9991 -3.1307 -3.2580 -3.3811 -3.5003 -3.6162 -3.7289 -3.8390 -3.9467
 -4.0522
 -2.1065 -2.0322 -1.9745 -1.9349 -1.9127 -1.9052 -1.9092 -1.9206 -1.9372 -1.9581
 -1.9828 -2.0098 -2.0373 -2.0641 -2.0909 -2.1799 -2.3069 -2.4522 -2.5965 -2.7351
 -2.8699 -3.0032 -3.1342 -3.2617 -3.3849 -3.5040 -3.6194 -3.7315 -3.8404 -3.9464
 -4.0497
 -2.2345 -2.1528 -2.0871 -2.0380 -2.0025 -1.9824 -1.9757 -1.9795 -1.9910 -2.0071
 -2.0271 -2.0508 -2.0779 -2.1076 -2.1393 -2.2261 -2.3359 -2.4671 -2.6062 -2.7426
 -2.8747 -3.0047 -3.1335 -3.2603 -3.3838 -3.5032 -3.6187 -3.7304 -3.8385 -3.9436
 -4.0475
 -2.3605 -2.2804 -2.2111 -2.1543 -2.1077 -2.0760 -2.0574 -2.0505 -2.0536 -2.0639
 -2.0789 -2.0975 -2.1196 -2.1457 -2.1758 -2.2646 -2.3675 -2.4868 -2.6177 -2.7508
 -2.8808 -3.0078 -3.1335 -3.2582 -3.3809 -3.5006 -3.6167 -3.7288 -3.8373 -3.9424
 -4.0443
 -2.4835 -2.4151 -2.3465 -2.2828 -2.2278 -2.1848 -2.1551 -2.1375 -2.1302 -2.1318
 -2.1402 -2.1534 -2.1701 -2.1903 -2.2147 -2.2958 -2.3964 -2.5084 -2.6309
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F182M
 -1.1806 -1.1801 -1.2267 -1.2805 -1.3279 -1.3737 -1.4224 -1.4724 -1.5239 -1.5763
 -1.6324 -1.6913 -1.7523 -1.8153 -1.8801 -2.0471 -2.2133 -2.3764 -2.5370
 -1.3752 -1.2848 -1.2473 -1.2867 -1.3384 -1.3879 -1.4356 -1.4851 -1.5360 -1.5881
 -1.6441 -1.7032 -1.7644 -1.8276 -1.8925 -2.0590 -2.2239 -2.3844 -2.5417 -2.6955
 -1.4577 -1.4557 -1.4035 -1.3293 -1.3456 -1.3951 -1.4467 -1.4968 -1.5479 -1.5998
 -1.6552 -1.7139 -1.7749 -1.8378 -1.9024 -2.0684 -2.2326 -2.3918 -2.5468 -2.6980
 -2.8452
 -1.5083 -1.5188 -1.5273 -1.5106 -1.4472 -1.4161 -1.4534 -1.5063 -1.5592 -1.6117
 -1.6661 -1.7239 -1.7842 -1.8465 -1.9105 -2.0756 -2.2397 -2.3982 -2.5518 -2.7012
 -2.8462 -2.9871
 -1.5629 -1.5629 -1.5771 -1.5929 -1.5974 -1.5757 -1.5286 -1.5251 -1.5694 -1.6238
 -1.6777 -1.7342 -1.7934 -1.8547 -1.9178 -2.0815 -2.2455 -2.4037 -2.5564 -2.7044
 -2.8480 -2.9871 -3.1220 -3.2532
 -1.6279 -1.6131 -1.6175 -1.6348 -1.6570 -1.6744 -1.6786 -1.6634 -1.6387 -1.6492
 -1.6928 -1.7463 -1.8038 -1.8636 -1.9254 -2.0868 -2.2503 -2.4085 -2.5605 -2.7076
 -2.8501 -2.9881 -3.1215 -3.2510 -3.3769 -3.4995 -3.6190 -3.7358 -3.8494 -3.9578
