 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_RP 
  0.5388  0.5142  0.4865  0.4563
 -0.3772 -0.3096 -0.2304 -0.1461 -0.0648  0.0062  0.0610  0.0946  0.1111  0.1409
  0.1897  0.2401  0.2883  0.3336  0.3756  0.4628  0.5210  0.5526  0.5612  0.5516
  0.5304  0.5043  0.4760  0.4454  0.4130  0.3777  0.3382  0.2936  0.2445  0.1951
 -0.2927 -0.2408 -0.1785 -0.1074 -0.0323  0.0404  0.1064  0.1628  0.2061  0.2330
  0.2505  0.2730  0.3054  0.3436  0.3821  0.4644  0.5196  0.5497  0.5579  0.5479
  0.5253  0.4970  0.4669  0.4354  0.4024  0.3683  0.3318  0.2914  0.2458  0.1953
  0.1436
 -0.2056 -0.1633 -0.1157 -0.0602  0.0022  0.0681  0.1325  0.1922  0.2448  0.2889
  0.3224  0.3445  0.3607  0.3786  0.4015  0.4698  0.5218  0.5503  0.5583  0.5482
  0.5243  0.4933  0.4603  0.4267  0.3926  0.3575  0.3218  0.2842  0.2428  0.1965
  0.1444
 -0.1219 -0.0817 -0.0431 -0.0005  0.0480  0.1018  0.1584  0.2147  0.2675  0.3152
  0.3565  0.3900  0.4153  0.4336  0.4483  0.4869  0.5286  0.5549  0.5622  0.5523
  0.5277  0.4940  0.4572  0.4203  0.3836  0.3470  0.3098  0.2709  0.2302  0.1880
  0.1445
 -0.0482 -0.0056  0.0323  0.0673  0.1046  0.1458  0.1911  0.2391  0.2873  0.3334
  0.3756  0.4126  0.4436  0.4684  0.4878  0.5193  0.5436  0.5631  0.5695  0.5601
  0.5361  0.5009  0.4605  0.4193  0.3789  0.3395  0.3004  0.2616  0.2224  0.1821
  0.1396
  0.0081  0.0644  0.1045  0.1380  0.1694  0.2014  0.2357  0.2731  0.3128  0.3534
  0.3928  0.4292  0.4614  0.4887  0.5113  0.5485  0.5672  0.5775  0.5798  0.5704
  0.5475  0.5124  0.4696  0.4242  0.3794  0.3361  0.2938  0.2527  0.2121  0.1716
  0.1304
  0.0454  0.1172  0.1672  0.2045  0.2356  0.2636  0.2908  0.3189  0.3488  0.3810
  0.4143  0.4469  0.4775  0.5047  0.5280  0.5690  0.5894  0.5962  0.5937
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0304 -0.9019 -0.7211 -0.5503 -0.3884 -0.2493 -0.1485 -0.0691  0.0024  0.0735
  0.1396  0.2023  0.2617  0.3179  0.3709  0.4861  0.5702  0.6198  0.6368
 -0.7922 -0.8058 -0.7028 -0.5427 -0.3883 -0.2459 -0.1358 -0.0511  0.0215  0.0902
  0.1535  0.2132  0.2698  0.3232  0.3736  0.4810  0.5575  0.6017  0.6163  0.6095
 -0.6346 -0.5664 -0.5754 -0.5205 -0.3873 -0.2523 -0.1319 -0.0390  0.0357  0.1029
  0.1637  0.2207  0.2745  0.3252  0.3730  0.4746  0.5459  0.5865  0.6003  0.5937
  0.5751
 -0.5675 -0.4579 -0.3757 -0.3525 -0.3414 -0.2500 -0.1358 -0.0335  0.0466  0.1139
  0.1731  0.2276  0.2788  0.3270  0.3723  0.4688  0.5362  0.5744  0.5874  0.5811
  0.5625  0.5380
 -0.5095 -0.4073 -0.3041 -0.2181 -0.1650 -0.1508 -0.1163 -0.0332  0.0529  0.1236
  0.1827  0.2354  0.2843  0.3301  0.3731  0.4648  0.5290  0.5653  0.5776  0.5713
  0.5524  0.5275  0.4992  0.4682
 -0.4459 -0.3600 -0.2656 -0.1710 -0.0876 -0.0225  0.0168  0.0347  0.0701  0.1323
  0.1930  0.2446  0.2917  0.3354  0.3762  0.4632  0.5244  0.5590  0.5707  0.5643
  0.5449  0.5189  0.4899  0.4586  0.4248  0.3878  0.3471  0.3023  0.2536  0.2028
 -0.3748 -0.3045 -0.2256 -0.1406 -0.0556  0.0219  0.0878  0.1388  0.1708  0.1901
  0.2182  0.2590  0.3019  0.3432  0.3819  0.4645  0.5227  0.5558  0.5669  0.5603
  0.5404  0.5127  0.4821  0.4498  0.4159  0.3799  0.3416  0.3000  0.2542  0.2032
  0.1515
 -0.3002 -0.2398 -0.1755 -0.1048 -0.0297  0.0454  0.1157  0.1776  0.2293  0.2695
  0.2963  0.3148  0.3349  0.3611  0.3923  0.4688  0.5240  0.5556  0.5662  0.5597
  0.5393  0.5100  0.4768  0.4424  0.4073  0.3710  0.3339  0.2947  0.2520  0.2048
  0.1523
 -0.2285 -0.1701 -0.1145 -0.0568  0.0051  0.0703  0.1358  0.1982  0.2545  0.3034
  0.3439  0.3751  0.3969  0.4130  0.4288  0.4791  0.5293  0.5589  0.5690  0.5625
  0.5418  0.5108  0.4746  0.4371  0.3994  0.3617  0.3232  0.2838  0.2431  0.1994
  0.1527
 -0.1659 -0.1040 -0.0506 -0.0003  0.0505  0.1038  0.1594  0.2158  0.2701  0.3204
  0.3650  0.4030  0.4339  0.4575  0.4752  0.5074  0.5393  0.5654  0.5749  0.5687
  0.5486  0.5169  0.4781  0.4368  0.3957  0.3551  0.3149  0.2747  0.2341  0.1924
  0.1486
 -0.1189 -0.0461  0.0104  0.0595  0.1050  0.1490  0.1941  0.2409  0.2884  0.3351
  0.3791  0.4186  0.4530  0.4814  0.5042  0.5410  0.5619  0.5769  0.5838  0.5777
  0.5584  0.5270  0.4866  0.4419  0.3967  0.3525  0.3092  0.2668  0.2249  0.1830
  0.1407
 -0.0923 -0.0025  0.0630  0.1157  0.1612  0.2018  0.2397  0.2774  0.3160  0.3555
  0.3947  0.4322  0.4665  0.4965  0.5217  0.5651  0.5866  0.5956  0.5964
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0468 -0.8666 -0.6792 -0.5128 -0.3630 -0.2276 -0.1263 -0.0458  0.0224  0.0902
  0.1531  0.2124  0.2684  0.3215  0.3715  0.4824  0.5670  0.6202  0.6448
 -0.8950 -0.8433 -0.6833 -0.5119 -0.3602 -0.2237 -0.1156 -0.0319  0.0395  0.1052
  0.1657  0.2224  0.2760  0.3267  0.3746  0.4791  0.5569  0.6052  0.6247  0.6212
 -0.6717 -0.6628 -0.6469 -0.5155 -0.3638 -0.2281 -0.1121 -0.0215  0.0521  0.1171
  0.1755  0.2297  0.2808  0.3291  0.3747  0.4741  0.5474  0.5917  0.6094  0.6061
  0.5886
 -0.5965 -0.4879 -0.4443 -0.4492 -0.3635 -0.2348 -0.1160 -0.0164  0.0619  0.1274
  0.1845  0.2367  0.2854  0.3313  0.3747  0.4695  0.5392  0.5809  0.5973  0.5940
  0.5769  0.5522
 -0.5511 -0.4334 -0.3276 -0.2597 -0.2452 -0.2159 -0.1207 -0.0188  0.0675  0.1360
  0.1936  0.2443  0.2910  0.3348  0.3760  0.4661  0.5328  0.5725  0.5879  0.5846
  0.5677  0.5429  0.5140  0.4821
 -0.5031 -0.3978 -0.2894 -0.1897 -0.1127 -0.0680 -0.0508 -0.0092  0.0674  0.1419
  0.2024  0.2529  0.2982  0.3401  0.3793  0.4649  0.5285  0.5666  0.5812  0.5777
  0.5608  0.5355  0.5060  0.4740  0.4395  0.4017  0.3596  0.3127  0.2620  0.2120
 -0.4481 -0.3571 -0.2606 -0.1626 -0.0714  0.0055  0.0637  0.1000  0.1214  0.1563
  0.2108  0.2626  0.3070  0.3474  0.3848  0.4661  0.5266  0.5631  0.5772  0.5736
  0.5566  0.5304  0.4996  0.4666  0.4317  0.3946  0.3551  0.3120  0.2645  0.2128
  0.1609
 -0.3888 -0.3075 -0.2245 -0.1381 -0.0513  0.0310  0.1032  0.1632  0.2093  0.2405
  0.2619  0.2880  0.3216  0.3577  0.3929  0.4699  0.5275  0.5624  0.5760  0.5725
  0.5553  0.5282  0.4955  0.4606  0.4245  0.3871  0.3478  0.3068  0.2629  0.2149
  0.1619
 -0.3315 -0.2534 -0.1776 -0.1032 -0.0272  0.0487  0.1215  0.1873  0.2441  0.2913
  0.3282  0.3545  0.3739  0.3921  0.4134  0.4777  0.5319  0.5649  0.5779  0.5743
  0.5570  0.5290  0.4942  0.4564  0.4179  0.3790  0.3392  0.2984  0.2560  0.2113
  0.1627
 -0.2823 -0.1999 -0.1274 -0.0598  0.0058  0.0716  0.1372  0.2007  0.2594  0.3115
  0.3562  0.3932  0.4223  0.4436  0.4596  0.4966  0.5391  0.5701  0.5826  0.5793
  0.5624  0.5341  0.4976  0.4569  0.4152  0.3737  0.3322  0.2906  0.2484  0.2051
  0.1597
 -0.2466 -0.1548 -0.0793 -0.0126  0.0480  0.1052  0.1616  0.2175  0.2720  0.3235
  0.3702  0.4111  0.4459  0.4742  0.4962  0.5315  0.5568  0.5790  0.5902  0.5870
  0.5706  0.5426  0.5052  0.4620  0.4169  0.3720  0.3276  0.2840  0.2406  0.1971
  0.1535
 -0.2296 -0.1220 -0.0386  0.0315  0.0927  0.1468  0.1965  0.2443  0.2913  0.3374
  0.3817  0.4226  0.4591  0.4905  0.5166  0.5602  0.5828  0.5955  0.6010
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -1.0189 -0.8181 -0.6332 -0.4758 -0.3348 -0.2071 -0.1085 -0.0253  0.0429  0.1065
  0.1669  0.2237  0.2771  0.3274  0.3748  0.4808  0.5645  0.6219  0.6510
 -0.8793 -0.8345 -0.6501 -0.4788 -0.3306 -0.2008 -0.0971 -0.0132  0.0571  0.1205
  0.1788  0.2333  0.2844  0.3326  0.3782  0.4791  0.5572  0.6088  0.6330  0.6336
 -0.7383 -0.7597 -0.6563 -0.4925 -0.3378 -0.2022 -0.0923 -0.0035  0.0685  0.1318
  0.1883  0.2405  0.2893  0.3354  0.3789  0.4755  0.5497  0.5974  0.6190  0.6191
  0.6036
 -0.6177 -0.5351 -0.5468 -0.4881 -0.3499 -0.2132 -0.0949  0.0011  0.0775  0.1417
  0.1972  0.2474  0.2941  0.3380  0.3795  0.4717  0.5428  0.5880  0.6079  0.6077
  0.5928  0.5684
 -0.5790 -0.4516 -0.3588 -0.3366 -0.3227 -0.2216 -0.1042 -0.0008  0.0826  0.1496
  0.2060  0.2550  0.2999  0.3417  0.3812  0.4689  0.5371  0.5805  0.5993  0.5988
  0.5843  0.5602  0.5309  0.4984
 -0.5468 -0.4225 -0.3048 -0.2099 -0.1562 -0.1425 -0.0988 -0.0076  0.0816  0.1549
  0.2142  0.2634  0.3070  0.3472  0.3847  0.4679  0.5331  0.5748  0.5929  0.5922
  0.5779  0.5539  0.5243  0.4915  0.4560  0.4170  0.3736  0.3252  0.2735  0.2229
 -0.5090 -0.3964 -0.2834 -0.1764 -0.0849 -0.0178  0.0213  0.0431  0.0869  0.1557
  0.2199  0.2721  0.3155  0.3544  0.3903  0.4692  0.5312  0.5713  0.5889  0.5881
  0.5738  0.5496  0.5192  0.4856  0.4499  0.4116  0.3706  0.3259  0.2768  0.2241
  0.1720
 -0.4688 -0.3635 -0.2609 -0.1601 -0.0642  0.0208  0.0899  0.1419  0.1764  0.2008
  0.2340  0.2807  0.3249  0.3632  0.3980  0.4730  0.5318  0.5701  0.5873  0.5865
  0.5722  0.5476  0.5161  0.4810  0.4441  0.4057  0.3650  0.3222  0.2766  0.2271
  0.1733
 -0.4282 -0.3249 -0.2295 -0.1379 -0.0489  0.0358  0.1127  0.1785  0.2325  0.2746
  0.3050  0.3277  0.3521  0.3799  0.4097  0.4802  0.5357  0.5721  0.5884  0.5877
  0.5732  0.5481  0.5152  0.4780  0.4390  0.3991  0.3580  0.3159  0.2719  0.2251
  0.1748
 -0.3950 -0.2888 -0.1949 -0.1091 -0.0282  0.0495  0.1234  0.1919  0.2523  0.3039
  0.3467  0.3807  0.4065  0.4263  0.4435  0.4914  0.5418  0.5764  0.5921  0.5916
  0.5774  0.5521  0.5182  0.4789  0.4373  0.3951  0.3525  0.3095  0.2656  0.2204
  0.1731
 -0.3733 -0.2586 -0.1618 -0.0763  0.0005  0.0713  0.1384  0.2024  0.2622  0.3165
  0.3641  0.4047  0.4384  0.4655  0.4861  0.5212  0.5537  0.5836  0.5985  0.5981
  0.5843  0.5592  0.5248  0.4839  0.4396  0.3944  0.3492  0.3043  0.2594  0.2141
  0.1689
 -0.3670 -0.2390 -0.1349 -0.0457  0.0321  0.1005  0.1622  0.2199  0.2745  0.3261
  0.3739  0.4166  0.4538  0.4854  0.5114  0.5539  0.5784  0.5963  0.6077
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9688 -0.7686 -0.5934 -0.4453 -0.3058 -0.1824 -0.0893 -0.0101  0.0602  0.1225
  0.1807  0.2358  0.2872  0.3355  0.3807  0.4820  0.5607  0.6180  0.6568
 -0.9339 -0.8025 -0.6137 -0.4480 -0.3054 -0.1778 -0.0796  0.0030  0.0738  0.1356
  0.1923  0.2451  0.2944  0.3406  0.3844  0.4815  0.5589  0.6128  0.6413  0.6465
 -0.8392 -0.7978 -0.6375 -0.4645 -0.3127 -0.1808 -0.0729  0.0130  0.0841  0.1467
  0.2017  0.2523  0.2995  0.3437  0.3855  0.4789  0.5530  0.6035  0.6291  0.6328
  0.6199
 -0.7003 -0.6248 -0.6144 -0.4812 -0.3278 -0.1916 -0.0754  0.0181  0.0930  0.1564
  0.2105  0.2593  0.3044  0.3466  0.3865  0.4757  0.5472  0.5956  0.6193  0.6223
  0.6098  0.5866
 -0.5945 -0.4703 -0.4206 -0.4284 -0.3366 -0.2052 -0.0851  0.0165  0.0981  0.1638
  0.2192  0.2669  0.3103  0.3505  0.3884  0.4733  0.5421  0.5889  0.6116  0.6141
  0.6020  0.5793  0.5499  0.5169
 -0.5743 -0.4365 -0.3184 -0.2456 -0.2340 -0.1981 -0.0957  0.0084  0.0975  0.1689
  0.2271  0.2752  0.3175  0.3561  0.3921  0.4725  0.5382  0.5835  0.6056  0.6080
  0.5961  0.5737  0.5444  0.5110  0.4745  0.4347  0.3900  0.3398  0.2872  0.2357
 -0.5552 -0.4217 -0.2961 -0.1861 -0.1045 -0.0615 -0.0432  0.0081  0.0912  0.1690
  0.2322  0.2834  0.3257  0.3634  0.3979  0.4739  0.5362  0.5798  0.6015  0.6039
  0.5921  0.5699  0.5404  0.5065  0.4700  0.4308  0.3882  0.3419  0.2914  0.2377
  0.1849
 -0.5337 -0.4057 -0.2847 -0.1720 -0.0716  0.0099  0.0684  0.1044  0.1304  0.1733
  0.2338  0.2894  0.3344  0.3719  0.4055  0.4780  0.5366  0.5783  0.5994  0.6020
  0.5903  0.5679  0.5380  0.5032  0.4658  0.4264  0.3847  0.3407  0.2932  0.2416
  0.1867
 -0.5110 -0.3853 -0.2689 -0.1610 -0.0610  0.0291  0.1059  0.1675  0.2142  0.2476
  0.2741  0.3054  0.3450  0.3825  0.4155  0.4851  0.5405  0.5798  0.5999  0.6024
  0.5905  0.5679  0.5372  0.5011  0.4621  0.4215  0.3794  0.3356  0.2899  0.2414
  0.1891
 -0.4965 -0.3674 -0.2512 -0.1467 -0.0513  0.0366  0.1164  0.1867  0.2459  0.2946
  0.3332  0.3628  0.3863  0.4095  0.4330  0.4938  0.5462  0.5833  0.6027  0.6053
  0.5937  0.5709  0.5396  0.5023  0.4614  0.4190  0.3756  0.3313  0.2858  0.2387
  0.1895
 -0.4876 -0.3536 -0.2347 -0.1294 -0.0361  0.0477  0.1242  0.1943  0.2571  0.3119
  0.3586  0.3973  0.4288  0.4538  0.4737  0.5136  0.5550  0.5897  0.6081  0.6107
  0.5995  0.5768  0.5452  0.5069  0.4641  0.4194  0.3738  0.3278  0.2814  0.2343
  0.1869
 -0.4843 -0.3440 -0.2211 -0.1138 -0.0187  0.0643  0.1376  0.2040  0.2647  0.3200
  0.3694  0.4124  0.4492  0.4799  0.5376  0.5445  0.5669  0.5990  0.6161
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.9162 -0.7193 -0.5540 -0.4172 -0.2793 -0.1618 -0.0683  0.0080  0.0774  0.1378
  0.1949  0.2487  0.2988  0.3454  0.3889  0.4862  0.5631  0.6210  0.6625
 -0.9589 -0.7598 -0.5753 -0.4169 -0.2812 -0.1578 -0.0589  0.0199  0.0905  0.1506
  0.2061  0.2577  0.3057  0.3505  0.3928  0.4865  0.5624  0.6176  0.6498  0.6596
 -0.8169 -0.7913 -0.6016 -0.4352 -0.2893 -0.1610 -0.0545  0.0293  0.0998  0.1614
  0.2154  0.2650  0.3109  0.3538  0.3942  0.4844  0.5578  0.6103  0.6395  0.6471
  0.6373
 -0.6940 -0.7202 -0.6237 -0.4596 -0.3041 -0.1719 -0.0575  0.0343  0.1078  0.1709
  0.2241  0.2720  0.3159  0.3568  0.3953  0.4817  0.5528  0.6035  0.6311  0.6377
  0.6280  0.6064
 -0.6049 -0.5063 -0.5184 -0.4622 -0.3230 -0.1852 -0.0664  0.0332  0.1129  0.1777
  0.2326  0.2794  0.3218  0.3609  0.3975  0.4795  0.5480  0.5975  0.6243  0.6304
  0.6208  0.5998  0.5708  0.5366
 -0.5891 -0.4452 -0.3411 -0.3180 -0.3042 -0.1985 -0.0793  0.0253  0.1127  0.1828
  0.2403  0.2876  0.3289  0.3664  0.4013  0.4789  0.5441  0.5923  0.6188  0.6248
  0.6153  0.5947  0.5662  0.5324  0.4954  0.4542  0.4076  0.3565  0.3030  0.2505
 -0.5847 -0.4350 -0.3031 -0.1995 -0.1446 -0.1329 -0.0814  0.0148  0.1061  0.1831
  0.2453  0.2957  0.3371  0.3737  0.4071  0.4804  0.5421  0.5884  0.6146  0.6208
  0.6115  0.5911  0.5628  0.5290  0.4919  0.4523  0.4090  0.3610  0.3081  0.2535
  0.1998
 -0.5819 -0.4325 -0.2972 -0.1780 -0.0792 -0.0100  0.0269  0.0513  0.1039  0.1784
  0.2461  0.3012  0.3456  0.3822  0.4147  0.4845  0.5424  0.5864  0.6119  0.6184
  0.6094  0.5891  0.5608  0.5266  0.4891  0.4492  0.4064  0.3604  0.3112  0.2585
  0.2025
 -0.5822 -0.4301 -0.2944 -0.1736 -0.0667  0.0244  0.0961  0.1478  0.1823  0.2115
  0.2523  0.3049  0.3530  0.3920  0.4245  0.4918  0.5462  0.5875  0.6117  0.6181
  0.6092  0.5887  0.5599  0.5252  0.4867  0.4459  0.4031  0.3582  0.3109  0.2604
  0.2060
 -0.5892 -0.4317 -0.2931 -0.1716 -0.0646  0.0303  0.1128  0.1817  0.2366  0.2793
  0.3119  0.3394  0.3688  0.4029  0.4348  0.5002  0.5518  0.5906  0.6136  0.6200
  0.6114  0.5910  0.5620  0.5266  0.4870  0.4449  0.4010  0.3558  0.3088  0.2597
  0.2086
 -0.6041 -0.4390 -0.2948 -0.1695 -0.0611  0.0333  0.1168  0.1905  0.2539  0.3072
  0.3512  0.3868  0.4153  0.4392  0.4617  0.5125  0.5599  0.5964  0.6181  0.6243
  0.6160  0.5959  0.5667  0.5308  0.4901  0.4463  0.4007  0.3540  0.3064  0.2576
  0.2079
 -0.6269 -0.4520 -0.2961 -0.1701 -0.0576  0.0387  0.1218  0.1949  0.2597  0.3169
  0.3664  0.4085  0.4437  0.4728  0.5052  0.5287  0.5705  0.6049  0.6252
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value = G_RP 
 -0.8449 -0.6705 -0.5194 -0.3894 -0.2513 -0.1401 -0.0511  0.0249  0.0919  0.1527
  0.2094  0.2622  0.3114  0.3572  0.3997  0.4931  0.5712  0.6296  0.6679
 -0.9180 -0.7133 -0.5382 -0.3899 -0.2567 -0.1369 -0.0417  0.0351  0.1051  0.1650
  0.2201  0.2710  0.3181  0.3620  0.4031  0.4940  0.5682  0.6238  0.6586  0.6723
 -0.9364 -0.7617 -0.5725 -0.4064 -0.2690 -0.1415 -0.0371  0.0444  0.1153  0.1758
  0.2291  0.2781  0.3232  0.3652  0.4046  0.4923  0.5644  0.6180  0.6504  0.6620
  0.6555
 -0.7280 -0.7618 -0.6067 -0.4335 -0.2810 -0.1525 -0.0398  0.0497  0.1219  0.1851
