 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F460M
  4.2366  4.3620  4.3447  3.8944  2.9582  2.1050  1.9720  2.0694  2.2899  2.5161
  2.3559  2.1994  2.3206  2.5559  2.6500  2.4981
  3.7623  3.8345  3.8609  3.6958  3.2955  2.8872  2.7483  2.6729  2.6538  2.6634
  2.5696  2.5035  2.5464  2.6303  2.6506  2.4721  2.2880  2.1576  1.9449
  3.5137  3.5175  3.5273  3.4875  3.3771  3.2301  3.1122  2.9805  2.8633  2.7753
  2.7148  2.6823  2.6698  2.6593  2.6283  2.4506  2.2797  2.1043  1.9070  1.7056
  1.6188
  3.4908  3.4110  3.3439  3.2695  3.2030  3.1338  3.0637  2.9920  2.9184  2.8518
  2.7913  2.7357  2.6908  2.6428  2.5831  2.4336  2.2489  2.0759  1.9078  1.7473
  1.5952  1.4503  1.3115
  3.3934  3.3385  3.2873  3.2302  3.1713  3.1081  3.0421  2.9743  2.9055  2.8374
  2.7724  2.7116  2.6574  2.6068  2.5537  2.4120  2.2403  2.0627  1.8942  1.7345
  1.5828  1.4381  1.2998  1.1670  1.0388
  3.2934  3.2551  3.2160  3.1732  3.1245  3.0702  3.0111  2.9491  2.8854  2.8210
  2.7573  2.6955  2.6368  2.5857  2.5309  2.3925  2.2321  2.0544  1.8846  1.7246
  1.5729  1.4283  1.2903  1.1581  1.0310  0.9081
  3.1908  3.1608  3.1300  3.0985  3.0627  3.0201  2.9707  2.9164  2.8587  2.7991
  2.7388  2.6791  2.6211  2.5682  2.5147  2.3751  2.2243  2.0510  1.8790  1.7176
  1.5655  1.4209  1.2829  1.1510  1.0245  0.9026  0.7845  0.6699  0.5583  0.4491
  3.0855  3.0556  3.0293  3.0063  2.9823  2.9533  2.9174  2.8739  2.8246  2.7715
  2.7161  2.6596  2.6035  2.5503  2.4986  2.3631  2.2153  2.0505  1.8785  1.7142
  1.5606  1.4154  1.2773  1.1453  1.0189  0.8976  0.7805  0.6671  0.5569  0.4495
  0.3440
  2.9839  2.9488  2.9216  2.9016  2.8850  2.8680  2.8465  2.8175  2.7800  2.7360
  2.6878  2.6365  2.5835  2.5306  2.4803  2.3510  2.2078  2.0494  1.8818  1.7155
  1.5589  1.4121  1.2732  1.1409  1.0144  0.8931  0.7763  0.6637  0.5546  0.4486
  0.3451
  2.8907  2.8465  2.8133  2.7900  2.7752  2.7655  2.7557  2.7412  2.7189  2.6879
  2.6497  2.6063  2.5589  2.5092  2.4601  2.3357  2.1986  2.0459  1.8835  1.7186
  1.5588  1.4090  1.2683  1.1351  1.0080  0.8864  0.7695  0.6570  0.5482  0.4428
  0.3407
  2.8003  2.7529  2.7152  2.6862  2.6683  2.6581  2.6533  2.6493  2.6416  2.6256
  2.5998  2.5663  2.5273  2.4850  2.4407  2.3218  2.1895  2.0433  1.8870  1.7263
  1.5666  1.4134  1.2698  1.1347  1.0066  0.8844  0.7672  0.6546  0.5460  0.4410
  0.3373
  2.7275  2.6680  2.6224  2.5894  2.5663  2.5521  2.5468  2.5462  2.5471  2.5420
  2.5296  2.5103  2.4846  2.4528  2.4155  2.3040  2.1763  2.0387  1.8882  1.7326
  1.5759  1.4222  1.2753  1.1371  1.0070  0.8835  0.7655  0.6524  0.5437  0.4387
  0.3370
  2.6724  2.5917  2.5349  2.4996  2.4692  2.4475  2.4426  2.4407  2.4432  2.4441
  2.4423  2.4380  2.4313  2.4126  2.3844  2.2823  2.1590  2.0321  1.8871
