 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F460M
 -3.7413 -3.6197 -3.6258 -4.0896 -5.0175 -5.8811 -6.0180 -5.9088 -5.6920 -5.4671
 -5.6232 -5.7859 -5.6668 -5.4265 -5.3349 -5.4878
 -4.2183 -4.1475 -4.1148 -4.2849 -4.6824 -5.0936 -5.2351 -5.3065 -5.3263 -5.3180
 -5.4099 -5.4792 -5.4361 -5.3512 -5.3317 -5.5097 -5.6904 -5.8283 -6.0394
 -4.4670 -4.4637 -4.4513 -4.4916 -4.6021 -4.7485 -4.8677 -4.9995 -5.1160 -5.2049
 -5.2649 -5.2985 -5.3100 -5.3212 -5.3521 -5.5291 -5.6995 -5.8773 -6.0747 -6.2754
 -6.3609
 -4.4874 -4.5683 -4.6353 -4.7097 -4.7764 -4.8457 -4.9158 -4.9876 -5.0611 -5.1277
 -5.1882 -5.2437 -5.2887 -5.3367 -5.3961 -5.5460 -5.7308 -5.9039 -6.0720 -6.2325
 -6.3847 -6.5296 -6.6686
 -4.5855 -4.6408 -4.6919 -4.7491 -4.8080 -4.8712 -4.9373 -5.0051 -5.0739 -5.1420
 -5.2070 -5.2678 -5.3220 -5.3726 -5.4257 -5.5676 -5.7395 -5.9172 -6.0857 -6.2453
 -6.3971 -6.5418 -6.6801 -6.8129 -6.9411
 -4.6859 -4.7242 -4.7632 -4.8061 -4.8547 -4.9090 -4.9682 -5.0302 -5.0939 -5.1583
 -5.2220 -5.2839 -5.3426 -5.3937 -5.4486 -5.5871 -5.7477 -5.9255 -6.0953 -6.2552
 -6.4070 -6.5516 -6.6895 -6.8218 -6.9489 -7.0718
 -4.7887 -4.8185 -4.8492 -4.8807 -4.9165 -4.9591 -5.0085 -5.0629 -5.1206 -5.1802
 -5.2405 -5.3002 -5.3582 -5.4112 -5.4648 -5.6045 -5.7554 -5.9288 -6.1008 -6.2622
 -6.4144 -6.5590 -6.6969 -6.8289 -6.9554 -7.0773 -7.1954 -7.3100 -7.4216 -7.5308
