 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F850LP
 -0.0686 -0.0720 -0.0617 -0.0409 -0.0185  0.0224  0.0368  0.0252 -0.0064 -0.0475
 -0.0915
  0.1378  0.1705  0.1806  0.1712  0.1477  0.1156  0.0791  0.0423  0.0091 -0.0198
 -0.0420 -0.0560 -0.0587 -0.0476 -0.0301  0.0046  0.0164  0.0054 -0.0250 -0.0660
 -0.1106 -0.1562
  0.1166  0.1404  0.1542  0.1555  0.1460  0.1280  0.1036  0.0746  0.0424  0.0102
 -0.0145 -0.0327 -0.0442 -0.0454 -0.0349 -0.0070  0.0021 -0.0092 -0.0390 -0.0804
 -0.1259 -0.1725 -0.2192 -0.2656
  0.1169  0.1316  0.1393  0.1422  0.1409  0.1346  0.1230  0.1061  0.0841  0.0563
  0.0268  0.0016 -0.0184 -0.0305 -0.0312 -0.0124 -0.0063 -0.0184 -0.0482 -0.0906
 -0.1377 -0.1859 -0.2342 -0.2821 -0.3294 -0.3764 -0.4235 -0.4730 -0.5262 -0.5803
  0.1418  0.1443  0.1431  0.1395  0.1354  0.1306  0.1240  0.1146  0.1021  0.0871
  0.0696  0.0490  0.0271  0.0061 -0.0088 -0.0113 -0.0089 -0.0222 -0.0522 -0.0958
 -0.1455 -0.1962 -0.2465 -0.2963 -0.3454 -0.3939 -0.4422 -0.4905 -0.5415 -0.5968
 -0.6542
  0.1912  0.1801  0.1675  0.1552  0.1444  0.1358  0.1288  0.1219  0.1137  0.1039
  0.0929  0.0809  0.0672  0.0502  0.0317  0.0037 -0.0057 -0.0209 -0.0510 -0.0954
 -0.1479 -0.2020 -0.2553 -0.3075 -0.3588 -0.4093 -0.4593 -0.5089 -0.5591 -0.6116
 -0.6694
  0.2639  0.2393  0.2141  0.1907  0.1710  0.1553  0.1436  0.1346  0.1268  0.1188
  0.1101  0.1009  0.0913  0.0806  0.0667  0.0334  0.0073 -0.0148 -0.0459 -0.0904
 -0.1450 -0.2029 -0.2602 -0.3158 -0.3699 -0.4229 -0.4750 -0.5264 -0.5777 -0.6297
 -0.6844
  0.3527  0.3165  0.2803  0.2465  0.2168  0.1921  0.1729  0.1583  0.1470  0.1374
  0.1284  0.1193  0.1102  0.1010  0.0905  0.0608  0.0292 -0.0021 -0.0365 -0.0808
 -0.1357 -0.1963 -0.2576 -0.3173 -0.3751 -0.4311 -0.4858 -0.5394 -0.5923 -0.6451
 -0.6988
  0.4507  0.4067  0.3617  0.3192  0.2805  0.2466  0.2186  0.1962  0.1785  0.1643
  0.1522  0.1410  0.1303  0.1198  0.1094  0.0816  0.0503  0.0145 -0.0243 -0.0693
 -0.1235 -0.1848 -0.2489 -0.3126 -0.3744 -0.4340 -0.4920 -0.5484 -0.6035 -0.6579
 -0.7122
  0.5565  0.5041  0.4533  0.4044  0.3585  0.3169  0.2804  0.2494  0.2238  0.2026
  0.1850  0.1695  0.1553  0.1419  0.1234  0.0958  0.0706  0.0350 -0.0093
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value =F850LP
 -0.0725 -0.0640 -0.0665 -0.0757 -0.0892 -0.1026 -0.1118 -0.1154 -0.1181 -0.1159
 -0.1043 -0.0823 -0.0534 -0.0233  0.0044  0.0560  0.0812  0.0788  0.0517
  0.0210  0.0330  0.0298  0.0158 -0.0051 -0.0291 -0.0515 -0.0699 -0.0860 -0.0965
 -0.0972 -0.0860 -0.0645 -0.0391 -0.0148  0.0301  0.0510  0.0476  0.0224 -0.0158
  0.0840  0.1043  0.1055  0.0919  0.0679  0.0380  0.0067 -0.0217 -0.0474 -0.0679
 -0.0801 -0.0808 -0.0691 -0.0493 -0.0284  0.0107  0.0277  0.0233 -0.0006 -0.0379
 -0.0812
  0.1055  0.1419  0.1586  0.1494  0.1278  0.0969  0.0619  0.0274 -0.0045 -0.0324
 -0.0535 -0.0655 -0.0654 -0.0537 -0.0368 -0.0031  0.0105  0.0048 -0.0184 -0.0552
 -0.0988 -0.1444
  0.0982  0.1460  0.1731  0.1813  0.1720  0.1466  0.1090  0.0705  0.0353  0.0044
 -0.0215 -0.0409 -0.0517 -0.0507 -0.0399 -0.0120 -0.0014 -0.0086 -0.0320 -0.0685
 -0.1127 -0.1595 -0.2068 -0.2540
  0.0830  0.1276  0.1585  0.1765  0.1810  0.1731  0.1522  0.1191  0.0801  0.0422
  0.0105 -0.0130 -0.0294 -0.0383 -0.0366 -0.0162 -0.0087 -0.0175 -0.0415 -0.0781
 -0.1233 -0.1718 -0.2207 -0.2694 -0.3178 -0.3659 -0.4143 -0.4651 -0.5191 -0.5730
  0.0809  0.1194  0.1457  0.1618  0.1693  0.1683  0.1590  0.1427  0.1204  0.0927
  0.0605  0.0286  0.0026 -0.0153 -0.0240 -0.0160 -0.0117 -0.0222 -0.0470 -0.0841
 -0.1304 -0.1808 -0.2318 -0.2826 -0.3328 -0.3824 -0.4320 -0.4821 -0.5341 -0.5897
 -0.6466
  0.0957  0.1258  0.1456  0.1567  0.1613  0.1610  0.1563  0.1472  0.1338  0.1173
  0.0985  0.0771  0.0529  0.0285  0.0079 -0.0104 -0.0107 -0.0230 -0.0485 -0.0860
 -0.1313 -0.1859 -0.2396 -0.2928 -0.3452 -0.3968 -0.4481 -0.4988 -0.5503 -0.6044
 -0.6622
  0.1352  0.1508  0.1618  0.1655  0.1646  0.1609  0.1557  0.1490  0.1404  0.1295
  0.1171  0.1035  0.0889  0.0720  0.0527  0.0124 -0.0050 -0.0202 -0.0466 -0.0844
 -0.1324 -0.1871 -0.2439 -0.3003 -0.3555 -0.4096 -0.4630 -0.5158 -0.5685 -0.6219
 -0.6774
  0.1990  0.1994  0.1982  0.1920  0.1834  0.1738  0.1645  0.1560  0.1480  0.1397
  0.1306  0.1205  0.1099  0.0985  0.0855  0.0474  0.0128 -0.0126 -0.0407 -0.0784
 -0.1261 -0.1819 -0.2415 -0.3014 -0.3600 -0.4171 -0.4731 -0.5280 -0.5822 -0.6365
 -0.6914
  0.2840  0.2702  0.2550  0.2385  0.2206  0.2031  0.1873  0.1739  0.1629  0.1534
  0.1446  0.1357  0.1264  0.1167  0.1065  0.0760  0.0395  0.0030 -0.0312 -0.0697
 -0.1169 -0.1726 -0.2338 -0.2968 -0.3590 -0.4195 -0.4786 -0.5361 -0.5926 -0.6484
 -0.7039
  0.3874  0.3603  0.3327  0.3048  0.2772  0.2510  0.2273  0.2069  0.1900  0.1761
  0.1645  0.1541  0.1440  0.1340  0.1157  0.0982  0.0751  0.0266 -0.0181
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value =F850LP
 -0.3778 -0.3633 -0.3512 -0.3366 -0.3157 -0.2834 -0.2347 -0.1748 -0.1340 -0.1117
 -0.0945 -0.0744 -0.0509 -0.0262 -0.0028  0.0428  0.0693  0.0740  0.0574
 -0.2341 -0.2178 -0.2097 -0.2046 -0.1977 -0.1848 -0.1608 -0.1282 -0.1075 -0.0978
 -0.0901 -0.0777 -0.0593 -0.0381 -0.0173  0.0227  0.0433  0.0450  0.0278 -0.0046
 -0.1231 -0.1000 -0.0903 -0.0894 -0.0924 -0.0949 -0.0915 -0.0801 -0.0742 -0.0751
 -0.0767 -0.0732 -0.0618 -0.0449 -0.0267  0.0086  0.0252  0.0239  0.0059 -0.0258
 -0.0664
 -0.0452 -0.0119  0.0044  0.0072  0.0007 -0.0108 -0.0224 -0.0281 -0.0345 -0.0444
 -0.0546 -0.0602 -0.0575 -0.0468 -0.0321 -0.0012  0.0122  0.0084 -0.0106 -0.0422
 -0.0828 -0.1277
  0.0112  0.0546  0.0769  0.0841  0.0792  0.0651  0.0457  0.0270  0.0103 -0.0074
 -0.0249 -0.0388 -0.0454 -0.0428 -0.0332 -0.0073  0.0032 -0.0026 -0.0228 -0.0547
 -0.0955 -0.1413 -0.1888 -0.2367
  0.0196  0.0805  0.1229  0.1458  0.1493  0.1358  0.1113  0.0825  0.0564  0.0323
  0.0096 -0.0105 -0.0252 -0.0318 -0.0293 -0.0102 -0.0024 -0.0100 -0.0313 -0.0639
 -0.1050 -0.1519 -0.2010 -0.2506 -0.3002 -0.3499 -0.4003 -0.4529 -0.5085 -0.5628
  0.0161  0.0777  0.1251  0.1583  0.1767  0.1804  0.1704  0.1469  0.1138  0.0785
  0.0467  0.0206  0.0008 -0.0127 -0.0189 -0.0099 -0.0050 -0.0144 -0.0367 -0.0699
 -0.1116 -0.1595 -0.2104 -0.2621 -0.3136 -0.3649 -0.4163 -0.4684 -0.5224 -0.5794
 -0.6359
  0.0177  0.0766  0.1219  0.1548  0.1765  0.1869  0.1865  0.1761  0.1569  0.1309
  0.1001  0.0676  0.0379  0.0149  0.0002 -0.0059 -0.0047 -0.0158 -0.0391 -0.0727
 -0.1150 -0.1639 -0.2167 -0.2707 -0.3246 -0.3779 -0.4311 -0.4841 -0.5381 -0.5933
 -0.6521
  0.0275  0.0829  0.1243  0.1541  0.1736  0.1843  0.1872  0.1826  0.1712  0.1542
  0.1337  0.1110  0.0866  0.0615  0.0383  0.0048 -0.0010 -0.0144 -0.0388 -0.0730
 -0.1158 -0.1656 -0.2203 -0.2770 -0.3335 -0.3893 -0.4446 -0.4994 -0.5541 -0.6096
 -0.6667
  0.0533  0.0990  0.1353  0.1606  0.1765  0.1846  0.1866  0.1838  0.1766  0.1653
  0.1509  0.1345  0.1174  0.0998  0.0813  0.0354  0.0074 -0.0096 -0.0352 -0.0697
 -0.1126 -0.1628 -0.2187 -0.2777 -0.3371 -0.3957 -0.4534 -0.5102 -0.5664 -0.6227
 -0.6796
  0.1036  0.1354  0.1604  0.1789  0.1897  0.1935  0.1924  0.1880  0.1813  0.1726
  0.1620  0.1497  0.1364  0.1228  0.1092  0.0715  0.0315 -0.0003 -0.0286 -0.0637
 -0.1065 -0.1567 -0.2132 -0.2739 -0.3359 -0.3975 -0.4580 -0.5172 -0.5755 -0.6333
 -0.6907
  0.1822  0.1967  0.2078  0.2150  0.2178  0.2156  0.2096  0.2014  0.1922  0.1827
  0.1729  0.1626  0.1516  0.1401  0.1220  0.1131  0.0713  0.0135 -0.0190
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value =F850LP
 -0.5725 -0.5635 -0.5511 -0.5288 -0.4778 -0.4035 -0.3161 -0.2245 -0.1438 -0.1028
 -0.0808 -0.0626 -0.0428 -0.0217 -0.0010  0.0408  0.0648  0.0710  0.0589
 -0.4016 -0.3908 -0.3829 -0.3715 -0.3503 -0.3136 -0.2558 -0.1795 -0.1226 -0.0929
 -0.0779 -0.0654 -0.0500 -0.0320 -0.0135  0.0234  0.0428  0.0452  0.0309  0.0018
 -0.2607 -0.2430 -0.2347 -0.2299 -0.2228 -0.2076 -0.1786 -0.1329 -0.0952 -0.0754
 -0.0671 -0.0610 -0.0512 -0.0371 -0.0213  0.0114  0.0272  0.0264  0.0102 -0.0190
 -0.0576
 -0.1555 -0.1262 -0.1115 -0.1068 -0.1070 -0.1065 -0.1000 -0.0805 -0.0602 -0.0503
 -0.0489 -0.0495 -0.0463 -0.0376 -0.0251  0.0034  0.0161  0.0129 -0.0051 -0.0348
 -0.0734 -0.1174
 -0.0813 -0.0420 -0.0177 -0.0071 -0.0068 -0.0127 -0.0202 -0.0217 -0.0179 -0.0180
 -0.0235 -0.0309 -0.0349 -0.0328 -0.0251 -0.0017  0.0085  0.0031 -0.0162 -0.0467
 -0.0855 -0.1302 -0.1775 -0.2250
 -0.0306  0.0250  0.0593  0.0750  0.0774  0.0704  0.0566  0.0414  0.0306  0.0206
  0.0081 -0.0056 -0.0167 -0.0221 -0.0205 -0.0040  0.0037 -0.0035 -0.0240 -0.0552
 -0.0946 -0.1399 -0.1886 -0.2385 -0.2887 -0.3392 -0.3908 -0.4447 -0.5008 -0.5555
 -0.0235  0.0424  0.0930  0.1271  0.1450  0.1476  0.1357  0.1124  0.0863  0.0638
  0.0437  0.0247  0.0079 -0.0046 -0.0103 -0.0034  0.0014 -0.0075 -0.0290 -0.0609
 -0.1008 -0.1469 -0.1970 -0.2490 -0.3012 -0.3534 -0.4059 -0.4591 -0.5143 -0.5719
 -0.6285
 -0.0206  0.0455  0.0982  0.1382  0.1652  0.1794  0.1814  0.1719  0.1514  0.1236
  0.0928  0.0631  0.0381  0.0192  0.0067  0.0005  0.0016 -0.0090 -0.0314 -0.0638
 -0.1043 -0.1512 -0.2027 -0.2565 -0.3111 -0.3654 -0.4196 -0.4739 -0.5288 -0.5854
 -0.6444
 -0.0127  0.0511  0.1021  0.1410  0.1688  0.1863  0.1938  0.1918  0.1809  0.1628
  0.1397  0.1132  0.0852  0.0584  0.0360  0.0094  0.0048 -0.0079 -0.0315 -0.0645
 -0.1056 -0.1534 -0.2062 -0.2622 -0.3192 -0.3759 -0.4323 -0.4882 -0.5442 -0.6009
 -0.6590
  0.0001  0.0605  0.1092  0.1457  0.1715  0.1880  0.1964  0.1975  0.1917  0.1798
  0.1633  0.1438  0.1231  0.1018  0.0801  0.0329  0.0116 -0.0037 -0.0286 -0.0620
 -0.1034 -0.1516 -0.2053 -0.2630 -0.3223 -0.3815 -0.4402 -0.4981 -0.5556 -0.6133
 -0.6712
  0.0295  0.0810  0.1234  0.1567  0.1793  0.1932  0.1997  0.2005  0.1965  0.1883
  0.1764  0.1616  0.1453  0.1288  0.1125  0.0700  0.0302  0.0038 -0.0229 -0.0571
 -0.0986 -0.1469 -0.2011 -0.2599 -0.3212 -0.3829 -0.4441 -0.5044 -0.5638 -0.6227
 -0.6810
  0.0755  0.1226  0.1540  0.1789  0.1967  0.2067  0.2100  0.2084  0.2033  0.1956
  0.1859  0.1743  0.1613  0.1475  0.1332  0.1207  0.0606  0.0146 -0.0144
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value =F850LP
 -0.7740 -0.7784 -0.7731 -0.7499 -0.6777 -0.5650 -0.4293 -0.2849 -0.1564 -0.0909
 -0.0619 -0.0449 -0.0293 -0.0125  0.0049  0.0422  0.0641  0.0704  0.0590
 -0.5832 -0.5844 -0.5829 -0.5703 -0.5378 -0.4767 -0.3793 -0.2484 -0.1433 -0.0859
 -0.0606 -0.0474 -0.0353 -0.0214 -0.0060  0.0270  0.0450  0.0475  0.0350  0.0089
 -0.4151 -0.4088 -0.4071 -0.4024 -0.3873 -0.3541 -0.2955 -0.2069 -0.1250 -0.0754
 -0.0531 -0.0432 -0.0352 -0.0249 -0.0122  0.0169  0.0317  0.0311  0.0161 -0.0112
 -0.0477
 -0.2798 -0.2609 -0.2533 -0.2507 -0.2466 -0.2341 -0.2066 -0.1557 -0.0982 -0.0584
 -0.0398 -0.0334 -0.0298 -0.0238 -0.0146  0.0102  0.0222  0.0193  0.0023 -0.0261
 -0.0629 -0.1057
 -0.1828 -0.1486 -0.1294 -0.1217 -0.1203 -0.1195 -0.1132 -0.0934 -0.0608 -0.0338
 -0.0207 -0.0182 -0.0191 -0.0181 -0.0131  0.0061  0.0157  0.0108 -0.0077 -0.0371
 -0.0745 -0.1178 -0.1646 -0.2124
 -0.1031 -0.0635 -0.0370 -0.0211 -0.0149 -0.0162 -0.0207 -0.0219 -0.0127 -0.0006
  0.0047  0.0025 -0.0031 -0.0074 -0.0075  0.0045  0.0115  0.0048 -0.0147 -0.0450
 -0.0830 -0.1269 -0.1748 -0.2248 -0.2755 -0.3269 -0.3796 -0.4350 -0.4924 -0.5480
 -0.0664 -0.0044  0.0396  0.0659  0.0769  0.0765  0.0684  0.0550  0.0449  0.0410
  0.0369  0.0288  0.0183  0.0086  0.0028  0.0055  0.0095  0.0012 -0.0194 -0.0502
 -0.0889 -0.1334 -0.1825 -0.2341 -0.2868 -0.3399 -0.3936 -0.4481 -0.5050 -0.5639
 -0.6215
 -0.0578  0.0104  0.0654  0.1064  0.1334  0.1471  0.1491  0.1394  0.1194  0.0979
  0.0787  0.0613  0.0450  0.0302  0.0187  0.0098  0.0098 -0.0002 -0.0218 -0.0531
 -0.0924 -0.1376 -0.1876 -0.2409 -0.2957 -0.3508 -0.4061 -0.4616 -0.5180 -0.5763
 -0.6369
 -0.0496  0.0190  0.0751  0.1194  0.1522  0.1737  0.1843  0.1851  0.1761  0.1586
  0.1361  0.1105  0.0844  0.0607  0.0418  0.0184  0.0128  0.0006 -0.0222 -0.0542
 -0.0940 -0.1402 -0.1912 -0.2460 -0.3029 -0.3602 -0.4176 -0.4754 -0.5335 -0.5918
 -0.6503
 -0.0409  0.0278  0.0831  0.1268  0.1598  0.1829  0.1968  0.2020  0.1989  0.1884
  0.1720  0.1516  0.1289  0.1050  0.0813  0.0359  0.0189  0.0042 -0.0199 -0.0524
 -0.0926 -0.1392 -0.1910 -0.2470 -0.3055 -0.3650 -0.4245 -0.4837 -0.5426 -0.6017
 -0.6611
 -0.0249  0.0397  0.0937  0.1359  0.1673  0.1892  0.2027  0.2090  0.2085  0.2019
  0.1900  0.1741  0.1559  0.1370  0.1179  0.0703  0.0326  0.0107 -0.0150 -0.0484
 -0.0888 -0.1357 -0.1880 -0.2447 -0.3045 -0.3659 -0.4276 -0.4889 -0.5496 -0.6100
 -0.6693
  0.0089  0.0641  0.1115  0.1499  0.1793  0.1990  0.2105  0.2155  0.2150  0.2099
  0.2009  0.1884  0.1736  0.1576  0.1516  0.1216  0.0539  0.0201 -0.0075
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value =F850LP
 -0.9595 -0.9833 -0.9972 -0.9823 -0.9196 -0.7941 -0.5940 -0.3454 -0.1721 -0.0797
 -0.0401 -0.0226 -0.0105  0.0019  0.0155  0.0471  0.0670  0.0723  0.0624
 -0.7601 -0.7826 -0.7919 -0.7857 -0.7483 -0.6658 -0.5248 -0.3298 -0.1701 -0.0803
 -0.0409 -0.0249 -0.0155 -0.0058  0.0058  0.0338  0.0500  0.0522  0.0408  0.0170
 -0.5732 -0.5842 -0.5950 -0.5963 -0.5780 -0.5292 -0.4390 -0.3003 -0.1648 -0.0780
 -0.0371 -0.0214 -0.0144 -0.0078  0.0010  0.0251  0.0387  0.0380  0.0239 -0.0017
 -0.0365
 -0.4122 -0.4096 -0.4143 -0.4185 -0.4136 -0.3909 -0.3414 -0.2545 -0.1501 -0.0714
 -0.0298 -0.0137 -0.0085 -0.0052  0.0003  0.0194  0.0306  0.0278  0.0117 -0.0155
 -0.0510 -0.0925
 -0.2868 -0.2666 -0.2594 -0.2597 -0.2605 -0.2545 -0.2340 -0.1898 -0.1213 -0.0575
 -0.0186 -0.0025  0.0012  0.0015  0.0033  0.0162  0.0249  0.0204  0.0029 -0.0255
 -0.0620 -0.1041 -0.1501 -0.1977
 -0.1838 -0.1624 -0.1401 -0.1294 -0.1268 -0.1270 -0.1237 -0.1092 -0.0757 -0.0331
 -0.0017  0.0125  0.0147  0.0121  0.0100  0.0154  0.0211  0.0151 -0.0034 -0.0327
 -0.0699 -0.1127 -0.1598 -0.2094 -0.2602 -0.3124 -0.3667 -0.4234 -0.4817 -0.5382
 -0.1158 -0.0698 -0.0425 -0.0273 -0.0190 -0.0165 -0.0186 -0.0208 -0.0144  0.0041
  0.0229  0.0323  0.0320  0.0265  0.0207  0.0173  0.0193  0.0116 -0.0078 -0.0376
 -0.0754 -0.1190 -0.1669 -0.2180 -0.2708 -0.3244 -0.3788 -0.4350 -0.4936 -0.5535
 -0.6117
 -0.0917 -0.0271  0.0224  0.0562  0.0755  0.0831  0.0817  0.0738  0.0619  0.0567
  0.0581  0.0586  0.0539  0.0451  0.0356  0.0225  0.0198  0.0102 -0.0103 -0.0405
 -0.0788 -0.1231 -0.1718 -0.2241 -0.2786 -0.3342 -0.3904 -0.4471 -0.5051 -0.5651
 -0.6266
 -0.0806 -0.0120  0.0449  0.0896  0.1220  0.1425  0.1529  0.1543  0.1464  0.1309
  0.1151  0.0998  0.0845  0.0694  0.0553  0.0316  0.0228  0.0108 -0.0111 -0.0420
 -0.0807 -0.1258 -0.1754 -0.2288 -0.2849 -0.3425 -0.4007 -0.4590 -0.5178 -0.5778
 -0.6393
 -0.0711 -0.0013  0.0567  0.1038  0.1404  0.1669  0.1835  0.1915  0.1916  0.1838
  0.1696  0.1517  0.1311  0.1088  0.0870  0.0462  0.0289  0.0139 -0.0093 -0.0409
 -0.0799 -0.1254 -0.1757 -0.2299 -0.2872 -0.3464 -0.4064 -0.4666 -0.5269 -0.5881
 -0.6483
 -0.0614  0.0090  0.0677  0.1148  0.1517  0.1790  0.1976  0.2083  0.2114  0.2078
  0.1980  0.1835  0.1658  0.1461  0.1255  0.0750  0.0399  0.0199 -0.0051 -0.0376
 -0.0770 -0.1227 -0.1735 -0.2283 -0.2864 -0.3469 -0.4087 -0.4708 -0.5327 -0.5946
 -0.6537
 -0.0420  0.0232  0.0799  0.1270  0.1629  0.1894  0.2074  0.2180  0.2220  0.2203
  0.2132  0.2016  0.1867  0.1698  0.1708  0.1180  0.0558  0.0288  0.0015
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value =F850LP
 -1.1157 -1.1608 -1.1711 -1.1350 -1.0517 -0.9045 -0.6879 -0.3865 -0.1903 -0.0722
 -0.0178  0.0032  0.0132  0.0217  0.0312  0.0565  0.0733  0.0773  0.0676
 -0.9156 -0.9574 -0.9891 -0.9974 -0.9646 -0.8667 -0.6777 -0.4106 -0.2029 -0.0788
 -0.0212  0.0005  0.0090  0.0150  0.0224  0.0442  0.0584  0.0597  0.0488  0.0267
 -0.7188 -0.7516 -0.7806 -0.7946 -0.7803 -0.7216 -0.6003 -0.4070 -0.2135 -0.0858
 -0.0221  0.0027  0.0107  0.0143  0.0190  0.0365  0.0483  0.0475  0.0341  0.0098
 -0.0235
 -0.5400 -0.5585 -0.5807 -0.5970 -0.5969 -0.5683 -0.4984 -0.3724 -0.2152 -0.0914
 -0.0218  0.0074  0.0163  0.0181  0.0198  0.0317  0.0412  0.0387  0.0235 -0.0026
 -0.0371 -0.0776
 -0.3909 -0.3904 -0.4003 -0.4131 -0.4201 -0.4120 -0.3787 -0.3085 -0.1992 -0.0910
 -0.0199  0.0139  0.0246  0.0254  0.0243  0.0293  0.0361  0.0320  0.0157 -0.0116
 -0.0473 -0.0887 -0.1341 -0.1823
 -0.2796 -0.2583 -0.2506 -0.2527 -0.2585 -0.2606 -0.2506 -0.2198 -0.1584 -0.0783
 -0.0135  0.0221  0.0349  0.0355  0.0321  0.0296  0.0327  0.0271  0.0098 -0.0182
 -0.0547 -0.0970 -0.1435 -0.1928 -0.2439 -0.2965 -0.3514 -0.4101 -0.4694 -0.5272
 -0.1818 -0.1572 -0.1392 -0.1277 -0.1234 -0.1241 -0.1246 -0.1174 -0.0935 -0.0483
  0.0009  0.0337  0.0473  0.0480  0.0431  0.0327  0.0312  0.0237  0.0055 -0.0229
 -0.0600 -0.1031 -0.1504 -0.2008 -0.2534 -0.3070 -0.3623 -0.4200 -0.4804 -0.5415
 -0.6009
 -0.1220 -0.0694 -0.0353 -0.0180 -0.0114 -0.0097 -0.0099 -0.0120 -0.0114  0.0023
  0.0281  0.0516  0.0630  0.0632  0.0569  0.0392  0.0318  0.0221  0.0028 -0.0260
 -0.0634 -0.1071 -0.1552 -0.2066 -0.2605 -0.3160 -0.3728 -0.4307 -0.4901 -0.5521
 -0.6149
 -0.0997 -0.0395  0.0127  0.0512  0.0760  0.0893  0.0942  0.0907  0.0833  0.0773
  0.0768  0.0819  0.0850  0.0819  0.0737  0.0492  0.0353  0.0226  0.0017 -0.0279
 -0.0656 -0.1099 -0.1588 -0.2111 -0.2661 -0.3232 -0.3818 -0.4412 -0.5014 -0.5630
 -0.6264
 -0.0933 -0.0252  0.0318  0.0784  0.1141  0.1389  0.1542  0.1609  0.1607  0.1555
