 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -3.7383 -3.4916 -3.2871 -3.1081 -2.9413 -2.7843 -2.6363 -2.4985 -2.3733 -2.2610
 -2.1602 -2.0691 -1.9855 -1.9075 -1.8337 -1.6650 -1.5172 -1.3928 -1.2954 -1.2229
 -1.1713 -1.1362 -1.1132 -1.0977 -1.0864 -1.0766 -1.0676 -1.0585 -1.0493 -1.0406
 -1.0331
 -3.7771 -3.5187 -3.3017 -3.1139 -2.9461 -2.7900 -2.6426 -2.5039 -2.3748 -2.2574
 -2.1524 -2.0584 -1.9736 -1.8961 -1.8238 -1.6590 -1.5144 -1.3921 -1.2943
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8289 -4.6278 -4.3030 -3.9752 -3.6668 -3.4033 -3.1994 -3.0213 -2.8563 -2.7035
 -2.5598 -2.4258 -2.3020 -2.1884 -2.0840 -1.8576 -1.6644 -1.4928 -1.3446
 -4.3700 -4.2720 -4.1556 -3.8894 -3.5995 -3.3314 -3.1084 -2.9251 -2.7601 -2.6090
 -2.4673 -2.3355 -2.2144 -2.1039 -2.0035 -1.7893 -1.6114 -1.4575 -1.3249 -1.2148
 -4.1847 -3.9481 -3.8126 -3.7405 -3.5484 -3.2960 -3.0611 -2.8650 -2.6984 -2.5488
 -2.4093 -2.2795 -2.1601 -2.0514 -1.9529 -1.7449 -1.5757 -1.4332 -1.3124 -1.2118
 -1.1293
 -4.0984 -3.8318 -3.6111 -3.4475 -3.3542 -3.2443 -3.0437 -2.8374 -2.6615 -2.5111
 -2.3738 -2.2460 -2.1280 -2.0203 -1.9227 -1.7175 -1.5531 -1.4176 -1.3052 -1.2122
 -1.1357 -1.0719
 -4.0492 -3.7795 -3.5402 -3.3340 -3.1632 -3.0327 -2.9419 -2.8176 -2.6479 -2.4891
 -2.3525 -2.2266 -2.1100 -2.0031 -1.9058 -1.7016 -1.5395 -1.4082 -1.3015 -1.2147
 -1.1437 -1.0844 -1.0339 -0.9896
 -4.0252 -3.7547 -3.5097 -3.2918 -3.0995 -2.9331 -2.7929 -2.6806 -2.5888 -2.4738
 -2.3413 -2.2162 -2.1007 -1.9946 -1.8976 -1.6931 -1.5315 -1.4025 -1.2996 -1.2175
 -1.1516 -1.0972 -1.0508 -1.0104 -0.9740 -0.9420 -0.9148 -0.8931 -0.8780 -0.8729
 -4.0235 -3.7509 -3.5016 -3.2775 -3.0785 -2.9033 -2.7475 -2.6080 -2.4874 -2.3887
 -2.3004 -2.2032 -2.0964 -1.9915 -1.8946 -1.6895 -1.5272 -1.3988 -1.2981 -1.2194
 -1.1579 -1.1084 -1.0667 -1.0305 -0.9981 -0.9681 -0.9416 -0.9199 -0.9040 -0.8954
 -0.8972
 -4.0379 -3.7653 -3.5117 -3.2813 -3.0755 -2.8932 -2.7319 -2.5872 -2.4564 -2.3392
 -2.2374 -2.1513 -2.0699 -1.9839 -1.8939 -1.6889 -1.5253 -1.3964 -1.2963 -1.2197
 -1.1615 -1.1165 -1.0798 -1.0485 -1.0205 -0.9949 -0.9704 -0.9488 -0.9323 -0.9226
 -0.9207
 -4.0718 -3.7912 -3.5361 -3.3000 -3.0860 -2.8962 -2.7287 -2.5799 -2.4462 -2.3247
 -2.2148 -2.1174 -2.0316 -1.9539 -1.8784 -1.6883 -1.5235 -1.3934 -1.2932 -1.2172
 -1.1610 -1.1196 -1.0880 -1.0620 -1.0393 -1.0185 -0.9995 -0.9830 -0.9691 -0.9575
 -0.9479
 -4.1297 -3.8386 -3.5760 -3.3378 -3.1172 -2.9178 -2.7415 -2.5862 -2.4483 -2.3243
 -2.2117 -2.1099 -2.0183 -1.9356 -1.8600 -1.6866 -1.5256 -1.3933 -1.2915 -1.2150
 -1.1589 -1.1193 -1.0913 -1.0705 -1.0534 -1.0382 -1.0244 -1.0112 -0.9991 -0.9887
 -0.9811
 -4.2102 -3.8906 -3.6243 -3.3853 -3.1636 -2.9570 -2.7703 -2.6052 -2.4600 -2.3311
 -2.2156 -2.1113 -2.0167 -1.9309 -1.8523 -1.6804 -1.5281 -1.3951 -1.2908 -1.2126
 -1.1556 -1.1160 -1.0899 -1.0729 -1.0610 -1.0517 -1.0437 -1.0360 -1.0285 -1.0217
 -1.0160
 -4.3130 -3.9645 -3.6819 -3.4389 -3.2156 -3.0081 -2.8160 -2.6402 -2.4845 -2.3473
 -2.2260 -2.1178 -2.0204 -1.9321 -1.8515 -1.6763 -1.5276 -1.3980 -1.2917
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8642 -4.5788 -4.2177 -3.8895 -3.5890 -3.3300 -3.1266 -2.9531 -2.7951 -2.6460
 -2.5069 -2.3771 -2.2570 -2.1468 -2.0456 -1.8271 -1.6444 -1.4841 -1.3416
 -4.4638 -4.3918 -4.1491 -3.8336 -3.5390 -3.2713 -3.0540 -2.8740 -2.7142 -2.5663
 -2.4284 -2.3002 -2.1819 -2.0738 -1.9753 -1.7666 -1.5960 -1.4496 -1.3219 -1.2129
 -4.2123 -4.0184 -3.9531 -3.7901 -3.5171 -3.2535 -3.0189 -2.8274 -2.6644 -2.5171
 -2.3809 -2.2540 -2.1369 -2.0299 -1.9327 -1.7285 -1.5643 -1.4265 -1.3088 -1.2088
 -1.1255
 -4.1354 -3.8620 -3.6615 -3.5554 -3.4627 -3.2494 -3.0154 -2.8079 -2.6366 -2.4879
 -2.3530 -2.2276 -2.1115 -2.0051 -1.9084 -1.7057 -1.5447 -1.4120 -1.3011 -1.2080
 -1.1306 -1.0658
 -4.1079 -3.8170 -3.5690 -3.3706 -3.2257 -3.1344 -3.0066 -2.8132 -2.6282 -2.4725
 -2.3377 -2.2136 -2.0984 -1.9925 -1.8959 -1.6931 -1.5333 -1.4034 -1.2969 -1.2092
 -1.1370 -1.0767 -1.0255 -0.9810
 -4.1102 -3.8098 -3.5464 -3.3194 -3.1294 -2.9717 -2.8493 -2.7537 -2.6281 -2.4718
 -2.3308 -2.2073 -2.0931 -1.9876 -1.8910 -1.6872 -1.5270 -1.3984 -1.2949 -1.2111
 -1.1434 -1.0877 -1.0406 -0.9999 -0.9643 -0.9330 -0.9060 -0.8846 -0.8702 -0.8649
 -4.1383 -3.8288 -3.5536 -3.3129 -3.1048 -2.9259 -2.7709 -2.6370 -2.5282 -2.4339
 -2.3243 -2.2061 -2.0926 -1.9875 -1.8910 -1.6858 -1.5242 -1.3956 -1.2935 -1.2126
 -1.1487 -1.0974 -1.0549 -1.0182 -0.9860 -0.9574 -0.9325 -0.9114 -0.8950 -0.8867
 -0.8889
 -4.1841 -3.8707 -3.5843 -3.3309 -3.1099 -2.9188 -2.7523 -2.6051 -2.4741 -2.3595
 -2.2628 -2.1762 -2.0856 -1.9891 -1.8940 -1.6875 -1.5239 -1.3941 -1.2924 -1.2130
 -1.1517 -1.1044 -1.0665 -1.0347 -1.0068 -0.9818 -0.9583 -0.9379 -0.9224 -0.9133
 -0.9115
 -4.2483 -3.9256 -3.6333 -3.3680 -3.1338 -2.9305 -2.7541 -2.5994 -2.4616 -2.3375
 -2.2266 -2.1298 -2.0461 -1.9678 -1.8878 -1.6894 -1.5238 -1.3922 -1.2899 -1.2111
 -1.1516 -1.1073 -1.0737 -1.0471 -1.0243 -1.0040 -0.9858 -0.9693 -0.9551 -0.9448
 -0.9383
 -4.3337 -3.9972 -3.7011 -3.4293 -3.1824 -2.9648 -2.7763 -2.6123 -2.4681 -2.3392
 -2.2230 -2.1186 -2.0260 -1.9439 -1.8690 -1.6919 -1.5274 -1.3935 -1.2892 -1.2096
 -1.1503 -1.1074 -1.0770 -1.0549 -1.0375 -1.0226 -1.0094 -0.9972 -0.9862 -0.9771
 -0.9706
 -4.4415 -4.0807 -3.7775 -3.5033 -3.2509 -3.0208 -2.8176 -2.6411 -2.4875 -2.3521
 -2.2313 -2.1227 -2.0251 -1.9376 -1.8585 -1.6871 -1.5320 -1.3963 -1.2894 -1.2081
 -1.1478 -1.1049 -1.0761 -1.0573 -1.0447 -1.0354 -1.0278 -1.0209 -1.0145 -1.0088
 -1.0039
 -4.5731 -4.1791 -3.8610 -3.5835 -3.3297 -3.0944 -2.8796 -2.6887 -2.5222 -2.3769
 -2.2490 -2.1353 -2.0334 -1.9418 -1.8591 -1.6826 -1.5336 -1.4011 -1.2913
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8829 -4.5015 -4.1332 -3.8146 -3.5336 -3.2803 -3.0756 -2.8989 -2.7433 -2.5982
 -2.4628 -2.3367 -2.2198 -2.1122 -2.0136 -1.8006 -1.6250 -1.4721 -1.3370
 -4.6051 -4.4297 -4.1040 -3.7761 -3.4878 -3.2295 -3.0150 -2.8349 -2.6752 -2.5307
 -2.3961 -2.2710 -2.1553 -2.0492 -1.9523 -1.7471 -1.5814 -1.4408 -1.3179 -1.2108
 -4.2518 -4.1517 -4.0460 -3.7708 -3.4767 -3.2147 -2.9868 -2.7979 -2.6352 -2.4901
 -2.3567 -2.2326 -2.1178 -2.0124 -1.9163 -1.7142 -1.5534 -1.4194 -1.3046 -1.2055
 -1.1216
 -4.1583 -3.8964 -3.7569 -3.6896 -3.4828 -3.2229 -2.9868 -2.7837 -2.6141 -2.4673
 -2.3346 -2.2115 -2.0973 -1.9923 -1.8964 -1.6950 -1.5364 -1.4061 -1.2965 -1.2035
 -1.1253 -1.0595
 -4.1476 -3.8406 -3.5972 -3.4290 -3.3383 -3.2182 -3.0041 -2.7924 -2.6098 -2.4568
 -2.3234 -2.2012 -2.0878 -1.9830 -1.8870 -1.6849 -1.5266 -1.3982 -1.2921 -1.2037
 -1.1301 -1.0687 -1.0165 -0.9716
 -4.1751 -3.8463 -3.5690 -3.3421 -3.1651 -3.0353 -2.9403 -2.8037 -2.6243 -2.4589
 -2.3199 -2.1978 -2.0850 -1.9805 -1.8844 -1.6809 -1.5217 -1.3938 -1.2898 -1.2047
 -1.1352 -1.0779 -1.0297 -0.9883 -0.9520 -0.9208 -0.8950 -0.8747 -0.8607 -0.8558
 -4.2346 -3.8866 -3.5873 -3.3342 -3.1234 -2.9495 -2.8045 -2.6883 -2.5890 -2.4669
 -2.3251 -2.1992 -2.0866 -1.9825 -1.8863 -1.6812 -1.5201 -1.3917 -1.2886 -1.2058
 -1.1394 -1.0860 -1.0420 -1.0047 -0.9724 -0.9442 -0.9195 -0.8992 -0.8844 -0.8766
 -0.8782
 -4.3150 -3.9562 -3.6372 -3.3627 -3.1305 -2.9349 -2.7691 -2.6249 -2.4996 -2.3939
 -2.2991 -2.1965 -2.0904 -1.9873 -1.8913 -1.6847 -1.5210 -1.3911 -1.2879 -1.2062
 -1.1422 -1.0920 -1.0523 -1.0194 -0.9913 -0.9667 -0.9454 -0.9270 -0.9121 -0.9022
 -0.9006
 -4.4143 -4.0428 -3.7111 -3.4173 -3.1647 -2.9508 -2.7692 -2.6129 -2.4750 -2.3520
 -2.2438 -2.1498 -2.0655 -1.9809 -1.8936 -1.6886 -1.5226 -1.3904 -1.2862 -1.2049
 -1.1422 -1.0946 -1.0586 -1.0304 -1.0072 -0.9871 -0.9697 -0.9543 -0.9413 -0.9316
 -0.9269
 -4.5320 -4.1467 -3.8079 -3.5017 -3.2300 -2.9959 -2.7972 -2.6275 -2.4803 -2.3499
 -2.2328 -2.1282 -2.0361 -1.9552 -1.8799 -1.6948 -1.5279 -1.3930 -1.2867 -1.2044
 -1.1418 -1.0953 -1.0619 -1.0377 -1.0194 -1.0044 -0.9917 -0.9805 -0.9707 -0.9630
 -0.9579
 -4.6677 -4.2609 -3.9146 -3.6029 -3.3198 -3.0678 -2.8497 -2.6635 -2.5037 -2.3645
 -2.2412 -2.1308 -2.0319 -1.9440 -1.8654 -1.6934 -1.5345 -1.3973 -1.2882 -1.2039
 -1.1404 -1.0939 -1.0617 -1.0403 -1.0262 -1.0163 -1.0089 -1.0028 -0.9975 -0.9931
 -0.9892
 -4.8253 -4.3872 -4.0271 -3.7110 -3.4234 -3.1616 -2.9272 -2.7227 -2.5468 -2.3951
 -2.2627 -2.1459 -2.0416 -1.9483 -1.8648 -1.6885 -1.5388 -1.4035 -1.2914
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.8809 -4.4569 -4.0822 -3.7686 -3.4939 -3.2465 -3.0419 -2.8582 -2.7003 -2.5601
 -2.4276 -2.3041 -2.1899 -2.0848 -1.9880 -1.7791 -1.6078 -1.4621 -1.3326
 -4.6033 -4.4309 -4.0657 -3.7339 -3.4477 -3.1965 -2.9864 -2.8039 -2.6441 -2.5023
 -2.3703 -2.2477 -2.1343 -2.0300 -1.9345 -1.7315 -1.5685 -1.4319 -1.3131 -1.2081
 -4.3589 -4.3026 -4.0611 -3.7402 -3.4425 -3.1803 -2.9603 -2.7731 -2.6112 -2.4683
 -2.3370 -2.2153 -2.1026 -1.9987 -1.9036 -1.7028 -1.5437 -1.4123 -1.2999 -1.2020
 -1.1178
 -4.1816 -3.9670 -3.9082 -3.7413 -3.4626 -3.1952 -2.9608 -2.7629 -2.5954 -2.4498
 -2.3189 -2.1980 -2.0858 -1.9822 -1.8871 -1.6863 -1.5286 -1.4001 -1.2918 -1.1990
 -1.1200 -1.0531
 -4.1699 -3.8585 -3.6422 -3.5411 -3.4462 -3.2215 -2.9835 -2.7724 -2.5941 -2.4426
 -2.3106 -2.1901 -2.0784 -1.9750 -1.8797 -1.6780 -1.5201 -1.3928 -1.2872 -1.1982
 -1.1234 -1.0606 -1.0073 -0.9616
 -4.2174 -3.8646 -3.5831 -3.3710 -3.2294 -3.1412 -3.0016 -2.7992 -2.6091 -2.4469
 -2.3093 -2.1885 -2.0771 -1.9739 -1.8785 -1.6752 -1.5161 -1.3889 -1.2848 -1.1986
 -1.1272 -1.0681 -1.0185 -0.9763 -0.9401 -0.9093 -0.8836 -0.8632 -0.8499 -0.8454
 -4.3075 -3.9210 -3.6032 -3.3457 -3.1424 -2.9850 -2.8658 -2.7654 -2.6291 -2.4650
 -2.3167 -2.1914 -2.0799 -1.9769 -1.8815 -1.6766 -1.5153 -1.3872 -1.2837 -1.1993
 -1.1306 -1.0747 -1.0290 -0.9904 -0.9576 -0.9294 -0.9058 -0.8865 -0.8720 -0.8649
 -0.8666
 -4.4287 -4.0176 -3.6675 -3.3776 -3.1408 -2.9480 -2.7898 -2.6563 -2.5448 -2.4435
 -2.3274 -2.2000 -2.0862 -1.9831 -1.8876 -1.6811 -1.5173 -1.3874 -1.2834 -1.1999
 -1.1330 -1.0800 -1.0377 -1.0033 -0.9744 -0.9497 -0.9290 -0.9111 -0.8972 -0.8892
 -0.8881
 -4.5653 -4.1384 -3.7656 -3.4457 -3.1791 -2.9599 -2.7789 -2.6260 -2.4924 -2.3749
 -2.2726 -2.1787 -2.0832 -1.9874 -1.8936 -1.6865 -1.5201 -1.3877 -1.2825 -1.1990
 -1.1333 -1.0824 -1.0433 -1.0129 -0.9885 -0.9682 -0.9511 -0.9363 -0.9245 -0.9167
 -0.9134
 -4.7195 -4.2783 -3.8927 -3.5524 -3.2577 -3.0108 -2.8064 -2.6355 -2.4895 -2.3607
 -2.2455 -2.1431 -2.0523 -1.9707 -1.8913 -1.6955 -1.5270 -1.3916 -1.2840 -1.1994
 -1.1337 -1.0837 -1.0468 -1.0197 -0.9996 -0.9839 -0.9714 -0.9610 -0.9525 -0.9453
 -0.9426
 -4.8878 -4.4279 -4.0321 -3.6809 -3.3681 -3.0961 -2.8659 -2.6735 -2.5114 -2.3719
 -2.2489 -2.1388 -2.0402 -1.9527 -1.8748 -1.6992 -1.5355 -1.3974 -1.2869 -1.2001
 -1.1334 -1.0834 -1.0474 -1.0226 -1.0061 -0.9950 -0.9873 -0.9816 -0.9773 -0.9744
 -0.9718
 -5.0728 -4.5841 -4.1769 -3.8186 -3.4970 -3.2093 -2.9570 -2.7411 -2.5587 -2.4036
 -2.2699 -2.1525 -2.0479 -1.9542 -1.8706 -1.6950 -1.5426 -1.4050 -1.2914
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.7490 -4.3353 -3.9882 -3.7005 -3.4371 -3.2013 -3.0068 -2.8298 -2.6694 -2.5307
 -2.4010 -2.2798 -2.1678 -2.0644 -1.9693 -1.7632 -1.5912 -1.4471 -1.3270
 -4.6589 -4.3581 -3.9937 -3.6776 -3.4058 -3.1621 -2.9615 -2.7814 -2.6206 -2.4808
 -2.3510 -2.2305 -2.1191 -2.0165 -1.9221 -1.7205 -1.5584 -1.4239 -1.3080 -1.2050
 -4.4980 -4.3443 -4.0244 -3.6963 -3.4067 -3.1528 -2.9378 -2.7549 -2.5934 -2.4516
 -2.3223 -2.2025 -2.0916 -1.9893 -1.8952 -1.6949 -1.5360 -1.4059 -1.2952 -1.1985
 -1.1142
 -4.2924 -4.0948 -4.0017 -3.7292 -3.4343 -3.1702 -2.9401 -2.7465 -2.5810 -2.4361
 -2.3069 -2.1876 -2.0772 -1.9750 -1.8808 -1.6803 -1.5224 -1.3946 -1.2872 -1.1947
 -1.1150 -1.0470
 -4.1720 -3.8796 -3.7335 -3.6743 -3.4642 -3.2027 -2.9639 -2.7564 -2.5810 -2.4311
 -2.3003 -2.1812 -2.0710 -1.9690 -1.8747 -1.6731 -1.5147 -1.3878 -1.2825 -1.1931
 -1.1171 -1.0528 -0.9984 -0.9518
 -4.2301 -3.8686 -3.5993 -3.4260 -3.3441 -3.2184 -2.9983 -2.7837 -2.5957 -2.4365
 -2.3001 -2.1805 -2.0704 -1.9685 -1.8740 -1.6710 -1.5112 -1.3842 -1.2800 -1.1930
 -1.1199 -1.0588 -1.0076 -0.9642 -0.9272 -0.8960 -0.8704 -0.8505 -0.8378 -0.8338
 -4.3463 -3.9319 -3.6070 -3.3564 -3.1740 -3.0516 -2.9584 -2.8113 -2.6254 -2.4543
 -2.3086 -2.1843 -2.0738 -1.9718 -1.8773 -1.6729 -1.5110 -1.3828 -1.2790 -1.1934
 -1.1226 -1.0644 -1.0164 -0.9763 -0.9424 -0.9138 -0.8898 -0.8709 -0.8579 -0.8516
 -0.8537
 -4.5081 -4.0498 -3.6771 -3.3804 -3.1469 -2.9661 -2.8248 -2.7123 -2.6084 -2.4773
 -2.3284 -2.1947 -2.0808 -1.9786 -1.8837 -1.6779 -1.5135 -1.3834 -1.2790 -1.1940
 -1.1248 -1.0689 -1.0239 -0.9873 -0.9570 -0.9318 -0.9110 -0.8942 -0.8816 -0.8740
 -0.8737
 -4.6929 -4.2039 -3.7938 -3.4550 -3.1816 -2.9637 -2.7894 -2.6451 -2.5214 -2.4140
 -2.3128 -2.2034 -2.0892 -1.9859 -1.8909 -1.6841 -1.5172 -1.3845 -1.2786 -1.1935
 -1.1253 -1.0711 -1.0288 -0.9956 -0.9693 -0.9479 -0.9307 -0.9170 -0.9063 -0.8995
 -0.8976
 -4.8863 -4.3837 -3.9501 -3.5789 -3.2674 -3.0135 -2.8088 -2.6415 -2.5004 -2.3764
 -2.2660 -2.1673 -2.0757 -1.9864 -1.8988 -1.6945 -1.5252 -1.3895 -1.2811 -1.1947
 -1.1263 -1.0730 -1.0324 -1.0020 -0.9792 -0.9620 -0.9489 -0.9389 -0.9314 -0.9265
 -0.9248
 -5.0872 -4.5732 -4.1241 -3.7339 -3.3947 -3.1070 -2.8694 -2.6754 -2.5150 -2.3784
 -2.2581 -2.1503 -2.0534 -1.9664 -1.8876 -1.7033 -1.5353 -1.3966 -1.2852 -1.1965
 -1.1270 -1.0736 -1.0338 -1.0052 -0.9855 -0.9722 -0.9634 -0.9577 -0.9542 -0.9526
 -0.9518
 -5.2958 -4.7723 -4.3038 -3.9028 -3.5475 -3.2371 -2.9699 -2.7462 -2.5611 -2.4063
 -2.2741 -2.1583 -2.0548 -1.9619 -1.8573 -1.7105 -1.5475 -1.4058 -1.2909
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.6724 -4.2681 -3.9338 -3.6627 -3.4021 -3.1744 -2.9786 -2.8053 -2.6462 -2.5100
 -2.3819 -2.2625 -2.1520 -2.0503 -1.9566 -1.7525 -1.5822 -1.4397 -1.3214
 -4.7096 -4.3044 -3.9437 -3.6382 -3.3772 -3.1405 -2.9392 -2.7636 -2.6031 -2.4656
 -2.3375 -2.2187 -2.1089 -2.0077 -1.9143 -1.7137 -1.5516 -1.4176 -1.3033 -1.2020
 -4.4718 -4.3421 -3.9793 -3.6604 -3.3803 -3.1332 -2.9212 -2.7412 -2.5798 -2.4400
 -2.3122 -2.1939 -2.0845 -1.9835 -1.8903 -1.6906 -1.5311 -1.4009 -1.2911 -1.1953
