 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =  G   
 -1.9075 -1.8679 -1.8694 -1.8396 -1.7649 -1.6947 -1.6708 -1.6711 -1.6534 -1.6023
 -1.5325 -1.4492 -1.3624 -1.2803 -1.2018 -1.0323 -0.9048 -0.8150 -0.7469
 -1.8736 -1.7806 -1.7178 -1.6658 -1.6234 -1.5917 -1.5677 -1.5458 -1.5201 -1.4868
 -1.4429 -1.3858 -1.3157 -1.2399 -1.1670 -1.0128 -0.8984 -0.8184 -0.7617 -0.7237
 -1.8494 -1.7303 -1.6321 -1.5608 -1.5208 -1.4971 -1.4728 -1.4468 -1.4216 -1.3967
 -1.3661 -1.3262 -1.2722 -1.2062 -1.1396 -0.9981 -0.8942 -0.8224 -0.7741 -0.7409
 -0.7174
 -1.8349 -1.7170 -1.6123 -1.5246 -1.4571 -1.4109 -1.3861 -1.3741 -1.3579 -1.3320
 -1.3021 -1.2704 -1.2319 -1.1792 -1.1196 -0.9882 -0.8922 -0.8270 -0.7840 -0.7544
 -0.7333 -0.7178
 -1.8064 -1.7000 -1.6017 -1.5141 -1.4397 -1.3802 -1.3361 -1.3055 -1.2862 -1.2716
 -1.2501 -1.2210 -1.1904 -1.1519 -1.1021 -0.9809 -0.8905 -0.8304 -0.7926 -0.7672
 -0.7489 -0.7354 -0.7252 -0.7177
 -1.7536 -1.6645 -1.5798 -1.5011 -1.4297 -1.3672 -1.3151 -1.2738 -1.2416 -1.2157
 -1.1936 -1.1704 -1.1441 -1.1163 -1.0792 -0.9733 -0.8878 -0.8310 -0.7977 -0.7772
 -0.7628 -0.7523 -0.7443 -0.7383 -0.7339 -0.7312 -0.7309 -0.7353 -0.7463 -0.7639
 -1.6759 -1.6056 -1.5378 -1.4731 -1.4114 -1.3537 -1.3009 -1.2546 -1.2158 -1.1833
 -1.1543 -1.1271 -1.0999 -1.0752 -1.0470 -0.9611 -0.8829 -0.8283 -0.7977 -0.7822
 -0.7730 -0.7666 -0.7620 -0.7585 -0.7560 -0.7542 -0.7541 -0.7559 -0.7629 -0.7779
 -0.8000
 -1.5795 -1.5260 -1.4747 -1.4254 -1.3770 -1.3292 -1.2819 -1.2367 -1.1953 -1.1591
 -1.1271 -1.0975 -1.0687 -1.0409 -1.0153 -0.9421 -0.8741 -0.8225 -0.7931 -0.7809
 -0.7771 -0.7762 -0.7761 -0.7765 -0.7770 -0.7776 -0.7787 -0.7810 -0.7855 -0.7949
 -0.8140
 -1.4709 -1.4321 -1.3946 -1.3590 -1.3240 -1.2881 -1.2504 -1.2114 -1.1725 -1.1358
 -1.1025 -1.0722 -1.0434 -1.0153 -0.9893 -0.9217 -0.8612 -0.8140 -0.7852 -0.7742
 -0.7743 -0.7790 -0.7848 -0.7903 -0.7952 -0.7993 -0.8031 -0.8070 -0.8117 -0.8189
 -0.8313
 -1.3587 -1.3319 -1.3055 -1.2804 -1.2566 -1.2319 -1.2052 -1.1753 -1.1430 -1.1098
 -1.0775 -1.0475 -1.0196 -0.9932 -0.9678 -0.9047 -0.8481 -0.8047 -0.7766 -0.7649
 -0.7662 -0.7746 -0.7859 -0.7973 -0.8077 -0.8167 -0.8248 -0.8319 -0.8387 -0.8462
 -0.8544
 -1.2448 -1.2285 -1.2115 -1.1947 -1.1788 -1.1632 -1.1461 -1.1259 -1.1025 -1.0761
 -1.0482 -1.0203 -0.9939 -0.9693 -0.9460 -0.8892 -0.8359 -0.7948 -0.7680 -0.7555
 -0.7559 -0.7654 -0.7801 -0.7967 -0.8130 -0.8279 -0.8413 -0.8530 -0.8635 -0.8735
 -0.8839
 -1.1292 -1.1219 -1.1161 -1.1056 -1.0960 -1.0867 -1.0767 -1.0649 -1.0502 -1.0322
 -1.0112 -0.9884 -0.9651 -0.9426 -0.9239 -0.8752 -0.8246 -0.7843 -0.7594
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value =  G   
 -2.1515 -2.0848 -2.0273 -1.9747 -1.9248 -1.8728 -1.8138 -1.7452 -1.6701 -1.5937
 -1.5149 -1.4323 -1.3473 -1.2650 -1.1837 -1.0227 -0.8995 -0.8109 -0.7498
 -2.0416 -1.9588 -1.8890 -1.8280 -1.7728 -1.7215 -1.6713 -1.6170 -1.5603 -1.5029
 -1.4426 -1.3766 -1.3035 -1.2285 -1.1573 -1.0070 -0.8942 -0.8136 -0.7586 -0.7210
 -1.9788 -1.8649 -1.7785 -1.7216 -1.6626 -1.6102 -1.5626 -1.5166 -1.4713 -1.4265
 -1.3806 -1.3301 -1.2708 -1.2039 -1.1376 -0.9965 -0.8917 -0.8174 -0.7674 -0.7334
 -0.7092
 -1.9541 -1.8178 -1.7119 -1.6323 -1.5720 -1.5241 -1.4830 -1.4437 -1.4029 -1.3632
 -1.3248 -1.2856 -1.2409 -1.1852 -1.1246 -0.9912 -0.8920 -0.8223 -0.7762 -0.7457
 -0.7244 -0.7090
 -1.9518 -1.8180 -1.6959 -1.5965 -1.5186 -1.4577 -1.4101 -1.3728 -1.3430 -1.3158
 -1.2813 -1.2452 -1.2085 -1.1661 -1.1137 -0.9880 -0.8930 -0.8268 -0.7840 -0.7570
 -0.7386 -0.7254 -0.7157 -0.7088
 -1.9419 -1.8138 -1.6932 -1.5844 -1.4902 -1.4123 -1.3506 -1.3040 -1.2706 -1.2491
 -1.2309 -1.2060 -1.1761 -1.1419 -1.1003 -0.9846 -0.8932 -0.8294 -0.7892 -0.7658
 -0.7512 -0.7410 -0.7336 -0.7283 -0.7246 -0.7229 -0.7236 -0.7288 -0.7402 -0.7576
 -1.9114 -1.7968 -1.6850 -1.5814 -1.4884 -1.4073 -1.3388 -1.2829 -1.2386 -1.2035
 -1.1756 -1.1532 -1.1312 -1.1069 -1.0771 -0.9790 -0.8913 -0.8293 -0.7909 -0.7706
 -0.7604 -0.7543 -0.7503 -0.7475 -0.7457 -0.7449 -0.7458 -0.7487 -0.7564 -0.7715
 -0.7937
 -1.8563 -1.7584 -1.6606 -1.5675 -1.4817 -1.4043 -1.3356 -1.2756 -1.2249 -1.1827
 -1.1470 -1.1160 -1.0886 -1.0645 -1.0415 -0.9656 -0.8866 -0.8263 -0.7887 -0.7704
 -0.7643 -0.7632 -0.7636 -0.7646 -0.7659 -0.7673 -0.7695 -0.7728 -0.7784 -0.7885
 -0.8078
 -1.7761 -1.6951 -1.6137 -1.5344 -1.4599 -1.3909 -1.3274 -1.2692 -1.2166 -1.1702
 -1.1298 -1.0944 -1.0624 -1.0331 -1.0076 -0.9422 -0.8757 -0.8199 -0.7831 -0.7654
 -0.7621 -0.7658 -0.7717 -0.7777 -0.7832 -0.7882 -0.7930 -0.7980 -0.8039 -0.8120
 -0.8251
 -1.6796 -1.6161 -1.5505 -1.4850 -1.4226 -1.3641 -1.3089 -1.2565 -1.2068 -1.1603
