 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F547M
 -5.6988 -5.3551 -5.1173 -4.8647 -4.5920 -4.3742 -4.2572 -4.1857 -4.0901 -3.9510
 -3.7921 -3.6193 -3.4463 -3.2849 -3.1320 -2.7940 -2.5196 -2.3133 -2.1525
 -5.3089 -4.9208 -4.6390 -4.4126 -4.2307 -4.0870 -3.9708 -3.8689 -3.7694 -3.6645
 -3.5490 -3.4187 -3.2749 -3.1289 -2.9918 -2.6989 -2.4672 -2.2910 -2.1585 -2.0625
 -5.0398 -4.6384 -4.3374 -4.1193 -3.9701 -3.8548 -3.7451 -3.6406 -3.5441 -3.4535
 -3.3595 -3.2567 -3.1389 -3.0105 -2.8871 -2.6275 -2.4276 -2.2755 -2.1634 -2.0792
 -2.0131
 -4.8915 -4.5079 -4.2125 -3.9848 -3.8102 -3.6776 -3.5801 -3.5008 -3.4142 -3.3180
 -3.2236 -3.1333 -3.0383 -2.9297 -2.8179 -2.5798 -2.4008 -2.2668 -2.1673 -2.0912
 -2.0303 -1.9796
 -4.7758 -4.4184 -4.1397 -3.9195 -3.7426 -3.5996 -3.4830 -3.3871 -3.3070 -3.2315
 -3.1454 -3.0524 -2.9637 -2.8716 -2.7723 -2.5498 -2.3831 -2.2613 -2.1723 -2.1037
 -2.0480 -2.0008 -1.9598 -1.9235
 -4.6530 -4.3287 -4.0733 -3.8682 -3.6992 -3.5566 -3.4350 -3.3301 -3.2382 -3.1552
 -3.0771 -2.9969 -2.9131 -2.8297 -2.7400 -2.5312 -2.3715 -2.2565 -2.1752 -2.1142
 -2.0643 -2.0215 -1.9837 -1.9498 -1.9190 -1.8913 -1.8675 -1.8519 -1.8473 -1.8510
 -4.5148 -4.2247 -3.9955 -3.8100 -3.6543 -3.5196 -3.4006 -3.2940 -3.1982 -3.1105
 -3.0281 -2.9487 -2.8699 -2.7942 -2.7152 -2.5195 -2.3641 -2.2517 -2.1744 -2.1197
 -2.0765 -2.0393 -2.0062 -1.9758 -1.9475 -1.9212 -1.8979 -1.8777 -1.8659 -1.8665
 -1.8762
 -4.3714 -4.1108 -3.9046 -3.7382 -3.5981 -3.4752 -3.3639 -3.2613 -3.1663 -3.0781
 -2.9950 -2.9155 -2.8382 -2.7632 -2.6910 -2.5107 -2.3598 -2.2475 -2.1706 -2.1192
 -2.0821 -2.0516 -2.0243 -1.9989 -1.9748 -1.9515 -1.9298 -1.9102 -1.8944 -1.8858
 -1.8914
 -4.2298 -3.9944 -3.8059 -3.6540 -3.5273 -3.4165 -3.3154 -3.2207 -3.1311 -3.0459
 -2.9648 -2.8872 -2.8120 -2.7389 -2.6688 -2.4992 -2.3550 -2.2437 -2.1651 -2.1139
 -2.0804 -2.0561 -2.0356 -2.0166 -1.9979 -1.9793 -1.9610 -1.9434 -1.9276 -1.9155
 -1.9108
 -4.1083 -3.8928 -3.7143 -3.5696 -3.4505 -3.3482 -3.2568 -3.1710 -3.0891 -3.0101
 -2.9337 -2.8599 -2.7882 -2.7187 -2.6512 -2.4898 -2.3507 -2.2413 -2.1615 -2.1079
 -2.0744 -2.0535 -2.0390 -2.0269 -2.0151 -2.0025 -1.9895 -1.9760 -1.9627 -1.9507
 -1.9394
 -4.0115 -3.8090 -3.6367 -3.4927 -3.3737 -3.2745 -3.1883 -3.1099 -3.0360 -2.9647
 -2.8950 -2.8270 -2.7606 -2.6957 -2.6322 -2.4803 -2.3457 -2.2380 -2.1580 -2.1025
 -2.0671 -2.0464 -2.0351 -2.0288 -2.0238 -2.0183 -2.0118 -2.0041 -1.9953 -1.9863
 -1.9783
