 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F200W
 -1.9272 -1.9227 -1.9072 -1.8842 -1.8523 -1.8143 -1.7015 -1.6745 -1.6657 -1.6791
 -1.7152 -1.7615 -1.8243 -1.8976 -1.9710 -2.1520 -2.3238 -2.4860 -2.6421
 -1.8734 -1.8993 -1.8973 -1.8703 -1.8238 -1.7842 -1.7562 -1.7371 -1.7270 -1.7284
 -1.7497 -1.7940 -1.8549 -1.9222 -1.9909 -2.1609 -2.3276 -2.4909 -2.6500 -2.8045
 -1.9169 -1.9187 -1.9241 -1.9250 -1.9113 -1.8756 -1.8267 -1.7921 -1.7793 -1.7843
 -1.7997 -1.8305 -1.8824 -1.9462 -2.0132 -2.1797 -2.3417 -2.5012 -2.6578 -2.8097
 -2.9570
 -1.9701 -1.9580 -1.9554 -1.9576 -1.9580 -1.9491 -1.9266 -1.8923 -1.8591 -1.8461
 -1.8560 -1.8784 -1.9175 -1.9735 -2.0371 -2.1999 -2.3575 -2.5120 -2.6655 -2.8154
 -2.9605 -3.1011
 -2.0555 -2.0243 -2.0071 -2.0004 -1.9995 -1.9989 -1.9925 -1.9779 -1.9590 -1.9415
 -1.9349 -1.9459 -1.9702 -2.0117 -2.0659 -2.2214 -2.3754 -2.5246 -2.6735 -2.8211
 -2.9645 -3.1033 -3.2377 -3.3683
 -2.1745 -2.1215 -2.0848 -2.0629 -2.0527 -2.0496 -2.0480 -2.0432 -2.0345 -2.0257
 -2.0222 -2.0274 -2.0417 -2.0697 -2.1105 -2.2458 -2.3949 -2.5395 -2.6828 -2.8268
 -2.9687 -3.1062 -3.2390 -3.3677 -3.4932 -3.6155 -3.7345 -3.8503 -3.9626 -4.0716
 -2.3196 -2.2498 -2.1916 -2.1504 -2.1251 -2.1123 -2.1071 -2.1046 -2.1011 -2.0964
 -2.0942 -2.0994 -2.1125 -2.1340 -2.1659 -2.2787 -2.4163 -2.5564 -2.6942 -2.8333
 -2.9727 -3.1092 -3.2411 -3.3686 -3.4920 -3.6117 -3.7283 -3.8422 -3.9538 -4.0630
 -4.1682
 -2.4888 -2.4028 -2.3275 -2.2664 -2.2221 -2.1942 -2.1787 -2.1715 -2.1683 -2.1654
 -2.1632 -2.1649 -2.1740 -2.1918 -2.2189 -2.3167 -2.4410 -2.5747 -2.7079 -2.8415
 -2.9769 -3.1118 -3.2432 -3.3702 -3.4927 -3.6112 -3.7262 -3.8382 -3.9477 -4.0549
 -4.1602
 -2.6682 -2.5719 -2.4860 -2.4095 -2.3462 -2.2999 -2.2692 -2.2514 -2.2421 -2.2376
 -2.2348 -2.2338 -2.2370 -2.2476 -2.2682 -2.3545 -2.4684 -2.5951 -2.7245 -2.8539
 -2.9847 -3.1167 -3.2473 -3.3743 -3.4968 -3.6150 -3.7293 -3.8404 -3.9485 -4.0539
 -4.1567
 -2.8577 -2.7571 -2.6595 -2.5734 -2.4966 -2.4326 -2.3842 -2.3509 -2.3300 -2.3182
 -2.3117 -2.3082 -2.3070 -2.3102 -2.3209 -2.3895 -2.4935 -2.6132 -2.7388 -2.8651
 -2.9916 -3.1195 -3.2477 -3.3741 -3.4967 -3.6150 -3.7292 -3.8396 -3.9488 -4.0529
 -4.1537
 -3.0575 -2.9584 -2.8480 -2.7463 -2.6654 -2.5900 -2.5256 -2.4749 -2.4385 -2.4140
 -2.3987 -2.3896 -2.3842 -2.3819 -2.3840 -2.4268 -2.5189 -2.6307 -2.7519 -2.8757
 -2.9997 -3.1240 -3.2487 -3.3731 -3.4954 -3.6140 -3.7287 -3.8392 -3.9460 -4.0496
 -4.1501
 -3.2674 -3.1758 -3.0515 -2.9254 -2.8426 -2.7631 -2.6891 -2.6244 -2.5717 -2.5313
 -2.5024 -2.4829 -2.4701 -2.4619 -2.4575 -2.4664 -2.5446 -2.6476 -2.7638
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F200W
 -1.9121 -1.8898 -1.8576 -1.8197 -1.7787 -1.7388 -1.6796 -1.6570 -1.6507 -1.6644
 -1.7001 -1.7521 -1.8169 -1.8883 -1.9605 -2.1399 -2.3134 -2.4797 -2.6402
 -1.9019 -1.9035 -1.8814 -1.8534 -1.8232 -1.7896 -1.7558 -1.7276 -1.7112 -1.7116
 -1.7334 -1.7784 -1.8400 -1.9085 -1.9787 -2.1536 -2.3236 -2.4882 -2.6476 -2.8022
 -1.8884 -1.9071 -1.9195 -1.9141 -1.8809 -1.8376 -1.8059 -1.7849 -1.7715 -1.7667
 -1.7766 -1.8074 -1.8608 -1.9264 -1.9955 -2.1681 -2.3356 -2.4977 -2.6549 -2.8071
 -2.9546
 -1.8926 -1.9056 -1.9221 -1.9354 -1.9375 -1.9221 -1.8849 -1.8402 -1.8151 -1.8125
 -1.8229 -1.8451 -1.8859 -1.9453 -2.0114 -2.1824 -2.3477 -2.5071 -2.6620 -2.8123
 -2.9577 -3.0985
 -1.9245 -1.9249 -1.9334 -1.9460 -1.9575 -1.9619 -1.9548 -1.9359 -1.9056 -1.8782
 -1.8735 -1.8884 -1.9193 -1.9683 -2.0300 -2.1967 -2.3600 -2.5168 -2.6691 -2.8175
 -2.9613 -3.1003 -3.2349 -3.3656
 -1.9895 -1.9719 -1.9664 -1.9697 -1.9782 -1.9875 -1.9927 -1.9908 -1.9836 -1.9731
 -1.9611 -1.9591 -1.9730 -2.0055 -2.0545 -2.2117 -2.3728 -2.5274 -2.6765 -2.8226
 -2.9650 -3.1028 -3.2359 -3.3648 -3.4900 -3.6119 -3.7309 -3.8472 -3.9607 -4.0696
