 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4433 -2.2736 -2.3810 -3.0256 -4.0619 -4.6921 -4.9729 -5.0760 -4.9339 -4.5778
 -4.9549 -5.4546 -5.1221 -4.3406 -3.7904 -3.9621
 -3.0030 -2.8804 -2.8561 -3.0724 -3.4906 -3.7606 -3.9241 -4.0426 -4.0923 -4.0774
 -4.3028 -4.5250 -4.3821 -4.0290 -3.7893 -3.9774 -4.1634 -4.3256 -4.4974
 -3.2965 -3.2478 -3.2008 -3.2186 -3.3050 -3.3795 -3.4634 -3.5609 -3.6682 -3.7799
 -3.8870 -3.9507 -3.9243 -3.8445 -3.8055 -3.9902 -4.1768 -4.3435 -4.5089 -4.6653
 -4.8157
 -3.3238 -3.3758 -3.4151 -3.4642 -3.5051 -3.5488 -3.5908 -3.6309 -3.6614 -3.6853
 -3.7074 -3.7318 -3.7487 -3.7870 -3.8390 -4.0005 -4.1875 -4.3586 -4.5212 -4.6781
 -4.8283 -4.9729 -5.1125
 -3.4363 -3.4606 -3.4823 -3.5121 -3.5446 -3.5822 -3.6222 -3.6621 -3.7000 -3.7329
 -3.7602 -3.7867 -3.8113 -3.8434 -3.8876 -4.0275 -4.1959 -4.3670 -4.5317 -4.6884
 -4.8378 -4.9811 -5.1190 -5.2522 -5.3815
 -3.5565 -3.5615 -3.5692 -3.5827 -3.6038 -3.6319 -3.6657 -3.7020 -3.7390 -3.7750
 -3.8079 -3.8375 -3.8660 -3.8930 -3.9328 -4.0567 -4.2086 -4.3748 -4.5393 -4.6962
 -4.8454 -4.9880 -5.1248 -5.2567 -5.3842 -5.5080
 -3.6844 -3.6785 -3.6758 -3.6760 -3.6826 -3.6979 -3.7213 -3.7506 -3.7830 -3.8169
 -3.8509 -3.8832 -3.9135 -3.9405 -3.9746 -4.0881 -4.2256 -4.3820 -4.5440 -4.7015
 -4.8511 -4.9936 -5.1299 -5.2608 -5.3870 -5.5092 -5.6280 -5.7438 -5.8566 -5.9663
 -3.8201 -3.8116 -3.8021 -3.7917 -3.7844 -3.7843 -3.7930 -3.8108 -3.8350 -3.8633
 -3.8939 -3.9256 -3.9569 -3.9858 -4.0161 -4.1166 -4.2460 -4.3912 -4.5472 -4.7039
 -4.8546 -4.9977 -5.1339 -5.2645 -5.3899 -5.5110 -5.6283 -5.7423 -5.8534 -5.9619
 -6.0679
 -3.9574 -3.9512 -3.9399 -3.9241 -3.9071 -3.8930 -3.8855 -3.8874 -3.8989 -3.9180
 -3.9416 -3.9687 -3.9981 -4.0280 -4.0569 -4.1453 -4.2651 -4.4033 -4.5512 -4.7042
 -4.8551 -4.9996 -5.1367 -5.2674 -5.3926 -5.5130 -5.6294 -5.7421 -5.8516 -5.9584
 -6.0630
 -4.0838 -4.0876 -4.0816 -4.0668 -4.0457 -4.0219 -4.0006 -3.9860 -3.9809 -3.9859
 -3.9990 -4.0180 -4.0416 -4.0685 -4.0963 -4.1767 -4.2851 -4.4168 -4.5592 -4.7067
 -4.8558 -5.0013 -5.1401 -5.2719 -5.3975 -5.5180 -5.6340 -5.7460 -5.8545 -5.9601
 -6.0629
 -4.2027 -4.2132 -4.2133 -4.2041 -4.1841 -4.1584 -4.1297 -4.1025 -4.0814 -4.0699
 -4.0692 -4.0773 -4.0921 -4.1117 -4.1347 -4.2077 -4.3058 -4.4286 -4.5656 -4.7081
 -4.8530 -4.9973 -5.1372 -5.2707 -5.3976 -5.5186 -5.6347 -5.7465 -5.8544 -5.9589
 -6.0624
 -4.3083 -4.3280 -4.3353 -4.3315 -4.3172 -4.2948 -4.2649 -4.2324 -4.2006 -4.1765
 -4.1613 -4.1544 -4.1552 -4.1633 -4.1781 -4.2402 -4.3304 -4.4424 -4.5727 -4.7107
 -4.8515 -4.9926 -5.1319 -5.2667 -5.3954 -5.5178 -5.6347 -5.7468 -5.8548 -5.9590
 -6.0599
 -4.4005 -4.4320 -4.4476 -4.4490 -4.4450 -4.4311 -4.3973 -4.3651 -4.3303 -4.2989
 -4.2719 -4.2491 -4.2301 -4.2233 -4.2266 -4.2742 -4.3589 -4.4582 -4.5805
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
 -3.4729 -3.5390 -3.6074 -3.6806 -3.7485 -3.7295 -3.6649 -3.5981 -3.5546 -3.5685
 -3.7094 -3.8866 -3.9163 -3.8243 -3.7765 -3.9541
 -3.4169 -3.4794 -3.5437 -3.6108 -3.6744 -3.6919 -3.6803 -3.6580 -3.6390 -3.6409
 -3.6935 -3.7664 -3.7930 -3.7805 -3.7934 -3.9733 -4.1520 -4.3241 -4.4898
 -3.3852 -3.4424 -3.5012 -3.5616 -3.6202 -3.6607 -3.6847 -3.6946 -3.6963 -3.6959
 -3.6985 -3.7082 -3.7286 -3.7626 -3.8128 -3.9914 -4.1692 -4.3414 -4.5063 -4.6638
 -4.8152
 -3.3778 -3.4280 -3.4799 -3.5330 -3.5859 -3.6359 -3.6781 -3.7078 -3.7264 -3.7337
 -3.7244 -3.7120 -3.7232 -3.7707 -3.8347 -4.0084 -4.1837 -4.3553 -4.5197 -4.6766
 -4.8268 -4.9712 -5.1108
 -3.3947 -3.4362 -3.4798 -3.5250 -3.5715 -3.6175 -3.6605 -3.6978 -3.7293 -3.7541
 -3.7712 -3.7778 -3.7768 -3.8047 -3.8591 -4.0243 -4.1955 -4.3658 -4.5300 -4.6866
 -4.8360 -4.9793 -5.1172 -5.2506 -5.3801
 -3.4359 -3.4670 -3.5009 -3.5376 -3.5770 -3.6181 -3.6593 -3.6978 -3.7319 -3.7606
 -3.7885 -3.8156 -3.8292 -3.8482 -3.8913 -4.0413 -4.2064 -4.3734 -4.5375 -4.6942
 -4.8433 -4.9860 -5.1228 -5.2547 -5.3825 -5.5066
 -3.5018 -3.5220 -3.5443 -3.5703 -3.6006 -3.6350 -3.6719 -3.7095 -3.7456 -3.7788
 -3.8095 -3.8401 -3.8704 -3.8887 -3.9277 -4.0626 -4.2183 -4.3798 -4.5421 -4.6993
 -4.8489 -4.9913 -5.1276 -5.2587 -5.3851 -5.5075 -5.6266 -5.7425 -5.8554 -5.9651
 -3.5883 -3.6001 -3.6119 -3.6257 -3.6446 -3.6694 -3.6991 -3.7325 -3.7674 -3.8020
 -3.8352 -3.8679 -3.9013 -3.9275 -3.9623 -4.0868 -4.2330 -4.3868 -4.5449 -4.7017
 -4.8522 -4.9953 -5.1316 -5.2622 -5.3878 -5.5091 -5.6267 -5.7409 -5.8522 -5.9608
 -6.0668
 -3.6442 -3.6810 -3.7005 -3.7045 -3.7113 -3.7242 -3.7438 -3.7694 -3.7995 -3.8320
 -3.8652 -3.8987 -3.9328 -3.9656 -3.9968 -4.1112 -4.2490 -4.3961 -4.5469 -4.7018
 -4.8519 -4.9972 -5.1342 -5.2650 -5.3903 -5.5110 -5.6276 -5.7407 -5.8507 -5.9577
 -6.0619
 -3.7974 -3.7910 -3.7934 -3.8039 -3.8018 -3.8027 -3.8103 -3.8250 -3.8466 -3.8733
 -3.9031 -3.9349 -3.9681 -4.0017 -4.0331 -4.1379 -4.2666 -4.4081 -4.5546 -4.7039
 -4.8534 -4.9989 -5.1376 -5.2695 -5.3953 -5.5158 -5.6320 -5.7442 -5.8530 -5.9586
 -6.0617
 -3.8965 -3.9006 -3.9068 -3.9149 -3.9079 -3.9021 -3.8985 -3.9012 -3.9113 -3.9285
 -3.9513 -3.9783 -4.0079 -4.0395 -4.0712 -4.1661 -4.2841 -4.4182 -4.5599 -4.7046
 -4.8504 -4.9949 -5.1349 -5.2684 -5.3953 -5.5164 -5.6327 -5.7446 -5.8527 -5.9574
 -6.0611
 -3.9969 -4.0099 -4.0171 -4.0192 -4.0126 -4.0003 -3.9890 -3.9993 -3.9972 -4.0026
 -4.0150 -4.0336 -4.0569 -4.0836 -4.1128 -4.1978 -4.3050 -4.4300 -4.5660 -4.7066
 -4.8486 -4.9903 -5.1297 -5.2645 -5.3932 -5.5157 -5.6327 -5.7450 -5.8531 -5.9574
 -6.0585
 -4.0989 -4.1188 -4.1244 -4.1169 -4.1159 -4.0974 -4.1097 -4.0957 -4.0858 -4.0972
 -4.0976 -4.1049 -4.1186 -4.1377 -4.1579 -4.2330 -4.3293 -4.4435 -4.5729
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
 -3.5668 -3.6491 -3.7002 -3.6898 -3.6239 -3.5397 -3.4607 -3.3996 -3.3821 -3.4314
 -3.4970 -3.5856 -3.6681 -3.7179 -3.7790 -3.9532
 -3.4884 -3.5629 -3.6235 -3.6532 -3.6524 -3.6340 -3.6067 -3.5774 -3.5596 -3.5655
 -3.5817 -3.6193 -3.6752 -3.7335 -3.8001 -3.9762 -4.1508 -4.3226 -4.4873
