 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
  0.3457  0.3470  0.3529  0.3641  0.3838  0.4488  0.4962  0.5204  0.5226  0.5091
  0.4883  0.4645  0.4384  0.4103  0.3803  0.3479  0.3128  0.2726  0.2265  0.1789
 -0.0387  0.0382  0.1099  0.1744  0.2314  0.2804  0.3208  0.3521  0.3743  0.3891
  0.3974  0.4001  0.4008  0.4022  0.4083  0.4525  0.4954  0.5180  0.5196  0.5041
  0.4803  0.4538  0.4261  0.3973  0.3672  0.3358  0.3023  0.2665  0.2255  0.1780
  0.1278
  0.0159  0.0771  0.1356  0.1897  0.2391  0.2838  0.3238  0.3585  0.3867  0.4082
  0.4245  0.4363  0.4445  0.4484  0.4498  0.4691  0.5003  0.5206  0.5217  0.5051
  0.4779  0.4475  0.4167  0.3858  0.3545  0.3228  0.2898  0.2554  0.2184  0.1769
  0.1277
  0.0956  0.1412  0.1849  0.2261  0.2646  0.3006  0.3347  0.3668  0.3961  0.4213
  0.4418  0.4580  0.4711  0.4812  0.4869  0.4993  0.5148  0.5283  0.5283  0.5114
  0.4816  0.4467  0.4114  0.3769  0.3431  0.3097  0.2760  0.2417  0.2062  0.1683
  0.1256
  0.1918  0.2228  0.2529  0.2818  0.3088  0.3343  0.3593  0.3846  0.4099  0.4342
  0.4561  0.4747  0.4899  0.5025  0.5121  0.5271  0.5366  0.5415  0.5386  0.5219
  0.4916  0.4536  0.4135  0.3743  0.3365  0.3000  0.2641  0.2287  0.1932  0.1566
  0.1185
  0.2959  0.3171  0.3359  0.3539  0.3705  0.3858  0.4010  0.4172  0.4350  0.4541
  0.4735  0.4917  0.5076  0.5209  0.5316  0.5489  0.5579  0.5584  0.5512  0.5341
  0.5047  0.4657  0.4224  0.3784  0.3357  0.2949  0.2556  0.2176  0.1804  0.1434
  0.1058
  0.4060  0.4175  0.4278  0.4370  0.4452  0.4522  0.4585  0.4656  0.4746  0.4859
  0.4992  0.5136  0.5277  0.5404  0.5454  0.5647  0.5787  0.5790  0.5661
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.5052 -0.4484 -0.4014 -0.3589 -0.3192 -0.2711 -0.2031 -0.1135 -0.0257  0.0548
  0.1294  0.1997  0.2656  0.3257  0.3794  0.4868  0.5600  0.6004  0.6110
 -0.3762 -0.3112 -0.2600 -0.2173 -0.1785 -0.1386 -0.0879 -0.0220  0.0428  0.1033
  0.1612  0.2183  0.2749  0.3287  0.3776  0.4756  0.5417  0.5782  0.5885  0.5807
 -0.2845 -0.2104 -0.1526 -0.1065 -0.0678 -0.0326  0.0050  0.0526  0.1010  0.1469
  0.1910  0.2354  0.2819  0.3294  0.3741  0.4645  0.5253  0.5593  0.5696  0.5622
  0.5446
 -0.2247 -0.1322 -0.0648 -0.0187  0.0198  0.0531  0.0842  0.1185  0.1548  0.1897
  0.2231  0.2564  0.2919  0.3314  0.3715  0.4553  0.5120  0.5439  0.5539  0.5469
  0.5295  0.5066
 -0.1974 -0.0880 -0.0027  0.0615  0.1072  0.1368  0.1555  0.1771  0.2030  0.2303
  0.2569  0.2825  0.3085  0.3381  0.3721  0.4493  0.5022  0.5321  0.5416  0.5344
  0.5166  0.4934  0.4669  0.4374
 -0.1974 -0.0839  0.0143  0.0963  0.1608  0.2091  0.2411  0.2581  0.2674  0.2766
  0.2909  0.3101  0.3308  0.3524  0.3781  0.4469  0.4963  0.5243  0.5328  0.5251
  0.5062  0.4818  0.4548  0.4256  0.3942  0.3604  0.3236  0.2819  0.2351  0.1877
 -0.1961 -0.0850  0.0142  0.1003  0.1729  0.2315  0.2767  0.3103  0.3340  0.3478
  0.3528  0.3554  0.3623  0.3747  0.3919  0.4488  0.4944  0.5204  0.5278  0.5194
  0.4991  0.4727  0.4440  0.4138  0.3825  0.3495  0.3144  0.2766  0.2345  0.1866
  0.1369
 -0.1828 -0.0796  0.0151  0.0999  0.1735  0.2358  0.2873  0.3287  0.3607  0.3849
  0.4024  0.4128  0.4168  0.4188  0.4230  0.4561  0.4967  0.5205  0.5271  0.5179
  0.4990  0.4673  0.4358  0.4037  0.3711  0.3378  0.3032  0.2676  0.2291  0.1858
  0.1364
 -0.1444 -0.0567  0.0294  0.1075  0.1773  0.2382  0.2904  0.3349  0.3719  0.4017
  0.4254  0.4438  0.4573  0.4655  0.4691  0.4793  0.5043  0.5249  0.5303  0.5207
  0.4980  0.4664  0.4314  0.3959  0.3608  0.3258  0.2905  0.2546  0.2174  0.1779
  0.1343
 -0.0822 -0.0102  0.0618  0.1297  0.1919  0.2473  0.2961  0.3391  0.3768  0.4094
  0.4370  0.4597  0.4781  0.4925  0.5027  0.5137  0.5226  0.5336  0.5372  0.5276
  0.5049  0.4719  0.4334  0.3938  0.3550  0.3171  0.2798  0.2428  0.2056  0.1674
  0.1277
 -0.0021  0.0562  0.1143  0.1712  0.2236  0.2709  0.3133  0.3512  0.3856  0.4169
  0.4451  0.4699  0.4912  0.5087  0.5227  0.5424  0.5487  0.5500  0.5478  0.5373
  0.5152  0.4820  0.4414  0.3979  0.3546  0.3128  0.2721  0.2327  0.1940  0.1553
  0.1161
  0.0910  0.1377  0.1841  0.2297  0.2724  0.3111  0.3456  0.3766  0.4050  0.4316
  0.4569  0.4805  0.5021  0.5211  0.5291  0.5654  0.5826  0.5741  0.5621
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.9120 -0.8560 -0.8029 -0.7462 -0.6846 -0.5994 -0.4703 -0.2972 -0.1324  0.0033
  0.1114  0.1985  0.2701  0.3305  0.3827  0.4855  0.5585  0.6031  0.6217
 -0.7317 -0.6687 -0.6147 -0.5635 -0.5084 -0.4407 -0.3432 -0.2078 -0.0766  0.0366
  0.1310  0.2098  0.2764  0.3329  0.3815  0.4767  0.5422  0.5823  0.5990  0.5962
 -0.5951 -0.5210 -0.4610 -0.4098 -0.3614 -0.3087 -0.2375 -0.1346 -0.0292  0.0656
  0.1475  0.2182  0.2797  0.3330  0.3790  0.4684  0.5291  0.5657  0.5810  0.5787
  0.5634
 -0.4950 -0.4099 -0.3410 -0.2847 -0.2364 -0.1911 -0.1401 -0.0654  0.0179  0.0965
  0.1665  0.2284  0.2838  0.3334  0.3770  0.4617  0.5186  0.5526  0.5665  0.5644
  0.5497  0.5271
 -0.3977 -0.3083 -0.2392 -0.1822 -0.1328 -0.0891 -0.0472  0.0043  0.0678  0.1315
  0.1903  0.2434  0.2917  0.3362  0.3768  0.4572  0.5108  0.5426  0.5553  0.5528
  0.5383  0.5158  0.4886  0.4579
 -0.3508 -0.2358 -0.1431 -0.0726 -0.0219  0.0142  0.0449  0.0785  0.1220  0.1709
  0.2191  0.2638  0.3050  0.3434  0.3797  0.4552  0.5059  0.5356  0.5472  0.5440
  0.5293  0.5063  0.4786  0.4481  0.4150  0.3791  0.3400  0.2963  0.2479  0.2002
 -0.3374 -0.2131 -0.1058 -0.0164  0.0547  0.1094  0.1507  0.1809  0.2059  0.2307
  0.2589  0.2905  0.3238  0.3561  0.3871  0.4561  0.5040  0.5317  0.5421  0.5382
  0.5229  0.4990  0.4701  0.4386  0.4053  0.3703  0.3330  0.2928  0.2485  0.1993
  0.1501
 -0.3342 -0.2077 -0.0953  0.0024  0.0850  0.1524  0.2060  0.2488  0.2838  0.3123
  0.3332  0.3481  0.3621  0.3797  0.4015  0.4602  0.5050  0.5308  0.5402  0.5357
  0.5196  0.4946  0.4639  0.4305  0.3960  0.3605  0.3236  0.2851  0.2437  0.1993
  0.1497
 -0.3301 -0.2050 -0.0928  0.0073  0.0948  0.1691  0.2306  0.2809  0.3219  0.3559
  0.3842  0.4065  0.4218  0.4313  0.4393  0.4706  0.5099  0.5334  0.5416  0.5363
  0.5195  0.4933  0.4605  0.4244  0.3875  0.3505  0.3128  0.2745  0.2349  0.1930
  0.1476
 -0.3140 -0.1983 -0.0900  0.0082  0.0962  0.1730  0.2385  0.2934  0.3391  0.3770
  0.4087  0.4351  0.4568  0.4734  0.4846  0.4990  0.5189  0.5393  0.5461  0.5404
  0.5233  0.4964  0.4619  0.4231  0.3831  0.3433  0.3039  0.2646  0.2250  0.1844
  0.1418
 -0.2770 -0.1738 -0.0759  0.0166  0.1013  0.1768  0.2425  0.2988  0.3466  0.3871
  0.4214  0.4505  0.4750  0.4955  0.5119  0.5341  0.5419  0.5496  0.5538  0.5474
  0.5303  0.5032  0.4677  0.4266  0.3833  0.3401  0.2976  0.2562  0.2152  0.1742
  0.1326
 -0.2195 -0.1298 -0.0431  0.0394  0.1177  0.1887  0.2515  0.3063  0.3534  0.3940
  0.4291  0.4595  0.4859  0.5084  0.5212  0.5759  0.5789  0.5643  0.5647
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.1419 -1.0968 -1.0495 -0.9918 -0.9014 -0.7738 -0.6100 -0.4110 -0.1953 -0.0258
  0.1006  0.1969  0.2729  0.3347  0.3868  0.4881  0.5593  0.6049  0.6270
 -0.9373 -0.8842 -0.8360 -0.7849 -0.7223 -0.6371 -0.5098 -0.3276 -0.1495 -0.0014
  0.1145  0.2051  0.2775  0.3366  0.3861  0.4807  0.5457  0.5865  0.6054  0.6053
 -0.7724 -0.7071 -0.6531 -0.6038 -0.5521 -0.4885 -0.3964 -0.2576 -0.1116  0.0176
  0.1236  0.2091  0.2787  0.3360  0.3838  0.4738  0.5343  0.5716  0.5883  0.5882
  0.5747
 -0.6485 -0.5685 -0.5040 -0.4503 -0.4018 -0.3514 -0.2879 -0.1880 -0.0713  0.0390
  0.1341  0.2134  0.2796  0.3350  0.3815  0.4681  0.5252  0.5598  0.5749  0.5745
  0.5617  0.5399
 -0.5473 -0.4612 -0.3880 -0.3269 -0.2750 -0.2281 -0.1802 -0.1133 -0.0245  0.0666
  0.1495  0.2211  0.2826  0.3354  0.3804  0.4641  0.5184  0.5508  0.5646  0.5636
  0.5510  0.5296  0.5024  0.4716
 -0.4470 -0.3463 -0.2695 -0.2112 -0.1633 -0.1199 -0.0780 -0.0323  0.0305  0.1022
  0.1717  0.2345  0.2899  0.3385  0.3812  0.4621  0.5139  0.5444  0.5571  0.5553
  0.5426  0.5211  0.4937  0.4626  0.4285  0.3916  0.3510  0.3059  0.2570  0.2090
 -0.4102 -0.2889 -0.1871 -0.1062 -0.0440  0.0027  0.0377  0.0678  0.1036  0.1505
  0.2030  0.2547  0.3027  0.3461  0.3851  0.4624  0.5120  0.5406  0.5522  0.5498
  0.5365  0.5146  0.4864  0.4545  0.4202  0.3840  0.3452  0.3037  0.2580  0.2083
  0.1591
 -0.3992 -0.2701 -0.1567 -0.0600  0.0194  0.0827  0.1329  0.1732  0.2074  0.2391
  0.2680  0.2966  0.3275  0.3606  0.3938  0.4651  0.5126  0.5396  0.5502  0.5472
  0.5332  0.5105  0.4811  0.4478  0.4123  0.3756  0.3374  0.2973  0.2548  0.2087
  0.1583
 -0.3956 -0.2649 -0.1472 -0.0434  0.0459  0.1205  0.1815  0.2311  0.2727  0.3094
  0.3418  0.3678  0.3871  0.4029  0.4197  0.4720  0.5166  0.5417  0.5510  0.5473
  0.5325  0.5088  0.4780  0.4425  0.4050  0.3668  0.3278  0.2880  0.2469  0.2036
  0.1569
 -0.3947 -0.2657 -0.1476 -0.0416  0.0523  0.1335  0.2019  0.2588  0.3059  0.3457
  0.3803  0.4104  0.4353  0.4542  0.4674  0.4918  0.5233  0.5466  0.5547  0.5505
  0.5353  0.5108  0.4788  0.4413  0.4013  0.3608  0.3201  0.2794  0.2383  0.1959
  0.1522
 -0.3811 -0.2597 -0.1467 -0.0414  0.0528  0.1364  0.2087  0.2701  0.3216  0.3649
  0.4016  0.4331  0.4602  0.4831  0.5015  0.5272  0.5404  0.5549  0.5614  0.5564
  0.5409  0.5160  0.4832  0.4442  0.4016  0.3582  0.3148  0.2721  0.2297  0.1873
  0.1442
 -0.3548 -0.2382 -0.1333 -0.0349  0.0569  0.1396  0.2125  0.2756  0.3292  0.3747
  0.4134  0.4464  0.4748  0.4992  0.5220  0.5782  0.5679  0.5666  0.5711
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.3578 -1.3331 -1.3011 -1.2522 -1.1490 -0.9891 -0.7800 -0.5281 -0.2603 -0.0564
  0.0887  0.1948  0.2756  0.3397  0.3925  0.4932  0.5632  0.6090  0.6322
 -1.1398 -1.1048 -1.0701 -1.0264 -0.9614 -0.8594 -0.6979 -0.4605 -0.2282 -0.0412
  0.0972  0.2000  0.2786  0.3409  0.3918  0.4870  0.5516  0.5928  0.6131  0.6154
 -0.9526 -0.9035 -0.8619 -0.8200 -0.7684 -0.6946 -0.5790 -0.3986 -0.2032 -0.0337
  0.0988  0.1996  0.2775  0.3392  0.3894  0.4812  0.5419  0.5797  0.5975  0.5990
  0.5874
 -0.8031 -0.7366 -0.6833 -0.6375 -0.5919 -0.5372 -0.4593 -0.3311 -0.1738 -0.0243
  0.0997  0.1978  0.2750  0.3365  0.3864  0.4761  0.5340  0.5693  0.5854  0.5861
  0.5750  0.5542
 -0.6898 -0.6073 -0.5400 -0.4847 -0.4368 -0.3902 -0.3357 -0.2518 -0.1329 -0.0075
  0.1049  0.1979  0.2731  0.3341  0.3839  0.4723  0.5279  0.5612  0.5761  0.5760
  0.5649  0.5449  0.5180  0.4868
 -0.5679 -0.4889 -0.4211 -0.3610 -0.3081 -0.2607 -0.2150 -0.1606 -0.0782  0.0209
  0.1177  0.2027  0.2740  0.3333  0.3824  0.4701  0.5237  0.5553  0.5691  0.5685
  0.5571  0.5372  0.5106  0.4792  0.4443  0.4061  0.3641  0.3172  0.2669  0.2181
 -0.4851 -0.3764 -0.2907 -0.2260 -0.1767 -0.1364 -0.0986 -0.0594 -0.0079  0.0630
  0.1410  0.2146  0.2797  0.3354  0.3829  0.4695  0.5217  0.5516  0.5645  0.5634
  0.5515  0.5313  0.5043  0.4725  0.4375  0.4000  0.3598  0.3166  0.2691  0.2180
  0.1680
 -0.4579 -0.3329 -0.2252 -0.1366 -0.0665 -0.0120  0.0309  0.0655  0.0981  0.1382
  0.1871  0.2403  0.2934  0.3426  0.3865  0.4708  0.5220  0.5504  0.5623  0.5607
  0.5482  0.5274  0.4997  0.4669  0.4310  0.3932  0.3535  0.3120  0.2677  0.2197
  0.1677
 -0.4497 -0.3182 -0.2008 -0.0986 -0.0124  0.0576  0.1140  0.1602  0.1999  0.2377
  0.2747  0.3084  0.3389  0.3689  0.4002  0.4750  0.5251  0.5521  0.5627  0.5604
  0.5472  0.5254  0.4967  0.4625  0.4250  0.3859  0.3456  0.3035  0.2597  0.2144
  0.1677
 -0.4529 -0.3182 -0.1968 -0.0881  0.0069  0.0880  0.1553  0.2107  0.2571  0.2979
  0.3360  0.3709  0.4004  0.4237  0.4423  0.4857  0.5301  0.5561  0.5656  0.5627
  0.5491  0.5265  0.4968  0.4614  0.4222  0.3812  0.3394  0.2972  0.2544  0.2102
  0.1646
 -0.4545 -0.3223 -0.1996 -0.0890  0.0102  0.0973  0.1721  0.2350  0.2876  0.3320
  0.3709  0.4057  0.4367  0.4632  0.4846  0.5172  0.5410  0.5630  0.5714  0.5676
  0.5536  0.5306  0.5001  0.4635  0.4225  0.3793  0.3353  0.2913  0.2473  0.2031
  0.1584
 -0.4455 -0.3195 -0.2013 -0.0918  0.0088  0.0982  0.1768  0.2445  0.3018  0.3502
  0.3912  0.4266  0.4577  0.4849  0.5271  0.5695  0.5578  0.5728  0.5801
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.5367 -1.5373 -1.5487 -1.5341 -1.4571 -1.2887 -1.0058 -0.6341 -0.3239 -0.0909
  0.0741  0.1910  0.2776  0.3450  0.3994  0.5001  0.5700  0.6157  0.6399
 -1.3174 -1.3099 -1.2945 -1.2679 -1.2103 -1.0972 -0.8986 -0.5970 -0.3084 -0.0842
  0.0775  0.1932  0.2789  0.3452  0.3984  0.4952  0.5600  0.6015  0.6229  0.6270
 -1.1180 -1.0918 -1.0701 -1.0434 -0.9989 -0.9193 -0.7795 -0.5518 -0.3008 -0.0884
  0.0716  0.1885  0.2754  0.3422  0.3954  0.4901  0.5518  0.5902  0.6090  0.6118
  0.6016
 -0.9494 -0.9034 -0.8682 -0.8364 -0.7989 -0.7432 -0.6510 -0.4915 -0.2867 -0.0932
  0.0628  0.1807  0.2693  0.3374  0.3913  0.4854  0.5448  0.5811  0.5982  0.5999
  0.5899  0.5704
 -0.8164 -0.7497 -0.6975 -0.6551 -0.6163 -0.5727 -0.5120 -0.4096 -0.2562 -0.0899
  0.0565  0.1729  0.2626  0.3321  0.3870  0.4814  0.5392  0.5738  0.5898  0.5908
  0.5806  0.5617  0.5355  0.5043
 -0.6804 -0.6273 -0.5614 -0.5062 -0.4595 -0.4167 -0.3708 -0.3072 -0.2038 -0.0721
  0.0577  0.1684  0.2571  0.3272  0.3830  0.4785  0.5351  0.5682  0.5835  0.5840
  0.5734  0.5546  0.5289  0.4976  0.4622  0.4228  0.3791  0.3308  0.2795  0.2299
 -0.5674 -0.4843 -0.4226 -0.3722 -0.3259 -0.2817 -0.2388 -0.1936 -0.1294 -0.0355
  0.0709  0.1705  0.2551  0.3241  0.3800  0.4768  0.5327  0.5645  0.5789  0.5791
  0.5682  0.5492  0.5234  0.4921  0.4569  0.4185  0.3772  0.3321  0.2827  0.2306
  0.1799
 -0.5105 -0.3967 -0.3034 -0.2317 -0.1778 -0.1365 -0.1019 -0.0684 -0.0302  0.0264
  0.1021  0.1836  0.2592  0.3244  0.3790  0.4764  0.5323  0.5629  0.5764  0.5763
  0.5651  0.5454  0.5193  0.4875  0.4518  0.4133  0.3724  0.3294  0.2832  0.2332
  0.1803
 -0.4916 -0.3652 -0.2537 -0.1593 -0.0828 -0.0228  0.0248  0.0636  0.0985  0.1351
  0.1801  0.2307  0.2835  0.3354  0.3836  0.4780  0.5345  0.5640  0.5763  0.5755
  0.5638  0.5434  0.5164  0.4839  0.4471  0.4077  0.3663  0.3236  0.2789  0.2316
  0.1811
 -0.4910 -0.3584 -0.2393 -0.1331 -0.0417  0.0344  0.0962  0.1467  0.1897  0.2291
  0.2691  0.3095  0.3469  0.3799  0.4102  0.4820  0.5378  0.5673  0.5785  0.5770
  0.5650  0.5440  0.5162  0.4828  0.4450  0.4043  0.3617  0.3182  0.2736  0.2277
  0.1802
 -0.4992 -0.3642 -0.2403 -0.1284 -0.0289  0.0574  0.1304  0.1912  0.2418  0.2853
  0.3254  0.3638  0.3998  0.4314  0.4575  0.5046  0.5441  0.5729  0.5834  0.5811
  0.5686  0.5472  0.5186  0.4843  0.4454  0.4032  0.3589  0.3139  0.2683  0.2223
  0.1777
 -0.5047 -0.3723 -0.2480 -0.1329 -0.0297  0.0623  0.1425  0.2111  0.2688  0.3175
  0.3595  0.3970  0.4314  0.4626  0.5255  0.5458  0.5534  0.5808  0.5910
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.6747 -1.7015 -1.7202 -1.6956 -1.6067 -1.4228 -1.1297 -0.7057 -0.3841 -0.1298
  0.0554  0.1850  0.2788  0.3503  0.4069  0.5096  0.5791  0.6250  0.6499
 -1.4574 -1.4748 -1.4895 -1.4876 -1.4473 -1.3336 -1.0960 -0.7218 -0.3889 -0.1313
  0.0540  0.1842  0.2782  0.3493  0.4053  0.5051  0.5708  0.6130  0.6352  0.6406
 -1.2533 -1.2543 -1.2584 -1.2543 -1.2258 -1.1487 -0.9879 -0.7103 -0.4012 -0.1469
  0.0409  0.1750  0.2720  0.3445  0.4013  0.5003  0.5636  0.6032  0.6231  0.6269
  0.6178
 -1.0730 -1.0529 -1.0416 -1.0308 -1.0086 -0.9582 -0.8551 -0.6631 -0.4069 -0.1665
  0.0225  0.1609  0.2622  0.3375  0.3957  0.4954  0.5572  0.5951  0.6136  0.6163
  0.6071  0.5884
 -0.9245 -0.8807 -0.8501 -0.8269 -0.8031 -0.7673 -0.7032 -0.5820 -0.3913 -0.1794
  0.0036  0.1451  0.2503  0.3289  0.3893  0.4909  0.5517  0.5882  0.6059  0.6081
  0.5985  0.5803  0.5546  0.5228
 -0.8061 -0.7420 -0.6914 -0.6520 -0.6192 -0.5860 -0.5425 -0.4701 -0.3439 -0.1750
 -0.0080  0.1308  0.2382  0.3198  0.3826  0.4870  0.5474  0.5828  0.5998  0.6017
  0.5919  0.5736  0.5486  0.5177  0.4820  0.4421  0.3973  0.3465  0.2942  0.2432
 -0.6669 -0.6103 -0.5577 -0.5087 -0.4651 -0.4260 -0.3873 -0.3403 -0.2645 -0.1461
 -0.0070  0.1219  0.2279  0.3112  0.3760  0.4838  0.5446  0.5788  0.5952  0.5970
  0.5870  0.5685  0.5435  0.5130  0.4779  0.4393  0.3969  0.3499  0.2984  0.2451
  0.1932
 -0.5584 -0.4657 -0.3976 -0.3503 -0.3143 -0.2810 -0.2457 -0.2073 -0.1608 -0.0878
  0.0140  0.1240  0.2231  0.3050  0.3705  0.4814  0.5433  0.5767  0.5922  0.5939
  0.5838  0.5649  0.5396  0.5091  0.4741  0.4355  0.3938  0.3491  0.3012  0.2490
  0.1947
 -0.5161 -0.4060 -0.3070 -0.2279 -0.1684 -0.1242 -0.0895 -0.0616 -0.0313  0.0107
  0.0713  0.1492  0.2310  0.3056  0.3688  0.4807  0.5443  0.5773  0.5915  0.5925
  0.5823  0.5629  0.5369  0.5059  0.4704  0.4314  0.3895  0.3453  0.2990  0.2497
  0.1969
 -0.5141 -0.3878 -0.2755 -0.1769 -0.0945 -0.0290  0.0225  0.0630  0.0982  0.1338
  0.1743  0.2224  0.2749  0.3273  0.3771  0.4802  0.5459  0.5796  0.5931  0.5933
  0.5828  0.5632  0.5367  0.5050  0.4689  0.4292  0.3866  0.3421  0.2960  0.2480
  0.1981
 -0.5207 -0.3893 -0.2695 -0.1612 -0.0659  0.0153  0.0824  0.1370  0.1825  0.2226
  0.2617  0.3019  0.3434  0.3833  0.4187  0.4907  0.5489  0.5839  0.5972  0.5965
  0.5856  0.5657  0.5387  0.5062  0.4693  0.4287  0.3851  0.3395  0.2927  0.2448
  0.1983
 -0.5338 -0.4003 -0.2759 -0.1627 -0.0604  0.0300  0.1080  0.1738  0.2287  0.2750
  0.3160  0.3545  0.3923  0.4282  0.4936  0.5122  0.5533  0.5902  0.6038
 [Fe/H] =  0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.7708 -1.8238 -1.7977 -1.7013 -1.5428 -1.3289 -1.0658 -0.7588 -0.4338 -0.1698
  0.0327  0.1761  0.2785  0.3549  0.4149  0.5210  0.5912  0.6372  0.6624
 -1.5612 -1.6059 -1.6869 -1.7450 -1.7219 -1.5709 -1.2547 -0.8113 -0.4586 -0.1805
  0.0260  0.1717  0.2756  0.3524  0.4123  0.5165  0.5837  0.6269  0.6501  0.6565
 -1.3541 -1.3837 -1.4155 -1.4376 -1.4316 -1.3664 -1.1906 -0.8535 -0.4944 -0.2076
  0.0058  0.1576  0.2661  0.3457  0.4068  0.5113  0.5770  0.6183  0.6397  0.6446
  0.6363
 -1.1654 -1.1740 -1.1903 -1.2050 -1.2043 -1.1669 -1.0598 -0.8362 -0.5247 -0.2412
