 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.7507 -1.7466 -1.7370 -1.7280 -1.7176 -1.7057 -1.6603 -1.6610 -1.6715 -1.6929
 -1.7252 -1.7493 -1.7967 -1.8462 -1.8971 -2.0281 -2.1638 -2.2999 -2.4320
 -1.7522 -1.7706 -1.7699 -1.7521 -1.7240 -1.7053 -1.6991 -1.7016 -1.7112 -1.7279
 -1.7545 -1.7911 -1.8347 -1.8815 -1.9297 -2.0541 -2.1829 -2.3144 -2.4448 -2.5726
 -1.7854 -1.7948 -1.8042 -1.8092 -1.8055 -1.7889 -1.7641 -1.7493 -1.7507 -1.7657
 -1.7887 -1.8200 -1.8606 -1.9065 -1.9542 -2.0762 -2.2011 -2.3293 -2.4573 -2.5828
 -2.7050
 -1.8140 -1.8194 -1.8278 -1.8372 -1.8445 -1.8466 -1.8421 -1.8301 -1.8170 -1.8156
 -1.8294 -1.8538 -1.8882 -1.9310 -1.9775 -2.0977 -2.2191 -2.3431 -2.4686 -2.5921
 -2.7124 -2.8295
 -1.8532 -1.8519 -1.8556 -1.8628 -1.8719 -1.8805 -1.8862 -1.8884 -1.8879 -1.8864
 -1.8893 -1.9029 -1.9263 -1.9600 -2.0014 -2.1182 -2.2370 -2.3568 -2.4788 -2.6005
 -2.7193 -2.8349 -2.9472 -3.0566
 -1.9038 -1.8954 -1.8923 -1.8942 -1.9004 -1.9095 -1.9190 -1.9272 -1.9339 -1.9406
 -1.9489 -1.9603 -1.9769 -2.0016 -2.0342 -2.1386 -2.2544 -2.3707 -2.4887 -2.6080
 -2.7256 -2.8402 -2.9514 -3.0595 -3.1653 -3.2691 -3.3709 -3.4710 -3.5693 -3.6660
 -1.9643 -1.9502 -1.9399 -1.9350 -1.9358 -1.9414 -1.9503 -1.9605 -1.9705 -1.9804
 -1.9916 -2.0061 -2.0239 -2.0457 -2.0729 -2.1629 -2.2714 -2.3844 -2.4987 -2.6148
 -2.7310 -2.8450 -2.9556 -3.0629 -3.1671 -3.2683 -3.3673 -3.4652 -3.5625 -3.6593
 -3.7536
 -2.0341 -2.0148 -1.9987 -1.9869 -1.9809 -1.9810 -1.9859 -1.9945 -2.0052 -2.0163
 -2.0283 -2.0425 -2.0603 -2.0821 -2.1080 -2.1894 -2.2892 -2.3977 -2.5087 -2.6214
 -2.7354 -2.8487 -2.9592 -3.0663 -3.1700 -3.2706 -3.3683 -3.4640 -3.5586 -3.6527
 -3.7469
 -2.1113 -2.0875 -2.0672 -2.0501 -2.0375 -2.0307 -2.0297 -2.0340 -2.0422 -2.0527
 -2.0646 -2.0779 -2.0937 -2.1133 -2.1375 -2.2147 -2.3081 -2.4118 -2.5198 -2.6298
 -2.7411 -2.8530 -2.9635 -3.0711 -3.1750 -3.2755 -3.3732 -3.4687 -3.5622 -3.6538
 -3.7436
 -2.1960 -2.1683 -2.1438 -2.1226 -2.1050 -2.0918 -2.0841 -2.0821 -2.0854 -2.0927
 -2.1028 -2.1148 -2.1286 -2.1450 -2.1653 -2.2363 -2.3246 -2.4237 -2.5287 -2.6362
 -2.7449 -2.8545 -2.9639 -3.0716 -3.1761 -3.2771 -3.3748 -3.4694 -3.5645 -3.6546
 -3.7415
 -2.2880 -2.2572 -2.2285 -2.2023 -2.1818 -2.1640 -2.1503 -2.1415 -2.1382 -2.1400
 -2.1459 -2.1551 -2.1666 -2.1802 -2.1966 -2.2567 -2.3406 -2.4348 -2.5367 -2.6420
 -2.7488 -2.8562 -2.9637 -3.0706 -3.1754 -3.2772 -3.3756 -3.4707 -3.5627 -3.6523
 -3.7399
 -2.3874 -2.3542 -2.3213 -2.2887 -2.2659 -2.2452 -2.2272 -2.2128 -2.2028 -2.1977
 -2.1975 -2.2016 -2.2092 -2.2195 -2.2314 -2.2759 -2.3561 -2.4451 -2.5438
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value =F150W2
 -1.7129 -1.7049 -1.6937 -1.6830 -1.6734 -1.6659 -1.6509 -1.6557 -1.6690 -1.6917
 -1.7242 -1.7592 -1.8048 -1.8529 -1.9024 -2.0300 -2.1616 -2.2951 -2.4283
 -1.7483 -1.7442 -1.7257 -1.7120 -1.7040 -1.6982 -1.6951 -1.6966 -1.7053 -1.7227
 -1.7501 -1.7875 -1.8317 -1.8791 -1.9280 -2.0532 -2.1813 -2.3116 -2.4417 -2.5694
 -1.7622 -1.7776 -1.7872 -1.7850 -1.7651 -1.7422 -1.7320 -1.7330 -1.7412 -1.7556
 -1.7779 -1.8100 -1.8518 -1.8987 -1.9476 -2.0722 -2.1982 -2.3259 -2.4537 -2.5792
 -2.7015
 -1.7714 -1.7878 -1.8046 -1.8180 -1.8246 -1.8217 -1.8053 -1.7839 -1.7765 -1.7862
 -1.8066 -1.8345 -1.8713 -1.9162 -1.9643 -2.0889 -2.2134 -2.3386 -2.4643 -2.5880
 -2.7084 -2.8257
 -1.7880 -1.8002 -1.8155 -1.8316 -1.8461 -1.8566 -1.8616 -1.8601 -1.8502 -1.8401
 -1.8443 -1.8634 -1.8937 -1.9338 -1.9803 -2.1035 -2.2272 -2.3501 -2.4735 -2.5957
 -2.7149 -2.8306 -2.9433 -3.0532
 -1.8158 -1.8215 -1.8318 -1.8452 -1.8603 -1.8751 -1.8880 -1.8978 -1.9049 -1.9089
 -1.9094 -1.9147 -1.9310 -1.9595 -1.9982 -2.1169 -2.2396 -2.3609 -2.4818 -2.6023
 -2.7206 -2.8355 -2.9470 -3.0555 -3.1612 -3.2647 -3.3664 -3.4670 -3.5669 -3.6636
 -1.8556 -1.8543 -1.8579 -1.8659 -1.8776 -1.8917 -1.9068 -1.9215 -1.9349 -1.9476
 -1.9603 -1.9721 -1.9846 -2.0029 -2.0305 -2.1312 -2.2510 -2.3708 -2.4896 -2.6081
 -2.7253 -2.8399 -2.9508 -3.0585 -3.1630 -3.2650 -3.3648 -3.4628 -3.5599 -3.6569
 -3.7512
 -1.9052 -1.8981 -1.8952 -1.8967 -1.9028 -1.9132 -1.9268 -1.9422 -1.9582 -1.9742
 -1.9906 -2.0086 -2.0274 -2.0478 -2.0712 -2.1541 -2.2631 -2.3803 -2.4971 -2.6133
 -2.7290 -2.8431 -2.9540 -3.0615 -3.1655 -3.2665 -3.3651 -3.4614 -3.5561 -3.6502
 -3.7446
 -1.9621 -1.9507 -1.9424 -1.9379 -1.9380 -1.9431 -1.9528 -1.9660 -1.9817 -1.9987
 -2.0164 -2.0354 -2.0567 -2.0801 -2.1056 -2.1823 -2.2805 -2.3915 -2.5059 -2.6200
 -2.7338 -2.8469 -2.9580 -3.0659 -3.1702 -3.2711 -3.3691 -3.4645 -3.5579 -3.6497
 -3.7411
 -2.0247 -2.0105 -1.9984 -1.9890 -1.9834 -1.9827 -1.9870 -1.9960 -2.0090 -2.0248
 -2.0423 -2.0611 -2.0815 -2.1044 -2.1303 -2.2068 -2.2982 -2.4024 -2.5130 -2.6249
 -2.7365 -2.8477 -2.9580 -3.0661 -3.1710 -3.2723 -3.3704 -3.4655 -3.5580 -3.6485
 -3.7388
 -2.0905 -2.0751 -2.0609 -2.0482 -2.0383 -2.0323 -2.0311 -2.0348 -2.0434 -2.0559
 -2.0715 -2.0892 -2.1084 -2.1294 -2.1531 -2.2266 -2.3152 -2.4139 -2.5202 -2.6296
 -2.7393 -2.8486 -2.9573 -3.0649 -3.1701 -3.2722 -3.3710 -3.4665 -3.5590 -3.6490
 -3.7369
 -2.1582 -2.1427 -2.1279 -2.1139 -2.1012 -2.0913 -2.0851 -2.0836 -2.0869 -2.0947
 -2.1065 -2.1216 -2.1378 -2.1583 -2.1740 -2.2417 -2.3315 -2.4260 -2.5275
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F150W2
 -1.6629 -1.6524 -1.6407 -1.6300 -1.6224 -1.6202 -1.6250 -1.6381 -1.6595 -1.6889
 -1.7258 -1.7685 -1.8141 -1.8616 -1.9101 -2.0345 -2.1620 -2.2920 -2.4240
 -1.6917 -1.6865 -1.6795 -1.6716 -1.6649 -1.6618 -1.6642 -1.6732 -1.6897 -1.7139
 -1.7465 -1.7871 -1.8327 -1.8807 -1.9298 -2.0545 -2.1805 -2.3083 -2.4371 -2.5646
 -1.7335 -1.7345 -1.7215 -1.7093 -1.7034 -1.7010 -1.7025 -1.7091 -1.7216 -1.7408
 -1.7678 -1.8038 -1.8475 -1.8953 -1.9447 -2.0702 -2.1958 -2.3218 -2.4484 -2.5737
 -2.6962
