 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
 -2.4620 -2.2944 -2.3820 -3.0391 -4.0871 -4.7364 -5.0132 -5.1053 -4.9608 -4.6051
 -4.9809 -5.4921 -5.1610 -4.3695 -3.8168 -3.9871
 -3.0254 -2.9030 -2.8701 -3.0918 -3.5133 -3.7918 -3.9536 -4.0689 -4.1179 -4.1037
 -4.3289 -4.5556 -4.4143 -4.0555 -3.8147 -4.0023 -4.1860 -4.3478 -4.5219
 -3.3212 -3.2717 -3.2227 -3.2416 -3.3275 -3.4041 -3.4877 -3.5858 -3.6932 -3.8055
 -3.9128 -3.9772 -3.9518 -3.8695 -3.8304 -4.0150 -4.2007 -4.3683 -4.5338 -4.6903
 -4.8410
 -3.3494 -3.4005 -3.4398 -3.4885 -3.5295 -3.5733 -3.6155 -3.6560 -3.6865 -3.7105
 -3.7326 -3.7569 -3.7735 -3.8116 -3.8639 -4.0252 -4.2126 -4.3831 -4.5464 -4.7030
 -4.8532 -4.9975 -5.1370
 -3.4602 -3.4844 -3.5063 -3.5361 -3.5687 -3.6064 -3.6465 -3.6866 -3.7246 -3.7577
 -3.7851 -3.8116 -3.8361 -3.8681 -3.9123 -4.0522 -4.2207 -4.3918 -4.5566 -4.7133
 -4.8627 -5.0060 -5.1439 -5.2771 -5.4063
 -3.5793 -3.5846 -3.5926 -3.6063 -3.6275 -3.6558 -3.6897 -3.7261 -3.7633 -3.7994
 -3.8325 -3.8622 -3.8908 -3.9177 -3.9574 -4.0814 -4.2333 -4.3997 -4.5641 -4.7211
 -4.8703 -5.0130 -5.1498 -5.2816 -5.4091 -5.5329
 -3.7066 -3.7011 -3.6987 -3.6991 -3.7060 -3.7215 -3.7451 -3.7745 -3.8071 -3.8411
 -3.8752 -3.9077 -3.9381 -3.9652 -3.9992 -4.1128 -4.2504 -4.4068 -4.5689 -4.7264
 -4.8760 -5.0185 -5.1548 -5.2857 -5.4120 -5.5342 -5.6530 -5.7687 -5.8815 -5.9912
 -3.8422 -3.8339 -3.8246 -3.8144 -3.8075 -3.8076 -3.8165 -3.8345 -3.8589 -3.8873
 -3.9180 -3.9499 -3.9813 -4.0103 -4.0407 -4.1413 -4.2707 -4.4160 -4.5720 -4.7288
 -4.8795 -5.0226 -5.1589 -5.2894 -5.4149 -5.5359 -5.6532 -5.7672 -5.8784 -5.9869
 -6.0928
 -3.9797 -3.9732 -3.9620 -3.9465 -3.9298 -3.9159 -3.9087 -3.9108 -3.9226 -3.9417
 -3.9655 -3.9928 -4.0223 -4.0524 -4.0814 -4.1700 -4.2898 -4.4280 -4.5760 -4.7290
 -4.8801 -5.0246 -5.1617 -5.2924 -5.4175 -5.5380 -5.6544 -5.7671 -5.8766 -5.9834
 -6.0880
 -4.1056 -4.1094 -4.1035 -4.0889 -4.0680 -4.0444 -4.0234 -4.0091 -4.0043 -4.0095
 -4.0228 -4.0419 -4.0657 -4.0927 -4.1206 -4.2014 -4.3098 -4.4415 -4.5840 -4.7316
 -4.8807 -5.0263 -5.1651 -5.2969 -5.4225 -5.5430 -5.6590 -5.7710 -5.8795 -5.9851
 -6.0880
 -4.2243 -4.2348 -4.2350 -4.2260 -4.2061 -4.1807 -4.1523 -4.1254 -4.1045 -4.0933
