 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F150W2
  0.6556  0.6611  0.6706  0.6789  0.6890  0.7009  0.7467  0.7460  0.7354  0.7137
  0.6817  0.6569  0.6109  0.5600  0.5086  0.3789  0.2424  0.1073 -0.0251
  0.6545  0.6363  0.6371  0.6549  0.6830  0.7017  0.7079  0.7054  0.6958  0.6791
  0.6525  0.6158  0.5723  0.5255  0.4773  0.3529  0.2240  0.0925 -0.0379 -0.1657
  0.6216  0.6121  0.6027  0.5977  0.6015  0.6180  0.6429  0.6577  0.6562  0.6413
  0.6183  0.5869  0.5463  0.5005  0.4528  0.3308  0.2058  0.0777 -0.0504 -0.1758
 -0.2981
  0.5929  0.5876  0.5791  0.5697  0.5625  0.5603  0.5649  0.5768  0.5900  0.5914
  0.5776  0.5531  0.5187  0.4760  0.4295  0.3093  0.1878  0.0638 -0.0616 -0.1852
 -0.3054 -0.4226
  0.5538  0.5550  0.5514  0.5441  0.5350  0.5264  0.5207  0.5186  0.5190  0.5206
  0.5176  0.5040  0.4806  0.4470  0.4055  0.2888  0.1699  0.0501 -0.0719 -0.1936
 -0.3124 -0.4280 -0.5403 -0.6497
  0.5031  0.5115  0.5147  0.5127  0.5065  0.4975  0.4879  0.4798  0.4730  0.4663
  0.4581  0.4466  0.4300  0.4053  0.3728  0.2683  0.1526  0.0363 -0.0818 -0.2010
 -0.3187 -0.4333 -0.5445 -0.6526 -0.7584 -0.8622 -0.9641 -1.0642 -1.1625 -1.2591
  0.4426  0.4567  0.4670  0.4719  0.4712  0.4655  0.4566  0.4465  0.4365  0.4265
  0.4153  0.4009  0.3830  0.3613  0.3340  0.2441  0.1356  0.0226 -0.0917 -0.2079
 -0.3241 -0.4381 -0.5487 -0.6560 -0.7602 -0.8614 -0.9605 -1.0584 -1.1557 -1.2525
 -1.3468
  0.3728  0.3922  0.4082  0.4200  0.4260  0.4259  0.4210  0.4124  0.4018  0.3906
