 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value =F1500W
 -2.8163 -2.8776 -2.9430 -3.0138 -3.0871 -3.2704 -3.4489 -3.6250 -3.7946 -3.9555
 -1.8814 -1.9976 -2.1122 -2.2257 -2.3382 -2.4469 -2.5485 -2.6416 -2.7250 -2.7971
 -2.8605 -2.9170 -2.9757 -3.0431 -3.1157 -3.2997 -3.4784 -3.6525 -3.8215 -3.9831
 -4.1367
 -1.8757 -1.9893 -2.1003 -2.2090 -2.3160 -2.4214 -2.5259 -2.6282 -2.7248 -2.8128
 -2.8863 -2.9469 -3.0009 -3.0632 -3.1329 -3.3184 -3.4980 -3.6709 -3.8392 -4.0008
 -4.1548 -4.3012
 -1.8729 -1.9851 -2.0937 -2.1992 -2.3022 -2.4030 -2.5019 -2.5990 -2.6955 -2.7907
 -2.8813 -2.9565 -3.0179 -3.0787 -3.1468 -3.3302 -3.5108 -3.6834 -3.8507 -4.0122
 -4.1663 -4.3130 -4.4529 -4.5869
 -1.8726 -1.9834 -2.0905 -2.1940 -2.2942 -2.3920 -2.4876 -2.5810 -2.6724 -2.7626
 -2.8529 -2.9403 -3.0126 -3.0812 -3.1542 -3.3377 -3.5189 -3.6916 -3.8581 -4.0194
 -4.1738 -4.3207 -4.4608 -4.5949 -4.7234 -4.8471 -4.9670 -5.0835 -5.1966 -5.3071
 -1.8765 -1.9845 -2.0897 -2.1915 -2.2900 -2.3857 -2.4790 -2.5702 -2.6594 -2.7465
 -2.8322 -2.9175 -2.9949 -3.0666 -3.1448 -3.3417 -3.5235 -3.6966 -3.8627 -4.0237
 -4.1783 -4.3258 -4.4662 -4.6004 -4.7289 -4.8523 -4.9714 -5.0869 -5.1991 -5.3082
 -5.4155
 -1.8872 -1.9903 -2.0922 -2.1917 -2.2884 -2.3824 -2.4740 -2.5636 -2.6513 -2.7370
 -2.8208 -2.9032 -2.9791 -3.0525 -3.1289 -3.3348 -3.5250 -3.6990 -3.8651 -4.0258
 -4.1808 -4.3288 -4.4698 -4.6044 -4.7330 -4.8564 -4.9751 -5.0897 -5.2009 -5.3092
 -5.4148
 -1.9088 -2.0052 -2.1017 -2.1972 -2.2913 -2.3833 -2.4733 -2.5613 -2.6477 -2.7324
 -2.8154 -2.8969 -2.9742 -3.0466 -3.1201 -3.3229 -3.5218 -3.7010 -3.8680 -4.0288
 -4.1843 -4.3331 -4.4748 -4.6099 -4.7390 -4.8627 -4.9814 -5.0957 -5.2064 -5.3139
 -5.4187
 -1.9386 -2.0284 -2.1181 -2.2080 -2.2978 -2.3867 -2.4744 -2.5605 -2.6451 -2.7283
 -2.8102 -2.8901 -2.9680 -3.0426 -3.1153 -3.3103 -3.5092 -3.6950 -3.8652 -4.0269
 -4.1827 -4.3322 -4.4747 -4.6105 -4.7402 -4.8643 -4.9833 -5.0977 -5.2081 -5.3151
 -5.4213
 -1.9771 -2.0615 -2.1452 -2.2284 -2.3124 -2.3966 -2.4808 -2.5643 -2.6469 -2.7282
 -2.8083 -2.8870 -2.9644 -3.0400 -3.1137 -3.3026 -3.4969 -3.6848 -3.8593 -4.0230
 -4.1798 -4.3300 -4.4733 -4.6099 -4.7404 -4.8652 -4.9849 -5.0997 -5.2102 -5.3170
 -5.4206
 -2.0201 -2.1024 -2.1821 -2.2598 -2.3373 -2.4157 -2.4949 -2.5745 -2.6543 -2.7333
 -2.8114 -2.8885 -2.9701 -3.0444 -3.1153 -3.2998 -3.4849 -3.6704 -3.8503
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8954 -1.9982 -2.0930 -2.1797 -2.2590 -2.3359 -2.4154 -2.5002 -2.5860 -2.6676
 -2.7440 -2.8178 -2.8919 -2.9674 -3.0429 -3.2273 -3.4044 -3.5782 -3.7495
 -1.9182 -2.0319 -2.1370 -2.2343 -2.3243 -2.4082 -2.4888 -2.5714 -2.6536 -2.7318
 -2.8041 -2.8725 -2.9423 -3.0155 -3.0902 -3.2751 -3.4524 -3.6242 -3.7924 -3.9532
 -1.9025 -2.0224 -2.1393 -2.2498 -2.3524 -2.4467 -2.5334 -2.6160 -2.6971 -2.7743
 -2.8452 -2.9101 -2.9750 -3.0450 -3.1186 -3.3042 -3.4828 -3.6540 -3.8203 -3.9809
 -4.1342
 -1.8880 -2.0031 -2.1169 -2.2291 -2.3394 -2.4467 -2.5470 -2.6387 -2.7232 -2.8023
 -2.8750 -2.9396 -2.9998 -3.0653 -3.1368 -3.3221 -3.5021 -3.6734 -3.8385 -3.9984
 -4.1519 -4.2984
 -1.8808 -1.9929 -2.1026 -2.2109 -2.3176 -2.4225 -2.5254 -2.6256 -2.7215 -2.8098
 -2.8892 -2.9599 -3.0212 -3.0817 -3.1497 -3.3333 -3.5142 -3.6859 -3.8503 -4.0096
 -4.1631 -4.3099 -4.4500 -4.5843
 -1.8780 -1.9886 -2.0960 -2.2011 -2.3044 -2.4059 -2.5052 -2.6018 -2.6961 -2.7890
 -2.8783 -2.9593 -3.0304 -3.0946 -3.1604 -3.3402 -3.5216 -3.6939 -3.8582 -4.0167
 -4.1701 -4.3172 -4.4576 -4.5920 -4.7208 -4.8452 -4.9658 -5.0827 -5.1961 -5.3062
 -1.8770 -1.9871 -2.0934 -2.1966 -2.2973 -2.3958 -2.4924 -2.5866 -2.6780 -2.7667
 -2.8538 -2.9388 -3.0173 -3.0904 -3.1632 -3.3449 -3.5259 -3.6988 -3.8632 -4.0212
 -4.1744 -4.3218 -4.4626 -4.5972 -4.7260 -4.8499 -4.9696 -5.0857 -5.1984 -5.3074
 -5.4143
 -1.8775 -1.9866 -2.0924 -2.1947 -2.2939 -2.3903 -2.4846 -2.5767 -2.6665 -2.7536
 -2.8379 -2.9201 -2.9982 -3.0725 -3.1491 -3.3465 -3.5283 -3.7016 -3.8662 -4.0241
 -4.1769 -4.3247 -4.4659 -4.6008 -4.7298 -4.8536 -4.9729 -5.0882 -5.2001 -5.3086
 -5.4138
 -1.8830 -1.9895 -2.0939 -2.1954 -2.2937 -2.3889 -2.4815 -2.5719 -2.6603 -2.7465
 -2.8301 -2.9109 -2.9879 -3.0607 -3.1348 -3.3375 -3.5310 -3.7053 -3.8704 -4.0283
 -4.1810 -4.3289 -4.4707 -4.6063 -4.7357 -4.8597 -4.9789 -5.0939 -5.2051 -5.3130
 -5.4179
 -1.8925 -1.9949 -2.0965 -2.1960 -2.2930 -2.3872 -2.4786 -2.5676 -2.6546 -2.7397
 -2.8226 -2.9030 -2.9804 -3.0540 -3.1258 -3.3215 -3.5225 -3.7039 -3.8701 -4.0281
 -4.1805 -4.3284 -4.4706 -4.6067 -4.7367 -4.8611 -4.9806 -5.0954 -5.2064 -5.3138
 -5.4204
 -1.9099 -2.0069 -2.1041 -2.2003 -2.2949 -2.3876 -2.4778 -2.5656 -2.6513 -2.7352
 -2.8172 -2.8972 -2.9749 -3.0494 -3.1224 -3.3100 -3.5084 -3.6976 -3.8681 -4.0269
 -4.1792 -4.3269 -4.4695 -4.6061 -4.7368 -4.8618 -4.9818 -5.0970 -5.2080 -5.3153
 -5.4192
 -1.9364 -2.0274 -2.1189 -2.2105 -2.3015 -2.3914 -2.4798 -2.5663 -2.6509 -2.7335
 -2.8143 -2.8938 -2.9745 -3.0497 -3.1246 -3.3030 -3.4887 -3.6864 -3.8644
 [Fe/H] = -1.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8753 -1.9738 -2.0639 -2.1460 -2.2199 -2.2931 -2.3734 -2.4640 -2.5559 -2.6452
 -2.7302 -2.8117 -2.8905 -2.9681 -3.0443 -3.2281 -3.4037 -3.5739 -3.7419
 -1.9174 -2.0240 -2.1222 -2.2117 -2.2932 -2.3683 -2.4449 -2.5298 -2.6163 -2.7012
 -2.7826 -2.8605 -2.9373 -3.0141 -3.0905 -3.2764 -3.4534 -3.6239 -3.7892 -3.9496
 -1.9292 -2.0439 -2.1498 -2.2469 -2.3351 -2.4147 -2.4908 -2.5723 -2.6559 -2.7386
 -2.8181 -2.8937 -2.9676 -3.0424 -3.1183 -3.3054 -3.4840 -3.6550 -3.8190 -3.9778
 -4.1308
 -1.9084 -2.0293 -2.1458 -2.2548 -2.3542 -2.4432 -2.5226 -2.6026 -2.6844 -2.7656
 -2.8442 -2.9186 -2.9899 -3.0618 -3.1359 -3.3230 -3.5029 -3.6744 -3.8381 -3.9957
 -4.1483 -4.2948
 -1.8902 -2.0068 -2.1201 -2.2304 -2.3378 -2.4411 -2.5351 -2.6206 -2.7035 -2.7850
 -2.8640 -2.9386 -3.0085 -3.0772 -3.1485 -3.3338 -3.5146 -3.6865 -3.8502 -4.0072
 -4.1593 -4.3058 -4.4462 -4.5809
 -1.8826 -1.9936 -2.1020 -2.2089 -2.3138 -2.4160 -2.5151 -2.6105 -2.7020 -2.7894
 -2.8726 -2.9510 -3.0236 -3.0913 -3.1592 -3.3406 -3.5217 -3.6941 -3.8581 -4.0148
 -4.1663 -4.3128 -4.4533 -4.5880 -4.7174 -4.8423 -4.9634 -5.0812 -5.1955 -5.3055
 -1.8812 -1.9902 -2.0955 -2.1988 -2.3008 -2.4012 -2.4990 -2.5932 -2.6842 -2.7730
 -2.8607 -2.9454 -3.0254 -3.0992 -3.1688 -3.3454 -3.5260 -3.6988 -3.8632 -4.0200
 -4.1710 -4.3172 -4.4580 -4.5927 -4.7220 -4.8464 -4.9668 -5.0837 -5.1972 -5.3069
 -5.4130
 -1.8817 -1.9904 -2.0944 -2.1955 -2.2947 -2.3926 -2.4886 -2.5822 -2.6726 -2.7595
 -2.8438 -2.9267 -3.0088 -3.0889 -3.1665 -3.3495 -3.5285 -3.7018 -3.8665 -4.0236
 -4.1743 -4.3201 -4.4608 -4.5958 -4.7253 -4.8496 -4.9695 -5.0855 -5.1982 -5.3075
 -5.4128
 -1.8834 -1.9923 -2.0963 -2.1968 -2.2946 -2.3904 -2.4845 -2.5766 -2.6664 -2.7532
 -2.8365 -2.9167 -2.9948 -3.0724 -3.1513 -3.3503 -3.5325 -3.7060 -3.8713 -4.0286
 -4.1793 -4.3248 -4.4655 -4.6008 -4.7306 -4.8550 -4.9750 -5.0906 -5.2028 -5.3115
 -5.4169
 -1.8834 -1.9921 -2.0960 -2.1966 -2.2941 -2.3887 -2.4813 -2.5717 -2.6603 -2.7465
 -2.8299 -2.9101 -2.9870 -3.0617 -3.1365 -3.3350 -3.5312 -3.7062 -3.8719 -4.0294
 -4.1800 -4.3251 -4.4655 -4.6011 -4.7312 -4.8560 -4.9761 -5.0916 -5.2034 -5.3117
 -5.4167
 -1.8854 -1.9925 -2.0959 -2.1962 -2.2933 -2.3878 -2.4797 -2.5690 -2.6563 -2.7416
 -2.8246 -2.9051 -2.9825 -3.0571 -3.1300 -3.3196 -3.5193 -3.7049 -3.8718 -4.0297
 -4.1802 -4.3248 -4.4649 -4.6006 -4.7311 -4.8565 -4.9770 -5.0928 -5.2045 -5.3126
 -5.4172
 -1.8921 -1.9954 -2.0972 -2.1965 -2.2933 -2.3875 -2.4789 -2.5677 -2.6541 -2.7384
 -2.8207 -2.9009 -2.9789 -3.0544 -3.1318 -3.3041 -3.4968 -3.7021 -3.8710
 [Fe/H] = -0.75 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8630 -1.9594 -2.0476 -2.1283 -2.2017 -2.2749 -2.3554 -2.4463 -2.5403 -2.6332
 -2.7225 -2.8079 -2.8898 -2.9686 -3.0450 -3.2278 -3.4021 -3.5716 -3.7370
 -1.9110 -2.0156 -2.1119 -2.1993 -2.2788 -2.3518 -2.4261 -2.5102 -2.5975 -2.6853
 -2.7710 -2.8537 -2.9341 -3.0129 -3.0902 -3.2763 -3.4526 -3.6227 -3.7874 -3.9469
 -1.9317 -2.0428 -2.1455 -2.2395 -2.3243 -2.3998 -2.4720 -2.5522 -2.6357 -2.7202
 -2.8035 -2.8842 -2.9626 -3.0402 -3.1173 -3.3052 -3.4834 -3.6543 -3.8183 -3.9760
 -4.1288
 -1.9240 -2.0443 -2.1559 -2.2582 -2.3506 -2.4325 -2.5055 -2.5828 -2.6637 -2.7459
 -2.8273 -2.9065 -2.9831 -3.0587 -3.1346 -3.3227 -3.5023 -3.6737 -3.8377 -3.9946
 -4.1465 -4.2930
 -1.9070 -2.0221 -2.1333 -2.2459 -2.3517 -2.4471 -2.5286 -2.6060 -2.6855 -2.7661
 -2.8462 -2.9243 -2.9995 -3.0729 -3.1467 -3.3334 -3.5140 -3.6858 -3.8499 -4.0066
 -4.1578 -4.3041 -4.4445 -4.5792
 -1.8907 -1.9980 -2.1087 -2.2177 -2.3243 -2.4268 -2.5226 -2.6112 -2.6960 -2.7787
 -2.8596 -2.9384 -3.0136 -3.0854 -3.1567 -3.3402 -3.5211 -3.6934 -3.8577 -4.0145
 -4.1652 -4.3111 -4.4514 -4.5861 -4.7156 -4.8407 -4.9621 -5.0801 -5.1948 -5.3054
 -1.8815 -1.9911 -2.0974 -2.2017 -2.3047 -2.4055 -2.5022 -2.5940 -2.6831 -2.7713
 -2.8579 -2.9415 -3.0209 -3.0957 -3.1664 -3.3450 -3.5255 -3.6983 -3.8629 -4.0199
 -4.1704 -4.3157 -4.4558 -4.5905 -4.7199 -4.8445 -4.9652 -5.0823 -5.1963 -5.3066
 -5.4128
 -1.8826 -1.9910 -2.0948 -2.1958 -2.2953 -2.3935 -2.4894 -2.5820 -2.6710 -2.7569
 -2.8418 -2.9268 -3.0110 -3.0926 -3.1698 -3.3492 -3.5282 -3.7014 -3.8663 -4.0235
 -4.1740 -4.3188 -4.4587 -4.5934 -4.7228 -4.8472 -4.9674 -5.0839 -5.1969 -5.3068
 -5.4126
 -1.8857 -1.9943 -2.0975 -2.1969 -2.2941 -2.3898 -2.4840 -2.5762 -2.6655 -2.7516
 -2.8344 -2.9153 -2.9959 -3.0771 -3.1585 -3.3538 -3.5325 -3.7059 -3.8713 -4.0288
 -4.1793 -4.3237 -4.4633 -4.5981 -4.7277 -4.8524 -4.9726 -5.0886 -5.2011 -5.3105
 -5.4163
 -1.8852 -1.9949 -2.0983 -2.1975 -2.2937 -2.3879 -2.4805 -2.5711 -2.6599 -2.7461
 -2.8292 -2.9092 -2.9868 -3.0636 -3.1414 -3.3422 -3.5331 -3.7064 -3.8721 -4.0298
 -4.1802 -4.3244 -4.4635 -4.5983 -4.7282 -4.8531 -4.9734 -5.0893 -5.2014 -5.3102
 -5.4156
 -1.8842 -1.9938 -2.0982 -2.1977 -2.2940 -2.3876 -2.4792 -2.5686 -2.6563 -2.7419
 -2.8252 -2.9057 -2.9831 -3.0583 -3.1326 -3.3255 -3.5245 -3.7063 -3.8724 -4.0302
 -4.1807 -4.3247 -4.4634 -4.5979 -4.7281 -4.8534 -4.9741 -5.0902 -5.2023 -5.3107
 -5.4158
 -1.8848 -1.9930 -2.0972 -2.1972 -2.2938 -2.3875 -2.4788 -2.5676 -2.6544 -2.7391
 -2.8219 -2.9025 -2.9806 -3.0561 -3.1321 -3.3037 -3.5067 -3.7056 -3.8722
 [Fe/H] = -0.50 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8497 -1.9438 -2.0300 -2.1096 -2.1830 -2.2567 -2.3374 -2.4285 -2.5245 -2.6208
 -2.7142 -2.8032 -2.8878 -2.9684 -3.0456 -3.2271 -3.3997 -3.5683 -3.7331
 -1.9031 -2.0058 -2.1000 -2.1856 -2.2637 -2.3355 -2.4081 -2.4909 -2.5788 -2.6692
 -2.7590 -2.8461 -2.9300 -3.0110 -3.0895 -3.2756 -3.4509 -3.6207 -3.7853 -3.9439
 -1.9295 -2.0383 -2.1388 -2.2304 -2.3127 -2.3856 -2.4548 -2.5329 -2.6159 -2.7020
 -2.7887 -2.8740 -2.9567 -3.0371 -3.1158 -3.3045 -3.4820 -3.6526 -3.8170 -3.9743
 -4.1265
 -1.9348 -2.0502 -2.1571 -2.2552 -2.3436 -2.4212 -2.4897 -2.5643 -2.6439 -2.7265
 -2.8104 -2.8938 -2.9751 -3.0544 -3.1324 -3.3219 -3.5011 -3.6722 -3.8366 -3.9936
 -4.1448 -4.2912
 -1.9110 -2.0334 -2.1504 -2.2591 -2.3578 -2.4445 -2.5176 -2.5898 -2.6668 -2.7467
 -2.8280 -2.9094 -2.9892 -3.0671 -3.1438 -3.3325 -3.5129 -3.6844 -3.8489 -4.0060
 -4.1567 -4.3025 -4.4428 -4.5775
 -1.8895 -2.0056 -2.1198 -2.2317 -2.3396 -2.4408 -2.5297 -2.6070 -2.6845 -2.7634
 -2.8432 -2.9229 -3.0014 -3.0778 -3.1529 -3.3393 -3.5203 -3.6923 -3.8568 -4.0141
 -4.1646 -4.3098 -4.4497 -4.5842 -4.7137 -4.8389 -4.9604 -5.0787 -5.1938 -5.3049
 -1.8815 -1.9926 -2.1011 -2.2078 -2.3127 -2.4142 -2.5094 -2.5976 -2.6832 -2.7678
 -2.8508 -2.9321 -3.0113 -3.0876 -3.1613 -3.3441 -3.5248 -3.6975 -3.8621 -4.0195
 -4.1701 -4.3146 -4.4541 -4.5884 -4.7177 -4.8424 -4.9632 -5.0807 -5.1950 -5.3058
 -5.4127
 -1.8817 -1.9903 -2.0949 -2.1970 -2.2977 -2.3967 -2.4921 -2.5825 -2.6690 -2.7540
 -2.8397 -2.9256 -3.0100 -3.0910 -3.1679 -3.3483 -3.5277 -3.7008 -3.8657 -4.0231
 -4.1738 -4.3180 -4.4570 -4.5910 -4.7202 -4.8447 -4.9652 -5.0819 -5.1954 -5.3056
 -5.4122
 -1.8865 -1.9945 -2.0974 -2.1967 -2.2940 -2.3900 -2.4842 -2.5754 -2.6632 -2.7478
 -2.8304 -2.9129 -2.9964 -3.0804 -3.1631 -3.3545 -3.5321 -3.7055 -3.8709 -4.0286
 -4.1791 -4.3232 -4.4617 -4.5957 -4.7249 -4.8495 -4.9699 -5.0863 -5.1991 -5.3089
 -5.4154
 -1.8876 -1.9970 -2.0997 -2.1980 -2.2933 -2.3869 -2.4792 -2.5696 -2.6579 -2.7433
 -2.8257 -2.9059 -2.9851 -3.0647 -3.1456 -3.3483 -3.5333 -3.7062 -3.8719 -4.0296
 -4.1801 -4.3241 -4.4622 -4.5959 -4.7252 -4.8499 -4.9704 -5.0866 -5.1990 -5.3082
 -5.4141
 -1.8864 -1.9969 -2.1013 -2.1996 -2.2945 -2.3871 -2.4778 -2.5670 -2.6546 -2.7401
 -2.8232 -2.9034 -2.9813 -3.0577 -3.1343 -3.3316 -3.5290 -3.7066 -3.8724 -4.0303
 -4.1807 -4.3246 -4.4625 -4.5959 -4.7251 -4.8501 -4.9708 -5.0872 -5.1995 -5.3083
 -5.4139
 -1.8841 -1.9949 -2.1001 -2.2000 -2.2953 -2.3878 -2.4781 -2.5665 -2.6531 -2.7380
 -2.8210 -2.9017 -2.9799 -3.0558 -3.1292 -3.3044 -3.5192 -3.7067 -3.8724
 [Fe/H] = -0.25 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8358 -1.9277 -2.0122 -2.0912 -2.1644 -2.2381 -2.3190 -2.4108 -2.5091 -2.6085
 -2.7052 -2.7975 -2.8848 -2.9674 -3.0455 -3.2265 -3.3968 -3.5640 -3.7288
 -1.8946 -1.9952 -2.0873 -2.1712 -2.2480 -2.3190 -2.3900 -2.4716 -2.5605 -2.6536
 -2.7471 -2.8380 -2.9252 -3.0086 -3.0884 -3.2749 -3.4489 -3.6176 -3.7825 -3.9407
 -1.9253 -2.0322 -2.1306 -2.2200 -2.3003 -2.3714 -2.4383 -2.5141 -2.5966 -2.6843
 -2.7743 -2.8636 -2.9501 -3.0335 -3.1139 -3.3037 -3.4804 -3.6502 -3.8150 -3.9728
 -4.1243
 -1.9379 -2.0501 -2.1541 -2.2494 -2.3350 -2.4098 -2.4753 -2.5468 -2.6248 -2.7077
 -2.7940 -2.8810 -2.9665 -3.0494 -3.1297 -3.3211 -3.4999 -3.6703 -3.8350 -3.9927
 -4.1436 -4.2895
 -1.9278 -2.0481 -2.1600 -2.2628 -2.3559 -2.4376 -2.5061 -2.5742 -2.6487 -2.7278
 -2.8103 -2.8947 -2.9785 -3.0605 -3.1402 -3.3316 -3.5120 -3.6830 -3.8475 -4.0054
 -4.1562 -4.3014 -4.4414 -4.5759
 -1.8981 -2.0182 -2.1361 -2.2495 -2.3553 -2.4500 -2.5292 -2.5978 -2.6700 -2.7462
 -2.8255 -2.9068 -2.9886 -3.0693 -3.1480 -3.3383 -3.5195 -3.6913 -3.8557 -4.0136
 -4.1645 -4.3092 -4.4486 -4.5829 -4.7121 -4.8371 -4.9588 -5.0773 -5.1926 -5.3039
 -1.8831 -1.9966 -2.1081 -2.2181 -2.3256 -2.4284 -2.5228 -2.6048 -2.6823 -2.7601
 -2.8387 -2.9184 -2.9983 -3.0774 -3.1549 -3.3429 -3.5243 -3.6967 -3.8613 -4.0190
 -4.1700 -4.3144 -4.4533 -4.5871 -4.7161 -4.8406 -4.9615 -5.0791 -5.1936 -5.3048
 -5.4121
 -1.8800 -1.9897 -2.0960 -2.2004 -2.3033 -2.4038 -2.4992 -2.5872 -2.6707 -2.7541
 -2.8382 -2.9219 -3.0040 -3.0841 -3.1616 -3.3468 -3.5273 -3.7004 -3.8652 -4.0227
 -4.1737 -4.3180 -4.4563 -4.5897 -4.7184 -4.8427 -4.9631 -5.0800 -5.1937 -5.3042
 -5.4114
 -1.8848 -1.9930 -2.0964 -2.1967 -2.2952 -2.3923 -2.4868 -2.5766 -2.6620 -2.7447
 -2.8274 -2.9115 -2.9967 -3.0815 -3.1639 -3.3530 -3.5318 -3.7052 -3.8706 -4.0282
 -4.1790 -4.3233 -4.4614 -4.5944 -4.7230 -4.8473 -4.9676 -5.0841 -5.1972 -5.3072
 -5.4140
 -1.8883 -1.9968 -2.0994 -2.1976 -2.2930 -2.3868 -2.4792 -2.5690 -2.6560 -2.7398
 -2.8213 -2.9019 -2.9831 -3.0656 -3.1491 -3.3519 -3.5332 -3.7061 -3.8717 -4.0294
 -4.1800 -4.3242 -4.4621 -4.5949 -4.7233 -4.8475 -4.9677 -5.0840 -5.1967 -5.3061
 -5.4124
 -1.8891 -1.9992 -2.1027 -2.2006 -2.2947 -2.3864 -2.4767 -2.5655 -2.6525 -2.7372
 -2.8194 -2.8994 -2.9779 -3.0563 -3.1355 -3.3375 -3.5323 -3.7067 -3.8724 -4.0303
 -4.1808 -4.3248 -4.4627 -4.5953 -4.7235 -4.8478 -4.9680 -5.0843 -5.1968 -5.3058
 -5.4117
 -1.8869 -1.9984 -2.1035 -2.2027 -2.2968 -2.3880 -2.4772 -2.5648 -2.6511 -2.7357
 -2.8183 -2.8988 -2.9771 -3.0538 -3.1231 -3.3098 -3.5291 -3.7070 -3.8727
 [Fe/H] =  0.00 [alpha/Fe] = 0.00 BC value =F1500W
 -1.8206 -1.9101 -1.9934 -2.0718 -2.1461 -2.2178 -2.2974 -2.3919 -2.4933 -2.5954
 -2.6949 -2.7899 -2.8797 -2.9640 -3.0435 -3.2245 -3.3925 -3.5582 -3.7230
 -1.8849 -1.9831 -2.0730 -2.1552 -2.2301 -2.2991 -2.3683 -2.4499 -2.5410 -2.6372
 -2.7338 -2.8280 -2.9181 -3.0038 -3.0851 -3.2726 -3.4452 -3.6128 -3.7779 -3.9368
 -1.9198 -2.0245 -2.1206 -2.2076 -2.2854 -2.3541 -2.4185 -2.4922 -2.5753 -2.6654
 -2.7586 -2.8514 -2.9413 -3.0275 -3.1098 -3.3012 -3.4773 -3.6460 -3.8111 -3.9699
 -4.1216
