 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.0793
 -0.2170 -0.1687 -0.1198 -0.0680 -0.0137  0.0413  0.0933  0.1401  0.1806  0.2141
  0.2388  0.2538  0.2637  0.2755  0.2929  0.3519  0.3976  0.4194  0.4207  0.4044
  0.3746  0.3377  0.2987  0.2589  0.2183  0.1762  0.1329  0.0874  0.0384 -0.0151
 -0.0737
 -0.1447 -0.0966 -0.0526 -0.0094  0.0347  0.0803  0.1263  0.1703  0.2103  0.2460
  0.2769  0.3021  0.3210  0.3338  0.3432  0.3698  0.4037  0.4233  0.4241  0.4081
  0.3779  0.3387  0.2964  0.2539  0.2115  0.1688  0.1251  0.0794  0.0318 -0.0176
 -0.0685
 -0.0826 -0.0317  0.0130  0.0527  0.0901  0.1270  0.1643  0.2021  0.2383  0.2719
  0.3023  0.3292  0.3523  0.3712  0.3855  0.4053  0.4191  0.4311  0.4309  0.4156
  0.3861  0.3456  0.3002  0.2539  0.2085  0.1638  0.1191  0.0744  0.0290 -0.0177
 -0.0668
 -0.0352  0.0231  0.0714  0.1128  0.1488  0.1808  0.2110  0.2410  0.2709  0.3002
  0.3275  0.3523  0.3747  0.3945  0.4112  0.4369  0.4447  0.4457  0.4410  0.4256
  0.3973  0.3570  0.3094  0.2595  0.2101  0.1620  0.1150  0.0689  0.0232 -0.0228
 -0.0697
 -0.0048  0.0638  0.1184  0.1645  0.2031  0.2356  0.2634  0.2880  0.3112  0.3344
  0.3570  0.3781  0.3976  0.4151  0.4309  0.4589  0.4687  0.4656  0.4550
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value =  I   
 -1.0165 -0.8906 -0.7168 -0.5589 -0.4166 -0.2982 -0.2116 -0.1406 -0.0749 -0.0087
  0.0528  0.1110  0.1662  0.2184  0.2677  0.3750  0.4530  0.4957  0.5033
 -0.7818 -0.7981 -0.7004 -0.5500 -0.4115 -0.2901 -0.1978 -0.1243 -0.0586  0.0047
  0.0632  0.1183  0.1705  0.2199  0.2665  0.3664  0.4370  0.4747  0.4810  0.4653
 -0.6269 -0.5645 -0.5776 -0.5292 -0.4077 -0.2895 -0.1885 -0.1107 -0.0451  0.0159
  0.0716  0.1237  0.1730  0.2196  0.2637  0.3578  0.4233  0.4577  0.4639  0.4491
  0.4221
 -0.5601 -0.4577 -0.3834 -0.3668 -0.3627 -0.2833 -0.1850 -0.0997 -0.0325  0.0269
  0.0802  0.1296  0.1761  0.2201  0.2617  0.3508  0.4124  0.4444  0.4504  0.4364
  0.4100  0.3774
 -0.5027 -0.4058 -0.3116 -0.2354 -0.1916 -0.1858 -0.1616 -0.0925 -0.0208  0.0385
  0.0903  0.1371  0.1811  0.2226  0.2618  0.3461  0.4045  0.4346  0.4401  0.4267
  0.4006  0.3682  0.3321  0.2927
 -0.4423 -0.3577 -0.2703 -0.1857 -0.1133 -0.0595 -0.0306 -0.0223  0.0021  0.0521
  0.1025  0.1471  0.1886  0.2276  0.2644  0.3440  0.3994  0.4278  0.4329  0.4198
  0.3936  0.3607  0.3246  0.2857  0.2439  0.1985  0.1492  0.0961  0.0398 -0.0180
 -0.3773 -0.3043 -0.2282 -0.1511 -0.0769 -0.0112  0.0427  0.0821  0.1039  0.1139
  0.1321  0.1639  0.1999  0.2357  0.2701  0.3448  0.3972  0.4241  0.4288  0.4157
  0.3895  0.3555  0.3183  0.2792  0.2379  0.1942  0.1478  0.0981  0.0444 -0.0136
 -0.0717
 -0.3125 -0.2452 -0.1793 -0.1126 -0.0458  0.0184  0.0766  0.1260  0.1659  0.1956
  0.2133  0.2235  0.2361  0.2556  0.2812  0.3488  0.3979  0.4234  0.4277  0.4149
  0.3886  0.3534  0.3143  0.2738  0.2321  0.1889  0.1443  0.0973  0.0470 -0.0074
 -0.0664
 -0.2533 -0.1853 -0.1237 -0.0654 -0.0079  0.0488  0.1035  0.1538  0.1975  0.2346
  0.2647  0.2869  0.3014  0.3111  0.3208  0.3590  0.4026  0.4260  0.4298  0.4172
  0.3909  0.3544  0.3129  0.2698  0.2265  0.1826  0.1377  0.0915  0.0437 -0.0071
 -0.0609
 -0.2041 -0.1330 -0.0699 -0.0142  0.0366  0.0853  0.1328  0.1788  0.2213  0.2592
  0.2920  0.3197  0.3420  0.3588  0.3708  0.3901  0.4123  0.4319  0.4351  0.4230
  0.3974  0.3605  0.3167  0.2705  0.2244  0.1786  0.1328  0.0868  0.0400 -0.0081
 -0.0584
 -0.1688 -0.0906 -0.0237  0.0346  0.0852  0.1291  0.1699  0.2091  0.2469  0.2822
  0.3141  0.3421  0.3663  0.3865  0.4029  0.4271  0.4369  0.4431  0.4435  0.4315
  0.4068  0.3704  0.3254  0.2762  0.2265  0.1776  0.1296  0.0823  0.0353 -0.0121
 -0.0600
 -0.1515 -0.0619  0.0116  0.0752  0.1298  0.1752  0.2132  0.2472  0.2789  0.3093
  0.3379  0.3639  0.3869  0.4069  0.4241  0.4536  0.4640  0.4629  0.4558
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value =  I   
 -1.0330 -0.8549 -0.6747 -0.5226 -0.3929 -0.2788 -0.1924 -0.1207 -0.0584  0.0045
  0.0629  0.1179  0.1697  0.2187  0.2648  0.3670  0.4451  0.4918  0.5096
 -0.8835 -0.8340 -0.6787 -0.5180 -0.3837 -0.2694 -0.1798 -0.1076 -0.0432  0.0172
  0.0729  0.1251  0.1743  0.2207  0.2647  0.3608  0.4325  0.4752  0.4877  0.4757
 -0.6638 -0.6581 -0.6456 -0.5211 -0.3822 -0.2653 -0.1701 -0.0950 -0.0307  0.0282
  0.0814  0.1309  0.1774  0.2214  0.2631  0.3543  0.4215  0.4604  0.4714  0.4603
  0.4345
 -0.5896 -0.4872 -0.4489 -0.4582 -0.3807 -0.2657 -0.1650 -0.0839 -0.0186  0.0389
  0.0901  0.1372  0.1812  0.2228  0.2621  0.3487  0.4125  0.4487  0.4587  0.4482
  0.4234  0.3906
 -0.5447 -0.4324 -0.3347 -0.2745 -0.2664 -0.2452 -0.1631 -0.0774 -0.0073  0.0496
  0.1000  0.1449  0.1866  0.2258  0.2629  0.3449  0.4056  0.4398  0.4490  0.4388
  0.4147  0.3825  0.3459  0.3057
 -0.4997 -0.3958 -0.2945 -0.2043 -0.1370 -0.1013 -0.0928 -0.0621  0.0006  0.0611
  0.1110  0.1545  0.1941  0.2310  0.2660  0.3432  0.4010  0.4335  0.4420  0.4320
  0.4084  0.3762  0.3396  0.3001  0.2575  0.2111  0.1607  0.1057  0.0475 -0.0095
 -0.4510 -0.3570 -0.2635 -0.1734 -0.0928 -0.0269  0.0205  0.0466  0.0582  0.0821
  0.1247  0.1665  0.2041  0.2388  0.2716  0.3441  0.3987  0.4296  0.4378  0.4279
  0.4046  0.3721  0.3348  0.2949  0.2527  0.2079  0.1603  0.1091  0.0539 -0.0048
 -0.0632
 -0.4019 -0.3131 -0.2284 -0.1461 -0.0680  0.0035  0.0642  0.1125  0.1475  0.1686
  0.1804  0.1966  0.2214  0.2506  0.2802  0.3477  0.3991  0.4284  0.4362  0.4266
  0.4034  0.3705  0.3319  0.2909  0.2483  0.2040  0.1573  0.1086  0.0572  0.0020
 -0.0575
 -0.3577 -0.2684 -0.1868 -0.1117 -0.0405  0.0267  0.0886  0.1427  0.1875  0.2233
  0.2498  0.2668  0.2777  0.2884  0.3030  0.3554  0.4029  0.4303  0.4374  0.4279
  0.4049  0.3715  0.3313  0.2881  0.2439  0.1990  0.1527  0.1051  0.0557  0.0039
 -0.0516
 -0.3232 -0.2301 -0.1471 -0.0736 -0.0079  0.0531  0.1102  0.1632  0.2102  0.2503
  0.2836  0.3102  0.3302  0.3438  0.3533  0.3760  0.4096  0.4348  0.4414  0.4323
  0.4099  0.3765  0.3351  0.2895  0.2428  0.1962  0.1492  0.1017  0.0534  0.0038
 -0.0481
 -0.3019 -0.2018 -0.1143 -0.0374  0.0286  0.0857  0.1375  0.1857  0.2302  0.2704
  0.3053  0.3347  0.3592  0.3787  0.3936  0.4148  0.4285  0.4430  0.4482  0.4393
  0.4177  0.3847  0.3427  0.2951  0.2455  0.1961  0.1471  0.0985  0.0501  0.0012
 -0.0481
 -0.2980 -0.1861 -0.0920 -0.0096  0.0616  0.1209  0.1705  0.2144  0.2543  0.2913
  0.3249  0.3544  0.3796  0.4009  0.4183  0.4469  0.4576  0.4601  0.4584
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value =  I   
 -1.0049 -0.8052 -0.6284 -0.4864 -0.3663 -0.2602 -0.1768 -0.1029 -0.0408  0.0179
  0.0738  0.1265  0.1757  0.2218  0.2653  0.3619  0.4383  0.4901  0.5132
 -0.8678 -0.8234 -0.6433 -0.4839 -0.3551 -0.2481 -0.1631 -0.0909 -0.0278  0.0303
  0.0839  0.1339  0.1806  0.2246  0.2661  0.3578  0.4289  0.4752  0.4936  0.4866
 -0.7296 -0.7525 -0.6518 -0.4950 -0.3549 -0.2404 -0.1517 -0.0785 -0.0159  0.0413
  0.0926  0.1400  0.1844  0.2261  0.2655  0.3530  0.4204  0.4629  0.4789  0.4718
  0.4482
 -0.6113 -0.5328 -0.5473 -0.4928 -0.3635 -0.2423 -0.1445 -0.0677 -0.0043  0.0520
  0.1016  0.1467  0.1887  0.2281  0.2654  0.3485  0.4130  0.4530  0.4674  0.4605
  0.4380  0.4056
 -0.5733 -0.4507 -0.3645 -0.3470 -0.3381 -0.2468 -0.1444 -0.0597  0.0066  0.0622
  0.1114  0.1546  0.1944  0.2316  0.2667  0.3454  0.4071  0.4452  0.4585  0.4517
  0.4301  0.3986  0.3616  0.3208
 -0.5438 -0.4210 -0.3103 -0.2237 -0.1773 -0.1700 -0.1353 -0.0578  0.0152  0.0731
  0.1219  0.1642  0.2021  0.2372  0.2702  0.3441  0.4028  0.4393  0.4520  0.4452
  0.4242  0.3934  0.3567  0.3164  0.2728  0.2254  0.1736  0.1172  0.0581  0.0005
 -0.5124 -0.3963 -0.2868 -0.1881 -0.1062 -0.0483 -0.0180 -0.0051  0.0275  0.0827
  0.1332  0.1754  0.2118  0.2450  0.2760  0.3452  0.4006  0.4355  0.4477  0.4410
  0.4205  0.3900  0.3531  0.3127  0.2697  0.2237  0.1747  0.1220  0.0652  0.0057
 -0.0529
 -0.4824 -0.3690 -0.2647 -0.1686 -0.0815 -0.0070  0.0517  0.0933  0.1178  0.1322
  0.1545  0.1894  0.2240  0.2553  0.2843  0.3489  0.4007  0.4338  0.4457  0.4392
  0.4191  0.3887  0.3513  0.3100  0.2667  0.2213  0.1734  0.1230  0.0698  0.0132
 -0.0470
 -0.4554 -0.3410 -0.2385 -0.1464 -0.0627  0.0130  0.0793  0.1340  0.1768  0.2081
  0.2284  0.2415  0.2559  0.2750  0.2978  0.3560  0.4042  0.4352  0.4462  0.4399
  0.4198  0.3893  0.3511  0.3084  0.2637  0.2179  0.1703  0.1213  0.0703  0.0166
 -0.0403
 -0.4378 -0.3196 -0.2146 -0.1227 -0.0419  0.0305  0.0957  0.1537  0.2028  0.2430
  0.2748  0.2986  0.3149  0.3260  0.3355  0.3681  0.4098  0.4387  0.4492  0.4432
  0.4236  0.3932  0.3544  0.3102  0.2637  0.2164  0.1683  0.1195  0.0695  0.0176
 -0.0356
 -0.4328 -0.3070 -0.1973 -0.1010 -0.0186  0.0519  0.1141  0.1700  0.2198  0.2630
  0.2991  0.3286  0.3521  0.3698  0.3824  0.4016  0.4220  0.4452  0.4547  0.4489
  0.4299  0.3999  0.3609  0.3155  0.2669  0.2173  0.1675  0.1178  0.0678  0.0172
 -0.0337
 -0.4438 -0.3065 -0.1894 -0.0870  0.0012  0.0750  0.1366  0.1899  0.2372  0.2795
  0.3167  0.3482  0.3744  0.3957  0.4127  0.4384  0.4499  0.4580  0.4630
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value =  I   
 -0.9557 -0.7576 -0.5914 -0.4594 -0.3412 -0.2387 -0.1599 -0.0900 -0.0261  0.0311
  0.0850  0.1360  0.1834  0.2276  0.2688  0.3605  0.4311  0.4817  0.5153
 -0.9221 -0.7903 -0.6066 -0.4542 -0.3318 -0.2272 -0.1471 -0.0764 -0.0131  0.0433
  0.0953  0.1437  0.1888  0.2309  0.2705  0.3580  0.4274  0.4754  0.4988  0.4974
 -0.8293 -0.7887 -0.6302 -0.4652 -0.3296 -0.2200 -0.1338 -0.0634 -0.0017  0.0546
  0.1044  0.1504  0.1931  0.2330  0.2707  0.3543  0.4208  0.4656  0.4861  0.4835
  0.4629
 -0.6926 -0.6200 -0.6115 -0.4819 -0.3385 -0.2200 -0.1258 -0.0518  0.0100  0.0654
  0.1137  0.1574  0.1978  0.2355  0.2711  0.3507  0.4147  0.4575  0.4762  0.4731
  0.4535  0.4223
 -0.5888 -0.4690 -0.4234 -0.4340 -0.3473 -0.2268 -0.1241 -0.0431  0.0211  0.0754
  0.1236  0.1655  0.2039  0.2394  0.2729  0.3480  0.4094  0.4507  0.4684  0.4652
  0.4463  0.4163  0.3791  0.3378
 -0.5707 -0.4353 -0.3237 -0.2571 -0.2498 -0.2198 -0.1282 -0.0400  0.0305  0.0861
  0.1340  0.1752  0.2117  0.2452  0.2766  0.3470  0.4053  0.4452  0.4624  0.4592
  0.4409  0.4118  0.3754  0.3345  0.2900  0.2418  0.1887  0.1306  0.0707  0.0123
 -0.5576 -0.4216 -0.3000 -0.1981 -0.1244 -0.0882 -0.0766 -0.0350  0.0344  0.0961
  0.1445  0.1860  0.2214  0.2533  0.2827  0.3483  0.4030  0.4413  0.4581  0.4551
  0.4374  0.4089  0.3729  0.3322  0.2884  0.2416  0.1911  0.1367  0.0787  0.0181
 -0.0410
 -0.5467 -0.4109 -0.2886 -0.1812 -0.0897 -0.0174  0.0323  0.0598  0.0766  0.1083
  0.1555  0.1974  0.2329  0.2633  0.2911  0.3523  0.4031  0.4393  0.4557  0.4530
  0.4357  0.4076  0.3717  0.3308  0.2870  0.2407  0.1917  0.1402  0.0853  0.0266
 -0.0345
 -0.5418 -0.4013 -0.2778 -0.1697 -0.0755  0.0054  0.0723  0.1239  0.1606  0.1841
  0.2006  0.2211  0.2489  0.2769  0.3028  0.3594  0.4065  0.4402  0.4555  0.4529
  0.4357  0.4077  0.3716  0.3300  0.2854  0.2389  0.1904  0.1398  0.0872  0.0318
 -0.0270
 -0.5437 -0.3984 -0.2711 -0.1601 -0.0651  0.0169  0.0878  0.1479  0.1966  0.2346
  0.2628  0.2824  0.2962  0.3092  0.3240  0.3689  0.4118  0.4430  0.4576  0.4552
  0.4384  0.4106  0.3744  0.3322  0.2864  0.2389  0.1900  0.1399  0.0884  0.0351
 -0.0204
 -0.5506 -0.4022 -0.2706 -0.1542 -0.0550  0.0283  0.0994  0.1610  0.2139  0.2581
  0.2938  0.3219  0.3433  0.3587  0.3696  0.3914  0.4207  0.4486  0.4620  0.4597
  0.4435  0.4160  0.3798  0.3370  0.2900  0.2408  0.1907  0.1399  0.0885  0.0361
 -0.0168
 -0.5624 -0.4127 -0.2757 -0.1554 -0.0495  0.0390  0.1121  0.1738  0.2268  0.2727
  0.3118  0.3439  0.3700  0.3905  0.4396  0.4269  0.4332  0.4570  0.4687
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value =  I   
 -0.9046 -0.7103 -0.5547 -0.4340 -0.3177 -0.2202 -0.1406 -0.0735 -0.0108  0.0443
  0.0970  0.1467  0.1929  0.2355  0.2751  0.3624  0.4305  0.4811  0.5167
 -0.9470 -0.7472 -0.5686 -0.4245 -0.3095 -0.2090 -0.1280 -0.0606  0.0023  0.0567
  0.1075  0.1548  0.1986  0.2393  0.2775  0.3612  0.4283  0.4765  0.5035  0.5076
 -0.8072 -0.7803 -0.5916 -0.4350 -0.3067 -0.2014 -0.1166 -0.0480  0.0129  0.0681
  0.1169  0.1618  0.2033  0.2420  0.2782  0.3584  0.4231  0.4690  0.4932  0.4953
  0.4784
 -0.6865 -0.7133 -0.6174 -0.4569 -0.3130 -0.2001 -0.1087 -0.0364  0.0241  0.0790
  0.1263  0.1691  0.2084  0.2449  0.2791  0.3554  0.4179  0.4623  0.4849  0.4862
  0.4698  0.4405
 -0.5994 -0.5038 -0.5176 -0.4633 -0.3293 -0.2043 -0.1050 -0.0271  0.0352  0.0887
  0.1363  0.1773  0.2146  0.2490  0.2812  0.3531  0.4131  0.4563  0.4782  0.4791
  0.4633  0.4352  0.3985  0.3561
 -0.5855 -0.4442 -0.3453 -0.3256 -0.3145 -0.2151 -0.1086 -0.0224  0.0451  0.0994
  0.1466  0.1870  0.2225  0.2549  0.2851  0.3523  0.4091  0.4511  0.4728  0.4738
  0.4584  0.4313  0.3956  0.3543  0.3093  0.2598  0.2049  0.1460  0.0853  0.0260
 -0.5861 -0.4349 -0.3075 -0.2109 -0.1613 -0.1538 -0.1088 -0.0242  0.0507  0.1096
  0.1570  0.1977  0.2323  0.2630  0.2912  0.3537  0.4069  0.4471  0.4685  0.4699
  0.4551  0.4286  0.3938  0.3532  0.3088  0.2614  0.2102  0.1544  0.0941  0.0328
 -0.0272
 -0.5933 -0.4370 -0.3014 -0.1880 -0.0973 -0.0354 -0.0049  0.0126  0.0552  0.1159
  0.1676  0.2086  0.2436  0.2732  0.2998  0.3577  0.4068  0.4447  0.4655  0.4674
  0.4532  0.4272  0.3930  0.3527  0.3087  0.2619  0.2118  0.1583  0.1017  0.0423
 -0.0198
 -0.6122 -0.4451 -0.3027 -0.1826 -0.0822  0.0002  0.0633  0.1066  0.1327  0.1527
  0.1824  0.2219  0.2564  0.2860  0.3113  0.3651  0.4101  0.4451  0.4647  0.4666
  0.4527  0.4270  0.3929  0.3526  0.3085  0.2617  0.2126  0.1610  0.1068  0.0495
 -0.0112
 -0.6340 -0.4612 -0.3122 -0.1846 -0.0786  0.0097  0.0833  0.1428  0.1883  0.2214
  0.2444  0.2620  0.2807  0.3029  0.3252  0.3743  0.4154  0.4475  0.4658  0.4677
  0.4544  0.4291  0.3952  0.3549  0.3104  0.2632  0.2139  0.1629  0.1100  0.0548
 -0.0026
 -0.6694 -0.4865 -0.3287 -0.1935 -0.0795  0.0137  0.0911  0.1562  0.2101  0.2534
  0.2873  0.3128  0.3316  0.3456  0.3578  0.3888  0.4236  0.4526  0.4693  0.4710
  0.4582  0.4335  0.3997  0.3593  0.3142  0.2661  0.2160  0.1647  0.1121  0.0581
  0.0029
 -0.7184 -0.5209 -0.3498 -0.2111 -0.0876  0.0140  0.0963  0.1641  0.2210  0.2689
  0.3084  0.3401  0.3651  0.3843  0.4091  0.4086  0.4347  0.4604  0.4752
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  I   
 -0.8350 -0.6642 -0.5234 -0.4097 -0.2934 -0.2006 -0.1247 -0.0580  0.0023  0.0577
  0.1097  0.1585  0.2037  0.2455  0.2840  0.3678  0.4358  0.4854  0.5176
 -0.9079 -0.7010 -0.5328 -0.3995 -0.2875 -0.1902 -0.1118 -0.0461  0.0160  0.0700
  0.1201  0.1667  0.2098  0.2497  0.2867  0.3676  0.4322  0.4797  0.5085  0.5169
 -0.9258 -0.7488 -0.5618 -0.4064 -0.2872 -0.1833 -0.1003 -0.0334  0.0278  0.0816
