 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F210M
  1.1271  1.2091  1.3366  1.3685  1.3370  1.2991  1.2540  1.2130  1.1562  1.0994
  1.0387  0.9738  0.9039  0.8309  0.7564  0.5706  0.3887  0.2365  0.0704
  1.1151  1.1407  1.1630  1.1923  1.2318  1.2441  1.2198  1.1773  1.1260  1.0693
  1.0083  0.9435  0.8758  0.8063  0.7358  0.5599  0.3882  0.2221  0.0614 -0.0941
  1.0296  1.0588  1.0736  1.0844  1.0965  1.1197  1.1430  1.1350  1.0974  1.0441
  0.9855  0.9224  0.8559  0.7872  0.7177  0.5446  0.3759  0.2122  0.0534 -0.0999
 -0.2481
  0.9353  0.9766  0.9965  1.0040  1.0069  1.0087  1.0130  1.0269  1.0294  1.0044
  0.9577  0.8995  0.8357  0.7687  0.7003  0.5294  0.3636  0.2026  0.0461 -0.1055
 -0.2518 -0.3932
  0.8199  0.8828  0.9155  0.9293  0.9319  0.9299  0.9257  0.9198  0.9173  0.9122
  0.8958  0.8599  0.8088  0.7478  0.6822  0.5143  0.3509  0.1932  0.0395 -0.1107
 -0.2556 -0.3954 -0.5305 -0.6617
  0.6848  0.7667  0.8207  0.8477  0.8577  0.8576  0.8527  0.8454  0.8337  0.8182
  0.8029  0.7837  0.7528  0.7092  0.6558  0.4983  0.3376  0.1831  0.0327 -0.1153
 -0.2593 -0.3980 -0.5317 -0.6611 -0.7872 -0.9100 -1.0294 -1.1456 -1.2583 -1.3677
  0.5358  0.6314  0.7070  0.7509  0.7743  0.7822  0.7808  0.7748  0.7654  0.7510
  0.7311  0.7078  0.6814  0.6491  0.6083  0.4763  0.3231  0.1715  0.0248 -0.1199
 -0.2623 -0.4005 -0.5334 -0.6616 -0.7855 -0.9058 -1.0229 -1.1373 -1.2492 -1.3586
 -1.4643
  0.3788  0.4836  0.5721  0.6339  0.6741  0.6956  0.7029  0.7015  0.6949  0.6848
  0.6697  0.6490  0.6226  0.5913  0.5554  0.4426  0.3048  0.1587  0.0155 -0.1253
 -0.2650 -0.4023 -0.5349 -0.6626 -0.7857 -0.9047 -1.0201 -1.1325 -1.2423 -1.3499
 -1.4555
  0.2196  0.3302  0.4240  0.4958  0.5536  0.5912  0.6118  0.6197  0.6188  0.6128
  0.6031  0.5888  0.5688  0.5420  0.5088  0.4054  0.2798  0.1425  0.0028 -0.1343
 -0.2706 -0.4060 -0.5384 -0.6662 -0.7892 -0.9077 -1.0223 -1.1335 -1.2419 -1.3476
 -1.4509
  0.0639  0.1779  0.2733  0.3521  0.4158  0.4658  0.5023  0.5234  0.5325  0.5332
  0.5286  0.5201  0.5076  0.4883  0.4622  0.3721  0.2558  0.1262 -0.0085 -0.1424
 -0.2749 -0.4071 -0.5379 -0.6656 -0.7888 -0.9074 -1.0217 -1.1321 -1.2391 -1.3432
 -1.4467
 -0.0841  0.0253  0.1195  0.2001  0.2682  0.3250  0.3715  0.4075  0.4301  0.4415
  0.4444  0.4420  0.4358  0.4255  0.4101  0.3391  0.2321  0.1101 -0.0192 -0.1506
 -0.2805 -0.4094 -0.5376 -0.6642 -0.7875 -0.9066 -1.0212 -1.1315 -1.2381 -1.3414
 -1.4419
 -0.2262 -0.1537 -0.0738  0.0083  0.0873  0.1593  0.2207  0.2695  0.3062  0.3316
  0.3466  0.3527  0.3533  0.3499  0.3427  0.2980  0.2078  0.0933 -0.0305
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F210M
  1.3273  1.3754  1.3946  1.3711  1.3300  1.2847  1.2371  1.1853  1.1304  1.0730
  1.0139  0.9527  0.8891  0.8232  0.7553  0.5802  0.4033  0.2380  0.0732
  1.2347  1.2521  1.2823  1.3181  1.3063  1.2657  1.2176  1.1667  1.1124  1.0551
  0.9958  0.9344  0.8708  0.8052  0.7377  0.5652  0.3933  0.2263  0.0652 -0.0905
  1.1600  1.1734  1.1788  1.1884  1.2182  1.2313  1.1995  1.1505  1.0971  1.0404
  0.9813  0.9198  0.8562  0.7906  0.7234  0.5522  0.3823  0.2172  0.0578 -0.0958
 -0.2443
  1.0829  1.1055  1.1102  1.1042  1.0999  1.1087  1.1287  1.1221  1.0806  1.0264
  0.9682  0.9073  0.8439  0.7785  0.7114  0.5411  0.3727  0.2093  0.0513 -0.1008
 -0.2474 -0.3892
  0.9945  1.0323  1.0463  1.0454  1.0372  1.0246  1.0142  1.0133  1.0184  0.9977
  0.9516  0.8941  0.8322  0.7675  0.7009  0.5314  0.3641  0.2022  0.0458 -0.1053
 -0.2506 -0.3908 -0.5262 -0.6577
  0.8879  0.9454  0.9747  0.9832  0.9785  0.9667  0.9496  0.9291  0.9117  0.9036
  0.8917  0.8615  0.8136  0.7544  0.6899  0.5223  0.3561  0.1956  0.0408 -0.1090
 -0.2536 -0.3928 -0.5269 -0.6566 -0.7826 -0.9053 -1.0249 -1.1416 -1.2553 -1.3650
  0.7642  0.8402  0.8877  0.9111  0.9160  0.9092  0.8954  0.8761  0.8518  0.8252
  0.8012  0.7815  0.7565  0.7185  0.6687  0.5123  0.3480  0.1889  0.0358 -0.1122
 -0.2560 -0.3947 -0.5280 -0.6566 -0.7810 -0.9019 -1.0197 -1.1344 -1.2462 -1.3552
 -1.4615
  0.6276  0.7154  0.7815  0.8226  0.8418  0.8449  0.8370  0.8225  0.8025  0.7769
  0.7462  0.7140  0.6839  0.6540  0.6183  0.4941  0.3388  0.1817  0.0303 -0.1156
 -0.2577 -0.3959 -0.5291 -0.6572 -0.7806 -0.9000 -1.0159 -1.1288 -1.2390 -1.3469
 -1.4527
  0.4838  0.5786  0.6574  0.7152  0.7510  0.7676  0.7694  0.7615  0.7470  0.7273
  0.7017  0.6699  0.6345  0.5983  0.5621  0.4567  0.3216  0.1711  0.0220 -0.1220
 -0.2620 -0.3990 -0.5320 -0.6603 -0.7836 -0.9026 -1.0177 -1.1295 -1.2384 -1.3445
 -1.4479
  0.3401  0.4383  0.5225  0.5889  0.6405  0.6728  0.6881  0.6900  0.6825  0.6689
  0.6503  0.6259  0.5953  0.5597  0.5212  0.4180  0.2970  0.1591  0.0148 -0.1268
 -0.2643 -0.3990 -0.5311 -0.6594 -0.7830 -0.9019 -1.0166 -1.1275 -1.2350 -1.3396
 -1.4435
  0.2071  0.2960  0.3786  0.4501  0.5133  0.5593  0.5889  0.6037  0.6062  0.5998
  0.5876  0.5704  0.5481  0.5199  0.4861  0.3853  0.2706  0.1427  0.0058 -0.1325
 -0.2677 -0.3999 -0.5299 -0.6574 -0.7813 -0.9008 -1.0158 -1.1266 -1.2336 -1.3374
 -1.4382
  0.0845  0.1519  0.2256  0.3006  0.3704  0.4286  0.4716  0.4997  0.5145  0.5181
  0.5134  0.5027  0.4876  0.4679  0.4429  0.3560  0.2461  0.1249 -0.0047
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = F210M
  1.4551  1.4533  1.4110  1.3586  1.3108  1.2638  1.2128  1.1595  1.1046  1.0474
  0.9890  0.9297  0.8695  0.8080  0.7450  0.5810  0.4115  0.2427  0.0784
  1.3320  1.3690  1.3859  1.3477  1.2963  1.2461  1.1964  1.1437  1.0891  1.0319
  0.9734  0.9138  0.8533  0.7916  0.7286  0.5655  0.3984  0.2325  0.0710 -0.0851
  1.2639  1.2592  1.2751  1.3084  1.2868  1.2371  1.1847  1.1324  1.0781  1.0213
  0.9627  0.9029  0.8420  0.7800  0.7167  0.5537  0.3879  0.2239  0.0644 -0.0896
 -0.2385
  1.2057  1.2030  1.1899  1.1859  1.2084  1.2175  1.1778  1.1242  1.0696  1.0134
  0.9551  0.8952  0.8341  0.7718  0.7083  0.5450  0.3797  0.2170  0.0589 -0.0937
 -0.2408 -0.3831
  1.1383  1.1510  1.1421  1.1234  1.1064  1.1030  1.1179  1.1083  1.0622  1.0066
  0.9488  0.8893  0.8283  0.7659  0.7022  0.5387  0.3736  0.2116  0.0544 -0.0972
 -0.2432 -0.3839 -0.5198 -0.6518
  1.0566  1.0880  1.0934  1.0803  1.0571  1.0321  1.0127  1.0052  1.0072  0.9874
  0.9402  0.8830  0.8228  0.7608  0.6973  0.5339  0.3689  0.2074  0.0510 -0.0999
 -0.2452 -0.3850 -0.5196 -0.6499 -0.7765 -0.8997 -1.0198 -1.1370 -1.2511 -1.3604
  0.9584  1.0089  1.0324  1.0330  1.0176  0.9933  0.9646  0.9348  0.9095  0.8953
  0.8843  0.8567  0.8111  0.7540  0.6920  0.5297  0.3651  0.2040  0.0483 -0.1018
 -0.2466 -0.3860 -0.5199 -0.6491 -0.7741 -0.8955 -1.0137 -1.1290 -1.2415 -1.3512
 -1.4569
  0.8454  0.9119  0.9542  0.9719  0.9695  0.9530  0.9277  0.8971  0.8631  0.8292
  0.7999  0.7763  0.7531  0.7202  0.6749  0.5248  0.3615  0.2009  0.0460 -0.1032
 -0.2472 -0.3863 -0.5201 -0.6488 -0.7729 -0.8930 -1.0097 -1.1232 -1.2340 -1.3422
 -1.4480
  0.7221  0.8002  0.8579  0.8932  0.9068  0.9026  0.8857  0.8604  0.8291  0.7935
  0.7557  0.7180  0.6831  0.6520  0.6199  0.5070  0.3547  0.1956  0.0414 -0.1069
 -0.2499 -0.3885 -0.5223 -0.6512 -0.7752 -0.8947 -1.0106 -1.1232 -1.2327 -1.3392
 -1.4430
  0.5948  0.6786  0.7456  0.7960  0.8258  0.8368  0.8321  0.8158  0.7913  0.7607
  0.7252  0.6859  0.6445  0.6036  0.5649  0.4674  0.3413  0.1915  0.0392 -0.1080
 -0.2498 -0.3872 -0.5205 -0.6496 -0.7738 -0.8933 -1.0087 -1.1203 -1.2285 -1.3338
 -1.4364
  0.4739  0.5504  0.6230  0.6832  0.7270  0.7530  0.7623  0.7577  0.7424  0.7194
  0.6903  0.6559  0.6169  0.5746  0.5311  0.4254  0.3133  0.1809  0.0356 -0.1096
 -0.2501 -0.3861 -0.5183 -0.6470 -0.7716 -0.8916 -1.0073 -1.1187 -1.2264 -1.3309
 -1.4324
  0.3634  0.4287  0.4977  0.5612  0.6133  0.6516  0.6750  0.6832  0.6791  0.6653
  0.6441  0.6170  0.5845  0.5472  0.5058  0.3950  0.2832  0.1621  0.0281
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = F210M
  1.4918  1.4591  1.4036  1.3467  1.2967  1.2509  1.2008  1.1473  1.0917  1.0349
  0.9765  0.9175  0.8579  0.7976  0.7364  0.5781  0.4132  0.2462  0.0819
  1.3843  1.4218  1.3930  1.3394  1.2840  1.2342  1.1842  1.1316  1.0766  1.0199
  0.9616  0.9024  0.8425  0.7820  0.7207  0.5628  0.3998  0.2360  0.0748 -0.0815
  1.2992  1.2998  1.3382  1.3299  1.2800  1.2248  1.1730  1.1207  1.0663  1.0100
  0.9517  0.8924  0.8323  0.7714  0.7098  0.5515  0.3895  0.2274  0.0685 -0.0856
 -0.2347
  1.2513  1.2344  1.2213  1.2403  1.2598  1.2221  1.1675  1.1132  1.0591  1.0032
  0.9452  0.8859  0.8256  0.7645  0.7025  0.5437  0.3818  0.2208  0.0633 -0.0892
 -0.2366 -0.3791
  1.1967  1.1933  1.1716  1.1493  1.1436  1.1620  1.1569  1.1099  1.0538  0.9981
  0.9406  0.8815  0.8212  0.7599  0.6978  0.5385  0.3765  0.2159  0.0593 -0.0922
 -0.2384 -0.3794 -0.5156 -0.6479
  1.1278  1.1438  1.1347  1.1100  1.0819  1.0599  1.0533  1.0599  1.0419  0.9930
  0.9364  0.8778  0.8179  0.7568  0.6946  0.5351  0.3729  0.2124  0.0563 -0.0944
 -0.2398 -0.3799 -0.5149 -0.6455 -0.7723 -0.8959 -1.0165 -1.1339 -1.2478 -1.3573
  1.0428  1.0787  1.0878  1.0751  1.0486  1.0170  0.9862  0.9612  0.9482  0.9421
