 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.0154 -0.0056  0.0027  0.0102  0.0185  0.0294  0.0437  0.0610  0.0796  0.0971
  0.1121  0.1242  0.1347  0.1443  0.1514  0.1704  0.1841  0.1892  0.1796  0.1539
  0.1199  0.0840  0.0490  0.0150 -0.0182 -0.0510 -0.0840 -0.1175 -0.1523 -0.1898
 -0.2323
  0.0972  0.0970  0.0954  0.0930  0.0906  0.0902  0.0931  0.1005  0.1115  0.1247
  0.1380  0.1496  0.1593  0.1675  0.1744  0.1908  0.2018  0.2029  0.1922  0.1672
  0.1316  0.0915  0.0511  0.0121 -0.0252 -0.0611 -0.0962 -0.1309 -0.1657 -0.2015
 -0.2392
  0.2134  0.2044  0.1948  0.1848  0.1747  0.1651  0.1582  0.1551  0.1564  0.1616
  0.1696  0.1785  0.1865  0.1929  0.1980  0.2088  0.2179  0.2170  0.2049  0.1809
  0.1461  0.1045  0.0603  0.0163 -0.0261 -0.0663 -0.1050 -0.1423 -0.1787 -0.2149
 -0.2520
  0.3333  0.3166  0.2972  0.2819  0.2657  0.2497  0.2351  0.2231  0.2149  0.2107
  0.2105  0.2132  0.2174  0.2215  0.2222  0.2244  0.2324  0.2315  0.2177
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.6038 -0.5517 -0.5122 -0.4806 -0.4542 -0.4280 -0.3970 -0.3582 -0.3131 -0.2643
 -0.2103 -0.1508 -0.0876 -0.0261  0.0343  0.1460  0.2163  0.2482  0.2529
 -0.5035 -0.4385 -0.3908 -0.3556 -0.3287 -0.3067 -0.2863 -0.2623 -0.2349 -0.2043
 -0.1685 -0.1253 -0.0744 -0.0207  0.0300  0.1317  0.1961  0.2260  0.2301  0.2195
 -0.4549 -0.3642 -0.3025 -0.2695 -0.2397 -0.2179 -0.2011 -0.1854 -0.1689 -0.1507
 -0.1291 -0.1013 -0.0641 -0.0190  0.0264  0.1191  0.1785  0.2068  0.2105  0.1999
  0.1817
 -0.4433 -0.3353 -0.2574 -0.2058 -0.1733 -0.1534 -0.1404 -0.1294 -0.1166 -0.1034
 -0.0894 -0.0729 -0.0498 -0.0159  0.0235  0.1082  0.1635  0.1906  0.1941  0.1832
  0.1650  0.1422
 -0.4478 -0.3449 -0.2559 -0.1879 -0.1390 -0.1055 -0.0841 -0.0721 -0.0670 -0.0644
 -0.0549 -0.0424 -0.0276 -0.0066  0.0245  0.1008  0.1524  0.1783  0.1813  0.1695
  0.1506  0.1278  0.1019  0.0731
 -0.4405 -0.3448 -0.2595 -0.1857 -0.1243 -0.0759 -0.0405 -0.0173 -0.0052 -0.0037
 -0.0064 -0.0047  0.0016  0.0130  0.0329  0.0984  0.1462  0.1707  0.1730  0.1595
  0.1387  0.1147  0.0885  0.0601  0.0296 -0.0032 -0.0389 -0.0798 -0.1265 -0.1748
 -0.4107 -0.3284 -0.2523 -0.1846 -0.1253 -0.0748 -0.0333 -0.0013  0.0216  0.0369
  0.0456  0.0487  0.0497  0.0512  0.0576  0.1021  0.1454  0.1682  0.1699  0.1546
  0.1307  0.1041  0.0763  0.0472  0.0168 -0.0150 -0.0491 -0.0855 -0.1271 -0.1752
 -0.2259
 -0.3554 -0.2890 -0.2261 -0.1687 -0.1170 -0.0708 -0.0298  0.0055  0.0342  0.0562
  0.0728  0.0851  0.0935  0.0977  0.0993  0.1188  0.1503  0.1708  0.1721  0.1556
  0.1283  0.0979  0.0670  0.0359  0.0044 -0.0277 -0.0611 -0.0961 -0.1336 -0.1757
 -0.2255
 -0.2747 -0.2240 -0.1761 -0.1315 -0.0907 -0.0532 -0.0182  0.0145  0.0441  0.0695
  0.0903  0.1069  0.1203  0.1307  0.1366  0.1492  0.1649  0.1786  0.1788  0.1619
  0.1321  0.0971  0.0618  0.0271 -0.0069 -0.0406 -0.0747 -0.1093 -0.1453 -0.1838
 -0.2270
 -0.1773 -0.1416 -0.1073 -0.0751 -0.0457 -0.0187  0.0073  0.0331  0.0585  0.0828
  0.1049  0.1236  0.1392  0.1520  0.1618  0.1772  0.1869  0.1919  0.1891  0.1724
  0.1421  0.1040  0.0639  0.0245 -0.0134 -0.0501 -0.0862 -0.1220 -0.1579 -0.1949
 -0.2336
 -0.0721 -0.0463 -0.0236 -0.0023  0.0167  0.0336  0.0498  0.0665  0.0845  0.1035
  0.1228  0.1409  0.1570  0.1705  0.1813  0.1991  0.2084  0.2089  0.2018  0.1847
  0.1552  0.1162  0.0728  0.0286 -0.0141 -0.0551 -0.0946 -0.1329 -0.1703 -0.2078
 -0.2458
  0.0391  0.0550  0.0690  0.0813  0.0918  0.1006  0.1080  0.1157  0.1250  0.1361
  0.1492  0.1634  0.1774  0.1901  0.1951  0.2149  0.2294  0.2296  0.2169
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -0.9018 -0.8397 -0.7877 -0.7401 -0.6955 -0.6426 -0.5697 -0.4752 -0.3836 -0.3006
 -0.2242 -0.1527 -0.0860 -0.0253  0.0289  0.1371  0.2107  0.2512  0.2617
 -0.7687 -0.6983 -0.6417 -0.5941 -0.5506 -0.5063 -0.4514 -0.3816 -0.3140 -0.2514
 -0.1921 -0.1339 -0.0766 -0.0223  0.0270  0.1257  0.1922  0.2288  0.2391  0.2311
 -0.6740 -0.5945 -0.5314 -0.4804 -0.4372 -0.3980 -0.3567 -0.3060 -0.2551 -0.2075
 -0.1621 -0.1168 -0.0696 -0.0217  0.0234  0.1144  0.1757  0.2098  0.2201  0.2126
  0.1949
 -0.6105 -0.5125 -0.4407 -0.3902 -0.3477 -0.3106 -0.2764 -0.2394 -0.2010 -0.1645
 -0.1299 -0.0958 -0.0596 -0.0197  0.0208  0.1052  0.1622  0.1943  0.2044  0.1974
  0.1798  0.1566
 -0.5799 -0.4648 -0.3747 -0.3065 -0.2575 -0.2251 -0.2040 -0.1802 -0.1525 -0.1238
 -0.0961 -0.0696 -0.0430 -0.0130  0.0213  0.0990  0.1523  0.1825  0.1920  0.1849
  0.1670  0.1436  0.1168  0.0869
 -0.5785 -0.4590 -0.3556 -0.2695 -0.2016 -0.1507 -0.1167 -0.0980 -0.0874 -0.0771
 -0.0619 -0.0421 -0.0208  0.0013  0.0272  0.0967  0.1464  0.1746  0.1832  0.1756
  0.1566  0.1321  0.1049  0.0753  0.0435  0.0092 -0.0281 -0.0705 -0.1180 -0.1660
 -0.5770 -0.4595 -0.3548 -0.2642 -0.1882 -0.1270 -0.0799 -0.0449 -0.0200 -0.0054
  0.0003  0.0035  0.0109  0.0236  0.0411  0.0985  0.1445  0.1707  0.1783  0.1698
  0.1495  0.1230  0.0942  0.0638  0.0321 -0.0013 -0.0370 -0.0754 -0.1181 -0.1665
 -0.2168
 -0.5637 -0.4540 -0.3536 -0.2641 -0.1869 -0.1219 -0.0685 -0.0258  0.0072  0.0322
  0.0503  0.0613  0.0657  0.0680  0.0724  0.1058  0.1468  0.1708  0.1775  0.1684
  0.1494  0.1177  0.0861  0.0538  0.0209 -0.0127 -0.0478 -0.0840 -0.1231 -0.1669
 -0.2168
 -0.5251 -0.4311 -0.3392 -0.2562 -0.1825 -0.1188 -0.0646 -0.0188  0.0190  0.0494
  0.0736  0.0924  0.1064  0.1149  0.1187  0.1291  0.1543  0.1752  0.1807  0.1712
  0.1485  0.1168  0.0817  0.0461  0.0108 -0.0244 -0.0601 -0.0964 -0.1341 -0.1742
 -0.2184
 -0.4626 -0.3843 -0.3066 -0.2337 -0.1675 -0.1091 -0.0582 -0.0139  0.0246  0.0577
  0.0856  0.1085  0.1273  0.1420  0.1525  0.1638  0.1728  0.1840  0.1876  0.1781
  0.1554  0.1223  0.0838  0.0441  0.0051 -0.0330 -0.0706 -0.1079 -0.1455 -0.1842
 -0.2244
 -0.3824 -0.3176 -0.2538 -0.1919 -0.1354 -0.0849 -0.0404 -0.0010  0.0342  0.0659
  0.0943  0.1192  0.1405  0.1583  0.1725  0.1927  0.1991  0.2005  0.1983  0.1879
  0.1657  0.1325  0.0918  0.0482  0.0048 -0.0372 -0.0781 -0.1178 -0.1568 -0.1959
 -0.2355
 -0.2894 -0.2362 -0.1839 -0.1331 -0.0862 -0.0443 -0.0074  0.0251  0.0544  0.0815
  0.1068  0.1304  0.1519  0.1709  0.1787  0.2158  0.2332  0.2247  0.2128
 [Fe/H] = -1.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.3219 -1.2609 -1.2031 -1.1417 -1.0754 -0.9846 -0.8481 -0.6660 -0.4939 -0.3535
 -0.2429 -0.1542 -0.0817 -0.0205  0.0322  0.1359  0.2094  0.2540  0.2725
 -1.1370 -1.0685 -1.0095 -0.9534 -0.8934 -0.8204 -0.7167 -0.5740 -0.4368 -0.3197
 -0.2230 -0.1428 -0.0753 -0.0182  0.0310  0.1269  0.1928  0.2331  0.2498  0.2467
 -0.9971 -0.9172 -0.8519 -0.7956 -0.7423 -0.6848 -0.6082 -0.4993 -0.3888 -0.2905
 -0.2064 -0.1344 -0.0720 -0.0181  0.0284  0.1185  0.1796  0.2164  0.2317  0.2293
  0.2137
 -0.8944 -0.8035 -0.7292 -0.6676 -0.6143 -0.5644 -0.5088 -0.4291 -0.3414 -0.2596
 -0.1875 -0.1242 -0.0679 -0.0178  0.0263  0.1117  0.1689  0.2031  0.2171  0.2149
  0.2001  0.1772
 -0.7926 -0.6982 -0.6244 -0.5626 -0.5086 -0.4604 -0.4142 -0.3586 -0.2913 -0.2246
 -0.1638 -0.1094 -0.0601 -0.0150  0.0260  0.1071  0.1611  0.1931  0.2059  0.2034
  0.1888  0.1661  0.1385  0.1074
 -0.7415 -0.6210 -0.5236 -0.4489 -0.3944 -0.3546 -0.3204 -0.2834 -0.2366 -0.1851
 -0.1350 -0.0890 -0.0469 -0.0079  0.0288  0.1051  0.1561  0.1861  0.1977  0.1946
  0.1798  0.1567  0.1287  0.0978  0.0643  0.0279 -0.0119 -0.0562 -0.1053 -0.1535
 -0.7263 -0.5958 -0.4832 -0.3892 -0.3142 -0.2561 -0.2119 -0.1790 -0.1517 -0.1248
 -0.0951 -0.0622 -0.0281  0.0048  0.0362  0.1059  0.1541  0.1821  0.1926  0.1887
  0.1734  0.1494  0.1203  0.0885  0.0549  0.0194 -0.0184 -0.0592 -0.1042 -0.1539
 -0.2036
 -0.7231 -0.5898 -0.4714 -0.3687 -0.2818 -0.2110 -0.1545 -0.1094 -0.0724 -0.0423
 -0.0201 -0.0043  0.0104  0.0285  0.0507  0.1100  0.1552  0.1812  0.1907  0.1862
  0.1701  0.1450  0.1142  0.0806  0.0458  0.0100 -0.0274 -0.0664 -0.1084 -0.1534
 -0.2035
 -0.7196 -0.5874 -0.4689 -0.3632 -0.2711 -0.1931 -0.1286 -0.0761 -0.0333  0.0021
  0.0315  0.0546  0.0705  0.0804  0.0888  0.1205  0.1600  0.1838  0.1921  0.1869
  0.1700  0.1438  0.1108  0.0746  0.0375  0.0002 -0.0378 -0.0766 -0.1167 -0.1591
 -0.2051
 -0.7043 -0.5815 -0.4666 -0.3624 -0.2694 -0.1886 -0.1200 -0.0627 -0.0153  0.0238
  0.0564  0.0835  0.1058  0.1228  0.1342  0.1491  0.1692  0.1897  0.1966  0.1910
  0.1739  0.1469  0.1123  0.0733  0.0332 -0.0068 -0.0465 -0.0861 -0.1262 -0.1673
 -0.2103
 -0.6683 -0.5578 -0.4531 -0.3545 -0.2644 -0.1846 -0.1155 -0.0567 -0.0071  0.0346
  0.0697  0.0993  0.1242  0.1450  0.1617  0.1843  0.1923  0.2000  0.2044  0.1980
  0.1809  0.1537  0.1181  0.0769  0.0334 -0.0100 -0.0526 -0.0944 -0.1357 -0.1771
 -0.2190
 -0.6122 -0.5148 -0.4210 -0.3321 -0.2483 -0.1726 -0.1061 -0.0486  0.0004  0.0422
  0.0781  0.1089  0.1355  0.1582  0.1713  0.2261  0.2293  0.2147  0.2155
 [Fe/H] = -0.75 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.5566 -1.5071 -1.4557 -1.3940 -1.2985 -1.1646 -0.9930 -0.7849 -0.5597 -0.3839
 -0.2542 -0.1560 -0.0790 -0.0164  0.0363  0.1385  0.2102  0.2559  0.2778
 -1.3476 -1.2895 -1.2367 -1.1813 -1.1142 -1.0239 -0.8898 -0.6987 -0.5126 -0.3590
 -0.2400 -0.1477 -0.0743 -0.0145  0.0355  0.1310  0.1964  0.2373  0.2562  0.2559
 -1.1796 -1.1088 -1.0496 -0.9957 -0.9395 -0.8711 -0.7733 -0.6271 -0.4742 -0.3400
 -0.2309 -0.1437 -0.0731 -0.0151  0.0332  0.1240  0.1849  0.2223  0.2391  0.2389
  0.2251
 -1.0535 -0.9676 -0.8976 -0.8388 -0.7856 -0.7306 -0.6623 -0.5563 -0.4337 -0.3188
 -0.2207 -0.1396 -0.0723 -0.0162  0.0308  0.1182  0.1757  0.2105  0.2256  0.2251
  0.2121  0.1900
 -0.9491 -0.8576 -0.7791 -0.7130 -0.6562 -0.6047 -0.5523 -0.4806 -0.3867 -0.2913
 -0.2055 -0.1320 -0.0694 -0.0159  0.0296  0.1141  0.1688  0.2014  0.2152  0.2142
  0.2015  0.1799  0.1523  0.1210
 -0.8430 -0.7374 -0.6563 -0.5940 -0.5419 -0.4943 -0.4482 -0.3984 -0.3313 -0.2559
 -0.1835 -0.1188 -0.0623 -0.0128  0.0303  0.1120  0.1642  0.1950  0.2077  0.2060
  0.1931  0.1715  0.1438  0.1123  0.0778  0.0403 -0.0009 -0.0466 -0.0962 -0.1447
 -0.8029 -0.6759 -0.5693 -0.4842 -0.4183 -0.3682 -0.3298 -0.2964 -0.2573 -0.2072
 -0.1522 -0.0987 -0.0495 -0.0054  0.0342  0.1122  0.1623  0.1911  0.2028  0.2004
  0.1871  0.1650  0.1366  0.1044  0.0698  0.0331 -0.0063 -0.0484 -0.0946 -0.1449
 -0.1946
 -0.7911 -0.6556 -0.5366 -0.4350 -0.3515 -0.2847 -0.2315 -0.1884 -0.1516 -0.1175
 -0.0867 -0.0566 -0.0246  0.0092  0.0429  0.1149  0.1629  0.1900  0.2008  0.1978
  0.1838  0.1610  0.1314  0.0979  0.0621  0.0250 -0.0136 -0.0542 -0.0973 -0.1440
 -0.1949
 -0.7881 -0.6504 -0.5265 -0.4173 -0.3233 -0.2449 -0.1808 -0.1285 -0.0847 -0.0459
 -0.0120  0.0152  0.0354  0.0518  0.0689  0.1219  0.1669  0.1922  0.2016  0.1979
  0.1831  0.1593  0.1284  0.0927  0.0550  0.0165 -0.0229 -0.0631 -0.1047 -0.1486
 -0.1959
 -0.7885 -0.6522 -0.5274 -0.4154 -0.3164 -0.2311 -0.1592 -0.0997 -0.0504 -0.0088
  0.0271  0.0582  0.0839  0.1034  0.1170  0.1417  0.1736  0.1971  0.2053  0.2011
  0.1859  0.1613  0.1292  0.0916  0.0514  0.0106 -0.0304 -0.0714 -0.1129 -0.1558
 -0.2000
 -0.7764 -0.6474 -0.5275 -0.4159 -0.3161 -0.2279 -0.1518 -0.0875 -0.0338  0.0111
  0.0490  0.0813  0.1091  0.1325  0.1513  0.1774  0.1908  0.2054  0.2120  0.2070
  0.1916  0.1666  0.1336  0.0945  0.0518  0.0082 -0.0354 -0.0785 -0.1211 -0.1640
 -0.2072
 -0.7518 -0.6275 -0.5152 -0.4103 -0.3125 -0.2249 -0.1479 -0.0816 -0.0255  0.0216
  0.0614  0.0952  0.1241  0.1489  0.1718  0.2290  0.2185  0.2171  0.2217
 [Fe/H] = -0.50 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.7743 -1.7461 -1.7111 -1.6594 -1.5521 -1.3863 -1.1692 -0.9071 -0.6280 -0.4161
 -0.2667 -0.1583 -0.0763 -0.0114  0.0420  0.1436  0.2142  0.2602  0.2832
 -1.5529 -1.5136 -1.4752 -1.4281 -1.3595 -1.2530 -1.0845 -0.8370 -0.5950 -0.4006
 -0.2580 -0.1531 -0.0733 -0.0102  0.0413  0.1373  0.2025  0.2437  0.2640  0.2661
 -1.3633 -1.3091 -1.2630 -1.2172 -1.1618 -1.0836 -0.9623 -0.7736 -0.5697 -0.3934
 -0.2567 -0.1536 -0.0745 -0.0120  0.0387  0.1314  0.1926  0.2305  0.2483  0.2497
  0.2378
 -1.2120 -1.1399 -1.0815 -1.0311 -0.9813 -0.9225 -0.8397 -0.7048 -0.5402 -0.3845
 -0.2562 -0.1557 -0.0771 -0.0147  0.0357  0.1263  0.1846  0.2201  0.2361  0.2368
  0.2255  0.2045
 -1.0968 -1.0086 -0.9359 -0.8756 -0.8232 -0.7722 -0.7134 -0.6243 -0.4992 -0.3681
 -0.2515 -0.1559 -0.0791 -0.0173  0.0331  0.1224  0.1784  0.2119  0.2268  0.2267
  0.2155  0.1952  0.1680  0.1363
 -0.9697 -0.8863 -0.8141 -0.7495 -0.6920 -0.6402 -0.5903 -0.5314 -0.4441 -0.3399
 -0.2391 -0.1514 -0.0784 -0.0183  0.0315  0.1200  0.1741  0.2060  0.2199  0.2192
  0.2078  0.1877  0.1607  0.1289  0.0936  0.0548  0.0122 -0.0353 -0.0863 -0.1357
 -0.8816 -0.7679 -0.6781 -0.6097 -0.5570 -0.5131 -0.4715 -0.4284 -0.3729 -0.2978
 -0.2162 -0.1398 -0.0730 -0.0162  0.0319  0.1194  0.1720  0.2022  0.2152  0.2141
  0.2021  0.1818  0.1546  0.1225  0.0871  0.0491  0.0083 -0.0354 -0.0835 -0.1352
 -0.1858
 -0.8525 -0.7215 -0.6087 -0.5158 -0.4420 -0.3843 -0.3384 -0.3007 -0.2649 -0.2216
 -0.1698 -0.1142 -0.0594 -0.0091  0.0355  0.1206  0.1723  0.2010  0.2129  0.2114
  0.1989  0.1779  0.1501  0.1170  0.0808  0.0426  0.0024 -0.0396 -0.0844 -0.1330
 -0.1855
 -0.8443 -0.7061 -0.5828 -0.4756 -0.3852 -0.3115 -0.2520 -0.2030 -0.1606 -0.1203
 -0.0809 -0.0455 -0.0136  0.0173  0.0493  0.1248  0.1754  0.2026  0.2133  0.2111
  0.1979  0.1760  0.1471  0.1128  0.0750  0.0356 -0.0051 -0.0476 -0.0920 -0.1379
 -0.1851
 -0.8490 -0.7070 -0.5791 -0.4647 -0.3648 -0.2796 -0.2089 -0.1505 -0.1017 -0.0587
 -0.0186  0.0178  0.0484  0.0725  0.0916  0.1356  0.1804  0.2067  0.2163  0.2134
  0.1998  0.1771  0.1473  0.1117  0.0723  0.0311 -0.0111 -0.0536 -0.0969 -0.1416
 -0.1876
 -0.8525 -0.7127 -0.5831 -0.4662 -0.3615 -0.2698 -0.1912 -0.1252 -0.0700 -0.0235
  0.0169  0.0530  0.0851  0.1124  0.1342  0.1674  0.1914  0.2136  0.2221  0.2184
  0.2043  0.1812  0.1506  0.1138  0.0727  0.0293 -0.0150 -0.0593 -0.1036 -0.1482
 -0.1930
 -0.8460 -0.7119 -0.5863 -0.4702 -0.3637 -0.2691 -0.1862 -0.1151 -0.0550 -0.0046
  0.0380  0.0746  0.1065  0.1343  0.1771  0.2202  0.2084  0.2233  0.2307
 [Fe/H] = -0.25 [alpha/Fe] = 0.40 BC value = G_RP 
 -1.9522 -1.9502 -1.9613 -1.9467 -1.8681 -1.6949 -1.4026 -1.0176 -0.6952 -0.4528
 -0.2822 -0.1625 -0.0744 -0.0061  0.0489  0.1506  0.2211  0.2670  0.2908
 -1.7305 -1.7196 -1.7015 -1.6727 -1.6130 -1.4965 -1.2914 -0.9789 -0.6790 -0.4460
 -0.2788 -0.1603 -0.0731 -0.0060  0.0479  0.1456  0.2110  0.2527  0.2739  0.2778
 -1.5296 -1.4990 -1.4738 -1.4442 -1.3970 -1.3140 -1.1689 -0.9324 -0.6716 -0.4508
 -0.2851 -0.1652 -0.0767 -0.0090  0.0447  0.1404  0.2026  0.2412  0.2600  0.2626
  0.2522
 -1.3601 -1.3090 -1.2693 -1.2338 -1.1930 -1.1339 -1.0373 -0.8709 -0.6577 -0.4564
 -0.2947 -0.1734 -0.0830 -0.0139  0.0406  0.1356  0.1955  0.2320  0.2491  0.2507
  0.2405  0.2207
 -1.2263 -1.1540 -1.0967 -1.0499 -1.0071 -0.9599 -0.8952 -0.7875 -0.6272 -0.4538
 -0.3018 -0.1817 -0.0900 -0.0194  0.0362  0.1315  0.1898  0.2247  0.2407  0.2416
  0.2313  0.2121  0.1855  0.1539
 -1.0862 -1.0296 -0.9588 -0.8989 -0.8478 -0.8009 -0.7511 -0.6833 -0.5743 -0.4365
 -0.3014 -0.1868 -0.0958 -0.0245  0.0320  0.1285  0.1856  0.2190  0.2343  0.2348
  0.2241  0.2051  0.1791  0.1474  0.1115  0.0715  0.0271 -0.0218 -0.0737 -0.1239
 -0.9679 -0.8807 -0.8155 -0.7616 -0.7115 -0.6634 -0.6166 -0.5675 -0.4990 -0.4000
 -0.2888 -0.1853 -0.0983 -0.0278  0.0289  0.1267  0.1831  0.2152  0.2297  0.2299
  0.2190  0.1997  0.1737  0.1422  0.1065  0.0676  0.0257 -0.0200 -0.0701 -0.1227
 -0.1739
 -0.9073 -0.7882 -0.6906 -0.6153 -0.5584 -0.5141 -0.4765 -0.4398 -0.3980 -0.3375
 -0.2577 -0.1727 -0.0945 -0.0277  0.0278  0.1263  0.1827  0.2136  0.2271  0.2271
  0.2158  0.1961  0.1697  0.1377  0.1016  0.0627  0.0213 -0.0223 -0.0690 -0.1195
 -0.1730
 -0.8875 -0.7550 -0.6382 -0.5393 -0.4591 -0.3960 -0.3455 -0.3039 -0.2663 -0.2267
 -0.1787 -0.1253 -0.0703 -0.0168  0.0324  0.1279  0.1849  0.2147  0.2270  0.2263
  0.2145  0.1940  0.1669  0.1342  0.0972  0.0574  0.0156 -0.0276 -0.0727 -0.1206
 -0.1717
 -0.8881 -0.7487 -0.6235 -0.5120 -0.4161 -0.3362 -0.2712 -0.2179 -0.1724 -0.1305
 -0.0880 -0.0454 -0.0063  0.0280  0.0592  0.1319  0.1882  0.2179  0.2293  0.2278
  0.2157  0.1947  0.1667  0.1332  0.0952  0.0541  0.0113 -0.0327 -0.0777 -0.1241
 -0.1720
 -0.8985 -0.7561 -0.6255 -0.5077 -0.4030 -0.3123 -0.2355 -0.1717 -0.1185 -0.0726
 -0.0305  0.0098  0.0473  0.0799  0.1067  0.1547  0.1945  0.2236  0.2342  0.2319
  0.2193  0.1979  0.1692  0.1347  0.0957  0.0532  0.0087 -0.0367 -0.0826 -0.1290
 -0.1738
 -0.9068 -0.7666 -0.6350 -0.5134 -0.4044 -0.3074 -0.2230 -0.1510 -0.0903 -0.0394
  0.0046  0.0437  0.0793  0.1115  0.1749  0.1963  0.2038  0.2318  0.2417
 [Fe/H] =  0.00 [alpha/Fe] = 0.40 BC value = G_RP 
 -2.0878 -2.1128 -2.1323 -2.1089 -2.0195 -1.8319 -1.5299 -1.0925 -0.7589 -0.4944
 -0.3023 -0.1690 -0.0734 -0.0008  0.0565  0.1602  0.2303  0.2765  0.3013
 -1.8684 -1.8831 -1.8961 -1.8933 -1.8525 -1.7371 -1.4939 -1.1082 -0.7635 -0.4959
 -0.3038 -0.1699 -0.0740 -0.0019  0.0548  0.1556  0.2219  0.2643  0.2864  0.2915
 -1.6634 -1.6609 -1.6624 -1.6566 -1.6267 -1.5477 -1.3825 -1.0961 -0.7762 -0.5124
 -0.3176 -0.1795 -0.0804 -0.0067  0.0507  0.1507  0.2145  0.2544  0.2742  0.2778
  0.2685
 -1.4831 -1.4585 -1.4436 -1.4301 -1.4058 -1.3532 -1.2466 -1.0479 -0.7826 -0.5331
 -0.3370 -0.1942 -0.0906 -0.0140  0.0450  0.1457  0.2080  0.2462  0.2647  0.2673
  0.2578  0.2388
 -1.3349 -1.2858 -1.2508 -1.2239 -1.1971 -1.1586 -1.0914 -0.9653 -0.7672 -0.5471
 -0.3571 -0.2109 -0.1028 -0.0228  0.0384  0.1411  0.2025  0.2392  0.2570  0.2590
  0.2493  0.2308  0.2047  0.1724
 -1.2157 -1.1465 -1.0911 -1.0473 -1.0107 -0.9742 -0.9274 -0.8512 -0.7193 -0.5434
 -0.3699 -0.2261 -0.1155 -0.0322  0.0315  0.1370  0.1980  0.2337  0.2508  0.2527
  0.2427  0.2242  0.1988  0.1675  0.1313  0.0908  0.0453 -0.0061 -0.0590 -0.1105
 -1.0715 -1.0113 -0.9550 -0.9020 -0.8545 -0.8117 -0.7694 -0.7189 -0.6387 -0.5148
 -0.3698 -0.2359 -0.1265 -0.0411  0.0248  0.1337  0.1951  0.2296  0.2461  0.2479
  0.2378  0.2192  0.1939  0.1630  0.1276  0.0886  0.0455 -0.0022 -0.0544 -0.1082
 -0.1606
 -0.9573 -0.8603 -0.7888 -0.7385 -0.6998 -0.6637 -0.6252 -0.5834 -0.5333 -0.4560
 -0.3492 -0.2346 -0.1319 -0.0477  0.0191  0.1313  0.1938  0.2275  0.2431  0.2448
  0.2346  0.2156  0.1901  0.1593  0.1239  0.0849  0.0427 -0.0025 -0.0510 -0.1038
 -0.1587
 -0.9128 -0.7975 -0.6939 -0.6110 -0.5485 -0.5017 -0.4645 -0.4341 -0.4010 -0.3558
 -0.2914 -0.2096 -0.1245 -0.0475  0.0173  0.1306  0.1948  0.2280  0.2424  0.2434
  0.2331  0.2136  0.1875  0.1562  0.1205  0.0811  0.0388 -0.0059 -0.0528 -0.1026
 -0.1559
