 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = F140M
  1.8488  1.6986  1.5801  1.5825  1.5814  1.5907  1.6176  1.6176  1.6219  1.6343
  1.6421  1.6387  1.6255  1.6075  1.5869  1.5205  1.4163  1.2656  1.1609
  1.7626  1.7187  1.6814  1.6438  1.6087  1.6020  1.6060  1.6072  1.6101  1.6142
  1.6136  1.6062  1.5931  1.5749  1.5519  1.4750  1.3769  1.2675  1.1541  1.0392
  1.7951  1.7465  1.7061  1.6717  1.6409  1.6100  1.5926  1.5933  1.5966  1.5974
  1.5942  1.5850  1.5703  1.5509  1.5271  1.4506  1.3558  1.2498  1.1393  1.0277
  0.9158
  1.8295  1.7772  1.7321  1.6933  1.6590  1.6286  1.6021  1.5816  1.5777  1.5813
  1.5794  1.5696  1.5535  1.5328  1.5079  1.4305  1.3376  1.2346  1.1265  1.0173
  0.9084  0.7995
  1.8597  1.8092  1.7607  1.7178  1.6794  1.6445  1.6135  1.5876  1.5694  1.5600
  1.5577  1.5525  1.5395  1.5191  1.4934  1.4145  1.3223  1.2214  1.1156  1.0081
  0.9011  0.7948  0.6888  0.5830
  1.8821  1.8361  1.7897  1.7443  1.7026  1.6642  1.6289  1.5973  1.5712  1.5519
  1.5373  1.5269  1.5165  1.5012  1.4793  1.4016  1.3095  1.2102  1.1063  1.0002
  0.8944  0.7896  0.6858  0.5826  0.4792  0.3758  0.2730  0.1710  0.0703 -0.0290
  1.8939  1.8539  1.8142  1.7696  1.7268  1.6861  1.6478  1.6121  1.5800  1.5533
  1.5307  1.5106  1.4930  1.4763  1.4571  1.3888  1.2987  1.2007  1.0984  0.9937
  0.8886  0.7846  0.6820  0.5806  0.4802  0.3808  0.2818  0.1827  0.0831 -0.0166
 -0.1134
  1.8924  1.8595  1.8264  1.7876  1.7472  1.7070  1.6675  1.6295  1.5936  1.5612
  1.5325  1.5062  1.4814  1.4581  1.4355  1.3710  1.2875  1.1919  1.0914  0.9883
  0.8842  0.7805  0.6783  0.5778  0.4789  0.3813  0.2847  0.1886  0.0926 -0.0038
 -0.1008
  1.8748  1.8502  1.8231  1.7925  1.7568  1.7203  1.6830  1.6452  1.6077  1.5721
  1.5391  1.5082  1.4786  1.4500  1.4224  1.3531  1.2736  1.1822  1.0837  0.9823
  0.8794  0.7761  0.6738  0.5733  0.4749  0.3783  0.2831  0.1890  0.0953  0.0020
 -0.0910
  1.8383  1.8227  1.8027  1.7789  1.7516  1.7213  1.6885  1.6544  1.6187  1.5828
  1.5476  1.5137  1.4810  1.4491  1.4178  1.3405  1.2611  1.1729  1.0774  0.9779
  0.8766  0.7746  0.6728  0.5721  0.4736  0.3773  0.2829  0.1903  0.0990  0.0084
 -0.0830
  1.7835  1.7767  1.7651  1.7491  1.7293  1.7060  1.6796  1.6505  1.6194  1.5866
  1.5528  1.5184  1.4843  1.4504  1.4167  1.3334  1.2506  1.1643  1.0713  0.9737
  0.8739  0.7733  0.6725  0.5722  0.4734  0.3767  0.2824  0.1903  0.1001  0.0113
 -0.0766
  1.7210  1.7200  1.7146  1.7052  1.6919  1.6752  1.6551  1.6320  1.6063  1.5783
  1.5484  1.5169  1.4841  1.4506  1.4164  1.3298  1.2432  1.1562  1.0655
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = F140M
  1.6499  1.5868  1.5668  1.5784  1.5897  1.5994  1.6055  1.6070  1.6076  1.6094
  1.6094  1.6048  1.5942  1.5783  1.5582  1.4937  1.4049  1.2871  1.1729
  1.6889  1.6503  1.6067  1.5706  1.5777  1.5877  1.5910  1.5897  1.5879  1.5878
  1.5858  1.5795  1.5677  1.5509  1.5303  1.4634  1.3757  1.2716  1.1593  1.0444
  1.7227  1.6808  1.6485  1.6200  1.5854  1.5748  1.5817  1.5809  1.5756  1.5727
  1.5688  1.5613  1.5486  1.5311  1.5097  1.4417  1.3552  1.2544  1.1454  1.0337
  0.9215
  1.7618  1.7131  1.6745  1.6448  1.6195  1.5941  1.5717  1.5690  1.5675  1.5631
  1.5574  1.5488  1.5354  1.5172  1.4951  1.4255  1.3391  1.2403  1.1338  1.0245
  0.9150  0.8055
  1.8057  1.7506  1.7051  1.6677  1.6367  1.6104  1.5856  1.5646  1.5519  1.5507
  1.5483  1.5402  1.5266  1.5080  1.4851  1.4138  1.3267  1.2290  1.1243  1.0165
  0.9088  0.8017  0.6951  0.5885
  1.8438  1.7927  1.7409  1.6970  1.6594  1.6265  1.5977  1.5724  1.5504  1.5348
  1.5298  1.5271  1.5181  1.5013  1.4785  1.4056  1.3175  1.2202  1.1166  1.0100
  0.9032  0.7975  0.6929  0.5889  0.4854  0.3822  0.2793  0.1764  0.0740 -0.0258
  1.8853  1.8352  1.7803  1.7311  1.6878  1.6491  1.6143  1.5831  1.5557  1.5334
  1.5168  1.5057  1.4979  1.4871  1.4699  1.3998  1.3108  1.2134  1.1106  1.0049
  0.8986  0.7934  0.6899  0.5877  0.4866  0.3860  0.2857  0.1860  0.0867 -0.0120
 -0.1101
