 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value =  B   
 -8.5022 -8.4191 -8.1375 -7.7226 -7.3099 -6.9448 -6.6268 -6.3577 -6.1221 -5.9128
 -5.7259 -5.5516 -5.3888 -5.2370 -5.0958 -4.7895 -4.5355 -4.3103 -4.1017 -3.9088
 -3.7341 -3.5783
 -8.3631 -8.0310 -7.9392 -7.7410 -7.3845 -7.0126 -6.6749 -6.3824 -6.1328 -5.9134
 -5.7208 -5.5438 -5.3781 -5.2232 -5.0783 -4.7627 -4.5041 -4.2803 -4.0771 -3.8917
 -3.7257 -3.5785 -3.4489 -3.3359
 -8.4136 -7.9476 -7.6251 -7.4849 -7.3660 -7.0784 -6.7488 -6.4403 -6.1694 -5.9367
 -5.7328 -5.5520 -5.3833 -5.2251 -5.0766 -4.7504 -4.4842 -4.2596 -4.0601 -3.8807
 -3.7215 -3.5815 -3.4586 -3.3513 -3.2585 -3.1757 -3.0996 -3.0322 -2.9776 -2.9417
 -8.5363 -8.0087 -7.5854 -7.2760 -7.0892 -6.9814 -6.7929 -6.5135 -6.2342 -5.9825
 -5.7646 -5.5744 -5.4023 -5.2410 -5.0890 -4.7517 -4.4753 -4.2471 -4.0493 -3.8742
 -3.7205 -3.5866 -3.4698 -3.3681 -3.2799 -3.2043 -3.1377 -3.0766 -3.0206 -2.9778
 -2.9524
 -8.7044 -8.1361 -7.6566 -7.2694 -6.9753 -6.7675 -6.6230 -6.4901 -6.2929 -6.0504
 -5.8176 -5.6132 -5.4337 -5.2692 -5.1141 -4.7663 -4.4781 -4.2428 -4.0442 -3.8717
 -3.7219 -3.5929 -3.4815 -3.3854 -3.3022 -3.2309 -3.1680 -3.1127 -3.0652 -3.0254
 -2.9932
 -8.9094 -8.3020 -7.7835 -7.3454 -6.9891 -6.7115 -6.5004 -6.3334 -6.1913 -6.0462
 -5.8685 -5.6663 -5.4754 -5.3053 -5.1473 -4.7904 -4.4900 -4.2451 -4.0427 -3.8707
 -3.7234 -3.5981 -3.4914 -3.4004 -3.3226 -3.2566 -3.2008 -3.1528 -3.1112 -3.0750
 -3.0436
 -9.0783 -8.4839 -7.9527 -7.4789 -7.0767 -6.7469 -6.4846 -6.2769 -6.1049 -5.9526
 -5.8113 -5.6697 -5.5158 -5.3513 -5.1927 -4.8293 -4.5172 -4.2606 -4.0512 -3.8769
 -3.7300 -3.6064 -3.5028 -3.4159 -3.3429 -3.2818 -3.2312 -3.1886 -3.1523 -3.1213
 -3.0951
 -9.2846 -8.6778 -8.1330 -7.6444 -7.2104 -6.8399 -6.5332 -6.2847 -6.0832 -5.9128
 -5.7600 -5.6183 -5.4841 -5.3526 -5.2180 -4.8750 -4.5550 -4.2863 -4.0677 -3.8883
 -3.7396 -3.6159 -3.5138 -3.4297 -3.3605 -3.3038 -3.2582 -3.2209 -3.1900 -3.1644
 -3.1420
 -9.5281 -8.8837 -8.3017 -7.8181 -7.3710 -6.9734 -6.6309 -6.3441 -6.1078 -5.9125
 -5.7459 -5.5968 -5.4581 -5.3275 -5.2232 -4.9275 -4.6034 -4.3222 -4.0922
 [Fe/H] =  0.50 [alpha/Fe] =-0.40 BC value =  B   
 -8.8205 -8.3132 -7.8897 -7.5419 -7.2088 -6.9292 -6.6825 -6.4547 -6.2449 -6.0533
 -5.8786 -5.7156 -5.5639 -5.4229 -5.2919 -5.0039 -4.7447 -4.5091 -4.2789
 -8.9787 -8.4086 -7.9269 -7.5251 -7.1806 -6.8778 -6.6184 -6.3837 -6.1643 -5.9751
 -5.7983 -5.6336 -5.4805 -5.3383 -5.2064 -4.9175 -4.6698 -4.4411 -4.2209 -4.0081
 -8.9733 -8.5173 -8.0226 -7.5760 -7.2025 -6.8707 -6.5909 -6.3481 -6.1224 -5.9296
 -5.7511 -5.5845 -5.4295 -5.2852 -5.1512 -4.8584 -4.6111 -4.3872 -4.1751 -3.9735
 -3.7861
 -8.5575 -8.5054 -8.1145 -7.6696 -7.2584 -6.9054 -6.5990 -6.3406 -6.1119 -5.9077
 -5.7268 -5.5582 -5.4009 -5.2542 -5.1173 -4.8181 -4.5686 -4.3474 -4.1415 -3.9481
 -3.7704 -3.6105
 -8.3722 -8.1747 -8.0675 -7.7431 -7.3478 -6.9718 -6.6438 -6.3611 -6.1201 -5.9063
 -5.7201 -5.5490 -5.3891 -5.2397 -5.0997 -4.7924 -4.5381 -4.3180 -4.1161 -3.9298
 -3.7598 -3.6077 -3.4731 -3.3549
 -8.3934 -7.9538 -7.7214 -7.6456 -7.4003 -7.0566 -6.7162 -6.4126 -6.1520 -5.9271
 -5.7289 -5.5543 -5.3916 -5.2392 -5.0962 -4.7797 -4.5181 -4.2967 -4.0985 -3.9170
 -3.7530 -3.6076 -3.4795 -3.3670 -3.2684 -3.1821 -3.1025 -3.0287 -2.9733 -2.9355
 -8.5222 -7.9908 -7.5868 -7.3319 -7.2275 -7.0768 -6.7933 -6.4898 -6.2116 -5.9675
 -5.7578 -5.5732 -5.4073 -5.2519 -5.1057 -4.7794 -4.5085 -4.2829 -4.0863 -3.9087
 -3.7497 -3.6097 -3.4875 -3.3805 -3.2871 -3.2058 -3.1346 -3.0705 -3.0114 -2.9685
 -2.9420
 -8.7223 -8.1231 -7.6401 -7.2663 -7.0056 -6.8518 -6.7412 -6.5471 -6.2885 -6.0340
 -5.8062 -5.6089 -5.4353 -5.2768 -5.1275 -4.7920 -4.5101 -4.2775 -4.0796 -3.9046
 -3.7493 -3.6137 -3.4963 -3.3946 -3.3062 -3.2299 -3.1643 -3.1079 -3.0572 -3.0118
 -2.9798
 -8.9696 -8.3144 -7.7715 -7.3300 -6.9834 -6.7271 -6.5463 -6.4135 -6.2793 -6.0929
 -5.8720 -5.6600 -5.4746 -5.3101 -5.1580 -4.8142 -4.5212 -4.2789 -4.0768 -3.9021
 -3.7493 -3.6170 -3.5038 -3.4070 -3.3237 -3.2523 -3.1919 -3.1406 -3.0968 -3.0593
 -3.0267
 -9.2429 -8.5529 -7.9651 -7.4697 -7.0630 -6.7398 -6.4916 -6.3025 -6.1508 -6.0167
 -5.8778 -5.7156 -5.5331 -5.3588 -5.2019 -4.8512 -4.5477 -4.2940 -4.0846 -3.9074
 -3.7551 -3.6245 -3.5140 -3.4208 -3.3419 -3.2751 -3.2195 -3.1732 -3.1347 -3.1034
 -3.0745
 -9.6148 -8.8386 -8.1908 -7.6589 -7.2048 -6.8288 -6.5259 -6.2870 -6.0980 -5.9407
 -5.8007 -5.6693 -5.5373 -5.3971 -5.2481 -4.8970 -4.5853 -4.3202 -4.1013 -3.9189
 -3.7648 -3.6342 -3.5248 -3.4340 -3.3585 -3.2958 -3.2446 -3.2031 -3.1696 -3.1426
 -3.1210
-10.0851 -9.1715 -8.4107 -7.8702 -7.3888 -6.9720 -6.6229 -6.3378 -6.1079 -5.9215
 -5.7646 -5.6245 -5.4946 -5.3709 -5.2966 -4.9516 -4.6340 -4.3575 -4.1269
 [Fe/H] =  0.75 [alpha/Fe] =-0.40 BC value =  B   
 -8.6789 -8.2133 -7.8202 -7.4926 -7.1680 -6.9042 -6.6666 -6.4436 -6.2373 -6.0492
 -5.8787 -5.7196 -5.5714 -5.4334 -5.3049 -5.0211 -4.7671 -4.5365 -4.3138
 -8.8548 -8.3091 -7.8527 -7.4769 -7.1440 -6.8554 -6.6053 -6.3744 -6.1621 -5.9749
 -5.8050 -5.6446 -5.4955 -5.3569 -5.2280 -4.9440 -4.7001 -4.4759 -4.2609 -4.0512
 -8.9605 -8.4468 -7.9509 -7.5200 -7.1647 -6.8461 -6.5782 -6.3419 -6.1207 -5.9335
 -5.7597 -5.5978 -5.4473 -5.3072 -5.1767 -4.8899 -4.6465 -4.4268 -4.2183 -4.0180
 -3.8289
 -8.8317 -8.5252 -8.0712 -7.6164 -7.2166 -6.8782 -6.5823 -6.3326 -6.1101 -5.9105
 -5.7346 -5.5709 -5.4184 -5.2762 -5.1436 -4.8516 -4.6063 -4.3891 -4.1860 -3.9930
 -3.8126 -3.6480
 -8.4348 -8.3520 -8.1157 -7.7203 -7.3079 -6.9390 -6.6202 -6.3488 -6.1151 -5.9062
 -5.7254 -5.5595 -5.4047 -5.2601 -5.1248 -4.8259 -4.5763 -4.3598 -4.1610 -3.9740
 -3.8005 -3.6432 -3.5031 -3.3792
 -8.3738 -7.9945 -7.8900 -7.7298 -7.3959 -7.0273 -6.6889 -6.3938 -6.1417 -5.9238
 -5.7306 -5.5614 -5.4040 -5.2567 -5.1187 -4.8119 -4.5556 -4.3377 -4.1418 -3.9597
 -3.7918 -3.6406 -3.5067 -3.3887 -3.2847 -3.1923 -3.1072 -3.0290 -2.9717 -2.9309
 -8.4901 -7.9729 -7.6102 -7.4545 -7.3599 -7.0971 -6.7750 -6.4664 -6.1941 -5.9589
 -5.7554 -5.5762 -5.4157 -5.2657 -5.1248 -4.8095 -4.5447 -4.3225 -4.1278 -3.9496
 -3.7863 -3.6402 -3.5116 -3.3991 -3.3004 -3.2137 -3.1376 -3.0679 -3.0048 -2.9608
 -2.9323
 -8.7060 -8.0930 -7.6217 -7.2768 -7.0760 -6.9840 -6.8156 -6.5477 -6.2710 -6.0190
 -5.7988 -5.6079 -5.4397 -5.2867 -5.1428 -4.8194 -4.5448 -4.3155 -4.1194 -3.9436
 -3.7841 -3.6419 -3.5179 -3.4102 -3.3165 -3.2348 -3.1646 -3.1032 -3.0479 -2.9993
 -2.9670
 -8.9756 -8.2949 -7.7443 -7.3110 -6.9847 -6.7639 -6.6320 -6.5175 -6.3299 -6.0926
 -5.8606 -5.6546 -5.4752 -5.3162 -5.1694 -4.8384 -4.5540 -4.3156 -4.1151 -3.9395
 -3.7825 -3.6435 -3.5232 -3.4200 -3.3310 -3.2542 -3.1885 -3.1326 -3.0851 -3.0445
 -3.0095
 -9.3266 -8.5707 -7.9478 -7.4449 -7.0439 -6.7353 -6.5097 -6.3493 -6.2254 -6.0952
 -5.9252 -5.7258 -5.5327 -5.3623 -5.2102 -4.8724 -4.5785 -4.3295 -4.1216 -3.9436
 -3.7873 -3.6502 -3.5323 -3.4322 -3.3471 -3.2746 -3.2134 -3.1622 -3.1198 -3.0853
 -3.0572
 -9.8000 -8.9204 -8.2077 -7.6455 -7.1830 -6.8107 -6.5184 -6.2948 -6.1241 -5.9854
 -5.8604 -5.7311 -5.5849 -5.4210 -5.2610 -4.9161 -4.6146 -4.3551 -4.1377 -3.9544
 -3.7966 -3.6598 -3.5429 -3.4447 -3.3625 -3.2937 -3.2365 -3.1897 -3.1520 -3.1222
 -3.0993
-10.3957 -9.3440 -8.4887 -7.8894 -7.3802 -6.9540 -6.6067 -6.3289 -6.1101 -5.9365
 -5.7924 -5.6645 -5.5437 -5.4227 -5.3218 -4.9695 -4.6623 -4.3924 -4.1634
 [Fe/H] =  1.00 [alpha/Fe] =-0.40 BC value =  B   
 -8.5463 -8.1427 -7.7813 -7.4582 -7.1493 -6.8719 -6.6270 -6.4092 -6.2139 -6.0372
 -5.8756 -5.7261 -5.5862 -5.4536 -5.3273 -5.0460 -4.7954 -4.5609 -4.3435
 -8.7571 -8.2264 -7.7932 -7.4480 -7.1246 -6.8463 -6.6038 -6.3787 -6.1713 -5.9902
 -5.8218 -5.6651 -5.5192 -5.3835 -5.2571 -4.9770 -4.7358 -4.5124 -4.3014 -4.0948
 -8.9451 -8.3711 -7.8858 -7.4806 -7.1415 -6.8335 -6.5756 -6.3446 -6.1293 -5.9466
 -5.7770 -5.6191 -5.4724 -5.3358 -5.2085 -4.9270 -4.6869 -4.4704 -4.2651 -4.0663
 -3.8761
 -8.9191 -8.5049 -8.0187 -7.5675 -7.1897 -6.8603 -6.5747 -6.3329 -6.1155 -5.9210
 -5.7497 -5.5904 -5.4420 -5.3039 -5.1750 -4.8899 -4.6487 -4.4349 -4.2346 -4.0425
 -3.8600 -3.6908
 -8.5948 -8.4668 -8.1200 -7.6860 -7.2711 -6.9195 -6.6069 -6.3440 -6.1171 -5.9118
 -5.7370 -5.5757 -5.4253 -5.2851 -5.1540 -4.8634 -4.6187 -4.4059 -4.2099 -4.0234
 -3.8474 -3.6850 -3.5386 -3.4084
 -8.3696 -8.1125 -8.0352 -7.7569 -7.3760 -6.9988 -6.6714 -6.3816 -6.1387 -5.9267
 -5.7379 -5.5737 -5.4209 -5.2782 -5.1446 -4.8473 -4.5968 -4.3826 -4.1896 -4.0081
 -3.8376 -3.6809 -3.5405 -3.4162 -3.3069 -3.2079 -3.1157 -3.0345 -2.9739 -2.9288
 -8.4528 -7.9648 -7.6835 -7.6155 -7.4156 -7.0917 -6.7535 -6.4502 -6.1836 -5.9563
 -5.7588 -5.5841 -5.4284 -5.2832 -5.1469 -4.8421 -4.5840 -4.3656 -4.1737 -3.9962
 -3.8304 -3.6787 -3.5433 -3.4243 -3.3198 -3.2276 -3.1456 -3.0691 -3.0025 -2.9560
 -2.9241
 -8.6563 -8.0577 -7.6099 -7.3164 -7.2067 -7.0896 -6.8311 -6.5347 -6.2560 -6.0095
 -5.7965 -5.6113 -5.4478 -5.2997 -5.1608 -4.8486 -4.5817 -4.3567 -4.1631 -3.9880
 -3.8261 -3.6785 -3.5474 -3.4330 -3.3333 -3.2462 -3.1701 -3.1030 -3.0420 -2.9897
 -2.9559
 -8.9387 -8.2538 -7.7109 -7.2960 -7.0035 -6.8424 -6.7517 -6.5808 -6.3334 -6.0807
 -5.8511 -5.6531 -5.4790 -5.3248 -5.1832 -4.8641 -4.5886 -4.3549 -4.1568 -3.9820
 -3.8228 -3.6784 -3.5509 -3.4405 -3.3452 -3.2628 -3.1916 -3.1303 -3.0777 -3.0320
 -2.9937
 -9.3395 -8.5485 -7.9115 -7.4134 -7.0268 -6.7412 -6.5503 -6.4310 -6.3179 -6.1458
 -5.9315 -5.7206 -5.5322 -5.3670 -5.2199 -4.8943 -4.6104 -4.3670 -4.1616 -3.9842
 -3.8260 -3.6838 -3.5586 -3.4510 -3.3593 -3.2808 -3.2139 -3.1571 -3.1099 -3.0710
 -3.0393
 -9.8866 -8.9418 -8.1908 -7.6145 -7.1546 -6.7928 -6.5166 -6.3149 -6.1701 -6.0542
 -5.9324 -5.7809 -5.6027 -5.4259 -5.2686 -4.9347 -4.6439 -4.3910 -4.1765 -3.9938
 -3.8341 -3.6926 -3.5687 -3.4627 -3.3733 -3.2981 -3.2350 -3.1823 -3.1391 -3.1052
 -3.0791
-10.5799 -9.4337 -8.5488 -7.8805 -7.3554 -6.9290 -6.5891 -6.3228 -6.1190 -5.9625
 -5.8354 -5.7204 -5.6026 -5.4725 -5.3293 -4.9853 -4.6891 -4.4269 -4.2015
