 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F140M
 -1.4071 -1.3697 -1.3330 -1.3017 -1.2650 -1.2212 -1.1097 -1.0751 -1.0512 -1.0395
 -1.0400 -1.0415 -1.0596 -1.0830 -1.1111 -1.2019 -1.3215 -1.4378 -1.5551
 -1.1814 -1.1638 -1.1532 -1.1489 -1.1415 -1.1231 -1.1035 -1.0869 -1.0747 -1.0684
 -1.0715 -1.0838 -1.1031 -1.1277 -1.1565 -1.2440 -1.3467 -1.4573 -1.5708 -1.6855
 -1.1303 -1.1225 -1.1169 -1.1131 -1.1117 -1.1138 -1.1129 -1.1031 -1.0944 -1.0929
 -1.0971 -1.1092 -1.1294 -1.1549 -1.1840 -1.2693 -1.3683 -1.4757 -1.5862 -1.6976
 -1.8092
 -1.0838 -1.0838 -1.0853 -1.0884 -1.0930 -1.0993 -1.1077 -1.1168 -1.1209 -1.1204
 -1.1236 -1.1328 -1.1512 -1.1771 -1.2069 -1.2917 -1.3877 -1.4917 -1.5998 -1.7086
 -1.8172 -1.9257
 -1.0386 -1.0461 -1.0541 -1.0632 -1.0740 -1.0865 -1.1007 -1.1166 -1.1329 -1.1468
 -1.1562 -1.1650 -1.1778 -1.1986 -1.2265 -1.3110 -1.4051 -1.5061 -1.6117 -1.7186
 -1.8251 -1.9310 -2.0365 -2.1417
 -0.9996 -1.0125 -1.0257 -1.0394 -1.0545 -1.0716 -1.0907 -1.1115 -1.1337 -1.1561
 -1.1767 -1.1943 -1.2097 -1.2277 -1.2507 -1.3283 -1.4206 -1.5191 -1.6221 -1.7273
 -1.8324 -1.9368 -2.0401 -2.1427 -2.2455 -2.3484 -2.4508 -2.5524 -2.6529 -2.7521
 -0.9761 -0.9889 -1.0049 -1.0215 -1.0390 -1.0583 -1.0798 -1.1035 -1.1291 -1.1560
 -1.1828 -1.2085 -1.2318 -1.2539 -1.2771 -1.3474 -1.4350 -1.5309 -1.6314 -1.7347
