 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value =F322W2
  1.3958  1.5605  1.4577  0.8090 -0.2382 -0.8648 -1.1382 -1.2388 -1.0930 -0.7555
 -1.1185 -1.6177 -1.2958 -0.5088  0.0379 -0.1306
  0.8325  0.9536  0.9786  0.7601  0.3363  0.0688 -0.0919 -0.2101 -0.2583 -0.2501
 -0.4700 -0.6919 -0.5537 -0.1986  0.0395 -0.1468 -0.3337 -0.4954 -0.6676
  0.5365  0.5850  0.6311  0.6126  0.5241  0.4509  0.3674  0.2693  0.1623  0.0500
 -0.0563 -0.1200 -0.0947 -0.0147  0.0237 -0.1602 -0.3471 -0.5141 -0.6794 -0.8361
 -0.9866
  0.5078  0.4547  0.4152  0.3665  0.3252  0.2816  0.2397  0.1993  0.1688  0.1447
  0.1226  0.0980  0.0811  0.0428 -0.0095 -0.1708 -0.3578 -0.5286 -0.6916 -0.8481
 -0.9987 -1.1433 -1.2828
  0.3952  0.3703  0.3484  0.3187  0.2860  0.2483  0.2083  0.1682  0.1302  0.0972
  0.0698  0.0432  0.0185 -0.0136 -0.0579 -0.1978 -0.3662 -0.5373 -0.7020 -0.8587
 -1.0082 -1.1515 -1.2894 -1.4226 -1.5518
  0.2750  0.2697  0.2618  0.2482  0.2270  0.1987  0.1648  0.1284  0.0912  0.0552
  0.0221 -0.0075 -0.0362 -0.0632 -0.1030 -0.2270 -0.3789 -0.5452 -0.7096 -0.8666
 -1.0158 -1.1584 -1.2952 -1.4271 -1.5546 -1.6784
  0.1472  0.1529  0.1554  0.1550  0.1482  0.1328  0.1092  0.0799  0.0473  0.0133
 -0.0208 -0.0532 -0.0836 -0.1107 -0.1448 -0.2584 -0.3959 -0.5523 -0.7144 -0.8718
 -1.0215 -1.1640 -1.3003 -1.4312 -1.5574 -1.6796 -1.7984 -1.9142 -2.0270 -2.1367
  0.0117  0.0199  0.0292  0.0395  0.0465  0.0464  0.0376  0.0197 -0.0047 -0.0331
 -0.0637 -0.0955 -0.1269 -0.1559 -0.1862 -0.2868 -0.4163 -0.5615 -0.7175 -0.8743
 -1.0250 -1.1681 -1.3043 -1.4348 -1.5603 -1.6813 -1.7986 -1.9127 -2.0238 -2.1323
 -2.2383
 -0.1256 -0.1195 -0.1084 -0.0928 -0.0760 -0.0621 -0.0547 -0.0568 -0.0685 -0.0876
 -0.1114 -0.1386 -0.1680 -0.1980 -0.2270 -0.3155 -0.4353 -0.5736 -0.7215 -0.8745
 -1.0255 -1.1700 -1.3071 -1.4378 -1.5630 -1.6834 -1.7998 -1.9125 -2.0220 -2.1288
 -2.2334
 -0.2517 -0.2557 -0.2499 -0.2353 -0.2144 -0.1908 -0.1696 -0.1552 -0.1504 -0.1555
 -0.1687 -0.1878 -0.2115 -0.2385 -0.2664 -0.3469 -0.4553 -0.5871 -0.7295 -0.8771
 -1.0262 -1.1717 -1.3105 -1.4423 -1.5679 -1.6884 -1.8044 -1.9164 -2.0249 -2.1305
 -2.2333
 -0.3704 -0.3811 -0.3814 -0.3724 -0.3526 -0.3271 -0.2986 -0.2717 -0.2507 -0.2394
 -0.2388 -0.2471 -0.2620 -0.2816 -0.3046 -0.3778 -0.4760 -0.5989 -0.7359 -0.8784
 -1.0233 -1.1677 -1.3076 -1.4411 -1.5680 -1.6890 -1.8051 -1.9169 -2.0248 -2.1293
 -2.2328
 -0.4757 -0.4957 -0.5033 -0.4997 -0.4856 -0.4633 -0.4336 -0.4013 -0.3697 -0.3458
 -0.3307 -0.3240 -0.3249 -0.3331 -0.3480 -0.4102 -0.5006 -0.6127 -0.7430 -0.8810
 -1.0218 -1.1630 -1.3023 -1.4371 -1.5658 -1.6882 -1.8051 -1.9172 -2.0252 -2.1294
 -2.2303
 -0.5674 -0.5995 -0.6156 -0.6172 -0.6134 -0.5994 -0.5659 -0.5339 -0.4993 -0.4680
 -0.4413 -0.4186 -0.3997 -0.3930 -0.3966 -0.4444 -0.5291 -0.6285 -0.7508
 [Fe/H] = -3.00 [alpha/Fe] = 0.40 BC value =F322W2
  0.3600  0.2937  0.2252  0.1513  0.0816  0.1016  0.1661  0.2332  0.2764  0.2612
  0.1205 -0.0559 -0.0870  0.0057  0.0527 -0.1244
  0.4153  0.3526  0.2882  0.2207  0.1561  0.1391  0.1506  0.1729  0.1916  0.1892
  0.1365  0.0639  0.0367  0.0494  0.0361 -0.1436 -0.3223 -0.4944 -0.6603
  0.4465  0.3891  0.3302  0.2696  0.2106  0.1702  0.1461  0.1361  0.1342  0.1344
  0.1316  0.1218  0.1013  0.0671  0.0169 -0.1617 -0.3395 -0.5117 -0.6766 -0.8342
 -0.9856
  0.4536  0.4032  0.3512  0.2980  0.2450  0.1949  0.1526  0.1227  0.1040  0.0967
  0.1058  0.1179  0.1067  0.0590 -0.0049 -0.1787 -0.3540 -0.5256 -0.6900 -0.8469
 -0.9971 -1.1416 -1.2812
  0.4366  0.3949  0.3512  0.3059  0.2594  0.2132  0.1701  0.1327  0.1011  0.0762
  0.0590  0.0522  0.0530  0.0250 -0.0293 -0.1946 -0.3658 -0.5361 -0.7004 -0.8569
 -1.0064 -1.1497 -1.2876 -1.4210 -1.5505
  0.3955  0.3642  0.3302  0.2933  0.2538  0.2126  0.1713  0.1327  0.0985  0.0697
  0.0416  0.0145  0.0007 -0.0184 -0.0616 -0.2116 -0.3767 -0.5438 -0.7078 -0.8645
 -1.0137 -1.1564 -1.2932 -1.4251 -1.5529 -1.6770
  0.3297  0.3093  0.2868  0.2606  0.2302  0.1957  0.1586  0.1209  0.0847  0.0515
  0.0206 -0.0100 -0.0405 -0.0588 -0.0979 -0.2328 -0.3886 -0.5501 -0.7125 -0.8697
 -1.0192 -1.1617 -1.2980 -1.4291 -1.5555 -1.6779 -1.7970 -1.9129 -2.0258 -2.1355
  0.2432  0.2313  0.2193  0.2053  0.1863  0.1614  0.1315  0.0980  0.0630  0.0283
 -0.0050 -0.0378 -0.0713 -0.0977 -0.1325 -0.2570 -0.4033 -0.5572 -0.7153 -0.8720
 -1.0226 -1.1656 -1.3019 -1.4326 -1.5582 -1.6795 -1.7971 -1.9113 -2.0225 -2.1312
 -2.2371
  0.1876  0.1504  0.1307  0.1266  0.1196  0.1066  0.0869  0.0611  0.0309 -0.0017
 -0.0350 -0.0686 -0.1028 -0.1357 -0.1669 -0.2814 -0.4193 -0.5664 -0.7173 -0.8722
 -1.0223 -1.1676 -1.3046 -1.4354 -1.5607 -1.6814 -1.7979 -1.9110 -2.0209 -2.1280
 -2.2323
  0.0342  0.0404  0.0378  0.0273  0.0292  0.0282  0.0204  0.0055 -0.0161 -0.0429
 -0.0729 -0.1048 -0.1380 -0.1717 -0.2032 -0.3081 -0.4368 -0.5784 -0.7249 -0.8743
 -1.0238 -1.1693 -1.3080 -1.4399 -1.5657 -1.6862 -1.8024 -1.9147 -2.0234 -2.1290
 -2.2321
 -0.0641 -0.0689 -0.0754 -0.0835 -0.0767 -0.0711 -0.0676 -0.0705 -0.0808 -0.0981
 -0.1210 -0.1480 -0.1778 -0.2094 -0.2412 -0.3363 -0.4544 -0.5884 -0.7302 -0.8749
 -1.0208 -1.1653 -1.3053 -1.4388 -1.5657 -1.6869 -1.8031 -1.9150 -2.0231 -2.1278
 -2.2315
 -0.1629 -0.1774 -0.1855 -0.1879 -0.1814 -0.1692 -0.1581 -0.1685 -0.1666 -0.1721
 -0.1846 -0.2033 -0.2267 -0.2535 -0.2828 -0.3679 -0.4753 -0.6003 -0.7363 -0.8769
 -1.0189 -1.1606 -1.3001 -1.4349 -1.5636 -1.6861 -1.8031 -1.9154 -2.0235 -2.1279
 -2.2289
 -0.2623 -0.2852 -0.2925 -0.2859 -0.2846 -0.2661 -0.2785 -0.2648 -0.2551 -0.2665
 -0.2671 -0.2745 -0.2884 -0.3075 -0.3280 -0.4029 -0.4995 -0.6141 -0.7432
 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value =F322W2
  0.2649  0.1830  0.1313  0.1416  0.2074  0.2918  0.3698  0.4308  0.4476  0.3993
  0.3321  0.2441  0.1618  0.1119  0.0505 -0.1235
  0.3432  0.2687  0.2079  0.1781  0.1788  0.1972  0.2240  0.2532  0.2706  0.2650
  0.2480  0.2105  0.1547  0.0963  0.0296 -0.1465 -0.3211 -0.4930 -0.6577
  0.3997  0.3324  0.2678  0.2133  0.1718  0.1452  0.1340  0.1361  0.1465  0.1606
  0.1714  0.1672  0.1350  0.0776  0.0099 -0.1662 -0.3399 -0.5105 -0.6748 -0.8325
 -0.9840
  0.4344  0.3741  0.3110  0.2472  0.1864  0.1358  0.0998  0.0795  0.0753  0.0861
