 [Fe/H] = -2.50 [alpha/Fe] = 0.40 BC value = F090W
 -0.2080 -0.2300 -0.2932 -0.3429 -0.3637 -0.3834 -0.4273 -0.4806 -0.5124 -0.5108
 -0.4909 -0.4573 -0.4183 -0.3831 -0.3505 -0.2972 -0.2872 -0.3073 -0.3356
 -0.2540 -0.2476 -0.2653 -0.2911 -0.3227 -0.3594 -0.3976 -0.4320 -0.4577 -0.4721
 -0.4734 -0.4605 -0.4349 -0.4039 -0.3749 -0.3269 -0.3169 -0.3365 -0.3690 -0.4096
 -0.2849 -0.2674 -0.2620 -0.2710 -0.2978 -0.3330 -0.3652 -0.3928 -0.4175 -0.4391
 -0.4519 -0.4536 -0.4414 -0.4180 -0.3935 -0.3512 -0.3418 -0.3608 -0.3953 -0.4361
 -0.4797
 -0.3007 -0.2894 -0.2833 -0.2826 -0.2890 -0.3042 -0.3301 -0.3630 -0.3918 -0.4118
 -0.4264 -0.4366 -0.4378 -0.4254 -0.4063 -0.3701 -0.3619 -0.3802 -0.4146 -0.4553
 -0.4987 -0.5434
 -0.2902 -0.2902 -0.2908 -0.2916 -0.2939 -0.2998 -0.3106 -0.3267 -0.3486 -0.3736
 -0.3940 -0.4086 -0.4202 -0.4218 -0.4113 -0.3826 -0.3759 -0.3939 -0.4291 -0.4707
 -0.5146 -0.5596 -0.6051 -0.6510
 -0.2526 -0.2662 -0.2776 -0.2855 -0.2908 -0.2953 -0.3011 -0.3096 -0.3210 -0.3350
 -0.3512 -0.3675 -0.3824 -0.3959 -0.4002 -0.3874 -0.3834 -0.4013 -0.4378 -0.4817
 -0.5272 -0.5734 -0.6197 -0.6663 -0.7128 -0.7594 -0.8067 -0.8571 -0.9119 -0.9683
 -0.1905 -0.2182 -0.2421 -0.2604 -0.2730 -0.2816 -0.2882 -0.2946 -0.3024 -0.3115
 -0.3215 -0.3322 -0.3433 -0.3573 -0.3688 -0.3798 -0.3838 -0.4023 -0.4396 -0.4868
 -0.5357 -0.5841 -0.6323 -0.6801 -0.7275 -0.7747 -0.8221 -0.8701 -0.9216 -0.9781
 -1.0368
 -0.1099 -0.1496 -0.1854 -0.2153 -0.2379 -0.2543 -0.2658 -0.2746 -0.2825 -0.2906
 -0.2991 -0.3076 -0.3162 -0.3255 -0.3370 -0.3577 -0.3750 -0.3972 -0.4349 -0.4847
 -0.5380 -0.5904 -0.6414 -0.6914 -0.7405 -0.7890 -0.8371 -0.8854 -0.9347 -0.9870
 -1.0454
 -0.0189 -0.0673 -0.1124 -0.1524 -0.1853 -0.2112 -0.2305 -0.2450 -0.2566 -0.2668
 -0.2763 -0.2855 -0.2943 -0.3027 -0.3127 -0.3347 -0.3587 -0.3869 -0.4257 -0.4770
 -0.5341 -0.5913 -0.6466 -0.7000 -0.7519 -0.8024 -0.8521 -0.9013 -0.9506 -1.0012
 -1.0551
  0.0763  0.0230 -0.0281 -0.0754 -0.1172 -0.1523 -0.1809 -0.2032 -0.2211 -0.2359
 -0.2488 -0.2606 -0.2715 -0.2817 -0.2920 -0.3155 -0.3413 -0.3734 -0.4134 -0.4643
 -0.5230 -0.5841 -0.6442 -0.7020 -0.7575 -0.8110 -0.8632 -0.9141 -0.9644 -1.0148
 -1.0664
  0.1744  0.1175  0.0623  0.0105 -0.0372 -0.0802 -0.1173 -0.1483 -0.1741 -0.1956
 -0.2139 -0.2301 -0.2447 -0.2581 -0.2707 -0.2990 -0.3261 -0.3596 -0.4009 -0.4509
 -0.5090 -0.5716 -0.6351 -0.6974 -0.7573 -0.8147 -0.8702 -0.9238 -0.9761 -1.0276
 -1.0792
  0.2755  0.2162  0.1557  0.1016  0.0499  0.0017 -0.0422 -0.0813 -0.1153 -0.1445
 -0.1698 -0.1919 -0.2118 -0.2297 -0.2488 -0.2852 -0.3131 -0.3455 -0.3882
 [Fe/H] = -2.00 [alpha/Fe] = 0.40 BC value = F090W
 -0.3182 -0.3218 -0.3408 -0.3700 -0.4049 -0.4403 -0.4717 -0.4955 -0.5091 -0.5108
 -0.4989 -0.4745 -0.4414 -0.4067 -0.3743 -0.3167 -0.2940 -0.3062 -0.3385
 -0.2597 -0.2532 -0.2673 -0.2961 -0.3336 -0.3742 -0.4134 -0.4468 -0.4720 -0.4867
 -0.4889 -0.4775 -0.4538 -0.4247 -0.3968 -0.3459 -0.3256 -0.3357 -0.3665 -0.4065
 -0.2550 -0.2299 -0.2306 -0.2513 -0.2819 -0.3198 -0.3602 -0.3983 -0.4306 -0.4550
 -0.4693 -0.4714 -0.4597 -0.4375 -0.4136 -0.3692 -0.3515 -0.3603 -0.3897 -0.4291
 -0.4722
 -0.2774 -0.2423 -0.2301 -0.2378 -0.2597 -0.2905 -0.3257 -0.3612 -0.3932 -0.4208
 -0.4418 -0.4545 -0.4560 -0.4437 -0.4247 -0.3866 -0.3717 -0.3800 -0.4081 -0.4472
 -0.4905 -0.5353
 -0.2971 -0.2712 -0.2556 -0.2527 -0.2608 -0.2774 -0.3005 -0.3284 -0.3594 -0.3904
 -0.4137 -0.4307 -0.4409 -0.4410 -0.4292 -0.3980 -0.3859 -0.3945 -0.4221 -0.4615
 -0.5053 -0.5506 -0.5967 -0.6431
 -0.2954 -0.2790 -0.2697 -0.2654 -0.2654 -0.2705 -0.2808 -0.2964 -0.3173 -0.3439
 -0.3722 -0.3961 -0.4149 -0.4257 -0.4251 -0.4032 -0.3942 -0.4037 -0.4312 -0.4716
 -0.5170 -0.5636 -0.6106 -0.6577 -0.7050 -0.7525 -0.8007 -0.8520 -0.9072 -0.9634
 -0.2693 -0.2652 -0.2651 -0.2674 -0.2702 -0.2739 -0.2794 -0.2876 -0.2990 -0.3128
 -0.3291 -0.3485 -0.3691 -0.3889 -0.4025 -0.4019 -0.3967 -0.4074 -0.4351 -0.4768
 -0.5246 -0.5736 -0.6223 -0.6708 -0.7191 -0.7671 -0.8155 -0.8645 -0.9166 -0.9734
 -1.0321
 -0.2193 -0.2288 -0.2401 -0.2512 -0.2609 -0.2684 -0.2742 -0.2800 -0.2870 -0.2957
 -0.3055 -0.3163 -0.3288 -0.3446 -0.3618 -0.3867 -0.3933 -0.4060 -0.4339 -0.4763
 -0.5270 -0.5794 -0.6310 -0.6816 -0.7315 -0.7807 -0.8298 -0.8791 -0.9293 -0.9823
 -1.0409
 -0.1470 -0.1697 -0.1934 -0.2155 -0.2340 -0.2485 -0.2591 -0.2669 -0.2735 -0.2804
 -0.2879 -0.2960 -0.3044 -0.3139 -0.3266 -0.3568 -0.3801 -0.3997 -0.4286 -0.4712
 -0.5241 -0.5803 -0.6359 -0.6898 -0.7422 -0.7935 -0.8442 -0.8944 -0.9447 -0.9961
 -1.0506
 -0.0594 -0.0934 -0.1278 -0.1600 -0.1884 -0.2117 -0.2296 -0.2429 -0.2530 -0.2614
 -0.2692 -0.2772 -0.2852 -0.2932 -0.3025 -0.3293 -0.3581 -0.3869 -0.4191 -0.4615
 -0.5147 -0.5737 -0.6334 -0.6915 -0.7476 -0.8018 -0.8547 -0.9066 -0.9579 -1.0093
 -1.0617
  0.0367 -0.0047 -0.0475 -0.0882 -0.1252 -0.1576 -0.1842 -0.2051 -0.2214 -0.2343
 -0.2451 -0.2551 -0.2647 -0.2740 -0.2833 -0.3083 -0.3369 -0.3701 -0.4068 -0.4498
 -0.5023 -0.5622 -0.6248 -0.6870 -0.7473 -0.8052 -0.8614 -0.9158 -0.9690 -1.0216
 -1.0740
  0.1399  0.0910  0.0431 -0.0037 -0.0478 -0.0878 -0.1227 -0.1521 -0.1762 -0.1958
 -0.2121 -0.2263 -0.2392 -0.2514 -0.2690 -0.2938 -0.3165 -0.3493 -0.3917
 [Fe/H] = -1.50 [alpha/Fe] = 0.40 BC value = F090W
 -0.4983 -0.4859 -0.4851 -0.4915 -0.5025 -0.5137 -0.5208 -0.5224 -0.5233 -0.5196
 -0.5063 -0.4827 -0.4522 -0.4206 -0.3913 -0.3362 -0.3074 -0.3067 -0.3317
 -0.4029 -0.3868 -0.3865 -0.3977 -0.4162 -0.4381 -0.4586 -0.4752 -0.4897 -0.4988
 -0.4981 -0.4853 -0.4624 -0.4355 -0.4098 -0.3614 -0.3371 -0.3374 -0.3604 -0.3974
 -0.3379 -0.3138 -0.3092 -0.3200 -0.3415 -0.3694 -0.3990 -0.4258 -0.4500 -0.4692
 -0.4800 -0.4794 -0.4663 -0.4451 -0.4228 -0.3804 -0.3601 -0.3616 -0.3831 -0.4189
 -0.4613
 -0.3140 -0.2741 -0.2544 -0.2610 -0.2805 -0.3094 -0.3428 -0.3757 -0.4063 -0.4328
 -0.4527 -0.4634 -0.4622 -0.4491 -0.4309 -0.3939 -0.3772 -0.3800 -0.4009 -0.4358
 -0.4781 -0.5231
 -0.3189 -0.2680 -0.2382 -0.2277 -0.2351 -0.2588 -0.2950 -0.3320 -0.3658 -0.3955
 -0.4200 -0.4383 -0.4479 -0.4458 -0.4338 -0.4026 -0.3891 -0.3935 -0.4144 -0.4489
 -0.4915 -0.5372 -0.5839 -0.6312
 -0.3324 -0.2851 -0.2518 -0.2318 -0.2254 -0.2317 -0.2512 -0.2831 -0.3209 -0.3575
 -0.3878 -0.4100 -0.4252 -0.4329 -0.4301 -0.4067 -0.3963 -0.4024 -0.4239 -0.4585
 -0.5019 -0.5489 -0.5966 -0.6447 -0.6930 -0.7418 -0.7915 -0.8441 -0.9000 -0.9559
 -0.3333 -0.2923 -0.2638 -0.2458 -0.2367 -0.2362 -0.2441 -0.2591 -0.2801 -0.3067
 -0.3377 -0.3683 -0.3931 -0.4097 -0.4172 -0.4063 -0.3992 -0.4071 -0.4294 -0.4645
 -0.5089 -0.5577 -0.6072 -0.6567 -0.7060 -0.7553 -0.8051 -0.8559 -0.9090 -0.9661
 -1.0243
 -0.3176 -0.2851 -0.2633 -0.2504 -0.2443 -0.2432 -0.2465 -0.2544 -0.2666 -0.2819
 -0.2995 -0.3196 -0.3427 -0.3659 -0.3852 -0.4004 -0.3981 -0.4078 -0.4309 -0.4664
 -0.5097 -0.5627 -0.6148 -0.6664 -0.7174 -0.7679 -0.8184 -0.8687 -0.9203 -0.9749
 -1.0335
 -0.2782 -0.2598 -0.2468 -0.2413 -0.2407 -0.2430 -0.2470 -0.2524 -0.2598 -0.2694
 -0.2807 -0.2931 -0.3065 -0.3222 -0.3403 -0.3775 -0.3921 -0.4048 -0.4289 -0.4647
 -0.5108 -0.5639 -0.6190 -0.6738 -0.7273 -0.7798 -0.8318 -0.8834 -0.9352 -0.9880
 -1.0433
 -0.2158 -0.2121 -0.2109 -0.2152 -0.2221 -0.2302 -0.2381 -0.2453 -0.2520 -0.2591
 -0.2670 -0.2759 -0.2854 -0.2955 -0.3073 -0.3424 -0.3741 -0.3971 -0.4229 -0.4586
 -0.5045 -0.5587 -0.6168 -0.6751 -0.7320 -0.7873 -0.8415 -0.8947 -0.9475 -1.0003
 -1.0540
 -0.1341 -0.1439 -0.1559 -0.1700 -0.1858 -0.2015 -0.2157 -0.2276 -0.2372 -0.2454
 -0.2528 -0.2605 -0.2686 -0.2771 -0.2862 -0.3137 -0.3473 -0.3812 -0.4132 -0.4498
 -0.4951 -0.5492 -0.6091 -0.6707 -0.7314 -0.7902 -0.8475 -0.9032 -0.9577 -1.0116
 -1.0654
 -0.0360 -0.0579 -0.0814 -0.1061 -0.1311 -0.1551 -0.1769 -0.1954 -0.2107 -0.2229
