 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F250M
 -2.9439 -2.9653 -2.9854 -3.0031 -3.0251 -3.0369 -2.9506 -2.9126 -2.8746 -2.8513
 -2.8494 -2.8846 -2.9151 -2.9679 -3.0290 -3.1815 -3.3057 -3.5273 -3.7283
 -2.8331 -2.8632 -2.8935 -2.9239 -2.9454 -2.9548 -2.9543 -2.9442 -2.9255 -2.8995
 -2.8798 -2.8841 -2.9214 -2.9777 -3.0395 -3.1915 -3.3477 -3.5138 -3.6769 -3.8339
 -2.8413 -2.8523 -2.8713 -2.8954 -2.9196 -2.9387 -2.9483 -2.9499 -2.9483 -2.9441
 -2.9301 -2.9192 -2.9402 -2.9911 -3.0519 -3.2069 -3.3614 -3.5254 -3.6875 -3.8432
 -3.9930
 -2.8783 -2.8736 -2.8793 -2.8932 -2.9122 -2.9317 -2.9462 -2.9539 -2.9561 -2.9587
 -2.9657 -2.9625 -2.9696 -3.0082 -3.0647 -3.2197 -3.3739 -3.5348 -3.6959 -3.8508
 -3.9993 -4.1424
 -2.9514 -2.9277 -2.9166 -2.9171 -2.9267 -2.9421 -2.9581 -2.9700 -2.9771 -2.9822
 -2.9897 -3.0004 -3.0075 -3.0358 -3.0827 -3.2323 -3.3861 -3.5431 -3.7022 -3.8566
 -4.0044 -4.1463 -4.2831 -4.4157
 -3.0592 -3.0168 -2.9856 -2.9682 -2.9643 -2.9707 -2.9831 -2.9965 -3.0074 -3.0155
 -3.0247 -3.0386 -3.0493 -3.0730 -3.1124 -3.2473 -3.3986 -3.5516 -3.7073 -3.8607
 -4.0083 -4.1496 -4.2853 -4.4163 -4.5436 -4.6675 -4.7879 -4.9049 -5.0185 -5.1288
 -3.1899 -3.1382 -3.0879 -3.0500 -3.0279 -3.0205 -3.0241 -3.0338 -3.0455 -3.0561
 -3.0660 -3.0789 -3.0937 -3.1143 -3.1486 -3.2691 -3.4128 -3.5614 -3.7122 -3.8634
 -4.0108 -4.1521 -4.2873 -4.4173 -4.5429 -4.6647 -4.7831 -4.8984 -5.0111 -5.1211
 -5.2278
 -3.3403 -3.2807 -3.2205 -3.1651 -3.1220 -3.0961 -3.0854 -3.0862 -3.0939 -3.1040
 -3.1146 -3.1260 -3.1396 -3.1575 -3.1867 -3.2952 -3.4298 -3.5729 -3.7185 -3.8656
 -4.0116 -4.1533 -4.2887 -4.4184 -4.5430 -4.6634 -4.7802 -4.8938 -5.0046 -5.1129
 -5.2190
 -3.4952 -3.4351 -3.3726 -3.3080 -3.2482 -3.2021 -3.1727 -3.1589 -3.1569 -3.1621
 -3.1708 -3.1809 -3.1922 -3.2063 -3.2287 -3.3236 -3.4495 -3.5875 -3.7286 -3.8711
 -4.0140 -4.1551 -4.2914 -4.4217 -4.5463 -4.6661 -4.7820 -4.8945 -5.0039 -5.1103
 -5.2140
 -3.6545 -3.6014 -3.5334 -3.4672 -3.4007 -3.3392 -3.2907 -3.2582 -3.2407 -3.2352
 -3.2374 -3.2441 -3.2529 -3.2637 -3.2788 -3.3536 -3.4680 -3.5998 -3.7372 -3.8757
 -4.0145 -4.1530 -4.2890 -4.4201 -4.5455 -4.6655 -4.7809 -4.8923 -5.0026 -5.1075
 -5.2091
 -3.8182 -3.7796 -3.7029 -3.6292 -3.5660 -3.5000 -3.4385 -3.3880 -3.3521 -3.3303
 -3.3202 -3.3188 -3.3227 -3.3296 -3.3393 -3.3911 -3.4891 -3.6124 -3.7455 -3.8810
 -4.0165 -4.1517 -4.2856 -4.4167 -4.5431 -4.6641 -4.7800 -4.8913 -4.9985 -5.1024
 -5.2033
 -3.9863 -3.9697 -3.8811 -3.7912 -3.7325 -3.6703 -3.6058 -3.5448 -3.4930 -3.4531
 -3.4263 -3.4111 -3.4050 -3.4052 -3.4102 -3.4361 -3.5128 -3.6253 -3.7535
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F250M
 -2.9462 -2.9587 -2.9662 -2.9684 -2.9686 -2.9635 -2.9252 -2.9036 -2.8839 -2.8712
 -2.8722 -2.8995 -2.9400 -2.9963 -3.0580 -3.2112 -3.3449 -3.5144 -3.6801
 -2.8709 -2.9094 -2.9457 -2.9719 -2.9874 -2.9912 -2.9829 -2.9647 -2.9421 -2.9203
 -2.9065 -2.9137 -2.9504 -3.0060 -3.0680 -3.2221 -3.3638 -3.5139 -3.6749 -3.8323
 -2.8303 -2.8608 -2.8973 -2.9346 -2.9671 -2.9880 -2.9982 -2.9988 -2.9894 -2.9706
 -2.9503 -2.9406 -2.9621 -3.0126 -3.0739 -3.2306 -3.3765 -3.5263 -3.6854 -3.8409
 -3.9907
 -2.8218 -2.8414 -2.8691 -2.9015 -2.9340 -2.9618 -2.9821 -2.9920 -2.9956 -2.9968
 -2.9896 -2.9781 -2.9815 -3.0199 -3.0756 -3.2357 -3.3861 -3.5361 -3.6936 -3.8482
 -3.9967 -4.1399
 -2.8444 -2.8508 -2.8668 -2.8899 -2.9174 -2.9448 -2.9680 -2.9843 -2.9945 -2.9995
 -3.0059 -3.0076 -3.0100 -3.0339 -3.0832 -3.2390 -3.3932 -3.5440 -3.6998 -3.8536
 -4.0015 -4.1435 -4.2804 -4.4130
 -2.8993 -2.8897 -2.8910 -2.9018 -2.9199 -2.9427 -2.9659 -2.9858 -3.0004 -3.0117
 -3.0217 -3.0320 -3.0383 -3.0571 -3.0960 -3.2423 -3.3986 -3.5506 -3.7044 -3.8575
 -4.0050 -4.1465 -4.2823 -4.4135 -4.5406 -4.6643 -4.7849 -4.9024 -5.0167 -5.1268
 -2.9864 -2.9602 -2.9441 -2.9392 -2.9445 -2.9579 -2.9765 -2.9966 -3.0146 -3.0293
 -3.0432 -3.0590 -3.0722 -3.0893 -3.1219 -3.2494 -3.4037 -3.5564 -3.7083 -3.8598
 -4.0072 -4.1486 -4.2840 -4.4142 -4.5399 -4.6619 -4.7806 -4.8963 -5.0091 -5.1193
 -5.2260
 -3.0983 -3.0603 -3.0287 -3.0055 -2.9942 -2.9945 -3.0040 -3.0193 -3.0369 -3.0538
 -3.0692 -3.0861 -3.1034 -3.1250 -3.1551 -3.2679 -3.4114 -3.5625 -3.7123 -3.8613
 -4.0078 -4.1496 -4.2851 -4.4150 -4.5398 -4.6605 -4.7776 -4.8915 -5.0025 -5.1110
 -5.2172
 -3.2257 -3.1820 -3.1396 -3.1011 -3.0724 -3.0562 -3.0525 -3.0587 -3.0713 -3.0870
 -3.1031 -3.1198 -3.1377 -3.1591 -3.1883 -3.2938 -3.4269 -3.5724 -3.7194 -3.8653
 -4.0098 -4.1513 -4.2876 -4.4180 -4.5428 -4.6628 -4.7789 -4.8915 -5.0009 -5.1076
 -5.2120
 -3.3590 -3.3159 -3.2696 -3.2222 -3.1796 -3.1464 -3.1263 -3.1188 -3.1219 -3.1321
 -3.1460 -3.1612 -3.1777 -3.1970 -3.2221 -3.3187 -3.4437 -3.5824 -3.7255 -3.8681
 -4.0093 -4.1489 -4.2851 -4.4164 -4.5419 -4.6620 -4.7776 -4.8892 -4.9974 -5.1025
 -5.2070
 -3.4934 -3.4524 -3.4096 -3.3601 -3.3103 -3.2640 -3.2283 -3.2049 -3.1944 -3.1942
 -3.2018 -3.2136 -3.2280 -3.2444 -3.2645 -3.3455 -3.4618 -3.5939 -3.7325 -3.8720
