 [Fe/H] = -2.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -4.0008 -3.8464 -3.7024 -3.5642 -3.4392 -3.3177 -3.2012 -3.0924 -2.9935 -2.9040
 -2.8225 -2.7465 -2.6739 -2.6031 -2.5341 -2.3725 -2.2330 -2.1223 -2.0398 -1.9820
 -1.9415 -1.9114 -1.8869 -1.8652 -1.8450 -1.8254 -1.8067 -1.7890 -1.7742 -1.7627
 -1.7540
 -3.9569 -3.8007 -3.6554 -3.5201 -3.3940 -3.2763 -3.1657 -3.0600 -2.9616 -2.8720
 -2.7910 -2.7169 -2.6475 -2.5802 -2.5148 -2.3618 -2.2278 -2.1191 -2.0363 -1.9773
 -1.9372 -1.9100 -1.8906 -1.8751 -1.8611 -1.8474 -1.8340 -1.8206 -1.8077 -1.7963
 -1.7859
 -3.9288 -3.7682 -3.6199 -3.4829 -3.3561 -3.2387 -3.1300 -3.0287 -2.9326 -2.8431
 -2.7617 -2.6879 -2.6203 -2.5569 -2.4959 -2.3510 -2.2219 -2.1154 -2.0331 -1.9729
 -1.9317 -1.9048 -1.8881 -1.8774 -1.8695 -1.8624 -1.8552 -1.8474 -1.8393 -1.8315
 -1.8246
 -3.8997 -3.7292 -3.5770 -3.4401 -3.3156 -3.2012 -3.0949 -2.9952 -2.9018 -2.8149
 -2.7343 -2.6602 -2.5929 -2.5312 -2.4733 -2.3381 -2.2149 -2.1111 -2.0295
 [Fe/H] = -1.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.2760 -5.1828 -5.0456 -4.7968 -4.5179 -4.2544 -4.0317 -3.8440 -3.6730 -3.5118
 -3.3596 -3.2181 -3.0877 -2.9676 -2.8566 -2.6177 -2.4036 -2.2096 -2.0680
 -4.9460 -4.7327 -4.6115 -4.5354 -4.3603 -4.1250 -3.8995 -3.7080 -3.5401 -3.3837
 -3.2367 -3.1006 -2.9759 -2.8624 -2.7586 -2.5332 -2.3431 -2.1826 -2.0537 -1.9532
 -4.7659 -4.5256 -4.3256 -4.1753 -4.0917 -3.9910 -3.8102 -3.6164 -3.4468 -3.2955
 -3.1536 -3.0221 -2.9016 -2.7922 -2.6927 -2.4800 -2.3056 -2.1618 -2.0460 -1.9547
 -1.8815
 -4.6427 -4.4067 -4.1936 -4.0038 -3.8474 -3.7344 -3.6546 -3.5413 -3.3845 -3.2348
 -3.0971 -2.9699 -2.8531 -2.7466 -2.6500 -2.4449 -2.2804 -2.1482 -2.0428 -1.9593
 -1.8918 -1.8356
 -4.5491 -4.3248 -4.1141 -3.9231 -3.7536 -3.6027 -3.4757 -3.3757 -3.2925 -3.1848
 -3.0590 -2.9350 -2.8210 -2.7173 -2.6228 -2.4226 -2.2641 -2.1393 -2.0419 -1.9653
 -1.9033 -1.8514 -1.8067 -1.7680
 -4.4840 -4.2628 -4.0593 -3.8692 -3.6970 -3.5425 -3.4025 -3.2770 -3.1700 -3.0846
 -3.0020 -2.9048 -2.7995 -2.6979 -2.6051 -2.4083 -2.2534 -2.1331 -2.0412 -1.9707
 -1.9144 -1.8672 -1.8264 -1.7903 -1.7570 -1.7275 -1.7031 -1.6849 -1.6739 -1.6718
 -4.4291 -4.2146 -4.0187 -3.8324 -3.6599 -3.5040 -3.3634 -3.2356 -3.1192 -3.0162
 -2.9269 -2.8481 -2.7676 -2.6810 -2.5930 -2.3990 -2.2460 -2.1280 -2.0394 -1.9736
 -1.9228 -1.8811 -1.8449 -1.8128 -1.7836 -1.7555 -1.7304 -1.7106 -1.6981 -1.6940
 -1.6978
 -4.3905 -4.1781 -3.9885 -3.8068 -3.6358 -3.4783 -3.3366 -3.2087 -3.0925 -2.9864
 -2.8906 -2.8044 -2.7263 -2.6521 -2.5769 -2.3925 -2.2406 -2.1235 -2.0362 -1.9730
 -1.9270 -1.8908 -1.8601 -1.8329 -1.8079 -1.7827 -1.7591 -1.7393 -1.7253 -1.7184
 -1.7196
 -4.3737 -4.1558 -3.9658 -3.7879 -3.6193 -3.4614 -3.3174 -3.1876 -3.0710 -2.9653
 -2.8690 -2.7812 -2.7001 -2.6250 -2.5540 -2.3849 -2.2354 -2.1184 -2.0312 -1.9690
 -1.9257 -1.8944 -1.8696 -1.8482 -1.8286 -1.8099 -1.7924 -1.7772 -1.7644 -1.7536
 -1.7449
 -4.3824 -4.1507 -3.9556 -3.7800 -3.6136 -3.4565 -3.3102 -3.1770 -3.0577 -2.9506
 -2.8541 -2.7664 -2.6856 -2.6102 -2.5391 -2.3770 -2.2334 -2.1159 -2.0277 -1.9645
 -1.9215 -1.8929 -1.8729 -1.8575 -1.8439 -1.8310 -1.8186 -1.8064 -1.7949 -1.7848
 -1.7760
 -4.4108 -4.1635 -3.9593 -3.7808 -3.6150 -3.4589 -3.3121 -3.1756 -3.0518 -2.9411
 -2.8421 -2.7534 -2.6728 -2.5983 -2.5283 -2.3690 -2.2302 -2.1144 -2.0250 -1.9602
 -1.9160 -1.8877 -1.8703 -1.8595 -1.8520 -1.8454 -1.8391 -1.8324 -1.8256 -1.8190
 -1.8134
 -4.4528 -4.1941 -3.9770 -3.7895 -3.6221 -3.4667 -3.3202 -3.1826 -3.0548 -2.9388
 -2.8353 -2.7432 -2.6608 -2.5863 -2.5173 -2.3618 -2.2262 -2.1124 -2.0227
 [Fe/H] = -1.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.4767 -5.2772 -4.9544 -4.6288 -4.3229 -4.0618 -3.8603 -3.6849 -3.5228 -3.3730
 -3.2323 -3.1011 -2.9800 -2.8687 -2.7667 -2.5466 -2.3614 -2.1997 -2.0625
 -5.0215 -4.9247 -4.8094 -4.5451 -4.2576 -3.9922 -3.7720 -3.5916 -3.4298 -3.2820
 -3.1437 -3.0151 -2.8970 -2.7893 -2.6915 -2.4840 -2.3139 -2.1692 -2.0468 -1.9466
 -4.8384 -4.6037 -4.4695 -4.3985 -4.2081 -3.9583 -3.7263 -3.5334 -3.3701 -3.2240
 -3.0882 -2.9620 -2.8460 -2.7404 -2.6448 -2.4441 -2.2826 -2.1488 -2.0373 -1.9460
 -1.8718
 -4.7537 -4.4893 -4.2703 -4.1081 -4.0160 -3.9077 -3.7098 -3.5066 -3.3341 -3.1873
 -3.0539 -2.9299 -2.8157 -2.7115 -2.6172 -2.4199 -2.2633 -2.1361 -2.0325 -1.9482
 -1.8796 -1.8225
 -4.7060 -4.4384 -4.2010 -3.9964 -3.8270 -3.6981 -3.6090 -3.4871 -3.3207 -3.1656
 -3.0328 -2.9110 -2.7983 -2.6953 -2.6018 -2.4060 -2.2519 -2.1287 -2.0304 -1.9518
 -1.8884 -1.8356 -1.7906 -1.7512
 -4.6835 -4.4150 -4.1719 -3.9556 -3.7648 -3.5999 -3.4615 -3.3513 -3.2618 -3.1499
 -3.0212 -2.9001 -2.7887 -2.6868 -2.5938 -2.3985 -2.2453 -2.1243 -2.0294 -1.9553
 -1.8968 -1.8487 -1.8076 -1.7719 -1.7398 -1.7117 -1.6886 -1.6713 -1.6607 -1.6591
 -4.6834 -4.4124 -4.1650 -3.9426 -3.7452 -3.5714 -3.4171 -3.2796 -3.1613 -3.0652
 -2.9798 -2.8862 -2.7836 -2.6829 -2.5902 -2.3950 -2.2415 -2.1212 -2.0284 -1.9574
 -1.9032 -1.8599 -1.8235 -1.7917 -1.7634 -1.7372 -1.7142 -1.6961 -1.6841 -1.6795
 -1.6845
 -4.6997 -4.4283 -4.1763 -3.9476 -3.7435 -3.5626 -3.4027 -3.2596 -3.1309 -3.0161
 -2.9172 -2.8342 -2.7563 -2.6741 -2.5884 -2.3937 -2.2394 -2.1188 -2.0265 -1.9574
 -1.9065 -1.8679 -1.8365 -1.8096 -1.7854 -1.7635 -1.7424 -1.7239 -1.7105 -1.7041
 -1.7058
 -4.7361 -4.4560 -4.2021 -3.9675 -3.7552 -3.5670 -3.4009 -3.2535 -3.1214 -3.0020
 -2.8947 -2.8003 -2.7179 -2.6437 -2.5719 -2.3919 -2.2369 -2.1153 -2.0228 -1.9544
 -1.9054 -1.8706 -1.8445 -1.8230 -1.8041 -1.7867 -1.7708 -1.7573 -1.7463 -1.7374
 -1.7306
 -4.7971 -4.5058 -4.2438 -4.0068 -3.7876 -3.5897 -3.4150 -3.2610 -3.1246 -3.0022
 -2.8918 -2.7927 -2.7042 -2.6251 -2.5530 -2.3888 -2.2375 -2.1142 -2.0203 -1.9511
 -1.9023 -1.8694 -1.8472 -1.8312 -1.8180 -1.8062 -1.7953 -1.7849 -1.7753 -1.7673
 -1.7622
 -4.8809 -4.5605 -4.2944 -4.0560 -3.8354 -3.6303 -3.4450 -3.2813 -3.1376 -3.0101
 -2.8963 -2.7941 -2.7023 -2.6197 -2.5446 -2.3817 -2.2384 -2.1144 -2.0183 -1.9475
 -1.8976 -1.8648 -1.8449 -1.8330 -1.8253 -1.8194 -1.8144 -1.8093 -1.8042 -1.7997
 -1.7961
 -4.9869 -4.6377 -4.3548 -4.1120 -3.8893 -3.6829 -3.4921 -3.3177 -3.1634 -3.0276
 -2.9078 -2.8013 -2.7060 -2.6205 -2.5430 -2.3767 -2.2368 -2.1157 -2.0176
 [Fe/H] = -0.75 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5133 -5.2302 -4.8715 -4.5456 -4.2474 -3.9907 -3.7898 -3.6189 -3.4637 -3.3174
 -3.1812 -3.0542 -2.9367 -2.8288 -2.7299 -2.5169 -2.3412 -2.1898 -2.0575
 -5.1162 -5.0452 -4.8044 -4.4913 -4.1992 -3.9340 -3.7195 -3.5423 -3.3855 -3.2408
 -3.1062 -2.9811 -2.8657 -2.7602 -2.6642 -2.4616 -2.2980 -2.1600 -2.0419 -1.9426
 -4.8669 -4.6746 -4.6104 -4.4488 -4.1782 -3.9173 -3.6857 -3.4972 -3.3373 -3.1934
 -3.0607 -2.9373 -2.8234 -2.7194 -2.6250 -2.4274 -2.2704 -2.1407 -2.0318 -1.9409
 -1.8661
 -4.7913 -4.5199 -4.3211 -4.2162 -4.1247 -3.9137 -3.6826 -3.4782 -3.3101 -3.1649
 -3.0337 -2.9119 -2.7994 -2.6964 -2.6027 -2.4074 -2.2538 -2.1289 -2.0264 -1.9419
 -1.8725 -1.8147
 -4.7651 -4.4762 -4.2300 -4.0332 -3.8897 -3.7997 -3.6739 -3.4834 -3.3017 -3.1495
 -3.0183 -2.8980 -2.7867 -2.6844 -2.5913 -2.3965 -2.2443 -2.1223 -2.0239 -1.9443
 -1.8798 -1.8263 -1.7809 -1.7414
 -4.7685 -4.4701 -4.2086 -3.9833 -3.7948 -3.6386 -3.5179 -3.4241 -3.3011 -3.1482
 -3.0108 -2.8911 -2.7808 -2.6793 -2.5864 -2.3914 -2.2393 -2.1185 -2.0228 -1.9469
 -1.8867 -1.8376 -1.7962 -1.7603 -1.7291 -1.7022 -1.6795 -1.6624 -1.6523 -1.6509
 -4.7981 -4.4901 -4.2168 -3.9780 -3.7715 -3.5940 -3.4405 -3.3084 -3.2017 -3.1099
 -3.0034 -2.8888 -2.7792 -2.6782 -2.5857 -2.3900 -2.2370 -2.1163 -2.0219 -1.9487
 -1.8921 -1.8474 -1.8104 -1.7786 -1.7505 -1.7259 -1.7047 -1.6873 -1.6749 -1.6706
 -1.6761
 -4.8456 -4.5332 -4.2486 -3.9969 -3.7777 -3.5880 -3.4230 -3.2773 -3.1483 -3.0360
 -2.9418 -2.8581 -2.7710 -2.6785 -2.5875 -2.3910 -2.2365 -2.1149 -2.0209 -1.9490
 -1.8949 -1.8541 -1.8219 -1.7948 -1.7710 -1.7497 -1.7296 -1.7125 -1.7003 -1.6946
 -1.6965
 -4.9119 -4.5897 -4.2987 -4.0351 -3.8026 -3.6009 -3.4260 -3.2727 -3.1365 -3.0144
 -2.9060 -2.8119 -2.7312 -2.6563 -2.5800 -2.3917 -2.2357 -2.1126 -2.0180 -1.9466
 -1.8943 -1.8566 -1.8289 -1.8070 -1.7883 -1.7716 -1.7566 -1.7432 -1.7318 -1.7243
 -1.7209
 -5.0000 -4.6632 -4.3680 -4.0975 -3.8522 -3.6364 -3.4494 -3.2868 -3.1440 -3.0168
 -2.9026 -2.8007 -2.7110 -2.6321 -2.5605 -2.3927 -2.2378 -2.1128 -2.0165 -1.9443
 -1.8920 -1.8559 -1.8315 -1.8145 -1.8013 -1.7899 -1.7798 -1.7704 -1.7621 -1.7555
 -1.7515
 -5.1111 -4.7494 -4.4464 -4.1730 -3.9219 -3.6934 -3.4918 -3.3169 -3.1647 -3.0307
 -2.9115 -2.8050 -2.7099 -2.6254 -2.5497 -2.3868 -2.2408 -2.1141 -2.0155 -1.9415
 -1.8883 -1.8522 -1.8296 -1.8163 -1.8081 -1.8024 -1.7979 -1.7938 -1.7898 -1.7865
 -1.7838
 -5.2459 -4.8510 -4.5325 -4.2553 -4.0024 -3.7683 -3.5550 -3.3656 -3.2007 -3.0567
 -2.9303 -2.8182 -2.7184 -2.6293 -2.5496 -2.3816 -2.2411 -2.1172 -2.0157
 [Fe/H] = -0.50 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5340 -5.1552 -4.7894 -4.4731 -4.1941 -3.9430 -3.7406 -3.5666 -3.4137 -3.2713
 -3.1387 -3.0152 -2.9008 -2.7956 -2.6990 -2.4911 -2.3216 -2.1766 -2.0510
 -5.2581 -5.0844 -4.7611 -4.4358 -4.1499 -3.8940 -3.6821 -3.5047 -3.3479 -3.2064
 -3.0749 -2.9528 -2.8399 -2.7363 -2.6418 -2.4421 -2.2826 -2.1498 -2.0357 -1.9380
 -4.9071 -4.8082 -4.7038 -4.4309 -4.1394 -3.8801 -3.6549 -3.4689 -3.3092 -3.1673
 -3.0371 -2.9163 -2.8045 -2.7020 -2.6086 -2.4126 -2.2583 -2.1319 -2.0254 -1.9352
 -1.8599
 -4.8147 -4.5548 -4.4166 -4.3504 -4.1456 -3.8884 -3.6552 -3.4550 -3.2886 -3.1449
 -3.0156 -2.8960 -2.7852 -2.6834 -2.5904 -2.3958 -2.2439 -2.1211 -2.0197 -1.9350
 -1.8649 -1.8065
 -4.8050 -4.5000 -4.2585 -4.0917 -4.0021 -3.8837 -3.6722 -3.4634 -3.2840 -3.1342
 -3.0043 -2.8856 -2.7757 -2.6745 -2.5818 -2.3872 -2.2360 -2.1151 -2.0169 -1.9365
 -1.8707 -1.8163 -1.7703 -1.7308
 -4.8335 -4.5066 -4.2313 -4.0061 -3.8305 -3.7021 -3.6086 -3.4743 -3.2978 -3.1356
 -3.0000 -2.8815 -2.7723 -2.6716 -2.5791 -2.3839 -2.2322 -2.1120 -2.0157 -1.9384
 -1.8763 -1.8258 -1.7837 -1.7475 -1.7159 -1.6891 -1.6677 -1.6520 -1.6426 -1.6414
 -4.8941 -4.5477 -4.2504 -3.9992 -3.7900 -3.6175 -3.4741 -3.3595 -3.2622 -3.1428
 -3.0042 -2.8817 -2.7728 -2.6726 -2.5802 -2.3841 -2.2311 -2.1105 -2.0151 -1.9398
 -1.8807 -1.8341 -1.7960 -1.7638 -1.7359 -1.7118 -1.6910 -1.6746 -1.6639 -1.6602
 -1.6651
 -4.9759 -4.6183 -4.3012 -4.0285 -3.7981 -3.6040 -3.4397 -3.2970 -3.1736 -3.0699
 -2.9775 -2.8779 -2.7753 -2.6759 -2.5838 -2.3868 -2.2319 -2.1100 -2.0145 -1.9402
 -1.8833 -1.8399 -1.8060 -1.7783 -1.7545 -1.7338 -1.7161 -1.7011 -1.6896 -1.6833
 -1.6854
 -5.0771 -4.7062 -4.3759 -4.0840 -3.8332 -3.6210 -3.4409 -3.2860 -3.1497 -3.0286
 -2.9226 -2.8310 -2.7495 -2.6683 -2.5847 -2.3894 -2.2327 -2.1089 -2.0125 -1.9386
 -1.8829 -1.8421 -1.8121 -1.7891 -1.7702 -1.7539 -1.7398 -1.7276 -1.7176 -1.7109
 -1.7093
 -5.1973 -4.8119 -4.4739 -4.1693 -3.8993 -3.6671 -3.4700 -3.3017 -3.1559 -3.0271
 -2.9120 -2.8097 -2.7201 -2.6421 -2.5700 -2.3940 -2.2367 -2.1106 -2.0122 -1.9373
 -1.8817 -1.8420 -1.8147 -1.7959 -1.7821 -1.7708 -1.7614 -1.7532 -1.7462 -1.7410
 -1.7386
 -5.3361 -4.9284 -4.5823 -4.2717 -3.9902 -3.7399 -3.5236 -3.3389 -3.1805 -3.0427
 -2.9210 -2.8125 -2.7159 -2.6307 -2.5551 -2.3914 -2.2415 -2.1133 -2.0125 -1.9357
 -1.8791 -1.8394 -1.8135 -1.7978 -1.7884 -1.7824 -1.7784 -1.7751 -1.7724 -1.7704
 -1.7688
 -5.4968 -5.0576 -4.6971 -4.3815 -4.0950 -3.8348 -3.6020 -3.3992 -3.2248 -3.0745
 -2.9436 -2.8283 -2.7259 -2.6350 -2.5542 -2.3859 -2.2444 -2.1178 -2.0140
 [Fe/H] = -0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.5349 -5.1137 -4.7413 -4.4296 -4.1566 -3.9110 -3.7086 -3.5275 -3.3722 -3.2345
 -3.1046 -2.9837 -2.8719 -2.7690 -2.6743 -2.4700 -2.3041 -2.1653 -2.0445
 -5.2582 -5.0877 -4.7251 -4.3957 -4.1116 -3.8626 -3.6548 -3.4750 -3.3180 -3.1789
 -3.0498 -2.9300 -2.8193 -2.7175 -2.6242 -2.4263 -2.2689 -2.1393 -2.0287 -1.9328
 -5.0149 -4.9596 -4.7203 -4.4019 -4.1067 -3.8470 -3.6297 -3.4451 -3.2862 -3.1462
 -3.0179 -2.8992 -2.7894 -2.6883 -2.5957 -2.4005 -2.2473 -2.1229 -2.0185 -1.9291
 -1.8534
 -4.8387 -4.6257 -4.5680 -4.4027 -4.1266 -3.8619 -3.6303 -3.4352 -3.2706 -3.1280
 -3.0003 -2.8825 -2.7734 -2.6728 -2.5805 -2.3861 -2.2346 -2.1130 -2.0126 -1.9279
 -1.8570 -1.7977
 -4.8276 -4.5183 -4.3036 -4.2036 -4.1101 -3.8877 -3.6525 -3.4443 -3.2690 -3.1205
 -2.9917 -2.8745 -2.7661 -2.6659 -2.5738 -2.3790 -2.2278 -2.1076 -2.0096 -1.9285
 -1.8613 -1.8058 -1.7591 -1.7192
 -4.8759 -4.5249 -4.2454 -4.0351 -3.8948 -3.8078 -3.6701 -3.4704 -3.2833 -3.1241
 -2.9896 -2.8721 -2.7641 -2.6644 -2.5724 -2.3768 -2.2248 -2.1049 -2.0083 -1.9297
 -1.8658 -1.8137 -1.7705 -1.7338 -1.7025 -1.6764 -1.6554 -1.6398 -1.6313 -1.6306
 -4.9670 -4.5820 -4.2662 -4.0106 -3.8090 -3.6529 -3.5351 -3.4364 -3.3024 -3.1412
 -2.9959 -2.8739 -2.7659 -2.6664 -2.5746 -2.3781 -2.2245 -2.1038 -2.0078 -1.9309
 -1.8695 -1.8205 -1.7810 -1.7479 -1.7198 -1.6960 -1.6763 -1.6611 -1.6510 -1.6481
 -1.6532
 -5.0894 -4.6795 -4.3312 -4.0432 -3.8082 -3.6170 -3.4603 -3.3283 -3.2184 -3.1191
 -3.0056 -2.8813 -2.7707 -2.6712 -2.5793 -2.3819 -2.2263 -2.1042 -2.0077 -1.9316
 -1.8719 -1.8256 -1.7895 -1.7605 -1.7364 -1.7158 -1.6988 -1.6845 -1.6742 -1.6699
 -1.6726
 -5.2276 -4.8013 -4.4301 -4.1120 -3.8473 -3.6299 -3.4504 -3.2989 -3.1669 -3.0512
 -2.9508 -2.8592 -2.7665 -2.6739 -2.5838 -2.3860 -2.2284 -2.1041 -2.0066 -1.9304
 -1.8719 -1.8277 -1.7948 -1.7699 -1.7502 -1.7339 -1.7204 -1.7089 -1.7003 -1.6956
 -1.6954
 -5.3840 -4.9426 -4.5581 -4.2195 -3.9267 -3.6817 -3.4789 -3.3095 -3.1648 -3.0376
 -2.9242 -2.8239 -2.7353 -2.6564 -2.5800 -2.3932 -2.2339 -2.1072 -2.0074 -1.9301
 -1.8715 -1.8283 -1.7976 -1.7762 -1.7609 -1.7493 -1.7402 -1.7329 -1.7273 -1.7229
 -1.7230
 -5.5550 -5.0942 -4.6988 -4.3489 -4.0379 -3.7678 -3.5394 -3.3486 -3.1879 -3.0498
 -2.9283 -2.8201 -2.7235 -2.6384 -2.5632 -2.3955 -2.2406 -2.1115 -2.0091 -1.9298
 -1.8701 -1.8269 -1.7973 -1.7784 -1.7669 -1.7600 -1.7558 -1.7532 -1.7516 -1.7513
 -1.7511
 -5.7428 -5.2530 -4.8455 -4.4879 -4.1678 -3.8818 -3.6314 -3.4172 -3.2363 -3.0827
 -2.9503 -2.8344 -2.7316 -2.6401 -2.5589 -2.3906 -2.2463 -2.1173 -2.0121
 [Fe/H] =  0.00 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.4048 -4.9937 -4.6488 -4.3629 -4.1012 -3.8673 -3.6749 -3.5002 -3.3423 -3.2061
 -3.0787 -2.9599 -2.8502 -2.7490 -2.6559 -2.4542 -2.2875 -2.1497 -2.0368
 -5.3143 -5.0162 -4.6545 -4.3407 -4.0710 -3.8294 -3.6310 -3.4535 -3.2953 -3.1580
 -3.0309 -2.9130 -2.8041 -2.7039 -2.6116 -2.4148 -2.2577 -2.1295 -2.0213 -1.9269
 -5.1539 -5.0018 -4.6847 -4.3592 -4.0722 -3.8207 -3.6081 -3.4278 -3.2690 -3.1298
 -3.0033 -2.8863 -2.7782 -2.6784 -2.5867 -2.3917 -2.2381 -2.1144 -2.0112 -1.9227
 -1.8469
 -4.9493 -4.7534 -4.6616 -4.3916 -4.0993 -3.8379 -3.6105 -3.4195 -3.2568 -3.1147
 -2.9884 -2.8720 -2.7645 -2.6651 -2.5735 -2.3789 -2.2267 -2.1052 -2.0053 -1.9208
 -1.8491 -1.7888
 -4.8299 -4.5394 -4.3948 -4.3367 -4.1287 -3.8699 -3.6338 -3.4291 -3.2565 -3.1094
 -2.9815 -2.8654 -2.7583 -2.6593 -2.5679 -2.3729 -2.2205 -2.1001 -2.0022 -1.9205
 -1.8522 -1.7953 -1.7477 -1.7071
 -4.8885 -4.5290 -4.2617 -4.0900 -4.0092 -3.8851 -3.6675 -3.4557 -3.2705 -3.1141
 -2.9806 -2.8640 -2.7571 -2.6584 -2.5670 -2.3713 -2.2180 -2.0977 -2.0008 -1.9213
 -1.8557 -1.8017 -1.7572 -1.7197 -1.6880 -1.6617 -1.6410 -1.6262 -1.6184 -1.6183
 -5.0057 -4.5928 -4.2699 -4.0213 -3.8405 -3.7195 -3.6275 -3.4825 -3.2992 -3.1310
 -2.9881 -2.8668 -2.7595 -2.6608 -2.5695 -2.3730 -2.2182 -2.0970 -2.0005 -1.9223
 -1.8588 -1.8075 -1.7660 -1.7317 -1.7030 -1.6790 -1.6594 -1.6449 -1.6362 -1.6342
 -1.6399
 -5.1688 -4.7114 -4.3406 -4.0459 -3.8142 -3.6351 -3.4951 -3.3841 -3.2818 -3.1530
 -3.0068 -2.8760 -2.7652 -2.6662 -2.5747 -2.3773 -2.2206 -2.0978 -2.0007 -1.9231
 -1.8610 -1.8119 -1.7733 -1.7425 -1.7173 -1.6965 -1.6797 -1.6667 -1.6579 -1.6542
 -1.6578
 -5.3545 -4.8665 -4.4579 -4.1210 -3.8497 -3.6336 -3.4608 -3.3179 -3.1957 -3.0899
 -2.9906 -2.8836 -2.7722 -2.6720 -2.5803 -2.3822 -2.2236 -2.0987 -2.0002 -1.9224
 -1.8613 -1.8140 -1.7780 -1.7506 -1.7293 -1.7124 -1.6990 -1.6887 -1.6813 -1.6778
 -1.6793
 -5.5495 -5.0474 -4.6150 -4.2456 -3.9361 -3.6841 -3.4811 -3.3153 -3.1756 -3.0531
 -2.9443 -2.8475 -2.7580 -2.6712 -2.5865 -2.3909 -2.2303 -2.1028 -2.0021 -1.9230
 -1.8617 -1.8152 -1.7810 -1.7564 -1.7389 -1.7260 -1.7167 -1.7100 -1.7056 -1.7036
 -1.7047
 -5.7534 -5.2385 -4.7899 -4.4013 -4.0640 -3.7783 -3.5426 -3.3502 -3.1913 -3.0560
 -2.9371 -2.8310 -2.7360 -2.6510 -2.5747 -2.3979 -2.2386 -2.1085 -2.0051 -1.9238
 -1.8614 -1.8148 -1.7815 -1.7589 -1.7445 -1.7357 -1.7308 -1.7283 -1.7277 -1.7288
 -1.7306
 -5.9663 -5.4398 -4.9712 -4.5711 -4.2175 -3.9091 -3.6438 -3.4219 -3.2384 -3.0850
 -2.9542 -2.8399 -2.7380 -2.6469 -2.5449 -2.4032 -2.2485 -2.1158 -2.0092
 [Fe/H] =  0.25 [alpha/Fe] =-0.40 BC value = G_BP 
 -5.3309 -4.9285 -4.5960 -4.3266 -4.0675 -3.8415 -3.6478 -3.4767 -3.3200 -3.1860
 -3.0601 -2.9429 -2.8346 -2.7349 -2.6431 -2.4432 -2.2777 -2.1409 -2.0290
 -5.3668 -4.9644 -4.6060 -4.3026 -4.0435 -3.8088 -3.6096 -3.4364 -3.2783 -3.1432
 -3.0176 -2.9012 -2.7937 -2.6947 -2.6034 -2.4073 -2.2497 -2.1214 -2.0141 -1.9210
 -5.1291 -5.0010 -4.6411 -4.3247 -4.0469 -3.8020 -3.5923 -3.4148 -3.2558 -3.1185
 -2.9932 -2.8775 -2.7706 -2.6720 -2.5811 -2.3864 -2.2316 -2.1072 -2.0044 -1.9165
