 [Fe/H] = -4.00 [alpha/Fe] = 0.40 BC value = F182M
 -1.3252 -2.4050 -3.9948 -4.1298 -2.1523 -0.2684 -1.8613 -3.4160 -3.9452 -3.6769
 -3.6096 -3.4874 -2.9374 -2.3314 -1.9756 -2.1236
 -1.6234 -2.0135 -2.6982 -2.7917 -1.9993 -1.0869 -1.6627 -2.2986 -2.6217 -2.6580
 -2.7168 -2.6863 -2.4497 -2.1797 -2.0313 -2.1717 -2.3376 -2.5000 -2.6651
 -1.8926 -1.9199 -2.0717 -2.1141 -1.9763 -1.6863 -1.7235 -1.8299 -1.9608 -2.0824
 -2.1655 -2.1827 -2.1387 -2.0844 -2.0701 -2.2024 -2.3484 -2.5074 -2.6671 -2.8205
 -2.9678
 -2.1328 -2.1242 -2.1153 -2.0970 -2.0830 -2.0666 -2.0437 -2.0100 -1.9624 -1.9500
 -1.9556 -1.9764 -2.0043 -2.0455 -2.0920 -2.2157 -2.3649 -2.5203 -2.6747 -2.8244
 -2.9702 -3.1122 -3.2510
 -2.2824 -2.2385 -2.2045 -2.1776 -2.1599 -2.1453 -2.1295 -2.1090 -2.0832 -2.0594
 -2.0491 -2.0557 -2.0744 -2.1047 -2.1450 -2.2599 -2.3900 -2.5328 -2.6819 -2.8299
 -2.9739 -3.1137 -3.2495 -3.3818 -3.5108
 -2.4585 -2.3846 -2.3267 -2.2844 -2.2553 -2.2349 -2.2187 -2.2031 -2.1860 -2.1669
 -2.1497 -2.1424 -2.1500 -2.1687 -2.1996 -2.3027 -2.4195 -2.5504 -2.6919 -2.8363
 -2.9782 -3.1161 -3.2497 -3.3796 -3.5061 -3.6295
 -2.6609 -2.5625 -2.4819 -2.4174 -2.3693 -2.3354 -2.3113 -2.2923 -2.2754 -2.2591
 -2.2432 -2.2307 -2.2270 -2.2345 -2.2558 -2.3441 -2.4534 -2.5731 -2.7047 -2.8436
 -2.9831 -3.1194 -3.2515 -3.3795 -3.5039 -3.6251 -3.7433 -3.8591 -3.9723 -4.0809
 -2.8898 -2.7722 -2.6701 -2.5820 -2.5102 -2.4556 -2.4156 -2.3864 -2.3637 -2.3445
 -2.3272 -2.3127 -2.3031 -2.3023 -2.3124 -2.3839 -2.4860 -2.5994 -2.7214 -2.8526
 -2.9883 -3.1231 -3.2542 -3.3810 -3.5039 -3.6232 -3.7393 -3.8528 -3.9641 -4.0731
 -4.1781
 -3.1244 -3.0004 -2.8848 -2.7768 -2.6817 -2.6026 -2.5404 -2.4936 -2.4587 -2.4317
 -2.4093 -2.3908 -2.3764 -2.3686 -2.3704 -2.4218 -2.5158 -2.6251 -2.7414 -2.8645
 -2.9943 -3.1265 -3.2567 -3.3830 -3.5052 -3.6234 -3.7383 -3.8500 -3.9591 -4.0660
 -4.1712
 -3.3512 -3.2314 -3.1124 -2.9943 -2.8812 -2.7790 -2.6923 -2.6224 -2.5686 -2.5274
 -2.4953 -2.4696 -2.4493 -2.4350 -2.4303 -2.4616 -2.5439 -2.6492 -2.7629 -2.8810
 -3.0045 -3.1324 -3.2612 -3.3875 -3.5098 -3.6279 -3.7422 -3.8531 -3.9608 -4.0660
 -4.1691
 -3.5645 -3.4520 -3.3358 -3.2164 -3.0935 -2.9763 -2.8689 -2.7756 -2.6989 -2.6386
 -2.5901 -2.5520 -2.5238 -2.5051 -2.4956 -2.5091 -2.5707 -2.6695 -2.7806 -2.8961
 -3.0146 -3.1370 -3.2619 -3.3869 -3.5091 -3.6276 -3.7422 -3.8529 -3.9601 -4.0643
 -4.1674
 -3.7732 -3.6622 -3.5478 -3.4304 -3.3075 -3.1843 -3.0637 -2.9527 -2.8543 -2.7721
 -2.7055 -2.6526 -2.6120 -2.5822 -2.5622 -2.5529 -2.5986 -2.6889 -2.7959 -2.9094
 -3.0256 -3.1439 -3.2643 -3.3860 -3.5069 -3.6254 -3.7404 -3.8517 -3.9594 -4.0636
 -4.1647
 -3.9774 -3.8621 -3.7484 -3.6363 -3.5232 -3.4030 -3.2648 -3.1433 -3.0306 -2.9317
 -2.8468 -2.7749 -2.7150 -2.6663 -2.6302 -2.5932 -2.6276 -2.7074 -2.8088
