 [Fe/H] = -2.50 [alpha/Fe] = 0.00 BC value = F410M
  0.4076  0.3284  0.2613  0.1994  0.1496  0.1092  0.0889  0.0459 -0.0059 -0.0682
 -0.1413 -0.2080 -0.2963 -0.3765 -0.4533 -0.6429 -0.8294 -0.9990 -1.1660
  0.4536  0.3727  0.2935  0.2159  0.1432  0.0814  0.0277 -0.0226 -0.0731 -0.1268
 -0.1875 -0.2562 -0.3299 -0.4056 -0.4818 -0.6706 -0.8536 -1.0284 -1.1954 -1.3544
  0.4329  0.3567  0.2807  0.2060  0.1339  0.0637 -0.0038 -0.0638 -0.1185 -0.1722
 -0.2275 -0.2881 -0.3562 -0.4289 -0.5033 -0.6891 -0.8706 -1.0452 -1.2120 -1.3708
 -1.5222
  0.4000  0.3308  0.2598  0.1882  0.1172  0.0482 -0.0183 -0.0836 -0.1474 -0.2073
 -0.2652 -0.3223 -0.3830 -0.4501 -0.5213 -0.7031 -0.8828 -1.0572 -1.2242 -1.3830
 -1.5341 -1.6784
  0.3521  0.2920  0.2288  0.1628  0.0953  0.0277 -0.0386 -0.1030 -0.1663 -0.2296
 -0.2919 -0.3528 -0.4123 -0.4743 -0.5398 -0.7145 -0.8911 -1.0651 -1.2328 -1.3919
 -1.5429 -1.6870 -1.8248 -1.9572
  0.2883  0.2380  0.1846  0.1271  0.0659  0.0022 -0.0622 -0.1259 -0.1887 -0.2506
 -0.3125 -0.3748 -0.4359 -0.4975 -0.5607 -0.7260 -0.8973 -1.0691 -1.2376 -1.3979
 -1.5494 -1.6935 -1.8310 -1.9630 -2.0900 -2.2126 -2.3313 -2.4466 -2.5590 -2.6687
  0.2134  0.1692  0.1255  0.0781  0.0256 -0.0314 -0.0911 -0.1521 -0.2134 -0.2743
 -0.3348 -0.3956 -0.4563 -0.5170 -0.5789 -0.7387 -0.9035 -1.0707 -1.2385 -1.4006
 -1.5535 -1.6981 -1.8358 -1.9676 -2.0941 -2.2159 -2.3336 -2.4478 -2.5587 -2.6669
 -2.7729
  0.1288  0.0896  0.0523  0.0140 -0.0283 -0.0763 -0.1288 -0.1847 -0.2425 -0.3010
 -0.3598 -0.4188 -0.4779 -0.5368 -0.5966 -0.7508 -0.9104 -1.0723 -1.2365 -1.3993
 -1.5547 -1.7009 -1.8393 -1.9712 -2.0976 -2.2190 -2.3360 -2.4492 -2.5591 -2.6660
 -2.7703
  0.0397  0.0029 -0.0318 -0.0646 -0.0980 -0.1360 -0.1795 -0.2278 -0.2797 -0.3340
 -0.3897 -0.4463 -0.5033 -0.5604 -0.6179 -0.7653 -0.9190 -1.0768 -1.2365 -1.3974
 -1.5545 -1.7036 -1.8437 -1.9766 -2.1033 -2.2248 -2.3417 -2.4546 -2.5639 -2.6699
 -2.7726
 -0.0540 -0.0909 -0.1196 -0.1509 -0.1800 -0.2096 -0.2434 -0.2825 -0.3263 -0.3740
 -0.4244 -0.4770 -0.5308 -0.5854 -0.6406 -0.7812 -0.9274 -1.0796 -1.2349 -1.3918
 -1.5479 -1.6990 -1.8419 -1.9767 -2.1044 -2.2264 -2.3434 -2.4559 -2.5669 -2.6722
 -2.7738
 -0.1521 -0.1918 -0.2111 -0.2391 -0.2694 -0.2961 -0.3224 -0.3523 -0.3869 -0.4260
 -0.4689 -0.5152 -0.5641 -0.6147 -0.6666 -0.8007 -0.9391 -1.0845 -1.2349 -1.3876
 -1.5405 -1.6912 -1.8363 -1.9739 -2.1037 -2.2270 -2.3447 -2.4575 -2.5661 -2.6709
 -2.7724
 -0.2548 -0.2998 -0.3063 -0.3281 -0.3605 -0.3885 -0.4127 -0.4364 -0.4626 -0.4925
 -0.5265 -0.5645 -0.6061 -0.6508 -0.6959 -0.8238 -0.9541 -1.0915 -1.2365
 [Fe/H] = -2.00 [alpha/Fe] = 0.00 BC value = F410M
  0.4308  0.3609  0.2994  0.2416  0.1882  0.1373  0.0913  0.0357 -0.0238 -0.0877
 -0.1568 -0.2259 -0.3043 -0.3809 -0.4565 -0.6440 -0.8281 -1.0013 -1.1688
  0.4504  0.3637  0.2814  0.2099  0.1470  0.0902  0.0370 -0.0152 -0.0695 -0.1277
 -0.1915 -0.2615 -0.3356 -0.4109 -0.4863 -0.6722 -0.8531 -1.0269 -1.1933 -1.3521
  0.4531  0.3686  0.2865  0.2081  0.1322  0.0631  0.0028 -0.0530 -0.1076 -0.1626
 -0.2213 -0.2860 -0.3574 -0.4319 -0.5070 -0.6920 -0.8713 -1.0440 -1.2099 -1.3685
 -1.5197
  0.4457  0.3648  0.2846  0.2065  0.1319  0.0613 -0.0077 -0.0736 -0.1337 -0.1913
 -0.2491 -0.3094 -0.3754 -0.4475 -0.5215 -0.7060 -0.8844 -1.0565 -1.2220 -1.3804
 -1.5314 -1.6757
  0.4252  0.3506  0.2750  0.1994  0.1251  0.0535 -0.0147 -0.0803 -0.1459 -0.2105
 -0.2724 -0.3327 -0.3946 -0.4615 -0.5331 -0.7155 -0.8933 -1.0649 -1.2305 -1.3890
 -1.5400 -1.6841 -1.8219 -1.9545
  0.3884  0.3227  0.2543  0.1841  0.1131  0.0424 -0.0267 -0.0932 -0.1577 -0.2218
 -0.2869 -0.3516 -0.4143 -0.4782 -0.5451 -0.7223 -0.8987 -1.0697 -1.2355 -1.3947
 -1.5461 -1.6903 -1.8280 -1.9601 -2.0872 -2.2099 -2.3291 -2.4448 -2.5572 -2.6666
  0.3338  0.2782  0.2194  0.1572  0.0922  0.0255 -0.0418 -0.1084 -0.1735 -0.2371
 -0.3004 -0.3647 -0.4292 -0.4936 -0.5592 -0.7286 -0.9021 -1.0717 -1.2372 -1.3975
 -1.5500 -1.6947 -1.8325 -1.9644 -2.0911 -2.2132 -2.3313 -2.4457 -2.5568 -2.6651
 -2.7712
  0.2649  0.2172  0.1682  0.1159  0.0594 -0.0007 -0.0634 -0.1274 -0.1916 -0.2550
 -0.3175 -0.3800 -0.4428 -0.5064 -0.5712 -0.7367 -0.9049 -1.0720 -1.2361 -1.3968
 -1.5512 -1.6973 -1.8357 -1.9678 -2.0943 -2.2160 -2.3335 -2.4470 -2.5570 -2.6641
 -2.7685
  0.1870  0.1433  0.1017  0.0588  0.0117 -0.0400 -0.0958 -0.1546 -0.2154 -0.2771
 -0.3386 -0.3999 -0.4610 -0.5225 -0.5850 -0.7462 -0.9105 -1.0743 -1.2359 -1.3957
 -1.5515 -1.6999 -1.8400 -1.9729 -2.0998 -2.2214 -2.3386 -2.4517 -2.5612 -2.6674
 -2.7706
  0.1082  0.0642  0.0252 -0.0114 -0.0496 -0.0922 -0.1394 -0.1909 -0.2458 -0.3033
 -0.3622 -0.4216 -0.4810 -0.5405 -0.6005 -0.7552 -0.9144 -1.0746 -1.2332 -1.3903
 -1.5454 -1.6957 -1.8382 -1.9729 -2.1007 -2.2228 -2.3400 -2.4528 -2.5617 -2.6672
 -2.7717
  0.0322 -0.0149 -0.0558 -0.0910 -0.1239 -0.1584 -0.1971 -0.2401 -0.2875 -0.3386
 -0.3925 -0.4484 -0.5053 -0.5626 -0.6203 -0.7679 -0.9207 -1.0762 -1.2316 -1.3856
 -1.5383 -1.6883 -1.8329 -1.9701 -2.0999 -2.2232 -2.3411 -2.4542 -2.5630 -2.6682
 -2.7700
 -0.0378 -0.0907 -0.1357 -0.1738 -0.2066 -0.2367 -0.2684 -0.3035 -0.3428 -0.3860
 -0.4329 -0.4831 -0.5324 -0.5865 -0.6444 -0.7843 -0.9294 -1.0791 -1.2311
 [Fe/H] = -1.50 [alpha/Fe] = 0.00 BC value = F410M
  0.4614  0.3970  0.3377  0.2804  0.2223  0.1621  0.0987  0.0322 -0.0352 -0.1029
 -0.1713 -0.2412 -0.3129 -0.3861 -0.4598 -0.6437 -0.8250 -0.9997 -1.1674
  0.4385  0.3625  0.2942  0.2318  0.1725  0.1137  0.0535 -0.0083 -0.0710 -0.1348
 -0.2005 -0.2696 -0.3419 -0.4159 -0.4901 -0.6733 -0.8517 -1.0246 -1.1902 -1.3488
  0.4518  0.3649  0.2815  0.2065  0.1398  0.0780  0.0186 -0.0407 -0.1004 -0.1609
 -0.2234 -0.2899 -0.3612 -0.4354 -0.5100 -0.6937 -0.8713 -1.0424 -1.2070 -1.3649
 -1.5161
  0.4621  0.3758  0.2927  0.2127  0.1355  0.0621 -0.0039 -0.0649 -0.1244 -0.1839
 -0.2442 -0.3072 -0.3755 -0.4485 -0.5232 -0.7074 -0.8849 -1.0553 -1.2191 -1.3766
 -1.5274 -1.6717
  0.4637  0.3797  0.2966  0.2158  0.1389  0.0654 -0.0057 -0.0744 -0.1402 -0.2019
 -0.2625 -0.3241 -0.3886 -0.4585 -0.5321 -0.7163 -0.8940 -1.0641 -1.2276 -1.3848
 -1.5356 -1.6797 -1.8177 -1.9504
  0.4545  0.3749  0.2949  0.2156  0.1379  0.0632 -0.0081 -0.0761 -0.1429 -0.2104
 -0.2764 -0.3398 -0.4029 -0.4688 -0.5392 -0.7218 -0.8995 -1.0697 -1.2331 -1.3903
 -1.5412 -1.6855 -1.8233 -1.9556 -2.0830 -2.2063 -2.3259 -2.4419 -2.5545 -2.6640
  0.4303  0.3581  0.2838  0.2085  0.1333  0.0590 -0.0133 -0.0830 -0.1503 -0.2161
 -0.2825 -0.3497 -0.4157 -0.4811 -0.5480 -0.7253 -0.9023 -1.0724 -1.2358 -1.3934
 -1.5448 -1.6895 -1.8274 -1.9596 -2.0865 -2.2090 -2.3275 -2.4425 -2.5540 -2.6622
 -2.7682
  0.3882  0.3254  0.2593  0.1908  0.1207  0.0498 -0.0211 -0.0910 -0.1594 -0.2260
 -0.2915 -0.3572 -0.4236 -0.4903 -0.5575 -0.7286 -0.9035 -1.0730 -1.2362 -1.3938
 -1.5461 -1.6917 -1.8302 -1.9625 -2.0893 -2.2113 -2.3292 -2.4433 -2.5538 -2.6611
 -2.7656
  0.3289  0.2753  0.2184  0.1584  0.0955  0.0304 -0.0363 -0.1038 -0.1714 -0.2383
 -0.3041 -0.3692 -0.4342 -0.4996 -0.5660 -0.7353 -0.9059 -1.0745 -1.2370 -1.3944
 -1.5473 -1.6944 -1.8342 -1.9673 -2.0944 -2.2164 -2.3340 -2.4476 -2.5575 -2.6641
 -2.7676
  0.2590  0.2113  0.1627  0.1118  0.0576  0.0002 -0.0600 -0.1225 -0.1869 -0.2520
 -0.3170 -0.3816 -0.4457 -0.5096 -0.5740 -0.7393 -0.9066 -1.0725 -1.2338 -1.3901
 -1.5426 -1.6908 -1.8324 -1.9670 -2.0950 -2.2173 -2.3349 -2.4481 -2.5576 -2.6636
 -2.7684
  0.1855  0.1385  0.0948  0.0512  0.0053 -0.0437 -0.0961 -0.1518 -0.2105 -0.2716
 -0.3340 -0.3970 -0.4600 -0.5226 -0.5853 -0.7449 -0.9081 -1.0709 -1.2306 -1.3854
 -1.5365 -1.6844 -1.8276 -1.9643 -2.0939 -2.2174 -2.3356 -2.4491 -2.5584 -2.6640
 -2.7662
  0.1136  0.0641  0.0203 -0.0194 -0.0593 -0.1010 -0.1456 -0.1936 -0.2453 -0.3002
 -0.3579 -0.4175 -0.4777 -0.5388 -0.5999 -0.7521 -0.9104 -1.0697 -1.2274
